ID;BestemmingEnVerwerkingZuiveringsslib;RegioS;Perioden;NatSlib_1;DrogeStof_2;AsGloeirest_3;OrganischeFractie_4;StikstofverbindingenAlsN_5;FosforverbindingenAlsP_6;Koper_7;Chroom_8;Zink_9;Lood_10;Cadmium_11;Nikkel_12;Kwik_13;Arseen_14
220;Totaal;Friesland (PV);2016;69186;15664;4261;11403;822;345;4151;533;8106;928;7;364;7;104
221;Totaal;Friesland (PV);2018;66485;14288;3808;10480;975;539;3572;386;5536;664;5;329;4;73
222;Totaal;Friesland (PV);2020;71852;15285;4404;10881;1045;577;4308;577;11718;1117;10;347;5;99
223;Totaal;Friesland (PV);2022;68894;15566;4826;10740;956;510;4370;754;12615;1169;9;426;11;159
224;Totaal;Drenthe (PV);1981;126410;6255;2245;4010;356;162;3630;947;8794;1960;31;570;16;26
225;Totaal;Drenthe (PV);1985;146971;6093;2249;3844;344;181;2791;413;6453;1218;16;140;8;24
226;Totaal;Drenthe (PV);1990;192997;9474;3622;5852;560;267;5146;435;8423;1457;17;188;15;47
227;Totaal;Drenthe (PV);1991;200480;10197;3766;6431;599;283;4805;527;8406;1435;21;225;10;47
228;Totaal;Drenthe (PV);1992;163851;9701;3499;6202;563;255;4375;436;8911;1394;16;195;8;41
229;Totaal;Drenthe (PV);1993;79955;13810;6816;6994;615;276;4140;391;9477;1520;21;238;12;37
230;Totaal;Drenthe (PV);1994;48678;14027;7405;6622;605;292;4676;415;9605;1695;16;214;13;45
231;Totaal;Drenthe (PV);1995;49927;14195;7374;6821;584;301;4624;530;9568;1579;16;213;12;27
232;Totaal;Drenthe (PV);1996;52529;14989;7332;7657;718;359;4873;401;9474;1314;16;218;9;38
233;Totaal;Drenthe (PV);1997;47732;13730;6510;7220;660;367;4508;389;8861;1410;17;237;9;43
234;Totaal;Drenthe (PV);1998;53457;13542;5986;7556;676;346;4490;434;10958;1578;15;218;11;53
235;Totaal;Drenthe (PV);1999;54151;13899;4378;9521;672;262;4473;412;11273;1694;16;226;12;53
236;Totaal;Drenthe (PV);2000;42206;10381;3340;7041;515;216;3694;378;8497;1233;12;278;12;44
237;Totaal;Drenthe (PV);2001;47487;11741;3892;7849;645;201;4048;367;8898;1277;14;280;12;44
238;Totaal;Drenthe (PV);2002;48931;11865;3987;7878;468;242;4006;330;11085;1188;14;257;13;35
239;Totaal;Drenthe (PV);2003;33245;7903;2188;5715;431;164;2928;245;5417;675;8;176;8;47
240;Totaal;Drenthe (PV);2004;45441;10807;3732;7075;569;214;3829;320;9349;1147;16;289;11;55
241;Totaal;Drenthe (PV);2005;53313;13107;4236;8871;745;253;4544;346;10529;1294;13;264;12;63
242;Totaal;Drenthe (PV);2006;54224;13312;4202;9110;923;267;4012;292;10951;1212;12;232;10;88
243;Totaal;Drenthe (PV);2007;41456;10540;3194;7346;608;176;3080;269;8949;1147;11;247;6;40
244;Totaal;Drenthe (PV);2008;45568;11045;3721;7324;559;415;3686;388;10345;1083;10;273;8;41
245;Totaal;Drenthe (PV);2009;54481;12905;3811;9094;776;468;3546;266;9773;805;9;253;6;34
246;Totaal;Drenthe (PV);2010;53277;10833;3615;7218;571;418;3386;466;9431;844;9;219;6;36
247;Totaal;Drenthe (PV);2011;53394;11442;3015;8427;669;381;3417;244;8300;819;9;209;11;39
248;Totaal;Drenthe (PV);2012;69677;10522;3305;7217;623;349;4040;393;10930;1112;12;269;8;69
249;Totaal;Drenthe (PV);2013;33463;7947;2511;5436;440;255;2790;288;8198;791;9;205;6;63
250;Totaal;Drenthe (PV);2014;29837;7588;3493;4095;407;305;2410;246;8353;647;6;160;4;24
251;Totaal;Drenthe (PV);2015;32542;7933;2615;5318;442;229;2612;277;8950;698;7;170;6;28
252;Totaal;Drenthe (PV);2016;29612;7650;1978;5672;426;235;2631;294;7996;714;7;166;4;30
253;Totaal;Drenthe (PV);2018;25426;6509;2405;4104;343;248;2352;194;7238;551;6;134;3;24
254;Totaal;Drenthe (PV);2020;27583;7122;1919;5203;390;240;2274;197;6920;476;5;144;3;21
255;Totaal;Drenthe (PV);2022;31736;8318;2241;6077;497;266;2279;235;6415;492;5;209;3;25
256;Totaal;Overijssel (PV);1981;296633;13856;5707;8149;720;394;8498;3820;30820;5361;131;937;83;69
257;Totaal;Overijssel (PV);1985;305505;14517;5232;9285;796;373;7707;1878;20600;4586;69;640;45;81
258;Totaal;Overijssel (PV);1990;256351;20064;7777;12287;1056;452;9450;2376;22562;3914;58;1044;45;111
259;Totaal;Overijssel (PV);1991;259744;20699;8358;12341;1286;555;9163;2011;21495;3301;43;826;43;96
260;Totaal;Overijssel (PV);1992;147964;19260;7945;11315;1004;440;8505;1525;21675;2951;38;938;36;78
261;Totaal;Overijssel (PV);1993;75032;19021;9000;10021;903;423;6783;1584;17538;2676;35;616;24;91
262;Totaal;Overijssel (PV);1994;83928;21515;8429;13086;1008;406;9104;1501;24565;4223;53;871;32;114
263;Totaal;Overijssel (PV);1995;93488;21847;9430;12417;996;720;9844;1428;24966;4377;47;780;38;139
264;Totaal;Overijssel (PV);1996;106796;26180;11092;15088;1300;670;10127;1822;26399;4267;52;852;52;116
265;Totaal;Overijssel (PV);1997;72135;21004;8298;12706;951;529;9134;1337;20921;3264;33;770;36;106
266;Totaal;Overijssel (PV);1998;73061;19103;7635;11468;866;481;8243;1273;20798;2886;30;805;26;88
267;Totaal;Overijssel (PV);1999;91664;22641;9576;13065;961;388;9943;1551;28578;3525;50;914;35;143
268;Totaal;Overijssel (PV);2000;81526;19600;8837;10763;809;516;12724;1755;27604;4708;35;881;29;103
269;Totaal;Overijssel (PV);2001;72107;17882;6284;11598;792;388;7482;1205;21862;2876;27;603;27;102
270;Totaal;Overijssel (PV);2002;70466;17339;7081;10258;680;326;7857;1181;21565;2678;27;619;22;98
271;Totaal;Overijssel (PV);2003;71285;16338;6149;10189;753;360;7138;932;19388;2038;22;642;17;95
272;Totaal;Overijssel (PV);2004;68433;16529;6494;10035;749;336;7264;1052;20602;2213;25;705;21;113
273;Totaal;Overijssel (PV);2005;70371;16944;6547;10397;851;439;5838;793;14627;1548;17;467;20;75
274;Totaal;Overijssel (PV);2006;75554;17126;5186;11940;908;509;5958;780;15256;1775;18;502;19;81
275;Totaal;Overijssel (PV);2007;75688;17359;6825;10534;934;257;7432;995;21516;2234;23;647;22;119
276;Totaal;Overijssel (PV);2008;72162;16875;6332;10543;808;595;5949;817;18076;1688;17;525;17;134
277;Totaal;Overijssel (PV);2009;70561;16590;6065;10525;536;501;5087;871;14670;1506;14;461;22;152
278;Totaal;Overijssel (PV);2010;76328;17113;6614;10499;844;610;5028;668;14416;1354;15;429;12;201
279;Totaal;Overijssel (PV);2011;69277;16669;6362;10307;818;555;6531;876;20135;1712;20;553;15;155
280;Totaal;Overijssel (PV);2012;70650;16499;6499;10000;836;556;6269;684;18001;1560;17;602;11;144
281;Totaal;Overijssel (PV);2013;68717;15633;6352;9281;800;568;6862;692;18110;1548;18;577;10;133
282;Totaal;Overijssel (PV);2014;72991;16711;5902;10809;919;605;7443;817;21008;1878;19;648;11;138
283;Totaal;Overijssel (PV);2015;77589;17148;5888;11260;1025;606;7573;858;22701;1886;20;603;11;158
284;Totaal;Overijssel (PV);2016;78562;17434;5904;11530;972;599;7901;925;25107;1928;20;575;11;186
285;Totaal;Overijssel (PV);2018;56301;13900;5160;8740;782;526;6667;823;20531;1349;16;588;8;118
286;Totaal;Overijssel (PV);2020;97620;17416;6218;11198;1074;704;8962;954;25122;1620;20;694;9;122
287;Totaal;Overijssel (PV);2022;94144;16570;6047;10523;1359;697;7790;1077;21143;1425;16;605;8;121
288;Totaal;Flevoland (PV);1981;10571;1001;249;752;61;18;428;42;662;167;6;54;3;6
289;Totaal;Flevoland (PV);1985;35202;2025;543;1482;142;39;720;74;1298;205;4;29;4;8
290;Totaal;Flevoland (PV);1990;39754;4387;1372;3015;272;86;2036;129;2403;444;6;76;7;148
291;Totaal;Flevoland (PV);1991;51060;6734;2159;4575;404;143;2146;199;2787;394;6;104;4;101
292;Totaal;Flevoland (PV);1992;49124;6059;2056;4003;366;131;1945;144;3053;340;7;98;5;98
293;Totaal;Flevoland (PV);1993;63365;7235;3281;3954;349;198;2325;177;3343;397;7;125;7;86
294;Totaal;Flevoland (PV);1994;50438;5619;2128;3491;335;110;1942;146;2703;310;10;108;6;70
295;Totaal;Flevoland (PV);1995;45354;6052;2221;3831;335;163;1796;134;2754;333;8;122;8;54
296;Totaal;Flevoland (PV);1996;48408;6025;2219;3806;357;160;1558;169;2478;277;6;123;8;77
297;Totaal;Flevoland (PV);1997;39572;5753;1642;4111;334;142;1573;194;2343;218;5;126;5;38
298;Totaal;Flevoland (PV);1998;30367;6813;2398;4415;373;163;1644;200;2748;329;6;149;7;122
299;Totaal;Flevoland (PV);1999;31321;6930;2417;4513;381;150;1511;204;3040;343;6;145;7;133
300;Totaal;Flevoland (PV);2000;35271;7882;2301;5581;440;96;1733;183;3193;320;8;137;9;166
301;Totaal;Flevoland (PV);2001;34409;7643;2230;5413;401;106;1702;172;3109;331;7;155;6;178
302;Totaal;Flevoland (PV);2002;33364;7239;2185;5054;427;97;1829;202;3275;286;7;159;5;167
303;Totaal;Flevoland (PV);2003;34249;7424;2103;5321;498;235;1651;140;2987;239;6;127;6;178
304;Totaal;Flevoland (PV);2004;35456;7875;2423;5452;458;108;1737;161;3458;328;6;139;7;147
305;Totaal;Flevoland (PV);2005;35828;7871;2424;5447;471;113;1739;133;3544;247;6;128;5;65
306;Totaal;Flevoland (PV);2006;37469;7928;2290;5638;513;121;1782;119;3551;251;6;123;5;33
307;Totaal;Flevoland (PV);2007;36951;7992;2352;5640;481;114;1837;128;4133;296;6;135;5;186
308;Totaal;Flevoland (PV);2008;37066;7904;2143;5761;500;270;1815;136;4028;290;5;119;5;183
309;Totaal;Flevoland (PV);2009;36212;7515;2060;5455;421;213;1799;148;4254;269;5;121;4;126
310;Totaal;Flevoland (PV);2010;35785;7212;1719;5493;457;241;1610;154;3456;191;4;140;4;91
311;Totaal;Flevoland (PV);2011;37550;7675;1803;5872;496;256;1773;148;3673;192;5;108;4;190
312;Totaal;Flevoland (PV);2012;38688;7766;1783;5983;515;253;1735;151;3788;209;5;109;4;29
313;Totaal;Flevoland (PV);2013;38694;7822;1767;6055;514;259;1743;163;3895;212;5;117;11;196
314;Totaal;Flevoland (PV);2014;38276;7911;1760;6151;538;263;1730;146;3670;191;4;108;3;178
315;Totaal;Flevoland (PV);2015;38023;8099;1824;6275;545;264;1746;151;4014;193;5;119;5;201
316;Totaal;Flevoland (PV);2016;40078;8365;1843;6522;550;266;1731;181;3866;192;5;126;4;261
317;Totaal;Flevoland (PV);2018;40359;8252;1869;6383;550;258;1791;156;5105;203;4;121;3;254
318;Totaal;Flevoland (PV);2020;38833;8432;1870;6562;577;261;1932;170;4955;158;4;126;3;229
319;Totaal;Flevoland (PV);2022;39174;8566;1865;6701;607;272;1911;178;4553;165;4;127;3;206
320;Totaal;Gelderland (PV);1981;476815;28719;12337;16382;1388;707;11503;4246;40523;16927;209;1370;98;205
321;Totaal;Gelderland (PV);1985;355932;32844;12341;20503;1798;906;12954;3378;44082;11843;152;1557;84;229
322;Totaal;Gelderland (PV);1990;376333;41036;17887;23149;1862;911;14690;3266;38889;8130;92;1388;73;239
323;Totaal;Gelderland (PV);1991;354429;45922;17989;27933;1844;1020;15464;2818;40461;8556;97;1313;85;243
324;Totaal;Gelderland (PV);1992;332637;44315;21079;23236;1822;913;16737;3459;42576;8908;115;1453;82;245
325;Totaal;Gelderland (PV);1993;307696;55242;28168;27074;2365;1005;17989;4236;47183;9129;147;1816;172;263
326;Totaal;Gelderland (PV);1994;353553;39650;15741;23909;2046;822;14351;2157;36980;6714;92;1291;59;236
327;Totaal;Gelderland (PV);1995;503841;39659;16086;23573;1889;1295;18142;1778;38742;6605;85;1115;80;261
328;Totaal;Gelderland (PV);1996;447013;41182;15060;26122;2134;1069;17166;1889;37413;6303;82;1077;56;207
329;Totaal;Gelderland (PV);1997;439733;42375;16692;25683;2079;1135;17288;2068;35022;5838;80;1122;62;227
330;Totaal;Gelderland (PV);1998;320124;39096;14674;24422;1888;1016;15833;1634;34068;5891;55;1003;52;324
331;Totaal;Gelderland (PV);1999;418408;42913;16345;26568;2093;795;16398;2082;41235;6184;64;1049;57;511
332;Totaal;Gelderland (PV);2000;410651;42850;16094;26756;1967;1117;17355;2977;41259;6252;75;1147;65;258
333;Totaal;Gelderland (PV);2001;378319;43020;16133;26887;2133;967;17070;2181;43064;5744;65;1333;62;256
334;Totaal;Gelderland (PV);2002;466864;45334;16333;29001;2135;999;18157;2027;43261;5467;63;1228;52;277
335;Totaal;Gelderland (PV);2003;454920;44006;15478;28528;2212;835;16530;1825;40938;4746;65;1406;45;256
336;Totaal;Gelderland (PV);2004;485922;45421;15523;29898;2588;774;17897;1661;46685;4951;54;1524;46;292
337;Totaal;Gelderland (PV);2005;461995;44905;16515;28390;2594;1008;17414;1776;44762;4517;50;1150;42;283
338;Totaal;Gelderland (PV);2006;419926;44137;14662;29475;2632;762;18691;1635;43070;4966;70;972;42;281
339;Totaal;Gelderland (PV);2007;427803;43352;15815;27537;2596;1067;17543;1731;48219;5053;56;1222;56;324
340;Totaal;Gelderland (PV);2008;186272;41623;14134;27489;2389;1469;14861;1961;46455;4455;65;1154;36;285
341;Totaal;Gelderland (PV);2009;194336;44013;14026;29987;2142;1166;16116;2302;45162;4291;51;1428;35;300
342;Totaal;Gelderland (PV);2010;184939;43124;14093;29031;2409;1418;15305;2409;46207;3191;50;2664;33;362
343;Totaal;Gelderland (PV);2011;181371;42382;13988;28394;2326;1354;14603;2149;43842;3155;56;1311;28;339
344;Totaal;Gelderland (PV);2012;181979;43438;15235;28203;2486;1433;14881;1814;42780;3222;50;1824;30;329
345;Totaal;Gelderland (PV);2013;177333;42040;14021;28019;2238;1588;16929;1807;42212;4255;56;1109;29;348
346;Totaal;Gelderland (PV);2014;174714;41371;12740;28631;2344;1291;17287;2498;42404;3606;51;1645;33;325
347;Totaal;Gelderland (PV);2015;162307;39086;12136;26950;2242;1498;13847;2463;42383;3628;37;1668;28;313
348;Totaal;Gelderland (PV);2016;166169;40210;12511;27699;2397;1490;13952;2853;44064;3615;46;1495;23;312
349;Totaal;Gelderland (PV);2018;167918;40732;12093;28639;2432;1107;13929;1912;45623;3248;39;1058;20;284
350;Totaal;Gelderland (PV);2020;157927;37853;11419;26434;2373;1232;13614;1508;43416;2809;39;925;17;260
351;Totaal;Gelderland (PV);2022;213474;35857;11371;24486;2147;1179;11088;1455;38440;2560;39;880;14;238
352;Totaal;Utrecht (PV);1981;97399;8454;3333;5121;442;184;5410;1655;19451;4538;107;1064;22;50
353;Totaal;Utrecht (PV);1985;135542;11397;4002;7395;629;258;7411;1677;23159;5254;74;1135;34;73
354;Totaal;Utrecht (PV);1990;144204;14956;5745;9211;804;349;7860;1025;20318;3994;48;563;52;92
355;Totaal;Utrecht (PV);1991;110159;15656;6003;9653;882;381;8336;1046;21943;4130;52;578;50;100
356;Totaal;Utrecht (PV);1992;103412;17113;6106;11007;930;388;8762;1212;22717;4388;47;681;57;112
357;Totaal;Utrecht (PV);1993;77196;16802;6545;10257;913;389;7758;1026;19566;3647;39;508;47;92
358;Totaal;Utrecht (PV);1994;74656;16769;7162;9607;919;336;7144;780;20491;4046;37;447;37;100
359;Totaal;Utrecht (PV);1995;80655;18449;7606;10843;935;807;8856;986;23441;4455;40;496;46;129
360;Totaal;Utrecht (PV);1996;81799;19891;8120;11771;978;586;9983;918;21198;2648;28;413;38;85
361;Totaal;Utrecht (PV);1997;70938;16580;5358;11222;774;527;7956;706;18048;2854;29;373;40;86
362;Totaal;Utrecht (PV);1998;72241;11067;4386;6681;517;339;4964;548;13620;2263;20;265;20;75
363;Totaal;Utrecht (PV);1999;58009;13760;5503;8257;600;402;6457;658;17646;2889;24;309;23;129
364;Totaal;Utrecht (PV);2000;58723;13486;5636;7850;652;443;6296;640;16386;2760;25;342;21;123
365;Totaal;Utrecht (PV);2001;63714;14145;5565;8580;785;448;6543;625;15466;2764;31;394;21;74
366;Totaal;Utrecht (PV);2002;65150;14744;6242;8502;797;564;6542;623;17371;2490;25;421;23;77
367;Totaal;Utrecht (PV);2003;63650;14719;5970;8749;830;501;6214;603;16809;1925;21;333;19;85
368;Totaal;Utrecht (PV);2004;64539;14967;5913;9054;824;525;6603;610;17903;2020;22;367;17;92
369;Totaal;Utrecht (PV);2005;81470;18802;7225;11577;951;359;8376;646;22510;2722;28;426;24;125
370;Totaal;Utrecht (PV);2006;85790;18558;7036;11522;975;607;8830;646;21522;2715;27;425;20;115
371;Totaal;Utrecht (PV);2007;83941;18961;7416;11545;965;565;8823;652;22416;2794;27;435;21;128
372;Totaal;Utrecht (PV);2008;81113;18126;6670;11456;943;660;8208;557;21163;2540;21;395;18;134
373;Totaal;Utrecht (PV);2009;78527;17712;6435;11277;907;362;7790;540;19879;2234;20;404;16;117
374;Totaal;Utrecht (PV);2010;78019;18201;6713;11488;1003;670;8540;684;23178;2501;23;559;18;136
375;Totaal;Utrecht (PV);2011;72328;17206;6106;11100;966;615;8043;572;20642;2365;21;400;16;126
376;Totaal;Utrecht (PV);2012;74074;17365;6118;11247;989;613;7851;564;19686;2404;22;425;15;100
377;Totaal;Utrecht (PV);2013;72067;16978;5793;11185;945;611;7185;518;18921;1897;20;394;15;110
378;Totaal;Utrecht (PV);2014;73346;17310;5922;11388;1069;657;8687;633;18288;1730;20;412;13;101
379;Totaal;Utrecht (PV);2015;75466;18242;6141;12101;958;632;6784;773;19042;1887;21;482;11;167
380;Totaal;Utrecht (PV);2016;81549;20480;6238;14242;1199;703;7970;619;25659;2349;22;460;11;134
381;Totaal;Utrecht (PV);2018;83755;20086;5387;14699;1178;591;6197;521;18666;1623;17;349;13;138
382;Totaal;Utrecht (PV);2020;96947;21095;5525;15570;1388;799;6609;710;20923;1544;17;358;9;131
383;Totaal;Utrecht (PV);2022;92257;19947;5136;14811;1316;737;5913;505;18254;1361;14;325;7;119
384;Totaal;Noord-Holland (PV);1981;238355;14863;5054;9809;907;375;9666;1956;26707;7016;114;1018;60;99
385;Totaal;Noord-Holland (PV);1985;246886;26392;11057;15335;1253;602;15180;2828;40657;10705;126;1117;81;188
386;Totaal;Noord-Holland (PV);1990;332305;38078;14013;24065;2338;1087;20273;1831;47587;10666;117;1317;138;298
387;Totaal;Noord-Holland (PV);1991;369136;41280;15602;25678;2241;1089;21237;1767;43348;9492;131;1155;125;253
388;Totaal;Noord-Holland (PV);1992;351885;38847;15487;23360;2164;873;17624;1762;45548;9438;94;1094;106;277
389;Totaal;Noord-Holland (PV);1993;216529;37237;15863;21374;2051;870;16915;1560;43506;9505;149;984;94;280
390;Totaal;Noord-Holland (PV);1994;253419;39470;16297;23173;2173;836;12002;1372;34306;6423;59;963;50;303
391;Totaal;Noord-Holland (PV);1995;143025;49742;20620;29122;2387;1607;20047;1808;53506;11133;87;1538;102;479
392;Totaal;Noord-Holland (PV);1996;104423;54339;21838;32501;2597;1125;21239;1976;50673;8150;89;1444;89;399
393;Totaal;Noord-Holland (PV);1997;55691;48689;20495;28194;1413;813;20058;2131;43796;7052;85;1200;72;408
394;Totaal;Noord-Holland (PV);1998;64582;59122;25612;33510;2814;2509;22387;2141;55404;9786;94;1477;89;865
395;Totaal;Noord-Holland (PV);1999;65751;60678;27311;33367;2555;1046;23811;2661;58008;9809;101;1686;84;533
396;Totaal;Noord-Holland (PV);2000;57765;52663;20035;32628;2601;590;19658;1869;53412;9015;85;1138;65;553
397;Totaal;Noord-Holland (PV);2001;88264;55507;13416;42091;3114;560;20208;1713;56562;9825;100;1503;80;651
398;Totaal;Noord-Holland (PV);2002;79863;59268;23551;35717;4329;2089;24784;1875;64632;10307;105;1611;74;689
399;Totaal;Noord-Holland (PV);2003;114726;59039;22316;36723;2198;1407;26097;2007;61618;8490;97;1425;61;620
400;Totaal;Noord-Holland (PV);2004;77559;55511;19258;36253;1547;1068;21676;1743;54903;7526;91;1549;52;550
401;Totaal;Noord-Holland (PV);2005;76701;54899;17838;37061;3157;878;20373;1497;97356;6255;98;1087;51;618
402;Totaal;Noord-Holland (PV);2006;219396;64903;23205;41698;3167;1963;24002;1981;61558;7497;86;1385;55;575
403;Totaal;Noord-Holland (PV);2007;151386;49595;18098;31497;2209;1073;21477;1438;55066;7071;73;1095;66;590
404;Totaal;Noord-Holland (PV);2008;153868;48303;13797;34506;2167;1375;21049;1524;57429;7030;67;1100;50;658
405;Totaal;Noord-Holland (PV);2009;148831;48029;14969;33060;1933;1326;21362;1300;53932;6135;46;1083;55;534
406;Totaal;Noord-Holland (PV);2010;154910;49775;15526;34249;2798;1684;22136;1352;54717;6001;48;1076;51;598
407;Totaal;Noord-Holland (PV);2011;164061;52562;15400;37162;2876;1641;25262;1734;54425;6074;58;1377;48;513
408;Totaal;Noord-Holland (PV);2012;140384;46460;16429;30031;2699;1552;21278;1584;48699;5575;50;1129;35;458
409;Totaal;Noord-Holland (PV);2013;147465;46083;13891;32192;2498;1611;20356;1357;46062;4376;36;947;33;469
410;Totaal;Noord-Holland (PV);2014;156688;51160;17489;33671;2794;1820;22834;1483;52347;5017;37;1036;35;495
411;Totaal;Noord-Holland (PV);2015;153838;48840;15672;33168;2610;1663;23333;1468;52612;4927;48;1044;29;491
412;Totaal;Noord-Holland (PV);2016;142943;45401;11845;33556;2486;1527;20364;1417;48934;4385;26;982;26;464
413;Totaal;Noord-Holland (PV);2018;150510;45073;11886;33187;2436;1473;20582;1354;48925;3951;43;919;25;473
414;Totaal;Noord-Holland (PV);2020;153765;49216;12801;36415;2829;1724;20547;1489;51003;4294;40;1033;24;521
415;Totaal;Noord-Holland (PV);2022;162631;47815;12450;35365;2465;1750;19384;1358;46997;3660;37;936;21;483
416;Totaal;Zuid-Holland (PV);1981;1628204;37270;14815;22455;1440;796;13435;3002;62550;16263;324;1294;100;264
417;Totaal;Zuid-Holland (PV);1985;1636733;43081;17588;25493;1869;761;18371;2945;82879;15670;501;1773;120;434
418;Totaal;Zuid-Holland (PV);1990;2455073;50910;19837;31073;2810;1005;26420;2737;79414;17186;553;1660;129;565
419;Totaal;Zuid-Holland (PV);1991;655658;55521;22305;33216;2996;1245;28512;2960;76667;17781;531;1653;169;551
420;Totaal;Zuid-Holland (PV);1992;618824;51269;20095;31174;2912;1069;24875;2066;80894;16077;606;1304;132;644
421;Totaal;Zuid-Holland (PV);1993;532660;51830;20879;30951;2756;1388;25143;1845;63600;14856;240;1374;117;557
422;Totaal;Zuid-Holland (PV);1994;573934;54340;22347;31993;3072;816;23219;1816;62050;13936;155;1486;104;613
423;Totaal;Zuid-Holland (PV);1995;561546;62954;25627;37327;3117;1704;26414;2264;67181;14675;151;1610;104;813
424;Totaal;Zuid-Holland (PV);1996;293952;65030;26466;38564;3141;1376;25686;2119;60566;11678;138;1803;117;679
425;Totaal;Zuid-Holland (PV);1997;298273;65874;28768;37106;3146;1262;25006;2183;58851;11415;120;1697;108;680
426;Totaal;Zuid-Holland (PV);1998;308959;70290;29503;40787;3409;1409;27487;2715;69425;13356;145;3129;115;1074
427;Totaal;Zuid-Holland (PV);1999;308159;71862;32115;39747;3380;1124;29413;2555;67070;13524;180;2303;110;953
428;Totaal;Zuid-Holland (PV);2000;300920;68608;24835;43773;3424;1666;23756;2001;63074;11898;125;2008;96;789
429;Totaal;Zuid-Holland (PV);2001;295260;68881;26281;42600;3533;1545;24457;2031;63150;12403;139;1878;95;801
430;Totaal;Zuid-Holland (PV);2002;290120;67589;25418;42171;3342;1600;25459;1833;64781;11307;117;1724;82;847
431;Totaal;Zuid-Holland (PV);2003;279138;64860;22902;41958;3203;1672;25041;1874;59890;9810;107;1573;85;732
432;Totaal;Zuid-Holland (PV);2004;282190;66241;23156;43085;3300;1760;24502;2146;66789;10465;111;1752;78;855
433;Totaal;Zuid-Holland (PV);2005;290840;67354;24042;43312;3745;1839;24546;2160;66752;10424;99;1788;71;770
434;Totaal;Zuid-Holland (PV);2006;288480;66888;21776;45112;3791;1830;24216;1839;61933;9383;82;1576;71;772
435;Totaal;Zuid-Holland (PV);2007;286494;64804;22301;42503;3575;1684;24021;2208;63494;10163;85;1563;60;951
436;Totaal;Zuid-Holland (PV);2008;303347;66031;21194;44837;3848;2268;27352;2008;68671;10028;78;1693;57;949
437;Totaal;Zuid-Holland (PV);2009;295083;64660;19686;44974;3683;2188;25324;2263;64744;9450;76;1678;58;838
438;Totaal;Zuid-Holland (PV);2010;286961;63830;20048;43782;3793;2092;26420;2353;71872;10222;86;1901;53;905
439;Totaal;Zuid-Holland (PV);2011;272454;60154;18393;41761;3606;2036;24339;2499;63130;8499;71;3223;44;856
440;Totaal;Zuid-Holland (PV);2012;281272;62743;19066;43677;3747;2123;24271;2663;64154;8896;89;2000;44;952
