ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;Woninghypotheken_6;BeursgenoteerdeAandelen_7;AandelenInBeleggingsfondsen_8
181;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2010 2e kwartaal;44231.0;-2816.0;3680.0;35443.0;4889.0;7211.0;1419.0;-9111.0
182;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2010 3e kwartaal;-61142.0;-127.0;4533.0;12065.0;-26928.0;4525.0;-1166.0;-1535.0
183;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2010 4e kwartaal;-13019.0;-1328.0;10677.0;14106.0;32587.0;3275.0;-787.0;-1163.0
184;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2010;-19451.0;-3178.0;15726.0;83967.0;27743.0;18939.0;-911.0;7496.0
185;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2011 1e kwartaal;-818.0;-167.0;-28340.0;47896.0;-431.0;3048.0;-561.0;12268.0
186;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2011 2e kwartaal;34346.0;1969.0;-607.0;32378.0;-2513.0;3760.0;497.0;12471.0
187;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2011 3e kwartaal;84595.0;-1417.0;11947.0;21879.0;-4702.0;3413.0;-385.0;21519.0
188;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2011 4e kwartaal;37356.0;-1102.0;21718.0;26242.0;-9327.0;1608.0;-688.0;-13017.0
189;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2011;155479.0;-717.0;4718.0;128395.0;-16973.0;11829.0;-1137.0;33241.0
190;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2012 1e kwartaal;49041.0;-2934.0;-3935.0;13952.0;8095.0;635.0;-472.0;10503.0
191;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2012 2e kwartaal;-16679.0;-781.0;-5884.0;10359.0;9139.0;2616.0;4057.0;4494.0
192;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2012 3e kwartaal;-3880.0;2202.0;-7128.0;13305.0;47.0;2376.0;1489.0;5205.0
193;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2012 4e kwartaal;-7193.0;2379.0;911.0;-20225.0;9680.0;156.0;508.0;9435.0
194;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2012;21289.0;866.0;-16036.0;17391.0;26961.0;5783.0;5582.0;29637.0
195;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2013 1e kwartaal;-45188.0;-3053.0;-8921.0;2918.0;-485.0;-3920.0;3711.0;7324.0
196;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2013 2e kwartaal;-345.0;-228.0;9685.0;-10379.0;2555.0;-2559.0;1215.0;3921.0
197;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2013 3e kwartaal;-17757.0;-1062.0;-1293.0;-16740.0;13620.0;3213.0;7698.0;17072.0
198;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2013 4e kwartaal;-43502.0;1351.0;-11956.0;-45201.0;-2061.0;-6063.0;-10101.0;9996.0
199;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2013;-106792.0;-2992.0;-12485.0;-69402.0;13629.0;-9329.0;2523.0;38313.0
200;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2014 1e kwartaal;-4525.0;529.0;748.0;-706.0;-8751.0;-1975.0;3787.0;-2198.0
201;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2014 2e kwartaal;-16872.0;259.0;4243.0;-6888.0;17184.0;154.0;-2611.0;10369.0
202;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2014 3e kwartaal;-13655.0;-356.0;-5627.0;5155.0;2934.0;20.0;4214.0;15323.0
203;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2014 4e kwartaal;27200.0;-1253.0;-5187.0;-17991.0;316.0;-762.0;-364.0;3877.0
204;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2014;-7852.0;-821.0;-5823.0;-20430.0;11683.0;-2563.0;5026.0;27371.0
205;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2015 1e kwartaal;18477.0;-1050.0;-1282.0;36449.0;-2826.0;1338.0;-5.0;-4631.0
206;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2015 2e kwartaal;38096.0;-530.0;6929.0;-25823.0;7048.0;1021.0;-4646.0;-1592.0
207;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2015 3e kwartaal;13447.0;344.0;2751.0;-30495.0;3639.0;2352.0;395.0;6492.0
208;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2015 4e kwartaal;-2650.0;-1562.0;-2558.0;-10564.0;6544.0;2383.0;6260.0;1097.0
209;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2015;67370.0;-2798.0;5840.0;-30433.0;14405.0;7094.0;2004.0;1366.0
210;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2016 1e kwartaal;45176.0;1439.0;-978.0;19651.0;16732.0;2903.0;-7800.0;10638.0
211;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2016 2e kwartaal;10423.0;548.0;22785.0;-36316.0;23145.0;3387.0;3397.0;9835.0
212;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2016 3e kwartaal;52058.0;-36.0;5749.0;1818.0;18374.0;4377.0;2155.0;6299.0
213;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2016 4e kwartaal;-26188.0;-167.0;-206.0;-35173.0;3505.0;-620.0;13526.0;-5909.0
214;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2016;81469.0;1784.0;27350.0;-50020.0;61756.0;10047.0;11278.0;20863.0
215;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2017 1e kwartaal;85646.0;158.0;7011.0;28704.0;14201.0;2365.0;115.0;-5492.0
216;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2017 2e kwartaal;-28915.0;-239.0;5571.0;-1221.0;5220.0;3695.0;-4113.0;21035.0
217;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2017 3e kwartaal;29294.0;-704.0;-10511.0;1922.0;9213.0;2458.0;-4007.0;17953.0
218;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2017 4e kwartaal;-45769.0;582.0;4278.0;9071.0;-4756.0;1141.0;-3143.0;-12474.0
219;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2017;40256.0;-203.0;6349.0;38476.0;23878.0;9659.0;-11148.0;21022.0
220;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2018 1e kwartaal;59641.0;63.0;11747.0;19727.0;5056.0;2874.0;-1184.0;-12697.0
221;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2018 2e kwartaal;-22952.0;1535.0;4768.0;-37324.0;-9528.0;3787.0;591.0;-2413.0
222;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2018 3e kwartaal;25723.0;-1044.0;-17071.0;-8805.0;-3612.0;3179.0;-1244.0;5940.0
223;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2018 4e kwartaal;-60794.0;1146.0;-2660.0;-29559.0;-1278.0;2270.0;1364.0;-3654.0
224;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2018;1618.0;1700.0;-3216.0;-55961.0;-9362.0;12110.0;-473.0;-12824.0
225;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2019 1e kwartaal;25565.0;192.0;-10142.0;19105.0;7427.0;1573.0;-713.0;-21260.0
226;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2019 2e kwartaal;-8530.0;185.0;6710.0;-3053.0;7139.0;4100.0;253.0;5789.0
227;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2019 3e kwartaal;41474.0;-1423.0;-7456.0;11135.0;1520.0;2526.0;-453.0;11552.0
228;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2019 4e kwartaal;-54062.0;-603.0;1771.0;-28286.0;3341.0;1153.0;-1172.0;-19635.0
229;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2019;4447.0;-1649.0;-9117.0;-1099.0;19427.0;9352.0;-2085.0;-23554.0
230;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2020 1e kwartaal;94682.0;906.0;-5536.0;34703.0;15473.0;2913.0;1117.0;-9214.0
231;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2020 2e kwartaal;195346.0;14560.0;13478.0;-12668.0;15049.0;4319.0;12524.0;8386.0
232;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2020 3e kwartaal;94411.0;6277.0;-4062.0;-54435.0;452.0;4446.0;-210.0;11913.0
233;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2020 4e kwartaal;-57324.0;-841.0;10299.0;-7593.0;-6232.0;3937.0;-4629.0;8875.0
234;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2020;327115.0;20902.0;14179.0;-39993.0;24742.0;15615.0;8802.0;19960.0
235;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2021 1e kwartaal;87643.0;-7103.0;5106.0;15937.0;21576.0;7011.0;-561.0;-22645.0
236;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2021 2e kwartaal;70319.0;-3298.0;18282.0;10712.0;10419.0;8465.0;-1052.0;-13651.0
237;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2021 3e kwartaal;37901.0;-643.0;-2308.0;-61897.0;14717.0;10524.0;4056.0;-36049.0
238;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2021 4e kwartaal;-46233.0;1239.0;36309.0;-26948.0;13473.0;7605.0;2286.0;-83445.0
239;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2021;149630.0;-9805.0;57389.0;-62196.0;60185.0;33605.0;4729.0;-155790.0
240;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2022 1e kwartaal;100734.0;-2895.0;-8913.0;-897.0;5180.0;8426.0;-504.0;-29663.0
241;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2022 2e kwartaal;15868.0;-1389.0;-6891.0;25866.0;17398.0;10322.0;-691.0;-35221.0
242;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2022 3e kwartaal;62616.0;-1084.0;-14987.0;6392.0;10525.0;6490.0;1675.0;-31456.0
243;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2022 4e kwartaal;-236997.0;5495.0;4880.0;-27394.0;9105.0;2253.0;-11343.0;-74614.0
244;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2022;-57779.0;127.0;-25911.0;3967.0;42208.0;27491.0;-10863.0;-170954.0
245;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2023 1e kwartaal;56348.0;-5873.0;-2544.0;-3435.0;-5125.0;3325.0;59.0;-1260.0
246;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2023 2e kwartaal;-46278.0;964.0;5449.0;234.0;10113.0;3274.0;2691.0;-376.0
247;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2023 3e kwartaal;11650.0;-748.0;-8381.0;-4483.0;6933.0;2428.0;4530.0;-3549.0
248;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2023 4e kwartaal;-127523.0;6034.0;-1817.0;-2611.0;-4197.0;2770.0;-3742.0;-8995.0
249;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Financiële transacties;2023;-105803.0;377.0;-7293.0;-10295.0;7724.0;11797.0;3538.0;-14180.0
250;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;1999 1e kwartaal;75.0;;;15.0;-322.0;;;
251;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;1999 2e kwartaal;-182.0;;;423.0;-876.0;;;
252;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;1999 3e kwartaal;-350.0;;;829.0;717.0;;;
253;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;1999 4e kwartaal;426.0;;;1172.0;2474.0;;;
254;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;1999;-31.0;;;2439.0;1993.0;;;
255;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2000 1e kwartaal;1425.0;;;-163.0;-3240.0;;;
256;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2000 2e kwartaal;7.0;;;457.0;-1852.0;;;
257;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2000 3e kwartaal;5466.0;;;-172.0;-1227.0;;;
258;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2000 4e kwartaal;700.0;;;-276.0;-4947.0;;;
259;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2000;7598.0;;;-154.0;-11266.0;;;
260;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2001 1e kwartaal;-271.0;;;-1461.0;1263.0;;;
261;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2001 2e kwartaal;645.0;;;-2494.0;1126.0;;;
262;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2001 3e kwartaal;-429.0;;;-2616.0;644.0;;;
263;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2001 4e kwartaal;307.0;;;-2744.0;2526.0;;;
264;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2001;252.0;;;-9315.0;5559.0;;;
265;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2002 1e kwartaal;1928.0;;;-1351.0;601.0;;;
266;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2002 2e kwartaal;-2174.0;;;-1316.0;23.0;;;
267;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2002 3e kwartaal;413.0;;;-963.0;10.0;;;
268;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2002 4e kwartaal;-847.0;;;111.0;780.0;;;
269;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2002;-680.0;;;-3519.0;1414.0;;;
270;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2003 1e kwartaal;1829.0;;;954.0;1054.0;;;
271;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2003 2e kwartaal;-1635.0;;;989.0;886.0;;;
272;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2003 3e kwartaal;353.0;;;1047.0;1052.0;;;
273;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2003 4e kwartaal;-1711.0;;;1151.0;1018.0;;;
274;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2003;-1164.0;;;4141.0;4010.0;;;
275;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2004 1e kwartaal;3665.0;;;-113.0;-717.0;;;
276;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2004 2e kwartaal;150.0;;;-341.0;-1110.0;;;
277;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2004 3e kwartaal;-5077.0;;;-498.0;-1047.0;;;
278;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2004 4e kwartaal;-132.0;;;-585.0;-769.0;;;
279;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2004;-1394.0;;;-1537.0;-3643.0;;;
280;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2005 1e kwartaal;396.0;;;-1674.0;-3142.0;;;
281;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2005 2e kwartaal;660.0;;;9.0;-898.0;;;
282;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2005 3e kwartaal;729.0;;;-1142.0;497.0;;;
283;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2005 4e kwartaal;448.0;;;709.0;-2572.0;;;
284;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2005;2233.0;;;-2098.0;-6115.0;;;
285;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2006 1e kwartaal;-1001.0;;;-2137.0;-244.0;;;
286;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2006 2e kwartaal;-78.0;;;-736.0;-732.0;;;
287;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2006 3e kwartaal;-245.0;;;-326.0;-612.0;;;
288;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2006 4e kwartaal;-377.0;;;-403.0;-427.0;;;
289;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2006;-1701.0;;;-3602.0;-2015.0;;;
290;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2007 1e kwartaal;-35.0;;;319.0;110.0;;;
291;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2007 2e kwartaal;37.0;;;-166.0;-1128.0;;;
292;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2007 3e kwartaal;30.0;;;-192.0;-125.0;;;
293;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2007 4e kwartaal;27.0;;;300.0;26.0;;;
294;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2007;59.0;;;261.0;-1117.0;;;
295;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2008 1e kwartaal;-1359.0;;;-579.0;-517.0;;;
296;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2008 2e kwartaal;136.0;;;1099.0;-204.0;;;
297;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2008 3e kwartaal;2036.0;;;2551.0;984.0;;;
298;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2008 4e kwartaal;1739.0;;;-2466.0;4532.0;;;
299;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2008;2552.0;;;605.0;4795.0;;;
300;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2009 1e kwartaal;504.0;;;4085.0;825.0;;;
301;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2009 2e kwartaal;-519.0;;;735.0;-405.0;;;
302;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2009 3e kwartaal;-486.0;;;254.0;-488.0;;;
303;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2009 4e kwartaal;267.0;;;2646.0;42240.0;;;
304;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2009;-234.0;;;7720.0;42172.0;;;
305;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2010 1e kwartaal;1037.0;73.0;1678.0;922.0;1659.0;95.0;4595.0;23337.0
306;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2010 2e kwartaal;15172.0;18.0;1356.0;1877.0;-12718.0;51.0;-3029.0;-5690.0
307;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2010 3e kwartaal;-2037.0;-253.0;2391.0;-1870.0;-2347.0;-23.0;3939.0;8796.0
308;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2010 4e kwartaal;449.0;-38.0;-3743.0;498.0;41.0;-194.0;3055.0;14867.0
309;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2010;14621.0;-200.0;1682.0;1427.0;-13365.0;-71.0;8560.0;41310.0
310;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2011 1e kwartaal;-1145.0;-314.0;-3820.0;-1641.0;-4199.0;-295.0;1706.0;-511.0
311;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2011 2e kwartaal;-293.0;-114.0;2104.0;-936.0;-94.0;-62.0;-3993.0;-5533.0
312;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2011 3e kwartaal;1567.0;212.0;9132.0;5056.0;473.0;43.0;-11258.0;-24059.0
313;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2011 4e kwartaal;714.0;-89.0;2383.0;1006.0;1370.0;-176.0;4909.0;19960.0
314;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2011;843.0;-305.0;9799.0;3485.0;-2450.0;-490.0;-8636.0;-10143.0
315;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2012 1e kwartaal;-903.0;17.0;-422.0;-1676.0;-314.0;-40.0;6777.0;24792.0
316;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2012 2e kwartaal;1584.0;-101.0;1578.0;2718.0;1767.0;-82.0;-3791.0;-2655.0
317;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2012 3e kwartaal;-490.0;-11.0;3522.0;-1409.0;-132.0;-30.0;3441.0;19332.0
318;Totale binnenlandse sectoren;Totale binnenlandse sectoren;Overige mutaties;2012 4e kwartaal;-663.0;-71.0;2593.0;-1506.0;-420.0;-96.0;3358.0;3445.0
