ID;CPA2015;Perioden;Prijsindex_1;Kwartaalmutaties_2;Jaarmutaties_3
109;Dienstenprijsindex (DPI);2024 4e kwartaal;117.5;-1.0;3.9
110;Dienstenprijsindex (DPI);2024;117.0;;4.0
111;H VERVOER EN OPSLAG;2002 4e kwartaal;;;
112;H VERVOER EN OPSLAG;2003 1e kwartaal;;;
113;H VERVOER EN OPSLAG;2003 2e kwartaal;;;
114;H VERVOER EN OPSLAG;2003 3e kwartaal;;;
115;H VERVOER EN OPSLAG;2003 4e kwartaal;;;
116;H VERVOER EN OPSLAG;2003;;;
117;H VERVOER EN OPSLAG;2004 1e kwartaal;;;
118;H VERVOER EN OPSLAG;2004 2e kwartaal;;;
119;H VERVOER EN OPSLAG;2004 3e kwartaal;;;
120;H VERVOER EN OPSLAG;2004 4e kwartaal;;;
121;H VERVOER EN OPSLAG;2004;;;
122;H VERVOER EN OPSLAG;2005 1e kwartaal;;;
123;H VERVOER EN OPSLAG;2005 2e kwartaal;;;
124;H VERVOER EN OPSLAG;2005 3e kwartaal;;;
125;H VERVOER EN OPSLAG;2005 4e kwartaal;;;
126;H VERVOER EN OPSLAG;2005;;;
127;H VERVOER EN OPSLAG;2006 1e kwartaal;85.6;;
128;H VERVOER EN OPSLAG;2006 2e kwartaal;85.3;-0.4;
129;H VERVOER EN OPSLAG;2006 3e kwartaal;85.7;0.4;
130;H VERVOER EN OPSLAG;2006 4e kwartaal;85.7;0.0;
131;H VERVOER EN OPSLAG;2006;85.6;;
132;H VERVOER EN OPSLAG;2007 1e kwartaal;85.5;-0.3;-0.2
133;H VERVOER EN OPSLAG;2007 2e kwartaal;85.6;0.2;0.3
134;H VERVOER EN OPSLAG;2007 3e kwartaal;86.4;0.9;0.8
135;H VERVOER EN OPSLAG;2007 4e kwartaal;86.7;0.4;1.2
136;H VERVOER EN OPSLAG;2007;86.0;;0.6
137;H VERVOER EN OPSLAG;2008 1e kwartaal;88.2;1.6;3.2
138;H VERVOER EN OPSLAG;2008 2e kwartaal;88.5;0.3;3.3
139;H VERVOER EN OPSLAG;2008 3e kwartaal;90.1;1.9;4.3
140;H VERVOER EN OPSLAG;2008 4e kwartaal;89.9;-0.2;3.7
141;H VERVOER EN OPSLAG;2008;89.2;;3.6
142;H VERVOER EN OPSLAG;2009 1e kwartaal;86.7;-3.6;-1.7
143;H VERVOER EN OPSLAG;2009 2e kwartaal;84.2;-2.9;-4.9
144;H VERVOER EN OPSLAG;2009 3e kwartaal;84.1;-0.1;-6.7
145;H VERVOER EN OPSLAG;2009 4e kwartaal;85.5;1.7;-4.9
146;H VERVOER EN OPSLAG;2009;85.1;;-4.6
147;H VERVOER EN OPSLAG;2010 1e kwartaal;85.3;-0.2;-1.5
148;H VERVOER EN OPSLAG;2010 2e kwartaal;87.1;2.1;3.5
149;H VERVOER EN OPSLAG;2010 3e kwartaal;87.2;0.1;3.8
150;H VERVOER EN OPSLAG;2010 4e kwartaal;86.5;-0.9;1.2
151;H VERVOER EN OPSLAG;2010;86.5;;1.7
152;H VERVOER EN OPSLAG;2011 1e kwartaal;87.6;1.4;2.7
153;H VERVOER EN OPSLAG;2011 2e kwartaal;88.3;0.8;1.4
154;H VERVOER EN OPSLAG;2011 3e kwartaal;88.6;0.3;1.5
155;H VERVOER EN OPSLAG;2011 4e kwartaal;88.1;-0.6;1.9
156;H VERVOER EN OPSLAG;2011;88.2;;1.9
157;H VERVOER EN OPSLAG;2012 1e kwartaal;88.6;0.6;1.1
158;H VERVOER EN OPSLAG;2012 2e kwartaal;90.3;1.9;2.2
159;H VERVOER EN OPSLAG;2012 3e kwartaal;90.6;0.4;2.3
160;H VERVOER EN OPSLAG;2012 4e kwartaal;90.0;-0.7;2.2
161;H VERVOER EN OPSLAG;2012;89.9;;1.9
162;H VERVOER EN OPSLAG;2013 1e kwartaal;90.4;0.4;2.0
163;H VERVOER EN OPSLAG;2013 2e kwartaal;90.2;-0.2;-0.1
164;H VERVOER EN OPSLAG;2013 3e kwartaal;90.6;0.5;0.0
165;H VERVOER EN OPSLAG;2013 4e kwartaal;90.7;0.1;0.8
166;H VERVOER EN OPSLAG;2013;90.5;;0.7
167;H VERVOER EN OPSLAG;2014 1e kwartaal;90.3;-0.5;-0.1
168;H VERVOER EN OPSLAG;2014 2e kwartaal;90.5;0.3;0.4
169;H VERVOER EN OPSLAG;2014 3e kwartaal;90.5;0.0;-0.1
170;H VERVOER EN OPSLAG;2014 4e kwartaal;90.3;-0.3;-0.5
171;H VERVOER EN OPSLAG;2014;90.4;;-0.1
172;H VERVOER EN OPSLAG;2015 1e kwartaal;90.4;0.2;0.2
173;H VERVOER EN OPSLAG;2015 2e kwartaal;91.2;0.8;0.7
174;H VERVOER EN OPSLAG;2015 3e kwartaal;91.6;0.4;1.1
175;H VERVOER EN OPSLAG;2015 4e kwartaal;91.2;-0.4;1.1
176;H VERVOER EN OPSLAG;2015;91.1;;0.8
177;H VERVOER EN OPSLAG;2016 1e kwartaal;89.7;-1.7;-0.8
178;H VERVOER EN OPSLAG;2016 2e kwartaal;89.8;0.2;-1.4
179;H VERVOER EN OPSLAG;2016 3e kwartaal;90.1;0.2;-1.7
180;H VERVOER EN OPSLAG;2016 4e kwartaal;89.6;-0.5;-1.8
181;H VERVOER EN OPSLAG;2016;89.8;;-1.4
182;H VERVOER EN OPSLAG;2017 1e kwartaal;90.1;0.5;0.4
183;H VERVOER EN OPSLAG;2017 2e kwartaal;91.0;1.0;1.2
184;H VERVOER EN OPSLAG;2017 3e kwartaal;91.0;0.1;1.1
185;H VERVOER EN OPSLAG;2017 4e kwartaal;90.8;-0.3;1.3
186;H VERVOER EN OPSLAG;2017;90.7;;1.0
187;H VERVOER EN OPSLAG;2018 1e kwartaal;91.0;0.2;1.0
188;H VERVOER EN OPSLAG;2018 2e kwartaal;91.9;1.0;1.0
189;H VERVOER EN OPSLAG;2018 3e kwartaal;93.4;1.7;2.6
190;H VERVOER EN OPSLAG;2018 4e kwartaal;94.0;0.7;3.5
191;H VERVOER EN OPSLAG;2018;92.6;;2.0
192;H VERVOER EN OPSLAG;2019 1e kwartaal;93.7;-0.3;3.0
193;H VERVOER EN OPSLAG;2019 2e kwartaal;95.1;1.4;3.5
194;H VERVOER EN OPSLAG;2019 3e kwartaal;95.5;0.4;2.2
195;H VERVOER EN OPSLAG;2019 4e kwartaal;94.8;-0.7;0.8
196;H VERVOER EN OPSLAG;2019;94.8;;2.4
197;H VERVOER EN OPSLAG;2020 1e kwartaal;95.0;0.3;1.4
198;H VERVOER EN OPSLAG;2020 2e kwartaal;97.4;2.5;2.5
199;H VERVOER EN OPSLAG;2020 3e kwartaal;96.4;-1.1;0.9
200;H VERVOER EN OPSLAG;2020 4e kwartaal;95.9;-0.5;1.1
201;H VERVOER EN OPSLAG;2020;96.2;;1.5
202;H VERVOER EN OPSLAG;2021 1e kwartaal;97.2;1.4;2.3
203;H VERVOER EN OPSLAG;2021 2e kwartaal;99.0;1.9;1.6
204;H VERVOER EN OPSLAG;2021 3e kwartaal;100.6;1.6;4.4
205;H VERVOER EN OPSLAG;2021 4e kwartaal;103.2;2.6;7.7
206;H VERVOER EN OPSLAG;2021;100.0;;4.0
207;H VERVOER EN OPSLAG;2022 1e kwartaal;106.7;3.4;9.8
208;H VERVOER EN OPSLAG;2022 2e kwartaal;111.9;4.8;13.0
209;H VERVOER EN OPSLAG;2022 3e kwartaal;116.1;3.7;15.4
210;H VERVOER EN OPSLAG;2022 4e kwartaal;115.1;-0.8;11.6
211;H VERVOER EN OPSLAG;2022;112.5;;12.5
212;H VERVOER EN OPSLAG;2023 1e kwartaal;117.5;2.1;10.1
213;H VERVOER EN OPSLAG;2023 2e kwartaal;117.3;-0.2;4.9
214;H VERVOER EN OPSLAG;2023 3e kwartaal;116.7;-0.5;0.6
215;H VERVOER EN OPSLAG;2023 4e kwartaal;117.0;0.3;1.7
216;H VERVOER EN OPSLAG;2023;117.2;;4.2
217;H VERVOER EN OPSLAG;2024 1e kwartaal;119.4;2.0;1.6
218;H VERVOER EN OPSLAG;2024 2e kwartaal;120.6;1.0;2.8
219;H VERVOER EN OPSLAG;2024 3e kwartaal;120.8;0.1;3.5
220;H VERVOER EN OPSLAG;2024 4e kwartaal;120.3;-0.4;2.8
221;H VERVOER EN OPSLAG;2024;120.3;;2.6
222;49 Vervoer te land en via pijpleidingen;2002 4e kwartaal;;;
223;49 Vervoer te land en via pijpleidingen;2003 1e kwartaal;;;
224;49 Vervoer te land en via pijpleidingen;2003 2e kwartaal;;;
225;49 Vervoer te land en via pijpleidingen;2003 3e kwartaal;;;
226;49 Vervoer te land en via pijpleidingen;2003 4e kwartaal;;;
227;49 Vervoer te land en via pijpleidingen;2003;;;
228;49 Vervoer te land en via pijpleidingen;2004 1e kwartaal;;;
229;49 Vervoer te land en via pijpleidingen;2004 2e kwartaal;;;
230;49 Vervoer te land en via pijpleidingen;2004 3e kwartaal;;;
231;49 Vervoer te land en via pijpleidingen;2004 4e kwartaal;;;
232;49 Vervoer te land en via pijpleidingen;2004;;;
233;49 Vervoer te land en via pijpleidingen;2005 1e kwartaal;;;
234;49 Vervoer te land en via pijpleidingen;2005 2e kwartaal;;;
235;49 Vervoer te land en via pijpleidingen;2005 3e kwartaal;;;
236;49 Vervoer te land en via pijpleidingen;2005 4e kwartaal;;;
237;49 Vervoer te land en via pijpleidingen;2005;;;
238;49 Vervoer te land en via pijpleidingen;2006 1e kwartaal;;;
239;49 Vervoer te land en via pijpleidingen;2006 2e kwartaal;;;
240;49 Vervoer te land en via pijpleidingen;2006 3e kwartaal;;;
241;49 Vervoer te land en via pijpleidingen;2006 4e kwartaal;;;
242;49 Vervoer te land en via pijpleidingen;2006;;;
243;49 Vervoer te land en via pijpleidingen;2007 1e kwartaal;;;
244;49 Vervoer te land en via pijpleidingen;2007 2e kwartaal;;;
245;49 Vervoer te land en via pijpleidingen;2007 3e kwartaal;;;
246;49 Vervoer te land en via pijpleidingen;2007 4e kwartaal;;;
247;49 Vervoer te land en via pijpleidingen;2007;;;
248;49 Vervoer te land en via pijpleidingen;2008 1e kwartaal;;;
249;49 Vervoer te land en via pijpleidingen;2008 2e kwartaal;;;
250;49 Vervoer te land en via pijpleidingen;2008 3e kwartaal;;;
251;49 Vervoer te land en via pijpleidingen;2008 4e kwartaal;;;
252;49 Vervoer te land en via pijpleidingen;2008;;;
253;49 Vervoer te land en via pijpleidingen;2009 1e kwartaal;;;
254;49 Vervoer te land en via pijpleidingen;2009 2e kwartaal;;;
255;49 Vervoer te land en via pijpleidingen;2009 3e kwartaal;;;
256;49 Vervoer te land en via pijpleidingen;2009 4e kwartaal;;;
257;49 Vervoer te land en via pijpleidingen;2009;;;
258;49 Vervoer te land en via pijpleidingen;2010 1e kwartaal;;;
259;49 Vervoer te land en via pijpleidingen;2010 2e kwartaal;;;
260;49 Vervoer te land en via pijpleidingen;2010 3e kwartaal;;;
261;49 Vervoer te land en via pijpleidingen;2010 4e kwartaal;;;
262;49 Vervoer te land en via pijpleidingen;2010;;;
263;49 Vervoer te land en via pijpleidingen;2011 1e kwartaal;;;
264;49 Vervoer te land en via pijpleidingen;2011 2e kwartaal;;;
265;49 Vervoer te land en via pijpleidingen;2011 3e kwartaal;;;
266;49 Vervoer te land en via pijpleidingen;2011 4e kwartaal;;;
267;49 Vervoer te land en via pijpleidingen;2011;;;
268;49 Vervoer te land en via pijpleidingen;2012 1e kwartaal;;;
269;49 Vervoer te land en via pijpleidingen;2012 2e kwartaal;;;
270;49 Vervoer te land en via pijpleidingen;2012 3e kwartaal;;;
271;49 Vervoer te land en via pijpleidingen;2012 4e kwartaal;;;
272;49 Vervoer te land en via pijpleidingen;2012;;;
273;49 Vervoer te land en via pijpleidingen;2013 1e kwartaal;;;
274;49 Vervoer te land en via pijpleidingen;2013 2e kwartaal;;;
275;49 Vervoer te land en via pijpleidingen;2013 3e kwartaal;;;
276;49 Vervoer te land en via pijpleidingen;2013 4e kwartaal;;;
277;49 Vervoer te land en via pijpleidingen;2013;;;
278;49 Vervoer te land en via pijpleidingen;2014 1e kwartaal;;;
279;49 Vervoer te land en via pijpleidingen;2014 2e kwartaal;;;
280;49 Vervoer te land en via pijpleidingen;2014 3e kwartaal;;;
281;49 Vervoer te land en via pijpleidingen;2014 4e kwartaal;;;
282;49 Vervoer te land en via pijpleidingen;2014;;;
283;49 Vervoer te land en via pijpleidingen;2015 1e kwartaal;;;
284;49 Vervoer te land en via pijpleidingen;2015 2e kwartaal;;;
285;49 Vervoer te land en via pijpleidingen;2015 3e kwartaal;;;
286;49 Vervoer te land en via pijpleidingen;2015 4e kwartaal;;;
287;49 Vervoer te land en via pijpleidingen;2015;;;
288;49 Vervoer te land en via pijpleidingen;2016 1e kwartaal;;;
289;49 Vervoer te land en via pijpleidingen;2016 2e kwartaal;;;
290;49 Vervoer te land en via pijpleidingen;2016 3e kwartaal;;;
291;49 Vervoer te land en via pijpleidingen;2016 4e kwartaal;;;
292;49 Vervoer te land en via pijpleidingen;2016;;;
293;49 Vervoer te land en via pijpleidingen;2017 1e kwartaal;;;
294;49 Vervoer te land en via pijpleidingen;2017 2e kwartaal;;;
295;49 Vervoer te land en via pijpleidingen;2017 3e kwartaal;;;
296;49 Vervoer te land en via pijpleidingen;2017 4e kwartaal;;;
297;49 Vervoer te land en via pijpleidingen;2017;;;
298;49 Vervoer te land en via pijpleidingen;2018 1e kwartaal;;;
299;49 Vervoer te land en via pijpleidingen;2018 2e kwartaal;;;
300;49 Vervoer te land en via pijpleidingen;2018 3e kwartaal;;;
301;49 Vervoer te land en via pijpleidingen;2018 4e kwartaal;;;
302;49 Vervoer te land en via pijpleidingen;2018;;;
303;49 Vervoer te land en via pijpleidingen;2019 1e kwartaal;;;
304;49 Vervoer te land en via pijpleidingen;2019 2e kwartaal;;;
305;49 Vervoer te land en via pijpleidingen;2019 3e kwartaal;;;
306;49 Vervoer te land en via pijpleidingen;2019 4e kwartaal;;;
307;49 Vervoer te land en via pijpleidingen;2019;;;
308;49 Vervoer te land en via pijpleidingen;2020 1e kwartaal;;;
309;49 Vervoer te land en via pijpleidingen;2020 2e kwartaal;;;
310;49 Vervoer te land en via pijpleidingen;2020 3e kwartaal;;;
311;49 Vervoer te land en via pijpleidingen;2020 4e kwartaal;;;
312;49 Vervoer te land en via pijpleidingen;2020;;;
313;49 Vervoer te land en via pijpleidingen;2021 1e kwartaal;98.6;;
314;49 Vervoer te land en via pijpleidingen;2021 2e kwartaal;99.4;0.8;
315;49 Vervoer te land en via pijpleidingen;2021 3e kwartaal;100.2;0.8;
316;49 Vervoer te land en via pijpleidingen;2021 4e kwartaal;101.7;1.5;
317;49 Vervoer te land en via pijpleidingen;2021;100.0;;
318;49 Vervoer te land en via pijpleidingen;2022 1e kwartaal;106.3;4.5;7.8
319;49 Vervoer te land en via pijpleidingen;2022 2e kwartaal;109.7;3.2;10.4
320;49 Vervoer te land en via pijpleidingen;2022 3e kwartaal;112.5;2.5;12.2
321;49 Vervoer te land en via pijpleidingen;2022 4e kwartaal;112.6;0.1;10.7
322;49 Vervoer te land en via pijpleidingen;2022;110.3;;10.3
323;49 Vervoer te land en via pijpleidingen;2023 1e kwartaal;117.5;4.3;10.5
324;49 Vervoer te land en via pijpleidingen;2023 2e kwartaal;116.7;-0.6;6.4
325;49 Vervoer te land en via pijpleidingen;2023 3e kwartaal;116.9;0.2;3.9
326;49 Vervoer te land en via pijpleidingen;2023 4e kwartaal;117.5;0.5;4.3
327;49 Vervoer te land en via pijpleidingen;2023;117.2;;6.2
328;49 Vervoer te land en via pijpleidingen;2024 1e kwartaal;120.0;2.2;2.2
329;49 Vervoer te land en via pijpleidingen;2024 2e kwartaal;120.3;0.2;3.0
330;49 Vervoer te land en via pijpleidingen;2024 3e kwartaal;119.6;-0.6;2.3
331;49 Vervoer te land en via pijpleidingen;2024 4e kwartaal;119.7;0.1;1.9
332;49 Vervoer te land en via pijpleidingen;2024;119.9;;2.3
333;491 Personenvervoer per spoor;2002 4e kwartaal;;;
334;491 Personenvervoer per spoor;2003 1e kwartaal;;;
335;491 Personenvervoer per spoor;2003 2e kwartaal;;;
336;491 Personenvervoer per spoor;2003 3e kwartaal;;;
337;491 Personenvervoer per spoor;2003 4e kwartaal;;;
338;491 Personenvervoer per spoor;2003;;;
339;491 Personenvervoer per spoor;2004 1e kwartaal;;;
340;491 Personenvervoer per spoor;2004 2e kwartaal;;;
341;491 Personenvervoer per spoor;2004 3e kwartaal;;;
342;491 Personenvervoer per spoor;2004 4e kwartaal;;;
343;491 Personenvervoer per spoor;2004;;;
344;491 Personenvervoer per spoor;2005 1e kwartaal;;;
345;491 Personenvervoer per spoor;2005 2e kwartaal;;;
346;491 Personenvervoer per spoor;2005 3e kwartaal;;;
347;491 Personenvervoer per spoor;2005 4e kwartaal;;;
348;491 Personenvervoer per spoor;2005;;;
349;491 Personenvervoer per spoor;2006 1e kwartaal;;;
350;491 Personenvervoer per spoor;2006 2e kwartaal;;;
351;491 Personenvervoer per spoor;2006 3e kwartaal;;;
352;491 Personenvervoer per spoor;2006 4e kwartaal;;;
353;491 Personenvervoer per spoor;2006;;;
354;491 Personenvervoer per spoor;2007 1e kwartaal;;;
355;491 Personenvervoer per spoor;2007 2e kwartaal;;;
356;491 Personenvervoer per spoor;2007 3e kwartaal;;;
357;491 Personenvervoer per spoor;2007 4e kwartaal;;;
358;491 Personenvervoer per spoor;2007;;;
359;491 Personenvervoer per spoor;2008 1e kwartaal;;;
360;491 Personenvervoer per spoor;2008 2e kwartaal;;;
361;491 Personenvervoer per spoor;2008 3e kwartaal;;;
362;491 Personenvervoer per spoor;2008 4e kwartaal;;;
363;491 Personenvervoer per spoor;2008;;;
364;491 Personenvervoer per spoor;2009 1e kwartaal;;;
365;491 Personenvervoer per spoor;2009 2e kwartaal;;;
366;491 Personenvervoer per spoor;2009 3e kwartaal;;;
367;491 Personenvervoer per spoor;2009 4e kwartaal;;;
368;491 Personenvervoer per spoor;2009;;;
369;491 Personenvervoer per spoor;2010 1e kwartaal;;;
370;491 Personenvervoer per spoor;2010 2e kwartaal;;;
371;491 Personenvervoer per spoor;2010 3e kwartaal;;;
372;491 Personenvervoer per spoor;2010 4e kwartaal;;;
373;491 Personenvervoer per spoor;2010;;;
374;491 Personenvervoer per spoor;2011 1e kwartaal;;;
375;491 Personenvervoer per spoor;2011 2e kwartaal;;;
376;491 Personenvervoer per spoor;2011 3e kwartaal;;;
377;491 Personenvervoer per spoor;2011 4e kwartaal;;;
378;491 Personenvervoer per spoor;2011;;;
379;491 Personenvervoer per spoor;2012 1e kwartaal;;;
380;491 Personenvervoer per spoor;2012 2e kwartaal;;;
381;491 Personenvervoer per spoor;2012 3e kwartaal;;;
382;491 Personenvervoer per spoor;2012 4e kwartaal;;;
383;491 Personenvervoer per spoor;2012;;;
384;491 Personenvervoer per spoor;2013 1e kwartaal;;;
385;491 Personenvervoer per spoor;2013 2e kwartaal;;;
386;491 Personenvervoer per spoor;2013 3e kwartaal;;;
387;491 Personenvervoer per spoor;2013 4e kwartaal;;;
388;491 Personenvervoer per spoor;2013;;;
389;491 Personenvervoer per spoor;2014 1e kwartaal;;;
390;491 Personenvervoer per spoor;2014 2e kwartaal;;;
391;491 Personenvervoer per spoor;2014 3e kwartaal;;;
392;491 Personenvervoer per spoor;2014 4e kwartaal;;;
393;491 Personenvervoer per spoor;2014;;;
394;491 Personenvervoer per spoor;2015 1e kwartaal;;;
395;491 Personenvervoer per spoor;2015 2e kwartaal;;;
396;491 Personenvervoer per spoor;2015 3e kwartaal;;;
397;491 Personenvervoer per spoor;2015 4e kwartaal;;;
398;491 Personenvervoer per spoor;2015;;;
399;491 Personenvervoer per spoor;2016 1e kwartaal;;;
400;491 Personenvervoer per spoor;2016 2e kwartaal;;;
401;491 Personenvervoer per spoor;2016 3e kwartaal;;;
402;491 Personenvervoer per spoor;2016 4e kwartaal;;;
403;491 Personenvervoer per spoor;2016;;;
404;491 Personenvervoer per spoor;2017 1e kwartaal;;;
405;491 Personenvervoer per spoor;2017 2e kwartaal;;;
406;491 Personenvervoer per spoor;2017 3e kwartaal;;;
407;491 Personenvervoer per spoor;2017 4e kwartaal;;;
408;491 Personenvervoer per spoor;2017;;;
409;491 Personenvervoer per spoor;2018 1e kwartaal;;;
410;491 Personenvervoer per spoor;2018 2e kwartaal;;;
411;491 Personenvervoer per spoor;2018 3e kwartaal;;;
412;491 Personenvervoer per spoor;2018 4e kwartaal;;;
413;491 Personenvervoer per spoor;2018;;;
414;491 Personenvervoer per spoor;2019 1e kwartaal;;;
415;491 Personenvervoer per spoor;2019 2e kwartaal;;;
416;491 Personenvervoer per spoor;2019 3e kwartaal;;;
417;491 Personenvervoer per spoor;2019 4e kwartaal;;;
418;491 Personenvervoer per spoor;2019;;;
419;491 Personenvervoer per spoor;2020 1e kwartaal;;;
420;491 Personenvervoer per spoor;2020 2e kwartaal;;;
421;491 Personenvervoer per spoor;2020 3e kwartaal;;;
422;491 Personenvervoer per spoor;2020 4e kwartaal;;;
423;491 Personenvervoer per spoor;2020;;;
424;491 Personenvervoer per spoor;2021 1e kwartaal;100.0;;
425;491 Personenvervoer per spoor;2021 2e kwartaal;100.0;0.0;
426;491 Personenvervoer per spoor;2021 3e kwartaal;100.0;0.0;
427;491 Personenvervoer per spoor;2021 4e kwartaal;100.0;0.0;
428;491 Personenvervoer per spoor;2021;100.0;;
429;491 Personenvervoer per spoor;2022 1e kwartaal;102.0;2.0;2.0
430;491 Personenvervoer per spoor;2022 2e kwartaal;102.0;0.0;2.0
431;491 Personenvervoer per spoor;2022 3e kwartaal;102.0;0.0;2.0
432;491 Personenvervoer per spoor;2022 4e kwartaal;102.0;0.0;2.0
433;491 Personenvervoer per spoor;2022;102.0;;2.0
434;491 Personenvervoer per spoor;2023 1e kwartaal;107.8;5.7;5.7
435;491 Personenvervoer per spoor;2023 2e kwartaal;107.8;0.0;5.7
436;491 Personenvervoer per spoor;2023 3e kwartaal;107.8;0.0;5.7
437;491 Personenvervoer per spoor;2023 4e kwartaal;107.8;0.0;5.7
438;491 Personenvervoer per spoor;2023;107.8;;5.7
439;491 Personenvervoer per spoor;2024 1e kwartaal;107.8;0.0;0.0
440;491 Personenvervoer per spoor;2024 2e kwartaal;107.8;0.0;0.0
441;491 Personenvervoer per spoor;2024 3e kwartaal;107.8;0.0;0.0
442;491 Personenvervoer per spoor;2024 4e kwartaal;107.8;0.0;0.0
443;491 Personenvervoer per spoor;2024;107.8;;0.0
444;492 Goederenvervoer per spoor;2002 4e kwartaal;;;
445;492 Goederenvervoer per spoor;2003 1e kwartaal;;;
446;492 Goederenvervoer per spoor;2003 2e kwartaal;;;
447;492 Goederenvervoer per spoor;2003 3e kwartaal;;;
448;492 Goederenvervoer per spoor;2003 4e kwartaal;;;
449;492 Goederenvervoer per spoor;2003;;;
450;492 Goederenvervoer per spoor;2004 1e kwartaal;;;
451;492 Goederenvervoer per spoor;2004 2e kwartaal;;;
452;492 Goederenvervoer per spoor;2004 3e kwartaal;;;
453;492 Goederenvervoer per spoor;2004 4e kwartaal;;;
454;492 Goederenvervoer per spoor;2004;;;
455;492 Goederenvervoer per spoor;2005 1e kwartaal;;;
456;492 Goederenvervoer per spoor;2005 2e kwartaal;;;
457;492 Goederenvervoer per spoor;2005 3e kwartaal;;;
458;492 Goederenvervoer per spoor;2005 4e kwartaal;;;
459;492 Goederenvervoer per spoor;2005;;;
460;492 Goederenvervoer per spoor;2006 1e kwartaal;;;
461;492 Goederenvervoer per spoor;2006 2e kwartaal;;;
462;492 Goederenvervoer per spoor;2006 3e kwartaal;;;
463;492 Goederenvervoer per spoor;2006 4e kwartaal;;;
464;492 Goederenvervoer per spoor;2006;;;
465;492 Goederenvervoer per spoor;2007 1e kwartaal;;;
466;492 Goederenvervoer per spoor;2007 2e kwartaal;;;
467;492 Goederenvervoer per spoor;2007 3e kwartaal;;;
468;492 Goederenvervoer per spoor;2007 4e kwartaal;;;
469;492 Goederenvervoer per spoor;2007;;;
470;492 Goederenvervoer per spoor;2008 1e kwartaal;;;
471;492 Goederenvervoer per spoor;2008 2e kwartaal;;;
472;492 Goederenvervoer per spoor;2008 3e kwartaal;;;
473;492 Goederenvervoer per spoor;2008 4e kwartaal;;;
474;492 Goederenvervoer per spoor;2008;;;
475;492 Goederenvervoer per spoor;2009 1e kwartaal;;;
476;492 Goederenvervoer per spoor;2009 2e kwartaal;;;
477;492 Goederenvervoer per spoor;2009 3e kwartaal;;;
478;492 Goederenvervoer per spoor;2009 4e kwartaal;;;
479;492 Goederenvervoer per spoor;2009;;;
480;492 Goederenvervoer per spoor;2010 1e kwartaal;;;
481;492 Goederenvervoer per spoor;2010 2e kwartaal;;;
482;492 Goederenvervoer per spoor;2010 3e kwartaal;;;
483;492 Goederenvervoer per spoor;2010 4e kwartaal;;;
484;492 Goederenvervoer per spoor;2010;;;
485;492 Goederenvervoer per spoor;2011 1e kwartaal;;;
486;492 Goederenvervoer per spoor;2011 2e kwartaal;;;
487;492 Goederenvervoer per spoor;2011 3e kwartaal;;;
488;492 Goederenvervoer per spoor;2011 4e kwartaal;;;
489;492 Goederenvervoer per spoor;2011;;;
490;492 Goederenvervoer per spoor;2012 1e kwartaal;;;
491;492 Goederenvervoer per spoor;2012 2e kwartaal;;;
492;492 Goederenvervoer per spoor;2012 3e kwartaal;;;
493;492 Goederenvervoer per spoor;2012 4e kwartaal;;;
494;492 Goederenvervoer per spoor;2012;;;
495;492 Goederenvervoer per spoor;2013 1e kwartaal;;;
496;492 Goederenvervoer per spoor;2013 2e kwartaal;;;
497;492 Goederenvervoer per spoor;2013 3e kwartaal;;;
498;492 Goederenvervoer per spoor;2013 4e kwartaal;;;
499;492 Goederenvervoer per spoor;2013;;;
500;492 Goederenvervoer per spoor;2014 1e kwartaal;;;
501;492 Goederenvervoer per spoor;2014 2e kwartaal;;;
502;492 Goederenvervoer per spoor;2014 3e kwartaal;;;
503;492 Goederenvervoer per spoor;2014 4e kwartaal;;;
504;492 Goederenvervoer per spoor;2014;;;
505;492 Goederenvervoer per spoor;2015 1e kwartaal;;;
506;492 Goederenvervoer per spoor;2015 2e kwartaal;;;
507;492 Goederenvervoer per spoor;2015 3e kwartaal;;;
508;492 Goederenvervoer per spoor;2015 4e kwartaal;;;
509;492 Goederenvervoer per spoor;2015;;;
510;492 Goederenvervoer per spoor;2016 1e kwartaal;;;
511;492 Goederenvervoer per spoor;2016 2e kwartaal;;;
512;492 Goederenvervoer per spoor;2016 3e kwartaal;;;
513;492 Goederenvervoer per spoor;2016 4e kwartaal;;;
514;492 Goederenvervoer per spoor;2016;;;
515;492 Goederenvervoer per spoor;2017 1e kwartaal;;;
516;492 Goederenvervoer per spoor;2017 2e kwartaal;;;
517;492 Goederenvervoer per spoor;2017 3e kwartaal;;;
518;492 Goederenvervoer per spoor;2017 4e kwartaal;;;
519;492 Goederenvervoer per spoor;2017;;;
520;492 Goederenvervoer per spoor;2018 1e kwartaal;;;
521;492 Goederenvervoer per spoor;2018 2e kwartaal;;;
522;492 Goederenvervoer per spoor;2018 3e kwartaal;;;
523;492 Goederenvervoer per spoor;2018 4e kwartaal;;;
524;492 Goederenvervoer per spoor;2018;;;
525;492 Goederenvervoer per spoor;2019 1e kwartaal;;;
526;492 Goederenvervoer per spoor;2019 2e kwartaal;;;
527;492 Goederenvervoer per spoor;2019 3e kwartaal;;;
528;492 Goederenvervoer per spoor;2019 4e kwartaal;;;
529;492 Goederenvervoer per spoor;2019;;;
530;492 Goederenvervoer per spoor;2020 1e kwartaal;;;
531;492 Goederenvervoer per spoor;2020 2e kwartaal;;;
532;492 Goederenvervoer per spoor;2020 3e kwartaal;;;
