ID;Geslacht;Leeftijd;Geboorteland;CaribischNederland;Perioden;BevolkingOp1Januari_1
1958;Totaal mannen en vrouwen;Totaal;Suriname;Saba;2023;27
1959;Totaal mannen en vrouwen;Totaal;Suriname;Saba;2024;27
1960;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Caribisch Nederland;2011;131
1961;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Caribisch Nederland;2012;131
1962;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Caribisch Nederland;2013;136
1963;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Caribisch Nederland;2014;139
1964;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Caribisch Nederland;2015;137
1965;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Caribisch Nederland;2016;62
1966;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Caribisch Nederland;2017;65
1967;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Caribisch Nederland;2018;65
1968;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Caribisch Nederland;2019;62
1969;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Caribisch Nederland;2020;62
1970;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Caribisch Nederland;2021;59
1971;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Caribisch Nederland;2022;57
1972;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Caribisch Nederland;2023;71
1973;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Caribisch Nederland;2024;74
1974;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Bonaire;2011;18
1975;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Bonaire;2012;18
1976;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Bonaire;2013;16
1977;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Bonaire;2014;19
1978;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Bonaire;2015;20
1979;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Bonaire;2016;20
1980;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Bonaire;2017;19
1981;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Bonaire;2018;16
1982;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Bonaire;2019;18
1983;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Bonaire;2020;18
1984;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Bonaire;2021;17
1985;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Bonaire;2022;14
1986;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Bonaire;2023;21
1987;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Bonaire;2024;22
1988;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Sint Eustatius;2011;106
1989;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Sint Eustatius;2012;105
1990;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Sint Eustatius;2013;114
1991;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Sint Eustatius;2014;115
1992;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Sint Eustatius;2015;112
1993;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Sint Eustatius;2016;37
1994;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Sint Eustatius;2017;38
1995;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Sint Eustatius;2018;39
1996;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Sint Eustatius;2019;34
1997;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Sint Eustatius;2020;32
1998;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Sint Eustatius;2021;30
1999;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Sint Eustatius;2022;31
2000;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Sint Eustatius;2023;34
2001;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Sint Eustatius;2024;32
2002;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Saba;2011;7
2003;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Saba;2012;8
2004;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Saba;2013;6
2005;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Saba;2014;5
2006;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Saba;2015;5
2007;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Saba;2016;5
2008;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Saba;2017;8
2009;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Saba;2018;10
2010;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Saba;2019;10
2011;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Saba;2020;12
2012;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Saba;2021;12
2013;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Saba;2022;12
2014;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Saba;2023;16
2015;Totaal mannen en vrouwen;Totaal;Trinidad en Tobago;Saba;2024;20
2016;Totaal mannen en vrouwen;Totaal;Venezuela;Caribisch Nederland;2011;454
2017;Totaal mannen en vrouwen;Totaal;Venezuela;Caribisch Nederland;2012;487
2018;Totaal mannen en vrouwen;Totaal;Venezuela;Caribisch Nederland;2013;510
2019;Totaal mannen en vrouwen;Totaal;Venezuela;Caribisch Nederland;2014;525
2020;Totaal mannen en vrouwen;Totaal;Venezuela;Caribisch Nederland;2015;533
2021;Totaal mannen en vrouwen;Totaal;Venezuela;Caribisch Nederland;2016;573
2022;Totaal mannen en vrouwen;Totaal;Venezuela;Caribisch Nederland;2017;610
2023;Totaal mannen en vrouwen;Totaal;Venezuela;Caribisch Nederland;2018;654
2024;Totaal mannen en vrouwen;Totaal;Venezuela;Caribisch Nederland;2019;742
2025;Totaal mannen en vrouwen;Totaal;Venezuela;Caribisch Nederland;2020;809
2026;Totaal mannen en vrouwen;Totaal;Venezuela;Caribisch Nederland;2021;862
2027;Totaal mannen en vrouwen;Totaal;Venezuela;Caribisch Nederland;2022;937
2028;Totaal mannen en vrouwen;Totaal;Venezuela;Caribisch Nederland;2023;1062
2029;Totaal mannen en vrouwen;Totaal;Venezuela;Caribisch Nederland;2024;1176
2030;Totaal mannen en vrouwen;Totaal;Venezuela;Bonaire;2011;435
2031;Totaal mannen en vrouwen;Totaal;Venezuela;Bonaire;2012;461
2032;Totaal mannen en vrouwen;Totaal;Venezuela;Bonaire;2013;481
2033;Totaal mannen en vrouwen;Totaal;Venezuela;Bonaire;2014;493
2034;Totaal mannen en vrouwen;Totaal;Venezuela;Bonaire;2015;505
2035;Totaal mannen en vrouwen;Totaal;Venezuela;Bonaire;2016;557
2036;Totaal mannen en vrouwen;Totaal;Venezuela;Bonaire;2017;591
2037;Totaal mannen en vrouwen;Totaal;Venezuela;Bonaire;2018;627
2038;Totaal mannen en vrouwen;Totaal;Venezuela;Bonaire;2019;713
2039;Totaal mannen en vrouwen;Totaal;Venezuela;Bonaire;2020;777
2040;Totaal mannen en vrouwen;Totaal;Venezuela;Bonaire;2021;835
2041;Totaal mannen en vrouwen;Totaal;Venezuela;Bonaire;2022;904
2042;Totaal mannen en vrouwen;Totaal;Venezuela;Bonaire;2023;1029
2043;Totaal mannen en vrouwen;Totaal;Venezuela;Bonaire;2024;1150
2044;Totaal mannen en vrouwen;Totaal;Venezuela;Sint Eustatius;2011;15
2045;Totaal mannen en vrouwen;Totaal;Venezuela;Sint Eustatius;2012;22
2046;Totaal mannen en vrouwen;Totaal;Venezuela;Sint Eustatius;2013;24
2047;Totaal mannen en vrouwen;Totaal;Venezuela;Sint Eustatius;2014;28
2048;Totaal mannen en vrouwen;Totaal;Venezuela;Sint Eustatius;2015;24
2049;Totaal mannen en vrouwen;Totaal;Venezuela;Sint Eustatius;2016;10
2050;Totaal mannen en vrouwen;Totaal;Venezuela;Sint Eustatius;2017;12
2051;Totaal mannen en vrouwen;Totaal;Venezuela;Sint Eustatius;2018;20
2052;Totaal mannen en vrouwen;Totaal;Venezuela;Sint Eustatius;2019;22
2053;Totaal mannen en vrouwen;Totaal;Venezuela;Sint Eustatius;2020;25
2054;Totaal mannen en vrouwen;Totaal;Venezuela;Sint Eustatius;2021;20
2055;Totaal mannen en vrouwen;Totaal;Venezuela;Sint Eustatius;2022;27
2056;Totaal mannen en vrouwen;Totaal;Venezuela;Sint Eustatius;2023;26
2057;Totaal mannen en vrouwen;Totaal;Venezuela;Sint Eustatius;2024;20
2058;Totaal mannen en vrouwen;Totaal;Venezuela;Saba;2011;4
2059;Totaal mannen en vrouwen;Totaal;Venezuela;Saba;2012;4
2060;Totaal mannen en vrouwen;Totaal;Venezuela;Saba;2013;5
2061;Totaal mannen en vrouwen;Totaal;Venezuela;Saba;2014;4
2062;Totaal mannen en vrouwen;Totaal;Venezuela;Saba;2015;4
2063;Totaal mannen en vrouwen;Totaal;Venezuela;Saba;2016;6
2064;Totaal mannen en vrouwen;Totaal;Venezuela;Saba;2017;7
2065;Totaal mannen en vrouwen;Totaal;Venezuela;Saba;2018;7
2066;Totaal mannen en vrouwen;Totaal;Venezuela;Saba;2019;7
2067;Totaal mannen en vrouwen;Totaal;Venezuela;Saba;2020;7
2068;Totaal mannen en vrouwen;Totaal;Venezuela;Saba;2021;7
2069;Totaal mannen en vrouwen;Totaal;Venezuela;Saba;2022;6
2070;Totaal mannen en vrouwen;Totaal;Venezuela;Saba;2023;7
2071;Totaal mannen en vrouwen;Totaal;Venezuela;Saba;2024;6
2072;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Caribisch Nederland;2011;782
2073;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Caribisch Nederland;2012;943
2074;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Caribisch Nederland;2013;1014
2075;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Caribisch Nederland;2014;1017
2076;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Caribisch Nederland;2015;958
2077;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Caribisch Nederland;2016;769
2078;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Caribisch Nederland;2017;622
2079;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Caribisch Nederland;2018;649
2080;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Caribisch Nederland;2019;600
2081;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Caribisch Nederland;2020;650
2082;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Caribisch Nederland;2021;700
2083;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Caribisch Nederland;2022;718
2084;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Caribisch Nederland;2023;843
2085;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Caribisch Nederland;2024;873
2086;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Bonaire;2011;287
2087;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Bonaire;2012;375
2088;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Bonaire;2013;436
2089;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Bonaire;2014;499
2090;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Bonaire;2015;508
2091;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Bonaire;2016;515
2092;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Bonaire;2017;316
2093;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Bonaire;2018;314
2094;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Bonaire;2019;341
2095;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Bonaire;2020;389
2096;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Bonaire;2021;427
2097;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Bonaire;2022;460
2098;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Bonaire;2023;553
2099;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Bonaire;2024;606
2100;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Sint Eustatius;2011;350
2101;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Sint Eustatius;2012;370
2102;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Sint Eustatius;2013;392
2103;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Sint Eustatius;2014;388
2104;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Sint Eustatius;2015;328
2105;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Sint Eustatius;2016;100
2106;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Sint Eustatius;2017;101
2107;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Sint Eustatius;2018;94
2108;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Sint Eustatius;2019;69
2109;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Sint Eustatius;2020;68
2110;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Sint Eustatius;2021;71
2111;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Sint Eustatius;2022;71
2112;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Sint Eustatius;2023;79
2113;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Sint Eustatius;2024;64
2114;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Saba;2011;145
2115;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Saba;2012;198
2116;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Saba;2013;186
2117;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Saba;2014;130
2118;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Saba;2015;122
2119;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Saba;2016;154
2120;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Saba;2017;205
2121;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Saba;2018;241
2122;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Saba;2019;190
2123;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Saba;2020;193
2124;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Saba;2021;202
2125;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Saba;2022;187
2126;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Saba;2023;211
2127;Totaal mannen en vrouwen;Totaal;Verenigde Staten van Amerika;Saba;2024;203
2128;Totaal mannen en vrouwen;Totaal;Overig Azië;Caribisch Nederland;2011;411
2129;Totaal mannen en vrouwen;Totaal;Overig Azië;Caribisch Nederland;2012;488
2130;Totaal mannen en vrouwen;Totaal;Overig Azië;Caribisch Nederland;2013;524
2131;Totaal mannen en vrouwen;Totaal;Overig Azië;Caribisch Nederland;2014;510
2132;Totaal mannen en vrouwen;Totaal;Overig Azië;Caribisch Nederland;2015;458
2133;Totaal mannen en vrouwen;Totaal;Overig Azië;Caribisch Nederland;2016;417
2134;Totaal mannen en vrouwen;Totaal;Overig Azië;Caribisch Nederland;2017;299
2135;Totaal mannen en vrouwen;Totaal;Overig Azië;Caribisch Nederland;2018;326
2136;Totaal mannen en vrouwen;Totaal;Overig Azië;Caribisch Nederland;2019;282
2137;Totaal mannen en vrouwen;Totaal;Overig Azië;Caribisch Nederland;2020;295
2138;Totaal mannen en vrouwen;Totaal;Overig Azië;Caribisch Nederland;2021;292
2139;Totaal mannen en vrouwen;Totaal;Overig Azië;Caribisch Nederland;2022;289
2140;Totaal mannen en vrouwen;Totaal;Overig Azië;Caribisch Nederland;2023;337
2141;Totaal mannen en vrouwen;Totaal;Overig Azië;Caribisch Nederland;2024;354
2142;Totaal mannen en vrouwen;Totaal;Overig Azië;Bonaire;2011;197
2143;Totaal mannen en vrouwen;Totaal;Overig Azië;Bonaire;2012;243
2144;Totaal mannen en vrouwen;Totaal;Overig Azië;Bonaire;2013;259
2145;Totaal mannen en vrouwen;Totaal;Overig Azië;Bonaire;2014;292
2146;Totaal mannen en vrouwen;Totaal;Overig Azië;Bonaire;2015;290
2147;Totaal mannen en vrouwen;Totaal;Overig Azië;Bonaire;2016;275
2148;Totaal mannen en vrouwen;Totaal;Overig Azië;Bonaire;2017;159
2149;Totaal mannen en vrouwen;Totaal;Overig Azië;Bonaire;2018;153
2150;Totaal mannen en vrouwen;Totaal;Overig Azië;Bonaire;2019;159
2151;Totaal mannen en vrouwen;Totaal;Overig Azië;Bonaire;2020;157
2152;Totaal mannen en vrouwen;Totaal;Overig Azië;Bonaire;2021;162
2153;Totaal mannen en vrouwen;Totaal;Overig Azië;Bonaire;2022;170
2154;Totaal mannen en vrouwen;Totaal;Overig Azië;Bonaire;2023;179
2155;Totaal mannen en vrouwen;Totaal;Overig Azië;Bonaire;2024;197
2156;Totaal mannen en vrouwen;Totaal;Overig Azië;Sint Eustatius;2011;67
2157;Totaal mannen en vrouwen;Totaal;Overig Azië;Sint Eustatius;2012;74
2158;Totaal mannen en vrouwen;Totaal;Overig Azië;Sint Eustatius;2013;90
2159;Totaal mannen en vrouwen;Totaal;Overig Azië;Sint Eustatius;2014;74
2160;Totaal mannen en vrouwen;Totaal;Overig Azië;Sint Eustatius;2015;59
2161;Totaal mannen en vrouwen;Totaal;Overig Azië;Sint Eustatius;2016;20
2162;Totaal mannen en vrouwen;Totaal;Overig Azië;Sint Eustatius;2017;21
2163;Totaal mannen en vrouwen;Totaal;Overig Azië;Sint Eustatius;2018;17
2164;Totaal mannen en vrouwen;Totaal;Overig Azië;Sint Eustatius;2019;13
2165;Totaal mannen en vrouwen;Totaal;Overig Azië;Sint Eustatius;2020;16
2166;Totaal mannen en vrouwen;Totaal;Overig Azië;Sint Eustatius;2021;15
2167;Totaal mannen en vrouwen;Totaal;Overig Azië;Sint Eustatius;2022;18
2168;Totaal mannen en vrouwen;Totaal;Overig Azië;Sint Eustatius;2023;18
2169;Totaal mannen en vrouwen;Totaal;Overig Azië;Sint Eustatius;2024;14
2170;Totaal mannen en vrouwen;Totaal;Overig Azië;Saba;2011;147
2171;Totaal mannen en vrouwen;Totaal;Overig Azië;Saba;2012;171
2172;Totaal mannen en vrouwen;Totaal;Overig Azië;Saba;2013;175
2173;Totaal mannen en vrouwen;Totaal;Overig Azië;Saba;2014;144
2174;Totaal mannen en vrouwen;Totaal;Overig Azië;Saba;2015;109
2175;Totaal mannen en vrouwen;Totaal;Overig Azië;Saba;2016;122
2176;Totaal mannen en vrouwen;Totaal;Overig Azië;Saba;2017;119
2177;Totaal mannen en vrouwen;Totaal;Overig Azië;Saba;2018;156
2178;Totaal mannen en vrouwen;Totaal;Overig Azië;Saba;2019;110
2179;Totaal mannen en vrouwen;Totaal;Overig Azië;Saba;2020;122
2180;Totaal mannen en vrouwen;Totaal;Overig Azië;Saba;2021;115
2181;Totaal mannen en vrouwen;Totaal;Overig Azië;Saba;2022;101
2182;Totaal mannen en vrouwen;Totaal;Overig Azië;Saba;2023;140
2183;Totaal mannen en vrouwen;Totaal;Overig Azië;Saba;2024;143
2184;Totaal mannen en vrouwen;Totaal;Overig Europa;Caribisch Nederland;2011;62
2185;Totaal mannen en vrouwen;Totaal;Overig Europa;Caribisch Nederland;2012;65
2186;Totaal mannen en vrouwen;Totaal;Overig Europa;Caribisch Nederland;2013;64
2187;Totaal mannen en vrouwen;Totaal;Overig Europa;Caribisch Nederland;2014;63
2188;Totaal mannen en vrouwen;Totaal;Overig Europa;Caribisch Nederland;2015;63
2189;Totaal mannen en vrouwen;Totaal;Overig Europa;Caribisch Nederland;2016;66
2190;Totaal mannen en vrouwen;Totaal;Overig Europa;Caribisch Nederland;2017;59
2191;Totaal mannen en vrouwen;Totaal;Overig Europa;Caribisch Nederland;2018;68
2192;Totaal mannen en vrouwen;Totaal;Overig Europa;Caribisch Nederland;2019;53
2193;Totaal mannen en vrouwen;Totaal;Overig Europa;Caribisch Nederland;2020;57
2194;Totaal mannen en vrouwen;Totaal;Overig Europa;Caribisch Nederland;2021;157
2195;Totaal mannen en vrouwen;Totaal;Overig Europa;Caribisch Nederland;2022;163
2196;Totaal mannen en vrouwen;Totaal;Overig Europa;Caribisch Nederland;2023;175
2197;Totaal mannen en vrouwen;Totaal;Overig Europa;Caribisch Nederland;2024;182
2198;Totaal mannen en vrouwen;Totaal;Overig Europa;Bonaire;2011;24
2199;Totaal mannen en vrouwen;Totaal;Overig Europa;Bonaire;2012;27
2200;Totaal mannen en vrouwen;Totaal;Overig Europa;Bonaire;2013;26
2201;Totaal mannen en vrouwen;Totaal;Overig Europa;Bonaire;2014;27
2202;Totaal mannen en vrouwen;Totaal;Overig Europa;Bonaire;2015;28
2203;Totaal mannen en vrouwen;Totaal;Overig Europa;Bonaire;2016;36
2204;Totaal mannen en vrouwen;Totaal;Overig Europa;Bonaire;2017;31
2205;Totaal mannen en vrouwen;Totaal;Overig Europa;Bonaire;2018;37
2206;Totaal mannen en vrouwen;Totaal;Overig Europa;Bonaire;2019;35
2207;Totaal mannen en vrouwen;Totaal;Overig Europa;Bonaire;2020;40
2208;Totaal mannen en vrouwen;Totaal;Overig Europa;Bonaire;2021;99
2209;Totaal mannen en vrouwen;Totaal;Overig Europa;Bonaire;2022;100
2210;Totaal mannen en vrouwen;Totaal;Overig Europa;Bonaire;2023;112
2211;Totaal mannen en vrouwen;Totaal;Overig Europa;Bonaire;2024;120
2212;Totaal mannen en vrouwen;Totaal;Overig Europa;Sint Eustatius;2011;25
2213;Totaal mannen en vrouwen;Totaal;Overig Europa;Sint Eustatius;2012;25
2214;Totaal mannen en vrouwen;Totaal;Overig Europa;Sint Eustatius;2013;24
2215;Totaal mannen en vrouwen;Totaal;Overig Europa;Sint Eustatius;2014;23
2216;Totaal mannen en vrouwen;Totaal;Overig Europa;Sint Eustatius;2015;20
2217;Totaal mannen en vrouwen;Totaal;Overig Europa;Sint Eustatius;2016;20
2218;Totaal mannen en vrouwen;Totaal;Overig Europa;Sint Eustatius;2017;21
2219;Totaal mannen en vrouwen;Totaal;Overig Europa;Sint Eustatius;2018;21
2220;Totaal mannen en vrouwen;Totaal;Overig Europa;Sint Eustatius;2019;13
2221;Totaal mannen en vrouwen;Totaal;Overig Europa;Sint Eustatius;2020;12
2222;Totaal mannen en vrouwen;Totaal;Overig Europa;Sint Eustatius;2021;28
2223;Totaal mannen en vrouwen;Totaal;Overig Europa;Sint Eustatius;2022;27
2224;Totaal mannen en vrouwen;Totaal;Overig Europa;Sint Eustatius;2023;29
2225;Totaal mannen en vrouwen;Totaal;Overig Europa;Sint Eustatius;2024;33
2226;Totaal mannen en vrouwen;Totaal;Overig Europa;Saba;2011;13
2227;Totaal mannen en vrouwen;Totaal;Overig Europa;Saba;2012;13
2228;Totaal mannen en vrouwen;Totaal;Overig Europa;Saba;2013;14
2229;Totaal mannen en vrouwen;Totaal;Overig Europa;Saba;2014;13
2230;Totaal mannen en vrouwen;Totaal;Overig Europa;Saba;2015;15
2231;Totaal mannen en vrouwen;Totaal;Overig Europa;Saba;2016;10
2232;Totaal mannen en vrouwen;Totaal;Overig Europa;Saba;2017;7
2233;Totaal mannen en vrouwen;Totaal;Overig Europa;Saba;2018;10
2234;Totaal mannen en vrouwen;Totaal;Overig Europa;Saba;2019;5
2235;Totaal mannen en vrouwen;Totaal;Overig Europa;Saba;2020;5
2236;Totaal mannen en vrouwen;Totaal;Overig Europa;Saba;2021;30
2237;Totaal mannen en vrouwen;Totaal;Overig Europa;Saba;2022;36
2238;Totaal mannen en vrouwen;Totaal;Overig Europa;Saba;2023;34
2239;Totaal mannen en vrouwen;Totaal;Overig Europa;Saba;2024;29
2240;Totaal mannen en vrouwen;Totaal;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2011;357
2241;Totaal mannen en vrouwen;Totaal;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2012;378
2242;Totaal mannen en vrouwen;Totaal;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2013;391
2243;Totaal mannen en vrouwen;Totaal;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2014;444
2244;Totaal mannen en vrouwen;Totaal;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2015;461
2245;Totaal mannen en vrouwen;Totaal;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2016;367
2246;Totaal mannen en vrouwen;Totaal;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2017;366
2247;Totaal mannen en vrouwen;Totaal;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2018;400
2248;Totaal mannen en vrouwen;Totaal;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2019;371
2249;Totaal mannen en vrouwen;Totaal;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2020;404
2250;Totaal mannen en vrouwen;Totaal;Overig Midden- en Zuid-Amerika;Caribisch Nederland;2021;377
