ID;Goederenstromen;Goederengroepen;Werelddelen;Perioden;Schatting_1;Ondergrens95Interval_2;Bovengrens95Interval_3;Betrouwbaarheidsmarge_4;AandeelInGoederenstroom_5;GroeiIndicatie_6;Schatting_7;Ondergrens95Interval_8;Bovengrens95Interval_9;Betrouwbaarheidsmarge_10;AandeelInGoederenstroom_11;GroeiIndicatie_12
8928;Wederuitvoer;4 Ertsen, metaalafval, geroost ijzerkies;Niet nader aangegeven landen en gebieden;2014;0;0;0;;0;;0;0;0;;0;
8929;Wederuitvoer;4 Ertsen, metaalafval, geroost ijzerkies;Niet nader aangegeven landen en gebieden;2015;0;0;0;;0;;0;0;0;;0;
8930;Wederuitvoer;4 Ertsen, metaalafval, geroost ijzerkies;Niet nader aangegeven landen en gebieden;2016;0;0;0;;0;;0;0;0;;0;
8931;Wederuitvoer;4 Ertsen, metaalafval, geroost ijzerkies;Niet nader aangegeven landen en gebieden;2017;0;0;0;;0;;0;0;0;;0;
8932;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Totaal alle werelddelen;2007;7269;6618;7920;9.0;5;;3223;2755;3691;15.0;3;
8933;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Totaal alle werelddelen;2008;5707;5201;6213;9.0;4;1.0;3237;2750;3724;15.0;4;9.0
8934;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Totaal alle werelddelen;2009;3352;3057;3647;9.0;2;1.0;2491;2126;2856;15.0;3;1.0
8935;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Totaal alle werelddelen;2010;5867;5364;6369;9.0;3;5.0;3511;3025;3997;14.0;4;5.0
8936;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Totaal alle werelddelen;2011;6936;6321;7552;9.0;4;5.0;4100;3490;4711;15.0;4;5.0
8937;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Totaal alle werelddelen;2012;6516;5958;7074;9.0;3;9.0;4064;3469;4659;15.0;4;9.0
8938;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Totaal alle werelddelen;2013;5652;5173;6131;8.0;3;1.0;3288;2764;3812;16.0;3;1.0
8939;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Totaal alle werelddelen;2014;6374;5815;6932;9.0;3;5.0;4704;3975;5433;15.0;4;5.0
8940;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Totaal alle werelddelen;2015;6164;5623;6706;9.0;4;9.0;3537;2979;4094;16.0;4;1.0
8941;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Totaal alle werelddelen;2016;6285;5677;6893;10.0;3;9.0;4336;3657;5015;16.0;4;5.0
8942;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Totaal alle werelddelen;2017;7306;6658;7953;9.0;4;5.0;4112;3463;4762;16.0;3;9.0
8943;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Afrika;2007;49;44;54;10.0;0;;26;22;30;15.0;0;
8944;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Afrika;2008;28;25;30;10.0;0;1.0;16;14;19;15.0;0;1.0
8945;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Afrika;2009;32;29;35;10.0;0;5.0;28;24;32;15.0;0;5.0
8946;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Afrika;2010;28;25;31;10.0;0;1.0;15;13;17;15.0;0;1.0
8947;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Afrika;2011;37;34;41;10.0;0;5.0;22;19;25;15.0;0;5.0
8948;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Afrika;2012;84;76;93;10.0;0;5.0;112;94;130;16.0;0;5.0
8949;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Afrika;2013;48;43;52;10.0;0;1.0;29;24;33;15.0;0;1.0
8950;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Afrika;2014;36;33;40;10.0;0;1.0;19;16;22;15.0;0;1.0
8951;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Afrika;2015;12;10;13;10.0;0;1.0;4;3;4;15.0;0;1.0
8952;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Afrika;2016;21;18;23;11.0;0;5.0;15;12;17;15.0;0;5.0
8953;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Afrika;2017;37;33;40;10.0;0;5.0;30;25;34;15.0;0;5.0
8954;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Amerika;2007;78;70;86;10.0;0;;46;39;53;15.0;0;
8955;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Amerika;2008;85;77;94;10.0;0;9.0;62;53;72;15.0;0;5.0
8956;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Amerika;2009;42;38;46;10.0;0;1.0;24;20;27;15.0;0;1.0
8957;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Amerika;2010;358;323;394;10.0;0;5.0;400;336;463;16.0;0;5.0
8958;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Amerika;2011;215;193;236;10.0;0;1.0;224;191;258;15.0;0;1.0
8959;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Amerika;2012;431;388;473;10.0;0;5.0;259;221;297;15.0;0;9.0
8960;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Amerika;2013;121;109;133;10.0;0;1.0;40;34;45;15.0;0;1.0
8961;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Amerika;2014;117;106;129;10.0;0;9.0;94;80;108;15.0;0;5.0
8962;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Amerika;2015;59;53;65;10.0;0;1.0;16;14;19;15.0;0;1.0
8963;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Amerika;2016;65;58;71;10.0;0;9.0;26;22;30;15.0;0;5.0
8964;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Amerika;2017;127;115;139;10.0;0;5.0;113;96;130;15.0;0;5.0
8965;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Azië;2007;231;208;253;10.0;0;;162;138;186;15.0;0;
8966;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Azië;2008;184;167;202;10.0;0;1.0;94;80;108;15.0;0;1.0
8967;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Azië;2009;126;114;138;9.0;0;1.0;140;119;160;15.0;0;5.0
8968;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Azië;2010;147;133;162;10.0;0;5.0;43;36;49;15.0;0;1.0
8969;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Azië;2011;100;90;110;10.0;0;1.0;32;27;37;15.0;0;1.0
8970;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Azië;2012;217;191;243;12.0;0;5.0;103;82;125;21.0;0;5.0
8971;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Azië;2013;183;162;205;12.0;0;1.0;104;86;123;18.0;0;9.0
8972;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Azië;2014;182;164;200;10.0;0;9.0;65;55;74;15.0;0;1.0
8973;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Azië;2015;122;111;134;10.0;0;1.0;44;38;51;15.0;0;1.0
8974;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Azië;2016;142;129;155;9.0;0;5.0;53;45;61;15.0;0;5.0
8975;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Azië;2017;128;111;145;13.0;0;1.0;61;52;71;15.0;0;9.0
8976;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Europa;2007;6906;6255;7557;9.0;4;;2987;2519;3454;16.0;3;
8977;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Europa;2008;5401;4895;5907;9.0;3;1.0;3060;2574;3547;16.0;4;9.0
8978;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Europa;2009;3138;2843;3434;9.0;2;1.0;2296;1931;2661;16.0;3;1.0
8979;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Europa;2010;5322;4821;5823;9.0;3;5.0;3050;2569;3531;16.0;3;5.0
8980;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Europa;2011;6577;5962;7192;9.0;4;5.0;3821;3211;4430;16.0;4;5.0
8981;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Europa;2012;5772;5216;6328;10.0;3;1.0;3588;2994;4181;17.0;3;9.0
8982;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Europa;2013;5290;4811;5769;9.0;3;2.0;3112;2588;3637;17.0;3;9.0
8983;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Europa;2014;6024;5466;6583;9.0;3;5.0;4524;3795;5252;16.0;4;5.0
8984;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Europa;2015;5952;5411;6494;9.0;3;9.0;3466;2908;4024;16.0;4;1.0
8985;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Europa;2016;6045;5437;6653;10.0;3;9.0;4237;3558;4916;16.0;4;5.0
8986;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Europa;2017;6961;6313;7609;9.0;3;5.0;3903;3254;4552;17.0;3;9.0
8987;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Oceanië;2007;3;3;4;10.0;0;;1;1;1;21.0;0;
8988;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Oceanië;2008;7;7;8;10.0;0;5.0;2;2;3;14.0;0;5.0
8989;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Oceanië;2009;4;4;5;10.0;0;1.0;1;1;1;18.0;0;1.0
8990;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Oceanië;2010;9;8;10;10.0;0;5.0;3;3;4;14.0;0;5.0
8991;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Oceanië;2011;6;5;6;10.0;0;1.0;2;1;2;15.0;0;1.0
8992;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Oceanië;2012;10;9;11;10.0;0;5.0;3;2;3;15.0;0;5.0
8993;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Oceanië;2013;8;8;9;10.0;0;1.0;3;2;3;14.0;0;9.0
8994;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Oceanië;2014;13;12;15;10.0;0;5.0;3;3;3;14.0;0;9.0
8995;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Oceanië;2015;9;8;10;10.0;0;1.0;2;2;3;15.0;0;1.0
8996;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Oceanië;2016;9;8;10;11.0;0;9.0;3;2;3;15.0;0;9.0
8997;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Oceanië;2017;12;11;13;10.0;0;5.0;2;2;3;18.0;0;9.0
8998;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Niet nader aangegeven landen en gebieden;2007;1;1;1;22.0;0;;0;0;1;52.0;0;
8999;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Niet nader aangegeven landen en gebieden;2008;2;1;2;12.0;0;5.0;1;1;1;26.0;0;5.0
9000;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Niet nader aangegeven landen en gebieden;2009;9;8;10;10.0;0;5.0;3;2;3;15.0;0;5.0
9001;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Niet nader aangegeven landen en gebieden;2010;2;1;2;12.0;0;1.0;0;0;0;;0;
9002;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Niet nader aangegeven landen en gebieden;2011;2;2;2;10.0;0;5.0;0;0;0;;0;
9003;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Niet nader aangegeven landen en gebieden;2012;2;2;2;11.0;0;9.0;0;0;0;;0;
9004;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Niet nader aangegeven landen en gebieden;2013;1;1;1;26.0;0;1.0;0;0;0;;0;
9005;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Niet nader aangegeven landen en gebieden;2014;1;0;1;31.0;0;9.0;0;0;0;;0;
9006;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Niet nader aangegeven landen en gebieden;2015;10;9;10;6.0;0;5.0;4;3;4;15.0;0;
9007;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Niet nader aangegeven landen en gebieden;2016;4;4;4;10.0;0;1.0;3;2;3;15.0;0;1.0
9008;Wederuitvoer;5 IJzer, staal en non-ferrometalen (i...;Niet nader aangegeven landen en gebieden;2017;41;41;42;2.0;0;5.0;2;2;3;31.0;0;9.0
9009;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Totaal alle werelddelen;2007;541;492;590;9.0;0;;6814;5715;7912;16.0;7;
9010;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Totaal alle werelddelen;2008;555;506;605;9.0;0;9.0;7505;6317;8692;16.0;10;9.0
9011;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Totaal alle werelddelen;2009;366;334;398;9.0;0;1.0;6554;5623;7485;14.0;8;1.0
9012;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Totaal alle werelddelen;2010;552;502;602;9.0;0;5.0;7643;6465;8822;15.0;9;5.0
9013;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Totaal alle werelddelen;2011;607;551;664;9.0;0;4.0;8334;6924;9743;17.0;8;9.0
9014;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Totaal alle werelddelen;2012;568;518;619;9.0;0;9.0;7181;5976;8385;17.0;7;1.0
9015;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Totaal alle werelddelen;2013;570;518;623;9.0;0;9.0;8338;6928;9747;17.0;7;9.0
9016;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Totaal alle werelddelen;2014;511;463;558;9.0;0;1.0;7060;5953;8167;16.0;7;1.0
9017;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Totaal alle werelddelen;2015;544;493;594;9.0;0;9.0;7343;6269;8417;15.0;7;9.0
9018;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Totaal alle werelddelen;2016;662;600;723;9.0;0;5.0;6609;5423;7795;18.0;6;9.0
9019;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Totaal alle werelddelen;2017;665;601;729;10.0;0;9.0;9160;7453;10867;19.0;7;5.0
9020;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Afrika;2007;5;4;5;10.0;0;;30;25;34;15.0;0;
9021;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Afrika;2008;6;6;7;10.0;0;5.0;38;32;44;15.0;0;5.0
9022;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Afrika;2009;5;4;5;10.0;0;1.0;33;28;38;15.0;0;1.0
9023;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Afrika;2010;5;5;6;10.0;0;5.0;24;21;28;15.0;0;1.0
9024;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Afrika;2011;4;4;4;10.0;0;1.0;20;17;23;14.0;0;1.0
9025;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Afrika;2012;7;7;8;10.0;0;5.0;33;28;38;15.0;0;5.0
9026;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Afrika;2013;8;7;9;9.0;0;9.0;22;18;25;15.0;0;1.0
9027;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Afrika;2014;3;3;4;10.0;0;1.0;12;10;13;15.0;0;1.0
9028;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Afrika;2015;1;1;1;19.0;0;1.0;5;4;5;15.0;0;1.0
9029;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Afrika;2016;3;3;3;9.0;0;5.0;14;12;16;15.0;0;5.0
9030;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Afrika;2017;3;2;3;10.0;0;1.0;14;12;16;15.0;0;9.0
9031;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Amerika;2007;9;8;9;10.0;0;;17;15;20;15.0;0;
9032;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Amerika;2008;9;8;10;10.0;0;9.0;30;26;35;15.0;0;5.0
9033;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Amerika;2009;6;5;6;10.0;0;1.0;29;24;33;15.0;0;9.0
9034;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Amerika;2010;4;4;4;10.0;0;1.0;18;15;21;15.0;0;1.0
9035;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Amerika;2011;6;6;7;10.0;0;5.0;20;17;23;15.0;0;9.0
9036;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Amerika;2012;10;9;11;9.0;0;5.0;26;22;30;14.0;0;5.0
9037;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Amerika;2013;10;9;11;10.0;0;9.0;43;37;50;14.0;0;5.0
9038;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Amerika;2014;6;5;7;10.0;0;1.0;25;21;29;15.0;0;1.0
9039;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Amerika;2015;4;4;5;10.0;0;1.0;26;22;30;15.0;0;9.0
9040;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Amerika;2016;5;4;5;10.0;0;5.0;35;29;40;15.0;0;5.0
9041;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Amerika;2017;10;9;11;10.0;0;5.0;83;71;96;15.0;0;5.0
9042;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Azië;2007;8;7;9;10.0;0;;20;17;23;15.0;0;
9043;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Azië;2008;15;14;17;10.0;0;5.0;71;61;82;15.0;0;5.0
9044;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Azië;2009;8;7;9;10.0;0;1.0;20;17;23;15.0;0;1.0
9045;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Azië;2010;6;6;7;10.0;0;1.0;14;12;16;15.0;0;1.0
9046;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Azië;2011;8;8;9;10.0;0;5.0;18;15;20;15.0;0;5.0
9047;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Azië;2012;14;12;15;9.0;0;5.0;20;17;23;15.0;0;9.0
9048;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Azië;2013;15;14;16;8.0;0;4.0;20;17;23;14.0;0;9.0
9049;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Azië;2014;12;11;13;10.0;0;1.0;22;18;25;15.0;0;9.0
9050;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Azië;2015;10;9;11;10.0;0;1.0;17;15;20;15.0;0;1.0
9051;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Azië;2016;11;10;13;10.0;0;5.0;19;16;22;15.0;0;9.0
9052;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Azië;2017;15;14;17;10.0;0;5.0;43;37;50;15.0;0;5.0
9053;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Europa;2007;519;470;568;9.0;0;;6741;5643;7840;16.0;7;
9054;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Europa;2008;524;474;573;9.0;0;9.0;7364;6176;8551;16.0;9;9.0
9055;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Europa;2009;337;305;369;9.0;0;1.0;6040;5110;6971;15.0;8;1.0
9056;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Europa;2010;530;480;580;10.0;0;5.0;7584;6406;8763;16.0;9;5.0
9057;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Europa;2011;579;523;636;10.0;0;9.0;8272;6863;9682;17.0;8;9.0
9058;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Europa;2012;528;477;578;10.0;0;2.0;7060;5855;8264;17.0;7;1.0
9059;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Europa;2013;528;476;581;10.0;0;9.0;8226;6816;9635;17.0;7;9.0
9060;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Europa;2014;481;433;528;10.0;0;2.0;6968;5861;8075;16.0;7;1.0
9061;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Europa;2015;527;477;578;10.0;0;9.0;7293;6219;8367;15.0;7;9.0
9062;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Europa;2016;642;580;703;10.0;0;5.0;6540;5355;7726;18.0;6;9.0
9063;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Europa;2017;635;572;699;10.0;0;9.0;9018;7310;10725;19.0;7;5.0
9064;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Oceanië;2007;1;1;1;18.0;0;;1;1;1;26.0;0;
9065;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Oceanië;2008;1;1;1;20.0;0;9.0;1;1;1;17.0;0;5.0
9066;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Oceanië;2009;1;1;1;25.0;0;1.0;1;1;1;16.0;0;9.0
9067;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Oceanië;2010;0;0;0;;0;;1;0;1;31.0;0;1.0
9068;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Oceanië;2011;1;1;1;20.0;0;;1;1;1;23.0;0;5.0
9069;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Oceanië;2012;2;2;2;11.0;0;5.0;1;1;1;17.0;0;5.0
9070;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Oceanië;2013;2;2;2;10.0;0;9.0;2;1;2;12.0;0;5.0
9071;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Oceanië;2014;1;1;1;21.0;0;1.0;1;1;1;19.0;0;1.0
9072;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Oceanië;2015;1;1;1;25.0;0;9.0;1;1;1;18.0;0;9.0
9073;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Oceanië;2016;1;1;1;9.0;0;9.0;1;1;1;15.0;0;9.0
9074;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Oceanië;2017;1;1;1;10.0;0;9.0;1;1;1;15.0;0;5.0
9075;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Niet nader aangegeven landen en gebieden;2007;0;0;0;;0;;4;4;5;14.0;0;
9076;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Niet nader aangegeven landen en gebieden;2008;0;0;0;;0;;0;0;0;;0;
9077;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Niet nader aangegeven landen en gebieden;2009;9;8;10;10.0;0;;431;404;458;6.0;1;
9078;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Niet nader aangegeven landen en gebieden;2010;6;6;7;10.0;0;1.0;2;1;2;15.0;0;1.0
9079;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Niet nader aangegeven landen en gebieden;2011;8;7;9;10.0;0;5.0;3;2;3;14.0;0;5.0
9080;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Niet nader aangegeven landen en gebieden;2012;8;7;8;10.0;0;9.0;41;41;41;1.0;0;5.0
9081;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Niet nader aangegeven landen en gebieden;2013;7;7;8;10.0;0;9.0;26;25;26;1.0;0;1.0
9082;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Niet nader aangegeven landen en gebieden;2014;8;7;9;10.0;0;9.0;33;32;33;1.0;0;5.0
9083;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Niet nader aangegeven landen en gebieden;2015;0;0;0;;0;;1;1;1;16.0;0;1.0
9084;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Niet nader aangegeven landen en gebieden;2016;0;0;0;;0;;0;0;0;;0;
9085;Wederuitvoer;"6 Ruwe mineralen en -fabricaten; bouw...";Niet nader aangegeven landen en gebieden;2017;0;0;0;;0;;1;1;1;15.0;0;
9086;Wederuitvoer;7 Meststoffen;Totaal alle werelddelen;2007;296;269;322;9.0;0;;1639;1405;1874;14.0;2;
9087;Wederuitvoer;7 Meststoffen;Totaal alle werelddelen;2008;363;330;396;9.0;0;5.0;1360;1155;1565;15.0;2;1.0
9088;Wederuitvoer;7 Meststoffen;Totaal alle werelddelen;2009;205;186;224;9.0;0;1.0;853;727;979;15.0;1;1.0
9089;Wederuitvoer;7 Meststoffen;Totaal alle werelddelen;2010;291;265;318;9.0;0;5.0;1356;1154;1558;15.0;2;5.0
9090;Wederuitvoer;7 Meststoffen;Totaal alle werelddelen;2011;340;308;371;9.0;0;5.0;1199;1012;1385;16.0;1;9.0
9091;Wederuitvoer;7 Meststoffen;Totaal alle werelddelen;2012;458;417;500;9.0;0;5.0;1757;1475;2040;16.0;2;5.0
9092;Wederuitvoer;7 Meststoffen;Totaal alle werelddelen;2013;469;427;512;9.0;0;9.0;1677;1436;1919;14.0;1;9.0
9093;Wederuitvoer;7 Meststoffen;Totaal alle werelddelen;2014;460;420;501;9.0;0;9.0;2262;1966;2557;13.0;2;5.0
9094;Wederuitvoer;7 Meststoffen;Totaal alle werelddelen;2015;521;480;561;8.0;0;5.0;1806;1558;2053;14.0;2;1.0
9095;Wederuitvoer;7 Meststoffen;Totaal alle werelddelen;2016;432;383;480;11.0;0;1.0;2212;1886;2537;15.0;2;5.0
9096;Wederuitvoer;7 Meststoffen;Totaal alle werelddelen;2017;435;382;487;12.0;0;9.0;2461;2126;2797;14.0;2;9.0
9097;Wederuitvoer;7 Meststoffen;Afrika;2007;1;1;1;21.0;0;;4;3;4;15.0;0;
9098;Wederuitvoer;7 Meststoffen;Afrika;2008;1;1;1;20.0;0;9.0;2;2;2;15.0;0;1.0
9099;Wederuitvoer;7 Meststoffen;Afrika;2009;1;1;1;24.0;0;9.0;2;2;3;15.0;0;5.0
9100;Wederuitvoer;7 Meststoffen;Afrika;2010;1;1;1;26.0;0;9.0;3;2;3;15.0;0;5.0
9101;Wederuitvoer;7 Meststoffen;Afrika;2011;1;1;1;24.0;0;9.0;2;1;2;15.0;0;1.0
9102;Wederuitvoer;7 Meststoffen;Afrika;2012;2;2;2;10.0;0;5.0;4;4;5;15.0;0;5.0
9103;Wederuitvoer;7 Meststoffen;Afrika;2013;7;6;8;10.0;0;5.0;18;15;21;15.0;0;5.0
9104;Wederuitvoer;7 Meststoffen;Afrika;2014;6;5;7;22.0;0;1.0;38;32;44;15.0;0;5.0
9105;Wederuitvoer;7 Meststoffen;Afrika;2015;33;30;36;10.0;0;5.0;60;51;68;14.0;0;5.0
9106;Wederuitvoer;7 Meststoffen;Afrika;2016;30;27;33;9.0;0;2.0;60;51;69;15.0;0;9.0
9107;Wederuitvoer;7 Meststoffen;Afrika;2017;39;36;42;8.0;0;5.0;90;77;103;15.0;0;5.0
