ID;RegionalDivisions;Periods;TotalMunicipalWaste_1;TotalHouseholdWaste_2;MixedHouseholdWaste_3;BulkyHouseholdWaste_4;RenovationWaste_5;OrganicKitchenAndGardenWaste_6;PaperAndCardboard_7;Textiles_8;ContainerGlass_9;PlasticPackaging_10;CartonsForBeverages_11;MetalPackaging_12;MixedPackaging_13;HouseholdHazardousWaste_14;Diapers_15;FryingFatAndOils_16;MixedRecyclables_17;BulkyGardenWaste_18;WasteElectricalAndElectronicEquipm_19;Furniture_20;Plastics_21;Carpeting_22;Mattresses_23;Rubble_24;Wood_25;PreservedWood_26;ScrapMetals_27;FlatGlass_28;BitumenRoofCoveringMaterials_29;Gypsum_30;WasteContainingAsbestos_31;UncontaminatedSoil_32;UsedTyres_33;ExpandedPolystyrene_34;GasCylindersAndFireExtinguishers_35;Carcasses_36;OtherWasteCategories_37;TotalHouseholdWaste_38;MixedHouseholdWaste_39;BulkyHouseholdWaste_40;RenovationWaste_41;OrganicKitchenAndGardenWaste_42;PaperAndCardboard_43;Textiles_44;ContainerGlass_45;PlasticPackaging_46;CartonsForBeverages_47;MetalPackaging_48;MixedPackaging_49;HouseholdHazardousWaste_50;Diapers_51;FryingFatAndOils_52;MixedRecyclables_53;BulkyGardenWaste_54;WasteElectricalAndElectronicEquipm_55;Furniture_56;Plastics_57;Carpeting_58;Mattresses_59;Rubble_60;Wood_61;PreservedWood_62;ScrapMetals_63;FlatGlass_64;BitumenRoofCoveringMaterials_65;Gypsum_66;WasteContainingAsbestos_67;UncontaminatedSoil_68;UsedTyres_69;ExpandedPolystyrene_70;GasCylindersAndFireExtinguishers_71;Carcasses_72;OtherWasteCategories_73;TotalHouseholdWaste_74;MixedHouseholdWaste_75;BulkyHouseholdWaste_76;RenovationWaste_77;OrganicKitchenAndGardenWaste_78;PaperAndCardboard_79;Textiles_80;ContainerGlass_81;PlasticPackaging_82;CartonsForBeverages_83;MetalPackaging_84;MixedPackaging_85;HouseholdHazardousWaste_86;Diapers_87;FryingFatAndOils_88;MixedRecyclables_89;BulkyGardenWaste_90;WasteElectricalAndElectronicEquipm_91;Furniture_92;Plastics_93;Carpeting_94;Mattresses_95;Rubble_96;Wood_97;PreservedWood_98;ScrapMetals_99;FlatGlass_100;BitumenRoofCoveringMaterials_101;Gypsum_102;WasteContainingAsbestos_103;UncontaminatedSoil_104;UsedTyres_105;ExpandedPolystyrene_106;GasCylindersAndFireExtinguishers_107;Carcasses_108;OtherWasteCategories_109;TotalCleansingServicesAndOtherWaste_110;Litter_111;WasteFromSeweragesPumpingStations_112;FloatingWaste_113;OrganicWaste_114;MixedWasteFromFestivities_115;MixedMarketWaste_116;OtherCleansingServicesWaste_117;OfficeShopAndServicesWaste_118;ConstructionAndDemolitionWaste_119;HazardousWaste_120;TotalMunicipalWaste_121;TotalHouseholdWaste_122;MixedHouseholdWaste_123;BulkyHouseholdWaste_124;RenovationWaste_125;OrganicKitchenAndGardenWaste_126;PaperAndCardboard_127;Textiles_128;ContainerGlass_129;PlasticPackaging_130;CartonsForBeverages_131;MetalPackaging_132;MixedPackaging_133;HouseholdHazardousWaste_134;Diapers_135;FryingFatAndOils_136;MixedRecyclables_137;BulkyGardenWaste_138;WasteElectricalAndElectronicEquipm_139;Furniture_140;Plastics_141;Carpeting_142;Mattresses_143;Rubble_144;Wood_145;PreservedWood_146;ScrapMetals_147;FlatGlass_148;BitumenRoofCoveringMaterials_149;Gypsum_150;WasteContainingAsbestos_151;UncontaminatedSoil_152;UsedTyres_153;ExpandedPolystyrene_154;Carcasses_155;GasCylindersAndFireExtinguishers_156;OtherWasteCategories_157;TotalCleansingServicesAndOtherWaste_158;Litter_159;WasteFromSeweragesPumpingStations_160;FloatingWaste_161;OrganicWaste_162;MixedWasteFromFestivities_163;MixedMarketWaste_164;OtherCleansingServicesWaste_165;OfficeShopAndServicesWaste_166;ConstructionAndDemolitionWaste_167;HazardousWaste_168;SmallHouseholdWaste_169;BulkyHouseholdWaste_170;HouseholdWaste_171;SmallHouseholdWaste_172;BulkyHouseholdWaste_173;RecyclingAndReuse_174;Composting_175;SeparationAfterwards_176;Incineration_177;Landfilling_178;RecyclingAndReuse_179;Composting_180;SeparationAfterwards_181;Incineration_182;Landfilling_183;RecyclingAndReuse_184;Composting_185;SeparationAfterwards_186;Incineration_187;Landfilling_188;RecyclingAndReuse_189;Composting_190;SeparationAfterwards_191;Incineration_192;Landfilling_193;RecyclingAndReuse_194;Composting_195;SeparationAfterwards_196;Incineration_197;Landfilling_198;NumberOfDutchMunicipalities_199;RespondingMunicipalities_200;TotalNumberOfInhabitants_201;InhabitantsInRespondingMunicipalities_202
181;Groningen (PV);2019;365;290;97;15;3;55;29;3;12;0;0.0;0.6;9.0;1;0.0;0.1;0.0;13;2;3.0;1.0;1.0;0.5;18;20.0;2.0;3;0.0;0.0;1.0;1.0;1.0;0.1;0.0;0.0;0.0;0.0;189;97;1;0;55;21;0;2;0;0.0;0.6;9.0;0;0.0;0.0;0.0;0.0;0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102;1;14;3;0;7;2;10;0;0.0;0.0;0.0;1;0.0;0.0;0.0;12;2;1.0;1.0;1.0;0.5;18;20.0;2.0;3;0.0;0.0;1.0;1.0;1.0;0.1;0.0;0.0;0.0;0.0;74;8;4;1;43;0.0;0;0.0;13;4;1;624;497;167;26;5;95;49;5;20;0;0.0;1.0;16.0;1.4;0.3;0.1;0.0;21;4;6.0;1.6;0.9;0.9;30;34.0;4.0;5;0.8;0.8;1.4;1.1;1.0;0.2;0.0;0.0;0.0;0.0;127;14;7;2;74;0.0;0;1.0;22;6;1;71;29;60;53;79;34.0;28.0;22.0;15.0;1.0;36.0;23.0;25.0;15.0;1.0;0.0;0.0;65.0;35.0;0.0;0.0;0.0;36.0;64.0;0.0;24.0;46.0;14.0;13.0;3.0;12;83;584;81
182;Groningen (PV);2020;395;313;102;16;3;63;30;3;12;0;0.0;0.7;10.0;1;0.0;0.1;0.0;16;3;3.0;1.0;1.0;0.7;19;22.0;2.0;3;1.0;1.0;1.0;1.0;1.0;0.2;0.0;0.0;0.0;0.0;200;100;1;0;63;21;0;2;0;0.0;0.7;10.0;0;0.0;0.0;0.0;0.0;0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;113;1;16;3;0;9;2;11;0;0.0;0.0;0.0;1;0.0;0.0;0.0;15;3;1.0;1.0;1.0;0.7;19;22.0;2.0;3;1.0;1.0;1.0;1.0;1.0;0.2;0.0;0.0;0.0;0.0;81;9;5;1;48;0.0;0;0.0;14;4;1;673;535;173;28;5;107;51;4;21;0;0.0;1.2;17.0;1.5;0.1;0.1;0.0;26;5;5.0;1.7;1.1;1.1;32;37.0;4.0;5;0.9;1.1;1.7;1.3;1.0;0.3;0.1;0.0;0.0;0.0;139;15;8;2;81;0.0;0;1.0;24;6;1;70;30;61;54;79;33.0;30.0;20.0;15.0;2.0;35.0;25.0;24.0;15.0;1.0;0.0;0.0;68.0;32.0;0.0;0.0;0.0;30.0;70.0;0.0;23.0;52.0;4.0;16.0;5.0;12;83;586;87
183;Groningen (PV);2021;386;307;97;16;3;62;30;3;12;0;0.0;0.4;10.0;1;0.0;0.1;0.0;16;3;2.0;1.0;1.0;0.7;18;21.0;2.0;3;0.0;1.0;1.0;1.0;1.0;0.2;0.0;0.0;0.0;0.0;195;96;1;0;62;22;0;2;0;0.0;0.4;10.0;0;0.0;0.0;0.0;0.0;0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;113;2;15;3;0;9;2;11;0;0.0;0.0;0.0;1;0.0;0.0;0.0;16;3;0.0;1.0;1.0;0.7;18;21.0;2.0;3;0.0;1.0;1.0;1.0;1.0;0.2;0.0;0.0;0.0;0.0;79;8;4;1;45;0.0;0;0.0;14;4;1;658;524;166;27;5;106;51;5;21;0;0.0;0.7;17.0;1.4;0.2;0.1;0.0;28;5;4.0;1.7;1.1;1.2;31;36.0;4.0;5;0.8;1.1;1.7;1.1;1.0;0.3;0.0;0.0;0.0;0.0;134;14;7;2;77;0.0;0;1.0;24;8;1;70;30;62;55;79;33.0;31.0;18.0;17.0;2.0;36.0;26.0;21.0;17.0;1.0;0.0;0.0;59.0;41.0;0.0;0.0;0.0;29.0;71.0;0.0;24.0;50.0;4.0;16.0;5.0;10;80;587;84
184;Groningen (PV);2022;360;287;97;16;2;58;28;3;12;0;0.0;0.3;7.0;1;0.0;0.1;0.0;16;2;3.0;1.0;1.0;0.6;14;18.0;2.0;2;0.0;1.0;1.0;1.0;0.0;0.1;0.0;0.0;0.0;0.0;189;96;1;0;58;21;0;2;0;0.0;0.3;7.0;0;0.0;0.0;0.0;1.0;0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98;1;15;2;0;7;2;10;0;0.0;0.0;0.0;1;0.0;0.0;0.0;15;2;0.0;1.0;1.0;0.6;14;18.0;2.0;2;0.0;1.0;1.0;1.0;0.0;0.1;0.0;0.0;0.0;0.0;73;8;5;1;41;0.0;0;0.0;14;3;1;610;487;165;27;4;99;48;5;20;0;0.0;0.5;12.0;1.2;0.0;0.1;0.0;28;4;4.0;1.6;0.9;1.1;24;30.0;4.0;4;0.7;1.0;1.6;0.9;1.0;0.3;0.0;0.0;0.0;0.0;124;14;8;2;70;0.0;0;0.0;23;5;1;72;28;60;53;78;31.0;30.0;21.0;15.0;2.0;33.0;26.0;25.0;15.0;1.0;0.0;0.0;69.0;31.0;0.0;0.0;0.0;24.0;76.0;0.0;23.0;48.0;6.0;17.0;6.0;10;80;590;88
185;Groningen (PV);2023;355;279;94;15;2;61;28;3;12;0;0.0;0.5;7.0;1;0.0;0.1;0.0;14;3;2.0;1.0;1.0;0.6;12;17.0;2.0;2;1.0;1.0;1.0;0.0;1.0;0.1;0.0;0.0;0.0;0.0;185;93;1;0;61;21;0;1;0;0.0;0.2;7.0;0;0.0;0.0;0.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95;1;14;2;0;7;2;11;0;0.0;0.2;0.0;1;0.0;0.0;0.0;13;2;1.0;1.0;1.0;0.6;12;17.0;2.0;2;1.0;1.0;1.0;0.0;1.0;0.1;0.0;0.0;0.0;0.0;76;8;4;1;42;0.0;0;0.0;15;4;1;596;469;158;25;3;102;46;5;20;0;0.0;0.8;11.0;1.2;0.6;0.1;0.0;23;4;3.0;1.5;0.9;1.1;21;28.0;3.0;4;0.9;0.9;1.8;0.8;1.0;0.2;0.0;0.0;0.0;0.1;127;13;7;2;71;0.0;0;1.0;26;7;1;73;27;60;54;77;31.0;31.0;21.0;16.0;2.0;33.0;26.0;25.0;15.0;1.0;0.0;0.0;69.0;31.0;0.0;0.0;0.0;20.0;80.0;0.0;23.0;47.0;6.0;17.0;6.0;10;100;596;100
186;Fryslân (PV);1993;374;313;115;23;10;75;44;1;12;0;;0.4;;1;;;;22;1;;;;;7;0.0;;2;;;;;;;;;;0.4;245;115;23;0;75;29;0;1;0;;0.1;;1;;;;0.0;1;;;;;0.0;0.0;;1;;;;;;;;;;0.3;68;0;0;10;0;16;1;11;0;;0.3;;0;;;;22;0;;;;;7;0.0;;1;;;;;;;;;;0.1;61;8;6;13;14;;0;;16;2;0;618;518;190;38;16;124;74;1;20;1;;0.6;;1.6;;;;36;1;;;;;11;0.0;;3;;;;;;;;;;0.6;100;14;10;22;24;;1;;26;4;0;79;21;53;54;49;;;;;;;;;;;;;;;;;;;;;;;;;;31;97;604;97
187;Fryslân (PV);1994;378;309;117;23;12;73;42;2;12;0;;0.3;;1;;;;14;1;;;;;10;;;2;;;;;;;;;;0.3;253;117;22;0;73;37;1;1;0;;0.0;;1;;;;0.0;1;;;;;0.0;;;1;;;;;;;;;;0.3;55;0;1;12;0;6;1;10;0;;0.3;;0;;;;14;0;;;;;10;;;1;;;;;;;;;;0.0;69;10;6;5;33;;0;;12;3;0;622;508;192;38;20;121;70;3;19;0;;0.5;;1.7;;;;22;2;;;;;16;;;4;;;;;;;;;;0.5;114;16;10;8;54;;1;;20;5;0;80;20;51;53;43;;;;;;;;;;;;;;;;;;;;;;;;;;31;97;607;100
188;Fryslân (PV);1995;396;329;121;20;12;76;43;1;11;0;0.0;0.3;;1;;;;25;0;1.0;;;;9;4.0;;3;0.0;;;1.0;;;;;;0.4;265;121;20;0;76;34;1;1;0;0.0;0.0;;1;;;;10.0;0;1.0;;;;0.0;0.0;;1;0.0;;;0.0;;;;;;0.1;64;0;0;12;0;9;1;10;0;0.0;0.3;;0;;;;15;0;0.0;;;;9;3.0;;2;0.0;;;1.0;;;;;;0.4;67;9;5;0;36;;0;;14;2;0;649;540;198;33;19;124;70;2;19;0;0.1;0.5;;1.8;;;;40;1;1.0;;;;15;6.0;;5;0.6;;;1.0;;;;;;0.7;110;15;9;0;59;;1;;22;4;0;77;23;54;52;58;;;;;;;;;;;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;100.0;;;;;;31;94;610;98
189;Fryslân (PV);1996;396;336;128;19;11;75;45;1;11;0;0.0;0.3;;1;;;;24;0;0.0;;;;12;2.0;;3;0.0;;;1.0;;;;;;0.1;276;128;19;0;75;38;1;1;0;0.0;0.0;;1;;;;11.0;0;0.0;;;;0.0;0.0;;1;0.0;;;0.0;;;;;;0.1;60;0;0;11;0;6;1;10;0;0.0;0.3;;1;;;;14;0;0.0;;;;12;2.0;;3;0.0;;;1.0;;;;;;0.0;60;11;6;0;26;;1;;14;3;0;647;549;209;32;18;123;73;2;19;0;0.1;0.5;;1.9;;;;40;1;1.0;;;;19;3.0;;5;0.5;;;1.0;;;;;;0.2;98;17;9;0;43;;1;;23;4;0;78;22;53;51;58;;;;;;;;;;;0.0;0.0;0.0;28.0;72.0;0.0;0.0;7.0;21.0;72.0;;;;;;31;97;612;98
190;Fryslân (PV);1997;420;362;133;20;12;78;48;2;11;0;0.0;0.3;;1;;;;29;0;0.0;;;;18;3.0;;3;0.0;;;1.0;;;;;;1.9;288;133;20;0;78;41;1;2;0;0.0;0.0;;1;;;;11.0;0;0.0;;;;0.0;0.0;;1;0.0;;;0.0;;;;;;0.8;74;0;0;12;0;7;1;10;0;0.0;0.2;;0;;;;17;0;0.0;;;;18;3.0;;2;0.0;;;1.0;;;;;;1.1;58;11;7;0;23;;0;;14;3;0;683;589;216;32;20;127;79;3;19;0;0.1;0.4;;1.7;;;;47;1;1.0;;;;29;5.0;;5;0.6;;;1.1;;;;;;3.1;94;17;11;0;38;;1;;23;5;0;76;24;54;51;64;;;;;;;;;;;0.0;0.0;0.0;72.0;28.0;0.0;0.0;0.0;73.0;27.0;;;;;;31;90;615;93
191;Fryslân (PV);1998;438;367;139;21;12;77;51;2;12;0;0.1;0.2;;1;;;;24;1;1.0;;;;17;3.0;;3;0.0;;;1.0;;0.0;;;;1.1;294;139;20;0;77;44;1;1;0;0.0;0.0;;1;;;;10.0;0;0.0;;;;0.0;0.0;;1;0.0;;;0.0;;0.0;;;;0.1;73;0;1;12;0;8;1;11;0;0.1;0.2;;1;;;;14;0;0.0;;;;17;3.0;;2;0.0;;;1.0;;0.0;;;;1.0;71;12;7;0;29;;0;;19;3;0;709;594;224;34;19;125;83;3;20;0;0.1;0.4;;1.7;;;;39;1;1.0;;;;28;5.0;;5;0.7;;;1.6;;0.1;;;;1.8;114;19;11;0;47;;1;;31;5;0;77;23;53;51;61;;;;;;;;;;;0.0;0.0;81.0;0.0;19.0;0.0;0.0;80.0;0.0;20.0;;;;;;31;90;618;95
192;Fryslân (PV);1999;433;384;140;25;11;76;51;2;12;0;0.1;0.2;;1;;;;29;1;1.0;;0.0;;20;8.0;;3;0.0;1.0;;1.0;2.0;0.1;;;;0.3;284;139;12;1;76;43;1;1;0;0.0;0.0;;1;;;;9.0;0;0.0;;0.0;;0.0;1.0;;0;0.0;0.0;;0.0;0.0;0.0;;;;0.1;100;1;13;10;0;8;1;11;0;0.1;0.2;;1;;;;19;1;0.0;;0.0;;20;7.0;;3;0.0;1.0;;1.0;2.0;0.1;;;;0.2;49;12;6;0;20;0.0;0;;9;1;0;697;618;225;41;17;122;82;3;20;0;0.1;0.4;;1.7;;;;46;2;1.0;;0.1;;32;12.0;;5;0.7;0.8;;1.9;3.0;0.1;;;;0.5;79;19;10;0;33;0.0;0;;15;1;0;73;27;54;50;65;24.0;28.0;41.0;0.0;6.0;27.0;26.0;43.0;0.0;3.0;0.0;0.0;95.0;0.0;5.0;0.0;0.0;97.0;0.0;3.0;3.0;42.0;26.0;1.0;28.0;31;90;621;94
193;Fryslân (PV);2000;451;398;140;27;11;76;55;2;13;0;0.1;0.2;;1;;;;30;2;0.0;;0.0;;24;9.0;;3;0.0;1.0;;1.0;3.0;0.1;;;;0.1;288;139;11;1;76;48;1;1;0;0.0;0.0;;0;;;;10.0;0;0.0;;0.0;;0.0;0.0;;0;0.0;0.0;;0.0;0.0;0.0;;;;0.0;110;1;16;10;0;7;1;12;0;0.1;0.2;;1;;;;20;1;0.0;;0.0;;24;9.0;;2;0.0;1.0;;1.0;3.0;0.1;;;;0.1;52;11;6;0;27;0.0;0;1.0;6;0;0;722;638;225;44;17;122;88;4;21;0;0.1;0.4;;1.6;;;;48;3;1.0;;0.2;;38;14.0;;4;0.7;1.0;;1.9;4.0;0.2;;;;0.2;84;18;9;0;44;0.0;0;1.0;10;1;0;72;28;55;51;66;27.0;27.0;31.0;1.0;14.0;29.0;25.0;32.0;0.0;13.0;0.0;0.0;71.0;0.0;29.0;0.0;0.0;71.0;0.0;29.0;11.0;39.0;22.0;4.0;22.0;31;90;625;96
194;Fryslân (PV);2001;445;400;146;32;9;71;53;2;14;0;0.0;0.2;;1;;;;28;2;0.0;;0.0;;23;10.0;;3;0.0;1.0;;1.0;2.0;0.1;;;;0.1;289;145;13;1;71;49;1;2;0;0.0;0.0;;0;;;;7.0;1;0.0;;0.0;;0.0;0.0;;0;0.0;0.0;;0.0;0.0;0.0;;;;0.0;110;1;19;8;0;4;2;12;0;0.0;0.2;;1;;;;21;2;0.0;;0.0;;23;10.0;;2;0.0;1.0;;1.0;2.0;0.1;;;;0.1;46;13;5;0;22;0.0;0;0.0;4;1;0;706;634;232;51;14;113;84;4;22;0;0.0;0.3;;1.5;;;;44;3;1.0;;0.0;;37;16.0;;4;0.7;1.1;;2.1;3.0;0.2;;;;0.2;73;20;9;1;35;0.0;0;1.0;6;1;0;72;28;53;49;64;26.0;26.0;27.0;1.0;20.0;28.0;24.0;27.0;0.0;20.0;0.0;0.0;55.0;0.0;45.0;0.0;0.0;65.0;0.0;35.0;9.0;40.0;23.0;7.0;21.0;31;90;631;89
195;Fryslân (PV);2002;451;402;142;30;7;74;53;2;14;0;0.0;0.3;;1;;;;34;2;1.0;;0.0;;20;14.0;;3;0.0;1.0;;1.0;2.0;0.1;;;;0.1;288;142;11;0;73;49;1;2;0;0.0;0.1;;0;;;;8.0;1;0.0;;0.0;;0.0;0.0;;0;0.0;0.0;;0.0;0.0;0.0;;;;0.0;114;0;19;6;0;4;2;13;0;0.0;0.2;;1;;;;26;2;0.0;;0.0;;20;14.0;;2;0.0;1.0;;1.0;2.0;0.1;;;;0.1;50;11;8;3;24;0.0;0;1.0;3;0;0;709;631;223;46;11;116;83;4;23;0;0.0;0.5;;1.4;;;;53;3;1.0;;0.4;;32;22.0;;4;0.8;0.9;;1.9;3.0;0.2;;;;0.2;78;17;12;5;37;0.0;1;1.0;5;1;0;71;29;56;50;68;26.0;28.0;26.0;1.0;19.0;28.0;26.0;26.0;0.0;19.0;0.0;0.0;55.0;0.0;46.0;0.0;0.0;66.0;0.0;34.0;10.0;41.0;24.0;4.0;21.0;31;97;637;100
196;Fryslân (PV);2003;433;389;137;30;7;70;52;2;14;0;0.0;0.3;;1;;;;31;2;2.0;;0.0;;19;14.0;;3;1.0;1.0;;1.0;2.0;0.2;;;;0.5;277;137;11;0;69;47;1;1;0;0.0;0.1;;0;;;;8.0;0;1.0;;0.0;;0.0;0.0;;1;0.0;0.0;;0.0;0.0;0.0;;;;0.0;112;0;18;7;0;5;2;13;0;0.0;0.2;;1;;;;23;2;1.0;;0.0;;19;14.0;;2;1.0;1.0;;1.0;2.0;0.2;;;;0.4;45;12;5;1;21;0.0;0;0.0;3;0;0;677;608;214;46;11;109;81;4;22;0;0.0;0.4;;1.5;;;;48;3;2.0;;0.4;;30;22.0;;4;0.9;1.1;;2.2;3.0;0.3;;;;0.7;70;19;8;2;33;0.0;0;1.0;5;1;0;71;29;55;50;68;27.0;27.0;43.0;0.0;3.0;29.0;25.0;44.0;0.0;1.0;0.0;0.0;100.0;0.0;0.0;1.0;0.0;100.0;0.0;0.0;5.0;47.0;28.0;2.0;18.0;31;97;640;99
197;Fryslân (PV);2004;465;414;143;26;8;76;54;3;14;0;0.0;0.2;;1;;;;32;3;2.0;;1.0;;24;16.0;;4;1.0;1.0;;1.0;4.0;0.2;;;;1.7;289;142;9;0;76;48;0;2;0;0.0;0.0;;0;;;;9.0;1;2.0;;0.0;;0.0;1.0;;0;0.0;0.0;;0.0;0.0;0.0;;;;0.1;126;1;17;8;0;7;2;12;0;0.0;0.2;;1;;;;23;2;1.0;;1.0;;24;16.0;;3;1.0;1.0;;1.0;4.0;0.2;;;;1.6;51;15;6;0;24;0.0;0;1.0;5;0;0;724;645;222;41;13;118;84;4;22;0;0.1;0.3;;1.5;;;;50;4;4.0;;1.0;;37;25.0;;5;0.9;1.5;;1.9;6.0;0.3;;;;2.6;79;23;9;1;37;0.0;0;1.0;7;1;0;70;30;57;51;72;29.0;27.0;41.0;0.0;2.0;32.0;25.0;42.0;0.0;1.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;8.0;45.0;33.0;0.0;15.0;31;97;642;97
198;Fryslân (PV);2005;454;408;140;23;6;74;55;2;14;0;0.0;0.2;;1;;;;32;3;2.0;;1.0;;23;18.0;;3;1.0;1.0;;1.0;5.0;0.1;;;;2.6;285;140;9;0;74;49;1;1;0;0.0;0.0;;0;;;;8.0;1;1.0;;0.0;;0.0;1.0;;0;0.0;0.0;;0.0;0.0;0.0;;;;0.2;123;0;14;6;0;6;2;13;0;0.0;0.1;;1;;;;23;2;0.0;;1.0;;23;18.0;;3;1.0;1.0;;1.0;5.0;0.1;;;;2.4;46;13;4;0;24;0.0;0;1.0;3;0;0;706;635;218;36;9;116;85;4;21;0;0.1;0.3;;1.5;;;;49;5;2.0;;1.3;;36;28.0;;5;0.8;1.4;;1.8;8.0;0.2;;;;4.0;71;20;7;0;37;0.0;0;1.0;5;0;0;70;30;59;51;76;28.0;28.0;42.0;0.0;1.0;31.0;26.0;42.0;0.0;1.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;99.0;1.0;0.0;0.0;53.0;38.0;1.0;8.0;31;94;643;98
199;Fryslân (PV);2006;461;415;139;25;7;72;57;3;14;0;0.0;0.2;;1;;;;33;3;2.0;;1.0;;24;19.0;;4;1.0;1.0;;1.0;5.0;0.2;;;;3.0;284;139;10;0;72;49;1;1;0;0.0;0.0;;0;;;;9.0;1;2.0;;0.0;;0.0;1.0;;0;0.0;0.0;;0.0;0.0;0.0;;;;0.3;131;1;15;7;0;8;2;13;0;0.0;0.1;;1;;;;24;3;1.0;;1.0;;24;19.0;;3;1.0;1.0;;1.0;5.0;0.2;;;;2.8;46;12;6;0;23;0.0;0;1.0;4;0;0;718;646;217;39;10;112;89;4;22;0;0.0;0.2;;1.4;;;;52;5;3.0;;1.3;;38;30.0;;5;0.8;1.3;;1.8;7.0;0.2;;;;4.7;72;19;9;0;36;0.0;0;2.0;6;0;0;69;31;59;51;76;30.0;27.0;41.0;0.0;1.0;33.0;25.0;42.0;0.0;1.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;1.0;48.0;40.0;0.0;10.0;31;97;642;98
200;Fryslân (PV);2007;484;432;144;26;10;75;58;3;14;0;0.0;0.2;;1;2.0;;;35;4;2.0;0.0;1.0;;25;19.0;3.0;4;1.0;1.0;;1.0;4.0;0.2;;;;0.7;292;143;11;0;74;52;1;1;0;0.0;0.0;;0;0.0;;;7.0;1;1.0;0.0;0.0;;0.0;0.0;0.0;0;0.0;0.0;;0.0;0.0;0.0;;;;0.0;140;1;15;10;1;6;2;13;0;0.0;0.2;;1;2.0;;;28;3;1.0;0.0;1.0;;25;18.0;3.0;3;1.0;1.0;;1.0;4.0;0.2;;;;0.7;51;15;5;0;26;0.0;0;1.0;3;0;0;753;673;225;40;15;116;90;5;21;0;0.0;0.2;;1.4;2.7;;;55;6;3.0;0.2;1.2;;39;29.0;5.0;6;1.0;1.4;;1.9;7.0;0.2;;;;1.1;80;23;8;0;40;0.0;0;2.0;5;0;0;68;32;58;51;74;30.0;28.0;39.0;1.0;2.0;33.0;25.0;40.0;1.0;0.0;0.0;0.0;97.0;3.0;0.0;0.0;0.0;100.0;0.0;0.0;2.0;57.0;27.0;1.0;13.0;31;100;642;100
201;Fryslân (PV);2008;478;423;143;23;7;74;57;3;14;0;0.1;0.1;;1;1.0;;;35;4;2.0;0.0;1.0;;25;19.0;2.0;4;1.0;1.0;;1.0;4.0;0.2;;;;0.9;285;142;8;0;74;52;1;0;0;0.0;0.0;;0;0.0;;;6.0;0;1.0;0.0;0.0;;0.0;0.0;0.0;0;0.0;0.0;;0.0;0.0;0.0;;;;0.0;138;1;15;7;0;5;2;14;0;0.0;0.1;;1;1.0;;;28;3;1.0;0.0;1.0;;25;18.0;2.0;3;1.0;1.0;;1.0;4.0;0.2;;;;0.9;54;14;5;0;30;0.0;0;1.0;3;0;0;742;658;222;36;11;115;89;5;22;0;0.1;0.2;;1.4;2.3;;;54;6;3.0;0.5;1.5;;39;29.0;4.0;6;0.9;1.3;;1.9;6.0;0.3;;;;1.5;84;22;8;0;46;0.0;0;2.0;5;0;0;69;31;59;51;77;30.0;29.0;36.0;4.0;1.0;34.0;26.0;36.0;4.0;0.0;0.0;0.0;89.0;11.0;0.0;13.0;0.0;87.0;0.0;0.0;2.0;55.0;35.0;1.0;6.0;31;94;643;98
202;Fryslân (PV);2009;471;418;142;22;6;77;53;3;13;0;0.1;0.1;;1;1.0;;;36;4;2.0;0.0;1.0;;24;18.0;3.0;4;1.0;1.0;;1.0;5.0;0.2;;;;0.8;285;141;8;0;77;49;1;0;0;0.0;0.0;;0;0.0;;;7.0;0;1.0;0.0;0.0;;0.0;0.0;0.0;0;0.0;0.0;;0.0;0.0;0.0;;;;0.0;133;1;14;6;0;4;2;13;0;0.1;0.1;;1;1.0;;;29;3;1.0;0.0;1.0;;24;18.0;3.0;3;1.0;1.0;;1.0;5.0;0.2;;;;0.8;53;14;5;0;29;0.0;0;1.0;4;0;0;731;648;219;34;9;120;83;4;21;1;0.1;0.2;;1.5;1.7;;;55;6;3.0;0.2;1.5;;37;28.0;4.0;6;0.9;1.5;;1.6;7.0;0.3;;;;1.2;83;22;8;0;45;0.0;0;2.0;6;0;0;69;31;59;51;78;28.0;31.0;36.0;5.0;1.0;32.0;27.0;36.0;5.0;1.0;0.0;0.0;86.0;14.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;58.0;33.0;5.0;4.0;31;100;645;100
