ID;Geslacht;Leeftijd;Generatie;Perioden;TotaleBevolking_1;Autochtoon_2;Allochtoon_3;TotaalWesterseAllochtonen_4;k_27EULanden_5;OverigEuropa_6;Indonesie_7;OverigBuitenEuropa_8;TotaalNietWesterseAllochtonen_9;Afrika_10;Azie_11;LatijnsAmerika_12;Marokko_13;NederlandseAntillenEnAruba_14;Suriname_15;Turkije_16
2760;Mannen en Vrouwen;11 jaar;Totaal bevolking;2015;201094;154218.0;46874;13791;9280;2250;994;1267;33083;4944;5853;1660;7858;2185;4415;6168
2761;Mannen en Vrouwen;11 jaar;Totaal bevolking;2016;194620;147470.0;47150;14044;9437;2244;985;1378;33106;5083;6270;1690;7844;2084;4171;5964
2762;Mannen en Vrouwen;11 jaar;Totaal bevolking;2017;189081;141941.0;47138;13978;9675;2236;908;1159;33160;5054;6476;1818;7949;2112;3870;5881
2763;Mannen en Vrouwen;11 jaar;Totaal bevolking;2018;187462;140183.0;47280;14254;9910;2267;856;1221;33026;5194;6811;1815;7719;2110;3761;5616
2764;Mannen en Vrouwen;11 jaar;Totaal bevolking;2019;184381;136910.0;47470;14594;10241;2164;898;1291;32876;5291;7053;1830;7528;2222;3577;5375
2765;Mannen en Vrouwen;11 jaar;Totaal bevolking;2020;187855;139598.0;48255;15163;10696;2333;850;1284;33092;5518;7198;1908;7542;2257;3541;5128
2766;Mannen en Vrouwen;11 jaar;Totaal bevolking;2021;187771;139424.0;48348;15788;11302;2352;855;1279;32560;5555;7438;1934;7250;2174;3450;4759
2767;Mannen en Vrouwen;11 jaar;Totaal bevolking;2022;186995;137986.0;49010;16087;11482;2471;863;1271;32923;5755;7746;2038;7053;2209;3320;4802
2768;Mannen en Vrouwen;11 jaar;Totaal bevolking;2023;182570;134157.0;48413;16030;11451;2424;814;1341;32383;5718;7938;2097;6860;2068;3126;4576
2769;Mannen en Vrouwen;11 jaar;Totaal bevolking;2024;178731;130449.0;48284;16262;11692;2415;804;1351;32022;5713;8298;2078;6550;2052;2866;4465
2770;Mannen en Vrouwen;11 jaar;Totaal bevolking;2025;174484;127512.0;46974;16343;11854;2351;758;1380;30631;5550;8082;2034;6114;2072;2685;4094
2771;Mannen en Vrouwen;11 jaar;Totaal bevolking;2026;178468;130426.0;48040;17168;12631;2385;762;1390;30872;5499;8453;2114;5981;2064;2731;4030
2772;Mannen en Vrouwen;11 jaar;Totaal bevolking;2027;181358;133070.0;48288;17612;13074;2419;745;1374;30676;5507;8756;2178;5640;2086;2680;3829
2773;Mannen en Vrouwen;11 jaar;Totaal bevolking;2028;184080;135403.0;48677;18049;13493;2453;731;1372;30628;5521;9079;2244;5376;2110;2608;3690
2774;Mannen en Vrouwen;11 jaar;Totaal bevolking;2029;186190;137145.0;49045;18475;13890;2491;716;1378;30570;5537;9402;2313;5108;2126;2528;3556
2775;Mannen en Vrouwen;11 jaar;Totaal bevolking;2030;188142;138747.0;49395;18898;14265;2534;702;1397;30497;5550;9665;2382;4856;2139;2464;3441
2776;Mannen en Vrouwen;11 jaar;Totaal bevolking;2031;189964;140260.0;49703;19293;14601;2580;691;1421;30410;5556;9866;2449;4624;2157;2411;3347
2777;Mannen en Vrouwen;11 jaar;Totaal bevolking;2032;191129;141229.0;49901;19646;14890;2628;681;1447;30255;5552;10005;2514;4406;2171;2351;3256
2778;Mannen en Vrouwen;11 jaar;Totaal bevolking;2033;192370;142298.0;50072;19958;15140;2676;668;1474;30114;5554;10113;2578;4207;2184;2297;3181
2779;Mannen en Vrouwen;11 jaar;Totaal bevolking;2034;193564;143338.0;50227;20230;15345;2720;659;1506;29997;5557;10214;2636;4036;2195;2243;3116
2780;Mannen en Vrouwen;11 jaar;Totaal bevolking;2035;194618;144244.0;50373;20454;15509;2761;649;1535;29919;5573;10295;2689;3898;2207;2202;3055
2781;Mannen en Vrouwen;11 jaar;Totaal bevolking;2036;195377;144833.0;50543;20650;15643;2806;638;1563;29893;5589;10365;2745;3795;2218;2164;3017
2782;Mannen en Vrouwen;11 jaar;Totaal bevolking;2037;195952;145219.0;50735;20833;15758;2847;638;1590;29902;5620;10428;2789;3726;2227;2126;2986
2783;Mannen en Vrouwen;11 jaar;Totaal bevolking;2038;196468;145533.0;50935;20996;15856;2886;639;1615;29939;5652;10483;2832;3679;2237;2096;2960
2784;Mannen en Vrouwen;11 jaar;Totaal bevolking;2039;196885;145765.0;51120;21139;15932;2925;640;1642;29981;5690;10533;2874;3644;2244;2064;2932
2785;Mannen en Vrouwen;11 jaar;Totaal bevolking;2040;197203;145899.0;51303;21274;16003;2964;641;1666;30029;5730;10577;2912;3619;2253;2035;2903
2786;Mannen en Vrouwen;11 jaar;Totaal bevolking;2041;197371;145899.0;51473;21397;16064;3001;641;1691;30076;5772;10621;2948;3596;2260;2010;2869
2787;Mannen en Vrouwen;11 jaar;Totaal bevolking;2042;197377;145753.0;51626;21501;16112;3037;640;1712;30125;5814;10669;2984;3579;2266;1983;2830
2788;Mannen en Vrouwen;11 jaar;Totaal bevolking;2043;197170;145396.0;51775;21610;16165;3071;640;1734;30165;5854;10719;3011;3561;2271;1959;2790
2789;Mannen en Vrouwen;11 jaar;Totaal bevolking;2044;196726;144826.0;51902;21701;16208;3103;637;1753;30201;5892;10773;3037;3541;2276;1935;2747
2790;Mannen en Vrouwen;11 jaar;Totaal bevolking;2045;196055;144032.0;52021;21794;16251;3134;636;1773;30227;5928;10828;3064;3516;2279;1912;2700
2791;Mannen en Vrouwen;11 jaar;Totaal bevolking;2046;195176;143054.0;52122;21884;16294;3164;634;1792;30238;5960;10879;3088;3486;2280;1890;2655
2792;Mannen en Vrouwen;11 jaar;Totaal bevolking;2047;194120;141930.0;52190;21959;16328;3190;632;1809;30231;5990;10927;3109;3450;2282;1868;2605
2793;Mannen en Vrouwen;11 jaar;Totaal bevolking;2048;192971;140711.0;52261;22038;16365;3216;630;1827;30223;6019;10982;3130;3404;2284;1847;2557
2794;Mannen en Vrouwen;11 jaar;Totaal bevolking;2049;191782;139466.0;52313;22112;16400;3241;628;1843;30201;6043;11032;3153;3355;2286;1825;2507
2795;Mannen en Vrouwen;11 jaar;Totaal bevolking;2050;190633;138269.0;52363;22191;16438;3263;626;1864;30172;6066;11080;3174;3300;2287;1805;2460
2796;Mannen en Vrouwen;11 jaar;Totaal bevolking;2051;189557;137144.0;52413;22272;16480;3286;624;1882;30141;6086;11131;3195;3238;2289;1787;2415
2797;Mannen en Vrouwen;11 jaar;Totaal bevolking;2052;188618;136162.0;52457;22357;16527;3307;623;1900;30100;6102;11183;3215;3172;2290;1770;2368
2798;Mannen en Vrouwen;11 jaar;Totaal bevolking;2053;187831;135336.0;52495;22438;16572;3328;620;1918;30057;6116;11233;3238;3101;2292;1752;2325
2799;Mannen en Vrouwen;11 jaar;Totaal bevolking;2054;187264;134710.0;52553;22530;16625;3348;619;1938;30023;6130;11287;3261;3027;2295;1739;2284
2800;Mannen en Vrouwen;11 jaar;Totaal bevolking;2055;186933;134328.0;52604;22623;16684;3366;618;1955;29981;6142;11336;3283;2950;2300;1726;2244
2801;Mannen en Vrouwen;11 jaar;Totaal bevolking;2056;186880;134209.0;52669;22716;16739;3386;617;1974;29953;6156;11387;3307;2875;2304;1717;2207
2802;Mannen en Vrouwen;11 jaar;Totaal bevolking;2057;187098;134344.0;52753;22813;16799;3405;617;1992;29940;6161;11447;3338;2799;2311;1709;2175
2803;Mannen en Vrouwen;11 jaar;Totaal bevolking;2058;187567;134718.0;52848;22911;16861;3424;618;2008;29937;6172;11508;3369;2723;2318;1704;2143
2804;Mannen en Vrouwen;11 jaar;Totaal bevolking;2059;188250;135294.0;52955;23015;16926;3444;619;2026;29940;6182;11569;3399;2650;2326;1699;2115
2805;Mannen en Vrouwen;11 jaar;Totaal bevolking;2060;189094;136026.0;53067;23119;16994;3461;620;2044;29948;6194;11624;3428;2583;2333;1696;2090
2806;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2015;6736;;6736;3316;2672;248;57;339;3420;1171;1222;288;181;257;139;162
2807;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2016;7317;;7317;3511;2804;256;69;382;3806;1384;1409;314;127;261;155;156
2808;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2017;8055;;8055;3842;3103;276;59;404;4213;1482;1696;335;112;310;140;138
2809;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2018;8757;;8757;4096;3310;288;63;435;4661;1692;1912;333;111;306;155;152
2810;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2019;9340;;9340;4369;3518;297;74;480;4971;1774;2135;325;131;308;144;154
2811;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2020;9650;;9650;4465;3590;316;70;489;5185;1847;2273;343;121;307;146;148
2812;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2021;9886;;9886;4592;3654;353;77;508;5294;1771;2421;360;126;315;154;147
2813;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2022;10102;;10102;4673;3718;335;83;537;5429;1765;2565;360;116;315;161;147
2814;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2023;10314;;10314;4776;3766;354;79;577;5538;1782;2696;361;116;288;155;140
2815;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2024;10529;;10529;4871;3812;367;85;607;5658;1747;2824;380;113;301;153;140
2816;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2025;10505;;10505;4862;3810;352;84;616;5643;1733;2819;380;105;300;163;143
2817;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2026;10551;;10551;4858;3783;361;87;627;5693;1714;2866;395;108;306;162;142
2818;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2027;10555;;10555;4888;3800;369;87;632;5667;1697;2841;402;109;309;164;145
2819;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2028;10529;;10529;4915;3814;375;88;638;5614;1682;2791;407;110;312;164;148
2820;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2029;10490;;10490;4930;3820;382;87;641;5560;1673;2735;412;111;314;163;152
2821;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2030;10456;;10456;4946;3828;388;86;644;5510;1667;2682;418;111;315;160;157
2822;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2031;10441;;10441;4955;3833;391;86;645;5486;1664;2655;421;111;316;159;160
2823;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2032;10443;;10443;4967;3837;396;87;647;5476;1666;2645;424;111;316;154;160
2824;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2033;10461;;10461;4977;3842;400;87;648;5484;1669;2650;426;110;317;150;162
2825;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2034;10483;;10483;4987;3847;402;87;651;5496;1672;2660;429;109;318;145;163
2826;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2035;10496;;10496;4994;3852;404;86;652;5502;1674;2666;433;109;318;143;159
2827;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2036;10519;;10519;5006;3859;408;85;654;5513;1675;2671;437;109;319;141;161
2828;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2037;10544;;10544;5017;3868;410;84;655;5527;1678;2680;440;109;320;139;161
2829;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2038;10562;;10562;5026;3875;411;84;656;5536;1679;2686;444;108;320;138;161
2830;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2039;10581;;10581;5039;3884;413;84;658;5542;1680;2690;448;107;320;136;161
2831;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2040;10596;;10596;5048;3891;414;84;659;5548;1681;2693;451;107;321;134;161
2832;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2041;10619;;10619;5058;3899;415;84;660;5561;1683;2699;456;107;321;134;161
2833;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2042;10640;;10640;5068;3906;417;84;661;5572;1685;2704;462;107;321;133;160
2834;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2043;10657;;10657;5078;3914;418;84;662;5579;1686;2709;464;107;321;132;160
2835;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2044;10675;;10675;5087;3922;419;83;663;5588;1688;2714;467;106;321;132;160
2836;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2045;10690;;10690;5096;3929;420;83;664;5594;1689;2719;471;105;321;130;159
2837;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2046;10708;;10708;5106;3937;421;83;665;5602;1690;2723;474;105;321;130;159
2838;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2047;10724;;10724;5115;3944;422;83;666;5609;1692;2726;476;105;321;130;159
2839;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2048;10740;;10740;5125;3952;423;83;667;5615;1693;2731;477;105;321;129;159
2840;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2049;10754;;10754;5132;3958;424;83;667;5622;1694;2735;481;104;321;129;158
2841;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2050;10769;;10769;5141;3965;425;83;668;5628;1695;2738;483;104;321;129;158
2842;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2051;10783;;10783;5150;3972;426;83;669;5633;1696;2741;485;104;321;128;158
2843;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2052;10797;;10797;5159;3979;427;83;670;5638;1697;2744;487;104;321;128;157
2844;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2053;10812;;10812;5166;3985;428;82;671;5646;1698;2747;492;104;321;127;157
2845;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2054;10824;;10824;5174;3991;429;82;672;5650;1698;2750;495;103;321;127;156
2846;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2055;10835;;10835;5181;3997;430;82;672;5654;1699;2752;497;103;321;126;156
2847;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2056;10850;;10850;5188;4003;430;82;673;5662;1701;2755;501;103;321;126;155
2848;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2057;10863;;10863;5196;4009;431;82;674;5667;1701;2757;504;103;322;126;154
2849;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2058;10876;;10876;5202;4014;432;82;674;5674;1702;2760;508;103;322;126;153
2850;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2059;10889;;10889;5210;4020;433;82;675;5679;1703;2762;511;102;322;126;153
2851;Mannen en Vrouwen;11 jaar;1e generatie allochtonen;2060;10900;;10900;5217;4026;433;82;676;5683;1704;2766;512;102;322;125;152
2852;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2015;40137;;40138;10475;6608;2002;937;928;29663;3773;4631;1372;7677;1928;4276;6006
2853;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2016;39833;;39833;10533;6633;1988;916;996;29300;3699;4861;1376;7717;1823;4016;5808
2854;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2017;39082;;39083;10136;6572;1960;849;755;28947;3572;4780;1483;7837;1802;3730;5743
2855;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2018;38521;;38523;10158;6600;1979;793;786;28365;3502;4899;1482;7608;1804;3606;5464
2856;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2019;38129;;38130;10225;6723;1867;824;811;27905;3517;4918;1505;7397;1914;3433;5221
2857;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2020;38605;;38605;10698;7106;2017;780;795;27907;3671;4925;1565;7421;1950;3395;4980
2858;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2021;38461;;38462;11196;7648;1999;778;771;27266;3784;5017;1574;7124;1859;3296;4612
2859;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2022;38908;;38908;11414;7764;2136;780;734;27494;3990;5181;1678;6937;1894;3159;4655
2860;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2023;38099;;38099;11254;7685;2070;735;764;26845;3936;5242;1736;6744;1780;2971;4436
2861;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2024;37755;;37755;11391;7880;2048;719;744;26364;3966;5474;1698;6437;1751;2713;4325
2862;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2025;36467;;36469;11481;8044;1999;674;764;24988;3817;5263;1654;6009;1772;2522;3951
2863;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2026;37488;;37489;12310;8848;2024;675;763;25179;3785;5587;1719;5873;1758;2569;3888
2864;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2027;37733;;37733;12724;9274;2050;658;742;25009;3810;5915;1776;5531;1777;2516;3684
2865;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2028;38148;;38148;13134;9679;2078;643;734;25014;3839;6288;1837;5266;1798;2444;3542
2866;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2029;38554;;38555;13545;10070;2109;629;737;25010;3864;6667;1901;4997;1812;2365;3404
2867;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2030;38939;;38939;13952;10437;2146;616;753;24987;3883;6983;1964;4745;1824;2304;3284
2868;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2031;39262;;39262;14338;10768;2189;605;776;24924;3892;7211;2028;4513;1841;2252;3187
2869;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2032;39459;;39458;14679;11053;2232;594;800;24779;3886;7360;2090;4295;1855;2197;3096
2870;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2033;39611;;39611;14981;11298;2276;581;826;24630;3885;7463;2152;4097;1867;2147;3019
2871;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2034;39745;;39744;15243;11498;2318;572;855;24501;3885;7554;2207;3927;1877;2098;2953
2872;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2035;39877;;39877;15460;11657;2357;563;883;24417;3899;7629;2256;3789;1889;2059;2896
2873;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2036;40024;;40024;15644;11784;2398;553;909;24380;3914;7694;2308;3686;1899;2023;2856
2874;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2037;40193;;40191;15816;11890;2437;554;935;24375;3942;7748;2349;3617;1907;1987;2825
2875;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2038;40374;;40373;15970;11981;2475;555;959;24403;3973;7797;2388;3571;1917;1958;2799
2876;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2039;40540;;40539;16100;12048;2512;556;984;24439;4010;7843;2426;3537;1924;1928;2771
2877;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2040;40707;;40707;16226;12112;2550;557;1007;24481;4049;7884;2461;3512;1932;1901;2742
2878;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2041;40853;;40854;16339;12165;2586;557;1031;24515;4089;7922;2492;3489;1939;1876;2708
2879;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2042;40986;;40986;16433;12206;2620;556;1051;24553;4129;7965;2522;3472;1945;1850;2670
2880;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2043;41119;;41118;16532;12251;2653;556;1072;24586;4168;8010;2547;3454;1950;1827;2630
2881;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2044;41228;;41227;16614;12286;2684;554;1090;24613;4204;8059;2570;3435;1955;1803;2587
2882;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2045;41331;;41331;16698;12322;2714;553;1109;24633;4239;8109;2593;3411;1958;1782;2541
2883;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2046;41413;;41414;16778;12357;2743;551;1127;24636;4270;8156;2614;3381;1959;1760;2496
2884;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2047;41467;;41466;16844;12384;2768;549;1143;24622;4298;8201;2633;3345;1961;1738;2446
2885;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2048;41520;;41521;16913;12413;2793;547;1160;24608;4326;8251;2653;3299;1963;1718;2398
2886;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2049;41557;;41559;16980;12442;2817;545;1176;24579;4349;8297;2672;3251;1965;1696;2349
2887;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2050;41595;;41594;17050;12473;2838;543;1196;24544;4371;8342;2691;3196;1966;1676;2302
2888;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2051;41630;;41630;17122;12508;2860;541;1213;24508;4390;8390;2710;3134;1968;1659;2257
2889;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2052;41659;;41660;17198;12548;2880;540;1230;24462;4405;8439;2728;3068;1969;1642;2211
2890;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2053;41683;;41683;17272;12587;2900;538;1247;24411;4418;8486;2746;2997;1971;1625;2168
2891;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2054;41728;;41729;17356;12634;2919;537;1266;24373;4432;8537;2766;2924;1974;1612;2128
2892;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2055;41769;;41769;17442;12687;2936;536;1283;24327;4443;8584;2786;2847;1979;1600;2088
2893;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2056;41819;;41819;17528;12736;2956;535;1301;24291;4455;8632;2806;2772;1983;1591;2052
2894;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2057;41889;;41890;17617;12790;2974;535;1318;24273;4460;8690;2834;2696;1989;1583;2021
2895;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2058;41972;;41972;17709;12847;2992;536;1334;24263;4470;8748;2861;2620;1996;1578;1990
2896;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2059;42065;;42066;17805;12906;3011;537;1351;24261;4479;8807;2888;2548;2004;1573;1962
2897;Mannen en Vrouwen;11 jaar;2e generatie allochtonen;2060;42166;;42167;17902;12968;3028;538;1368;24265;4490;8858;2916;2481;2011;1571;1938
2898;Mannen en Vrouwen;11 jaar;2;2015;18447;;18447;8122;5623;885;770;844;10325;1513;1545;1022;1329;951;1988;1977
2899;Mannen en Vrouwen;11 jaar;2;2016;18774;;18773;8156;5602;902;754;898;10617;1483;1669;1044;1542;891;1899;2089
2900;Mannen en Vrouwen;11 jaar;2;2017;18609;;18612;7811;5500;918;704;689;10801;1425;1733;1117;1650;922;1804;2150
2901;Mannen en Vrouwen;11 jaar;2;2018;18706;;18707;7690;5346;955;674;715;11017;1379;1811;1145;1699;944;1807;2232
2902;Mannen en Vrouwen;11 jaar;2;2019;19041;;19043;7678;5383;905;672;718;11365;1386;1842;1152;1931;1006;1792;2256
2903;Mannen en Vrouwen;11 jaar;2;2020;19398;;19398;7762;5411;990;649;712;11636;1410;1896;1188;2096;1004;1818;2224
2904;Mannen en Vrouwen;11 jaar;2;2021;19759;;19760;7846;5581;948;650;667;11914;1407;1971;1206;2264;977;1850;2239
2905;Mannen en Vrouwen;11 jaar;2;2022;19626;;19626;7642;5396;989;627;630;11984;1397;2054;1239;2338;998;1712;2246
2906;Mannen en Vrouwen;11 jaar;2;2023;19043;;19045;7298;5073;952;630;643;11747;1220;2035;1311;2340;924;1690;2227
2907;Mannen en Vrouwen;11 jaar;2;2024;18809;;18809;6978;4804;971;598;605;11831;1280;2074;1261;2480;934;1510;2292
2908;Mannen en Vrouwen;11 jaar;2;2025;18169;;18171;6690;4673;907;544;566;11481;1180;2043;1201;2539;903;1498;2117
2909;Mannen en Vrouwen;11 jaar;2;2026;19029;;19031;6909;4886;888;548;587;12122;1187;2046;1187;2700;877;1761;2364
2910;Mannen en Vrouwen;11 jaar;2;2027;19102;;19101;7030;4979;892;560;599;12071;1218;2097;1213;2624;906;1792;2221
2911;Mannen en Vrouwen;11 jaar;2;2028;19448;;19448;7169;5070;905;572;622;12279;1259;2153;1242;2644;939;1806;2236
2912;Mannen en Vrouwen;11 jaar;2;2029;19748;;19749;7281;5150;918;580;633;12468;1287;2213;1266;2664;962;1816;2260
2913;Mannen en Vrouwen;11 jaar;2;2030;19997;;19995;7380;5216;932;586;646;12615;1317;2259;1285;2684;979;1840;2251
2914;Mannen en Vrouwen;11 jaar;2;2031;20266;;20267;7461;5277;943;591;650;12806;1348;2309;1302;2704;1003;1887;2253
2915;Mannen en Vrouwen;11 jaar;2;2032;20431;;20430;7512;5311;955;592;654;12918;1367;2346;1313;2713;1021;1901;2257
2916;Mannen en Vrouwen;11 jaar;2;2033;20627;;20627;7558;5345;970;581;662;13069;1397;2387;1326;2733;1038;1914;2274
2917;Mannen en Vrouwen;11 jaar;2;2034;20854;;20854;7616;5385;988;572;671;13238;1420;2431;1332;2772;1054;1923;2306
2918;Mannen en Vrouwen;11 jaar;2;2035;21054;;21053;7661;5413;1005;563;680;13392;1444;2471;1336;2814;1070;1938;2319
2919;Mannen en Vrouwen;11 jaar;2;2036;21268;;21267;7712;5448;1025;553;686;13555;1467;2515;1344;2864;1084;1947;2334
2920;Mannen en Vrouwen;11 jaar;2;2037;21493;;21492;7764;5473;1045;554;692;13728;1491;2560;1352;2930;1095;1952;2348
