ID;BedrijfstakkenBranchesSBI2008;Perioden;BeloningVanWerknemers_1;BeloningSeizoengecorrigeerd_2;Lonen_3;LonenSeizoengecorrigeerd_4;SocialePremiesTLVWerkgevers_5;SocialePremiesSeizoengecorrigeerd_6;BeloningVanWerknemersPerArbeidsjaar_7;LonenPerArbeidsjaar_8;TotaalBanen_9;Mannen_10;Vrouwen_11;GewerkteUren_12;Arbeidsjaren_13
1293;Q Gezondheids- en welzijnszorg;2004 1e kwartaal;6558.0;7152.0;5213.0;5717.0;1345.0;1435.0;8.75;6.96;1116;195;922;317;750
1294;Q Gezondheids- en welzijnszorg;2004 2e kwartaal;8428.0;7229.0;6726.0;5764.0;1702.0;1465.0;11.19;8.93;1126;196;930;286;753
1295;Q Gezondheids- en welzijnszorg;2004 3e kwartaal;6545.0;7244.0;5245.0;5765.0;1300.0;1479.0;8.65;6.93;1138;198;940;266;757
1296;Q Gezondheids- en welzijnszorg;2004 4e kwartaal;7434.0;7341.0;5911.0;5849.0;1523.0;1491.0;9.81;7.8;1137;197;939;330;758
1297;Q Gezondheids- en welzijnszorg;2004;28966.0;;23095.0;;5871.0;;38.4;30.62;1129;196;933;1199;754
1298;Q Gezondheids- en welzijnszorg;2005 1e kwartaal;6708.0;7373.0;5348.0;5905.0;1360.0;1468.0;8.83;7.04;1138;192;946;316;760
1299;Q Gezondheids- en welzijnszorg;2005 2e kwartaal;8734.0;7477.0;6992.0;5980.0;1743.0;1497.0;11.42;9.14;1147;193;954;299;765
1300;Q Gezondheids- en welzijnszorg;2005 3e kwartaal;6785.0;7535.0;5459.0;6021.0;1326.0;1514.0;8.83;7.1;1159;194;965;270;768
1301;Q Gezondheids- en welzijnszorg;2005 4e kwartaal;7699.0;7542.0;6160.0;6053.0;1539.0;1489.0;9.99;7.99;1159;194;966;325;771
1302;Q Gezondheids- en welzijnszorg;2005;29925.0;;23958.0;;5967.0;;39.07;31.28;1151;193;958;1210;766
1303;Q Gezondheids- en welzijnszorg;2006 1e kwartaal;6845.0;7564.0;5443.0;6043.0;1401.0;1521.0;8.85;7.03;1158;208;950;331;774
1304;Q Gezondheids- en welzijnszorg;2006 2e kwartaal;9067.0;7773.0;7271.0;6225.0;1797.0;1548.0;11.64;9.33;1166;208;958;301;779
1305;Q Gezondheids- en welzijnszorg;2006 3e kwartaal;7081.0;7881.0;5716.0;6312.0;1365.0;1568.0;9.02;7.28;1176;209;967;273;785
1306;Q Gezondheids- en welzijnszorg;2006 4e kwartaal;8251.0;8027.0;6557.0;6406.0;1694.0;1620.0;10.43;8.29;1185;210;975;328;791
1307;Q Gezondheids- en welzijnszorg;2006;31245.0;;24987.0;;6258.0;;39.94;31.94;1172;209;963;1234;782
1308;Q Gezondheids- en welzijnszorg;2007 1e kwartaal;7282.0;8067.0;5810.0;6468.0;1472.0;1600.0;9.32;7.44;1181;209;971;331;781
1309;Q Gezondheids- en welzijnszorg;2007 2e kwartaal;9510.0;8171.0;7647.0;6559.0;1863.0;1612.0;12.01;9.66;1193;211;982;308;792
1310;Q Gezondheids- en welzijnszorg;2007 3e kwartaal;7457.0;8306.0;6034.0;6667.0;1424.0;1638.0;9.31;7.53;1202;213;989;281;801
1311;Q Gezondheids- en welzijnszorg;2007 4e kwartaal;8680.0;8385.0;6920.0;6717.0;1759.0;1668.0;10.9;8.69;1201;212;989;335;797
1312;Q Gezondheids- en welzijnszorg;2007;32929.0;;26411.0;;6518.0;;41.53;33.31;1194;211;983;1254;793
1313;Q Gezondheids- en welzijnszorg;2008 1e kwartaal;7755.0;8607.0;6165.0;6878.0;1590.0;1729.0;9.59;7.62;1217;213;1004;339;809
1314;Q Gezondheids- en welzijnszorg;2008 2e kwartaal;10100.0;8702.0;8093.0;6957.0;2007.0;1745.0;12.35;9.89;1227;215;1013;320;818
1315;Q Gezondheids- en welzijnszorg;2008 3e kwartaal;7921.0;8849.0;6384.0;7074.0;1537.0;1775.0;9.62;7.76;1230;215;1015;288;823
1316;Q Gezondheids- en welzijnszorg;2008 4e kwartaal;9266.0;8884.0;7360.0;7092.0;1906.0;1792.0;11.33;9.0;1230;215;1015;344;818
1317;Q Gezondheids- en welzijnszorg;2008;35042.0;;28002.0;;7040.0;;42.89;34.27;1226;214;1012;1292;817
1318;Q Gezondheids- en welzijnszorg;2009 1e kwartaal;8055.0;8972.0;6396.0;7164.0;1659.0;1808.0;9.81;7.79;1233;214;1019;351;821
1319;Q Gezondheids- en welzijnszorg;2009 2e kwartaal;10583.0;9140.0;8467.0;7297.0;2116.0;1843.0;12.68;10.14;1255;217;1038;325;835
1320;Q Gezondheids- en welzijnszorg;2009 3e kwartaal;8300.0;9310.0;6653.0;7406.0;1647.0;1904.0;9.86;7.9;1262;219;1044;295;842
1321;Q Gezondheids- en welzijnszorg;2009 4e kwartaal;9970.0;9486.0;7941.0;7590.0;2029.0;1896.0;11.71;9.32;1285;222;1063;363;852
1322;Q Gezondheids- en welzijnszorg;2009;36908.0;;29457.0;;7451.0;;44.09;35.19;1259;218;1041;1334;837
1323;Q Gezondheids- en welzijnszorg;2010 1e kwartaal;8516.0;9515.0;6744.0;7580.0;1772.0;1935.0;9.9;7.84;1305;225;1080;359;860
1324;Q Gezondheids- en welzijnszorg;2010 2e kwartaal;11131.0;9624.0;8889.0;7671.0;2242.0;1953.0;12.76;10.19;1326;228;1098;328;872
1325;Q Gezondheids- en welzijnszorg;2010 3e kwartaal;8630.0;9711.0;6934.0;7741.0;1696.0;1970.0;9.87;7.93;1329;228;1100;305;874
1326;Q Gezondheids- en welzijnszorg;2010 4e kwartaal;10441.0;9868.0;8262.0;7837.0;2179.0;2031.0;11.91;9.42;1334;229;1105;375;877
1327;Q Gezondheids- en welzijnszorg;2010;38718.0;;30829.0;;7889.0;;44.45;35.39;1324;228;1096;1366;871
1328;Q Gezondheids- en welzijnszorg;2011 1e kwartaal;8864.0;9923.0;7004.0;7891.0;1860.0;2032.0;10.02;7.91;1345;230;1115;373;885
1329;Q Gezondheids- en welzijnszorg;2011 2e kwartaal;11561.0;10007.0;9210.0;7959.0;2351.0;2048.0;12.94;10.31;1360;231;1128;342;893
1330;Q Gezondheids- en welzijnszorg;2011 3e kwartaal;8965.0;10100.0;7186.0;8038.0;1779.0;2062.0;10.04;8.05;1358;231;1127;312;893
1331;Q Gezondheids- en welzijnszorg;2011 4e kwartaal;10889.0;10249.0;8596.0;8107.0;2293.0;2141.0;12.17;9.61;1362;232;1131;373;895
1332;Q Gezondheids- en welzijnszorg;2011;40279.0;;31996.0;;8283.0;;45.18;35.89;1356;231;1125;1399;892
1333;Q Gezondheids- en welzijnszorg;2012 1e kwartaal;9180.0;10288.0;7205.0;8133.0;1975.0;2155.0;10.24;8.03;1364;231;1133;381;897
1334;Q Gezondheids- en welzijnszorg;2012 2e kwartaal;11971.0;10375.0;9477.0;8198.0;2494.0;2176.0;13.29;10.52;1372;232;1140;345;901
1335;Q Gezondheids- en welzijnszorg;2012 3e kwartaal;9283.0;10456.0;7394.0;8278.0;1889.0;2178.0;10.33;8.23;1368;232;1136;309;899
1336;Q Gezondheids- en welzijnszorg;2012 4e kwartaal;11263.0;10578.0;8844.0;8311.0;2419.0;2267.0;12.56;9.86;1366;232;1134;376;897
1337;Q Gezondheids- en welzijnszorg;2012;41697.0;;32920.0;;8777.0;;46.42;36.65;1367;232;1136;1412;898
1338;Q Gezondheids- en welzijnszorg;2013 1e kwartaal;9494.0;10644.0;7399.0;8362.0;2095.0;2282.0;10.64;8.29;1357;230;1127;369;893
1339;Q Gezondheids- en welzijnszorg;2013 2e kwartaal;12273.0;10641.0;9644.0;8346.0;2629.0;2295.0;13.74;10.8;1360;231;1129;342;893
1340;Q Gezondheids- en welzijnszorg;2013 3e kwartaal;9481.0;10664.0;7456.0;8354.0;2025.0;2310.0;10.77;8.47;1338;229;1110;308;880
1341;Q Gezondheids- en welzijnszorg;2013 4e kwartaal;11322.0;10621.0;8979.0;8416.0;2343.0;2205.0;12.93;10.26;1331;228;1103;367;875
1342;Q Gezondheids- en welzijnszorg;2013;42570.0;;33478.0;;9092.0;;48.08;37.81;1346;229;1117;1386;885
1343;Q Gezondheids- en welzijnszorg;2014 1e kwartaal;;;;;;;;;1314;225;1089;358;866
1344;R-U Cultuur, recreatie, overige diensten;1995 1e kwartaal;889.0;969.0;760.0;832.0;128.0;138.0;6.41;5.48;206;95;110;64;139
1345;R-U Cultuur, recreatie, overige diensten;1995 2e kwartaal;1117.0;976.0;958.0;837.0;159.0;138.0;7.84;6.73;211;98;113;58;142
1346;R-U Cultuur, recreatie, overige diensten;1995 3e kwartaal;930.0;987.0;803.0;846.0;127.0;141.0;6.54;5.64;211;98;113;54;142
1347;R-U Cultuur, recreatie, overige diensten;1995 4e kwartaal;998.0;1002.0;855.0;861.0;143.0;141.0;6.97;5.97;212;98;114;70;143
1348;R-U Cultuur, recreatie, overige diensten;1995;3934.0;;3376.0;;558.0;;27.78;23.84;210;97;113;245;142
1349;R-U Cultuur, recreatie, overige diensten;1996 1e kwartaal;925.0;1008.0;801.0;876.0;124.0;132.0;6.45;5.59;213;98;115;65;143
1350;R-U Cultuur, recreatie, overige diensten;1996 2e kwartaal;1165.0;1017.0;1011.0;884.0;155.0;133.0;7.89;6.84;220;101;118;60;148
1351;R-U Cultuur, recreatie, overige diensten;1996 3e kwartaal;971.0;1030.0;848.0;893.0;123.0;138.0;6.58;5.74;219;101;118;55;148
1352;R-U Cultuur, recreatie, overige diensten;1996 4e kwartaal;1042.0;1047.0;903.0;910.0;139.0;137.0;7.02;6.08;221;102;119;72;148
1353;R-U Cultuur, recreatie, overige diensten;1996;4103.0;;3562.0;;541.0;;27.95;24.27;218;101;118;252;147
1354;R-U Cultuur, recreatie, overige diensten;1997 1e kwartaal;971.0;1057.0;844.0;924.0;127.0;133.0;6.45;5.61;216;101;115;67;151
1355;R-U Cultuur, recreatie, overige diensten;1997 2e kwartaal;1243.0;1084.0;1083.0;946.0;160.0;138.0;7.91;6.89;226;106;120;66;157
1356;R-U Cultuur, recreatie, overige diensten;1997 3e kwartaal;1042.0;1106.0;913.0;962.0;129.0;145.0;6.57;5.76;228;107;121;61;159
1357;R-U Cultuur, recreatie, overige diensten;1997 4e kwartaal;1118.0;1127.0;972.0;981.0;145.0;145.0;7.03;6.12;228;107;122;76;159
1358;R-U Cultuur, recreatie, overige diensten;1997;4374.0;;3813.0;;561.0;;27.98;24.39;225;105;120;269;156
1359;R-U Cultuur, recreatie, overige diensten;1998 1e kwartaal;1048.0;1133.0;849.0;925.0;199.0;208.0;6.59;5.34;226;107;119;71;159
1360;R-U Cultuur, recreatie, overige diensten;1998 2e kwartaal;1338.0;1166.0;1084.0;945.0;254.0;221.0;8.11;6.57;235;111;124;68;165
1361;R-U Cultuur, recreatie, overige diensten;1998 3e kwartaal;1123.0;1193.0;914.0;963.0;209.0;230.0;6.77;5.51;236;112;124;64;166
1362;R-U Cultuur, recreatie, overige diensten;1998 4e kwartaal;1201.0;1218.0;968.0;982.0;233.0;236.0;7.26;5.86;235;111;124;79;165
1363;R-U Cultuur, recreatie, overige diensten;1998;4710.0;;3815.0;;895.0;;28.75;23.29;233;110;123;281;164
1364;R-U Cultuur, recreatie, overige diensten;1999 1e kwartaal;1104.0;1184.0;898.0;972.0;207.0;212.0;6.81;5.54;230;106;124;73;162
1365;R-U Cultuur, recreatie, overige diensten;1999 2e kwartaal;1416.0;1233.0;1157.0;1007.0;259.0;226.0;8.42;6.88;238;110;128;69;168
1366;R-U Cultuur, recreatie, overige diensten;1999 3e kwartaal;1182.0;1259.0;965.0;1018.0;217.0;241.0;6.97;5.7;240;111;130;64;169
1367;R-U Cultuur, recreatie, overige diensten;1999 4e kwartaal;1267.0;1293.0;1032.0;1055.0;235.0;238.0;7.44;6.06;241;111;130;81;170
1368;R-U Cultuur, recreatie, overige diensten;1999;4969.0;;4052.0;;917.0;;29.67;24.2;237;109;128;286;167
1369;R-U Cultuur, recreatie, overige diensten;2000 1e kwartaal;1246.0;1327.0;1012.0;1087.0;234.0;240.0;7.41;6.02;240;109;131;77;168
1370;R-U Cultuur, recreatie, overige diensten;2000 2e kwartaal;1520.0;1318.0;1232.0;1068.0;289.0;250.0;8.85;7.17;245;111;134;71;172
1371;R-U Cultuur, recreatie, overige diensten;2000 3e kwartaal;1262.0;1352.0;1025.0;1087.0;236.0;265.0;7.38;6.0;244;111;133;64;171
1372;R-U Cultuur, recreatie, overige diensten;2000 4e kwartaal;1322.0;1353.0;1072.0;1100.0;250.0;253.0;7.76;6.3;243;110;133;79;170
1373;R-U Cultuur, recreatie, overige diensten;2000;5350.0;;4341.0;;1009.0;;31.42;25.49;243;110;133;291;170
1374;R-U Cultuur, recreatie, overige diensten;2001 1e kwartaal;1334.0;1418.0;1079.0;1156.0;255.0;262.0;7.88;6.38;240;109;131;79;169
1375;R-U Cultuur, recreatie, overige diensten;2001 2e kwartaal;1668.0;1438.0;1348.0;1162.0;320.0;276.0;9.62;7.77;248;112;136;72;173
1376;R-U Cultuur, recreatie, overige diensten;2001 3e kwartaal;1375.0;1488.0;1119.0;1197.0;257.0;292.0;7.87;6.41;251;113;138;65;175
1377;R-U Cultuur, recreatie, overige diensten;2001 4e kwartaal;1424.0;1457.0;1149.0;1180.0;276.0;277.0;8.13;6.56;252;114;138;83;175
1378;R-U Cultuur, recreatie, overige diensten;2001;5802.0;;4695.0;;1107.0;;33.51;27.12;248;112;136;298;173
1379;R-U Cultuur, recreatie, overige diensten;2002 1e kwartaal;1399.0;1494.0;1109.0;1191.0;290.0;303.0;8.23;6.52;248;112;136;77;170
1380;R-U Cultuur, recreatie, overige diensten;2002 2e kwartaal;1798.0;1544.0;1431.0;1228.0;367.0;316.0;10.42;8.3;254;115;140;71;172
1381;R-U Cultuur, recreatie, overige diensten;2002 3e kwartaal;1388.0;1516.0;1111.0;1202.0;278.0;314.0;8.05;6.44;255;114;140;64;172
1382;R-U Cultuur, recreatie, overige diensten;2002 4e kwartaal;1515.0;1544.0;1208.0;1236.0;307.0;308.0;8.74;6.97;256;115;141;81;173
1383;R-U Cultuur, recreatie, overige diensten;2002;6098.0;;4858.0;;1240.0;;35.45;28.24;253;114;139;293;172
1384;R-U Cultuur, recreatie, overige diensten;2003 1e kwartaal;1436.0;1541.0;1132.0;1218.0;304.0;323.0;8.49;6.69;250;111;138;76;169
1385;R-U Cultuur, recreatie, overige diensten;2003 2e kwartaal;1848.0;1586.0;1458.0;1250.0;390.0;337.0;10.8;8.52;255;113;142;69;171
1386;R-U Cultuur, recreatie, overige diensten;2003 3e kwartaal;1435.0;1571.0;1136.0;1236.0;300.0;335.0;8.43;6.67;254;113;141;63;170
1387;R-U Cultuur, recreatie, overige diensten;2003 4e kwartaal;1559.0;1580.0;1226.0;1248.0;332.0;332.0;9.21;7.25;252;111;140;78;169
1388;R-U Cultuur, recreatie, overige diensten;2003;6278.0;;4952.0;;1326.0;;36.94;29.14;252;112;140;286;170
1389;R-U Cultuur, recreatie, overige diensten;2004 1e kwartaal;1513.0;1622.0;1181.0;1266.0;332.0;356.0;8.97;7.0;250;111;139;75;169
1390;R-U Cultuur, recreatie, overige diensten;2004 2e kwartaal;1845.0;1585.0;1441.0;1238.0;404.0;347.0;10.81;8.44;255;112;142;68;171
1391;R-U Cultuur, recreatie, overige diensten;2004 3e kwartaal;1474.0;1611.0;1155.0;1259.0;319.0;352.0;8.69;6.81;254;112;142;61;170
1392;R-U Cultuur, recreatie, overige diensten;2004 4e kwartaal;1596.0;1610.0;1244.0;1258.0;352.0;352.0;9.49;7.4;251;111;140;77;168
1393;R-U Cultuur, recreatie, overige diensten;2004;6427.0;;5019.0;;1408.0;;37.97;29.66;252;112;141;281;169
1394;R-U Cultuur, recreatie, overige diensten;2005 1e kwartaal;1509.0;1618.0;1184.0;1268.0;326.0;350.0;8.91;6.99;257;112;145;75;169
1395;R-U Cultuur, recreatie, overige diensten;2005 2e kwartaal;1873.0;1616.0;1471.0;1271.0;402.0;346.0;10.97;8.61;259;113;147;70;171
1396;R-U Cultuur, recreatie, overige diensten;2005 3e kwartaal;1489.0;1628.0;1175.0;1281.0;315.0;346.0;8.8;6.95;257;111;145;61;169
1397;R-U Cultuur, recreatie, overige diensten;2005 4e kwartaal;1618.0;1627.0;1271.0;1281.0;347.0;347.0;9.66;7.59;252;110;143;75;168
1398;R-U Cultuur, recreatie, overige diensten;2005;6489.0;;5101.0;;1388.0;;38.35;30.14;256;111;145;282;169
1399;R-U Cultuur, recreatie, overige diensten;2006 1e kwartaal;1531.0;1645.0;1197.0;1287.0;334.0;358.0;9.04;7.07;254;113;141;77;169
1400;R-U Cultuur, recreatie, overige diensten;2006 2e kwartaal;1931.0;1672.0;1513.0;1311.0;418.0;361.0;11.25;8.82;258;115;143;70;172
1401;R-U Cultuur, recreatie, overige diensten;2006 3e kwartaal;1524.0;1669.0;1198.0;1308.0;327.0;360.0;8.99;7.06;255;113;142;61;170
1402;R-U Cultuur, recreatie, overige diensten;2006 4e kwartaal;1694.0;1694.0;1329.0;1330.0;365.0;365.0;9.88;7.75;258;114;144;76;172
1403;R-U Cultuur, recreatie, overige diensten;2006;6679.0;;5235.0;;1444.0;;39.18;30.71;256;114;143;283;171
1404;R-U Cultuur, recreatie, overige diensten;2007 1e kwartaal;1595.0;1717.0;1253.0;1352.0;342.0;365.0;9.26;7.27;258;114;144;78;172
1405;R-U Cultuur, recreatie, overige diensten;2007 2e kwartaal;2005.0;1740.0;1578.0;1369.0;427.0;371.0;11.38;8.96;263;116;147;72;176
1406;R-U Cultuur, recreatie, overige diensten;2007 3e kwartaal;1625.0;1779.0;1282.0;1400.0;343.0;379.0;9.25;7.29;265;117;148;63;176
1407;R-U Cultuur, recreatie, overige diensten;2007 4e kwartaal;1800.0;1788.0;1417.0;1408.0;382.0;381.0;10.12;7.97;269;119;150;80;178
1408;R-U Cultuur, recreatie, overige diensten;2007;7025.0;;5530.0;;1495.0;;40.02;31.51;264;117;147;292;176
1409;R-U Cultuur, recreatie, overige diensten;2008 1e kwartaal;1666.0;1799.0;1302.0;1411.0;364.0;388.0;9.39;7.34;268;118;149;80;177
1410;R-U Cultuur, recreatie, overige diensten;2008 2e kwartaal;2097.0;1823.0;1644.0;1430.0;453.0;394.0;11.62;9.11;271;119;152;74;181
1411;R-U Cultuur, recreatie, overige diensten;2008 3e kwartaal;1687.0;1850.0;1325.0;1449.0;362.0;401.0;9.45;7.43;270;118;152;66;178
1412;R-U Cultuur, recreatie, overige diensten;2008 4e kwartaal;1893.0;1871.0;1486.0;1467.0;407.0;404.0;10.43;8.18;275;121;154;81;182
1413;R-U Cultuur, recreatie, overige diensten;2008;7343.0;;5757.0;;1586.0;;40.92;32.08;271;119;152;301;179
1414;R-U Cultuur, recreatie, overige diensten;2009 1e kwartaal;1744.0;1887.0;1359.0;1476.0;385.0;411.0;9.71;7.56;270;118;152;80;180
1415;R-U Cultuur, recreatie, overige diensten;2009 2e kwartaal;2184.0;1900.0;1711.0;1490.0;473.0;411.0;11.93;9.36;274;119;155;74;183
1416;R-U Cultuur, recreatie, overige diensten;2009 3e kwartaal;1753.0;1926.0;1378.0;1509.0;375.0;416.0;9.73;7.65;272;118;154;66;180
1417;R-U Cultuur, recreatie, overige diensten;2009 4e kwartaal;1973.0;1941.0;1544.0;1517.0;429.0;424.0;10.82;8.47;277;121;157;83;183
1418;R-U Cultuur, recreatie, overige diensten;2009;7654.0;;5992.0;;1662.0;;42.22;33.06;273;119;154;303;181
1419;R-U Cultuur, recreatie, overige diensten;2010 1e kwartaal;1793.0;1945.0;1399.0;1524.0;394.0;421.0;9.92;7.74;272;118;154;80;181
1420;R-U Cultuur, recreatie, overige diensten;2010 2e kwartaal;2240.0;1947.0;1753.0;1525.0;487.0;421.0;12.21;9.56;276;120;156;73;183
1421;R-U Cultuur, recreatie, overige diensten;2010 3e kwartaal;1775.0;1955.0;1393.0;1530.0;382.0;425.0;9.81;7.7;274;119;156;66;181
1422;R-U Cultuur, recreatie, overige diensten;2010 4e kwartaal;2034.0;1995.0;1593.0;1559.0;441.0;436.0;11.07;8.67;279;121;159;85;184
1423;R-U Cultuur, recreatie, overige diensten;2010;7842.0;;6138.0;;1704.0;;43.04;33.69;276;119;156;304;182
1424;R-U Cultuur, recreatie, overige diensten;2011 1e kwartaal;1813.0;1970.0;1411.0;1540.0;402.0;430.0;10.12;7.88;271;117;154;81;179
1425;R-U Cultuur, recreatie, overige diensten;2011 2e kwartaal;2272.0;1972.0;1773.0;1542.0;499.0;430.0;12.41;9.69;275;119;156;73;183
1426;R-U Cultuur, recreatie, overige diensten;2011 3e kwartaal;1779.0;1962.0;1394.0;1534.0;385.0;428.0;9.95;7.79;272;118;155;66;179
1427;R-U Cultuur, recreatie, overige diensten;2011 4e kwartaal;2016.0;1976.0;1576.0;1538.0;440.0;438.0;11.2;8.75;274;119;156;81;180
1428;R-U Cultuur, recreatie, overige diensten;2011;7880.0;;6154.0;;1726.0;;43.71;34.13;273;118;155;301;180
1429;R-U Cultuur, recreatie, overige diensten;2012 1e kwartaal;1804.0;1962.0;1393.0;1522.0;411.0;439.0;10.29;7.94;266;114;151;80;175
1430;R-U Cultuur, recreatie, overige diensten;2012 2e kwartaal;2260.0;1959.0;1748.0;1518.0;512.0;440.0;12.64;9.79;270;116;154;72;179
1431;R-U Cultuur, recreatie, overige diensten;2012 3e kwartaal;1769.0;1950.0;1376.0;1515.0;393.0;435.0;10.11;7.86;266;114;153;63;175
1432;R-U Cultuur, recreatie, overige diensten;2012 4e kwartaal;1998.0;1961.0;1549.0;1510.0;449.0;451.0;11.36;8.8;269;115;153;80;176
1433;R-U Cultuur, recreatie, overige diensten;2012;7831.0;;6066.0;;1765.0;;44.43;34.42;268;115;153;295;176
1434;R-U Cultuur, recreatie, overige diensten;2013 1e kwartaal;1803.0;1960.0;1379.0;1509.0;424.0;451.0;10.6;8.11;258;111;147;76;170
1435;R-U Cultuur, recreatie, overige diensten;2013 2e kwartaal;2259.0;1957.0;1733.0;1504.0;526.0;452.0;12.92;9.92;264;113;151;70;175
1436;R-U Cultuur, recreatie, overige diensten;2013 3e kwartaal;1771.0;1949.0;1360.0;1498.0;411.0;451.0;10.38;7.96;261;110;151;63;171
1437;R-U Cultuur, recreatie, overige diensten;2013 4e kwartaal;1962.0;1929.0;1533.0;1494.0;429.0;436.0;11.45;8.94;262;111;151;78;171
1438;R-U Cultuur, recreatie, overige diensten;2013;7795.0;;6005.0;;1790.0;;45.39;34.96;261;111;150;286;172
1439;R-U Cultuur, recreatie, overige diensten;2014 1e kwartaal;;;;;;;;;253;107;146;74;166
