ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BedrijfsbestelautoS_1;KilometersBedrijfsbestelautoS_2;GemiddeldJaarkilometrage_3
1115;B Delfstoffenwinning;Groningen (PV);2012;;;
1116;B Delfstoffenwinning;Groningen (PV);2013;;;
1117;B Delfstoffenwinning;Groningen (PV);2014;;;
1118;B Delfstoffenwinning;Groningen (PV);2015;9.0;;
1119;B Delfstoffenwinning;Groningen (PV);2016;7.0;;
1120;B Delfstoffenwinning;Friesland (PV);2009;9.0;;
1121;B Delfstoffenwinning;Friesland (PV);2010;;;
1122;B Delfstoffenwinning;Friesland (PV);2011;8.0;;
1123;B Delfstoffenwinning;Friesland (PV);2012;11.0;;
1124;B Delfstoffenwinning;Friesland (PV);2013;10.0;;
1125;B Delfstoffenwinning;Friesland (PV);2014;22.0;;
1126;B Delfstoffenwinning;Friesland (PV);2015;25.0;;
1127;B Delfstoffenwinning;Friesland (PV);2016;26.0;;
1128;B Delfstoffenwinning;Drenthe (PV);2009;;;
1129;B Delfstoffenwinning;Drenthe (PV);2010;36.0;;
1130;B Delfstoffenwinning;Drenthe (PV);2011;43.0;;
1131;B Delfstoffenwinning;Drenthe (PV);2012;;;
1132;B Delfstoffenwinning;Drenthe (PV);2013;47.0;1.1;23547.0
1133;B Delfstoffenwinning;Drenthe (PV);2014;;;
1134;B Delfstoffenwinning;Drenthe (PV);2015;48.0;1.0;21485.0
1135;B Delfstoffenwinning;Drenthe (PV);2016;51.0;1.0;19389.0
1136;B Delfstoffenwinning;Overijssel (PV);2009;13.0;;
1137;B Delfstoffenwinning;Overijssel (PV);2010;10.0;;
1138;B Delfstoffenwinning;Overijssel (PV);2011;;;
1139;B Delfstoffenwinning;Overijssel (PV);2012;11.0;;
1140;B Delfstoffenwinning;Overijssel (PV);2013;31.0;0.8;24984.0
1141;B Delfstoffenwinning;Overijssel (PV);2014;39.0;0.9;22255.0
1142;B Delfstoffenwinning;Overijssel (PV);2015;15.0;;
1143;B Delfstoffenwinning;Overijssel (PV);2016;;;
1144;B Delfstoffenwinning;Flevoland (PV);2009;0.0;0.0;0.0
1145;B Delfstoffenwinning;Flevoland (PV);2010;0.0;0.0;0.0
1146;B Delfstoffenwinning;Flevoland (PV);2011;0.0;0.0;0.0
1147;B Delfstoffenwinning;Flevoland (PV);2012;0.0;0.0;0.0
1148;B Delfstoffenwinning;Flevoland (PV);2013;0.0;0.0;0.0
1149;B Delfstoffenwinning;Flevoland (PV);2014;0.0;0.0;0.0
1150;B Delfstoffenwinning;Flevoland (PV);2015;0.0;0.0;0.0
1151;B Delfstoffenwinning;Flevoland (PV);2016;0.0;0.0;0.0
1152;B Delfstoffenwinning;Gelderland (PV);2009;;;
1153;B Delfstoffenwinning;Gelderland (PV);2010;47.0;;
1154;B Delfstoffenwinning;Gelderland (PV);2011;51.0;;
1155;B Delfstoffenwinning;Gelderland (PV);2012;41.0;0.8;19876.0
1156;B Delfstoffenwinning;Gelderland (PV);2013;40.0;0.8;20722.0
1157;B Delfstoffenwinning;Gelderland (PV);2014;44.0;0.9;20127.0
1158;B Delfstoffenwinning;Gelderland (PV);2015;39.0;0.8;21270.0
1159;B Delfstoffenwinning;Gelderland (PV);2016;38.0;0.9;24036.0
1160;B Delfstoffenwinning;Utrecht (PV);2009;0.0;0.0;0.0
1161;B Delfstoffenwinning;Utrecht (PV);2010;0.0;0.0;0.0
1162;B Delfstoffenwinning;Utrecht (PV);2011;;;
1163;B Delfstoffenwinning;Utrecht (PV);2012;0.0;0.0;0.0
1164;B Delfstoffenwinning;Utrecht (PV);2013;;;
1165;B Delfstoffenwinning;Utrecht (PV);2014;0.0;0.0;0.0
1166;B Delfstoffenwinning;Utrecht (PV);2015;0.0;0.0;0.0
1167;B Delfstoffenwinning;Utrecht (PV);2016;;;
1168;B Delfstoffenwinning;Noord-Holland (PV);2009;25.0;;
1169;B Delfstoffenwinning;Noord-Holland (PV);2010;;;
1170;B Delfstoffenwinning;Noord-Holland (PV);2011;37.0;;
1171;B Delfstoffenwinning;Noord-Holland (PV);2012;30.0;0.6;18931.0
1172;B Delfstoffenwinning;Noord-Holland (PV);2013;31.0;0.7;21729.0
1173;B Delfstoffenwinning;Noord-Holland (PV);2014;36.0;0.8;21004.0
1174;B Delfstoffenwinning;Noord-Holland (PV);2015;33.0;0.5;15167.0
1175;B Delfstoffenwinning;Noord-Holland (PV);2016;69.0;1.8;25901.0
1176;B Delfstoffenwinning;Zuid-Holland (PV);2009;22.0;;
1177;B Delfstoffenwinning;Zuid-Holland (PV);2010;11.0;;
1178;B Delfstoffenwinning;Zuid-Holland (PV);2011;96.0;;
1179;B Delfstoffenwinning;Zuid-Holland (PV);2012;31.0;0.6;20379.0
1180;B Delfstoffenwinning;Zuid-Holland (PV);2013;34.0;0.9;25588.0
1181;B Delfstoffenwinning;Zuid-Holland (PV);2014;40.0;1.0;23838.0
1182;B Delfstoffenwinning;Zuid-Holland (PV);2015;30.0;0.6;19222.0
1183;B Delfstoffenwinning;Zuid-Holland (PV);2016;20.0;;
1184;B Delfstoffenwinning;Zeeland (PV);2009;10.0;;
1185;B Delfstoffenwinning;Zeeland (PV);2010;;;
1186;B Delfstoffenwinning;Zeeland (PV);2011;;;
1187;B Delfstoffenwinning;Zeeland (PV);2012;12.0;;
1188;B Delfstoffenwinning;Zeeland (PV);2013;10.0;;
1189;B Delfstoffenwinning;Zeeland (PV);2014;13.0;;
1190;B Delfstoffenwinning;Zeeland (PV);2015;15.0;;
1191;B Delfstoffenwinning;Zeeland (PV);2016;21.0;;
1192;B Delfstoffenwinning;Noord-Brabant (PV);2009;45.0;;
1193;B Delfstoffenwinning;Noord-Brabant (PV);2010;51.0;;
1194;B Delfstoffenwinning;Noord-Brabant (PV);2011;;;
1195;B Delfstoffenwinning;Noord-Brabant (PV);2012;13.0;;
1196;B Delfstoffenwinning;Noord-Brabant (PV);2013;21.0;;
1197;B Delfstoffenwinning;Noord-Brabant (PV);2014;24.0;;
1198;B Delfstoffenwinning;Noord-Brabant (PV);2015;28.0;;
1199;B Delfstoffenwinning;Noord-Brabant (PV);2016;30.0;;
1200;B Delfstoffenwinning;Limburg (PV);2009;40.0;;
1201;B Delfstoffenwinning;Limburg (PV);2010;35.0;;
1202;B Delfstoffenwinning;Limburg (PV);2011;36.0;;
1203;B Delfstoffenwinning;Limburg (PV);2012;40.0;0.6;14853.0
1204;B Delfstoffenwinning;Limburg (PV);2013;46.0;0.6;12080.0
1205;B Delfstoffenwinning;Limburg (PV);2014;44.0;0.5;11119.0
1206;B Delfstoffenwinning;Limburg (PV);2015;46.0;0.5;11762.0
1207;B Delfstoffenwinning;Limburg (PV);2016;52.0;0.5;9281.0
1208;B Delfstoffenwinning;Niet in te delen (PV);2009;0.0;0.0;0.0
1209;B Delfstoffenwinning;Niet in te delen (PV);2010;0.0;0.0;0.0
1210;B Delfstoffenwinning;Niet in te delen (PV);2011;0.0;0.0;0.0
1211;B Delfstoffenwinning;Niet in te delen (PV);2012;0.0;0.0;0.0
1212;B Delfstoffenwinning;Niet in te delen (PV);2013;0.0;0.0;0.0
1213;B Delfstoffenwinning;Niet in te delen (PV);2014;0.0;0.0;0.0
1214;B Delfstoffenwinning;Niet in te delen (PV);2015;0.0;0.0;0.0
1215;B Delfstoffenwinning;Niet in te delen (PV);2016;0.0;0.0;0.0
1216;C Industrie;Nederland;2009;64314.0;1312.9;20415.0
1217;C Industrie;Nederland;2010;64840.0;1311.2;20223.0
1218;C Industrie;Nederland;2011;66256.0;1331.2;20092.0
1219;C Industrie;Nederland;2012;65037.0;1307.4;20103.0
1220;C Industrie;Nederland;2013;65570.0;1305.8;19915.0
1221;C Industrie;Nederland;2014;64561.0;1291.6;20006.0
1222;C Industrie;Nederland;2015;64285.0;1292.3;20103.0
1223;C Industrie;Nederland;2016;67331.0;1362.6;20237.0
1224;C Industrie;Noord-Nederland (LD);2009;6985.0;141.6;20273.0
1225;C Industrie;Noord-Nederland (LD);2010;7279.0;147.3;20238.0
1226;C Industrie;Noord-Nederland (LD);2011;7569.0;154.2;20376.0
1227;C Industrie;Noord-Nederland (LD);2012;7618.0;150.7;19788.0
1228;C Industrie;Noord-Nederland (LD);2013;7702.0;150.4;19525.0
1229;C Industrie;Noord-Nederland (LD);2014;7372.0;145.7;19761.0
1230;C Industrie;Noord-Nederland (LD);2015;7283.0;142.4;19557.0
1231;C Industrie;Noord-Nederland (LD);2016;7856.0;154.4;19652.0
1232;C Industrie;Oost-Nederland (LD);2009;15264.0;332.5;21781.0
1233;C Industrie;Oost-Nederland (LD);2010;15122.0;323.0;21359.0
1234;C Industrie;Oost-Nederland (LD);2011;15539.0;339.9;21874.0
1235;C Industrie;Oost-Nederland (LD);2012;15498.0;338.0;21812.0
1236;C Industrie;Oost-Nederland (LD);2013;15797.0;341.5;21621.0
1237;C Industrie;Oost-Nederland (LD);2014;15389.0;333.4;21665.0
1238;C Industrie;Oost-Nederland (LD);2015;14780.0;319.0;21581.0
1239;C Industrie;Oost-Nederland (LD);2016;15361.0;342.0;22267.0
1240;C Industrie;West-Nederland (LD);2009;25412.0;509.8;20061.0
1241;C Industrie;West-Nederland (LD);2010;25705.0;518.4;20166.0
1242;C Industrie;West-Nederland (LD);2011;26338.0;510.5;19382.0
1243;C Industrie;West-Nederland (LD);2012;25331.0;496.3;19591.0
1244;C Industrie;West-Nederland (LD);2013;25507.0;495.0;19405.0
1245;C Industrie;West-Nederland (LD);2014;25417.0;496.0;19514.0
1246;C Industrie;West-Nederland (LD);2015;25426.0;506.4;19918.0
1247;C Industrie;West-Nederland (LD);2016;26750.0;530.2;19820.0
1248;C Industrie;Zuid-Nederland (LD);2009;16653.0;329.1;19761.0
1249;C Industrie;Zuid-Nederland (LD);2010;16734.0;322.6;19276.0
1250;C Industrie;Zuid-Nederland (LD);2011;16810.0;326.6;19430.0
1251;C Industrie;Zuid-Nederland (LD);2012;16590.0;322.4;19432.0
1252;C Industrie;Zuid-Nederland (LD);2013;16564.0;318.9;19254.0
1253;C Industrie;Zuid-Nederland (LD);2014;16383.0;316.5;19320.0
1254;C Industrie;Zuid-Nederland (LD);2015;16796.0;324.5;19318.0
1255;C Industrie;Zuid-Nederland (LD);2016;17364.0;336.0;19349.0
1256;C Industrie;Niet in te delen (LD);2009;0.0;0.0;0.0
1257;C Industrie;Niet in te delen (LD);2010;0.0;0.0;0.0
1258;C Industrie;Niet in te delen (LD);2011;0.0;0.0;0.0
1259;C Industrie;Niet in te delen (LD);2012;0.0;0.0;0.0
1260;C Industrie;Niet in te delen (LD);2013;0.0;0.0;0.0
1261;C Industrie;Niet in te delen (LD);2014;0.0;0.0;0.0
1262;C Industrie;Niet in te delen (LD);2015;0.0;0.0;0.0
1263;C Industrie;Niet in te delen (LD);2016;0.0;0.0;0.0
1264;C Industrie;Groningen (PV);2009;1875.0;37.2;19862.0
1265;C Industrie;Groningen (PV);2010;1998.0;38.8;19425.0
1266;C Industrie;Groningen (PV);2011;2093.0;41.6;19879.0
1267;C Industrie;Groningen (PV);2012;2314.0;42.7;18440.0
1268;C Industrie;Groningen (PV);2013;2362.0;42.4;17958.0
1269;C Industrie;Groningen (PV);2014;2114.0;39.5;18680.0
1270;C Industrie;Groningen (PV);2015;2075.0;39.3;18938.0
1271;C Industrie;Groningen (PV);2016;2282.0;41.7;18294.0
1272;C Industrie;Friesland (PV);2009;3304.0;66.5;20119.0
1273;C Industrie;Friesland (PV);2010;3493.0;69.0;19741.0
1274;C Industrie;Friesland (PV);2011;3680.0;76.2;20708.0
1275;C Industrie;Friesland (PV);2012;3583.0;73.4;20486.0
1276;C Industrie;Friesland (PV);2013;3570.0;72.6;20338.0
1277;C Industrie;Friesland (PV);2014;3576.0;72.1;20171.0
1278;C Industrie;Friesland (PV);2015;3513.0;69.5;19796.0
1279;C Industrie;Friesland (PV);2016;3737.0;75.1;20100.0
1280;C Industrie;Drenthe (PV);2009;1806.0;37.8;20915.0
1281;C Industrie;Drenthe (PV);2010;1788.0;39.5;22066.0
1282;C Industrie;Drenthe (PV);2011;1796.0;36.4;20263.0
1283;C Industrie;Drenthe (PV);2012;1721.0;34.7;20145.0
1284;C Industrie;Drenthe (PV);2013;1770.0;35.4;20010.0
1285;C Industrie;Drenthe (PV);2014;1682.0;34.1;20266.0
1286;C Industrie;Drenthe (PV);2015;1695.0;33.6;19836.0
1287;C Industrie;Drenthe (PV);2016;1837.0;37.5;20429.0
1288;C Industrie;Overijssel (PV);2009;5302.0;110.4;20816.0
1289;C Industrie;Overijssel (PV);2010;5341.0;107.4;20100.0
1290;C Industrie;Overijssel (PV);2011;5444.0;114.4;21022.0
1291;C Industrie;Overijssel (PV);2012;5446.0;117.2;21521.0
1292;C Industrie;Overijssel (PV);2013;5638.0;117.7;20880.0
1293;C Industrie;Overijssel (PV);2014;5452.0;115.5;21193.0
1294;C Industrie;Overijssel (PV);2015;5001.0;104.6;20909.0
1295;C Industrie;Overijssel (PV);2016;5079.0;111.7;21992.0
1296;C Industrie;Flevoland (PV);2009;1196.0;33.7;28216.0
1297;C Industrie;Flevoland (PV);2010;1237.0;32.0;25848.0
1298;C Industrie;Flevoland (PV);2011;1296.0;32.0;24675.0
1299;C Industrie;Flevoland (PV);2012;1258.0;29.9;23747.0
1300;C Industrie;Flevoland (PV);2013;1250.0;29.8;23837.0
1301;C Industrie;Flevoland (PV);2014;1204.0;28.3;23500.0
1302;C Industrie;Flevoland (PV);2015;1244.0;29.9;24004.0
1303;C Industrie;Flevoland (PV);2016;1404.0;33.8;24089.0
1304;C Industrie;Gelderland (PV);2009;8766.0;189.9;21667.0
1305;C Industrie;Gelderland (PV);2010;8544.0;184.9;21643.0
1306;C Industrie;Gelderland (PV);2011;8799.0;193.3;21966.0
1307;C Industrie;Gelderland (PV);2012;8794.0;190.9;21712.0
1308;C Industrie;Gelderland (PV);2013;8909.0;194.1;21781.0
1309;C Industrie;Gelderland (PV);2014;8733.0;189.6;21707.0
1310;C Industrie;Gelderland (PV);2015;8535.0;184.6;21628.0
1311;C Industrie;Gelderland (PV);2016;8878.0;196.6;22146.0
1312;C Industrie;Utrecht (PV);2009;3914.0;87.6;22379.0
1313;C Industrie;Utrecht (PV);2010;3943.0;90.0;22823.0
1314;C Industrie;Utrecht (PV);2011;4204.0;87.3;20763.0
1315;C Industrie;Utrecht (PV);2012;4089.0;88.8;21722.0
1316;C Industrie;Utrecht (PV);2013;4035.0;84.6;20970.0
1317;C Industrie;Utrecht (PV);2014;4011.0;83.3;20777.0
1318;C Industrie;Utrecht (PV);2015;4090.0;88.0;21506.0
1319;C Industrie;Utrecht (PV);2016;4331.0;94.5;21813.0
1320;C Industrie;Noord-Holland (PV);2009;8460.0;156.5;18495.0
1321;C Industrie;Noord-Holland (PV);2010;8227.0;156.2;18986.0
1322;C Industrie;Noord-Holland (PV);2011;8820.0;156.1;17704.0
1323;C Industrie;Noord-Holland (PV);2012;8113.0;152.8;18835.0
1324;C Industrie;Noord-Holland (PV);2013;8109.0;152.6;18813.0
1325;C Industrie;Noord-Holland (PV);2014;8034.0;150.8;18773.0
1326;C Industrie;Noord-Holland (PV);2015;8083.0;152.1;18818.0
1327;C Industrie;Noord-Holland (PV);2016;8216.0;153.8;18715.0
1328;C Industrie;Zuid-Holland (PV);2009;11163.0;227.8;20406.0
1329;C Industrie;Zuid-Holland (PV);2010;11530.0;236.3;20498.0
1330;C Industrie;Zuid-Holland (PV);2011;11234.0;227.1;20212.0
1331;C Industrie;Zuid-Holland (PV);2012;10892.0;216.3;19856.0
1332;C Industrie;Zuid-Holland (PV);2013;11188.0;219.3;19604.0
1333;C Industrie;Zuid-Holland (PV);2014;11144.0;221.8;19908.0
1334;C Industrie;Zuid-Holland (PV);2015;11011.0;225.0;20438.0
1335;C Industrie;Zuid-Holland (PV);2016;11775.0;239.0;20299.0
1336;C Industrie;Zeeland (PV);2009;1875.0;36.9;19682.0
1337;C Industrie;Zeeland (PV);2010;2005.0;34.9;17421.0
1338;C Industrie;Zeeland (PV);2011;2080.0;39.8;19151.0
1339;C Industrie;Zeeland (PV);2012;2237.0;38.3;17129.0
1340;C Industrie;Zeeland (PV);2013;2175.0;38.4;17639.0
1341;C Industrie;Zeeland (PV);2014;2228.0;39.9;17920.0
1342;C Industrie;Zeeland (PV);2015;2242.0;41.2;18396.0
1343;C Industrie;Zeeland (PV);2016;2428.0;42.8;17620.0
1344;C Industrie;Noord-Brabant (PV);2009;12272.0;245.4;19999.0
1345;C Industrie;Noord-Brabant (PV);2010;12395.0;245.0;19765.0
1346;C Industrie;Noord-Brabant (PV);2011;12453.0;249.1;20003.0
1347;C Industrie;Noord-Brabant (PV);2012;12250.0;244.5;19959.0
1348;C Industrie;Noord-Brabant (PV);2013;12199.0;239.8;19661.0
1349;C Industrie;Noord-Brabant (PV);2014;12071.0;238.4;19753.0
1350;C Industrie;Noord-Brabant (PV);2015;12554.0;247.6;19727.0
1351;C Industrie;Noord-Brabant (PV);2016;13013.0;255.7;19652.0
1352;C Industrie;Limburg (PV);2009;4381.0;83.2;18997.0
1353;C Industrie;Limburg (PV);2010;4339.0;77.3;17821.0
1354;C Industrie;Limburg (PV);2011;4357.0;77.9;17882.0
1355;C Industrie;Limburg (PV);2012;4340.0;77.9;17960.0
1356;C Industrie;Limburg (PV);2013;4365.0;79.1;18122.0
1357;C Industrie;Limburg (PV);2014;4312.0;78.1;18113.0
1358;C Industrie;Limburg (PV);2015;4242.0;76.8;18112.0
1359;C Industrie;Limburg (PV);2016;4351.0;80.3;18455.0
1360;C Industrie;Niet in te delen (PV);2009;0.0;0.0;0.0
1361;C Industrie;Niet in te delen (PV);2010;0.0;0.0;0.0
1362;C Industrie;Niet in te delen (PV);2011;0.0;0.0;0.0
1363;C Industrie;Niet in te delen (PV);2012;0.0;0.0;0.0
1364;C Industrie;Niet in te delen (PV);2013;0.0;0.0;0.0
1365;C Industrie;Niet in te delen (PV);2014;0.0;0.0;0.0
1366;C Industrie;Niet in te delen (PV);2015;0.0;0.0;0.0
1367;C Industrie;Niet in te delen (PV);2016;0.0;0.0;0.0
1368;D Energievoorziening;Nederland;2009;2401.0;39.4;16428.0
1369;D Energievoorziening;Nederland;2010;2491.0;45.1;18103.0
1370;D Energievoorziening;Nederland;2011;3574.0;59.5;16636.0
1371;D Energievoorziening;Nederland;2012;2427.0;41.3;17029.0
1372;D Energievoorziening;Nederland;2013;2564.0;44.8;17454.0
1373;D Energievoorziening;Nederland;2014;2567.0;46.8;18225.0
1374;D Energievoorziening;Nederland;2015;2541.0;47.9;18851.0
1375;D Energievoorziening;Nederland;2016;4074.0;73.9;18136.0
1376;D Energievoorziening;Noord-Nederland (LD);2009;;;
1377;D Energievoorziening;Noord-Nederland (LD);2010;117.0;;
1378;D Energievoorziening;Noord-Nederland (LD);2011;142.0;;
1379;D Energievoorziening;Noord-Nederland (LD);2012;;;
1380;D Energievoorziening;Noord-Nederland (LD);2013;;;
1381;D Energievoorziening;Noord-Nederland (LD);2014;;;
1382;D Energievoorziening;Noord-Nederland (LD);2015;;;
1383;D Energievoorziening;Noord-Nederland (LD);2016;;;
1384;D Energievoorziening;Oost-Nederland (LD);2009;;;
1385;D Energievoorziening;Oost-Nederland (LD);2010;315.0;5.7;18109.0
1386;D Energievoorziening;Oost-Nederland (LD);2011;;;
1387;D Energievoorziening;Oost-Nederland (LD);2012;217.0;4.0;18234.0
1388;D Energievoorziening;Oost-Nederland (LD);2013;209.0;3.7;17941.0
1389;D Energievoorziening;Oost-Nederland (LD);2014;263.0;4.8;18177.0
1390;D Energievoorziening;Oost-Nederland (LD);2015;168.0;3.1;18743.0
1391;D Energievoorziening;Oost-Nederland (LD);2016;;;
1392;D Energievoorziening;West-Nederland (LD);2009;;;
1393;D Energievoorziening;West-Nederland (LD);2010;595.0;11.3;18940.0
1394;D Energievoorziening;West-Nederland (LD);2011;;;
1395;D Energievoorziening;West-Nederland (LD);2012;574.0;8.9;15435.0
1396;D Energievoorziening;West-Nederland (LD);2013;;;
1397;D Energievoorziening;West-Nederland (LD);2014;;;
1398;D Energievoorziening;West-Nederland (LD);2015;;;
1399;D Energievoorziening;West-Nederland (LD);2016;;;
1400;D Energievoorziening;Zuid-Nederland (LD);2009;294.0;4.5;15231.0
1401;D Energievoorziening;Zuid-Nederland (LD);2010;1464.0;26.1;17805.0
1402;D Energievoorziening;Zuid-Nederland (LD);2011;;;
1403;D Energievoorziening;Zuid-Nederland (LD);2012;;;
1404;D Energievoorziening;Zuid-Nederland (LD);2013;;;
1405;D Energievoorziening;Zuid-Nederland (LD);2014;;;
1406;D Energievoorziening;Zuid-Nederland (LD);2015;;;
1407;D Energievoorziening;Zuid-Nederland (LD);2016;;;
1408;D Energievoorziening;Niet in te delen (LD);2009;0.0;0.0;0.0
1409;D Energievoorziening;Niet in te delen (LD);2010;0.0;0.0;0.0
1410;D Energievoorziening;Niet in te delen (LD);2011;0.0;0.0;0.0
1411;D Energievoorziening;Niet in te delen (LD);2012;0.0;0.0;0.0
1412;D Energievoorziening;Niet in te delen (LD);2013;0.0;0.0;0.0
1413;D Energievoorziening;Niet in te delen (LD);2014;0.0;0.0;0.0
1414;D Energievoorziening;Niet in te delen (LD);2015;0.0;0.0;0.0
1415;D Energievoorziening;Niet in te delen (LD);2016;0.0;0.0;0.0
1416;D Energievoorziening;Groningen (PV);2009;;;
1417;D Energievoorziening;Groningen (PV);2010;;;
1418;D Energievoorziening;Groningen (PV);2011;37.0;;
1419;D Energievoorziening;Groningen (PV);2012;;;
1420;D Energievoorziening;Groningen (PV);2013;;;
1421;D Energievoorziening;Groningen (PV);2014;;;
1422;D Energievoorziening;Groningen (PV);2015;26.0;;
1423;D Energievoorziening;Groningen (PV);2016;;;
1424;D Energievoorziening;Friesland (PV);2009;46.0;;
1425;D Energievoorziening;Friesland (PV);2010;;;
1426;D Energievoorziening;Friesland (PV);2011;39.0;;
1427;D Energievoorziening;Friesland (PV);2012;40.0;0.5;12195.0
1428;D Energievoorziening;Friesland (PV);2013;40.0;0.7;18492.0
1429;D Energievoorziening;Friesland (PV);2014;36.0;0.8;21736.0
1430;D Energievoorziening;Friesland (PV);2015;36.0;0.8;21371.0
1431;D Energievoorziening;Friesland (PV);2016;40.0;0.9;22011.0
1432;D Energievoorziening;Drenthe (PV);2009;;;
1433;D Energievoorziening;Drenthe (PV);2010;65.0;;
1434;D Energievoorziening;Drenthe (PV);2011;66.0;;
1435;D Energievoorziening;Drenthe (PV);2012;;;
1436;D Energievoorziening;Drenthe (PV);2013;71.0;1.3;18227.0
1437;D Energievoorziening;Drenthe (PV);2014;;;
1438;D Energievoorziening;Drenthe (PV);2015;;;
1439;D Energievoorziening;Drenthe (PV);2016;61.0;1.2;19272.0
1440;D Energievoorziening;Overijssel (PV);2009;235.0;4.8;20235.0
1441;D Energievoorziening;Overijssel (PV);2010;186.0;3.2;16946.0
1442;D Energievoorziening;Overijssel (PV);2011;;;
1443;D Energievoorziening;Overijssel (PV);2012;98.0;1.6;16648.0
1444;D Energievoorziening;Overijssel (PV);2013;92.0;1.5;16350.0
1445;D Energievoorziening;Overijssel (PV);2014;100.0;1.7;16608.0
1446;D Energievoorziening;Overijssel (PV);2015;56.0;1.0;17924.0
1447;D Energievoorziening;Overijssel (PV);2016;;;
1448;D Energievoorziening;Flevoland (PV);2009;32.0;;
1449;D Energievoorziening;Flevoland (PV);2010;30.0;;
1450;D Energievoorziening;Flevoland (PV);2011;34.0;;
1451;D Energievoorziening;Flevoland (PV);2012;33.0;0.5;14343.0
1452;D Energievoorziening;Flevoland (PV);2013;31.0;0.4;13209.0
1453;D Energievoorziening;Flevoland (PV);2014;24.0;;
1454;D Energievoorziening;Flevoland (PV);2015;29.0;0.4;15423.0
1455;D Energievoorziening;Flevoland (PV);2016;34.0;0.4;11458.0
1456;D Energievoorziening;Gelderland (PV);2009;;;
1457;D Energievoorziening;Gelderland (PV);2010;99.0;;
1458;D Energievoorziening;Gelderland (PV);2011;120.0;;
1459;D Energievoorziening;Gelderland (PV);2012;86.0;1.9;21895.0
1460;D Energievoorziening;Gelderland (PV);2013;86.0;1.9;21539.0
1461;D Energievoorziening;Gelderland (PV);2014;139.0;2.8;20065.0
1462;D Energievoorziening;Gelderland (PV);2015;83.0;1.7;20497.0
1463;D Energievoorziening;Gelderland (PV);2016;107.0;2.5;22919.0
1464;D Energievoorziening;Utrecht (PV);2009;;;
1465;D Energievoorziening;Utrecht (PV);2010;10.0;;
1466;D Energievoorziening;Utrecht (PV);2011;;;
1467;D Energievoorziening;Utrecht (PV);2012;8.0;;
1468;D Energievoorziening;Utrecht (PV);2013;;;
1469;D Energievoorziening;Utrecht (PV);2014;14.0;;
1470;D Energievoorziening;Utrecht (PV);2015;14.0;;
1471;D Energievoorziening;Utrecht (PV);2016;;;
1472;D Energievoorziening;Noord-Holland (PV);2009;120.0;1.5;12562.0
1473;D Energievoorziening;Noord-Holland (PV);2010;;;
1474;D Energievoorziening;Noord-Holland (PV);2011;58.0;;
1475;D Energievoorziening;Noord-Holland (PV);2012;157.0;2.5;15980.0
1476;D Energievoorziening;Noord-Holland (PV);2013;48.0;0.8;16728.0
1477;D Energievoorziening;Noord-Holland (PV);2014;178.0;2.9;16383.0
1478;D Energievoorziening;Noord-Holland (PV);2015;183.0;3.3;17802.0
1479;D Energievoorziening;Noord-Holland (PV);2016;159.0;2.5;15545.0
1480;D Energievoorziening;Zuid-Holland (PV);2009;;;
1481;D Energievoorziening;Zuid-Holland (PV);2010;280.0;5.3;18819.0
