ID;BedrijfstakBranchesSBI2008;Bedrijfsomvang;Perioden;IndexcijfersOmzet_1;Omzetontwikkeling_2
3306;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2007 juli;113.0;5.3
3307;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2007 augustus;84.0;10.8
3308;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2007 september;132.0;6.7
3309;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2007 3e kwartaal;110.0;7.2
3310;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2007 oktober;131.0;10.2
3311;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2007 november;135.0;7.6
3312;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2007 december;147.0;2.7
3313;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2007 4e kwartaal;138.0;6.6
3314;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2007;116.0;8.3
3315;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2008 januari;80.0;16.7
3316;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2008 februari;106.0;13.8
3317;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2008 maart;125.0;3.5
3318;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2008 1e kwartaal;104.0;10.1
3319;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2008 april;125.0;17.9
3320;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2008 mei;122.0;4.2
3321;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2008 juni;148.0;3.5
3322;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2008 2e kwartaal;131.0;7.9
3323;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2008 juli;125.0;10.6
3324;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2008 augustus;91.0;7.3
3325;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2008 september;142.0;7.7
3326;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2008 3e kwartaal;119.0;8.6
3327;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2008 oktober;143.0;9.0
3328;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2008 november;132.0;-2.1
3329;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2008 december;145.0;-1.6
3330;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2008 4e kwartaal;140.0;1.6
3331;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2008;124.0;6.6
3332;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2009 januari;82.0;3.6
3333;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2009 februari;101.0;-5.3
3334;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2009 maart;124.0;-1.1
3335;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2009 1e kwartaal;102.0;-1.3
3336;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2009 april;123.0;-1.2
3337;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2009 mei;120.0;-1.3
3338;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2009 juni;137.0;-7.2
3339;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2009 2e kwartaal;127.0;-3.5
3340;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2009 juli;130.0;4.3
3341;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2009 augustus;86.0;-5.6
3342;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2009 september;132.0;-7.7
3343;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2009 3e kwartaal;116.0;-3.0
3344;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2009 oktober;135.0;-5.4
3345;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2009 november;125.0;-5.6
3346;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2009 december;137.0;-5.4
3347;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2009 4e kwartaal;132.0;-5.5
3348;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2009;119.0;-3.5
3349;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2010 januari;68.0;-18.0
3350;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2010 februari;89.0;-11.8
3351;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2010 maart;116.0;-6.4
3352;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2010 1e kwartaal;91.0;-11.3
3353;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2010 april;117.0;-5.1
3354;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2010 mei;110.0;-8.3
3355;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2010 juni;137.0;-0.2
3356;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2010 2e kwartaal;121.0;-4.3
3357;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2010 juli;126.0;-3.2
3358;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2010 augustus;85.0;-0.7
3359;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2010 september;127.0;-3.5
3360;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2010 3e kwartaal;113.0;-2.7
3361;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2010 oktober;127.0;-5.8
3362;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2010 november;128.0;3.1
3363;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2010 december;132.0;-4.1
3364;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2010 4e kwartaal;129.0;-2.5
3365;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2010;113.0;-4.9
3366;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2011 januari;74.0;9.0
3367;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2011 februari;96.0;8.3
3368;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2011 maart;120.0;3.7
3369;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2011 1e kwartaal;97.0;6.5
3370;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2011 april;115.0;-1.8
3371;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2011 mei;130.0;17.8
3372;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2011 juni;131.0;-4.3
3373;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2011 2e kwartaal;125.0;3.2
3374;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2011 juli;122.0;-3.6
3375;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2011 augustus;86.0;0.7
3376;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2011 september;131.0;3.2
3377;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2011 3e kwartaal;113.0;0.1
3378;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2011 oktober;118.0;-7.3
3379;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2011 november;125.0;-2.6
3380;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2011 december;135.0;2.8
3381;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2011 4e kwartaal;126.0;-2.3
3382;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2011;115.0;1.5
3383;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2012 januari;68.0;-7.7
3384;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2012 februari;85.0;-11.6
3385;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2012 maart;108.0;-10.5
3386;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2012 1e kwartaal;87.0;-10.1
3387;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2012 april;103.0;-10.5
3388;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2012 mei;108.0;-16.5
3389;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2012 juni;123.0;-6.4
3390;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2012 2e kwartaal;111.0;-11.1
3391;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2012 juli;108.0;-11.2
3392;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2012 augustus;82.0;-4.3
3393;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2012 september;124.0;-5.4
3394;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2012 3e kwartaal;105.0;-7.2
3395;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2012 oktober;106.0;-10.4
3396;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2012 november;111.0;-11.0
3397;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2012 december;114.0;-15.9
3398;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2012 4e kwartaal;110.0;-12.6
3399;433 Afwerkingsbedrijven (bouw);Alle bedrijven;2012;103.0;-10.4
3400;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2005 januari;50.0;-15.3
3401;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2005 februari;75.0;2.0
3402;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2005 maart;90.0;-0.9
3403;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2005 1e kwartaal;72.0;-3.8
3404;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2005 april;102.0;10.0
3405;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2005 mei;100.0;9.9
3406;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2005 juni;123.0;8.2
3407;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2005 2e kwartaal;108.0;9.2
3408;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2005 juli;105.0;4.5
3409;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2005 augustus;66.0;10.0
3410;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2005 september;117.0;9.1
3411;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2005 3e kwartaal;96.0;7.6
3412;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2005 oktober;119.0;2.9
3413;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2005 november;126.0;10.6
3414;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2005 december;127.0;4.3
3415;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2005 4e kwartaal;124.0;5.9
3416;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2005;100.0;5.3
3417;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2006 januari;56.0;10.9
3418;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2006 februari;82.0;8.6
3419;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2006 maart;102.0;13.2
3420;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2006 1e kwartaal;80.0;11.0
3421;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2006 april;94.0;-7.9
3422;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2006 mei;110.0;9.9
3423;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2006 juni;116.0;-5.8
3424;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2006 2e kwartaal;107.0;-1.6
3425;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2006 juli;103.0;-2.3
3426;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2006 augustus;68.0;2.8
3427;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2006 september;110.0;-5.7
3428;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2006 3e kwartaal;94.0;-2.5
3429;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2006 oktober;119.0;0.3
3430;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2006 november;124.0;-1.4
3431;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2006 december;119.0;-5.8
3432;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2006 4e kwartaal;121.0;-2.4
3433;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2006;100.0;0.2
3434;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2007 januari;56.0;1.5
3435;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2007 februari;87.0;6.2
3436;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2007 maart;104.0;1.9
3437;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2007 1e kwartaal;82.0;3.3
3438;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2007 april;98.0;4.7
3439;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2007 mei;106.0;-3.4
3440;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2007 juni;122.0;5.4
3441;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2007 2e kwartaal;109.0;2.2
3442;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2007 juli;102.0;-0.7
3443;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2007 augustus;74.0;9.6
3444;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2007 september;114.0;3.7
3445;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2007 3e kwartaal;97.0;3.5
3446;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2007 oktober;125.0;4.7
3447;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2007 november;132.0;6.4
3448;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2007 december;121.0;1.8
3449;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2007 4e kwartaal;126.0;4.3
3450;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2007;104.0;3.3
3451;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2008 januari;64.0;12.9
3452;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2008 februari;93.0;7.7
3453;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2008 maart;98.0;-6.1
3454;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2008 1e kwartaal;85.0;3.1
3455;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2008 april;106.0;8.4
3456;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2008 mei;107.0;0.8
3457;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2008 juni;114.0;-6.2
3458;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2008 2e kwartaal;109.0;0.4
3459;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2008 juli;99.0;-3.0
3460;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2008 augustus;70.0;-5.6
3461;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2008 september;119.0;4.5
3462;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2008 3e kwartaal;96.0;-0.7
3463;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2008 oktober;121.0;-2.5
3464;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2008 november;109.0;-17.9
3465;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2008 december;111.0;-8.8
3466;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2008 4e kwartaal;114.0;-9.9
3467;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2008;101.0;-2.5
3468;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2009 januari;62.0;-2.4
3469;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2009 februari;80.0;-14.2
3470;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2009 maart;100.0;2.7
3471;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2009 1e kwartaal;81.0;-4.8
3472;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2009 april;102.0;-4.5
3473;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2009 mei;95.0;-11.6
3474;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2009 juni;106.0;-7.1
3475;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2009 2e kwartaal;101.0;-7.7
3476;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2009 juli;107.0;8.3
3477;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2009 augustus;64.0;-9.4
3478;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2009 september;107.0;-10.2
3479;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2009 3e kwartaal;93.0;-3.6
3480;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2009 oktober;114.0;-6.3
3481;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2009 november;105.0;-3.5
3482;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2009 december;107.0;-3.5
3483;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2009 4e kwartaal;109.0;-4.5
3484;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2009;96.0;-5.2
3485;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2010 januari;43.0;-30.4
3486;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2010 februari;65.0;-18.6
3487;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2010 maart;85.0;-15.3
3488;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2010 1e kwartaal;64.0;-20.3
3489;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2010 april;91.0;-10.7
3490;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2010 mei;83.0;-12.4
3491;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2010 juni;104.0;-1.9
3492;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2010 2e kwartaal;93.0;-8.1
3493;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2010 juli;100.0;-6.9
3494;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2010 augustus;60.0;-5.1
3495;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2010 september;103.0;-4.0
3496;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2010 3e kwartaal;88.0;-5.4
3497;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2010 oktober;98.0;-14.0
3498;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2010 november;101.0;-3.9
3499;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2010 december;89.0;-16.8
3500;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2010 4e kwartaal;96.0;-11.7
3501;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2010;85.0;-11.0
3502;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2011 januari;46.0;5.8
3503;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2011 februari;64.0;-1.8
3504;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2011 maart;82.0;-3.1
3505;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2011 1e kwartaal;64.0;-0.7
3506;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2011 april;76.0;-16.1
3507;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2011 mei;89.0;6.9
3508;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2011 juni;86.0;-17.7
3509;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2011 2e kwartaal;84.0;-9.8
3510;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2011 juli;85.0;-14.9
3511;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2011 augustus;54.0;-10.5
3512;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2011 september;89.0;-13.3
3513;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2011 3e kwartaal;76.0;-13.3
3514;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2011 oktober;84.0;-14.0
3515;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2011 november;94.0;-6.6
3516;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2011 december;87.0;-1.8
3517;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2011 4e kwartaal;89.0;-7.6
3518;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2011;78.0;-8.4
3519;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2012 januari;38.0;-16.3
3520;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2012 februari;55.0;-14.3
3521;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2012 maart;70.0;-15.3
3522;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2012 1e kwartaal;54.0;-15.2
3523;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2012 april;68.0;-10.3
3524;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2012 mei;74.0;-16.9
3525;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2012 juni;80.0;-6.5
3526;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2012 2e kwartaal;74.0;-11.3
3527;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2012 juli;71.0;-16.8
3528;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2012 augustus;52.0;-4.1
3529;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2012 september;78.0;-12.0
3530;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2012 3e kwartaal;67.0;-11.9
3531;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2012 oktober;79.0;-5.9
3532;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2012 november;83.0;-12.0
3533;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2012 december;75.0;-14.0
3534;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2012 4e kwartaal;79.0;-10.7
3535;433 Afwerkingsbedrijven (bouw);10 of meer werkzame personen;2012;69.0;-12.1
3536;439 Overige gespecialiseerde bouw;Alle bedrijven;2005 januari;60.0;-4.2
3537;439 Overige gespecialiseerde bouw;Alle bedrijven;2005 februari;79.0;-0.7
3538;439 Overige gespecialiseerde bouw;Alle bedrijven;2005 maart;94.0;-4.6
3539;439 Overige gespecialiseerde bouw;Alle bedrijven;2005 1e kwartaal;78.0;-3.2
3540;439 Overige gespecialiseerde bouw;Alle bedrijven;2005 april;102.0;3.7
3541;439 Overige gespecialiseerde bouw;Alle bedrijven;2005 mei;99.0;6.3
3542;439 Overige gespecialiseerde bouw;Alle bedrijven;2005 juni;123.0;13.2
3543;439 Overige gespecialiseerde bouw;Alle bedrijven;2005 2e kwartaal;108.0;7.9
3544;439 Overige gespecialiseerde bouw;Alle bedrijven;2005 juli;100.0;3.2
3545;439 Overige gespecialiseerde bouw;Alle bedrijven;2005 augustus;67.0;10.5
3546;439 Overige gespecialiseerde bouw;Alle bedrijven;2005 september;115.0;11.8
3547;439 Overige gespecialiseerde bouw;Alle bedrijven;2005 3e kwartaal;94.0;8.3
3548;439 Overige gespecialiseerde bouw;Alle bedrijven;2005 oktober;111.0;2.9
3549;439 Overige gespecialiseerde bouw;Alle bedrijven;2005 november;119.0;8.6
3550;439 Overige gespecialiseerde bouw;Alle bedrijven;2005 december;133.0;12.4
3551;439 Overige gespecialiseerde bouw;Alle bedrijven;2005 4e kwartaal;121.0;8.1
3552;439 Overige gespecialiseerde bouw;Alle bedrijven;2005;100.0;5.7
3553;439 Overige gespecialiseerde bouw;Alle bedrijven;2006 januari;65.0;8.7
3554;439 Overige gespecialiseerde bouw;Alle bedrijven;2006 februari;87.0;10.3
3555;439 Overige gespecialiseerde bouw;Alle bedrijven;2006 maart;112.0;19.8
3556;439 Overige gespecialiseerde bouw;Alle bedrijven;2006 1e kwartaal;88.0;13.7
3557;439 Overige gespecialiseerde bouw;Alle bedrijven;2006 april;102.0;0.5
3558;439 Overige gespecialiseerde bouw;Alle bedrijven;2006 mei;117.0;18.5
3559;439 Overige gespecialiseerde bouw;Alle bedrijven;2006 juni;129.0;5.2
3560;439 Overige gespecialiseerde bouw;Alle bedrijven;2006 2e kwartaal;116.0;7.8
3561;439 Overige gespecialiseerde bouw;Alle bedrijven;2006 juli;102.0;1.5
