ID;Geslacht;Leeftijd;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
144;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;1999/'00;;;;;;;;;;
145;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2000/'01;;;;;;;;;;
146;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2001/'02;;;;;;;;;;
147;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2002/'03;;;;;;;;;;
148;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2003/'04;;;;;;;;;;
149;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2004/'05;;;;;;;;;;
150;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2005/'06;19913.0;1969.0;6672.0;4283.0;6907.0;82.0;;;;
151;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2006/'07;21080.0;1903.0;7091.0;4658.0;7347.0;81.0;;;;
152;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2007/'08;21849.0;1747.0;7325.0;4806.0;7895.0;76.0;;;;
153;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2008/'09;21649.0;1549.0;7071.0;4734.0;8227.0;68.0;;;;
154;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2009/'10;21992.0;1565.0;6862.0;5041.0;8465.0;59.0;;;;
155;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2010/'11;22075.0;1404.0;6866.0;5299.0;8452.0;54.0;;;;
156;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2011/'12;21454.0;1428.0;6378.0;5329.0;8287.0;32.0;;;;
157;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2012/'13;20880.0;1379.0;6114.0;5194.0;8179.0;14.0;;;;
158;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2013/'14;20484.0;1328.0;5785.0;5162.0;8206.0;3.0;;;;
159;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2014/'15;19658.0;1055.0;5318.0;4917.0;8365.0;3.0;;;;
160;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2015/'16;19333.0;1021.0;4897.0;4958.0;8457.0;;;;;
161;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Marokko;2016/'17;20032.0;930.0;4918.0;4928.0;9251.0;5.0;;;;
162;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1990/'91;;;;;;;;;;
163;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1991/'92;;;;;;;;;;
164;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1992/'93;;;;;;;;;;
165;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1993/'94;;;;;;;;;;
166;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1994/'95;;;;;;;;;;
167;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1995/'96;;;;;;;;;;
168;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1996/'97;;;;;;;;;;
169;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1997/'98;;;;;;;;;;
170;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1998/'99;;;;;;;;;;
171;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;1999/'00;;;;;;;;;;
172;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2000/'01;;;;;;;;;;
173;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2001/'02;;;;;;;;;;
174;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2002/'03;;;;;;;;;;
175;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2003/'04;;;;;;;;;;
176;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2004/'05;;;;;;;;;;
177;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2005/'06;19048.0;1912.0;6979.0;3971.0;6080.0;106.0;;;;
178;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2006/'07;20755.0;1904.0;7490.0;4544.0;6705.0;112.0;;;;
179;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2007/'08;22090.0;1729.0;7694.0;5126.0;7425.0;116.0;;;;
180;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2008/'09;22940.0;1520.0;7903.0;5368.0;8051.0;98.0;;;;
181;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2009/'10;24109.0;1783.0;7839.0;5864.0;8525.0;98.0;;;;
182;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2010/'11;24619.0;1691.0;7683.0;6237.0;8934.0;74.0;;;;
183;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2011/'12;23975.0;1548.0;7181.0;6355.0;8849.0;42.0;;;;
184;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2012/'13;23081.0;1509.0;6692.0;6037.0;8824.0;19.0;;;;
185;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2013/'14;22481.0;1472.0;6356.0;5792.0;8850.0;11.0;;;;
186;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2014/'15;21504.0;1101.0;5871.0;5469.0;9061.0;2.0;;;;
187;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2015/'16;21029.0;930.0;5398.0;5416.0;9285.0;;;;;
188;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Turkije;2016/'17;21140.0;848.0;5163.0;5262.0;9867.0;;;;;
189;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1990/'91;;;;;;;;;;
190;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1991/'92;;;;;;;;;;
191;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1992/'93;;;;;;;;;;
192;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1993/'94;;;;;;;;;;
193;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1994/'95;;;;;;;;;;
194;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1995/'96;;;;;;;;;;
195;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1996/'97;;;;;;;;;;
196;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1997/'98;;;;;;;;;;
197;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1998/'99;;;;;;;;;;
198;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;1999/'00;;;;;;;;;;
199;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2000/'01;;;;;;;;;;
200;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2001/'02;;;;;;;;;;
201;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2002/'03;;;;;;;;;;
202;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2003/'04;;;;;;;;;;
203;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2004/'05;;;;;;;;;;
204;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2005/'06;19349.0;1346.0;5813.0;4849.0;7186.0;155.0;;;;
205;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2006/'07;19949.0;1281.0;5965.0;5025.0;7534.0;144.0;;;;
206;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2007/'08;20887.0;1282.0;6110.0;5344.0;8013.0;138.0;;;;
207;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2008/'09;20543.0;1123.0;5945.0;5376.0;7967.0;132.0;;;;
208;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2009/'10;20381.0;1165.0;5422.0;5705.0;7982.0;107.0;;;;
209;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2010/'11;20490.0;1190.0;5640.0;5717.0;7854.0;89.0;;;;
210;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2011/'12;19568.0;1038.0;5157.0;5637.0;7681.0;55.0;;;;
211;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2012/'13;19136.0;1075.0;4813.0;5552.0;7660.0;36.0;;;;
212;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2013/'14;18621.0;985.0;4700.0;5245.0;7672.0;19.0;;;;
213;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2014/'15;17781.0;759.0;4123.0;5019.0;7876.0;4.0;;;;
214;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2015/'16;17106.0;713.0;3707.0;4934.0;7751.0;1.0;;;;
215;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Suriname;2016/'17;17148.0;670.0;3526.0;4894.0;8056.0;2.0;;;;
216;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1990/'91;;;;;;;;;;
217;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1991/'92;;;;;;;;;;
218;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1992/'93;;;;;;;;;;
219;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1993/'94;;;;;;;;;;
220;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1994/'95;;;;;;;;;;
221;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1995/'96;;;;;;;;;;
222;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1996/'97;;;;;;;;;;
223;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1997/'98;;;;;;;;;;
224;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1998/'99;;;;;;;;;;
225;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;1999/'00;;;;;;;;;;
226;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2000/'01;;;;;;;;;;
227;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2001/'02;;;;;;;;;;
228;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2002/'03;;;;;;;;;;
229;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2003/'04;;;;;;;;;;
230;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2004/'05;;;;;;;;;;
231;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2005/'06;9549.0;1092.0;3034.0;2263.0;3085.0;75.0;;;;
232;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2006/'07;10035.0;1092.0;3268.0;2400.0;3179.0;96.0;;;;
233;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2007/'08;10427.0;1054.0;3303.0;2660.0;3322.0;88.0;;;;
234;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2008/'09;10462.0;1041.0;3408.0;2637.0;3296.0;80.0;;;;
235;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2009/'10;10571.0;1012.0;3375.0;2717.0;3391.0;76.0;;;;
236;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2010/'11;10869.0;1061.0;3450.0;2907.0;3391.0;60.0;;;;
237;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2011/'12;11288.0;1109.0;3444.0;3104.0;3601.0;30.0;;;;
238;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2012/'13;11389.0;1166.0;3375.0;3069.0;3763.0;16.0;;;;
239;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2013/'14;11264.0;1016.0;3329.0;3094.0;3816.0;9.0;;;;
240;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2014/'15;11054.0;934.0;3104.0;3069.0;3939.0;8.0;;;;
241;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2015/'16;10963.0;817.0;2975.0;3199.0;3972.0;;;;;
242;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;(voormalige) Nederlandse Antillen, Aruba;2016/'17;11077.0;804.0;2783.0;3298.0;4192.0;;;;;
243;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1990/'91;;;;;;;;;;
244;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1991/'92;;;;;;;;;;
245;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1992/'93;;;;;;;;;;
246;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1993/'94;;;;;;;;;;
247;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1994/'95;;;;;;;;;;
248;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1995/'96;;;;;;;;;;
249;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1996/'97;;;;;;;;;;
250;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1997/'98;;;;;;;;;;
251;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1998/'99;;;;;;;;;;
252;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;1999/'00;;;;;;;;;;
253;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2000/'01;;;;;;;;;;
254;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2001/'02;;;;;;;;;;
255;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2002/'03;;;;;;;;;;
256;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2003/'04;;;;;;;;;;
257;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2004/'05;;;;;;;;;;
258;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2005/'06;27396.0;4124.0;9064.0;5356.0;8670.0;182.0;;;;
259;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2006/'07;27904.0;3458.0;9072.0;5878.0;9322.0;174.0;;;;
260;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2007/'08;28756.0;3071.0;9241.0;6432.0;9827.0;185.0;;;;
261;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2008/'09;29339.0;2914.0;9220.0;6793.0;10205.0;207.0;;;;
262;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2009/'10;30919.0;3280.0;9320.0;7353.0;10810.0;156.0;;;;
263;Totaal mannen en vrouwen;Totaal leeftijden;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Overig niet-westerse allochtoon;2010/'11;31469.0;3568.0;8973.0;7588.0;11240.0;100.0;;;;
