ID;Beroepen;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;TotaalWerknemers_2;WerknemersVasteArbeidsrelatie_3;WerknemersFlexibeleArbeidsrelatie_4;Zelfstandigen_5;Arbeidsduur12Tot20UurPerWeek_6;Arbeidsduur20Tot35UurPerWeek_7;Arbeidsduur35UurOfMeerPerWeek_8;ArbeidsduurOnbekend_9
239;1;Onderwijsniveau: middelbaar;2004;163.0;156.0;120.0;36.0;7.0;33.0;41.0;89.0;
240;1;Onderwijsniveau: middelbaar;2005;190.0;181.0;132.0;49.0;9.0;39.0;52.0;98.0;
241;1;Onderwijsniveau: middelbaar;2006;178.0;172.0;130.0;42.0;6.0;36.0;47.0;95.0;
242;1;Onderwijsniveau: hoog;1996;17.0;16.0;9.0;7.0;;5.0;4.0;7.0;
243;1;Onderwijsniveau: hoog;1997;17.0;16.0;8.0;8.0;;4.0;5.0;8.0;
244;1;Onderwijsniveau: hoog;1998;14.0;14.0;6.0;8.0;;5.0;4.0;5.0;
245;1;Onderwijsniveau: hoog;1999;15.0;15.0;8.0;7.0;;4.0;2.0;9.0;
246;1;Onderwijsniveau: hoog;2000;12.0;11.0;8.0;3.0;;2.0;3.0;7.0;
247;1;Onderwijsniveau: hoog;2001;12.0;11.0;9.0;3.0;;3.0;3.0;6.0;
248;1;Onderwijsniveau: hoog;2002;20.0;19.0;9.0;10.0;;6.0;9.0;5.0;
249;1;Onderwijsniveau: hoog;2003;18.0;17.0;13.0;5.0;;4.0;5.0;8.0;
250;1;Onderwijsniveau: hoog;2004;23.0;22.0;16.0;5.0;2.0;5.0;6.0;13.0;
251;1;Onderwijsniveau: hoog;2005;17.0;16.0;11.0;5.0;;3.0;5.0;9.0;
252;1;Onderwijsniveau: hoog;2006;22.0;20.0;15.0;5.0;2.0;4.0;6.0;12.0;
253;1;Onderwijsniveau: onbekend;1996;3.0;3.0;2.0;;;;;2.0;
254;1;Onderwijsniveau: onbekend;1997;3.0;3.0;2.0;;;;;2.0;
255;1;Onderwijsniveau: onbekend;1998;4.0;4.0;3.0;;;;;3.0;
256;1;Onderwijsniveau: onbekend;1999;5.0;5.0;4.0;;;;;3.0;
257;1;Onderwijsniveau: onbekend;2000;3.0;3.0;2.0;;;;;2.0;
258;1;Onderwijsniveau: onbekend;2001;6.0;6.0;5.0;;;;;4.0;
259;1;Onderwijsniveau: onbekend;2002;4.0;4.0;3.0;;;;;3.0;
260;1;Onderwijsniveau: onbekend;2003;5.0;5.0;3.0;;;;;3.0;
261;1;Onderwijsniveau: onbekend;2004;11.0;11.0;9.0;2.0;;2.0;4.0;6.0;
262;1;Onderwijsniveau: onbekend;2005;9.0;9.0;8.0;;;;2.0;6.0;
263;1;Onderwijsniveau: onbekend;2006;10.0;10.0;7.0;2.0;;2.0;2.0;6.0;
264;11;Mannen en vrouwen;1996;432.0;416.0;315.0;102.0;16.0;78.0;107.0;247.0;
265;11;Mannen en vrouwen;1997;451.0;434.0;326.0;108.0;17.0;71.0;126.0;254.0;
266;11;Mannen en vrouwen;1998;457.0;441.0;327.0;113.0;16.0;88.0;117.0;252.0;
267;11;Mannen en vrouwen;1999;477.0;466.0;348.0;118.0;12.0;91.0;111.0;276.0;
268;11;Mannen en vrouwen;2000;466.0;454.0;360.0;94.0;12.0;98.0;115.0;254.0;
269;11;Mannen en vrouwen;2001;476.0;464.0;371.0;93.0;12.0;97.0;128.0;252.0;
270;11;Mannen en vrouwen;2002;499.0;483.0;387.0;96.0;17.0;103.0;131.0;266.0;
271;11;Mannen en vrouwen;2003;489.0;476.0;386.0;89.0;14.0;95.0;140.0;254.0;
272;11;Mannen en vrouwen;2004;487.0;468.0;370.0;99.0;19.0;101.0;137.0;250.0;
273;11;Mannen en vrouwen;2005;505.0;485.0;374.0;111.0;20.0;109.0;138.0;258.0;
274;11;Mannen en vrouwen;2006;512.0;493.0;388.0;106.0;18.0;104.0;144.0;264.0;
275;11;Mannen;1996;244.0;235.0;183.0;52.0;9.0;25.0;31.0;189.0;
276;11;Mannen;1997;254.0;245.0;191.0;54.0;9.0;19.0;37.0;198.0;
277;11;Mannen;1998;256.0;247.0;186.0;60.0;9.0;28.0;33.0;195.0;
278;11;Mannen;1999;278.0;271.0;210.0;61.0;7.0;32.0;34.0;213.0;
279;11;Mannen;2000;257.0;250.0;202.0;48.0;7.0;30.0;33.0;194.0;
280;11;Mannen;2001;267.0;259.0;208.0;50.0;8.0;29.0;36.0;202.0;
281;11;Mannen;2002;286.0;277.0;222.0;54.0;9.0;31.0;42.0;213.0;
282;11;Mannen;2003;278.0;268.0;215.0;53.0;10.0;28.0;48.0;202.0;
283;11;Mannen;2004;276.0;263.0;202.0;61.0;13.0;33.0;47.0;196.0;
284;11;Mannen;2005;287.0;273.0;210.0;64.0;14.0;34.0;48.0;205.0;
285;11;Mannen;2006;301.0;290.0;225.0;64.0;11.0;35.0;52.0;214.0;
286;11;Vrouwen;1996;188.0;181.0;131.0;50.0;7.0;53.0;76.0;58.0;
287;11;Vrouwen;1997;198.0;189.0;135.0;54.0;9.0;52.0;89.0;56.0;
288;11;Vrouwen;1998;201.0;194.0;141.0;53.0;7.0;60.0;84.0;57.0;
289;11;Vrouwen;1999;199.0;195.0;137.0;58.0;4.0;59.0;77.0;63.0;
290;11;Vrouwen;2000;209.0;204.0;158.0;46.0;5.0;68.0;82.0;60.0;
291;11;Vrouwen;2001;210.0;205.0;163.0;42.0;4.0;68.0;92.0;50.0;
292;11;Vrouwen;2002;214.0;206.0;165.0;41.0;7.0;72.0;89.0;53.0;
293;11;Vrouwen;2003;212.0;208.0;172.0;36.0;4.0;67.0;93.0;52.0;
294;11;Vrouwen;2004;211.0;205.0;167.0;38.0;5.0;67.0;90.0;54.0;
295;11;Vrouwen;2005;218.0;212.0;164.0;47.0;6.0;75.0;90.0;53.0;
296;11;Vrouwen;2006;211.0;204.0;162.0;41.0;7.0;70.0;92.0;49.0;
297;11;15 tot 25 jarigen;1996;105.0;103.0;55.0;48.0;2.0;25.0;25.0;55.0;
298;11;15 tot 25 jarigen;1997;99.0;98.0;51.0;47.0;;21.0;27.0;51.0;
299;11;15 tot 25 jarigen;1998;109.0;107.0;56.0;51.0;2.0;31.0;26.0;52.0;
300;11;15 tot 25 jarigen;1999;111.0;110.0;55.0;55.0;2.0;36.0;23.0;52.0;
301;11;15 tot 25 jarigen;2000;107.0;107.0;61.0;46.0;;35.0;20.0;52.0;
302;11;15 tot 25 jarigen;2001;105.0;104.0;57.0;47.0;;32.0;26.0;47.0;
303;11;15 tot 25 jarigen;2002;116.0;115.0;68.0;46.0;;39.0;26.0;50.0;
304;11;15 tot 25 jarigen;2003;108.0;107.0;59.0;48.0;;35.0;31.0;42.0;
305;11;15 tot 25 jarigen;2004;115.0;112.0;60.0;52.0;3.0;38.0;32.0;45.0;
306;11;15 tot 25 jarigen;2005;109.0;107.0;53.0;54.0;2.0;39.0;27.0;43.0;
307;11;15 tot 25 jarigen;2006;110.0;107.0;53.0;55.0;2.0;39.0;28.0;43.0;
308;11;25 tot 35 jarigen;1996;129.0;126.0;100.0;25.0;4.0;15.0;29.0;86.0;
309;11;25 tot 35 jarigen;1997;132.0;128.0;98.0;30.0;4.0;13.0;32.0;87.0;
310;11;25 tot 35 jarigen;1998;131.0;128.0;100.0;28.0;4.0;14.0;29.0;88.0;
311;11;25 tot 35 jarigen;1999;123.0;120.0;93.0;26.0;3.0;15.0;23.0;86.0;
312;11;25 tot 35 jarigen;2000;110.0;110.0;90.0;20.0;;15.0;22.0;74.0;
313;11;25 tot 35 jarigen;2001;111.0;109.0;89.0;19.0;2.0;14.0;25.0;73.0;
314;11;25 tot 35 jarigen;2002;115.0;112.0;89.0;23.0;4.0;13.0;26.0;76.0;
315;11;25 tot 35 jarigen;2003;103.0;100.0;87.0;13.0;2.0;11.0;27.0;65.0;
316;11;25 tot 35 jarigen;2004;94.0;92.0;74.0;17.0;3.0;12.0;23.0;59.0;
317;11;25 tot 35 jarigen;2005;102.0;98.0;72.0;25.0;5.0;15.0;24.0;63.0;
318;11;25 tot 35 jarigen;2006;95.0;93.0;74.0;19.0;2.0;12.0;23.0;61.0;
319;11;35 tot 45 jarigen;1996;101.0;96.0;79.0;17.0;6.0;18.0;25.0;58.0;
320;11;35 tot 45 jarigen;1997;106.0;101.0;85.0;17.0;5.0;15.0;28.0;63.0;
321;11;35 tot 45 jarigen;1998;108.0;103.0;82.0;21.0;5.0;19.0;29.0;60.0;
322;11;35 tot 45 jarigen;1999;123.0;119.0;97.0;22.0;3.0;18.0;31.0;74.0;
323;11;35 tot 45 jarigen;2000;120.0;114.0;99.0;15.0;6.0;21.0;28.0;71.0;
324;11;35 tot 45 jarigen;2001;120.0;117.0;104.0;13.0;3.0;20.0;31.0;68.0;
325;11;35 tot 45 jarigen;2002;124.0;119.0;105.0;14.0;5.0;19.0;35.0;70.0;
326;11;35 tot 45 jarigen;2003;136.0;129.0;112.0;18.0;7.0;22.0;34.0;81.0;
327;11;35 tot 45 jarigen;2004;127.0;122.0;107.0;15.0;5.0;19.0;33.0;75.0;
328;11;35 tot 45 jarigen;2005;135.0;128.0;110.0;18.0;7.0;22.0;37.0;76.0;
329;11;35 tot 45 jarigen;2006;130.0;125.0;108.0;17.0;5.0;19.0;36.0;76.0;
330;11;45 tot 55 jarigen;1996;77.0;74.0;65.0;9.0;3.0;15.0;22.0;40.0;
331;11;45 tot 55 jarigen;1997;90.0;85.0;72.0;13.0;5.0;17.0;31.0;42.0;
332;11;45 tot 55 jarigen;1998;85.0;81.0;70.0;12.0;3.0;18.0;27.0;40.0;
333;11;45 tot 55 jarigen;1999;92.0;89.0;78.0;11.0;3.0;15.0;26.0;50.0;
334;11;45 tot 55 jarigen;2000;92.0;89.0;80.0;10.0;3.0;20.0;29.0;43.0;
335;11;45 tot 55 jarigen;2001;105.0;101.0;91.0;10.0;4.0;24.0;34.0;48.0;
336;11;45 tot 55 jarigen;2002;101.0;98.0;89.0;9.0;4.0;22.0;29.0;50.0;
337;11;45 tot 55 jarigen;2003;101.0;99.0;92.0;7.0;2.0;19.0;33.0;49.0;
338;11;45 tot 55 jarigen;2004;105.0;100.0;91.0;10.0;5.0;20.0;35.0;51.0;
339;11;45 tot 55 jarigen;2005;106.0;101.0;92.0;9.0;4.0;21.0;33.0;52.0;
340;11;45 tot 55 jarigen;2006;112.0;108.0;97.0;11.0;4.0;21.0;34.0;57.0;
341;11;55 tot 65 jarigen;1996;19.0;18.0;16.0;3.0;;4.0;6.0;9.0;
342;11;55 tot 65 jarigen;1997;24.0;22.0;20.0;2.0;2.0;5.0;8.0;11.0;
343;11;55 tot 65 jarigen;1998;24.0;21.0;19.0;2.0;3.0;6.0;6.0;12.0;
344;11;55 tot 65 jarigen;1999;28.0;28.0;24.0;4.0;;7.0;8.0;14.0;
345;11;55 tot 65 jarigen;2000;36.0;35.0;31.0;3.0;2.0;7.0;15.0;15.0;
346;11;55 tot 65 jarigen;2001;35.0;33.0;30.0;3.0;2.0;7.0;12.0;16.0;
347;11;55 tot 65 jarigen;2002;43.0;40.0;36.0;3.0;3.0;9.0;14.0;20.0;
348;11;55 tot 65 jarigen;2003;42.0;40.0;37.0;4.0;2.0;9.0;15.0;17.0;
349;11;55 tot 65 jarigen;2004;45.0;42.0;37.0;5.0;3.0;11.0;14.0;20.0;
350;11;55 tot 65 jarigen;2005;54.0;51.0;47.0;4.0;3.0;12.0;18.0;24.0;
351;11;55 tot 65 jarigen;2006;65.0;60.0;55.0;5.0;5.0;14.0;23.0;28.0;
352;11;Onderwijsniveau: laag;1996;292.0;282.0;222.0;61.0;9.0;50.0;73.0;169.0;
353;11;Onderwijsniveau: laag;1997;299.0;288.0;223.0;65.0;11.0;49.0;85.0;166.0;
354;11;Onderwijsniveau: laag;1998;305.0;294.0;225.0;69.0;10.0;58.0;78.0;168.0;
355;11;Onderwijsniveau: laag;1999;320.0;312.0;237.0;74.0;8.0;58.0;78.0;183.0;
356;11;Onderwijsniveau: laag;2000;313.0;306.0;249.0;57.0;7.0;61.0;80.0;172.0;
357;11;Onderwijsniveau: laag;2001;320.0;314.0;255.0;58.0;7.0;61.0;90.0;169.0;
358;11;Onderwijsniveau: laag;2002;342.0;332.0;277.0;56.0;10.0;68.0;88.0;186.0;
359;11;Onderwijsniveau: laag;2003;309.0;302.0;249.0;52.0;8.0;65.0;90.0;155.0;
360;11;Onderwijsniveau: laag;2004;290.0;280.0;224.0;56.0;10.0;61.0;86.0;143.0;
361;11;Onderwijsniveau: laag;2005;288.0;279.0;223.0;56.0;10.0;66.0;79.0;144.0;
362;11;Onderwijsniveau: laag;2006;302.0;292.0;234.0;57.0;10.0;62.0;89.0;150.0;
363;11;Onderwijsniveau: middelbaar;1996;121.0;116.0;83.0;33.0;5.0;22.0;30.0;69.0;
364;11;Onderwijsniveau: middelbaar;1997;132.0;127.0;93.0;34.0;5.0;19.0;36.0;78.0;
365;11;Onderwijsniveau: middelbaar;1998;134.0;129.0;93.0;36.0;5.0;25.0;34.0;76.0;
366;11;Onderwijsniveau: middelbaar;1999;138.0;135.0;98.0;36.0;3.0;28.0;30.0;81.0;
367;11;Onderwijsniveau: middelbaar;2000;139.0;135.0;101.0;33.0;4.0;35.0;31.0;73.0;
368;11;Onderwijsniveau: middelbaar;2001;139.0;133.0;103.0;31.0;5.0;31.0;34.0;73.0;
369;11;Onderwijsniveau: middelbaar;2002;134.0;127.0;98.0;29.0;6.0;29.0;33.0;72.0;
370;11;Onderwijsniveau: middelbaar;2003;158.0;152.0;121.0;31.0;6.0;25.0;44.0;88.0;
371;11;Onderwijsniveau: middelbaar;2004;163.0;156.0;120.0;36.0;7.0;33.0;41.0;89.0;
372;11;Onderwijsniveau: middelbaar;2005;190.0;181.0;132.0;49.0;9.0;39.0;52.0;98.0;
373;11;Onderwijsniveau: middelbaar;2006;178.0;172.0;130.0;42.0;6.0;36.0;47.0;95.0;
374;11;Onderwijsniveau: hoog;1996;17.0;16.0;9.0;7.0;;5.0;4.0;7.0;
375;11;Onderwijsniveau: hoog;1997;17.0;16.0;8.0;8.0;;4.0;5.0;8.0;
376;11;Onderwijsniveau: hoog;1998;14.0;14.0;6.0;8.0;;5.0;4.0;5.0;
377;11;Onderwijsniveau: hoog;1999;15.0;15.0;8.0;7.0;;4.0;2.0;9.0;
378;11;Onderwijsniveau: hoog;2000;12.0;11.0;8.0;3.0;;2.0;3.0;7.0;
379;11;Onderwijsniveau: hoog;2001;12.0;11.0;9.0;3.0;;3.0;3.0;6.0;
380;11;Onderwijsniveau: hoog;2002;20.0;19.0;9.0;10.0;;6.0;9.0;5.0;
381;11;Onderwijsniveau: hoog;2003;18.0;17.0;13.0;5.0;;4.0;5.0;8.0;
382;11;Onderwijsniveau: hoog;2004;23.0;22.0;16.0;5.0;2.0;5.0;6.0;13.0;
383;11;Onderwijsniveau: hoog;2005;17.0;16.0;11.0;5.0;;3.0;5.0;9.0;
384;11;Onderwijsniveau: hoog;2006;22.0;20.0;15.0;5.0;2.0;4.0;6.0;12.0;
385;11;Onderwijsniveau: onbekend;1996;3.0;3.0;2.0;;;;;2.0;
386;11;Onderwijsniveau: onbekend;1997;3.0;3.0;2.0;;;;;2.0;
387;11;Onderwijsniveau: onbekend;1998;4.0;4.0;3.0;;;;;3.0;
388;11;Onderwijsniveau: onbekend;1999;5.0;5.0;4.0;;;;;3.0;
389;11;Onderwijsniveau: onbekend;2000;3.0;3.0;2.0;;;;;2.0;
390;11;Onderwijsniveau: onbekend;2001;6.0;6.0;5.0;;;;;4.0;
391;11;Onderwijsniveau: onbekend;2002;4.0;4.0;3.0;;;;;3.0;
392;11;Onderwijsniveau: onbekend;2003;5.0;5.0;3.0;;;;;3.0;
393;11;Onderwijsniveau: onbekend;2004;11.0;11.0;9.0;2.0;;2.0;4.0;6.0;
394;11;Onderwijsniveau: onbekend;2005;9.0;9.0;8.0;;;;2.0;6.0;
395;11;Onderwijsniveau: onbekend;2006;10.0;10.0;7.0;2.0;;2.0;2.0;6.0;
396;101 Algemeen;Mannen en vrouwen;1996;53.0;51.0;35.0;15.0;3.0;7.0;11.0;36.0;
397;101 Algemeen;Mannen en vrouwen;1997;56.0;54.0;37.0;17.0;2.0;6.0;13.0;37.0;
398;101 Algemeen;Mannen en vrouwen;1998;62.0;60.0;40.0;20.0;2.0;8.0;14.0;41.0;
399;101 Algemeen;Mannen en vrouwen;1999;69.0;67.0;41.0;26.0;2.0;6.0;16.0;46.0;
400;101 Algemeen;Mannen en vrouwen;2000;64.0;62.0;45.0;17.0;2.0;9.0;15.0;39.0;
401;101 Algemeen;Mannen en vrouwen;2001;61.0;59.0;45.0;14.0;2.0;8.0;15.0;39.0;
402;101 Algemeen;Mannen en vrouwen;2002;57.0;54.0;40.0;14.0;3.0;9.0;15.0;33.0;
403;101 Algemeen;Mannen en vrouwen;2003;60.0;59.0;42.0;16.0;;5.0;18.0;37.0;
404;101 Algemeen;Mannen en vrouwen;2004;68.0;65.0;48.0;17.0;2.0;10.0;19.0;40.0;
405;101 Algemeen;Mannen en vrouwen;2005;69.0;68.0;47.0;21.0;;9.0;20.0;40.0;
406;101 Algemeen;Mannen en vrouwen;2006;67.0;65.0;47.0;18.0;2.0;9.0;19.0;39.0;
407;101 Algemeen;Mannen;1996;26.0;24.0;18.0;6.0;;3.0;2.0;20.0;
408;101 Algemeen;Mannen;1997;25.0;24.0;19.0;5.0;;2.0;4.0;20.0;
409;101 Algemeen;Mannen;1998;29.0;28.0;20.0;7.0;2.0;3.0;4.0;23.0;
410;101 Algemeen;Mannen;1999;31.0;30.0;21.0;9.0;;;5.0;24.0;
411;101 Algemeen;Mannen;2000;27.0;26.0;21.0;5.0;;3.0;5.0;20.0;
412;101 Algemeen;Mannen;2001;27.0;26.0;21.0;5.0;;2.0;4.0;21.0;
413;101 Algemeen;Mannen;2002;30.0;29.0;22.0;7.0;2.0;4.0;5.0;22.0;
414;101 Algemeen;Mannen;2003;30.0;29.0;20.0;9.0;;;7.0;22.0;
415;101 Algemeen;Mannen;2004;32.0;31.0;22.0;9.0;;4.0;5.0;23.0;
416;101 Algemeen;Mannen;2005;34.0;34.0;22.0;11.0;;4.0;6.0;25.0;
417;101 Algemeen;Mannen;2006;33.0;33.0;24.0;9.0;;4.0;6.0;23.0;
418;101 Algemeen;Vrouwen;1996;28.0;26.0;17.0;9.0;;3.0;9.0;15.0;
419;101 Algemeen;Vrouwen;1997;31.0;30.0;18.0;12.0;;4.0;9.0;17.0;
420;101 Algemeen;Vrouwen;1998;33.0;32.0;20.0;12.0;;5.0;10.0;19.0;
421;101 Algemeen;Vrouwen;1999;38.0;37.0;20.0;17.0;;5.0;11.0;22.0;
422;101 Algemeen;Vrouwen;2000;37.0;35.0;24.0;11.0;;7.0;11.0;19.0;
423;101 Algemeen;Vrouwen;2001;34.0;33.0;24.0;9.0;;5.0;11.0;17.0;
424;101 Algemeen;Vrouwen;2002;27.0;26.0;18.0;8.0;;6.0;10.0;11.0;
425;101 Algemeen;Vrouwen;2003;30.0;30.0;22.0;8.0;;4.0;11.0;15.0;
426;101 Algemeen;Vrouwen;2004;35.0;35.0;26.0;9.0;;6.0;14.0;16.0;
427;101 Algemeen;Vrouwen;2005;34.0;34.0;24.0;10.0;;6.0;13.0;15.0;
428;101 Algemeen;Vrouwen;2006;33.0;32.0;24.0;9.0;;5.0;13.0;15.0;
429;101 Algemeen;15 tot 25 jarigen;1996;15.0;14.0;8.0;6.0;;3.0;2.0;9.0;
430;101 Algemeen;15 tot 25 jarigen;1997;14.0;14.0;7.0;7.0;;2.0;2.0;10.0;
431;101 Algemeen;15 tot 25 jarigen;1998;15.0;15.0;8.0;7.0;;2.0;3.0;9.0;
432;101 Algemeen;15 tot 25 jarigen;1999;17.0;16.0;5.0;11.0;;2.0;2.0;12.0;
433;101 Algemeen;15 tot 25 jarigen;2000;12.0;12.0;6.0;7.0;;3.0;2.0;7.0;
434;101 Algemeen;15 tot 25 jarigen;2001;11.0;11.0;6.0;5.0;;2.0;2.0;7.0;
435;101 Algemeen;15 tot 25 jarigen;2002;11.0;10.0;6.0;5.0;;3.0;2.0;6.0;
436;101 Algemeen;15 tot 25 jarigen;2003;10.0;10.0;4.0;6.0;;;3.0;6.0;
437;101 Algemeen;15 tot 25 jarigen;2004;13.0;13.0;6.0;7.0;;3.0;3.0;7.0;
438;101 Algemeen;15 tot 25 jarigen;2005;15.0;14.0;5.0;9.0;;3.0;3.0;9.0;
439;101 Algemeen;15 tot 25 jarigen;2006;10.0;10.0;4.0;5.0;;3.0;;6.0;
440;101 Algemeen;25 tot 35 jarigen;1996;17.0;16.0;12.0;4.0;;;3.0;13.0;
441;101 Algemeen;25 tot 35 jarigen;1997;16.0;15.0;11.0;4.0;;;5.0;10.0;
442;101 Algemeen;25 tot 35 jarigen;1998;17.0;17.0;11.0;6.0;;;3.0;13.0;
443;101 Algemeen;25 tot 35 jarigen;1999;18.0;18.0;12.0;5.0;;;4.0;12.0;
444;101 Algemeen;25 tot 35 jarigen;2000;19.0;19.0;14.0;5.0;;;4.0;14.0;
445;101 Algemeen;25 tot 35 jarigen;2001;13.0;13.0;10.0;3.0;;;3.0;9.0;
446;101 Algemeen;25 tot 35 jarigen;2002;15.0;15.0;11.0;3.0;;;4.0;9.0;
447;101 Algemeen;25 tot 35 jarigen;2003;15.0;15.0;10.0;4.0;;;4.0;9.0;
448;101 Algemeen;25 tot 35 jarigen;2004;16.0;16.0;12.0;4.0;;;5.0;10.0;
449;101 Algemeen;25 tot 35 jarigen;2005;11.0;11.0;7.0;4.0;;;4.0;6.0;
450;101 Algemeen;25 tot 35 jarigen;2006;12.0;12.0;8.0;4.0;;;4.0;8.0;
451;101 Algemeen;35 tot 45 jarigen;1996;11.0;10.0;7.0;3.0;;;3.0;6.0;
452;101 Algemeen;35 tot 45 jarigen;1997;12.0;12.0;9.0;3.0;;;3.0;8.0;
453;101 Algemeen;35 tot 45 jarigen;1998;15.0;15.0;10.0;5.0;;2.0;3.0;10.0;
454;101 Algemeen;35 tot 45 jarigen;1999;19.0;18.0;13.0;5.0;;;4.0;13.0;
455;101 Algemeen;35 tot 45 jarigen;2000;17.0;16.0;13.0;3.0;2.0;3.0;4.0;11.0;
456;101 Algemeen;35 tot 45 jarigen;2001;17.0;16.0;13.0;3.0;;2.0;3.0;11.0;
457;101 Algemeen;35 tot 45 jarigen;2002;17.0;16.0;12.0;3.0;;3.0;4.0;10.0;
458;101 Algemeen;35 tot 45 jarigen;2003;19.0;18.0;14.0;4.0;;2.0;5.0;12.0;
459;101 Algemeen;35 tot 45 jarigen;2004;19.0;18.0;15.0;3.0;;2.0;5.0;12.0;
460;101 Algemeen;35 tot 45 jarigen;2005;20.0;20.0;16.0;4.0;;2.0;6.0;12.0;
461;101 Algemeen;35 tot 45 jarigen;2006;19.0;18.0;14.0;4.0;;2.0;5.0;11.0;
462;101 Algemeen;45 tot 55 jarigen;1996;8.0;8.0;7.0;;;;2.0;6.0;
463;101 Algemeen;45 tot 55 jarigen;1997;11.0;10.0;8.0;2.0;;2.0;2.0;7.0;
464;101 Algemeen;45 tot 55 jarigen;1998;12.0;11.0;9.0;2.0;;;3.0;7.0;
465;101 Algemeen;45 tot 55 jarigen;1999;12.0;12.0;9.0;3.0;;;4.0;7.0;
466;101 Algemeen;45 tot 55 jarigen;2000;12.0;11.0;10.0;2.0;;;5.0;6.0;
467;101 Algemeen;45 tot 55 jarigen;2001;16.0;15.0;13.0;2.0;;2.0;4.0;10.0;
468;101 Algemeen;45 tot 55 jarigen;2002;8.0;8.0;6.0;2.0;;;3.0;5.0;
469;101 Algemeen;45 tot 55 jarigen;2003;10.0;10.0;9.0;2.0;;;4.0;6.0;
470;101 Algemeen;45 tot 55 jarigen;2004;13.0;13.0;11.0;2.0;;2.0;3.0;8.0;
471;101 Algemeen;45 tot 55 jarigen;2005;14.0;14.0;11.0;2.0;;2.0;3.0;9.0;
472;101 Algemeen;45 tot 55 jarigen;2006;17.0;17.0;14.0;3.0;;2.0;5.0;10.0;
473;101 Algemeen;55 tot 65 jarigen;1996;2.0;2.0;2.0;;;;;;
474;101 Algemeen;55 tot 65 jarigen;1997;2.0;2.0;2.0;;;;;;
475;101 Algemeen;55 tot 65 jarigen;1998;3.0;3.0;2.0;;;;;2.0;
476;101 Algemeen;55 tot 65 jarigen;1999;3.0;2.0;;;;;;;
477;101 Algemeen;55 tot 65 jarigen;2000;3.0;3.0;3.0;;;;;;
478;101 Algemeen;55 tot 65 jarigen;2001;5.0;4.0;4.0;;;;2.0;2.0;
479;101 Algemeen;55 tot 65 jarigen;2002;7.0;5.0;4.0;;;;2.0;4.0;
480;101 Algemeen;55 tot 65 jarigen;2003;6.0;6.0;5.0;;;;;4.0;
481;101 Algemeen;55 tot 65 jarigen;2004;6.0;5.0;4.0;;;;2.0;3.0;
482;101 Algemeen;55 tot 65 jarigen;2005;8.0;8.0;7.0;2.0;;2.0;3.0;4.0;
483;101 Algemeen;55 tot 65 jarigen;2006;9.0;8.0;8.0;;;;4.0;4.0;
484;101 Algemeen;Onderwijsniveau: laag;1996;37.0;35.0;26.0;9.0;2.0;5.0;7.0;25.0;
485;101 Algemeen;Onderwijsniveau: laag;1997;43.0;41.0;29.0;12.0;;5.0;10.0;28.0;
486;101 Algemeen;Onderwijsniveau: laag;1998;46.0;45.0;32.0;13.0;;5.0;10.0;31.0;
487;101 Algemeen;Onderwijsniveau: laag;1999;51.0;50.0;30.0;19.0;;4.0;12.0;36.0;
488;101 Algemeen;Onderwijsniveau: laag;2000;47.0;45.0;35.0;11.0;2.0;7.0;10.0;30.0;
489;101 Algemeen;Onderwijsniveau: laag;2001;49.0;48.0;37.0;11.0;;5.0;12.0;31.0;
490;101 Algemeen;Onderwijsniveau: laag;2002;41.0;40.0;31.0;9.0;;6.0;11.0;25.0;
491;101 Algemeen;Onderwijsniveau: laag;2003;44.0;43.0;32.0;11.0;;4.0;13.0;28.0;
492;101 Algemeen;Onderwijsniveau: laag;2004;44.0;43.0;33.0;10.0;;5.0;12.0;27.0;
493;101 Algemeen;Onderwijsniveau: laag;2005;45.0;45.0;33.0;12.0;;6.0;13.0;26.0;
494;101 Algemeen;Onderwijsniveau: laag;2006;44.0;43.0;33.0;10.0;;5.0;13.0;25.0;
495;101 Algemeen;Onderwijsniveau: middelbaar;1996;14.0;13.0;8.0;5.0;;;4.0;9.0;
496;101 Algemeen;Onderwijsniveau: middelbaar;1997;12.0;11.0;6.0;5.0;;;3.0;8.0;
497;101 Algemeen;Onderwijsniveau: middelbaar;1998;14.0;13.0;8.0;5.0;;2.0;4.0;9.0;
498;101 Algemeen;Onderwijsniveau: middelbaar;1999;15.0;14.0;9.0;6.0;;3.0;4.0;8.0;
499;101 Algemeen;Onderwijsniveau: middelbaar;2000;16.0;15.0;10.0;5.0;;3.0;5.0;8.0;
500;101 Algemeen;Onderwijsniveau: middelbaar;2001;11.0;10.0;7.0;3.0;;2.0;3.0;6.0;
501;101 Algemeen;Onderwijsniveau: middelbaar;2002;13.0;12.0;7.0;5.0;;4.0;4.0;6.0;
502;101 Algemeen;Onderwijsniveau: middelbaar;2003;14.0;14.0;9.0;5.0;;;5.0;8.0;
503;101 Algemeen;Onderwijsniveau: middelbaar;2004;20.0;19.0;13.0;6.0;;4.0;6.0;11.0;
504;101 Algemeen;Onderwijsniveau: middelbaar;2005;20.0;19.0;11.0;8.0;;3.0;5.0;12.0;
505;101 Algemeen;Onderwijsniveau: middelbaar;2006;19.0;19.0;12.0;6.0;;3.0;6.0;10.0;
506;101 Algemeen;Onderwijsniveau: hoog;1996;2.0;;;;;;;;
507;101 Algemeen;Onderwijsniveau: hoog;1997;;;;;;;;;
