ID;WaardeklasseWOZObjecten;RegioS;Perioden;TotaalWOZObjecten_1;WOZObjectenWoningen_2;RecreatiewoningenEnOverigeWoningen_3;NietWoningenGedeeltelijkBewoond_4;NietWoningenNietBewoond_5
8020;Totaal;Obdam;2007;;;;;
8021;Totaal;Obdam;2008;;;;;
8022;Totaal;Obdam;2009;;;;;
8023;Totaal;Obdam;2010;;;;;
8024;Totaal;Obdam;2011;;;;;
8025;Totaal;Odoorn;1997;5691.0;4619.0;158.0;372.0;542.0
8026;Totaal;Odoorn;1998;;;;;
8027;Totaal;Odoorn;1999;;;;;
8028;Totaal;Odoorn;2000;;;;;
8029;Totaal;Odoorn;2001;;;;;
8030;Totaal;Odoorn;2002;;;;;
8031;Totaal;Odoorn;2003;;;;;
8032;Totaal;Odoorn;2004;;;;;
8033;Totaal;Odoorn;2005;;;;;
8034;Totaal;Odoorn;2006;;;;;
8035;Totaal;Odoorn;2007;;;;;
8036;Totaal;Odoorn;2008;;;;;
8037;Totaal;Odoorn;2009;;;;;
8038;Totaal;Odoorn;2010;;;;;
8039;Totaal;Odoorn;2011;;;;;
8040;Totaal;Oegstgeest;1997;9203.0;7866.0;733.0;88.0;516.0
8041;Totaal;Oegstgeest;1998;9278.0;7923.0;732.0;133.0;490.0
8042;Totaal;Oegstgeest;1999;9607.0;8247.0;733.0;125.0;502.0
8043;Totaal;Oegstgeest;2000;9708.0;8312.0;724.0;126.0;546.0
8044;Totaal;Oegstgeest;2001;9874.0;8705.0;539.0;64.0;566.0
8045;Totaal;Oegstgeest;2002;9863.0;8685.0;545.0;66.0;567.0
8046;Totaal;Oegstgeest;2003;9854.0;8700.0;556.0;83.0;515.0
8047;Totaal;Oegstgeest;2004;9963.0;8801.0;555.0;81.0;526.0
8048;Totaal;Oegstgeest;2005;10066.0;8920.0;568.0;35.0;543.0
8049;Totaal;Oegstgeest;2006;10291.0;9134.0;567.0;35.0;555.0
8050;Totaal;Oegstgeest;2007;10354.0;9204.0;560.0;32.0;558.0
8051;Totaal;Oegstgeest;2008;10473.0;9292.0;564.0;36.0;581.0
8052;Totaal;Oegstgeest;2009;10551.0;9382.0;549.0;64.0;556.0
8053;Totaal;Oegstgeest;2010;10914.0;9729.0;555.0;27.0;603.0
8054;Totaal;Oegstgeest;2011;11085.0;9896.0;556.0;46.0;587.0
8055;Totaal;Oirschot;1997;7211.0;5511.0;557.0;564.0;579.0
8056;Totaal;Oirschot;1998;7371.0;5687.0;469.0;509.0;706.0
8057;Totaal;Oirschot;1999;8290.0;6092.0;92.0;584.0;1522.0
8058;Totaal;Oirschot;2000;8632.0;6129.0;92.0;581.0;1830.0
8059;Totaal;Oirschot;2001;8719.0;5883.0;383.0;544.0;1909.0
8060;Totaal;Oirschot;2002;8166.0;5903.0;383.0;551.0;1329.0
8061;Totaal;Oirschot;2003;7632.0;5941.0;423.0;547.0;721.0
8062;Totaal;Oirschot;2004;7691.0;5974.0;423.0;538.0;756.0
8063;Totaal;Oirschot;2005;7711.0;6072.0;417.0;489.0;733.0
8064;Totaal;Oirschot;2006;7762.0;6123.0;417.0;483.0;739.0
8065;Totaal;Oirschot;2007;7898.0;6312.0;419.0;398.0;769.0
8066;Totaal;Oirschot;2008;7937.0;6342.0;421.0;398.0;776.0
8067;Totaal;Oirschot;2009;8128.0;6500.0;425.0;391.0;812.0
8068;Totaal;Oirschot;2010;8168.0;6552.0;425.0;392.0;799.0
8069;Totaal;Oirschot;2011;8277.0;6619.0;441.0;393.0;824.0
8070;Totaal;Oisterwijk;1997;10426.0;8953.0;85.0;481.0;907.0
8071;Totaal;Oisterwijk;1998;11209.0;9197.0;209.0;476.0;1327.0
8072;Totaal;Oisterwijk;1999;10994.0;9193.0;367.0;382.0;1052.0
8073;Totaal;Oisterwijk;2000;11270.0;9378.0;370.0;380.0;1142.0
8074;Totaal;Oisterwijk;2001;11552.0;9467.0;371.0;364.0;1350.0
8075;Totaal;Oisterwijk;2002;11716.0;9612.0;375.0;356.0;1373.0
8076;Totaal;Oisterwijk;2003;11776.0;9662.0;378.0;336.0;1400.0
8077;Totaal;Oisterwijk;2004;11470.0;9774.0;386.0;329.0;981.0
8078;Totaal;Oisterwijk;2005;11465.0;9748.0;388.0;344.0;985.0
8079;Totaal;Oisterwijk;2006;11675.0;9945.0;395.0;332.0;1003.0
8080;Totaal;Oisterwijk;2007;11851.0;10104.0;393.0;323.0;1031.0
8081;Totaal;Oisterwijk;2008;11913.0;10161.0;382.0;312.0;1058.0
8082;Totaal;Oisterwijk;2009;11984.0;10208.0;388.0;303.0;1085.0
8083;Totaal;Oisterwijk;2010;12127.0;10303.0;383.0;308.0;1133.0
8084;Totaal;Oisterwijk;2011;12315.0;10484.0;387.0;299.0;1145.0
8085;Totaal;Oldambt;1997;;;;;
8086;Totaal;Oldambt;1998;;;;;
8087;Totaal;Oldambt;1999;;;;;
8088;Totaal;Oldambt;2000;;;;;
8089;Totaal;Oldambt;2001;;;;;
8090;Totaal;Oldambt;2002;;;;;
8091;Totaal;Oldambt;2003;;;;;
8092;Totaal;Oldambt;2004;;;;;
8093;Totaal;Oldambt;2005;;;;;
8094;Totaal;Oldambt;2006;;;;;
8095;Totaal;Oldambt;2007;;;;;
8096;Totaal;Oldambt;2008;;;;;
8097;Totaal;Oldambt;2009;;;;;
8098;Totaal;Oldambt;2010;21345.0;17631.0;1108.0;355.0;2251.0
8099;Totaal;Oldambt;2011;21458.0;17694.0;1106.0;328.0;2330.0
8100;Totaal;Oldebroek;1997;8375.0;7009.0;278.0;500.0;588.0
8101;Totaal;Oldebroek;1998;8556.0;7156.0;283.0;497.0;620.0
8102;Totaal;Oldebroek;1999;8650.0;7257.0;290.0;486.0;617.0
8103;Totaal;Oldebroek;2000;8769.0;7380.0;298.0;488.0;603.0
8104;Totaal;Oldebroek;2001;8826.0;7510.0;281.0;386.0;649.0
8105;Totaal;Oldebroek;2002;9264.0;7544.0;281.0;385.0;1054.0
8106;Totaal;Oldebroek;2003;9422.0;7680.0;277.0;378.0;1087.0
8107;Totaal;Oldebroek;2004;9517.0;7746.0;292.0;377.0;1102.0
8108;Totaal;Oldebroek;2005;9507.0;8030.0;68.0;313.0;1096.0
8109;Totaal;Oldebroek;2006;9553.0;8107.0;69.0;310.0;1067.0
8110;Totaal;Oldebroek;2007;9627.0;8192.0;78.0;296.0;1061.0
8111;Totaal;Oldebroek;2008;9584.0;8140.0;82.0;295.0;1067.0
8112;Totaal;Oldebroek;2009;9793.0;8347.0;75.0;294.0;1077.0
8113;Totaal;Oldebroek;2010;9767.0;8326.0;73.0;292.0;1076.0
8114;Totaal;Oldebroek;2011;10029.0;8584.0;76.0;274.0;1095.0
8115;Totaal;Oldenzaal;1997;13529.0;11910.0;441.0;117.0;1061.0
8116;Totaal;Oldenzaal;1998;13755.0;12112.0;440.0;114.0;1089.0
8117;Totaal;Oldenzaal;1999;13971.0;12306.0;441.0;116.0;1108.0
8118;Totaal;Oldenzaal;2000;14055.0;12362.0;442.0;120.0;1131.0
8119;Totaal;Oldenzaal;2001;14405.0;12597.0;482.0;139.0;1187.0
8120;Totaal;Oldenzaal;2002;14631.0;12772.0;496.0;140.0;1223.0
8121;Totaal;Oldenzaal;2003;14702.0;12800.0;500.0;149.0;1253.0
8122;Totaal;Oldenzaal;2004;14786.0;12838.0;513.0;141.0;1294.0
8123;Totaal;Oldenzaal;2005;14996.0;12888.0;502.0;118.0;1488.0
8124;Totaal;Oldenzaal;2006;15213.0;13113.0;498.0;117.0;1485.0
8125;Totaal;Oldenzaal;2007;15441.0;13320.0;488.0;111.0;1522.0
8126;Totaal;Oldenzaal;2008;15455.0;13390.0;497.0;11.0;1557.0
8127;Totaal;Oldenzaal;2009;15770.0;13619.0;496.0;13.0;1642.0
8128;Totaal;Oldenzaal;2010;15448.0;13425.0;493.0;11.0;1519.0
8129;Totaal;Oldenzaal;2011;15574.0;13562.0;538.0;10.0;1464.0
8130;Totaal;Olst;1997;3980.0;3367.0;91.0;228.0;294.0
8131;Totaal;Olst;1998;4031.0;3411.0;91.0;227.0;302.0
8132;Totaal;Olst;1999;4372.0;3422.0;91.0;226.0;633.0
8133;Totaal;Olst;2000;4424.0;3452.0;91.0;226.0;655.0
8134;Totaal;Olst;2001;7955.0;6146.0;207.0;394.0;1208.0
8135;Totaal;Olst;2002;7967.0;6182.0;206.0;475.0;1104.0
8136;Totaal;Olst;2003;;;;;
8137;Totaal;Olst;2004;;;;;
8138;Totaal;Olst;2005;;;;;
8139;Totaal;Olst;2006;;;;;
8140;Totaal;Olst;2007;;;;;
8141;Totaal;Olst;2008;;;;;
8142;Totaal;Olst;2009;;;;;
8143;Totaal;Olst;2010;;;;;
8144;Totaal;Olst;2011;;;;;
8145;Totaal;Olst-Wijhe;1997;;;;;
8146;Totaal;Olst-Wijhe;1998;;;;;
8147;Totaal;Olst-Wijhe;1999;;;;;
8148;Totaal;Olst-Wijhe;2000;;;;;
8149;Totaal;Olst-Wijhe;2001;;;;;
8150;Totaal;Olst-Wijhe;2002;;;;;
8151;Totaal;Olst-Wijhe;2003;7600.0;6232.0;208.0;466.0;694.0
8152;Totaal;Olst-Wijhe;2004;7767.0;6381.0;218.0;468.0;700.0
8153;Totaal;Olst-Wijhe;2005;7602.0;6229.0;247.0;467.0;659.0
8154;Totaal;Olst-Wijhe;2006;7704.0;6333.0;246.0;462.0;663.0
8155;Totaal;Olst-Wijhe;2007;7724.0;6408.0;234.0;426.0;656.0
8156;Totaal;Olst-Wijhe;2008;7887.0;6550.0;234.0;419.0;684.0
8157;Totaal;Olst-Wijhe;2009;7898.0;6589.0;228.0;413.0;668.0
8158;Totaal;Olst-Wijhe;2010;7917.0;6603.0;228.0;411.0;675.0
8159;Totaal;Olst-Wijhe;2011;8019.0;6657.0;235.0;405.0;722.0
8160;Totaal;Ommen;1997;8099.0;5279.0;836.0;609.0;1375.0
8161;Totaal;Ommen;1998;8378.0;5526.0;1075.0;838.0;939.0
8162;Totaal;Ommen;1999;8800.0;5602.0;1344.0;835.0;1019.0
8163;Totaal;Ommen;2000;9036.0;5619.0;1538.0;839.0;1040.0
8164;Totaal;Ommen;2001;9090.0;5855.0;1603.0;565.0;1067.0
8165;Totaal;Ommen;2002;9427.0;5904.0;1605.0;560.0;1358.0
8166;Totaal;Ommen;2003;9769.0;5947.0;1620.0;555.0;1647.0
8167;Totaal;Ommen;2004;9834.0;5996.0;1640.0;547.0;1651.0
8168;Totaal;Ommen;2005;9751.0;6134.0;1598.0;490.0;1529.0
8169;Totaal;Ommen;2006;9890.0;6195.0;1622.0;492.0;1581.0
8170;Totaal;Ommen;2007;10029.0;6294.0;1641.0;488.0;1606.0
8171;Totaal;Ommen;2008;10087.0;6424.0;1642.0;487.0;1534.0
8172;Totaal;Ommen;2009;10112.0;6450.0;1632.0;485.0;1545.0
8173;Totaal;Ommen;2010;10105.0;6459.0;1642.0;492.0;1512.0
8174;Totaal;Ommen;2011;10150.0;6482.0;1650.0;491.0;1527.0
8175;Totaal;Onderbanken;1997;3547.0;3246.0;6.0;108.0;187.0
8176;Totaal;Onderbanken;1998;3573.0;3256.0;6.0;106.0;205.0
8177;Totaal;Onderbanken;1999;3575.0;3262.0;6.0;106.0;201.0
8178;Totaal;Onderbanken;2000;3590.0;3281.0;6.0;105.0;198.0
8179;Totaal;Onderbanken;2001;3677.0;3293.0;21.0;91.0;272.0
8180;Totaal;Onderbanken;2002;3682.0;3309.0;20.0;88.0;265.0
8181;Totaal;Onderbanken;2003;3709.0;3332.0;19.0;88.0;270.0
8182;Totaal;Onderbanken;2004;3758.0;3379.0;19.0;87.0;273.0
8183;Totaal;Onderbanken;2005;3967.0;3571.0;67.0;80.0;249.0
8184;Totaal;Onderbanken;2006;3980.0;3582.0;68.0;79.0;251.0
8185;Totaal;Onderbanken;2007;3971.0;3574.0;68.0;76.0;253.0
8186;Totaal;Onderbanken;2008;3938.0;3582.0;68.0;68.0;220.0
8187;Totaal;Onderbanken;2009;3955.0;3572.0;76.0;68.0;239.0
8188;Totaal;Onderbanken;2010;3957.0;3581.0;72.0;61.0;243.0
8189;Totaal;Onderbanken;2011;3980.0;3586.0;71.0;57.0;266.0
8190;Totaal;Oost Gelre;1997;;;;;
8191;Totaal;Oost Gelre;1998;;;;;
8192;Totaal;Oost Gelre;1999;;;;;
8193;Totaal;Oost Gelre;2000;;;;;
8194;Totaal;Oost Gelre;2001;;;;;
8195;Totaal;Oost Gelre;2002;;;;;
8196;Totaal;Oost Gelre;2003;;;;;
8197;Totaal;Oost Gelre;2004;;;;;
8198;Totaal;Oost Gelre;2005;;;;;
8199;Totaal;Oost Gelre;2006;;;;;
8200;Totaal;Oost Gelre;2007;13412.0;11411.0;236.0;25.0;1740.0
8201;Totaal;Oost Gelre;2008;13604.0;11637.0;238.0;14.0;1715.0
8202;Totaal;Oost Gelre;2009;13677.0;11732.0;251.0;17.0;1677.0
8203;Totaal;Oost Gelre;2010;13736.0;11780.0;259.0;6.0;1691.0
8204;Totaal;Oost Gelre;2011;13790.0;11851.0;272.0;16.0;1651.0
8205;Totaal;Oost-, West- en Middelbeers;1997;;;;;
8206;Totaal;Oost-, West- en Middelbeers;1998;;;;;
8207;Totaal;Oost-, West- en Middelbeers;1999;;;;;
8208;Totaal;Oost-, West- en Middelbeers;2000;;;;;
8209;Totaal;Oost-, West- en Middelbeers;2001;;;;;
8210;Totaal;Oost-, West- en Middelbeers;2002;;;;;
8211;Totaal;Oost-, West- en Middelbeers;2003;;;;;
8212;Totaal;Oost-, West- en Middelbeers;2004;;;;;
8213;Totaal;Oost-, West- en Middelbeers;2005;;;;;
8214;Totaal;Oost-, West- en Middelbeers;2006;;;;;
8215;Totaal;Oost-, West- en Middelbeers;2007;;;;;
8216;Totaal;Oost-, West- en Middelbeers;2008;;;;;
8217;Totaal;Oost-, West- en Middelbeers;2009;;;;;
8218;Totaal;Oost-, West- en Middelbeers;2010;;;;;
8219;Totaal;Oost-, West- en Middelbeers;2011;;;;;
8220;Totaal;Oostburg;1997;12600.0;9171.0;1808.0;678.0;943.0
8221;Totaal;Oostburg;1998;12883.0;9288.0;1940.0;680.0;975.0
8222;Totaal;Oostburg;1999;13155.0;9316.0;2169.0;679.0;991.0
8223;Totaal;Oostburg;2000;13541.0;9387.0;2463.0;675.0;1016.0
8224;Totaal;Oostburg;2001;13923.0;9577.0;2463.0;617.0;1266.0
8225;Totaal;Oostburg;2002;14117.0;9623.0;2533.0;613.0;1348.0
8226;Totaal;Oostburg;2003;;;;;
8227;Totaal;Oostburg;2004;;;;;
8228;Totaal;Oostburg;2005;;;;;
8229;Totaal;Oostburg;2006;;;;;
8230;Totaal;Oostburg;2007;;;;;
8231;Totaal;Oostburg;2008;;;;;
8232;Totaal;Oostburg;2009;;;;;
8233;Totaal;Oostburg;2010;;;;;
8234;Totaal;Oostburg;2011;;;;;
8235;Totaal;Oosterhesselen;1997;2305.0;1786.0;193.0;155.0;171.0
8236;Totaal;Oosterhesselen;1998;;;;;
8237;Totaal;Oosterhesselen;1999;;;;;
8238;Totaal;Oosterhesselen;2000;;;;;
8239;Totaal;Oosterhesselen;2001;;;;;
8240;Totaal;Oosterhesselen;2002;;;;;
8241;Totaal;Oosterhesselen;2003;;;;;
8242;Totaal;Oosterhesselen;2004;;;;;
8243;Totaal;Oosterhesselen;2005;;;;;
8244;Totaal;Oosterhesselen;2006;;;;;
8245;Totaal;Oosterhesselen;2007;;;;;
8246;Totaal;Oosterhesselen;2008;;;;;
8247;Totaal;Oosterhesselen;2009;;;;;
8248;Totaal;Oosterhesselen;2010;;;;;
8249;Totaal;Oosterhesselen;2011;;;;;
8250;Totaal;Oosterhout;1997;23855.0;19804.0;43.0;261.0;3747.0
8251;Totaal;Oosterhout;1998;24438.0;20500.0;44.0;267.0;3627.0
8252;Totaal;Oosterhout;1999;24567.0;20646.0;44.0;264.0;3613.0
8253;Totaal;Oosterhout;2000;24926.0;20947.0;44.0;257.0;3678.0
8254;Totaal;Oosterhout;2001;25441.0;21376.0;1631.0;367.0;2067.0
8255;Totaal;Oosterhout;2002;25564.0;21515.0;1619.0;368.0;2062.0
8256;Totaal;Oosterhout;2003;25691.0;21591.0;1639.0;366.0;2095.0
8257;Totaal;Oosterhout;2004;25796.0;21636.0;1639.0;353.0;2168.0
8258;Totaal;Oosterhout;2005;25898.0;21825.0;1620.0;270.0;2183.0
8259;Totaal;Oosterhout;2006;26394.0;22267.0;1635.0;269.0;2223.0
8260;Totaal;Oosterhout;2007;26712.0;22638.0;1595.0;260.0;2219.0
8261;Totaal;Oosterhout;2008;27038.0;22848.0;1669.0;195.0;2326.0
8262;Totaal;Oosterhout;2009;27180.0;22889.0;1682.0;192.0;2417.0
8263;Totaal;Oosterhout;2010;27230.0;22901.0;1674.0;193.0;2462.0
8264;Totaal;Oosterhout;2011;27431.0;23028.0;1771.0;188.0;2444.0
8265;Totaal;Oostflakkee;1997;4927.0;3784.0;263.0;214.0;666.0
8266;Totaal;Oostflakkee;1998;4902.0;3752.0;544.0;235.0;371.0
8267;Totaal;Oostflakkee;1999;4932.0;4352.0;8.0;272.0;300.0
8268;Totaal;Oostflakkee;2000;4972.0;3812.0;584.0;271.0;305.0
8269;Totaal;Oostflakkee;2001;5024.0;3846.0;626.0;259.0;293.0
8270;Totaal;Oostflakkee;2002;5060.0;3856.0;640.0;257.0;307.0
8271;Totaal;Oostflakkee;2003;5127.0;3872.0;687.0;243.0;325.0
8272;Totaal;Oostflakkee;2004;5216.0;3881.0;751.0;244.0;340.0
8273;Totaal;Oostflakkee;2005;5296.0;3965.0;771.0;195.0;365.0
8274;Totaal;Oostflakkee;2006;5314.0;3975.0;775.0;193.0;371.0
8275;Totaal;Oostflakkee;2007;5425.0;4018.0;847.0;191.0;369.0
8276;Totaal;Oostflakkee;2008;5430.0;4013.0;854.0;186.0;377.0
8277;Totaal;Oostflakkee;2009;5510.0;4069.0;872.0;180.0;389.0
8278;Totaal;Oostflakkee;2010;5538.0;4076.0;873.0;182.0;407.0
8279;Totaal;Oostflakkee;2011;5601.0;4093.0;871.0;178.0;459.0
8280;Totaal;Ooststellingwerf;1997;11651.0;9257.0;978.0;690.0;726.0
8281;Totaal;Ooststellingwerf;1998;11911.0;9470.0;988.0;692.0;761.0
8282;Totaal;Ooststellingwerf;1999;12301.0;10037.0;634.0;758.0;872.0
8283;Totaal;Ooststellingwerf;2000;12561.0;10258.0;634.0;752.0;917.0
8284;Totaal;Ooststellingwerf;2001;12741.0;10118.0;933.0;720.0;970.0
8285;Totaal;Ooststellingwerf;2002;12793.0;10187.0;933.0;715.0;958.0
8286;Totaal;Ooststellingwerf;2003;12965.0;10207.0;934.0;718.0;1106.0
8287;Totaal;Ooststellingwerf;2004;12974.0;10191.0;930.0;720.0;1133.0
8288;Totaal;Ooststellingwerf;2005;13167.0;10221.0;1015.0;623.0;1308.0
8289;Totaal;Ooststellingwerf;2006;13170.0;10296.0;1045.0;616.0;1213.0
8290;Totaal;Ooststellingwerf;2007;13222.0;10396.0;1018.0;588.0;1220.0
8291;Totaal;Ooststellingwerf;2008;13292.0;10454.0;1043.0;533.0;1262.0
8292;Totaal;Ooststellingwerf;2009;13348.0;10538.0;1057.0;475.0;1278.0
8293;Totaal;Ooststellingwerf;2010;13350.0;10574.0;1046.0;469.0;1261.0
8294;Totaal;Ooststellingwerf;2011;13464.0;10646.0;1061.0;478.0;1279.0
8295;Totaal;Oostzaan;1997;3733.0;3313.0;0.0;3.0;417.0
8296;Totaal;Oostzaan;1998;3829.0;3325.0;139.0;79.0;286.0
8297;Totaal;Oostzaan;1999;3915.0;3444.0;143.0;76.0;252.0
8298;Totaal;Oostzaan;2000;4262.0;3463.0;295.0;72.0;432.0
8299;Totaal;Oostzaan;2001;4084.0;3632.0;136.0;39.0;277.0
8300;Totaal;Oostzaan;2002;4099.0;3646.0;139.0;40.0;274.0
8301;Totaal;Oostzaan;2003;4143.0;3680.0;138.0;40.0;285.0
8302;Totaal;Oostzaan;2004;4159.0;3679.0;137.0;37.0;306.0
8303;Totaal;Oostzaan;2005;4223.0;3672.0;207.0;30.0;314.0
8304;Totaal;Oostzaan;2006;4260.0;3714.0;208.0;30.0;308.0
8305;Totaal;Oostzaan;2007;4223.0;3723.0;198.0;29.0;273.0
8306;Totaal;Oostzaan;2008;4270.0;3752.0;198.0;30.0;290.0
8307;Totaal;Oostzaan;2009;4271.0;3756.0;198.0;29.0;288.0
8308;Totaal;Oostzaan;2010;4269.0;3756.0;198.0;30.0;285.0
8309;Totaal;Oostzaan;2011;4268.0;3757.0;197.0;29.0;285.0
8310;Totaal;Ootmarsum;1997;1906.0;1573.0;36.0;41.0;256.0
8311;Totaal;Ootmarsum;1998;1947.0;1600.0;33.0;44.0;270.0
8312;Totaal;Ootmarsum;1999;1966.0;1619.0;34.0;44.0;269.0
8313;Totaal;Ootmarsum;2000;2035.0;1678.0;32.0;42.0;283.0
8314;Totaal;Ootmarsum;2001;;;;;
8315;Totaal;Ootmarsum;2002;;;;;
8316;Totaal;Ootmarsum;2003;;;;;
8317;Totaal;Ootmarsum;2004;;;;;
8318;Totaal;Ootmarsum;2005;;;;;
8319;Totaal;Ootmarsum;2006;;;;;
8320;Totaal;Ootmarsum;2007;;;;;
8321;Totaal;Ootmarsum;2008;;;;;
8322;Totaal;Ootmarsum;2009;;;;;
8323;Totaal;Ootmarsum;2010;;;;;
8324;Totaal;Ootmarsum;2011;;;;;
8325;Totaal;Opmeer;1997;4811.0;3839.0;306.0;150.0;516.0
8326;Totaal;Opmeer;1998;4846.0;3878.0;305.0;151.0;512.0
8327;Totaal;Opmeer;1999;4880.0;3830.0;304.0;226.0;520.0
8328;Totaal;Opmeer;2000;4960.0;3886.0;304.0;233.0;537.0
8329;Totaal;Opmeer;2001;5069.0;4024.0;301.0;201.0;543.0
8330;Totaal;Opmeer;2002;5083.0;4035.0;301.0;197.0;550.0
8331;Totaal;Opmeer;2003;5154.0;4048.0;299.0;188.0;619.0
8332;Totaal;Opmeer;2004;5250.0;4142.0;299.0;184.0;625.0
8333;Totaal;Opmeer;2005;5207.0;4106.0;332.0;173.0;596.0
8334;Totaal;Opmeer;2006;5212.0;4108.0;456.0;172.0;476.0
8335;Totaal;Opmeer;2007;5280.0;4196.0;455.0;155.0;474.0
8336;Totaal;Opmeer;2008;5322.0;4250.0;457.0;137.0;478.0
8337;Totaal;Opmeer;2009;5442.0;4359.0;461.0;135.0;487.0
8338;Totaal;Opmeer;2010;5454.0;4372.0;463.0;134.0;485.0
8339;Totaal;Opmeer;2011;5499.0;4405.0;458.0;133.0;503.0
8340;Totaal;Opsterland;1997;12121.0;10110.0;232.0;779.0;1000.0
8341;Totaal;Opsterland;1998;12502.0;10337.0;238.0;733.0;1194.0
8342;Totaal;Opsterland;1999;12668.0;10476.0;242.0;745.0;1205.0
8343;Totaal;Opsterland;2000;12774.0;10565.0;236.0;749.0;1224.0
8344;Totaal;Opsterland;2001;12842.0;10676.0;227.0;786.0;1153.0
8345;Totaal;Opsterland;2002;12976.0;10791.0;225.0;781.0;1179.0
8346;Totaal;Opsterland;2003;13322.0;10881.0;223.0;776.0;1442.0
8347;Totaal;Opsterland;2004;13397.0;10995.0;223.0;761.0;1418.0
8348;Totaal;Opsterland;2005;13426.0;11202.0;216.0;651.0;1357.0
8349;Totaal;Opsterland;2006;13551.0;11332.0;217.0;657.0;1345.0
8350;Totaal;Opsterland;2007;13744.0;11542.0;213.0;626.0;1363.0
8351;Totaal;Opsterland;2008;13391.0;11579.0;202.0;229.0;1381.0
8352;Totaal;Opsterland;2009;13603.0;11741.0;200.0;224.0;1438.0
8353;Totaal;Opsterland;2010;13829.0;11835.0;338.0;211.0;1445.0
8354;Totaal;Opsterland;2011;13977.0;11908.0;390.0;224.0;1455.0
8355;Totaal;Oss;1997;27885.0;24843.0;853.0;573.0;1616.0
8356;Totaal;Oss;1998;29742.0;26399.0;865.0;556.0;1922.0
8357;Totaal;Oss;1999;29907.0;26595.0;867.0;510.0;1935.0
8358;Totaal;Oss;2000;30153.0;26853.0;866.0;476.0;1958.0
8359;Totaal;Oss;2001;30164.0;26823.0;865.0;465.0;2011.0
8360;Totaal;Oss;2002;30267.0;26966.0;868.0;398.0;2035.0
8361;Totaal;Oss;2003;33989.0;30146.0;890.0;543.0;2410.0
8362;Totaal;Oss;2004;34296.0;30235.0;889.0;516.0;2656.0
8363;Totaal;Oss;2005;34710.0;30407.0;900.0;512.0;2891.0
8364;Totaal;Oss;2006;34867.0;30693.0;895.0;492.0;2787.0
8365;Totaal;Oss;2007;35454.0;31553.0;884.0;486.0;2531.0
8366;Totaal;Oss;2008;35849.0;31811.0;882.0;479.0;2677.0
8367;Totaal;Oss;2009;36269.0;32117.0;917.0;476.0;2759.0
8368;Totaal;Oss;2010;36684.0;32524.0;906.0;477.0;2777.0
8369;Totaal;Oss;2011;40061.0;35414.0;924.0;625.0;3098.0
8370;Totaal;Ossendrecht;1997;;;;;
8371;Totaal;Ossendrecht;1998;;;;;
8372;Totaal;Ossendrecht;1999;;;;;
8373;Totaal;Ossendrecht;2000;;;;;
8374;Totaal;Ossendrecht;2001;;;;;
8375;Totaal;Ossendrecht;2002;;;;;
8376;Totaal;Ossendrecht;2003;;;;;
8377;Totaal;Ossendrecht;2004;;;;;
8378;Totaal;Ossendrecht;2005;;;;;
8379;Totaal;Ossendrecht;2006;;;;;
8380;Totaal;Ossendrecht;2007;;;;;
8381;Totaal;Ossendrecht;2008;;;;;
8382;Totaal;Ossendrecht;2009;;;;;
8383;Totaal;Ossendrecht;2010;;;;;
8384;Totaal;Ossendrecht;2011;;;;;
8385;Totaal;Oud en Nieuw Gastel;1997;;;;;
8386;Totaal;Oud en Nieuw Gastel;1998;;;;;
8387;Totaal;Oud en Nieuw Gastel;1999;;;;;
8388;Totaal;Oud en Nieuw Gastel;2000;;;;;
8389;Totaal;Oud en Nieuw Gastel;2001;;;;;
8390;Totaal;Oud en Nieuw Gastel;2002;;;;;
8391;Totaal;Oud en Nieuw Gastel;2003;;;;;
8392;Totaal;Oud en Nieuw Gastel;2004;;;;;
8393;Totaal;Oud en Nieuw Gastel;2005;;;;;
8394;Totaal;Oud en Nieuw Gastel;2006;;;;;
8395;Totaal;Oud en Nieuw Gastel;2007;;;;;
8396;Totaal;Oud en Nieuw Gastel;2008;;;;;
8397;Totaal;Oud en Nieuw Gastel;2009;;;;;
8398;Totaal;Oud en Nieuw Gastel;2010;;;;;
8399;Totaal;Oud en Nieuw Gastel;2011;;;;;
8400;Totaal;Oud-Beijerland;1997;9203.0;7770.0;0.0;47.0;1386.0
8401;Totaal;Oud-Beijerland;1998;9459.0;7976.0;513.0;65.0;905.0
8402;Totaal;Oud-Beijerland;1999;9847.0;8333.0;509.0;68.0;937.0
8403;Totaal;Oud-Beijerland;2000;9902.0;8364.0;508.0;69.0;961.0
8404;Totaal;Oud-Beijerland;2001;10106.0;8603.0;497.0;66.0;940.0
8405;Totaal;Oud-Beijerland;2002;10300.0;8800.0;494.0;65.0;941.0
8406;Totaal;Oud-Beijerland;2003;10494.0;8984.0;493.0;66.0;951.0
8407;Totaal;Oud-Beijerland;2004;10674.0;9141.0;512.0;64.0;957.0
8408;Totaal;Oud-Beijerland;2005;10918.0;9399.0;502.0;64.0;953.0
8409;Totaal;Oud-Beijerland;2006;11006.0;9453.0;503.0;61.0;989.0
8410;Totaal;Oud-Beijerland;2007;11048.0;9480.0;494.0;61.0;1013.0
8411;Totaal;Oud-Beijerland;2008;11068.0;9500.0;502.0;55.0;1011.0
8412;Totaal;Oud-Beijerland;2009;11112.0;9528.0;500.0;38.0;1046.0
8413;Totaal;Oud-Beijerland;2010;11069.0;9467.0;499.0;53.0;1050.0
