ID;Populatie;Vervoerwijzen;Reismotieven;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Afstand_4;ReisduurPerVerplaatsing_5;Verplaatsingen_6;Afstand_7;Reisduur_8
3813;Totaal;Auto (passagier);Van en naar werkadres;Zeeland (PV);2015;;;;;;;;
3814;Totaal;Auto (passagier);Van en naar werkadres;Zeeland (PV);2016;;;;;;;;
3815;Totaal;Auto (passagier);Van en naar werkadres;Zeeland (PV);2017;;;;;;;;
3816;Totaal;Auto (passagier);Van en naar werkadres;Noord-Brabant (PV);2010;0.03;0.75;0.91;21.64;26.17;12.0;262.0;5.3
3817;Totaal;Auto (passagier);Van en naar werkadres;Noord-Brabant (PV);2011;0.02;0.61;0.62;30.54;30.97;7.0;213.0;3.6
3818;Totaal;Auto (passagier);Van en naar werkadres;Noord-Brabant (PV);2012;0.02;0.59;0.67;28.18;31.81;7.0;207.0;3.9
3819;Totaal;Auto (passagier);Van en naar werkadres;Noord-Brabant (PV);2013;0.02;0.38;0.47;19.33;23.77;7.0;133.0;2.7
3820;Totaal;Auto (passagier);Van en naar werkadres;Noord-Brabant (PV);2014;0.02;0.72;0.8;37.22;41.51;7.0;249.0;4.6
3821;Totaal;Auto (passagier);Van en naar werkadres;Noord-Brabant (PV);2015;0.02;0.46;0.77;27.34;45.47;6.0;160.0;4.4
3822;Totaal;Auto (passagier);Van en naar werkadres;Noord-Brabant (PV);2016;0.02;0.38;0.54;18.36;26.06;7.0;133.0;3.1
3823;Totaal;Auto (passagier);Van en naar werkadres;Noord-Brabant (PV);2017;;;;;;;;
3824;Totaal;Auto (passagier);Van en naar werkadres;Limburg (PV);2010;0.04;0.65;0.93;18.56;26.4;12.0;226.0;5.4
3825;Totaal;Auto (passagier);Van en naar werkadres;Limburg (PV);2011;;;;;;;;
3826;Totaal;Auto (passagier);Van en naar werkadres;Limburg (PV);2012;;;;;;;;
3827;Totaal;Auto (passagier);Van en naar werkadres;Limburg (PV);2013;;;;;;;;
3828;Totaal;Auto (passagier);Van en naar werkadres;Limburg (PV);2014;;;;;;;;
3829;Totaal;Auto (passagier);Van en naar werkadres;Limburg (PV);2015;;;;;;;;
3830;Totaal;Auto (passagier);Van en naar werkadres;Limburg (PV);2016;;;;;;;;
3831;Totaal;Auto (passagier);Van en naar werkadres;Limburg (PV);2017;;;;;;;;
3832;Totaal;Auto (passagier);Van en naar werkadres;Zeer sterk stedelijk;2010;0.03;0.57;0.95;21.38;35.28;9.0;200.0;5.5
3833;Totaal;Auto (passagier);Van en naar werkadres;Zeer sterk stedelijk;2011;0.02;0.49;0.67;25.96;35.66;7.0;170.0;3.9
3834;Totaal;Auto (passagier);Van en naar werkadres;Zeer sterk stedelijk;2012;0.02;0.49;0.64;26.19;34.46;6.0;170.0;3.7
3835;Totaal;Auto (passagier);Van en naar werkadres;Zeer sterk stedelijk;2013;0.02;0.41;0.55;23.01;30.65;6.0;144.0;3.2
3836;Totaal;Auto (passagier);Van en naar werkadres;Zeer sterk stedelijk;2014;0.02;0.64;0.73;40.74;46.45;5.0;223.0;4.2
3837;Totaal;Auto (passagier);Van en naar werkadres;Zeer sterk stedelijk;2015;0.01;0.36;0.5;25.03;34.35;5.0;127.0;2.9
3838;Totaal;Auto (passagier);Van en naar werkadres;Zeer sterk stedelijk;2016;0.02;0.44;0.8;26.58;48.1;6.0;155.0;4.7
3839;Totaal;Auto (passagier);Van en naar werkadres;Zeer sterk stedelijk;2017;0.02;0.7;1.08;42.62;65.92;6.0;242.0;6.2
3840;Totaal;Auto (passagier);Van en naar werkadres;Sterk stedelijk;2010;0.03;0.59;0.8;19.6;26.75;10.0;204.0;4.6
3841;Totaal;Auto (passagier);Van en naar werkadres;Sterk stedelijk;2011;0.02;0.38;0.58;22.19;33.55;6.0;134.0;3.4
3842;Totaal;Auto (passagier);Van en naar werkadres;Sterk stedelijk;2012;0.02;0.45;0.59;22.59;29.59;7.0;158.0;3.5
3843;Totaal;Auto (passagier);Van en naar werkadres;Sterk stedelijk;2013;0.02;0.34;0.48;19.87;27.47;6.0;120.0;2.8
3844;Totaal;Auto (passagier);Van en naar werkadres;Sterk stedelijk;2014;0.02;0.53;0.64;24.79;30.04;7.0;184.0;3.7
3845;Totaal;Auto (passagier);Van en naar werkadres;Sterk stedelijk;2015;0.02;0.4;0.54;23.55;31.39;6.0;140.0;3.1
3846;Totaal;Auto (passagier);Van en naar werkadres;Sterk stedelijk;2016;0.02;0.56;0.81;29.13;42.18;7.0;196.0;4.7
3847;Totaal;Auto (passagier);Van en naar werkadres;Sterk stedelijk;2017;0.01;0.37;0.48;25.97;33.07;5.0;129.0;2.7
3848;Totaal;Auto (passagier);Van en naar werkadres;Matig stedelijk;2010;0.03;0.73;0.84;25.68;29.66;10.0;252.0;4.9
3849;Totaal;Auto (passagier);Van en naar werkadres;Matig stedelijk;2011;0.02;0.55;0.61;29.49;32.71;7.0;192.0;3.6
3850;Totaal;Auto (passagier);Van en naar werkadres;Matig stedelijk;2012;0.02;0.53;0.73;26.78;36.65;7.0;186.0;4.2
3851;Totaal;Auto (passagier);Van en naar werkadres;Matig stedelijk;2013;0.02;0.5;0.66;25.2;33.33;7.0;174.0;3.8
3852;Totaal;Auto (passagier);Van en naar werkadres;Matig stedelijk;2014;0.01;0.38;0.42;28.36;30.92;5.0;134.0;2.4
3853;Totaal;Auto (passagier);Van en naar werkadres;Matig stedelijk;2015;0.02;0.43;0.68;24.58;38.51;6.0;150.0;3.9
3854;Totaal;Auto (passagier);Van en naar werkadres;Matig stedelijk;2016;0.02;0.46;0.85;28.03;51.48;6.0;162.0;5.0
3855;Totaal;Auto (passagier);Van en naar werkadres;Matig stedelijk;2017;0.02;0.43;0.53;24.55;30.21;6.0;151.0;3.1
3856;Totaal;Auto (passagier);Van en naar werkadres;Weinig stedelijk;2010;0.03;0.83;0.92;25.45;28.12;11.0;289.0;5.3
3857;Totaal;Auto (passagier);Van en naar werkadres;Weinig stedelijk;2011;0.02;0.63;0.76;28.36;34.66;8.0;218.0;4.4
3858;Totaal;Auto (passagier);Van en naar werkadres;Weinig stedelijk;2012;0.02;0.49;0.61;27.03;33.84;6.0;171.0;3.6
3859;Totaal;Auto (passagier);Van en naar werkadres;Weinig stedelijk;2013;0.02;0.46;0.49;27.38;29.11;6.0;159.0;2.8
3860;Totaal;Auto (passagier);Van en naar werkadres;Weinig stedelijk;2014;0.02;0.38;0.45;24.49;28.92;5.0;134.0;2.6
3861;Totaal;Auto (passagier);Van en naar werkadres;Weinig stedelijk;2015;0.01;0.46;0.5;33.23;36.29;5.0;160.0;2.9
3862;Totaal;Auto (passagier);Van en naar werkadres;Weinig stedelijk;2016;0.02;0.41;0.46;22.89;25.24;6.0;144.0;2.7
3863;Totaal;Auto (passagier);Van en naar werkadres;Weinig stedelijk;2017;0.02;0.42;0.51;23.48;28.68;6.0;144.0;2.9
3864;Totaal;Auto (passagier);Van en naar werkadres;Niet stedelijk;2010;0.04;1.01;1.12;28.04;31.06;13.0;351.0;6.5
3865;Totaal;Auto (passagier);Van en naar werkadres;Niet stedelijk;2011;0.02;0.71;0.75;29.23;30.79;8.0;248.0;4.4
3866;Totaal;Auto (passagier);Van en naar werkadres;Niet stedelijk;2012;0.02;0.45;0.55;22.13;27.14;7.0;157.0;3.2
3867;Totaal;Auto (passagier);Van en naar werkadres;Niet stedelijk;2013;0.02;0.44;0.5;21.96;25.02;7.0;152.0;2.9
3868;Totaal;Auto (passagier);Van en naar werkadres;Niet stedelijk;2014;0.02;0.44;0.52;26.94;32.2;6.0;152.0;3.0
3869;Totaal;Auto (passagier);Van en naar werkadres;Niet stedelijk;2015;;;;;;;;
3870;Totaal;Auto (passagier);Van en naar werkadres;Niet stedelijk;2016;;;;;;;;
3871;Totaal;Auto (passagier);Van en naar werkadres;Niet stedelijk;2017;;;;;;;;
3872;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Nederland;2010;0.0;0.13;0.15;36.29;41.24;1.0;45.0;0.8
3873;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Nederland;2011;0.0;0.1;0.13;41.97;53.43;1.0;36.0;0.8
3874;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Nederland;2012;0.0;0.11;0.13;45.96;53.06;1.0;39.0;0.8
3875;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Nederland;2013;0.0;0.07;0.07;31.99;34.4;1.0;23.0;0.4
3876;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Nederland;2014;0.0;0.1;0.09;50.64;45.69;1.0;35.0;0.5
3877;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Nederland;2015;;;;;;;;
3878;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Nederland;2016;;;;;;;;
3879;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Nederland;2017;;;;;;;;
3880;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Nederland (LD);2010;;;;;;;;
3881;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Nederland (LD);2011;;;;;;;;
3882;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Nederland (LD);2012;;;;;;;;
3883;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Nederland (LD);2013;;;;;;;;
3884;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Nederland (LD);2014;;;;;;;;
3885;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Nederland (LD);2015;;;;;;;;
3886;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Nederland (LD);2016;;;;;;;;
3887;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Nederland (LD);2017;;;;;;;;
3888;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Oost-Nederland (LD);2010;;;;;;;;
3889;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Oost-Nederland (LD);2011;;;;;;;;
3890;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Oost-Nederland (LD);2012;;;;;;;;
3891;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Oost-Nederland (LD);2013;;;;;;;;
3892;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Oost-Nederland (LD);2014;;;;;;;;
3893;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Oost-Nederland (LD);2015;;;;;;;;
3894;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Oost-Nederland (LD);2016;;;;;;;;
3895;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Oost-Nederland (LD);2017;;;;;;;;
3896;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;West-Nederland (LD);2010;;;;;;;;
3897;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;West-Nederland (LD);2011;;;;;;;;
3898;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;West-Nederland (LD);2012;;;;;;;;
3899;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;West-Nederland (LD);2013;;;;;;;;
3900;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;West-Nederland (LD);2014;;;;;;;;
3901;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;West-Nederland (LD);2015;;;;;;;;
3902;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;West-Nederland (LD);2016;;;;;;;;
3903;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;West-Nederland (LD);2017;;;;;;;;
3904;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zuid-Nederland (LD);2010;;;;;;;;
3905;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zuid-Nederland (LD);2011;;;;;;;;
3906;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zuid-Nederland (LD);2012;;;;;;;;
3907;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zuid-Nederland (LD);2013;;;;;;;;
3908;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zuid-Nederland (LD);2014;;;;;;;;
3909;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zuid-Nederland (LD);2015;;;;;;;;
3910;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zuid-Nederland (LD);2016;;;;;;;;
3911;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zuid-Nederland (LD);2017;;;;;;;;
3912;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Groningen (PV);2010;;;;;;;;
3913;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Groningen (PV);2011;;;;;;;;
3914;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Groningen (PV);2012;;;;;;;;
3915;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Groningen (PV);2013;;;;;;;;
3916;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Groningen (PV);2014;;;;;;;;
3917;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Groningen (PV);2015;;;;;;;;
3918;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Groningen (PV);2016;;;;;;;;
3919;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Groningen (PV);2017;;;;;;;;
3920;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Friesland (PV);2010;;;;;;;;
3921;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Friesland (PV);2011;;;;;;;;
3922;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Friesland (PV);2012;;;;;;;;
3923;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Friesland (PV);2013;;;;;;;;
3924;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Friesland (PV);2014;;;;;;;;
3925;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Friesland (PV);2015;;;;;;;;
3926;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Friesland (PV);2016;;;;;;;;
3927;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Friesland (PV);2017;;;;;;;;
3928;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Drenthe (PV);2010;;;;;;;;
3929;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Drenthe (PV);2011;;;;;;;;
3930;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Drenthe (PV);2012;;;;;;;;
3931;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Drenthe (PV);2013;;;;;;;;
3932;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Drenthe (PV);2014;;;;;;;;
3933;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Drenthe (PV);2015;;;;;;;;
3934;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Drenthe (PV);2016;;;;;;;;
3935;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Drenthe (PV);2017;;;;;;;;
3936;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Overijssel (PV);2010;;;;;;;;
3937;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Overijssel (PV);2011;;;;;;;;
3938;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Overijssel (PV);2012;;;;;;;;
3939;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Overijssel (PV);2013;;;;;;;;
3940;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Overijssel (PV);2014;;;;;;;;
3941;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Overijssel (PV);2015;;;;;;;;
3942;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Overijssel (PV);2016;;;;;;;;
3943;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Overijssel (PV);2017;;;;;;;;
3944;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Flevoland (PV);2010;;;;;;;;
3945;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Flevoland (PV);2011;;;;;;;;
3946;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Flevoland (PV);2012;;;;;;;;
3947;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Flevoland (PV);2013;;;;;;;;
3948;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Flevoland (PV);2014;;;;;;;;
3949;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Flevoland (PV);2015;;;;;;;;
3950;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Flevoland (PV);2016;;;;;;;;
3951;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Flevoland (PV);2017;;;;;;;;
3952;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Gelderland (PV);2010;;;;;;;;
3953;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Gelderland (PV);2011;;;;;;;;
3954;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Gelderland (PV);2012;;;;;;;;
3955;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Gelderland (PV);2013;;;;;;;;
3956;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Gelderland (PV);2014;;;;;;;;
3957;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Gelderland (PV);2015;;;;;;;;
3958;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Gelderland (PV);2016;;;;;;;;
3959;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Gelderland (PV);2017;;;;;;;;
3960;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Utrecht (PV);2010;;;;;;;;
3961;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Utrecht (PV);2011;;;;;;;;
3962;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Utrecht (PV);2012;;;;;;;;
3963;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Utrecht (PV);2013;;;;;;;;
3964;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Utrecht (PV);2014;;;;;;;;
3965;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Utrecht (PV);2015;;;;;;;;
3966;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Utrecht (PV);2016;;;;;;;;
3967;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Utrecht (PV);2017;;;;;;;;
3968;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Holland (PV);2010;;;;;;;;
3969;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Holland (PV);2011;;;;;;;;
3970;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Holland (PV);2012;;;;;;;;
3971;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Holland (PV);2013;;;;;;;;
3972;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Holland (PV);2014;;;;;;;;
3973;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Holland (PV);2015;;;;;;;;
3974;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Holland (PV);2016;;;;;;;;
3975;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Holland (PV);2017;;;;;;;;
3976;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zuid-Holland (PV);2010;;;;;;;;
3977;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zuid-Holland (PV);2011;;;;;;;;
3978;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zuid-Holland (PV);2012;;;;;;;;
3979;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zuid-Holland (PV);2013;;;;;;;;
3980;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zuid-Holland (PV);2014;;;;;;;;
3981;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zuid-Holland (PV);2015;;;;;;;;
3982;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zuid-Holland (PV);2016;;;;;;;;
3983;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zuid-Holland (PV);2017;;;;;;;;
3984;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zeeland (PV);2010;;;;;;;;
3985;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zeeland (PV);2011;;;;;;;;
3986;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zeeland (PV);2012;;;;;;;;
3987;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zeeland (PV);2013;;;;;;;;
3988;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zeeland (PV);2014;;;;;;;;
3989;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zeeland (PV);2015;;;;;;;;
3990;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zeeland (PV);2016;;;;;;;;
3991;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zeeland (PV);2017;;;;;;;;
3992;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Brabant (PV);2010;;;;;;;;
3993;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Brabant (PV);2011;;;;;;;;
3994;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Brabant (PV);2012;;;;;;;;
3995;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Brabant (PV);2013;;;;;;;;
3996;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Brabant (PV);2014;;;;;;;;
3997;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Brabant (PV);2015;;;;;;;;
3998;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Brabant (PV);2016;;;;;;;;
3999;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Noord-Brabant (PV);2017;;;;;;;;
4000;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Limburg (PV);2010;;;;;;;;
4001;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Limburg (PV);2011;;;;;;;;
4002;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Limburg (PV);2012;;;;;;;;
4003;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Limburg (PV);2013;;;;;;;;
4004;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Limburg (PV);2014;;;;;;;;
4005;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Limburg (PV);2015;;;;;;;;
4006;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Limburg (PV);2016;;;;;;;;
4007;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Limburg (PV);2017;;;;;;;;
4008;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zeer sterk stedelijk;2010;;;;;;;;
4009;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zeer sterk stedelijk;2011;;;;;;;;
4010;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zeer sterk stedelijk;2012;;;;;;;;
4011;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zeer sterk stedelijk;2013;;;;;;;;
4012;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zeer sterk stedelijk;2014;;;;;;;;
4013;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zeer sterk stedelijk;2015;;;;;;;;
4014;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zeer sterk stedelijk;2016;;;;;;;;
4015;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Zeer sterk stedelijk;2017;;;;;;;;
4016;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Sterk stedelijk;2010;;;;;;;;
4017;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Sterk stedelijk;2011;;;;;;;;
4018;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Sterk stedelijk;2012;;;;;;;;
4019;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Sterk stedelijk;2013;;;;;;;;
4020;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Sterk stedelijk;2014;;;;;;;;
4021;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Sterk stedelijk;2015;;;;;;;;
4022;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Sterk stedelijk;2016;;;;;;;;
4023;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Sterk stedelijk;2017;;;;;;;;
4024;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Matig stedelijk;2010;;;;;;;;
4025;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Matig stedelijk;2011;;;;;;;;
4026;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Matig stedelijk;2012;;;;;;;;
4027;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Matig stedelijk;2013;;;;;;;;
4028;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Matig stedelijk;2014;;;;;;;;
4029;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Matig stedelijk;2015;;;;;;;;
4030;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Matig stedelijk;2016;;;;;;;;
4031;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Matig stedelijk;2017;;;;;;;;
4032;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Weinig stedelijk;2010;;;;;;;;
4033;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Weinig stedelijk;2011;;;;;;;;
4034;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Weinig stedelijk;2012;;;;;;;;
4035;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Weinig stedelijk;2013;;;;;;;;
4036;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Weinig stedelijk;2014;;;;;;;;
4037;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Weinig stedelijk;2015;;;;;;;;
4038;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Weinig stedelijk;2016;;;;;;;;
4039;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Weinig stedelijk;2017;;;;;;;;
4040;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Niet stedelijk;2010;;;;;;;;
4041;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Niet stedelijk;2011;;;;;;;;
4042;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Niet stedelijk;2012;;;;;;;;
4043;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Niet stedelijk;2013;;;;;;;;
4044;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Niet stedelijk;2014;;;;;;;;
4045;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Niet stedelijk;2015;;;;;;;;
4046;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Niet stedelijk;2016;;;;;;;;
4047;Totaal;Auto (passagier);Zakelijk bezoek in werksfeer;Niet stedelijk;2017;;;;;;;;
4048;Totaal;Auto (passagier);Diensten/verzorging;Nederland;2010;0.02;0.28;0.42;13.18;19.71;7.0;97.0;2.4
4049;Totaal;Auto (passagier);Diensten/verzorging;Nederland;2011;0.02;0.21;0.36;12.37;21.08;6.0;74.0;2.1
4050;Totaal;Auto (passagier);Diensten/verzorging;Nederland;2012;0.02;0.19;0.35;10.2;18.28;7.0;68.0;2.0
4051;Totaal;Auto (passagier);Diensten/verzorging;Nederland;2013;0.02;0.25;0.42;11.99;20.08;7.0;87.0;2.4
4052;Totaal;Auto (passagier);Diensten/verzorging;Nederland;2014;0.02;0.24;0.41;12.69;21.81;7.0;83.0;2.4
4053;Totaal;Auto (passagier);Diensten/verzorging;Nederland;2015;0.02;0.23;0.37;13.38;21.18;6.0;81.0;2.1
