ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;TotaleOppervlakte_4;TotaalVerkeersterrein_5;Spoorterrein_6;Wegverkeersterrein_7;Vliegveld_8;TotaalBebouwdTerrein_9;Woonterrein_10;TerreinVoorDetailhandelEnHoreca_11;TerreinVoorOpenbareVoorzieningen_12;TerreinVoorSociaalCultureleVoorz_13;Bedrijventerrein_14;TotaalSemiBebouwdTerrein_15;Stortplaats_16;Wrakkenopslagplaats_17;Begraafplaats_18;Delfstofwinplaats_19;Bouwterrein_20;SemiVerhardOverigTerrein_21;TotaalRecreatieterrein_22;ParkEnPlantsoen_23;Sportterrein_24;Volkstuin_25;DagrecreatiefTerrein_26;VerblijfsrecreatiefTerrein_27;TotaalAgrarischTerrein_28;TerreinVoorGlastuinbouw_29;OverigAgrarischTerrein_30;TotaalBosEnOpenNatuurlijkTerrein_31;Bos_32;OpenDroogNatuurlijkTerrein_33;OpenNatNatuurlijkTerrein_34;TotaalBinnenwater_35;IJsselmeerMarkermeer_36;AfgeslotenZeearm_37;RijnEnMaas_38;Randmeer_39;Spaarbekken_40;RecreatiefBinnenwater_41;BinnenwaterVoorDelfstofwinning_42;VloeiEnOfSlibveld_43;OverigBinnenwater_44;TotaalBuitenwater_45;WaddenzeeEemsDollard_46;Oosterschelde_47;Westerschelde_48;Noordzee_49
6984;Capelsebrug;Capelle aan den IJssel                  ;Buurt     ;BU05020903;13;4;0;4;0;4;3;0;0;0;1;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6985;Rijckevorselpark;Capelle aan den IJssel                  ;Buurt     ;BU05020904;9;4;0;4;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6986;Rivium 1e straat;Capelle aan den IJssel                  ;Buurt     ;BU05020905;15;1;0;1;0;12;0;0;1;0;11;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6987;AWZI Rivium;Capelle aan den IJssel                  ;Buurt     ;BU05020906;13;0;0;0;0;13;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6988;Rivium 2e straat;Capelle aan den IJssel                  ;Buurt     ;BU05020907;14;1;0;1;0;13;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6989;Rivium Promenade;Capelle aan den IJssel                  ;Buurt     ;BU05020908;11;1;0;1;0;9;0;0;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6990;Delft;Delft                                   ;Gemeente  ;GM0503    ;2406;175;15;160;0;1199;737;73;37;134;217;128;0;1;15;0;111;0;485;232;117;23;97;16;229;0;229;70;57;0;13;121;;;;;0;47;0;0;74;;;;;
6991;Wijk 11 Binnenstad;Delft                                   ;Wijk      ;WK050311  ;145;11;2;9;0;111;61;30;1;5;14;6;0;0;0;0;6;0;5;5;0;0;0;0;0;0;0;0;0;0;0;12;;;;;0;0;0;0;12;;;;;
6992;Bedrijventerrein Wateringseweg;Delft                                   ;Buurt     ;BU05031100;18;2;1;1;0;9;0;0;0;0;9;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
6993;Centrum-Noord;Delft                                   ;Buurt     ;BU05031101;17;1;0;1;0;9;9;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
6994;Centrum-West;Delft                                   ;Buurt     ;BU05031102;26;4;0;4;0;20;16;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
6995;Centrum-Oost;Delft                                   ;Buurt     ;BU05031103;20;0;0;0;0;19;16;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
6996;Centrum;Delft                                   ;Buurt     ;BU05031104;20;0;0;0;0;18;5;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
6997;Stationsbuurt;Delft                                   ;Buurt     ;BU05031105;6;1;1;0;0;5;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6998;Centrum-Zuidwest;Delft                                   ;Buurt     ;BU05031106;13;3;0;3;0;9;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
6999;In de Veste;Delft                                   ;Buurt     ;BU05031107;10;0;0;0;0;9;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7000;Centrum-Zuidoost;Delft                                   ;Buurt     ;BU05031108;6;0;0;0;0;6;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7001;Zuidpoort;Delft                                   ;Buurt     ;BU05031109;9;1;0;1;0;8;1;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7002;Wijk 12 Vrijenban;Delft                                   ;Wijk      ;WK050312  ;152;22;0;22;0;117;81;0;2;22;12;2;0;0;0;0;2;0;6;6;0;0;0;0;0;0;0;0;0;0;0;5;;;;;0;0;0;0;5;;;;;
7003;Bedrijventerrein Haagweg;Delft                                   ;Buurt     ;BU05031200;10;1;0;1;0;7;0;0;0;1;6;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7004;Indische Buurt-Noord;Delft                                   ;Buurt     ;BU05031201;8;1;0;1;0;6;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7005;Indische Buurt-Zuid;Delft                                   ;Buurt     ;BU05031202;25;1;0;1;0;23;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7006;Sint Joris;Delft                                   ;Buurt     ;BU05031203;30;4;0;4;0;20;2;0;0;17;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7007;Koepoort;Delft                                   ;Buurt     ;BU05031204;14;1;0;1;0;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7008;Bomenwijk;Delft                                   ;Buurt     ;BU05031205;14;3;0;3;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7009;Biesland;Delft                                   ;Buurt     ;BU05031206;19;3;0;3;0;16;12;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7010;Heilige Land;Delft                                   ;Buurt     ;BU05031207;18;3;0;3;0;14;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7011;Bedrijventerrein Delftse Poort-West;Delft                                   ;Buurt     ;BU05031208;15;6;0;6;0;8;2;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7012;Wijk 13 Hof van Delft;Delft                                   ;Wijk      ;WK050313  ;155;5;3;2;0;121;92;1;2;9;17;3;0;0;0;0;3;0;19;17;1;0;0;0;4;0;4;0;0;0;0;3;;;;;0;0;0;0;3;;;;;
7013;Bedrijventerrein Altena;Delft                                   ;Buurt     ;BU05031300;29;1;1;0;0;18;1;1;0;0;17;3;0;0;0;0;3;0;2;2;0;0;0;0;4;0;4;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7014;Agnetaparkbuurt;Delft                                   ;Buurt     ;BU05031301;20;1;1;1;0;14;14;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7015;Ministersbuurt-West;Delft                                   ;Buurt     ;BU05031302;15;0;0;0;0;10;9;0;0;1;0;0;0;0;0;0;0;0;4;3;1;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7016;Ministersbuurt-Oost;Delft                                   ;Buurt     ;BU05031303;19;1;0;0;0;17;17;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7017;Westeindebuurt;Delft                                   ;Buurt     ;BU05031304;13;0;0;0;0;6;4;0;0;2;0;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7018;Olofsbuurt;Delft                                   ;Buurt     ;BU05031305;21;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7019;Krakeelpolder;Delft                                   ;Buurt     ;BU05031306;13;0;0;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
7020;Westerkwartier;Delft                                   ;Buurt     ;BU05031307;25;1;1;0;0;24;16;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7021;Wijk 14 Voordijkshoorn;Delft                                   ;Wijk      ;WK050314  ;161;8;0;8;0;97;89;2;0;2;5;31;0;0;0;0;31;0;20;9;10;0;0;0;4;0;4;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
7022;Kuyperwijk-Noord;Delft                                   ;Buurt     ;BU05031400;16;1;0;1;0;15;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7023;Kuyperwijk-Zuid;Delft                                   ;Buurt     ;BU05031401;17;1;0;1;0;14;13;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7024;Ecodus;Delft                                   ;Buurt     ;BU05031402;13;1;0;1;0;9;9;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7025;Marlot;Delft                                   ;Buurt     ;BU05031403;13;1;0;1;0;12;8;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7026;Westlandhof;Delft                                   ;Buurt     ;BU05031404;17;2;0;2;0;13;10;0;0;0;2;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7027;Hoornse Hof;Delft                                   ;Buurt     ;BU05031405;38;1;0;1;0;15;15;0;0;0;0;10;0;0;0;0;10;0;11;4;6;0;0;0;1;0;1;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7028;Den Hoorn;Delft                                   ;Buurt     ;BU05031406;33;1;0;1;0;8;8;0;0;0;0;21;0;0;0;0;21;0;0;0;0;0;0;0;3;0;3;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7029;Molenbuurt;Delft                                   ;Buurt     ;BU05031407;14;1;0;1;0;13;12;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7030;Wijk 16 Delftse Hout;Delft                                   ;Wijk      ;WK050316  ;300;13;0;13;0;28;0;19;0;2;7;9;0;0;9;0;0;0;140;43;40;19;34;5;42;0;42;34;29;0;5;33;;;;;0;31;0;0;2;;;;;
7031;De Bras;Delft                                   ;Buurt     ;BU05031600;69;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;28;31;0;0;0;2;0;2;0;0;0;0;6;;;;;0;6;0;0;0;;;;;
7032;Bedrijventerrein Ypenburgsepoort;Delft                                   ;Buurt     ;BU05031601;16;2;0;2;0;13;0;8;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;0;;;;;
7033;De Grote Plas;Delft                                   ;Buurt     ;BU05031602;144;3;0;3;0;3;0;0;0;2;0;0;0;0;0;0;0;0;58;10;7;3;34;5;38;0;38;16;11;0;5;25;;;;;0;25;0;0;1;;;;;
7034;Bedrijventerrein Delftse Poort-Oost;Delft                                   ;Buurt     ;BU05031603;17;4;0;4;0;11;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;;;;;0;0;0;0;0;;;;;
7035;Hoflaan;Delft                                   ;Buurt     ;BU05031604;53;2;0;2;0;1;0;0;0;0;0;9;0;0;9;0;0;0;22;5;2;16;0;0;1;0;1;17;17;0;0;1;;;;;0;0;0;0;1;;;;;
7036;Wijk 22 Tanthof-West;Delft                                   ;Wijk      ;WK050322  ;141;8;0;8;0;74;69;1;0;0;4;11;0;0;0;0;11;0;22;22;1;0;0;0;15;0;15;4;4;0;0;7;;;;;0;0;0;0;7;;;;;
7037;Bedrijventerrein Tanthof-West;Delft                                   ;Buurt     ;BU05032200;13;3;0;3;0;5;0;0;0;0;4;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7038;Afrikabuurt-West;Delft                                   ;Buurt     ;BU05032201;19;1;0;1;0;16;16;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7039;Afrikabuurt-Oost;Delft                                   ;Buurt     ;BU05032202;17;1;0;1;0;14;14;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7040;Latijns Amerikabuurt;Delft                                   ;Buurt     ;BU05032203;23;2;0;2;0;19;18;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7041;Aziëbuurt;Delft                                   ;Buurt     ;BU05032204;41;1;0;1;0;21;21;0;0;0;0;0;0;0;0;0;0;0;11;10;1;0;0;0;6;0;6;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7042;Tanthofkadebuurt;Delft                                   ;Buurt     ;BU05032205;27;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;11;0;0;0;0;0;0;0;8;0;8;4;4;0;0;3;;;;;0;0;0;0;3;;;;;
7043;Wijk 23 Tanthof-Oost;Delft                                   ;Wijk      ;WK050323  ;92;2;0;2;0;80;66;0;0;0;14;0;0;0;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
7044;Bedrijventerrein Tanthof-Oost;Delft                                   ;Buurt     ;BU05032300;21;2;0;2;0;15;0;0;0;0;14;0;0;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7045;Boerderijbuurt;Delft                                   ;Buurt     ;BU05032301;18;0;0;0;0;14;14;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7046;Dierenbuurt;Delft                                   ;Buurt     ;BU05032302;10;0;0;0;0;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7047;Vogelbuurt-West;Delft                                   ;Buurt     ;BU05032303;21;0;0;0;0;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7048;Vogelbuurt-Oost;Delft                                   ;Buurt     ;BU05032304;13;0;0;0;0;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7049;Bosrand;Delft                                   ;Buurt     ;BU05032305;9;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7050;Wijk 24 Voorhof;Delft                                   ;Wijk      ;WK050324  ;129;13;2;11;0;102;77;12;0;0;13;6;0;0;0;0;6;0;7;7;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7051;Poptahof-Noord;Delft                                   ;Buurt     ;BU05032400;10;2;0;2;0;9;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7052;Poptahof-Zuid;Delft                                   ;Buurt     ;BU05032401;11;1;0;1;0;9;4;4;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7053;Bedrijventerrein Voorhof;Delft                                   ;Buurt     ;BU05032402;12;2;1;1;0;6;0;2;0;0;3;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7054;Mythologiebuurt;Delft                                   ;Buurt     ;BU05032403;12;1;0;1;0;10;4;2;0;0;4;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7055;Aart van der Leeuwbuurt;Delft                                   ;Buurt     ;BU05032404;11;0;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7056;Roland Holstbuurt;Delft                                   ;Buurt     ;BU05032405;32;3;0;3;0;26;24;1;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7057;Voorhof-Hoogbouw;Delft                                   ;Buurt     ;BU05032406;11;1;0;1;0;9;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7058;Multatulibuurt;Delft                                   ;Buurt     ;BU05032407;22;1;0;1;0;18;18;0;0;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7059;Bedrijventerrein Vulcanusweg;Delft                                   ;Buurt     ;BU05032408;7;1;1;0;0;6;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7060;Wijk 25 Buitenhof;Delft                                   ;Wijk      ;WK050325  ;226;17;0;17;0;146;120;0;0;26;0;0;0;0;0;0;0;0;55;35;18;2;0;0;1;0;1;0;0;0;0;8;;;;;0;1;0;0;7;;;;;
7061;Reinier de Graafbuurt;Delft                                   ;Buurt     ;BU05032500;23;2;0;2;0;20;4;0;0;16;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7062;Buitenhof-Noord;Delft                                   ;Buurt     ;BU05032501;32;1;0;1;0;24;22;0;0;2;0;0;0;0;0;0;0;0;7;3;4;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7063;Juniusbuurt;Delft                                   ;Buurt     ;BU05032502;16;4;0;4;0;9;2;0;0;7;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7064;Gillisbuurt;Delft                                   ;Buurt     ;BU05032503;11;1;0;1;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7065;Fledderusbuurt;Delft                                   ;Buurt     ;BU05032504;17;1;0;1;0;11;11;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7066;Het Rode Dorp;Delft                                   ;Buurt     ;BU05032505;11;2;0;2;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7067;Pijperring;Delft                                   ;Buurt     ;BU05032506;10;1;0;1;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7068;Verzetstrijdersbuurt;Delft                                   ;Buurt     ;BU05032507;33;1;0;1;0;29;29;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
7069;Vrijheidsbuurt;Delft                                   ;Buurt     ;BU05032508;17;1;0;1;0;14;14;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7070;Buitenhof-Zuid;Delft                                   ;Buurt     ;BU05032509;15;2;0;2;0;11;11;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7071;Kerkpolder;Delft                                   ;Buurt     ;BU05032510;40;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;25;10;2;0;0;1;0;1;0;0;0;0;1;;;;;0;1;0;0;0;;;;;
7072;Wijk 26 Abtswoude;Delft                                   ;Wijk      ;WK050326  ;143;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;73;64;7;2;0;0;51;0;51;3;1;0;2;15;;;;;0;15;0;0;0;;;;;
7073;Abtswoude;Delft                                   ;Buurt     ;BU05032600;143;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;73;64;7;2;0;0;51;0;51;3;1;0;2;15;;;;;0;15;0;0;0;;;;;
7074;Wijk 27 Schieweg;Delft                                   ;Wijk      ;WK050327  ;202;17;8;9;0;96;8;7;2;3;75;2;0;0;0;0;2;0;65;0;0;0;62;3;4;0;4;5;5;0;0;12;;;;;0;0;0;0;12;;;;;
7075;Delftzicht;Delft                                   ;Buurt     ;BU05032700;9;1;0;1;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7076;Bedrijventerrein Zuideinde;Delft                                   ;Buurt     ;BU05032701;4;0;0;0;0;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7077;Bedrijventerrein Schieweg-Noord;Delft                                   ;Buurt     ;BU05032702;44;4;1;3;0;37;0;4;0;3;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
7078;Bedrijventerrein Schieweg-Zuid;Delft                                   ;Buurt     ;BU05032703;63;6;3;3;0;48;0;0;2;0;46;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;4;;;;;0;0;0;0;4;;;;;
7079;Schieweg-Polder;Delft                                   ;Buurt     ;BU05032704;81;5;3;2;0;0;0;0;0;0;0;2;0;0;0;0;2;0;61;0;0;0;58;3;4;0;4;5;5;0;0;4;;;;;0;0;0;0;4;;;;;
7080;Wijk 28 Wippolder;Delft                                   ;Wijk      ;WK050328  ;264;25;0;25;0;166;71;1;12;59;23;19;0;0;6;0;13;0;43;17;25;0;0;0;0;0;0;1;1;0;0;10;;;;;0;0;0;0;10;;;;;
7081;Zeeheldenbuurt;Delft                                   ;Buurt     ;BU05032800;16;1;0;1;0;13;13;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7082;TU-Noord;Delft                                   ;Buurt     ;BU05032801;31;3;0;3;0;20;1;0;0;19;0;5;0;0;5;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7083;Wippolder-Noord;Delft                                   ;Buurt     ;BU05032802;21;4;0;4;0;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7084;Wippolder-Zuid;Delft                                   ;Buurt     ;BU05032803;13;1;0;1;0;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7085;Bedrijventerrein Rotterdamseweg-Noord;Delft                                   ;Buurt     ;BU05032804;19;1;0;1;0;13;0;0;0;0;13;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
7086;TU-Campus;Delft                                   ;Buurt     ;BU05032805;76;3;0;3;0;45;4;0;1;40;0;0;0;0;0;0;0;0;28;7;21;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7087;Professorenbuurt;Delft                                   ;Buurt     ;BU05032806;21;2;0;2;0;17;17;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7088;Bedrijventerrein Delftech;Delft                                   ;Buurt     ;BU05032807;51;11;0;11;0;21;0;0;10;0;11;10;0;0;0;0;10;0;6;6;0;0;0;0;0;0;0;1;1;0;0;3;;;;;0;0;0;0;3;;;;;
7089;Pauwmolen;Delft                                   ;Buurt     ;BU05032808;9;0;0;0;0;3;2;1;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
7090;Koningsveldbuurt;Delft                                   ;Buurt     ;BU05032809;8;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
7091;Wijk 29 Ruiven;Delft                                   ;Wijk      ;WK050329  ;296;33;0;33;0;59;0;1;18;6;33;39;0;1;0;0;38;0;23;0;15;0;0;8;106;0;106;24;17;0;7;12;;;;;0;0;0;0;12;;;;;
7092;Bedrijventerrein Rotterdamseweg-Zuid;Delft                                   ;Buurt     ;BU05032900;14;1;0;1;0;10;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;;;;;0;0;0;0;3;;;;;
7093;Bedrijventerrein Technopolis;Delft                                   ;Buurt     ;BU05032901;140;13;0;13;0;46;0;0;18;6;21;35;0;0;0;0;35;0;12;0;12;0;0;0;28;0;28;2;2;0;0;5;;;;;0;0;0;0;5;;;;;
7094;Ackersdijk;Delft                                   ;Buurt     ;BU05032902;142;19;0;19;0;3;0;1;0;0;2;4;0;1;0;0;3;0;11;0;3;0;0;8;78;0;78;22;15;0;7;5;;;;;0;0;0;0;5;;;;;
