ID;BedrijfsklassenSBI93EnSectoren;TypeKapitaalgoed;Perioden;KapitaalgoederenvoorraadEindbalans_1;VolumeIndexcijfers2000100_2;KapitaalgoederenvoorraadBeginbalans_3;Herwaardering_4;InvestInVasteActivaProdEnInvoer_5;Afschrijvingen_6;HandelEnOverigeMutaties_7;StatistischVerschil_8;KapitaalgoederenvoorraadEindbalans_9
194;A-Q Alle economische activiteiten;Totaal vervoermiddelen;1999;39708;96.8;37825;362.0;9518.0;6793.0;-1222.0;18.0;39708
195;A-Q Alle economische activiteiten;Totaal vervoermiddelen;2000;41681;100.0;39708;640.0;9917.0;7376.0;-1230.0;22.0;41681
196;A-Q Alle economische activiteiten;Totaal vervoermiddelen;2001;42544;101.4;41681;243.0;9920.0;7800.0;-1500.0;0.0;42544
197;A-Q Alle economische activiteiten;Totaal vervoermiddelen;2002;42668;99.7;42544;842.0;9101.0;8031.0;-1788.0;0.0;42668
198;A-Q Alle economische activiteiten;Totaal vervoermiddelen;2003;43472;100.7;42668;415.0;10325.0;8049.0;-1887.0;0.0;43472
199;A-Q Alle economische activiteiten;Totaal vervoermiddelen;2004;43969;100.8;43472;404.0;10143.0;8155.0;-1895.0;0.0;43969
200;A-Q Alle economische activiteiten;Totaal vervoermiddelen;2005;44429;100.0;43969;829.0;10116.0;8345.0;-2140.0;0.0;44429
201;A-Q Alle economische activiteiten;Totaal vervoermiddelen;2006;45652;101.5;44429;542.0;11388.0;8531.0;-2176.0;0.0;45652
202;A-Q Alle economische activiteiten;Totaal vervoermiddelen;2007;46973;102.9;45652;713.0;11828.0;8861.0;-2359.0;0.0;46973
203;A-Q Alle economische activiteiten;Totaal vervoermiddelen;2008;48564;104.7;46973;730.0;12421.0;9138.0;-2421.0;0.0;48564
204;A-Q Alle economische activiteiten;Totaal vervoermiddelen;2009;47459;100.7;48564;753.0;9485.0;9003.0;-2341.0;0.0;47459
205;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1969;2105;25.1;2006;-29.0;634.0;497.0;-3.0;-6.0;2105
206;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1970;2496;28.1;2105;119.0;852.0;575.0;-5.0;-1.0;2496
207;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1971;2813;30.5;2496;95.0;884.0;658.0;-5.0;0.0;2813
208;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1972;3142;32.8;2813;111.0;961.0;736.0;-5.0;-2.0;3142
209;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1973;3431;35.9;3142;-3.0;1092.0;794.0;-6.0;1.0;3431
210;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1974;3908;37.8;3431;274.0;1131.0;917.0;-9.0;-2.0;3908
211;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1975;4410;38.8;3908;394.0;1166.0;1050.0;-16.0;8.0;4410
212;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1976;5058;40.2;4410;474.0;1391.0;1199.0;-21.0;3.0;5058
213;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1977;5716;42.5;5058;348.0;1665.0;1339.0;-21.0;4.0;5716
214;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1978;6175;44.4;5716;192.0;1753.0;1456.0;-31.0;1.0;6175
215;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1979;6796;47.4;6175;184.0;2058.0;1589.0;-38.0;6.0;6796
216;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1980;7313;47.4;6796;528.0;1801.0;1770.0;-38.0;-4.0;7313
217;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1981;7405;46.6;7313;209.0;1749.0;1815.0;-53.0;2.0;7405
218;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1982;7842;46.4;7405;476.0;1937.0;1922.0;-58.0;4.0;7842
219;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1983;8291;46.8;7842;375.0;2164.0;2025.0;-67.0;2.0;8291
220;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1984;8903;48.0;8291;389.0;2496.0;2166.0;-106.0;-2.0;8903
221;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1985;9809;50.9;8903;355.0;3005.0;2352.0;-101.0;-1.0;9809
222;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1986;11019;55.4;9809;309.0;3669.0;2620.0;-131.0;-17.0;11019
223;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1987;12242;59.8;11019;330.0;4005.0;2933.0;-174.0;-5.0;12242
224;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1988;12868;61.9;12242;177.0;3839.0;3156.0;-265.0;31.0;12868
225;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1989;13587;64.0;12868;275.0;4188.0;3362.0;-417.0;35.0;13587
226;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1990;14458;67.5;13587;132.0;4787.0;3553.0;-523.0;26.0;14458
227;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1991;15441;71.1;14458;189.0;5186.0;3789.0;-562.0;-40.0;15441
228;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1992;16508;73.4;15441;562.0;5178.0;4101.0;-573.0;1.0;16508
229;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1993;16470;72.4;16508;191.0;4595.0;4212.0;-616.0;3.0;16470
230;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1994;15975;70.6;16470;-107.0;4466.0;4135.0;-727.0;9.0;15975
231;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1995;16428;72.7;15975;-2.0;5378.0;4150.0;-764.0;-10.0;16428
232;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1996;17244;76.0;16428;59.0;5921.0;4328.0;-804.0;-32.0;17244
233;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1997;18249;80.5;17244;-5.0;6378.0;4560.0;-791.0;-18.0;18249
234;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1998;19751;86.7;18249;79.0;7380.0;4926.0;-958.0;-73.0;19751
235;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;1999;21707;95.3;19751;-1.0;8378.0;5380.0;-1024.0;-16.0;21707
236;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;2000;23347;100.0;21707;531.0;8275.0;5956.0;-1190.0;-20.0;23347
237;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;2001;24711;104.1;23347;384.0;8774.0;6376.0;-1356.0;-63.0;24711
238;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;2002;24488;102.6;24711;149.0;8017.0;6583.0;-1735.0;-71.0;24488
239;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;2003;24326;101.4;24488;104.0;8138.0;6559.0;-1845.0;0.0;24326
240;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;2004;24762;102.7;24326;143.0;8747.0;6625.0;-1829.0;0.0;24762
241;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;2005;25140;102.8;24762;354.0;8797.0;6794.0;-1979.0;0.0;25140
242;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;2006;25912;104.8;25140;253.0;9591.0;6971.0;-2101.0;0.0;25912
243;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;2007;27198;108.7;25912;333.0;10480.0;7284.0;-2243.0;0.0;27198
244;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;2008;27700;110.0;27198;169.0;10249.0;7516.0;-2401.0;0.0;27700
245;A-Q Alle economische activiteiten;Personenauto's en overige wegvervoermid.;2009;25452;100.5;27700;155.0;7144.0;7277.0;-2269.0;0.0;25452
246;A-Q Alle economische activiteiten;Treinen en trams;1969;499;52.7;516;-2.0;20.0;34.0;0.0;-1.0;499
247;A-Q Alle economische activiteiten;Treinen en trams;1970;529;51.7;499;40.0;27.0;36.0;0.0;0.0;529
248;A-Q Alle economische activiteiten;Treinen en trams;1971;579;52.2;529;44.0;45.0;39.0;0.0;0.0;579
249;A-Q Alle economische activiteiten;Treinen en trams;1972;619;52.2;579;40.0;42.0;42.0;0.0;0.0;619
250;A-Q Alle economische activiteiten;Treinen en trams;1973;646;52.4;619;26.0;46.0;44.0;0.0;-1.0;646
251;A-Q Alle economische activiteiten;Treinen en trams;1974;712;52.1;646;69.0;45.0;48.0;0.0;0.0;712
252;A-Q Alle economische activiteiten;Treinen en trams;1975;815;51.5;712;112.0;46.0;56.0;0.0;0.0;815
253;A-Q Alle economische activiteiten;Treinen en trams;1976;860;50.0;815;71.0;33.0;59.0;0.0;0.0;860
254;A-Q Alle economische activiteiten;Treinen en trams;1977;869;51.5;860;-15.0;83.0;58.0;0.0;0.0;869
255;A-Q Alle economische activiteiten;Treinen en trams;1978;881;50.6;869;28.0;44.0;60.0;0.0;0.0;881
256;A-Q Alle economische activiteiten;Treinen en trams;1979;922;50.9;881;36.0;70.0;62.0;0.0;-1.0;922
257;A-Q Alle economische activiteiten;Treinen en trams;1980;1014;53.1;922;51.0;107.0;67.0;0.0;1.0;1014
258;A-Q Alle economische activiteiten;Treinen en trams;1981;1228;57.0;1014;131.0;163.0;79.0;0.0;-1.0;1228
259;A-Q Alle economische activiteiten;Treinen en trams;1982;1419;62.2;1228;71.0;209.0;89.0;0.0;0.0;1419
260;A-Q Alle economische activiteiten;Treinen en trams;1983;1545;65.1;1419;57.0;166.0;98.0;0.0;1.0;1545
261;A-Q Alle economische activiteiten;Treinen en trams;1984;1630;66.6;1545;49.0;140.0;105.0;0.0;1.0;1630
262;A-Q Alle economische activiteiten;Treinen en trams;1985;1695;67.0;1630;56.0;118.0;110.0;0.0;1.0;1695
263;A-Q Alle economische activiteiten;Treinen en trams;1986;1689;65.8;1695;26.0;79.0;111.0;0.0;1.0;1689
264;A-Q Alle economische activiteiten;Treinen en trams;1987;1648;64.2;1689;0.0;68.0;110.0;0.0;0.0;1648
265;A-Q Alle economische activiteiten;Treinen en trams;1988;1686;63.5;1648;57.0;92.0;112.0;0.0;1.0;1686
266;A-Q Alle economische activiteiten;Treinen en trams;1989;1812;65.3;1686;76.0;168.0;118.0;0.0;0.0;1812
267;A-Q Alle economische activiteiten;Treinen en trams;1990;1957;70.5;1812;0.0;269.0;123.0;0.0;0.0;1957
268;A-Q Alle economische activiteiten;Treinen en trams;1991;2091;75.3;1957;0.0;264.0;131.0;0.0;1.0;2091
269;A-Q Alle economische activiteiten;Treinen en trams;1992;2220;80.4;2091;-12.0;280.0;138.0;0.0;0.0;2220
270;A-Q Alle economische activiteiten;Treinen en trams;1993;2556;92.6;2220;0.0;503.0;152.0;0.0;-15.0;2556
271;A-Q Alle economische activiteiten;Treinen en trams;1994;2660;95.5;2556;24.0;266.0;165.0;0.0;-21.0;2660
272;A-Q Alle economische activiteiten;Treinen en trams;1995;2811;100.2;2660;18.0;306.0;173.0;0.0;1.0;2811
273;A-Q Alle economische activiteiten;Treinen en trams;1996;2935;103.0;2811;45.0;262.0;183.0;0.0;0.0;2935
274;A-Q Alle economische activiteiten;Treinen en trams;1997;2948;104.3;2935;-24.0;186.0;185.0;0.0;36.0;2948
275;A-Q Alle economische activiteiten;Treinen en trams;1998;2998;104.0;2948;59.0;158.0;191.0;0.0;25.0;2998
276;A-Q Alle economische activiteiten;Treinen en trams;1999;2921;99.9;2998;43.0;58.0;191.0;0.0;13.0;2921
277;A-Q Alle economische activiteiten;Treinen en trams;2000;2939;100.0;2921;15.0;152.0;190.0;0.0;41.0;2939
278;A-Q Alle economische activiteiten;Treinen en trams;2001;3023;100.2;2939;80.0;138.0;196.0;0.0;0.0;3023
279;A-Q Alle economische activiteiten;Treinen en trams;2002;3222;102.3;3023;133.0;202.0;207.0;0.0;71.0;3222
280;A-Q Alle economische activiteiten;Treinen en trams;2003;3611;111.9;3222;78.0;464.0;223.0;70.0;0.0;3611
281;A-Q Alle economische activiteiten;Treinen en trams;2004;4102;118.5;3611;261.0;485.0;255.0;0.0;0.0;4102
282;A-Q Alle economische activiteiten;Treinen en trams;2005;4320;123.1;4102;57.0;432.0;271.0;0.0;0.0;4320
283;A-Q Alle economische activiteiten;Treinen en trams;2006;4454;126.3;4320;23.0;392.0;281.0;0.0;0.0;4454
284;A-Q Alle economische activiteiten;Treinen en trams;2007;4521;126.8;4454;49.0;307.0;289.0;0.0;0.0;4521
285;A-Q Alle economische activiteiten;Treinen en trams;2008;4664;129.2;4521;59.0;381.0;297.0;0.0;0.0;4664
286;A-Q Alle economische activiteiten;Treinen en trams;2009;4991;132.7;4664;195.0;449.0;317.0;0.0;0.0;4991
287;A-Q Alle economische activiteiten;Schepen;1969;3458;105.5;3660;-46.0;118.0;196.0;-80.0;2.0;3458
288;A-Q Alle economische activiteiten;Schepen;1970;3365;100.6;3458;69.0;166.0;194.0;-133.0;0.0;3365
289;A-Q Alle economische activiteiten;Schepen;1971;3808;98.1;3365;543.0;248.0;218.0;-132.0;1.0;3808
290;A-Q Alle economische activiteiten;Schepen;1972;3652;93.7;3808;12.0;165.0;212.0;-122.0;1.0;3652
291;A-Q Alle economische activiteiten;Schepen;1973;3740;90.7;3652;208.0;249.0;219.0;-149.0;-1.0;3740
292;A-Q Alle economische activiteiten;Schepen;1974;4220;88.1;3740;604.0;220.0;244.0;-99.0;0.0;4220
293;A-Q Alle economische activiteiten;Schepen;1975;4682;87.1;4220;521.0;327.0;270.0;-115.0;-1.0;4682
294;A-Q Alle economische activiteiten;Schepen;1976;4848;85.3;4682;265.0;242.0;281.0;-60.0;0.0;4848
295;A-Q Alle economische activiteiten;Schepen;1977;4997;86.9;4848;57.0;445.0;284.0;-69.0;0.0;4997
296;A-Q Alle economische activiteiten;Schepen;1978;5311;90.2;4997;118.0;529.0;295.0;-45.0;6.0;5311
297;A-Q Alle economische activiteiten;Schepen;1979;5722;93.9;5311;184.0;647.0;316.0;-103.0;0.0;5722
298;A-Q Alle economische activiteiten;Schepen;1980;6117;95.7;5722;280.0;554.0;337.0;-103.0;0.0;6117
299;A-Q Alle economische activiteiten;Schepen;1981;6801;96.8;6117;607.0;534.0;372.0;-85.0;0.0;6801
300;A-Q Alle economische activiteiten;Schepen;1982;7530;101.6;6801;375.0;875.0;404.0;-118.0;1.0;7530
301;A-Q Alle economische activiteiten;Schepen;1983;8296;108.8;7530;217.0;1081.0;439.0;-90.0;-3.0;8296
302;A-Q Alle economische activiteiten;Schepen;1984;8409;109.1;8296;87.0;719.0;462.0;-227.0;-2.0;8409
303;A-Q Alle economische activiteiten;Schepen;1985;8634;109.5;8409;190.0;836.0;473.0;-337.0;9.0;8634
304;A-Q Alle economische activiteiten;Schepen;1986;7985;110.5;8634;-718.0;648.0;434.0;-144.0;-1.0;7985
305;A-Q Alle economische activiteiten;Schepen;1987;7871;107.7;7985;87.0;504.0;440.0;-269.0;4.0;7871
306;A-Q Alle economische activiteiten;Schepen;1988;7859;106.1;7871;112.0;513.0;438.0;-209.0;11.0;7859
307;A-Q Alle economische activiteiten;Schepen;1989;8159;105.7;7859;333.0;508.0;453.0;-101.0;13.0;8159
308;A-Q Alle economische activiteiten;Schepen;1990;8458;106.1;8159;261.0;604.0;477.0;-104.0;14.0;8458
309;A-Q Alle economische activiteiten;Schepen;1991;8687;105.9;8458;248.0;565.0;504.0;-80.0;0.0;8687
310;A-Q Alle economische activiteiten;Schepen;1992;8714;105.0;8687;104.0;628.0;521.0;-185.0;1.0;8714
311;A-Q Alle economische activiteiten;Schepen;1993;8330;101.0;8714;-55.0;380.0;516.0;-193.0;1.0;8330
312;A-Q Alle economische activiteiten;Schepen;1994;8186;97.7;8330;133.0;367.0;517.0;-126.0;-1.0;8186
313;A-Q Alle economische activiteiten;Schepen;1995;8368;98.3;8186;132.0;624.0;528.0;-48.0;1.0;8368
314;A-Q Alle economische activiteiten;Schepen;1996;8482;100.3;8368;-62.0;715.0;539.0;-2.0;2.0;8482
315;A-Q Alle economische activiteiten;Schepen;1997;8411;100.0;8482;-41.0;517.0;549.0;0.0;3.0;8411
316;A-Q Alle economische activiteiten;Schepen;1998;9041;100.8;8411;556.0;670.0;597.0;0.0;1.0;9041
317;A-Q Alle economische activiteiten;Schepen;1999;9287;100.8;9041;243.0;628.0;625.0;0.0;0.0;9287
318;A-Q Alle economische activiteiten;Schepen;2000;9209;100.0;9287;0.0;553.0;632.0;0.0;0.0;9209
319;A-Q Alle economische activiteiten;Schepen;2001;8759;97.9;9209;-268.0;432.0;614.0;0.0;0.0;8759
320;A-Q Alle economische activiteiten;Schepen;2002;9126;96.6;8759;492.0;523.0;648.0;0.0;0.0;9126
321;A-Q Alle economische activiteiten;Schepen;2003;9359;95.6;9126;329.0;577.0;673.0;0.0;0.0;9359
322;A-Q Alle economische activiteiten;Schepen;2004;9147;93.8;9359;-29.0;487.0;670.0;0.0;0.0;9147
323;A-Q Alle economische activiteiten;Schepen;2005;9130;91.9;9147;163.0;497.0;677.0;0.0;0.0;9130
324;A-Q Alle economische activiteiten;Schepen;2006;9465;93.5;9130;181.0;849.0;695.0;0.0;0.0;9465
325;A-Q Alle economische activiteiten;Schepen;2007;9941;96.1;9465;202.0;1001.0;726.0;0.0;0.0;9941
326;A-Q Alle economische activiteiten;Schepen;2008;10380;98.7;9941;166.0;1032.0;758.0;0.0;0.0;10380
327;A-Q Alle economische activiteiten;Schepen;2009;10469;100.4;10380;-81.0;939.0;770.0;0.0;0.0;10469
328;A-Q Alle economische activiteiten;Vliegtuigen;1969;841;33.4;745;35.0;141.0;80.0;0.0;1.0;841
329;A-Q Alle economische activiteiten;Vliegtuigen;1970;965;36.0;841;54.0;162.0;92.0;0.0;0.0;965
330;A-Q Alle economische activiteiten;Vliegtuigen;1971;1386;45.7;965;127.0;411.0;123.0;0.0;7.0;1386
331;A-Q Alle economische activiteiten;Vliegtuigen;1972;1515;48.7;1386;34.0;242.0;146.0;0.0;-1.0;1515
332;A-Q Alle economische activiteiten;Vliegtuigen;1973;1555;47.9;1515;66.0;129.0;155.0;0.0;0.0;1555
333;A-Q Alle economische activiteiten;Vliegtuigen;1974;1613;45.0;1555;165.0;59.0;165.0;0.0;0.0;1613
334;A-Q Alle economische activiteiten;Vliegtuigen;1975;1905;45.9;1613;253.0;224.0;186.0;0.0;0.0;1905
335;A-Q Alle economische activiteiten;Vliegtuigen;1976;1949;43.9;1905;131.0;110.0;197.0;0.0;-1.0;1949
336;A-Q Alle economische activiteiten;Vliegtuigen;1977;1865;42.0;1949;0.0;104.0;188.0;0.0;1.0;1865
337;A-Q Alle economische activiteiten;Vliegtuigen;1978;2014;44.6;1865;33.0;309.0;193.0;0.0;0.0;2014
338;A-Q Alle economische activiteiten;Vliegtuigen;1979;2248;48.0;2014;74.0;375.0;214.0;0.0;0.0;2248
339;A-Q Alle economische activiteiten;Vliegtuigen;1980;2551;51.5;2248;130.0;416.0;244.0;0.0;0.0;2551
340;A-Q Alle economische activiteiten;Vliegtuigen;1981;2900;51.7;2551;338.0;298.0;287.0;0.0;1.0;2900
341;A-Q Alle economische activiteiten;Vliegtuigen;1982;3092;52.1;2900;172.0;325.0;305.0;0.0;0.0;3092
342;A-Q Alle economische activiteiten;Vliegtuigen;1983;3786;61.2;3092;131.0;910.0;347.0;0.0;0.0;3786
343;A-Q Alle economische activiteiten;Vliegtuigen;1984;4427;70.6;3786;49.0;994.0;410.0;0.0;8.0;4427
344;A-Q Alle economische activiteiten;Vliegtuigen;1985;4772;74.6;4427;89.0;717.0;461.0;0.0;0.0;4772
345;A-Q Alle economische activiteiten;Vliegtuigen;1986;4367;76.4;4772;-509.0;605.0;432.0;-71.0;2.0;4367
346;A-Q Alle economische activiteiten;Vliegtuigen;1987;4285;75.5;4367;-28.0;441.0;430.0;-63.0;-1.0;4285
347;A-Q Alle economische activiteiten;Vliegtuigen;1988;4313;74.6;4285;79.0;417.0;431.0;-37.0;0.0;4313
348;A-Q Alle economische activiteiten;Vliegtuigen;1989;5070;84.6;4313;158.0;1182.0;478.0;-105.0;0.0;5070
349;A-Q Alle economische activiteiten;Vliegtuigen;1990;5369;86.5;5070;178.0;844.0;536.0;-188.0;0.0;5369
350;A-Q Alle economische activiteiten;Vliegtuigen;1991;5908;94.2;5369;57.0;1051.0;562.0;-6.0;0.0;5908
351;A-Q Alle economische activiteiten;Vliegtuigen;1992;5812;95.0;5908;-144.0;665.0;576.0;-41.0;1.0;5812
352;A-Q Alle economische activiteiten;Vliegtuigen;1993;5676;97.8;5812;-299.0;715.0;554.0;-5.0;7.0;5676
353;A-Q Alle economische activiteiten;Vliegtuigen;1994;6345;109.7;5676;-20.0;1309.0;596.0;-34.0;10.0;6345
354;A-Q Alle economische activiteiten;Vliegtuigen;1995;6747;117.1;6345;-23.0;1139.0;651.0;-65.0;3.0;6747
355;A-Q Alle economische activiteiten;Vliegtuigen;1996;6225;106.4;6747;102.0;689.0;679.0;-633.0;-1.0;6225
356;A-Q Alle economische activiteiten;Vliegtuigen;1997;6113;103.0;6225;90.0;455.0;616.0;-41.0;0.0;6113
357;A-Q Alle economische activiteiten;Vliegtuigen;1998;6035;100.4;6113;79.0;442.0;605.0;-14.0;19.0;6035
358;A-Q Alle economische activiteiten;Vliegtuigen;1999;5793;95.2;6035;77.0;454.0;597.0;-198.0;23.0;5793
359;A-Q Alle economische activiteiten;Vliegtuigen;2000;6186;100.0;5793;94.0;937.0;598.0;-40.0;0.0;6186
360;A-Q Alle economische activiteiten;Vliegtuigen;2001;6051;97.1;6186;47.0;576.0;614.0;-144.0;0.0;6051
361;A-Q Alle economische activiteiten;Vliegtuigen;2002;5832;92.5;6051;68.0;359.0;593.0;-53.0;0.0;5832
362;A-Q Alle economische activiteiten;Vliegtuigen;2003;6176;99.6;5832;-96.0;1146.0;594.0;-112.0;0.0;6176
363;A-Q Alle economische activiteiten;Vliegtuigen;2004;5958;95.6;6176;29.0;424.0;605.0;-66.0;0.0;5958
364;A-Q Alle economische activiteiten;Vliegtuigen;2005;5839;89.9;5958;255.0;390.0;603.0;-161.0;0.0;5839
365;A-Q Alle economische activiteiten;Vliegtuigen;2006;5821;88.3;5839;85.0;556.0;584.0;-75.0;0.0;5821
366;A-Q Alle economische activiteiten;Vliegtuigen;2007;5313;78.9;5821;130.0;40.0;562.0;-116.0;0.0;5313
367;A-Q Alle economische activiteiten;Vliegtuigen;2008;5820;81.3;5313;335.0;759.0;567.0;-20.0;0.0;5820
368;A-Q Alle economische activiteiten;Vliegtuigen;2009;6547;84.4;5820;485.0;953.0;639.0;-72.0;0.0;6547
369;A-Q Alle economische activiteiten;Machines en installaties;1969;18542;36.6;16639;663.0;2747.0;1467.0;-44.0;4.0;18542
370;A-Q Alle economische activiteiten;Machines en installaties;1970;21847;39.8;18542;1595.0;3453.0;1714.0;-29.0;0.0;21847
371;A-Q Alle economische activiteiten;Machines en installaties;1971;25399;42.6;21847;1847.0;3754.0;2003.0;-34.0;-12.0;25399
372;A-Q Alle economische activiteiten;Machines en installaties;1972;27430;45.0;25399;583.0;3655.0;2186.0;-25.0;3.0;27430
373;A-Q Alle economische activiteiten;Machines en installaties;1973;28941;47.1;27430;188.0;3725.0;2339.0;-55.0;-9.0;28941
374;A-Q Alle economische activiteiten;Machines en installaties;1974;33679;49.1;28941;3406.0;4126.0;2747.0;-44.0;-1.0;33679
375;A-Q Alle economische activiteiten;Machines en installaties;1975;39186;50.6;33679;4313.0;4434.0;3224.0;-9.0;-8.0;39186
376;A-Q Alle economische activiteiten;Machines en installaties;1976;42991;51.9;39186;2780.0;4606.0;3564.0;-16.0;0.0;42991
377;A-Q Alle economische activiteiten;Machines en installaties;1977;45179;53.8;42991;580.0;5336.0;3718.0;-8.0;-2.0;45179
378;A-Q Alle economische activiteiten;Machines en installaties;1978;47711;55.5;45179;1047.0;5419.0;3933.0;-4.0;3.0;47711
