ID;BeroepsEnEigenVervoer;Vervoerstromen;Goederensoort;Perioden;VervoerdGewicht_1
328;Beroeps- en eigen vervoer;0;7 Meststoffen;1999;12525.0
329;Beroeps- en eigen vervoer;0;7 Meststoffen;2000;10820.0
330;Beroeps- en eigen vervoer;0;7 Meststoffen;2001;11704.0
331;Beroeps- en eigen vervoer;0;7 Meststoffen;2002;11116.0
332;Beroeps- en eigen vervoer;0;7 Meststoffen;2003;13493.0
333;Beroeps- en eigen vervoer;0;7 Meststoffen;2004;19936.0
334;Beroeps- en eigen vervoer;0;7 Meststoffen;2005;16004.0
335;Beroeps- en eigen vervoer;0;7 Meststoffen;2006;17170.0
336;Beroeps- en eigen vervoer;0;7 Meststoffen;2007;16395.0
337;Beroeps- en eigen vervoer;0;7 Meststoffen;2008;18176.0
338;Beroeps- en eigen vervoer;0;7 Meststoffen;2009;21432.0
339;Beroeps- en eigen vervoer;0;7 Meststoffen;2010;21334.0
340;Beroeps- en eigen vervoer;0;7 Meststoffen;2011;19690.0
341;Beroeps- en eigen vervoer;0;7 Meststoffen;2012;22349.0
342;Beroeps- en eigen vervoer;0;8 Chemische producten;1975;
343;Beroeps- en eigen vervoer;0;8 Chemische producten;1976;
344;Beroeps- en eigen vervoer;0;8 Chemische producten;1977;
345;Beroeps- en eigen vervoer;0;8 Chemische producten;1978;
346;Beroeps- en eigen vervoer;0;8 Chemische producten;1979;
347;Beroeps- en eigen vervoer;0;8 Chemische producten;1980;
348;Beroeps- en eigen vervoer;0;8 Chemische producten;1981;
349;Beroeps- en eigen vervoer;0;8 Chemische producten;1982;
350;Beroeps- en eigen vervoer;0;8 Chemische producten;1983;
351;Beroeps- en eigen vervoer;0;8 Chemische producten;1984;
352;Beroeps- en eigen vervoer;0;8 Chemische producten;1985;
353;Beroeps- en eigen vervoer;0;8 Chemische producten;1986;
354;Beroeps- en eigen vervoer;0;8 Chemische producten;1987;
355;Beroeps- en eigen vervoer;0;8 Chemische producten;1988;
356;Beroeps- en eigen vervoer;0;8 Chemische producten;1989;
357;Beroeps- en eigen vervoer;0;8 Chemische producten;1990;
358;Beroeps- en eigen vervoer;0;8 Chemische producten;1991;
359;Beroeps- en eigen vervoer;0;8 Chemische producten;1992;
360;Beroeps- en eigen vervoer;0;8 Chemische producten;1993;
361;Beroeps- en eigen vervoer;0;8 Chemische producten;1994;
362;Beroeps- en eigen vervoer;0;8 Chemische producten;1995;
363;Beroeps- en eigen vervoer;0;8 Chemische producten;1996;
364;Beroeps- en eigen vervoer;0;8 Chemische producten;1997;42981.0
365;Beroeps- en eigen vervoer;0;8 Chemische producten;1998;47218.0
366;Beroeps- en eigen vervoer;0;8 Chemische producten;1999;52801.0
367;Beroeps- en eigen vervoer;0;8 Chemische producten;2000;56269.0
368;Beroeps- en eigen vervoer;0;8 Chemische producten;2001;62430.0
369;Beroeps- en eigen vervoer;0;8 Chemische producten;2002;55138.0
370;Beroeps- en eigen vervoer;0;8 Chemische producten;2003;67285.0
371;Beroeps- en eigen vervoer;0;8 Chemische producten;2004;76867.0
372;Beroeps- en eigen vervoer;0;8 Chemische producten;2005;74558.0
373;Beroeps- en eigen vervoer;0;8 Chemische producten;2006;82149.0
374;Beroeps- en eigen vervoer;0;8 Chemische producten;2007;78677.0
375;Beroeps- en eigen vervoer;0;8 Chemische producten;2008;79585.0
376;Beroeps- en eigen vervoer;0;8 Chemische producten;2009;83722.0
377;Beroeps- en eigen vervoer;0;8 Chemische producten;2010;68173.0
378;Beroeps- en eigen vervoer;0;8 Chemische producten;2011;68619.0
379;Beroeps- en eigen vervoer;0;8 Chemische producten;2012;59998.0
380;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1975;
381;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1976;
382;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1977;
383;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1978;
384;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1979;
385;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1980;
386;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1981;
387;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1982;
388;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1983;
389;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1984;
390;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1985;
391;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1986;
392;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1987;
393;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1988;
394;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1989;
395;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1990;
396;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1991;
397;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1992;
398;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1993;
399;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1994;
400;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1995;
401;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1996;
402;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1997;152462.0
403;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1998;160296.0
404;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;1999;182226.0
405;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;2000;168399.0
406;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;2001;168432.0
407;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;2002;174680.0
408;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;2003;206540.0
409;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;2004;168455.0
410;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;2005;172887.0
411;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;2006;171319.0
412;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;2007;176969.0
413;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;2008;176591.0
414;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;2009;154277.0
415;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;2010;149888.0
416;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;2011;147970.0
417;Beroeps- en eigen vervoer;0;9 Voertuigen, machines en overige goede…;2012;142058.0
418;Beroeps- en eigen vervoer;1;Totaal;1975;
419;Beroeps- en eigen vervoer;1;Totaal;1976;
420;Beroeps- en eigen vervoer;1;Totaal;1977;
421;Beroeps- en eigen vervoer;1;Totaal;1978;
422;Beroeps- en eigen vervoer;1;Totaal;1979;
423;Beroeps- en eigen vervoer;1;Totaal;1980;
424;Beroeps- en eigen vervoer;1;Totaal;1981;
425;Beroeps- en eigen vervoer;1;Totaal;1982;402611.0
426;Beroeps- en eigen vervoer;1;Totaal;1983;379801.0
427;Beroeps- en eigen vervoer;1;Totaal;1984;396451.0
428;Beroeps- en eigen vervoer;1;Totaal;1985;394356.0
429;Beroeps- en eigen vervoer;1;Totaal;1986;419882.0
430;Beroeps- en eigen vervoer;1;Totaal;1987;424259.0
431;Beroeps- en eigen vervoer;1;Totaal;1988;467863.0
432;Beroeps- en eigen vervoer;1;Totaal;1989;455156.0
433;Beroeps- en eigen vervoer;1;Totaal;1990;467379.0
434;Beroeps- en eigen vervoer;1;Totaal;1991;462831.0
435;Beroeps- en eigen vervoer;1;Totaal;1992;491091.0
436;Beroeps- en eigen vervoer;1;Totaal;1993;479712.0
437;Beroeps- en eigen vervoer;1;Totaal;1994;481949.0
438;Beroeps- en eigen vervoer;1;Totaal;1995;493110.0
439;Beroeps- en eigen vervoer;1;Totaal;1996;480196.0
440;Beroeps- en eigen vervoer;1;Totaal;1997;513159.0
441;Beroeps- en eigen vervoer;1;Totaal;1998;524837.0
442;Beroeps- en eigen vervoer;1;Totaal;1999;585623.0
443;Beroeps- en eigen vervoer;1;Totaal;2000;562310.0
444;Beroeps- en eigen vervoer;1;Totaal;2001;569392.0
445;Beroeps- en eigen vervoer;1;Totaal;2002;546492.0
446;Beroeps- en eigen vervoer;1;Totaal;2003;595593.0
447;Beroeps- en eigen vervoer;1;Totaal;2004;582575.0
448;Beroeps- en eigen vervoer;1;Totaal;2005;584893.0
449;Beroeps- en eigen vervoer;1;Totaal;2006;592343.0
450;Beroeps- en eigen vervoer;1;Totaal;2007;612011.0
451;Beroeps- en eigen vervoer;1;Totaal;2008;593320.0
452;Beroeps- en eigen vervoer;1;Totaal;2009;591864.0
453;Beroeps- en eigen vervoer;1;Totaal;2010;534994.0
454;Beroeps- en eigen vervoer;1;Totaal;2011;532353.0
455;Beroeps- en eigen vervoer;1;Totaal;2012;511413.0
456;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1975;
457;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1976;
458;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1977;
459;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1978;
460;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1979;
461;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1980;
462;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1981;
463;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1982;45235.0
464;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1983;40691.0
465;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1984;42270.0
466;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1985;43666.0
467;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1986;47954.0
468;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1987;49375.0
469;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1988;50931.0
470;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1989;49631.0
471;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1990;53683.0
472;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1991;54255.0
473;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1992;60127.0
474;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1993;60785.0
475;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1994;59079.0
476;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1995;61274.0
477;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1996;59002.0
478;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1997;61580.0
479;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1998;65104.0
480;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;1999;63324.0
481;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;2000;60048.0
482;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;2001;55970.0
483;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;2002;56654.0
484;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;2003;53094.0
485;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;2004;60492.0
486;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;2005;60804.0
487;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;2006;60084.0
488;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;2007;62188.0
489;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;2008;55940.0
490;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;2009;62161.0
491;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;2010;55339.0
492;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;2011;52332.0
493;Beroeps- en eigen vervoer;1;0 Landbouwproducten en levende dieren;2012;53134.0
494;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1975;
495;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1976;
496;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1977;
497;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1978;
498;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1979;
499;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1980;
500;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1981;
501;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1982;86389.0
502;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1983;82406.0
503;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1984;86813.0
504;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1985;86992.0
505;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1986;90705.0
506;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1987;87682.0
507;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1988;92003.0
508;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1989;90074.0
509;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1990;92735.0
510;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1991;94233.0
511;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1992;96489.0
512;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1993;93382.0
513;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1994;86928.0
514;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1995;88788.0
515;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1996;87052.0
516;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1997;85832.0
517;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1998;85203.0
518;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;1999;91743.0
519;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;2000;91703.0
520;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;2001;91891.0
521;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;2002;90395.0
522;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;2003;79545.0
523;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;2004;90067.0
524;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;2005;93122.0
525;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;2006;93355.0
526;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;2007;95543.0
527;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;2008;92086.0
528;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;2009;94010.0
529;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;2010;98083.0
530;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;2011;101520.0
531;Beroeps- en eigen vervoer;1;1 Andere voedingsproducten en veevoeder;2012;104191.0
532;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1975;
533;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1976;
534;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1977;
535;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1978;
536;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1979;
537;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1980;
538;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1981;
539;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1982;
540;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1983;
541;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1984;
542;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1985;
543;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1986;
544;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1987;
545;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1988;
546;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1989;
547;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1990;
548;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1991;
549;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1992;
550;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1993;
551;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1994;
552;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1995;
553;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1996;
554;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1997;1768.0
555;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1998;1606.0
556;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;1999;1940.0
557;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;2000;1305.0
558;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;2001;1404.0
559;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;2002;1470.0
560;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;2003;1635.0
561;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;2004;2593.0
562;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;2005;1233.0
563;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;2006;1926.0
564;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;2007;1575.0
565;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;2008;1044.0
566;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;2009;1538.0
567;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;2010;1404.0
568;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;2011;1035.0
569;Beroeps- en eigen vervoer;1;2 Vaste minerale brandstoffen;2012;1592.0
570;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1975;
571;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1976;
572;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1977;
573;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1978;
574;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1979;
575;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1980;
576;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1981;
577;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1982;
578;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1983;
579;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1984;
580;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1985;
581;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1986;
582;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1987;
583;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1988;
584;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1989;
585;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1990;
586;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1991;
587;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1992;
588;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1993;
589;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1994;
590;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1995;
591;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1996;
592;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1997;13220.0
593;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1998;12461.0
594;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;1999;15424.0
595;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;2000;14952.0
596;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;2001;14355.0
597;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;2002;16279.0
598;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;2003;15748.0
599;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;2004;14582.0
600;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;2005;22534.0
601;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;2006;18253.0
602;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;2007;16895.0
603;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;2008;14265.0
604;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;2009;19859.0
605;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;2010;23109.0
606;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;2011;20988.0
607;Beroeps- en eigen vervoer;1;3 Aardoliën en aardolieproducten;2012;16762.0
608;Beroeps- en eigen vervoer;1;4 Ertsen, metaalafval, geroost ijzerkies;1975;
609;Beroeps- en eigen vervoer;1;4 Ertsen, metaalafval, geroost ijzerkies;1976;
610;Beroeps- en eigen vervoer;1;4 Ertsen, metaalafval, geroost ijzerkies;1977;
611;Beroeps- en eigen vervoer;1;4 Ertsen, metaalafval, geroost ijzerkies;1978;
612;Beroeps- en eigen vervoer;1;4 Ertsen, metaalafval, geroost ijzerkies;1979;
613;Beroeps- en eigen vervoer;1;4 Ertsen, metaalafval, geroost ijzerkies;1980;
614;Beroeps- en eigen vervoer;1;4 Ertsen, metaalafval, geroost ijzerkies;1981;
615;Beroeps- en eigen vervoer;1;4 Ertsen, metaalafval, geroost ijzerkies;1982;2234.0
