ID;Persoonskenmerken;Leeftijd;Geslacht;Perioden;UitkeringenBeginVanHetJaar_1;Instroom_2;Uitstroom_3;UitkeringenEindeVanHetJaar_4
856;(Echt)paar;Jonger dan 65 jaar;Mannen en vrouwen;2001;56310.0;11840.0;15240.0;53010.0
857;(Echt)paar;Jonger dan 65 jaar;Mannen en vrouwen;2002;53010.0;11620.0;13370.0;51500.0
858;(Echt)paar;Jonger dan 65 jaar;Mannen en vrouwen;2003;51500.0;12860.0;11580.0;53040.0
859;(Echt)paar;Jonger dan 65 jaar;Mannen en vrouwen;2004;53040.0;12730.0;13060.0;53110.0
860;(Echt)paar;Jonger dan 65 jaar;Mannen;2000;53830.0;11130.0;16370.0;48150.0
861;(Echt)paar;Jonger dan 65 jaar;Mannen;2001;48150.0;10120.0;12540.0;45190.0
862;(Echt)paar;Jonger dan 65 jaar;Mannen;2002;45190.0;9830.0;10880.0;43690.0
863;(Echt)paar;Jonger dan 65 jaar;Mannen;2003;43690.0;11120.0;9620.0;44670.0
864;(Echt)paar;Jonger dan 65 jaar;Mannen;2004;44670.0;10870.0;10750.0;44270.0
865;(Echt)paar;Jonger dan 65 jaar;Vrouwen;2000;8960.0;1840.0;3330.0;8150.0
866;(Echt)paar;Jonger dan 65 jaar;Vrouwen;2001;8150.0;1720.0;2690.0;7830.0
867;(Echt)paar;Jonger dan 65 jaar;Vrouwen;2002;7830.0;1790.0;2500.0;7810.0
868;(Echt)paar;Jonger dan 65 jaar;Vrouwen;2003;7810.0;1740.0;1950.0;8370.0
869;(Echt)paar;Jonger dan 65 jaar;Vrouwen;2004;8370.0;1860.0;2310.0;8840.0
870;(Echt)paar;Jonger dan 25 jaar;Mannen en vrouwen;2000;1920.0;1050.0;1250.0;1400.0
871;(Echt)paar;Jonger dan 25 jaar;Mannen en vrouwen;2001;1400.0;890.0;890.0;1290.0
872;(Echt)paar;Jonger dan 25 jaar;Mannen en vrouwen;2002;1290.0;890.0;730.0;1300.0
873;(Echt)paar;Jonger dan 25 jaar;Mannen en vrouwen;2003;1300.0;1080.0;710.0;1510.0
874;(Echt)paar;Jonger dan 25 jaar;Mannen en vrouwen;2004;1510.0;1120.0;890.0;1610.0
875;(Echt)paar;Jonger dan 25 jaar;Mannen;2000;870.0;620.0;660.0;620.0
876;(Echt)paar;Jonger dan 25 jaar;Mannen;2001;620.0;540.0;450.0;600.0
877;(Echt)paar;Jonger dan 25 jaar;Mannen;2002;600.0;520.0;360.0;600.0
878;(Echt)paar;Jonger dan 25 jaar;Mannen;2003;600.0;680.0;410.0;730.0
879;(Echt)paar;Jonger dan 25 jaar;Mannen;2004;730.0;720.0;520.0;770.0
880;(Echt)paar;Jonger dan 25 jaar;Vrouwen;2000;1050.0;430.0;590.0;780.0
881;(Echt)paar;Jonger dan 25 jaar;Vrouwen;2001;780.0;350.0;440.0;690.0
882;(Echt)paar;Jonger dan 25 jaar;Vrouwen;2002;690.0;370.0;370.0;700.0
883;(Echt)paar;Jonger dan 25 jaar;Vrouwen;2003;700.0;390.0;300.0;780.0
884;(Echt)paar;Jonger dan 25 jaar;Vrouwen;2004;780.0;400.0;370.0;840.0
885;(Echt)paar;25 tot 35 jaar;Mannen en vrouwen;2000;13170.0;4080.0;5930.0;10460.0
886;(Echt)paar;25 tot 35 jaar;Mannen en vrouwen;2001;10460.0;3700.0;4160.0;9250.0
887;(Echt)paar;25 tot 35 jaar;Mannen en vrouwen;2002;9250.0;3440.0;3440.0;8750.0
888;(Echt)paar;25 tot 35 jaar;Mannen en vrouwen;2003;8750.0;3850.0;3010.0;9080.0
889;(Echt)paar;25 tot 35 jaar;Mannen en vrouwen;2004;9080.0;3870.0;3430.0;9100.0
890;(Echt)paar;25 tot 35 jaar;Mannen;2000;9780.0;3420.0;4530.0;7580.0
891;(Echt)paar;25 tot 35 jaar;Mannen;2001;7580.0;3100.0;3120.0;6640.0
892;(Echt)paar;25 tot 35 jaar;Mannen;2002;6640.0;2910.0;2560.0;6300.0
893;(Echt)paar;25 tot 35 jaar;Mannen;2003;6300.0;3270.0;2330.0;6480.0
894;(Echt)paar;25 tot 35 jaar;Mannen;2004;6480.0;3220.0;2610.0;6430.0
895;(Echt)paar;25 tot 35 jaar;Vrouwen;2000;3390.0;660.0;1390.0;2870.0
896;(Echt)paar;25 tot 35 jaar;Vrouwen;2001;2870.0;600.0;1030.0;2620.0
897;(Echt)paar;25 tot 35 jaar;Vrouwen;2002;2620.0;530.0;880.0;2450.0
898;(Echt)paar;25 tot 35 jaar;Vrouwen;2003;2450.0;590.0;680.0;2600.0
899;(Echt)paar;25 tot 35 jaar;Vrouwen;2004;2600.0;650.0;820.0;2670.0
900;(Echt)paar;35 tot 45 jaar;Mannen en vrouwen;2000;16570.0;4110.0;6060.0;15180.0
901;(Echt)paar;35 tot 45 jaar;Mannen en vrouwen;2001;15180.0;3960.0;4880.0;14480.0
902;(Echt)paar;35 tot 45 jaar;Mannen en vrouwen;2002;14480.0;3820.0;4240.0;14210.0
903;(Echt)paar;35 tot 45 jaar;Mannen en vrouwen;2003;14210.0;4300.0;3670.0;15120.0
904;(Echt)paar;35 tot 45 jaar;Mannen en vrouwen;2004;15120.0;4130.0;4080.0;15380.0
905;(Echt)paar;35 tot 45 jaar;Mannen;2000;14210.0;3750.0;5250.0;12940.0
906;(Echt)paar;35 tot 45 jaar;Mannen;2001;12940.0;3590.0;4170.0;12330.0
907;(Echt)paar;35 tot 45 jaar;Mannen;2002;12330.0;3410.0;3580.0;12050.0
908;(Echt)paar;35 tot 45 jaar;Mannen;2003;12050.0;3920.0;3160.0;12790.0
909;(Echt)paar;35 tot 45 jaar;Mannen;2004;12790.0;3740.0;3460.0;12880.0
910;(Echt)paar;35 tot 45 jaar;Vrouwen;2000;2350.0;360.0;810.0;2240.0
911;(Echt)paar;35 tot 45 jaar;Vrouwen;2001;2240.0;370.0;710.0;2160.0
912;(Echt)paar;35 tot 45 jaar;Vrouwen;2002;2160.0;410.0;670.0;2160.0
913;(Echt)paar;35 tot 45 jaar;Vrouwen;2003;2160.0;380.0;510.0;2330.0
914;(Echt)paar;35 tot 45 jaar;Vrouwen;2004;2330.0;390.0;620.0;2500.0
915;(Echt)paar;45 tot 55 jaar;Mannen en vrouwen;2000;15340.0;2320.0;3670.0;13800.0
916;(Echt)paar;45 tot 55 jaar;Mannen en vrouwen;2001;13800.0;2080.0;2750.0;12740.0
917;(Echt)paar;45 tot 55 jaar;Mannen en vrouwen;2002;12740.0;2160.0;2520.0;12260.0
918;(Echt)paar;45 tot 55 jaar;Mannen en vrouwen;2003;12260.0;2410.0;2030.0;12500.0
919;(Echt)paar;45 tot 55 jaar;Mannen en vrouwen;2004;12500.0;2330.0;2320.0;12630.0
920;(Echt)paar;45 tot 55 jaar;Mannen;2000;14030.0;2120.0;3380.0;12420.0
921;(Echt)paar;45 tot 55 jaar;Mannen;2001;12420.0;1900.0;2470.0;11370.0
922;(Echt)paar;45 tot 55 jaar;Mannen;2002;11370.0;1940.0;2200.0;10890.0
923;(Echt)paar;45 tot 55 jaar;Mannen;2003;10890.0;2180.0;1770.0;11070.0
924;(Echt)paar;45 tot 55 jaar;Mannen;2004;11070.0;2100.0;2050.0;11090.0
925;(Echt)paar;45 tot 55 jaar;Vrouwen;2000;1310.0;200.0;300.0;1380.0
926;(Echt)paar;45 tot 55 jaar;Vrouwen;2001;1380.0;180.0;280.0;1370.0
927;(Echt)paar;45 tot 55 jaar;Vrouwen;2002;1370.0;220.0;320.0;1370.0
928;(Echt)paar;45 tot 55 jaar;Vrouwen;2003;1370.0;230.0;260.0;1430.0
929;(Echt)paar;45 tot 55 jaar;Vrouwen;2004;1430.0;230.0;270.0;1540.0
930;(Echt)paar;55 tot 65 jaar;Mannen en vrouwen;2000;15800.0;1410.0;2790.0;15470.0
931;(Echt)paar;55 tot 65 jaar;Mannen en vrouwen;2001;15470.0;1220.0;2570.0;15240.0
932;(Echt)paar;55 tot 65 jaar;Mannen en vrouwen;2002;15240.0;1310.0;2450.0;14980.0
933;(Echt)paar;55 tot 65 jaar;Mannen en vrouwen;2003;14980.0;1220.0;2160.0;14830.0
934;(Echt)paar;55 tot 65 jaar;Mannen en vrouwen;2004;14830.0;1280.0;2340.0;14400.0
935;(Echt)paar;55 tot 65 jaar;Mannen;2000;14940.0;1220.0;2550.0;14590.0
936;(Echt)paar;55 tot 65 jaar;Mannen;2001;14590.0;1000.0;2340.0;14250.0
937;(Echt)paar;55 tot 65 jaar;Mannen;2002;14250.0;1050.0;2190.0;13850.0
938;(Echt)paar;55 tot 65 jaar;Mannen;2003;13850.0;1070.0;1960.0;13600.0
939;(Echt)paar;55 tot 65 jaar;Mannen;2004;13600.0;1090.0;2110.0;13110.0
940;(Echt)paar;55 tot 65 jaar;Vrouwen;2000;860.0;190.0;240.0;880.0
941;(Echt)paar;55 tot 65 jaar;Vrouwen;2001;880.0;220.0;230.0;990.0
942;(Echt)paar;55 tot 65 jaar;Vrouwen;2002;990.0;260.0;250.0;1130.0
943;(Echt)paar;55 tot 65 jaar;Vrouwen;2003;1130.0;150.0;200.0;1230.0
944;(Echt)paar;55 tot 65 jaar;Vrouwen;2004;1230.0;180.0;240.0;1290.0
945;(Echt)paar;65 jaar en ouder;Mannen en vrouwen;2000;5030.0;1290.0;940.0;5680.0
946;(Echt)paar;65 jaar en ouder;Mannen en vrouwen;2001;5680.0;1360.0;1130.0;6290.0
947;(Echt)paar;65 jaar en ouder;Mannen en vrouwen;2002;6290.0;1360.0;1260.0;6840.0
948;(Echt)paar;65 jaar en ouder;Mannen en vrouwen;2003;6840.0;1420.0;1200.0;7610.0
949;(Echt)paar;65 jaar en ouder;Mannen en vrouwen;2004;7610.0;1380.0;1480.0;8060.0
950;(Echt)paar;65 jaar en ouder;Mannen;2000;4760.0;1240.0;900.0;5380.0
951;(Echt)paar;65 jaar en ouder;Mannen;2001;5380.0;1280.0;1070.0;5960.0
952;(Echt)paar;65 jaar en ouder;Mannen;2002;5960.0;1300.0;1200.0;6480.0
953;(Echt)paar;65 jaar en ouder;Mannen;2003;6480.0;1360.0;1140.0;7210.0
954;(Echt)paar;65 jaar en ouder;Mannen;2004;7210.0;1320.0;1420.0;7640.0
955;(Echt)paar;65 jaar en ouder;Vrouwen;2000;270.0;50.0;40.0;300.0
956;(Echt)paar;65 jaar en ouder;Vrouwen;2001;300.0;80.0;60.0;330.0
957;(Echt)paar;65 jaar en ouder;Vrouwen;2002;330.0;60.0;60.0;350.0
958;(Echt)paar;65 jaar en ouder;Vrouwen;2003;350.0;60.0;60.0;400.0
959;(Echt)paar;65 jaar en ouder;Vrouwen;2004;400.0;60.0;60.0;430.0
960;Alleenstaande ouder;Leeftijd totaal;Mannen en vrouwen;2000;99830.0;26400.0;28570.0;95590.0
961;Alleenstaande ouder;Leeftijd totaal;Mannen en vrouwen;2001;95590.0;24730.0;26050.0;92610.0
962;Alleenstaande ouder;Leeftijd totaal;Mannen en vrouwen;2002;92610.0;24700.0;24290.0;91480.0
963;Alleenstaande ouder;Leeftijd totaal;Mannen en vrouwen;2003;91480.0;25500.0;21630.0;94060.0
964;Alleenstaande ouder;Leeftijd totaal;Mannen en vrouwen;2004;94060.0;23960.0;23560.0;92870.0
965;Alleenstaande ouder;Leeftijd totaal;Mannen;2000;3550.0;1060.0;1270.0;3180.0
966;Alleenstaande ouder;Leeftijd totaal;Mannen;2001;3180.0;1050.0;1110.0;3100.0
967;Alleenstaande ouder;Leeftijd totaal;Mannen;2002;3100.0;1080.0;980.0;3180.0
968;Alleenstaande ouder;Leeftijd totaal;Mannen;2003;3180.0;1200.0;940.0;3500.0
969;Alleenstaande ouder;Leeftijd totaal;Mannen;2004;3500.0;1160.0;1050.0;3580.0
970;Alleenstaande ouder;Leeftijd totaal;Vrouwen;2000;96250.0;25320.0;27280.0;92380.0
971;Alleenstaande ouder;Leeftijd totaal;Vrouwen;2001;92380.0;23670.0;24930.0;89510.0
972;Alleenstaande ouder;Leeftijd totaal;Vrouwen;2002;89510.0;23630.0;23300.0;88300.0
973;Alleenstaande ouder;Leeftijd totaal;Vrouwen;2003;88300.0;24300.0;20700.0;90560.0
974;Alleenstaande ouder;Leeftijd totaal;Vrouwen;2004;90560.0;22800.0;22510.0;89290.0
975;Alleenstaande ouder;Jonger dan 65 jaar;Mannen en vrouwen;2000;99750.0;26380.0;28550.0;95500.0
976;Alleenstaande ouder;Jonger dan 65 jaar;Mannen en vrouwen;2001;95500.0;24700.0;26030.0;92530.0
977;Alleenstaande ouder;Jonger dan 65 jaar;Mannen en vrouwen;2002;92530.0;24680.0;24260.0;91400.0
978;Alleenstaande ouder;Jonger dan 65 jaar;Mannen en vrouwen;2003;91400.0;25470.0;21620.0;93960.0
979;Alleenstaande ouder;Jonger dan 65 jaar;Mannen en vrouwen;2004;93960.0;23920.0;23540.0;92750.0
980;Alleenstaande ouder;Jonger dan 65 jaar;Mannen;2000;3530.0;1050.0;1270.0;3150.0
981;Alleenstaande ouder;Jonger dan 65 jaar;Mannen;2001;3150.0;1030.0;1100.0;3060.0
982;Alleenstaande ouder;Jonger dan 65 jaar;Mannen;2002;3060.0;1060.0;960.0;3140.0
983;Alleenstaande ouder;Jonger dan 65 jaar;Mannen;2003;3140.0;1180.0;920.0;3450.0
984;Alleenstaande ouder;Jonger dan 65 jaar;Mannen;2004;3450.0;1140.0;1040.0;3520.0
985;Alleenstaande ouder;Jonger dan 65 jaar;Vrouwen;2000;96190.0;25310.0;27280.0;92330.0
986;Alleenstaande ouder;Jonger dan 65 jaar;Vrouwen;2001;92330.0;23660.0;24920.0;89460.0
987;Alleenstaande ouder;Jonger dan 65 jaar;Vrouwen;2002;89460.0;23620.0;23300.0;88250.0
988;Alleenstaande ouder;Jonger dan 65 jaar;Vrouwen;2003;88250.0;24290.0;20690.0;90510.0
989;Alleenstaande ouder;Jonger dan 65 jaar;Vrouwen;2004;90510.0;22790.0;22500.0;89230.0
990;Alleenstaande ouder;Jonger dan 25 jaar;Mannen en vrouwen;2000;8020.0;4530.0;2980.0;8580.0
991;Alleenstaande ouder;Jonger dan 25 jaar;Mannen en vrouwen;2001;8580.0;4520.0;3070.0;9010.0
992;Alleenstaande ouder;Jonger dan 25 jaar;Mannen en vrouwen;2002;9010.0;4780.0;3180.0;9510.0
993;Alleenstaande ouder;Jonger dan 25 jaar;Mannen en vrouwen;2003;9510.0;4890.0;3180.0;10080.0
994;Alleenstaande ouder;Jonger dan 25 jaar;Mannen en vrouwen;2004;10080.0;4410.0;3700.0;9540.0
995;Alleenstaande ouder;Jonger dan 25 jaar;Mannen;2000;80.0;50.0;50.0;80.0
996;Alleenstaande ouder;Jonger dan 25 jaar;Mannen;2001;80.0;70.0;50.0;100.0
997;Alleenstaande ouder;Jonger dan 25 jaar;Mannen;2002;100.0;70.0;50.0;110.0
998;Alleenstaande ouder;Jonger dan 25 jaar;Mannen;2003;110.0;60.0;50.0;100.0
999;Alleenstaande ouder;Jonger dan 25 jaar;Mannen;2004;100.0;70.0;50.0;110.0
1000;Alleenstaande ouder;Jonger dan 25 jaar;Vrouwen;2000;7940.0;4470.0;2930.0;8500.0
1001;Alleenstaande ouder;Jonger dan 25 jaar;Vrouwen;2001;8500.0;4450.0;3020.0;8910.0
1002;Alleenstaande ouder;Jonger dan 25 jaar;Vrouwen;2002;8910.0;4710.0;3130.0;9400.0
1003;Alleenstaande ouder;Jonger dan 25 jaar;Vrouwen;2003;9400.0;4830.0;3130.0;9980.0
1004;Alleenstaande ouder;Jonger dan 25 jaar;Vrouwen;2004;9980.0;4340.0;3650.0;9430.0
1005;Alleenstaande ouder;25 tot 35 jaar;Mannen en vrouwen;2000;36860.0;11270.0;11570.0;34220.0
1006;Alleenstaande ouder;25 tot 35 jaar;Mannen en vrouwen;2001;34220.0;10390.0;10450.0;32300.0
1007;Alleenstaande ouder;25 tot 35 jaar;Mannen en vrouwen;2002;32300.0;9950.0;9330.0;31380.0
1008;Alleenstaande ouder;25 tot 35 jaar;Mannen en vrouwen;2003;31380.0;10000.0;8230.0;31560.0
1009;Alleenstaande ouder;25 tot 35 jaar;Mannen en vrouwen;2004;31560.0;9010.0;8850.0;30080.0
1010;Alleenstaande ouder;25 tot 35 jaar;Mannen;2000;800.0;280.0;340.0;620.0
1011;Alleenstaande ouder;25 tot 35 jaar;Mannen;2001;620.0;260.0;280.0;550.0
1012;Alleenstaande ouder;25 tot 35 jaar;Mannen;2002;550.0;290.0;230.0;600.0
1013;Alleenstaande ouder;25 tot 35 jaar;Mannen;2003;600.0;300.0;210.0;660.0
1014;Alleenstaande ouder;25 tot 35 jaar;Mannen;2004;660.0;280.0;240.0;670.0
1015;Alleenstaande ouder;25 tot 35 jaar;Vrouwen;2000;36050.0;10990.0;11220.0;33590.0
1016;Alleenstaande ouder;25 tot 35 jaar;Vrouwen;2001;33590.0;10120.0;10170.0;31750.0
1017;Alleenstaande ouder;25 tot 35 jaar;Vrouwen;2002;31750.0;9670.0;9100.0;30790.0
1018;Alleenstaande ouder;25 tot 35 jaar;Vrouwen;2003;30790.0;9690.0;8020.0;30900.0
1019;Alleenstaande ouder;25 tot 35 jaar;Vrouwen;2004;30900.0;8730.0;8600.0;29400.0
1020;Alleenstaande ouder;35 tot 45 jaar;Mannen en vrouwen;2000;40790.0;8530.0;11110.0;38860.0
1021;Alleenstaande ouder;35 tot 45 jaar;Mannen en vrouwen;2001;38860.0;7910.0;9880.0;37270.0
1022;Alleenstaande ouder;35 tot 45 jaar;Mannen en vrouwen;2002;37270.0;7880.0;9210.0;36070.0
1023;Alleenstaande ouder;35 tot 45 jaar;Mannen en vrouwen;2003;36070.0;8320.0;7960.0;36950.0
1024;Alleenstaande ouder;35 tot 45 jaar;Mannen en vrouwen;2004;36950.0;8170.0;8450.0;37150.0
1025;Alleenstaande ouder;35 tot 45 jaar;Mannen;2000;1500.0;460.0;540.0;1360.0
1026;Alleenstaande ouder;35 tot 45 jaar;Mannen;2001;1360.0;450.0;490.0;1330.0
1027;Alleenstaande ouder;35 tot 45 jaar;Mannen;2002;1330.0;440.0;440.0;1300.0
1028;Alleenstaande ouder;35 tot 45 jaar;Mannen;2003;1300.0;530.0;410.0;1480.0
1029;Alleenstaande ouder;35 tot 45 jaar;Mannen;2004;1480.0;480.0;480.0;1470.0
1030;Alleenstaande ouder;35 tot 45 jaar;Vrouwen;2000;39280.0;8070.0;10560.0;37490.0
1031;Alleenstaande ouder;35 tot 45 jaar;Vrouwen;2001;37490.0;7450.0;9390.0;35940.0
1032;Alleenstaande ouder;35 tot 45 jaar;Vrouwen;2002;35940.0;7440.0;8770.0;34770.0
1033;Alleenstaande ouder;35 tot 45 jaar;Vrouwen;2003;34770.0;7790.0;7550.0;35470.0
1034;Alleenstaande ouder;35 tot 45 jaar;Vrouwen;2004;35470.0;7690.0;7980.0;35670.0
1035;Alleenstaande ouder;45 tot 55 jaar;Mannen en vrouwen;2000;12950.0;1900.0;2730.0;12730.0
1036;Alleenstaande ouder;45 tot 55 jaar;Mannen en vrouwen;2001;12730.0;1730.0;2470.0;12750.0
1037;Alleenstaande ouder;45 tot 55 jaar;Mannen en vrouwen;2002;12750.0;1930.0;2400.0;13130.0
1038;Alleenstaande ouder;45 tot 55 jaar;Mannen en vrouwen;2003;13130.0;2110.0;2080.0;14000.0
1039;Alleenstaande ouder;45 tot 55 jaar;Mannen en vrouwen;2004;14000.0;2180.0;2360.0;14580.0
1040;Alleenstaande ouder;45 tot 55 jaar;Mannen;2000;920.0;220.0;280.0;850.0
1041;Alleenstaande ouder;45 tot 55 jaar;Mannen;2001;850.0;200.0;240.0;830.0
1042;Alleenstaande ouder;45 tot 55 jaar;Mannen;2002;830.0;210.0;210.0;860.0
1043;Alleenstaande ouder;45 tot 55 jaar;Mannen;2003;860.0;240.0;210.0;900.0
1044;Alleenstaande ouder;45 tot 55 jaar;Mannen;2004;900.0;260.0;210.0;960.0
1045;Alleenstaande ouder;45 tot 55 jaar;Vrouwen;2000;12030.0;1680.0;2460.0;11870.0
1046;Alleenstaande ouder;45 tot 55 jaar;Vrouwen;2001;11870.0;1530.0;2230.0;11920.0
1047;Alleenstaande ouder;45 tot 55 jaar;Vrouwen;2002;11920.0;1710.0;2190.0;12270.0
1048;Alleenstaande ouder;45 tot 55 jaar;Vrouwen;2003;12270.0;1880.0;1870.0;13100.0
1049;Alleenstaande ouder;45 tot 55 jaar;Vrouwen;2004;13100.0;1920.0;2150.0;13620.0
1050;Alleenstaande ouder;55 tot 65 jaar;Mannen en vrouwen;2000;1130.0;150.0;170.0;1120.0
1051;Alleenstaande ouder;55 tot 65 jaar;Mannen en vrouwen;2001;1120.0;150.0;150.0;1200.0
1052;Alleenstaande ouder;55 tot 65 jaar;Mannen en vrouwen;2002;1200.0;140.0;150.0;1310.0
1053;Alleenstaande ouder;55 tot 65 jaar;Mannen en vrouwen;2003;1310.0;150.0;150.0;1380.0
1054;Alleenstaande ouder;55 tot 65 jaar;Mannen en vrouwen;2004;1380.0;160.0;190.0;1410.0
1055;Alleenstaande ouder;55 tot 65 jaar;Mannen;2000;240.0;40.0;50.0;240.0
1056;Alleenstaande ouder;55 tot 65 jaar;Mannen;2001;240.0;40.0;50.0;250.0
1057;Alleenstaande ouder;55 tot 65 jaar;Mannen;2002;250.0;50.0;40.0;280.0
1058;Alleenstaande ouder;55 tot 65 jaar;Mannen;2003;280.0;50.0;40.0;310.0
1059;Alleenstaande ouder;55 tot 65 jaar;Mannen;2004;310.0;40.0;60.0;300.0
1060;Alleenstaande ouder;55 tot 65 jaar;Vrouwen;2000;890.0;110.0;110.0;880.0
1061;Alleenstaande ouder;55 tot 65 jaar;Vrouwen;2001;880.0;110.0;110.0;950.0
1062;Alleenstaande ouder;55 tot 65 jaar;Vrouwen;2002;950.0;100.0;110.0;1030.0
1063;Alleenstaande ouder;55 tot 65 jaar;Vrouwen;2003;1030.0;100.0;120.0;1060.0
1064;Alleenstaande ouder;55 tot 65 jaar;Vrouwen;2004;1060.0;110.0;130.0;1110.0
1065;Alleenstaande ouder;65 jaar en ouder;Mannen en vrouwen;2000;80.0;20.0;10.0;90.0
1066;Alleenstaande ouder;65 jaar en ouder;Mannen en vrouwen;2001;90.0;30.0;20.0;90.0
1067;Alleenstaande ouder;65 jaar en ouder;Mannen en vrouwen;2002;90.0;30.0;20.0;90.0
1068;Alleenstaande ouder;65 jaar en ouder;Mannen en vrouwen;2003;90.0;30.0;20.0;100.0
1069;Alleenstaande ouder;65 jaar en ouder;Mannen en vrouwen;2004;100.0;40.0;20.0;120.0
1070;Alleenstaande ouder;65 jaar en ouder;Mannen;2000;20.0;10.0;10.0;30.0
1071;Alleenstaande ouder;65 jaar en ouder;Mannen;2001;30.0;20.0;20.0;40.0
1072;Alleenstaande ouder;65 jaar en ouder;Mannen;2002;40.0;20.0;20.0;40.0
1073;Alleenstaande ouder;65 jaar en ouder;Mannen;2003;40.0;20.0;10.0;50.0
1074;Alleenstaande ouder;65 jaar en ouder;Mannen;2004;50.0;20.0;10.0;60.0
1075;Alleenstaande ouder;65 jaar en ouder;Vrouwen;2000;60.0;10.0;0.0;50.0
1076;Alleenstaande ouder;65 jaar en ouder;Vrouwen;2001;50.0;10.0;10.0;50.0
1077;Alleenstaande ouder;65 jaar en ouder;Vrouwen;2002;50.0;10.0;0.0;50.0
1078;Alleenstaande ouder;65 jaar en ouder;Vrouwen;2003;50.0;10.0;10.0;50.0
1079;Alleenstaande ouder;65 jaar en ouder;Vrouwen;2004;50.0;10.0;10.0;60.0
1080;Andere leefvorm;Leeftijd totaal;Mannen en vrouwen;2000;2260.0;990.0;1950.0;1290.0
1081;Andere leefvorm;Leeftijd totaal;Mannen en vrouwen;2001;1290.0;480.0;790.0;990.0
1082;Andere leefvorm;Leeftijd totaal;Mannen en vrouwen;2002;990.0;440.0;510.0;950.0
1083;Andere leefvorm;Leeftijd totaal;Mannen en vrouwen;2003;950.0;420.0;520.0;830.0
1084;Andere leefvorm;Leeftijd totaal;Mannen en vrouwen;2004;830.0;610.0;690.0;760.0
1085;Andere leefvorm;Leeftijd totaal;Mannen;2000;940.0;460.0;910.0;490.0
1086;Andere leefvorm;Leeftijd totaal;Mannen;2001;490.0;240.0;370.0;380.0
1087;Andere leefvorm;Leeftijd totaal;Mannen;2002;380.0;220.0;240.0;380.0
1088;Andere leefvorm;Leeftijd totaal;Mannen;2003;380.0;200.0;240.0;320.0
1089;Andere leefvorm;Leeftijd totaal;Mannen;2004;320.0;330.0;330.0;330.0
1090;Andere leefvorm;Leeftijd totaal;Vrouwen;2000;1310.0;530.0;1040.0;800.0
1091;Andere leefvorm;Leeftijd totaal;Vrouwen;2001;800.0;240.0;420.0;610.0
1092;Andere leefvorm;Leeftijd totaal;Vrouwen;2002;610.0;220.0;270.0;570.0
1093;Andere leefvorm;Leeftijd totaal;Vrouwen;2003;570.0;220.0;280.0;510.0
1094;Andere leefvorm;Leeftijd totaal;Vrouwen;2004;510.0;280.0;350.0;430.0
1095;Andere leefvorm;Jonger dan 65 jaar;Mannen en vrouwen;2000;1190.0;710.0;1260.0;620.0
1096;Andere leefvorm;Jonger dan 65 jaar;Mannen en vrouwen;2001;620.0;450.0;570.0;500.0
1097;Andere leefvorm;Jonger dan 65 jaar;Mannen en vrouwen;2002;500.0;380.0;370.0;540.0
1098;Andere leefvorm;Jonger dan 65 jaar;Mannen en vrouwen;2003;540.0;380.0;390.0;500.0
1099;Andere leefvorm;Jonger dan 65 jaar;Mannen en vrouwen;2004;500.0;510.0;500.0;500.0
1100;Andere leefvorm;Jonger dan 65 jaar;Mannen;2000;650.0;380.0;710.0;310.0
1101;Andere leefvorm;Jonger dan 65 jaar;Mannen;2001;310.0;230.0;300.0;250.0
1102;Andere leefvorm;Jonger dan 65 jaar;Mannen;2002;250.0;190.0;190.0;270.0
1103;Andere leefvorm;Jonger dan 65 jaar;Mannen;2003;270.0;180.0;200.0;230.0
1104;Andere leefvorm;Jonger dan 65 jaar;Mannen;2004;230.0;290.0;270.0;260.0
1105;Andere leefvorm;Jonger dan 65 jaar;Vrouwen;2000;540.0;330.0;550.0;310.0
1106;Andere leefvorm;Jonger dan 65 jaar;Vrouwen;2001;310.0;220.0;270.0;250.0
1107;Andere leefvorm;Jonger dan 65 jaar;Vrouwen;2002;250.0;190.0;180.0;270.0
1108;Andere leefvorm;Jonger dan 65 jaar;Vrouwen;2003;270.0;200.0;190.0;270.0
1109;Andere leefvorm;Jonger dan 65 jaar;Vrouwen;2004;270.0;220.0;240.0;250.0
1110;Andere leefvorm;Jonger dan 25 jaar;Mannen en vrouwen;2000;210.0;200.0;230.0;130.0
1111;Andere leefvorm;Jonger dan 25 jaar;Mannen en vrouwen;2001;130.0;150.0;160.0;110.0
1112;Andere leefvorm;Jonger dan 25 jaar;Mannen en vrouwen;2002;110.0;110.0;110.0;90.0
1113;Andere leefvorm;Jonger dan 25 jaar;Mannen en vrouwen;2003;90.0;110.0;90.0;100.0
1114;Andere leefvorm;Jonger dan 25 jaar;Mannen en vrouwen;2004;100.0;130.0;110.0;110.0
1115;Andere leefvorm;Jonger dan 25 jaar;Mannen;2000;80.0;90.0;100.0;50.0
1116;Andere leefvorm;Jonger dan 25 jaar;Mannen;2001;50.0;70.0;70.0;40.0
1117;Andere leefvorm;Jonger dan 25 jaar;Mannen;2002;40.0;40.0;40.0;40.0
1118;Andere leefvorm;Jonger dan 25 jaar;Mannen;2003;40.0;50.0;40.0;50.0
1119;Andere leefvorm;Jonger dan 25 jaar;Mannen;2004;50.0;60.0;50.0;50.0
1120;Andere leefvorm;Jonger dan 25 jaar;Vrouwen;2000;120.0;110.0;130.0;80.0
