ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;Indelingswijziging_4;AantalInwoners_5;TotaalVermogenVernielingEnGeweld_6;TotaalVermogensmisdrijven_7;TotaalDiefstal_8;Fietsendiefstal_9;DiefstalOverigeVervoermiddelen_10;DiefstalUitVanafVervoermiddelen_11;ZakkenrollerijStraatroofEnBeroving_12;TotaalDiefstalUitWoningSchuurED_13;DiefstalUitNietResidentieleGebouwen_14;OverigeDiefstalInbraak_15;OverigeVermogensmisdrijven_16;TotaalVernielingTegenOpenbareOrde_17;TotaalVernieling_18;VernielingAanAuto_19;OverigeVernieling_20;OverigeVernielingTegenOpenbareOrde_21;TotaalGeweldsEnSeksueleMisdrijven_22;Mishandeling_23;BedreigingEnStalking_24;OverigeGeweldsEnSeksueleMisdrijven_25;TotaalVermogenVernielingEnGeweld_26;TotaalVermogensmisdrijven_27;TotaalDiefstalUitWoningSchuurED_28;VernielingMisdrijfTegenOpenbareOrde_29;GeweldsEnSeksueleMisdrijven_30
1521;Janssingel;Arnhem                        ;Buurt   ;BU02020103;1.0;159;27.0;20.0;20.0;4.0;3.0;3.0;0.0;0.0;9.0;1.0;0.0;6.0;4.0;2.0;2.0;2.0;1.0;0.0;1.0;0.0;170.0;126.0;0.0;25.0;6.0
1522;Stationsplein;Arnhem                        ;Buurt   ;BU02020104;1.0;261;411.0;324.0;313.0;103.0;6.0;19.0;51.0;1.0;48.0;85.0;11.0;46.0;15.0;9.0;6.0;31.0;41.0;23.0;14.0;4.0;1575.0;1241.0;4.0;57.0;157.0
1523;Utrechtsestraat;Arnhem                        ;Buurt   ;BU02020170;1.0;867;132.0;84.0;79.0;7.0;16.0;31.0;2.0;4.0;3.0;16.0;5.0;30.0;20.0;17.0;3.0;10.0;18.0;11.0;5.0;2.0;152.0;97.0;5.0;23.0;21.0
1524;Spijkerkwartier;Arnhem                        ;Wijk    ;WK020202  ;1.0;6527;731.0;570.0;501.0;157.0;49.0;47.0;36.0;30.0;106.0;76.0;69.0;76.0;53.0;22.0;31.0;23.0;85.0;40.0;28.0;17.0;112.0;87.0;5.0;8.0;13.0
1525;Hommelstraat;Arnhem                        ;Buurt   ;BU02020210;1.0;1379;285.0;220.0;190.0;56.0;14.0;14.0;25.0;9.0;44.0;28.0;30.0;27.0;13.0;4.0;9.0;14.0;38.0;19.0;14.0;5.0;207.0;160.0;7.0;9.0;28.0
1526;Spijkerbuurt;Arnhem                        ;Buurt   ;BU02020211;1.0;3224;343.0;284.0;255.0;85.0;28.0;18.0;10.0;16.0;60.0;38.0;29.0;25.0;19.0;9.0;10.0;6.0;34.0;18.0;8.0;8.0;106.0;88.0;5.0;6.0;11.0
1527;Boulevardwijk;Arnhem                        ;Buurt   ;BU02020212;1.0;1924;103.0;66.0;56.0;16.0;7.0;15.0;1.0;5.0;2.0;10.0;10.0;24.0;21.0;9.0;12.0;3.0;13.0;3.0;6.0;4.0;54.0;34.0;3.0;11.0;7.0
1528;Arnhemse broek;Arnhem                        ;Wijk    ;WK020203  ;1.0;5956;566.0;395.0;348.0;59.0;42.0;53.0;8.0;37.0;54.0;95.0;47.0;88.0;68.0;37.0;31.0;20.0;83.0;33.0;28.0;22.0;95.0;66.0;6.0;11.0;14.0
1529;Statenkwartier;Arnhem                        ;Buurt   ;BU02020314;1.0;2264;178.0;110.0;101.0;25.0;21.0;15.0;3.0;13.0;2.0;22.0;9.0;45.0;38.0;25.0;13.0;7.0;23.0;14.0;7.0;2.0;79.0;49.0;6.0;17.0;10.0
1530;Arnhemse Broek;Arnhem                        ;Buurt   ;BU02020320;1.0;2754;142.0;103.0;91.0;17.0;7.0;12.0;0.0;20.0;10.0;25.0;12.0;16.0;13.0;5.0;8.0;3.0;23.0;11.0;10.0;2.0;52.0;37.0;7.0;5.0;8.0
1531;Van Verschuerbuurt;Arnhem                        ;Buurt   ;BU02020321;1.0;443;21.0;12.0;8.0;3.0;1.0;1.0;0.0;1.0;0.0;2.0;4.0;7.0;5.0;1.0;4.0;2.0;2.0;1.0;1.0;0.0;47.0;27.0;2.0;11.0;5.0
1532;Industrieterrein;Arnhem                        ;Buurt   ;BU02020322;1.0;94;165.0;128.0;108.0;5.0;6.0;22.0;4.0;1.0;38.0;32.0;20.0;13.0;7.0;3.0;4.0;6.0;24.0;4.0;4.0;16.0;1755.0;1362.0;11.0;74.0;255.0
1533;Bij de John Frostbrug;Arnhem                        ;Buurt   ;BU02020338;1.0;111;23.0;16.0;16.0;6.0;0.0;0.0;1.0;0.0;1.0;8.0;0.0;2.0;1.0;1.0;0.0;1.0;5.0;1.0;3.0;1.0;207.0;144.0;0.0;9.0;45.0
1534;Nieuwe Kadekwartier;Arnhem                        ;Buurt   ;BU02020339;1.0;290;37.0;26.0;24.0;3.0;7.0;3.0;0.0;2.0;3.0;6.0;2.0;5.0;4.0;2.0;2.0;1.0;6.0;2.0;3.0;1.0;128.0;90.0;7.0;14.0;21.0
1535;Presikhaaf West;Arnhem                        ;Wijk    ;WK020204  ;1.0;7989;501.0;343.0;294.0;43.0;39.0;54.0;8.0;57.0;34.0;59.0;49.0;86.0;74.0;31.0;43.0;12.0;72.0;33.0;29.0;10.0;63.0;43.0;7.0;9.0;9.0
1536;Presikhaaf I;Arnhem                        ;Buurt   ;BU02020423;1.0;2380;161.0;127.0;111.0;28.0;13.0;18.0;3.0;17.0;20.0;12.0;16.0;17.0;17.0;11.0;6.0;0.0;17.0;8.0;6.0;3.0;68.0;53.0;7.0;7.0;7.0
1537;Presikhaaf II;Arnhem                        ;Buurt   ;BU02020424;1.0;1090;55.0;39.0;29.0;0.0;5.0;6.0;1.0;8.0;1.0;8.0;10.0;6.0;6.0;3.0;3.0;0.0;10.0;4.0;5.0;1.0;50.0;36.0;7.0;6.0;9.0
1538;Presikhaaf III;Arnhem                        ;Buurt   ;BU02020425;1.0;4519;285.0;177.0;154.0;15.0;21.0;30.0;4.0;32.0;13.0;39.0;23.0;63.0;51.0;17.0;34.0;12.0;45.0;21.0;18.0;6.0;63.0;39.0;7.0;11.0;10.0
1539;Presikhaaf Oost;Arnhem                        ;Wijk    ;WK020205  ;1.0;6652;463.0;372.0;339.0;53.0;29.0;42.0;15.0;58.0;86.0;56.0;33.0;58.0;44.0;22.0;22.0;14.0;33.0;20.0;5.0;8.0;70.0;56.0;9.0;7.0;5.0
1540;Over het Lange Water;Arnhem                        ;Buurt   ;BU02020526;1.0;4964;199.0;149.0;130.0;13.0;14.0;23.0;2.0;47.0;4.0;27.0;19.0;30.0;24.0;11.0;13.0;6.0;20.0;12.0;3.0;5.0;40.0;30.0;9.0;5.0;4.0
1541;Elsweide;Arnhem                        ;Buurt   ;BU02020527;1.0;571;28.0;20.0;18.0;2.0;0.0;4.0;1.0;5.0;3.0;3.0;2.0;5.0;5.0;4.0;1.0;0.0;3.0;3.0;0.0;0.0;49.0;35.0;9.0;9.0;5.0
1542;Winkelcentrum;Arnhem                        ;Buurt   ;BU02020528;1.0;1109;225.0;193.0;182.0;37.0;14.0;14.0;12.0;6.0;78.0;21.0;11.0;23.0;15.0;7.0;8.0;8.0;9.0;4.0;2.0;3.0;203.0;174.0;5.0;14.0;8.0
1543;IJsseloord;Arnhem                        ;Buurt   ;BU02020529;1.0;8;11.0;10.0;9.0;1.0;1.0;1.0;0.0;0.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;;;;;
1544;St. Marten/Sonsbeek;Arnhem                        ;Wijk    ;WK020206  ;1.0;4668;236.0;181.0;155.0;40.0;29.0;28.0;2.0;15.0;4.0;37.0;26.0;39.0;34.0;17.0;17.0;5.0;16.0;8.0;6.0;2.0;51.0;39.0;3.0;7.0;3.0
1545;St. Marten;Arnhem                        ;Buurt   ;BU02020630;1.0;1538;87.0;59.0;52.0;11.0;8.0;10.0;1.0;4.0;1.0;17.0;7.0;22.0;18.0;10.0;8.0;4.0;6.0;4.0;2.0;0.0;57.0;38.0;3.0;12.0;4.0
1546;Graaf Ottoplein e.o.;Arnhem                        ;Buurt   ;BU02020631;1.0;3130;149.0;122.0;103.0;29.0;21.0;18.0;1.0;11.0;3.0;20.0;19.0;17.0;16.0;7.0;9.0;1.0;10.0;4.0;4.0;2.0;48.0;39.0;4.0;5.0;3.0
1547;Klarendal;Arnhem                        ;Wijk    ;WK020207  ;1.0;7432;530.0;363.0;323.0;52.0;57.0;57.0;6.0;56.0;27.0;68.0;40.0;98.0;83.0;59.0;24.0;15.0;69.0;37.0;24.0;8.0;71.0;49.0;8.0;11.0;9.0
1548;Klarendal Zuid;Arnhem                        ;Buurt   ;BU02020732;1.0;2311;167.0;119.0;104.0;18.0;18.0;21.0;1.0;20.0;6.0;20.0;15.0;29.0;26.0;13.0;13.0;3.0;19.0;9.0;9.0;1.0;72.0;51.0;9.0;11.0;8.0
1549;Klarendal Noord;Arnhem                        ;Buurt   ;BU02020733;1.0;2254;198.0;128.0;112.0;20.0;17.0;14.0;4.0;16.0;18.0;23.0;16.0;41.0;31.0;24.0;7.0;10.0;29.0;14.0;11.0;4.0;88.0;57.0;7.0;14.0;13.0
1550;Onder de Linden;Arnhem                        ;Buurt   ;BU02020734;1.0;1452;80.0;64.0;60.0;6.0;10.0;16.0;0.0;10.0;3.0;15.0;4.0;13.0;13.0;13.0;0.0;0.0;3.0;3.0;0.0;0.0;55.0;44.0;7.0;9.0;2.0
1551;St. Janskerkstraat e.o.;Arnhem                        ;Buurt   ;BU02020735;1.0;1415;85.0;52.0;47.0;8.0;12.0;6.0;1.0;10.0;0.0;10.0;5.0;15.0;13.0;9.0;4.0;2.0;18.0;11.0;4.0;3.0;60.0;37.0;7.0;9.0;13.0
1552;Velperweg e.o.;Arnhem                        ;Wijk    ;WK020208  ;1.0;8781;385.0;305.0;272.0;33.0;36.0;57.0;3.0;63.0;29.0;51.0;33.0;52.0;48.0;34.0;14.0;4.0;28.0;20.0;7.0;1.0;44.0;35.0;7.0;5.0;3.0
1553;Velperweg Noord;Arnhem                        ;Buurt   ;BU02020840;1.0;1046;57.0;42.0;35.0;5.0;8.0;11.0;1.0;4.0;0.0;6.0;7.0;7.0;7.0;6.0;1.0;0.0;8.0;6.0;2.0;0.0;54.0;40.0;4.0;7.0;8.0
1554;Molenbeke;Arnhem                        ;Buurt   ;BU02020841;1.0;1098;37.0;29.0;22.0;7.0;3.0;1.0;1.0;7.0;0.0;3.0;7.0;5.0;4.0;3.0;1.0;1.0;3.0;3.0;0.0;0.0;34.0;26.0;6.0;4.0;3.0
1555;Terrein ENKA;Arnhem                        ;Buurt   ;BU02020842;1.0;148;7.0;6.0;6.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;47.0;41.0;0.0;7.0;0.0
1556;Plattenburg;Arnhem                        ;Buurt   ;BU02020843;1.0;2004;101.0;81.0;73.0;11.0;11.0;23.0;0.0;18.0;1.0;9.0;8.0;13.0;12.0;6.0;6.0;1.0;7.0;6.0;1.0;0.0;50.0;40.0;9.0;6.0;3.0
1557;Angerenstein;Arnhem                        ;Buurt   ;BU02020844;1.0;2240;107.0;85.0;80.0;3.0;6.0;18.0;0.0;10.0;27.0;16.0;5.0;18.0;16.0;12.0;4.0;2.0;4.0;2.0;2.0;0.0;48.0;38.0;4.0;7.0;2.0
1558;Paasberg;Arnhem                        ;Buurt   ;BU02020845;1.0;2245;76.0;62.0;56.0;7.0;7.0;4.0;1.0;24.0;0.0;13.0;6.0;8.0;8.0;7.0;1.0;0.0;6.0;3.0;2.0;1.0;34.0;28.0;11.0;4.0;3.0
1559;Alteveer/Cranevelt;Arnhem                        ;Wijk    ;WK020209  ;1.0;4468;289.0;233.0;220.0;14.0;25.0;59.0;1.0;33.0;14.0;74.0;13.0;37.0;36.0;13.0;23.0;1.0;19.0;11.0;7.0;1.0;65.0;52.0;7.0;8.0;4.0
1560;Sonsbeek Noord;Arnhem                        ;Buurt   ;BU02020950;1.0;1104;76.0;63.0;59.0;4.0;10.0;20.0;0.0;10.0;4.0;11.0;4.0;11.0;10.0;2.0;8.0;1.0;2.0;2.0;0.0;0.0;69.0;57.0;9.0;9.0;2.0
1561;Hazegrietje;Arnhem                        ;Buurt   ;BU02020951;1.0;186;46.0;41.0;41.0;0.0;1.0;4.0;0.0;4.0;1.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;1.0;1.0;247.0;220.0;22.0;0.0;27.0
1562;Alteveer/Cranevelt;Arnhem                        ;Buurt   ;BU02020952;1.0;3178;167.0;129.0;120.0;10.0;14.0;35.0;1.0;19.0;9.0;32.0;9.0;26.0;26.0;11.0;15.0;0.0;12.0;6.0;6.0;0.0;53.0;41.0;6.0;8.0;4.0
1563;Geitenkamp;Arnhem                        ;Wijk    ;WK020210  ;1.0;4004;202.0;124.0;100.0;2.0;15.0;7.0;5.0;19.0;18.0;34.0;24.0;49.0;44.0;21.0;23.0;5.0;29.0;17.0;10.0;2.0;50.0;31.0;5.0;11.0;7.0
1564;Geitenkamp;Arnhem                        ;Buurt   ;BU02021053;1.0;4004;202.0;124.0;100.0;2.0;15.0;7.0;5.0;19.0;18.0;34.0;24.0;49.0;44.0;21.0;23.0;5.0;29.0;17.0;10.0;2.0;50.0;31.0;5.0;11.0;7.0
1565;Monnikenhuizen;Arnhem                        ;Wijk    ;WK020211  ;1.0;3977;164.0;119.0;111.0;15.0;13.0;16.0;2.0;25.0;6.0;34.0;8.0;28.0;25.0;16.0;9.0;3.0;17.0;6.0;9.0;2.0;41.0;30.0;6.0;6.0;4.0
1566;Monnikenhuizen;Arnhem                        ;Buurt   ;BU02021154;1.0;2117;77.0;52.0;50.0;5.0;9.0;11.0;0.0;12.0;0.0;13.0;2.0;18.0;17.0;12.0;5.0;1.0;7.0;4.0;2.0;1.0;36.0;25.0;6.0;8.0;3.0
1567;Arnhemse Allee;Arnhem                        ;Buurt   ;BU02021155;1.0;1053;37.0;25.0;22.0;5.0;2.0;1.0;0.0;8.0;0.0;6.0;3.0;7.0;6.0;2.0;4.0;1.0;5.0;1.0;4.0;0.0;35.0;24.0;8.0;6.0;5.0
1568;Klarenbeek;Arnhem                        ;Buurt   ;BU02021159;1.0;807;50.0;42.0;39.0;5.0;2.0;4.0;2.0;5.0;6.0;15.0;3.0;3.0;2.0;2.0;0.0;1.0;5.0;1.0;3.0;1.0;62.0;52.0;6.0;2.0;6.0
1569;Burgemeesterswijk/Hoogkamp;Arnhem                        ;Wijk    ;WK020212  ;1.0;7628;415.0;335.0;304.0;78.0;50.0;61.0;10.0;39.0;15.0;51.0;31.0;61.0;55.0;31.0;24.0;6.0;19.0;4.0;11.0;4.0;54.0;44.0;5.0;7.0;2.0
1570;Transvaalbuurt;Arnhem                        ;Buurt   ;BU02021260;1.0;632;51.0;45.0;41.0;13.0;7.0;5.0;2.0;4.0;2.0;8.0;4.0;5.0;4.0;4.0;0.0;1.0;1.0;0.0;1.0;0.0;81.0;71.0;6.0;6.0;2.0
1571;Burgemeesterswijk;Arnhem                        ;Buurt   ;BU02021261;1.0;2852;228.0;183.0;167.0;55.0;26.0;31.0;5.0;18.0;13.0;19.0;16.0;31.0;29.0;17.0;12.0;2.0;14.0;3.0;8.0;3.0;80.0;64.0;6.0;10.0;5.0
1572;Gulden Bodem;Arnhem                        ;Buurt   ;BU02021262;1.0;1212;34.0;26.0;23.0;0.0;3.0;5.0;0.0;6.0;0.0;9.0;3.0;7.0;7.0;3.0;4.0;0.0;1.0;0.0;0.0;1.0;28.0;21.0;5.0;6.0;1.0
1573;Sterrenberg;Arnhem                        ;Buurt   ;BU02021263;1.0;1038;25.0;18.0;14.0;1.0;1.0;5.0;1.0;3.0;0.0;3.0;4.0;6.0;6.0;3.0;3.0;0.0;1.0;0.0;1.0;0.0;24.0;17.0;3.0;6.0;1.0
1574;Hoogkamp;Arnhem                        ;Buurt   ;BU02021264;1.0;1872;37.0;30.0;26.0;0.0;10.0;6.0;0.0;8.0;0.0;2.0;4.0;6.0;4.0;1.0;3.0;2.0;1.0;1.0;0.0;0.0;20.0;16.0;4.0;2.0;1.0
1575;Sonsbeek/Zijpendaal;Arnhem                        ;Buurt   ;BU02021269;1.0;22;40.0;33.0;33.0;9.0;3.0;9.0;2.0;0.0;0.0;10.0;0.0;6.0;5.0;3.0;2.0;1.0;1.0;0.0;1.0;0.0;;;;;
1576;Schaarsbergen;Arnhem                        ;Wijk    ;WK020213  ;1.0;2099;298.0;244.0;236.0;7.0;17.0;115.0;8.0;22.0;15.0;52.0;8.0;31.0;27.0;21.0;6.0;4.0;23.0;7.0;6.0;10.0;142.0;116.0;10.0;13.0;11.0
1577;Bakenberg;Arnhem                        ;Buurt   ;BU02021365;1.0;1028;43.0;37.0;37.0;1.0;3.0;8.0;2.0;13.0;1.0;9.0;0.0;3.0;3.0;3.0;0.0;0.0;3.0;1.0;0.0;2.0;42.0;36.0;13.0;3.0;3.0
1578;Schaarsbergen;Arnhem                        ;Buurt   ;BU02021366;1.0;229;35.0;18.0;16.0;0.0;1.0;5.0;1.0;3.0;3.0;3.0;2.0;8.0;5.0;4.0;1.0;3.0;9.0;1.0;2.0;6.0;153.0;79.0;13.0;22.0;39.0
1579;West van Schaarsbergen;Arnhem                        ;Buurt   ;BU02021367;1.0;658;68.0;62.0;58.0;0.0;0.0;31.0;1.0;3.0;8.0;15.0;4.0;5.0;4.0;3.0;1.0;1.0;1.0;0.0;0.0;1.0;103.0;94.0;5.0;6.0;2.0
1580;N.O. van Schaarsbergen;Arnhem                        ;Buurt   ;BU02021368;1.0;184;152.0;127.0;125.0;6.0;13.0;71.0;4.0;3.0;3.0;25.0;2.0;15.0;15.0;11.0;4.0;0.0;10.0;5.0;4.0;1.0;826.0;690.0;16.0;82.0;54.0
1581;Heijenoord/Lombok;Arnhem                        ;Wijk    ;WK020214  ;1.0;4048;184.0;143.0;120.0;22.0;29.0;21.0;2.0;24.0;2.0;20.0;23.0;22.0;18.0;7.0;11.0;4.0;19.0;10.0;7.0;2.0;45.0;35.0;6.0;4.0;5.0
1582;Lombok;Arnhem                        ;Buurt   ;BU02021471;1.0;1689;81.0;57.0;44.0;8.0;13.0;9.0;0.0;8.0;0.0;6.0;13.0;10.0;8.0;4.0;4.0;2.0;14.0;8.0;5.0;1.0;48.0;34.0;5.0;5.0;8.0
1583;Brouwerijweg e.o.;Arnhem                        ;Buurt   ;BU02021473;1.0;1158;62.0;50.0;43.0;11.0;9.0;4.0;2.0;8.0;2.0;7.0;7.0;8.0;6.0;2.0;4.0;2.0;4.0;1.0;2.0;1.0;54.0;43.0;7.0;5.0;3.0
1584;Heijenoord;Arnhem                        ;Buurt   ;BU02021474;1.0;1201;41.0;36.0;33.0;3.0;7.0;8.0;0.0;8.0;0.0;7.0;3.0;4.0;4.0;1.0;3.0;0.0;1.0;1.0;0.0;0.0;34.0;30.0;7.0;3.0;1.0
1585;Klingelbeek e.o.;Arnhem                        ;Wijk    ;WK020215  ;1.0;1325;99.0;80.0;71.0;11.0;9.0;18.0;0.0;20.0;5.0;8.0;9.0;11.0;9.0;4.0;5.0;2.0;8.0;1.0;3.0;4.0;75.0;60.0;15.0;7.0;6.0
1586;Klingelbeek;Arnhem                        ;Buurt   ;BU02021572;1.0;926;70.0;56.0;51.0;10.0;6.0;11.0;0.0;18.0;1.0;5.0;5.0;9.0;8.0;4.0;4.0;1.0;5.0;0.0;3.0;2.0;76.0;60.0;19.0;9.0;5.0
1587;Het Dorp / Mariëndaal;Arnhem                        ;Buurt   ;BU02021579;1.0;399;29.0;24.0;20.0;1.0;3.0;7.0;0.0;2.0;4.0;3.0;4.0;2.0;1.0;0.0;1.0;1.0;3.0;1.0;0.0;2.0;73.0;60.0;5.0;3.0;8.0
1588;Malburgen West;Arnhem                        ;Wijk    ;WK020216  ;1.0;4326;229.0;150.0;130.0;19.0;13.0;26.0;5.0;20.0;18.0;29.0;20.0;46.0;39.0;15.0;24.0;7.0;33.0;14.0;15.0;4.0;53.0;35.0;5.0;9.0;8.0
1589;Meinerswijk / De Praets;Arnhem                        ;Buurt   ;BU02021681;1.0;125;18.0;12.0;12.0;1.0;0.0;2.0;1.0;0.0;2.0;6.0;0.0;2.0;1.0;1.0;0.0;1.0;4.0;3.0;0.0;1.0;144.0;96.0;0.0;8.0;32.0
1590;Malburgen West;Arnhem                        ;Buurt   ;BU02021682;1.0;4201;211.0;138.0;118.0;18.0;13.0;24.0;4.0;20.0;16.0;23.0;20.0;44.0;38.0;14.0;24.0;6.0;29.0;11.0;15.0;3.0;50.0;33.0;5.0;9.0;7.0
1591;Malburgen Oost (noord);Arnhem                        ;Wijk    ;WK020217  ;1.0;6263;309.0;203.0;168.0;30.0;22.0;32.0;5.0;36.0;6.0;37.0;35.0;49.0;43.0;23.0;20.0;6.0;57.0;33.0;18.0;6.0;49.0;32.0;6.0;7.0;9.0
1592;Groene Weide;Arnhem                        ;Buurt   ;BU02021780;1.0;2505;140.0;88.0;73.0;18.0;10.0;13.0;2.0;9.0;2.0;19.0;15.0;24.0;20.0;15.0;5.0;4.0;28.0;13.0;11.0;4.0;56.0;35.0;4.0;8.0;11.0
1593;Kamillehof;Arnhem                        ;Buurt   ;BU02021783;1.0;2276;112.0;69.0;59.0;8.0;10.0;8.0;2.0;18.0;3.0;10.0;10.0;19.0;17.0;4.0;13.0;2.0;24.0;16.0;7.0;1.0;49.0;30.0;8.0;7.0;11.0
1594;Bakenhof;Arnhem                        ;Buurt   ;BU02021798;1.0;1482;57.0;46.0;36.0;4.0;2.0;11.0;1.0;9.0;1.0;8.0;10.0;6.0;6.0;4.0;2.0;0.0;5.0;4.0;0.0;1.0;38.0;31.0;6.0;4.0;3.0
1595;Malburgen Oost (zuid);Arnhem                        ;Wijk    ;WK020218  ;1.0;7698;457.0;316.0;271.0;53.0;18.0;24.0;10.0;50.0;55.0;61.0;45.0;70.0;59.0;31.0;28.0;11.0;71.0;30.0;33.0;8.0;59.0;41.0;6.0;8.0;9.0
1596;'t Duifje;Arnhem                        ;Buurt   ;BU02021815;1.0;1562;53.0;35.0;27.0;4.0;4.0;6.0;0.0;7.0;0.0;6.0;8.0;11.0;10.0;5.0;5.0;1.0;7.0;3.0;4.0;0.0;34.0;22.0;4.0;6.0;4.0
1597;Immerloo I;Arnhem                        ;Buurt   ;BU02021884;1.0;1542;77.0;53.0;40.0;5.0;2.0;3.0;1.0;17.0;1.0;11.0;13.0;12.0;10.0;2.0;8.0;2.0;12.0;7.0;5.0;0.0;50.0;34.0;11.0;6.0;8.0
1598;Middelgraaflaan e.o.;Arnhem                        ;Buurt   ;BU02021885;1.0;1277;176.0;138.0;129.0;23.0;4.0;8.0;8.0;15.0;48.0;23.0;9.0;13.0;9.0;5.0;4.0;4.0;25.0;6.0;15.0;4.0;138.0;108.0;12.0;7.0;20.0
1599;Zeegsingel e.o.;Arnhem                        ;Buurt   ;BU02021886;1.0;1412;69.0;42.0;30.0;7.0;4.0;2.0;0.0;3.0;2.0;12.0;12.0;12.0;9.0;9.0;0.0;3.0;15.0;7.0;5.0;3.0;49.0;30.0;2.0;6.0;11.0
1600;Immerloo II;Arnhem                        ;Buurt   ;BU02021888;1.0;1905;82.0;48.0;45.0;14.0;4.0;5.0;1.0;8.0;4.0;9.0;3.0;22.0;21.0;10.0;11.0;1.0;12.0;7.0;4.0;1.0;43.0;25.0;4.0;11.0;6.0
1601;Vredenburg/Kronenburg;Arnhem                        ;Wijk    ;WK020219  ;1.0;8331;731.0;514.0;452.0;100.0;42.0;44.0;23.0;51.0;96.0;96.0;62.0;136.0;103.0;67.0;36.0;33.0;81.0;32.0;36.0;13.0;88.0;62.0;6.0;12.0;10.0
1602;Eimersweide;Arnhem                        ;Buurt   ;BU02021987;1.0;768;98.0;71.0;58.0;13.0;7.0;7.0;4.0;3.0;6.0;18.0;13.0;16.0;15.0;7.0;8.0;1.0;11.0;3.0;4.0;4.0;128.0;92.0;4.0;20.0;14.0
1603;Holthuizen;Arnhem                        ;Buurt   ;BU02021989;1.0;806;16.0;14.0;8.0;0.0;1.0;1.0;1.0;3.0;0.0;2.0;6.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;20.0;17.0;4.0;0.0;0.0
1604;Kronenburg;Arnhem                        ;Buurt   ;BU02021990;1.0;2387;362.0;267.0;251.0;52.0;21.0;21.0;18.0;15.0;80.0;44.0;16.0;68.0;54.0;46.0;8.0;14.0;27.0;8.0;13.0;6.0;152.0;112.0;6.0;23.0;11.0
1605;Vredenburg;Arnhem                        ;Buurt   ;BU02021993;1.0;4370;255.0;162.0;135.0;35.0;13.0;15.0;0.0;30.0;10.0;32.0;27.0;50.0;34.0;14.0;20.0;16.0;43.0;21.0;19.0;3.0;58.0;37.0;7.0;8.0;10.0
1606;Elden;Arnhem                        ;Wijk    ;WK020220  ;1.0;2301;224.0;170.0;156.0;18.0;7.0;14.0;44.0;20.0;12.0;41.0;14.0;31.0;25.0;17.0;8.0;6.0;23.0;14.0;6.0;3.0;97.0;74.0;9.0;11.0;10.0
1607;Elden;Arnhem                        ;Buurt   ;BU02022092;1.0;2301;224.0;170.0;156.0;18.0;7.0;14.0;44.0;20.0;12.0;41.0;14.0;31.0;25.0;17.0;8.0;6.0;23.0;14.0;6.0;3.0;97.0;74.0;9.0;11.0;10.0
1608;Elderveld;Arnhem                        ;Wijk    ;WK020221  ;1.0;9129;356.0;278.0;238.0;30.0;25.0;44.0;7.0;51.0;22.0;59.0;40.0;53.0;47.0;17.0;30.0;6.0;25.0;13.0;6.0;6.0;39.0;30.0;6.0;5.0;3.0
1609;Elderveld Zuid;Arnhem                        ;Buurt   ;BU02022191;1.0;3741;109.0;83.0;69.0;6.0;9.0;14.0;0.0;22.0;1.0;17.0;14.0;21.0;19.0;9.0;10.0;2.0;5.0;3.0;2.0;0.0;29.0;22.0;6.0;5.0;1.0
1610;Elderveld Noord;Arnhem                        ;Buurt   ;BU02022194;1.0;2332;192.0;152.0;139.0;21.0;14.0;25.0;6.0;18.0;21.0;34.0;13.0;25.0;22.0;5.0;17.0;3.0;15.0;9.0;4.0;2.0;82.0;65.0;8.0;9.0;6.0
1611;Elderhof;Arnhem                        ;Buurt   ;BU02022197;1.0;3056;55.0;43.0;30.0;3.0;2.0;5.0;1.0;11.0;0.0;8.0;13.0;7.0;6.0;3.0;3.0;1.0;5.0;1.0;0.0;4.0;18.0;14.0;4.0;2.0;2.0
1612;De Laar;Arnhem                        ;Wijk    ;WK020222  ;1.0;12395;550.0;404.0;354.0;88.0;43.0;41.0;2.0;50.0;60.0;70.0;50.0;92.0;83.0;27.0;56.0;9.0;54.0;26.0;21.0;7.0;44.0;33.0;4.0;7.0;4.0
1613;De Laar West;Arnhem                        ;Buurt   ;BU02022295;1.0;6163;284.0;207.0;187.0;73.0;28.0;25.0;1.0;24.0;7.0;29.0;20.0;57.0;52.0;15.0;37.0;5.0;20.0;11.0;7.0;2.0;46.0;34.0;4.0;8.0;3.0
1614;De Laar Oost;Arnhem                        ;Buurt   ;BU02022296;1.0;6232;266.0;197.0;167.0;15.0;15.0;16.0;1.0;26.0;53.0;41.0;30.0;35.0;31.0;12.0;19.0;4.0;34.0;15.0;14.0;5.0;43.0;32.0;4.0;5.0;5.0
1615;Rijkerswoerd;Arnhem                        ;Wijk    ;WK020223  ;1.0;12896;421.0;289.0;236.0;15.0;26.0;45.0;5.0;62.0;27.0;56.0;53.0;85.0;78.0;42.0;36.0;7.0;47.0;23.0;14.0;10.0;33.0;22.0;5.0;6.0;4.0
