ID;BalanceSheetItemsProvinces;Regions;Periods;BalanceSheetItemsYearEndInMlnEuro_1;BalanceSheetYearEndInEuroInhabit_2
2802;A13 - Financial fixed assets;Zuid-Nederland (LD);2006;163.0;46.0
2803;A13 - Financial fixed assets;Zuid-Nederland (LD);2007;236.0;66.0
2804;A13 - Financial fixed assets;Zuid-Nederland (LD);2008;262.0;74.0
2805;A13 - Financial fixed assets;Zuid-Nederland (LD);2009;3302.0;928.0
2806;A13 - Financial fixed assets;Zuid-Nederland (LD);2010;4671.0;1310.0
2807;A13 - Financial fixed assets;Zuid-Nederland (LD);2011;4655.0;1301.0
2808;A13 - Financial fixed assets;Zuid-Nederland (LD);2012;4740.0;1321.0
2809;A13 - Financial fixed assets;Zuid-Nederland (LD);2013;4874.0;1356.0
2810;A13 - Financial fixed assets;Zuid-Nederland (LD);2014;4971.0;1381.0
2811;A13 - Financial fixed assets;Zuid-Nederland (LD);2015;5238.0;1452.0
2812;A13 - Financial fixed assets;Zuid-Nederland (LD);2016;4861.0;1345.0
2813;A13 - Financial fixed assets;Zuid-Nederland (LD);2017;4499.0;1239.0
2814;A13 - Financial fixed assets;Zuid-Nederland (LD);2018;4977.0;1365.0
2815;A13 - Financial fixed assets;Zuid-Nederland (LD);2019;4099.0;1120.0
2816;A13 - Financial fixed assets;Zuid-Nederland (LD);2020;3984.0;1083.0
2817;A13 - Financial fixed assets;Zuid-Nederland (LD);2021;3957.0;1073.0
2818;A13 - Financial fixed assets;Zuid-Nederland (LD);2022;4359.0;1175.0
2819;A13 - Financial fixed assets;Zuid-Nederland (LD);2023;4835.0;1288.0
2820;A13 - Financial fixed assets;Groningen (PV);2004;119.0;207.0
2821;A13 - Financial fixed assets;Groningen (PV);2005;121.0;211.0
2822;A13 - Financial fixed assets;Groningen (PV);2006;149.0;259.0
2823;A13 - Financial fixed assets;Groningen (PV);2007;128.0;223.0
2824;A13 - Financial fixed assets;Groningen (PV);2008;120.0;210.0
2825;A13 - Financial fixed assets;Groningen (PV);2009;325.0;565.0
2826;A13 - Financial fixed assets;Groningen (PV);2010;620.0;1076.0
2827;A13 - Financial fixed assets;Groningen (PV);2011;596.0;1029.0
2828;A13 - Financial fixed assets;Groningen (PV);2012;432.0;744.0
2829;A13 - Financial fixed assets;Groningen (PV);2013;400.0;687.0
2830;A13 - Financial fixed assets;Groningen (PV);2014;489.0;839.0
2831;A13 - Financial fixed assets;Groningen (PV);2015;590.0;1010.0
2832;A13 - Financial fixed assets;Groningen (PV);2016;684.0;1172.0
2833;A13 - Financial fixed assets;Groningen (PV);2017;655.0;1122.0
2834;A13 - Financial fixed assets;Groningen (PV);2018;625.0;1073.0
2835;A13 - Financial fixed assets;Groningen (PV);2019;557.0;954.0
2836;A13 - Financial fixed assets;Groningen (PV);2020;545.0;931.0
2837;A13 - Financial fixed assets;Groningen (PV);2021;553.0;943.0
2838;A13 - Financial fixed assets;Groningen (PV);2022;611.0;1035.0
2839;A13 - Financial fixed assets;Groningen (PV);2023;683.0;1145.0
2840;A13 - Financial fixed assets;Fryslân (PV);2004;39.0;61.0
2841;A13 - Financial fixed assets;Fryslân (PV);2005;61.0;95.0
2842;A13 - Financial fixed assets;Fryslân (PV);2006;61.0;95.0
2843;A13 - Financial fixed assets;Fryslân (PV);2007;62.0;96.0
2844;A13 - Financial fixed assets;Fryslân (PV);2008;98.0;152.0
2845;A13 - Financial fixed assets;Fryslân (PV);2009;1308.0;2028.0
2846;A13 - Financial fixed assets;Fryslân (PV);2010;1246.0;1928.0
2847;A13 - Financial fixed assets;Fryslân (PV);2011;1236.0;1909.0
2848;A13 - Financial fixed assets;Fryslân (PV);2012;1429.0;2207.0
2849;A13 - Financial fixed assets;Fryslân (PV);2013;1103.0;1706.0
2850;A13 - Financial fixed assets;Fryslân (PV);2014;1014.0;1569.0
2851;A13 - Financial fixed assets;Fryslân (PV);2015;785.0;1214.0
2852;A13 - Financial fixed assets;Fryslân (PV);2016;793.0;1228.0
2853;A13 - Financial fixed assets;Fryslân (PV);2017;761.0;1177.0
2854;A13 - Financial fixed assets;Fryslân (PV);2018;766.0;1184.0
2855;A13 - Financial fixed assets;Fryslân (PV);2019;445.0;687.0
2856;A13 - Financial fixed assets;Fryslân (PV);2020;447.0;687.0
2857;A13 - Financial fixed assets;Fryslân (PV);2021;535.0;822.0
2858;A13 - Financial fixed assets;Fryslân (PV);2022;487.0;745.0
2859;A13 - Financial fixed assets;Fryslân (PV);2023;489.0;741.0
2860;A13 - Financial fixed assets;Drenthe (PV);2004;40.0;82.0
2861;A13 - Financial fixed assets;Drenthe (PV);2005;43.0;89.0
2862;A13 - Financial fixed assets;Drenthe (PV);2006;41.0;85.0
2863;A13 - Financial fixed assets;Drenthe (PV);2007;39.0;80.0
2864;A13 - Financial fixed assets;Drenthe (PV);2008;37.0;75.0
2865;A13 - Financial fixed assets;Drenthe (PV);2009;94.0;192.0
2866;A13 - Financial fixed assets;Drenthe (PV);2010;94.0;191.0
2867;A13 - Financial fixed assets;Drenthe (PV);2011;126.0;256.0
2868;A13 - Financial fixed assets;Drenthe (PV);2012;128.0;262.0
2869;A13 - Financial fixed assets;Drenthe (PV);2013;118.0;240.0
2870;A13 - Financial fixed assets;Drenthe (PV);2014;159.0;325.0
2871;A13 - Financial fixed assets;Drenthe (PV);2015;166.0;339.0
2872;A13 - Financial fixed assets;Drenthe (PV);2016;157.0;321.0
2873;A13 - Financial fixed assets;Drenthe (PV);2017;156.0;318.0
2874;A13 - Financial fixed assets;Drenthe (PV);2018;187.0;381.0
2875;A13 - Financial fixed assets;Drenthe (PV);2019;171.0;348.0
2876;A13 - Financial fixed assets;Drenthe (PV);2020;163.0;330.0
2877;A13 - Financial fixed assets;Drenthe (PV);2021;149.0;300.0
2878;A13 - Financial fixed assets;Drenthe (PV);2022;148.0;297.0
2879;A13 - Financial fixed assets;Drenthe (PV);2023;157.0;312.0
2880;A13 - Financial fixed assets;Overijssel (PV);2004;61.0;55.0
2881;A13 - Financial fixed assets;Overijssel (PV);2005;165.0;149.0
2882;A13 - Financial fixed assets;Overijssel (PV);2006;154.0;139.0
2883;A13 - Financial fixed assets;Overijssel (PV);2007;187.0;167.0
2884;A13 - Financial fixed assets;Overijssel (PV);2008;426.0;380.0
2885;A13 - Financial fixed assets;Overijssel (PV);2009;1178.0;1047.0
2886;A13 - Financial fixed assets;Overijssel (PV);2010;1771.0;1567.0
2887;A13 - Financial fixed assets;Overijssel (PV);2011;1774.0;1564.0
2888;A13 - Financial fixed assets;Overijssel (PV);2012;1711.0;1504.0
2889;A13 - Financial fixed assets;Overijssel (PV);2013;1630.0;1430.0
2890;A13 - Financial fixed assets;Overijssel (PV);2014;1525.0;1338.0
2891;A13 - Financial fixed assets;Overijssel (PV);2015;1541.0;1351.0
2892;A13 - Financial fixed assets;Overijssel (PV);2016;1360.0;1189.0
2893;A13 - Financial fixed assets;Overijssel (PV);2017;1260.0;1098.0
2894;A13 - Financial fixed assets;Overijssel (PV);2018;1146.0;995.0
2895;A13 - Financial fixed assets;Overijssel (PV);2019;936.0;809.0
2896;A13 - Financial fixed assets;Overijssel (PV);2020;948.0;815.0
2897;A13 - Financial fixed assets;Overijssel (PV);2021;811.0;696.0
2898;A13 - Financial fixed assets;Overijssel (PV);2022;655.0;559.0
2899;A13 - Financial fixed assets;Overijssel (PV);2023;662.0;559.0
2900;A13 - Financial fixed assets;Flevoland (PV);2004;28.0;79.0
2901;A13 - Financial fixed assets;Flevoland (PV);2005;22.0;60.0
2902;A13 - Financial fixed assets;Flevoland (PV);2006;15.0;40.0
2903;A13 - Financial fixed assets;Flevoland (PV);2007;4.0;12.0
2904;A13 - Financial fixed assets;Flevoland (PV);2008;2.0;5.0
2905;A13 - Financial fixed assets;Flevoland (PV);2009;7.0;18.0
2906;A13 - Financial fixed assets;Flevoland (PV);2010;8.0;20.0
2907;A13 - Financial fixed assets;Flevoland (PV);2011;9.0;23.0
2908;A13 - Financial fixed assets;Flevoland (PV);2012;9.0;24.0
2909;A13 - Financial fixed assets;Flevoland (PV);2013;9.0;23.0
2910;A13 - Financial fixed assets;Flevoland (PV);2014;32.0;81.0
2911;A13 - Financial fixed assets;Flevoland (PV);2015;45.0;112.0
2912;A13 - Financial fixed assets;Flevoland (PV);2016;43.0;106.0
2913;A13 - Financial fixed assets;Flevoland (PV);2017;40.0;99.0
2914;A13 - Financial fixed assets;Flevoland (PV);2018;32.0;77.0
2915;A13 - Financial fixed assets;Flevoland (PV);2019;29.0;70.0
2916;A13 - Financial fixed assets;Flevoland (PV);2020;25.0;58.0
2917;A13 - Financial fixed assets;Flevoland (PV);2021;29.0;69.0
2918;A13 - Financial fixed assets;Flevoland (PV);2022;26.0;60.0
2919;A13 - Financial fixed assets;Flevoland (PV);2023;26.0;58.0
2920;A13 - Financial fixed assets;Gelderland (PV);2004;104.0;53.0
2921;A13 - Financial fixed assets;Gelderland (PV);2005;102.0;52.0
2922;A13 - Financial fixed assets;Gelderland (PV);2006;126.0;64.0
2923;A13 - Financial fixed assets;Gelderland (PV);2007;124.0;63.0
2924;A13 - Financial fixed assets;Gelderland (PV);2008;121.0;61.0
2925;A13 - Financial fixed assets;Gelderland (PV);2009;4349.0;2184.0
2926;A13 - Financial fixed assets;Gelderland (PV);2010;4282.0;2142.0
2927;A13 - Financial fixed assets;Gelderland (PV);2011;4402.0;2196.0
2928;A13 - Financial fixed assets;Gelderland (PV);2012;4431.0;2204.0
2929;A13 - Financial fixed assets;Gelderland (PV);2013;4076.0;2022.0
2930;A13 - Financial fixed assets;Gelderland (PV);2014;3884.0;1923.0
2931;A13 - Financial fixed assets;Gelderland (PV);2015;2910.0;1436.0
2932;A13 - Financial fixed assets;Gelderland (PV);2016;2876.0;1413.0
2933;A13 - Financial fixed assets;Gelderland (PV);2017;2773.0;1354.0
2934;A13 - Financial fixed assets;Gelderland (PV);2018;2670.0;1296.0
2935;A13 - Financial fixed assets;Gelderland (PV);2019;2295.0;1108.0
2936;A13 - Financial fixed assets;Gelderland (PV);2020;2200.0;1055.0
2937;A13 - Financial fixed assets;Gelderland (PV);2021;2236.0;1066.0
2938;A13 - Financial fixed assets;Gelderland (PV);2022;3208.0;1520.0
2939;A13 - Financial fixed assets;Gelderland (PV);2023;3254.0;1525.0
2940;A13 - Financial fixed assets;Utrecht (PV);2004;566.0;487.0
2941;A13 - Financial fixed assets;Utrecht (PV);2005;562.0;480.0
2942;A13 - Financial fixed assets;Utrecht (PV);2006;544.0;461.0
2943;A13 - Financial fixed assets;Utrecht (PV);2007;539.0;453.0
2944;A13 - Financial fixed assets;Utrecht (PV);2008;493.0;410.0
2945;A13 - Financial fixed assets;Utrecht (PV);2009;469.0;388.0
2946;A13 - Financial fixed assets;Utrecht (PV);2010;343.0;281.0
2947;A13 - Financial fixed assets;Utrecht (PV);2011;200.0;163.0
2948;A13 - Financial fixed assets;Utrecht (PV);2012;176.0;142.0
2949;A13 - Financial fixed assets;Utrecht (PV);2013;121.0;97.0
2950;A13 - Financial fixed assets;Utrecht (PV);2014;66.0;52.0
2951;A13 - Financial fixed assets;Utrecht (PV);2015;68.0;54.0
2952;A13 - Financial fixed assets;Utrecht (PV);2016;32.0;25.0
2953;A13 - Financial fixed assets;Utrecht (PV);2017;27.0;21.0
2954;A13 - Financial fixed assets;Utrecht (PV);2018;30.0;23.0
2955;A13 - Financial fixed assets;Utrecht (PV);2019;30.0;22.0
2956;A13 - Financial fixed assets;Utrecht (PV);2020;38.0;28.0
2957;A13 - Financial fixed assets;Utrecht (PV);2021;46.0;34.0
2958;A13 - Financial fixed assets;Utrecht (PV);2022;21.0;15.0
2959;A13 - Financial fixed assets;Utrecht (PV);2023;43.0;31.0
2960;A13 - Financial fixed assets;Noord-Holland (PV);2004;434.0;168.0
2961;A13 - Financial fixed assets;Noord-Holland (PV);2005;445.0;171.0
2962;A13 - Financial fixed assets;Noord-Holland (PV);2006;368.0;141.0
2963;A13 - Financial fixed assets;Noord-Holland (PV);2007;227.0;87.0
2964;A13 - Financial fixed assets;Noord-Holland (PV);2008;145.0;55.0
2965;A13 - Financial fixed assets;Noord-Holland (PV);2009;632.0;239.0
2966;A13 - Financial fixed assets;Noord-Holland (PV);2010;614.0;230.0
2967;A13 - Financial fixed assets;Noord-Holland (PV);2011;481.0;179.0
2968;A13 - Financial fixed assets;Noord-Holland (PV);2012;486.0;179.0
2969;A13 - Financial fixed assets;Noord-Holland (PV);2013;353.0;130.0
2970;A13 - Financial fixed assets;Noord-Holland (PV);2014;351.0;128.0
2971;A13 - Financial fixed assets;Noord-Holland (PV);2015;171.0;62.0
2972;A13 - Financial fixed assets;Noord-Holland (PV);2016;157.0;57.0
2973;A13 - Financial fixed assets;Noord-Holland (PV);2017;193.0;69.0
2974;A13 - Financial fixed assets;Noord-Holland (PV);2018;186.0;66.0
2975;A13 - Financial fixed assets;Noord-Holland (PV);2019;193.0;68.0
2976;A13 - Financial fixed assets;Noord-Holland (PV);2020;187.0;65.0
2977;A13 - Financial fixed assets;Noord-Holland (PV);2021;255.0;88.0
2978;A13 - Financial fixed assets;Noord-Holland (PV);2022;272.0;94.0
2979;A13 - Financial fixed assets;Noord-Holland (PV);2023;288.0;98.0
2980;A13 - Financial fixed assets;Zuid-Holland (PV);2004;154.0;45.0
2981;A13 - Financial fixed assets;Zuid-Holland (PV);2005;140.0;40.0
2982;A13 - Financial fixed assets;Zuid-Holland (PV);2006;85.0;24.0
2983;A13 - Financial fixed assets;Zuid-Holland (PV);2007;81.0;23.0
2984;A13 - Financial fixed assets;Zuid-Holland (PV);2008;9.0;3.0
2985;A13 - Financial fixed assets;Zuid-Holland (PV);2009;9.0;2.0
2986;A13 - Financial fixed assets;Zuid-Holland (PV);2010;8.0;2.0
2987;A13 - Financial fixed assets;Zuid-Holland (PV);2011;37.0;11.0
2988;A13 - Financial fixed assets;Zuid-Holland (PV);2012;48.0;13.0
2989;A13 - Financial fixed assets;Zuid-Holland (PV);2013;55.0;15.0
2990;A13 - Financial fixed assets;Zuid-Holland (PV);2014;53.0;15.0
2991;A13 - Financial fixed assets;Zuid-Holland (PV);2015;24.0;7.0
2992;A13 - Financial fixed assets;Zuid-Holland (PV);2016;24.0;7.0
2993;A13 - Financial fixed assets;Zuid-Holland (PV);2017;40.0;11.0
2994;A13 - Financial fixed assets;Zuid-Holland (PV);2018;48.0;13.0
2995;A13 - Financial fixed assets;Zuid-Holland (PV);2019;53.0;14.0
2996;A13 - Financial fixed assets;Zuid-Holland (PV);2020;62.0;17.0
2997;A13 - Financial fixed assets;Zuid-Holland (PV);2021;55.0;15.0
2998;A13 - Financial fixed assets;Zuid-Holland (PV);2022;71.0;19.0
2999;A13 - Financial fixed assets;Zuid-Holland (PV);2023;78.0;20.0
3000;A13 - Financial fixed assets;Zeeland (PV);2004;33.0;88.0
3001;A13 - Financial fixed assets;Zeeland (PV);2005;32.0;83.0
3002;A13 - Financial fixed assets;Zeeland (PV);2006;66.0;174.0
3003;A13 - Financial fixed assets;Zeeland (PV);2007;61.0;160.0
3004;A13 - Financial fixed assets;Zeeland (PV);2008;55.0;144.0
3005;A13 - Financial fixed assets;Zeeland (PV);2009;141.0;370.0
3006;A13 - Financial fixed assets;Zeeland (PV);2010;145.0;381.0
3007;A13 - Financial fixed assets;Zeeland (PV);2011;143.0;374.0
3008;A13 - Financial fixed assets;Zeeland (PV);2012;141.0;370.0
3009;A13 - Financial fixed assets;Zeeland (PV);2013;140.0;366.0
3010;A13 - Financial fixed assets;Zeeland (PV);2014;138.0;362.0
3011;A13 - Financial fixed assets;Zeeland (PV);2015;135.0;356.0
3012;A13 - Financial fixed assets;Zeeland (PV);2016;134.0;351.0
3013;A13 - Financial fixed assets;Zeeland (PV);2017;132.0;345.0
3014;A13 - Financial fixed assets;Zeeland (PV);2018;132.0;344.0
3015;A13 - Financial fixed assets;Zeeland (PV);2019;132.0;345.0
3016;A13 - Financial fixed assets;Zeeland (PV);2020;135.0;352.0
3017;A13 - Financial fixed assets;Zeeland (PV);2021;126.0;328.0
3018;A13 - Financial fixed assets;Zeeland (PV);2022;169.0;437.0
3019;A13 - Financial fixed assets;Zeeland (PV);2023;215.0;549.0
3020;A13 - Financial fixed assets;Noord-Brabant (PV);2004;40.0;17.0
3021;A13 - Financial fixed assets;Noord-Brabant (PV);2005;5.0;2.0
3022;A13 - Financial fixed assets;Noord-Brabant (PV);2006;15.0;6.0
3023;A13 - Financial fixed assets;Noord-Brabant (PV);2007;15.0;6.0
3024;A13 - Financial fixed assets;Noord-Brabant (PV);2008;21.0;9.0
3025;A13 - Financial fixed assets;Noord-Brabant (PV);2009;2124.0;872.0
3026;A13 - Financial fixed assets;Noord-Brabant (PV);2010;2946.0;1205.0
3027;A13 - Financial fixed assets;Noord-Brabant (PV);2011;2965.0;1208.0
3028;A13 - Financial fixed assets;Noord-Brabant (PV);2012;3010.0;1222.0
3029;A13 - Financial fixed assets;Noord-Brabant (PV);2013;3156.0;1277.0
3030;A13 - Financial fixed assets;Noord-Brabant (PV);2014;3334.0;1345.0
3031;A13 - Financial fixed assets;Noord-Brabant (PV);2015;3555.0;1428.0
3032;A13 - Financial fixed assets;Noord-Brabant (PV);2016;3231.0;1293.0
3033;A13 - Financial fixed assets;Noord-Brabant (PV);2017;2964.0;1180.0
3034;A13 - Financial fixed assets;Noord-Brabant (PV);2018;3504.0;1386.0
3035;A13 - Financial fixed assets;Noord-Brabant (PV);2019;2738.0;1076.0
3036;A13 - Financial fixed assets;Noord-Brabant (PV);2020;2812.0;1097.0
3037;A13 - Financial fixed assets;Noord-Brabant (PV);2021;2778.0;1079.0
3038;A13 - Financial fixed assets;Noord-Brabant (PV);2022;2994.0;1155.0
3039;A13 - Financial fixed assets;Noord-Brabant (PV);2023;3393.0;1292.0
3040;A13 - Financial fixed assets;Limburg (PV);2004;157.0;138.0
3041;A13 - Financial fixed assets;Limburg (PV);2005;136.0;119.0
3042;A13 - Financial fixed assets;Limburg (PV);2006;148.0;131.0
3043;A13 - Financial fixed assets;Limburg (PV);2007;220.0;195.0
3044;A13 - Financial fixed assets;Limburg (PV);2008;240.0;214.0
3045;A13 - Financial fixed assets;Limburg (PV);2009;1178.0;1050.0
3046;A13 - Financial fixed assets;Limburg (PV);2010;1725.0;1537.0
3047;A13 - Financial fixed assets;Limburg (PV);2011;1690.0;1505.0
3048;A13 - Financial fixed assets;Limburg (PV);2012;1729.0;1540.0
3049;A13 - Financial fixed assets;Limburg (PV);2013;1718.0;1531.0
3050;A13 - Financial fixed assets;Limburg (PV);2014;1637.0;1461.0
3051;A13 - Financial fixed assets;Limburg (PV);2015;1683.0;1505.0
3052;A13 - Financial fixed assets;Limburg (PV);2016;1630.0;1460.0
3053;A13 - Financial fixed assets;Limburg (PV);2017;1535.0;1373.0
3054;A13 - Financial fixed assets;Limburg (PV);2018;1472.0;1318.0
3055;A13 - Financial fixed assets;Limburg (PV);2019;1361.0;1220.0
3056;A13 - Financial fixed assets;Limburg (PV);2020;1173.0;1050.0
3057;A13 - Financial fixed assets;Limburg (PV);2021;1179.0;1057.0
3058;A13 - Financial fixed assets;Limburg (PV);2022;1365.0;1221.0
3059;A13 - Financial fixed assets;Limburg (PV);2023;1443.0;1279.0
3060;A131a - Equity and investm. fund shares;The Netherlands;2004;214.0;13.0
3061;A131a - Equity and investm. fund shares;The Netherlands;2005;182.0;11.0
3062;A131a - Equity and investm. fund shares;The Netherlands;2006;207.0;13.0
3063;A131a - Equity and investm. fund shares;The Netherlands;2007;198.0;12.0
3064;A131a - Equity and investm. fund shares;The Netherlands;2008;202.0;12.0
3065;A131a - Equity and investm. fund shares;The Netherlands;2009;336.0;20.0
3066;A131a - Equity and investm. fund shares;The Netherlands;2010;358.0;22.0
3067;A131a - Equity and investm. fund shares;The Netherlands;2011;418.0;25.0
3068;A131a - Equity and investm. fund shares;The Netherlands;2012;488.0;29.0
3069;A131a - Equity and investm. fund shares;The Netherlands;2013;505.0;30.0
3070;A131a - Equity and investm. fund shares;The Netherlands;2014;566.0;34.0
3071;A131a - Equity and investm. fund shares;The Netherlands;2015;638.0;38.0
3072;A131a - Equity and investm. fund shares;The Netherlands;2016;921.0;54.0
3073;A131a - Equity and investm. fund shares;The Netherlands;2017;1028.0;60.0
3074;A131a - Equity and investm. fund shares;The Netherlands;2018;1086.0;63.0
3075;A131a - Equity and investm. fund shares;The Netherlands;2019;1183.0;68.0
3076;A131a - Equity and investm. fund shares;The Netherlands;2020;1241.0;71.0
3077;A131a - Equity and investm. fund shares;The Netherlands;2021;1352.0;77.0
3078;A131a - Equity and investm. fund shares;The Netherlands;2022;1452.0;83.0
3079;A131a - Equity and investm. fund shares;The Netherlands;2023;1573.0;88.0
3080;A131a - Equity and investm. fund shares;Noord-Nederland (LD);2004;6.0;4.0
3081;A131a - Equity and investm. fund shares;Noord-Nederland (LD);2005;6.0;4.0
3082;A131a - Equity and investm. fund shares;Noord-Nederland (LD);2006;6.0;4.0
3083;A131a - Equity and investm. fund shares;Noord-Nederland (LD);2007;6.0;4.0
3084;A131a - Equity and investm. fund shares;Noord-Nederland (LD);2008;6.0;4.0
3085;A131a - Equity and investm. fund shares;Noord-Nederland (LD);2009;6.0;4.0
3086;A131a - Equity and investm. fund shares;Noord-Nederland (LD);2010;6.0;4.0
3087;A131a - Equity and investm. fund shares;Noord-Nederland (LD);2011;59.0;34.0
3088;A131a - Equity and investm. fund shares;Noord-Nederland (LD);2012;59.0;34.0
3089;A131a - Equity and investm. fund shares;Noord-Nederland (LD);2013;63.0;37.0
3090;A131a - Equity and investm. fund shares;Noord-Nederland (LD);2014;76.0;44.0
