ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
4679;Totaal mannen en vrouwen;96 jaar;2046;6114
4680;Totaal mannen en vrouwen;96 jaar;2047;6182
4681;Totaal mannen en vrouwen;96 jaar;2048;6511
4682;Totaal mannen en vrouwen;96 jaar;2049;6610
4683;Totaal mannen en vrouwen;96 jaar;2050;6818
4684;Totaal mannen en vrouwen;96 jaar;2051;7040
4685;Totaal mannen en vrouwen;96 jaar;2052;7326
4686;Totaal mannen en vrouwen;96 jaar;2053;7594
4687;Totaal mannen en vrouwen;96 jaar;2054;7875
4688;Totaal mannen en vrouwen;96 jaar;2055;8212
4689;Totaal mannen en vrouwen;96 jaar;2056;8401
4690;Totaal mannen en vrouwen;96 jaar;2057;8792
4691;Totaal mannen en vrouwen;96 jaar;2058;9005
4692;Totaal mannen en vrouwen;96 jaar;2059;9306
4693;Totaal mannen en vrouwen;96 jaar;2060;9586
4694;Totaal mannen en vrouwen;96 jaar;2061;9558
4695;Totaal mannen en vrouwen;96 jaar;2062;9574
4696;Totaal mannen en vrouwen;96 jaar;2063;9689
4697;Totaal mannen en vrouwen;96 jaar;2064;9914
4698;Totaal mannen en vrouwen;96 jaar;2065;10503
4699;Totaal mannen en vrouwen;96 jaar;2066;10429
4700;Totaal mannen en vrouwen;96 jaar;2067;10154
4701;Totaal mannen en vrouwen;96 jaar;2068;9844
4702;Totaal mannen en vrouwen;96 jaar;2069;9242
4703;Totaal mannen en vrouwen;96 jaar;2070;9057
4704;Totaal mannen en vrouwen;97 jaar;2023;1988
4705;Totaal mannen en vrouwen;97 jaar;2024;1914
4706;Totaal mannen en vrouwen;97 jaar;2025;1990
4707;Totaal mannen en vrouwen;97 jaar;2026;1968
4708;Totaal mannen en vrouwen;97 jaar;2027;2101
4709;Totaal mannen en vrouwen;97 jaar;2028;2096
4710;Totaal mannen en vrouwen;97 jaar;2029;2175
4711;Totaal mannen en vrouwen;97 jaar;2030;2176
4712;Totaal mannen en vrouwen;97 jaar;2031;2291
4713;Totaal mannen en vrouwen;97 jaar;2032;2378
4714;Totaal mannen en vrouwen;97 jaar;2033;2479
4715;Totaal mannen en vrouwen;97 jaar;2034;2561
4716;Totaal mannen en vrouwen;97 jaar;2035;2792
4717;Totaal mannen en vrouwen;97 jaar;2036;2901
4718;Totaal mannen en vrouwen;97 jaar;2037;3057
4719;Totaal mannen en vrouwen;97 jaar;2038;3045
4720;Totaal mannen en vrouwen;97 jaar;2039;3254
4721;Totaal mannen en vrouwen;97 jaar;2040;3588
4722;Totaal mannen en vrouwen;97 jaar;2041;3844
4723;Totaal mannen en vrouwen;97 jaar;2042;3746
4724;Totaal mannen en vrouwen;97 jaar;2043;5370
4725;Totaal mannen en vrouwen;97 jaar;2044;5302
4726;Totaal mannen en vrouwen;97 jaar;2045;5132
4727;Totaal mannen en vrouwen;97 jaar;2046;5076
4728;Totaal mannen en vrouwen;97 jaar;2047;5112
4729;Totaal mannen en vrouwen;97 jaar;2048;5182
4730;Totaal mannen en vrouwen;97 jaar;2049;5473
4731;Totaal mannen en vrouwen;97 jaar;2050;5571
4732;Totaal mannen en vrouwen;97 jaar;2051;5762
4733;Totaal mannen en vrouwen;97 jaar;2052;5967
4734;Totaal mannen en vrouwen;97 jaar;2053;6225
4735;Totaal mannen en vrouwen;97 jaar;2054;6470
4736;Totaal mannen en vrouwen;97 jaar;2055;6725
4737;Totaal mannen en vrouwen;97 jaar;2056;7032
4738;Totaal mannen en vrouwen;97 jaar;2057;7213
4739;Totaal mannen en vrouwen;97 jaar;2058;7568
4740;Totaal mannen en vrouwen;97 jaar;2059;7771
4741;Totaal mannen en vrouwen;97 jaar;2060;8050
4742;Totaal mannen en vrouwen;97 jaar;2061;8313
4743;Totaal mannen en vrouwen;97 jaar;2062;8310
4744;Totaal mannen en vrouwen;97 jaar;2063;8346
4745;Totaal mannen en vrouwen;97 jaar;2064;8466
4746;Totaal mannen en vrouwen;97 jaar;2065;8686
4747;Totaal mannen en vrouwen;97 jaar;2066;9225
4748;Totaal mannen en vrouwen;97 jaar;2067;9182
4749;Totaal mannen en vrouwen;97 jaar;2068;8962
4750;Totaal mannen en vrouwen;97 jaar;2069;8711
4751;Totaal mannen en vrouwen;97 jaar;2070;8199
4752;Totaal mannen en vrouwen;98 jaar;2023;1452
4753;Totaal mannen en vrouwen;98 jaar;2024;1470
4754;Totaal mannen en vrouwen;98 jaar;2025;1422
4755;Totaal mannen en vrouwen;98 jaar;2026;1486
4756;Totaal mannen en vrouwen;98 jaar;2027;1476
4757;Totaal mannen en vrouwen;98 jaar;2028;1584
4758;Totaal mannen en vrouwen;98 jaar;2029;1585
4759;Totaal mannen en vrouwen;98 jaar;2030;1665
4760;Totaal mannen en vrouwen;98 jaar;2031;1669
4761;Totaal mannen en vrouwen;98 jaar;2032;1760
4762;Totaal mannen en vrouwen;98 jaar;2033;1829
4763;Totaal mannen en vrouwen;98 jaar;2034;1911
4764;Totaal mannen en vrouwen;98 jaar;2035;1979
4765;Totaal mannen en vrouwen;98 jaar;2036;2163
4766;Totaal mannen en vrouwen;98 jaar;2037;2251
4767;Totaal mannen en vrouwen;98 jaar;2038;2378
4768;Totaal mannen en vrouwen;98 jaar;2039;2375
4769;Totaal mannen en vrouwen;98 jaar;2040;2544
4770;Totaal mannen en vrouwen;98 jaar;2041;2810
4771;Totaal mannen en vrouwen;98 jaar;2042;3019
4772;Totaal mannen en vrouwen;98 jaar;2043;2948
4773;Totaal mannen en vrouwen;98 jaar;2044;4235
4774;Totaal mannen en vrouwen;98 jaar;2045;4191
4775;Totaal mannen en vrouwen;98 jaar;2046;4066
4776;Totaal mannen en vrouwen;98 jaar;2047;4031
4777;Totaal mannen en vrouwen;98 jaar;2048;4069
4778;Totaal mannen en vrouwen;98 jaar;2049;4134
4779;Totaal mannen en vrouwen;98 jaar;2050;4377
4780;Totaal mannen en vrouwen;98 jaar;2051;4466
4781;Totaal mannen en vrouwen;98 jaar;2052;4629
4782;Totaal mannen en vrouwen;98 jaar;2053;4805
4783;Totaal mannen en vrouwen;98 jaar;2054;5023
4784;Totaal mannen en vrouwen;98 jaar;2055;5233
4785;Totaal mannen en vrouwen;98 jaar;2056;5452
4786;Totaal mannen en vrouwen;98 jaar;2057;5713
4787;Totaal mannen en vrouwen;98 jaar;2058;5873
4788;Totaal mannen en vrouwen;98 jaar;2059;6175
4789;Totaal mannen en vrouwen;98 jaar;2060;6355
4790;Totaal mannen en vrouwen;98 jaar;2061;6596
4791;Totaal mannen en vrouwen;98 jaar;2062;6826
4792;Totaal mannen en vrouwen;98 jaar;2063;6838
4793;Totaal mannen en vrouwen;98 jaar;2064;6882
4794;Totaal mannen en vrouwen;98 jaar;2065;6997
4795;Totaal mannen en vrouwen;98 jaar;2066;7193
4796;Totaal mannen en vrouwen;98 jaar;2067;7655
4797;Totaal mannen en vrouwen;98 jaar;2068;7636
4798;Totaal mannen en vrouwen;98 jaar;2069;7468
4799;Totaal mannen en vrouwen;98 jaar;2070;7275
4800;Totaal mannen en vrouwen;99 jaar of ouder;2023;2812
4801;Totaal mannen en vrouwen;99 jaar of ouder;2024;2763
4802;Totaal mannen en vrouwen;99 jaar of ouder;2025;2762
4803;Totaal mannen en vrouwen;99 jaar of ouder;2026;2740
4804;Totaal mannen en vrouwen;99 jaar of ouder;2027;2789
4805;Totaal mannen en vrouwen;99 jaar of ouder;2028;2826
4806;Totaal mannen en vrouwen;99 jaar of ouder;2029;2944
4807;Totaal mannen en vrouwen;99 jaar of ouder;2030;3058
4808;Totaal mannen en vrouwen;99 jaar of ouder;2031;3193
4809;Totaal mannen en vrouwen;99 jaar of ouder;2032;3287
4810;Totaal mannen en vrouwen;99 jaar of ouder;2033;3420
4811;Totaal mannen en vrouwen;99 jaar of ouder;2034;3563
4812;Totaal mannen en vrouwen;99 jaar of ouder;2035;3723
4813;Totaal mannen en vrouwen;99 jaar of ouder;2036;3885
4814;Totaal mannen en vrouwen;99 jaar of ouder;2037;4137
4815;Totaal mannen en vrouwen;99 jaar of ouder;2038;4377
4816;Totaal mannen en vrouwen;99 jaar of ouder;2039;4637
4817;Totaal mannen en vrouwen;99 jaar of ouder;2040;4812
4818;Totaal mannen en vrouwen;99 jaar of ouder;2041;5065
4819;Totaal mannen en vrouwen;99 jaar of ouder;2042;5446
4820;Totaal mannen en vrouwen;99 jaar of ouder;2043;5864
4821;Totaal mannen en vrouwen;99 jaar of ouder;2044;6094
4822;Totaal mannen en vrouwen;99 jaar of ouder;2045;7255
4823;Totaal mannen en vrouwen;99 jaar of ouder;2046;7993
4824;Totaal mannen en vrouwen;99 jaar of ouder;2047;8395
4825;Totaal mannen en vrouwen;99 jaar of ouder;2048;8649
4826;Totaal mannen en vrouwen;99 jaar of ouder;2049;8864
4827;Totaal mannen en vrouwen;99 jaar of ouder;2050;9074
4828;Totaal mannen en vrouwen;99 jaar of ouder;2051;9424
4829;Totaal mannen en vrouwen;99 jaar of ouder;2052;9744
4830;Totaal mannen en vrouwen;99 jaar of ouder;2053;10105
4831;Totaal mannen en vrouwen;99 jaar of ouder;2054;10505
4832;Totaal mannen en vrouwen;99 jaar of ouder;2055;10966
4833;Totaal mannen en vrouwen;99 jaar of ouder;2056;11461
4834;Totaal mannen en vrouwen;99 jaar of ouder;2057;11989
4835;Totaal mannen en vrouwen;99 jaar of ouder;2058;12574
4836;Totaal mannen en vrouwen;99 jaar of ouder;2059;13119
4837;Totaal mannen en vrouwen;99 jaar of ouder;2060;13753
4838;Totaal mannen en vrouwen;99 jaar of ouder;2061;14352
4839;Totaal mannen en vrouwen;99 jaar of ouder;2062;14975
4840;Totaal mannen en vrouwen;99 jaar of ouder;2063;15612
4841;Totaal mannen en vrouwen;99 jaar of ouder;2064;16081
4842;Totaal mannen en vrouwen;99 jaar of ouder;2065;16468
4843;Totaal mannen en vrouwen;99 jaar of ouder;2066;16853
4844;Totaal mannen en vrouwen;99 jaar of ouder;2067;17308
4845;Totaal mannen en vrouwen;99 jaar of ouder;2068;18025
4846;Totaal mannen en vrouwen;99 jaar of ouder;2069;18535
4847;Totaal mannen en vrouwen;99 jaar of ouder;2070;18783
4848;Totaal mannen en vrouwen;0 tot 5 jaar;2023;623
4849;Totaal mannen en vrouwen;0 tot 5 jaar;2024;594
4850;Totaal mannen en vrouwen;0 tot 5 jaar;2025;570
4851;Totaal mannen en vrouwen;0 tot 5 jaar;2026;552
4852;Totaal mannen en vrouwen;0 tot 5 jaar;2027;534
4853;Totaal mannen en vrouwen;0 tot 5 jaar;2028;522
4854;Totaal mannen en vrouwen;0 tot 5 jaar;2029;510
4855;Totaal mannen en vrouwen;0 tot 5 jaar;2030;502
4856;Totaal mannen en vrouwen;0 tot 5 jaar;2031;493
4857;Totaal mannen en vrouwen;0 tot 5 jaar;2032;484
4858;Totaal mannen en vrouwen;0 tot 5 jaar;2033;473
4859;Totaal mannen en vrouwen;0 tot 5 jaar;2034;460
4860;Totaal mannen en vrouwen;0 tot 5 jaar;2035;448
4861;Totaal mannen en vrouwen;0 tot 5 jaar;2036;436
4862;Totaal mannen en vrouwen;0 tot 5 jaar;2037;422
4863;Totaal mannen en vrouwen;0 tot 5 jaar;2038;407
4864;Totaal mannen en vrouwen;0 tot 5 jaar;2039;391
4865;Totaal mannen en vrouwen;0 tot 5 jaar;2040;374
4866;Totaal mannen en vrouwen;0 tot 5 jaar;2041;362
4867;Totaal mannen en vrouwen;0 tot 5 jaar;2042;347
4868;Totaal mannen en vrouwen;0 tot 5 jaar;2043;333
4869;Totaal mannen en vrouwen;0 tot 5 jaar;2044;319
4870;Totaal mannen en vrouwen;0 tot 5 jaar;2045;305
4871;Totaal mannen en vrouwen;0 tot 5 jaar;2046;293
4872;Totaal mannen en vrouwen;0 tot 5 jaar;2047;282
4873;Totaal mannen en vrouwen;0 tot 5 jaar;2048;269
4874;Totaal mannen en vrouwen;0 tot 5 jaar;2049;260
4875;Totaal mannen en vrouwen;0 tot 5 jaar;2050;249
4876;Totaal mannen en vrouwen;0 tot 5 jaar;2051;241
4877;Totaal mannen en vrouwen;0 tot 5 jaar;2052;231
4878;Totaal mannen en vrouwen;0 tot 5 jaar;2053;220
4879;Totaal mannen en vrouwen;0 tot 5 jaar;2054;214
4880;Totaal mannen en vrouwen;0 tot 5 jaar;2055;205
4881;Totaal mannen en vrouwen;0 tot 5 jaar;2056;198
4882;Totaal mannen en vrouwen;0 tot 5 jaar;2057;191
4883;Totaal mannen en vrouwen;0 tot 5 jaar;2058;186
4884;Totaal mannen en vrouwen;0 tot 5 jaar;2059;178
4885;Totaal mannen en vrouwen;0 tot 5 jaar;2060;173
4886;Totaal mannen en vrouwen;0 tot 5 jaar;2061;168
4887;Totaal mannen en vrouwen;0 tot 5 jaar;2062;164
4888;Totaal mannen en vrouwen;0 tot 5 jaar;2063;159
4889;Totaal mannen en vrouwen;0 tot 5 jaar;2064;155
4890;Totaal mannen en vrouwen;0 tot 5 jaar;2065;150
4891;Totaal mannen en vrouwen;0 tot 5 jaar;2066;146
4892;Totaal mannen en vrouwen;0 tot 5 jaar;2067;141
4893;Totaal mannen en vrouwen;0 tot 5 jaar;2068;136
4894;Totaal mannen en vrouwen;0 tot 5 jaar;2069;132
4895;Totaal mannen en vrouwen;0 tot 5 jaar;2070;127
4896;Totaal mannen en vrouwen;5 tot 10 jaar;2023;54
4897;Totaal mannen en vrouwen;5 tot 10 jaar;2024;51
4898;Totaal mannen en vrouwen;5 tot 10 jaar;2025;49
4899;Totaal mannen en vrouwen;5 tot 10 jaar;2026;47
4900;Totaal mannen en vrouwen;5 tot 10 jaar;2027;44
4901;Totaal mannen en vrouwen;5 tot 10 jaar;2028;42
4902;Totaal mannen en vrouwen;5 tot 10 jaar;2029;41
4903;Totaal mannen en vrouwen;5 tot 10 jaar;2030;39
4904;Totaal mannen en vrouwen;5 tot 10 jaar;2031;36
4905;Totaal mannen en vrouwen;5 tot 10 jaar;2032;35
4906;Totaal mannen en vrouwen;5 tot 10 jaar;2033;34
4907;Totaal mannen en vrouwen;5 tot 10 jaar;2034;34
4908;Totaal mannen en vrouwen;5 tot 10 jaar;2035;34
4909;Totaal mannen en vrouwen;5 tot 10 jaar;2036;33
4910;Totaal mannen en vrouwen;5 tot 10 jaar;2037;33
4911;Totaal mannen en vrouwen;5 tot 10 jaar;2038;32
4912;Totaal mannen en vrouwen;5 tot 10 jaar;2039;32
4913;Totaal mannen en vrouwen;5 tot 10 jaar;2040;32
4914;Totaal mannen en vrouwen;5 tot 10 jaar;2041;32
4915;Totaal mannen en vrouwen;5 tot 10 jaar;2042;31
4916;Totaal mannen en vrouwen;5 tot 10 jaar;2043;27
4917;Totaal mannen en vrouwen;5 tot 10 jaar;2044;26
4918;Totaal mannen en vrouwen;5 tot 10 jaar;2045;25
4919;Totaal mannen en vrouwen;5 tot 10 jaar;2046;25
4920;Totaal mannen en vrouwen;5 tot 10 jaar;2047;23
4921;Totaal mannen en vrouwen;5 tot 10 jaar;2048;23
4922;Totaal mannen en vrouwen;5 tot 10 jaar;2049;22
4923;Totaal mannen en vrouwen;5 tot 10 jaar;2050;21
4924;Totaal mannen en vrouwen;5 tot 10 jaar;2051;20
4925;Totaal mannen en vrouwen;5 tot 10 jaar;2052;20
4926;Totaal mannen en vrouwen;5 tot 10 jaar;2053;20
4927;Totaal mannen en vrouwen;5 tot 10 jaar;2054;20
4928;Totaal mannen en vrouwen;5 tot 10 jaar;2055;20
4929;Totaal mannen en vrouwen;5 tot 10 jaar;2056;19
4930;Totaal mannen en vrouwen;5 tot 10 jaar;2057;17
4931;Totaal mannen en vrouwen;5 tot 10 jaar;2058;15
4932;Totaal mannen en vrouwen;5 tot 10 jaar;2059;15
4933;Totaal mannen en vrouwen;5 tot 10 jaar;2060;14
4934;Totaal mannen en vrouwen;5 tot 10 jaar;2061;13
4935;Totaal mannen en vrouwen;5 tot 10 jaar;2062;13
4936;Totaal mannen en vrouwen;5 tot 10 jaar;2063;12
4937;Totaal mannen en vrouwen;5 tot 10 jaar;2064;12
4938;Totaal mannen en vrouwen;5 tot 10 jaar;2065;10
4939;Totaal mannen en vrouwen;5 tot 10 jaar;2066;10
4940;Totaal mannen en vrouwen;5 tot 10 jaar;2067;10
4941;Totaal mannen en vrouwen;5 tot 10 jaar;2068;10
4942;Totaal mannen en vrouwen;5 tot 10 jaar;2069;10
4943;Totaal mannen en vrouwen;5 tot 10 jaar;2070;10
4944;Totaal mannen en vrouwen;10 tot 15 jaar;2023;62
4945;Totaal mannen en vrouwen;10 tot 15 jaar;2024;60
4946;Totaal mannen en vrouwen;10 tot 15 jaar;2025;57
4947;Totaal mannen en vrouwen;10 tot 15 jaar;2026;55
4948;Totaal mannen en vrouwen;10 tot 15 jaar;2027;52
4949;Totaal mannen en vrouwen;10 tot 15 jaar;2028;50
4950;Totaal mannen en vrouwen;10 tot 15 jaar;2029;46
4951;Totaal mannen en vrouwen;10 tot 15 jaar;2030;45
4952;Totaal mannen en vrouwen;10 tot 15 jaar;2031;45
4953;Totaal mannen en vrouwen;10 tot 15 jaar;2032;44
4954;Totaal mannen en vrouwen;10 tot 15 jaar;2033;43
4955;Totaal mannen en vrouwen;10 tot 15 jaar;2034;41
4956;Totaal mannen en vrouwen;10 tot 15 jaar;2035;40
4957;Totaal mannen en vrouwen;10 tot 15 jaar;2036;35
4958;Totaal mannen en vrouwen;10 tot 15 jaar;2037;36
4959;Totaal mannen en vrouwen;10 tot 15 jaar;2038;35
4960;Totaal mannen en vrouwen;10 tot 15 jaar;2039;35
4961;Totaal mannen en vrouwen;10 tot 15 jaar;2040;35
4962;Totaal mannen en vrouwen;10 tot 15 jaar;2041;34
4963;Totaal mannen en vrouwen;10 tot 15 jaar;2042;33
4964;Totaal mannen en vrouwen;10 tot 15 jaar;2043;32
4965;Totaal mannen en vrouwen;10 tot 15 jaar;2044;32
4966;Totaal mannen en vrouwen;10 tot 15 jaar;2045;31
4967;Totaal mannen en vrouwen;10 tot 15 jaar;2046;30
4968;Totaal mannen en vrouwen;10 tot 15 jaar;2047;29
4969;Totaal mannen en vrouwen;10 tot 15 jaar;2048;29
4970;Totaal mannen en vrouwen;10 tot 15 jaar;2049;29
4971;Totaal mannen en vrouwen;10 tot 15 jaar;2050;29
4972;Totaal mannen en vrouwen;10 tot 15 jaar;2051;28
4973;Totaal mannen en vrouwen;10 tot 15 jaar;2052;25
4974;Totaal mannen en vrouwen;10 tot 15 jaar;2053;25
4975;Totaal mannen en vrouwen;10 tot 15 jaar;2054;25
4976;Totaal mannen en vrouwen;10 tot 15 jaar;2055;24
4977;Totaal mannen en vrouwen;10 tot 15 jaar;2056;24
4978;Totaal mannen en vrouwen;10 tot 15 jaar;2057;23
4979;Totaal mannen en vrouwen;10 tot 15 jaar;2058;22
4980;Totaal mannen en vrouwen;10 tot 15 jaar;2059;22
4981;Totaal mannen en vrouwen;10 tot 15 jaar;2060;19
4982;Totaal mannen en vrouwen;10 tot 15 jaar;2061;19
4983;Totaal mannen en vrouwen;10 tot 15 jaar;2062;17
4984;Totaal mannen en vrouwen;10 tot 15 jaar;2063;17
4985;Totaal mannen en vrouwen;10 tot 15 jaar;2064;17
4986;Totaal mannen en vrouwen;10 tot 15 jaar;2065;16
4987;Totaal mannen en vrouwen;10 tot 15 jaar;2066;16
4988;Totaal mannen en vrouwen;10 tot 15 jaar;2067;16
4989;Totaal mannen en vrouwen;10 tot 15 jaar;2068;16
4990;Totaal mannen en vrouwen;10 tot 15 jaar;2069;15
4991;Totaal mannen en vrouwen;10 tot 15 jaar;2070;14
4992;Totaal mannen en vrouwen;15 tot 20 jaar;2023;173
4993;Totaal mannen en vrouwen;15 tot 20 jaar;2024;167
4994;Totaal mannen en vrouwen;15 tot 20 jaar;2025;161
4995;Totaal mannen en vrouwen;15 tot 20 jaar;2026;158
4996;Totaal mannen en vrouwen;15 tot 20 jaar;2027;151
4997;Totaal mannen en vrouwen;15 tot 20 jaar;2028;146
4998;Totaal mannen en vrouwen;15 tot 20 jaar;2029;138
4999;Totaal mannen en vrouwen;15 tot 20 jaar;2030;134
5000;Totaal mannen en vrouwen;15 tot 20 jaar;2031;129
5001;Totaal mannen en vrouwen;15 tot 20 jaar;2032;125
5002;Totaal mannen en vrouwen;15 tot 20 jaar;2033;121
5003;Totaal mannen en vrouwen;15 tot 20 jaar;2034;118
5004;Totaal mannen en vrouwen;15 tot 20 jaar;2035;114
5005;Totaal mannen en vrouwen;15 tot 20 jaar;2036;111
5006;Totaal mannen en vrouwen;15 tot 20 jaar;2037;108
5007;Totaal mannen en vrouwen;15 tot 20 jaar;2038;103
5008;Totaal mannen en vrouwen;15 tot 20 jaar;2039;102
5009;Totaal mannen en vrouwen;15 tot 20 jaar;2040;99
5010;Totaal mannen en vrouwen;15 tot 20 jaar;2041;95
5011;Totaal mannen en vrouwen;15 tot 20 jaar;2042;91
5012;Totaal mannen en vrouwen;15 tot 20 jaar;2043;89
5013;Totaal mannen en vrouwen;15 tot 20 jaar;2044;89
5014;Totaal mannen en vrouwen;15 tot 20 jaar;2045;88
5015;Totaal mannen en vrouwen;15 tot 20 jaar;2046;86
5016;Totaal mannen en vrouwen;15 tot 20 jaar;2047;86
5017;Totaal mannen en vrouwen;15 tot 20 jaar;2048;85
5018;Totaal mannen en vrouwen;15 tot 20 jaar;2049;84
5019;Totaal mannen en vrouwen;15 tot 20 jaar;2050;84
5020;Totaal mannen en vrouwen;15 tot 20 jaar;2051;80
5021;Totaal mannen en vrouwen;15 tot 20 jaar;2052;79
5022;Totaal mannen en vrouwen;15 tot 20 jaar;2053;76
5023;Totaal mannen en vrouwen;15 tot 20 jaar;2054;76
5024;Totaal mannen en vrouwen;15 tot 20 jaar;2055;74
5025;Totaal mannen en vrouwen;15 tot 20 jaar;2056;72
5026;Totaal mannen en vrouwen;15 tot 20 jaar;2057;72
5027;Totaal mannen en vrouwen;15 tot 20 jaar;2058;69
5028;Totaal mannen en vrouwen;15 tot 20 jaar;2059;66
5029;Totaal mannen en vrouwen;15 tot 20 jaar;2060;63
5030;Totaal mannen en vrouwen;15 tot 20 jaar;2061;61
5031;Totaal mannen en vrouwen;15 tot 20 jaar;2062;61
5032;Totaal mannen en vrouwen;15 tot 20 jaar;2063;60
5033;Totaal mannen en vrouwen;15 tot 20 jaar;2064;57
5034;Totaal mannen en vrouwen;15 tot 20 jaar;2065;56
5035;Totaal mannen en vrouwen;15 tot 20 jaar;2066;55
5036;Totaal mannen en vrouwen;15 tot 20 jaar;2067;51
5037;Totaal mannen en vrouwen;15 tot 20 jaar;2068;50
5038;Totaal mannen en vrouwen;15 tot 20 jaar;2069;49
5039;Totaal mannen en vrouwen;15 tot 20 jaar;2070;48
5040;Totaal mannen en vrouwen;20 tot 25 jaar;2023;320
5041;Totaal mannen en vrouwen;20 tot 25 jaar;2024;312
5042;Totaal mannen en vrouwen;20 tot 25 jaar;2025;300
5043;Totaal mannen en vrouwen;20 tot 25 jaar;2026;288
5044;Totaal mannen en vrouwen;20 tot 25 jaar;2027;275
5045;Totaal mannen en vrouwen;20 tot 25 jaar;2028;265
5046;Totaal mannen en vrouwen;20 tot 25 jaar;2029;256
5047;Totaal mannen en vrouwen;20 tot 25 jaar;2030;248
5048;Totaal mannen en vrouwen;20 tot 25 jaar;2031;244
5049;Totaal mannen en vrouwen;20 tot 25 jaar;2032;238
5050;Totaal mannen en vrouwen;20 tot 25 jaar;2033;229
5051;Totaal mannen en vrouwen;20 tot 25 jaar;2034;222
5052;Totaal mannen en vrouwen;20 tot 25 jaar;2035;215
5053;Totaal mannen en vrouwen;20 tot 25 jaar;2036;210
5054;Totaal mannen en vrouwen;20 tot 25 jaar;2037;204
5055;Totaal mannen en vrouwen;20 tot 25 jaar;2038;198
5056;Totaal mannen en vrouwen;20 tot 25 jaar;2039;193
5057;Totaal mannen en vrouwen;20 tot 25 jaar;2040;187
5058;Totaal mannen en vrouwen;20 tot 25 jaar;2041;184
5059;Totaal mannen en vrouwen;20 tot 25 jaar;2042;180
5060;Totaal mannen en vrouwen;20 tot 25 jaar;2043;176
5061;Totaal mannen en vrouwen;20 tot 25 jaar;2044;170
5062;Totaal mannen en vrouwen;20 tot 25 jaar;2045;165
5063;Totaal mannen en vrouwen;20 tot 25 jaar;2046;162
5064;Totaal mannen en vrouwen;20 tot 25 jaar;2047;157
5065;Totaal mannen en vrouwen;20 tot 25 jaar;2048;154
5066;Totaal mannen en vrouwen;20 tot 25 jaar;2049;153
5067;Totaal mannen en vrouwen;20 tot 25 jaar;2050;153
5068;Totaal mannen en vrouwen;20 tot 25 jaar;2051;150
5069;Totaal mannen en vrouwen;20 tot 25 jaar;2052;148
5070;Totaal mannen en vrouwen;20 tot 25 jaar;2053;147
5071;Totaal mannen en vrouwen;20 tot 25 jaar;2054;146
5072;Totaal mannen en vrouwen;20 tot 25 jaar;2055;145
5073;Totaal mannen en vrouwen;20 tot 25 jaar;2056;145
5074;Totaal mannen en vrouwen;20 tot 25 jaar;2057;141
5075;Totaal mannen en vrouwen;20 tot 25 jaar;2058;138
5076;Totaal mannen en vrouwen;20 tot 25 jaar;2059;135
5077;Totaal mannen en vrouwen;20 tot 25 jaar;2060;133
5078;Totaal mannen en vrouwen;20 tot 25 jaar;2061;131
5079;Totaal mannen en vrouwen;20 tot 25 jaar;2062;126
5080;Totaal mannen en vrouwen;20 tot 25 jaar;2063;124
5081;Totaal mannen en vrouwen;20 tot 25 jaar;2064;120
5082;Totaal mannen en vrouwen;20 tot 25 jaar;2065;117
5083;Totaal mannen en vrouwen;20 tot 25 jaar;2066;114
5084;Totaal mannen en vrouwen;20 tot 25 jaar;2067;111
5085;Totaal mannen en vrouwen;20 tot 25 jaar;2068;108
5086;Totaal mannen en vrouwen;20 tot 25 jaar;2069;106
5087;Totaal mannen en vrouwen;20 tot 25 jaar;2070;103
5088;Totaal mannen en vrouwen;25 tot 30 jaar;2023;378
5089;Totaal mannen en vrouwen;25 tot 30 jaar;2024;375
5090;Totaal mannen en vrouwen;25 tot 30 jaar;2025;375
5091;Totaal mannen en vrouwen;25 tot 30 jaar;2026;370
5092;Totaal mannen en vrouwen;25 tot 30 jaar;2027;365
5093;Totaal mannen en vrouwen;25 tot 30 jaar;2028;360
5094;Totaal mannen en vrouwen;25 tot 30 jaar;2029;348
5095;Totaal mannen en vrouwen;25 tot 30 jaar;2030;339
5096;Totaal mannen en vrouwen;25 tot 30 jaar;2031;328
5097;Totaal mannen en vrouwen;25 tot 30 jaar;2032;316
5098;Totaal mannen en vrouwen;25 tot 30 jaar;2033;305
5099;Totaal mannen en vrouwen;25 tot 30 jaar;2034;300
5100;Totaal mannen en vrouwen;25 tot 30 jaar;2035;293
5101;Totaal mannen en vrouwen;25 tot 30 jaar;2036;287
5102;Totaal mannen en vrouwen;25 tot 30 jaar;2037;282
5103;Totaal mannen en vrouwen;25 tot 30 jaar;2038;272
5104;Totaal mannen en vrouwen;25 tot 30 jaar;2039;268
5105;Totaal mannen en vrouwen;25 tot 30 jaar;2040;259
5106;Totaal mannen en vrouwen;25 tot 30 jaar;2041;252
5107;Totaal mannen en vrouwen;25 tot 30 jaar;2042;246
5108;Totaal mannen en vrouwen;25 tot 30 jaar;2043;241
5109;Totaal mannen en vrouwen;25 tot 30 jaar;2044;234
5110;Totaal mannen en vrouwen;25 tot 30 jaar;2045;231
5111;Totaal mannen en vrouwen;25 tot 30 jaar;2046;226
5112;Totaal mannen en vrouwen;25 tot 30 jaar;2047;222
5113;Totaal mannen en vrouwen;25 tot 30 jaar;2048;219
5114;Totaal mannen en vrouwen;25 tot 30 jaar;2049;212
5115;Totaal mannen en vrouwen;25 tot 30 jaar;2050;208
