ID;Inkomensbestanddelen;KenmerkenVanHuishoudens;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalInkomen_3;GemiddeldInkomen_4;MediaanInkomen_5;AandeelVanBrutoInkomen_6
225;1 Inkomen als werknemer;Hoofdkostwinner: vrouwen;2015;1493.4;56.8;70840.0;47.4;38.7;57.6
226;1 Inkomen als werknemer;Hoofdkostwinner: vrouwen;2016;1516.3;57.0;73863.0;48.7;39.5;57.5
227;1 Inkomen als werknemer;Hoofdkostwinner: vrouwen;2017;1542.6;57.2;77472.0;50.2;40.7;57.3
228;1 Inkomen als werknemer;Hoofdkostwinner: vrouwen;2018;1579.1;57.8;82163.0;52.0;41.9;58.0
229;1 Inkomen als werknemer;Hoofdkostwinner: vrouwen;2019;1618.2;58.3;88206.0;54.5;43.7;57.7
230;1 Inkomen als werknemer;Hoofdkostwinner: vrouwen;2020;1651.8;58.2;95009.0;57.5;46.3;58.7
231;1 Inkomen als werknemer;Hoofdkostwinner: vrouwen;2021;1683.7;58.6;100561.0;59.7;47.7;58.8
232;1 Inkomen als werknemer;Hoofdkostwinner: vrouwen;2022;1742.2;59.4;111652.0;64.1;51.0;59.6
233;1 Inkomen als werknemer;Hoofdkostwinner: vrouwen;2023;1803.4;59.8;123417.0;68.4;54.3;59.4
234;1 Inkomen als werknemer;Hoofdkostwinner: tot 25 jaar;2011;330.7;86.0;6176.0;18.7;9.3;79.1
235;1 Inkomen als werknemer;Hoofdkostwinner: tot 25 jaar;2012;323.9;84.9;5881.0;18.2;9.1;77.8
236;1 Inkomen als werknemer;Hoofdkostwinner: tot 25 jaar;2013;313.8;82.8;5610.0;17.9;8.9;75.4
237;1 Inkomen als werknemer;Hoofdkostwinner: tot 25 jaar;2014;315.7;82.9;5554.0;17.6;8.6;74.2
238;1 Inkomen als werknemer;Hoofdkostwinner: tot 25 jaar;2015;322.2;83.1;5626.0;17.5;8.7;73.8
239;1 Inkomen als werknemer;Hoofdkostwinner: tot 25 jaar;2016;317.8;84.0;5728.0;18.0;9.3;75.1
240;1 Inkomen als werknemer;Hoofdkostwinner: tot 25 jaar;2017;313.1;84.9;5961.0;19.0;10.2;76.7
241;1 Inkomen als werknemer;Hoofdkostwinner: tot 25 jaar;2018;315.2;85.9;6417.0;20.4;11.4;79.3
242;1 Inkomen als werknemer;Hoofdkostwinner: tot 25 jaar;2019;309.5;86.8;6736.0;21.8;12.5;80.8
243;1 Inkomen als werknemer;Hoofdkostwinner: tot 25 jaar;2020;294.9;85.1;6843.0;23.2;13.5;80.4
244;1 Inkomen als werknemer;Hoofdkostwinner: tot 25 jaar;2021;300.5;86.9;7260.0;24.2;14.4;81.1
245;1 Inkomen als werknemer;Hoofdkostwinner: tot 25 jaar;2022;321.6;88.8;8293.0;25.8;15.2;81.0
246;1 Inkomen als werknemer;Hoofdkostwinner: tot 25 jaar;2023;328.2;88.3;9032.0;27.5;16.5;80.5
247;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 45 jaar;2011;2166.5;87.9;134638.0;62.1;55.3;84.1
248;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 45 jaar;2012;2134.8;87.3;134075.0;62.8;55.7;83.9
249;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 45 jaar;2013;2095.4;86.5;132089.0;63.0;55.6;82.9
250;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 45 jaar;2014;2064.2;86.2;131395.0;63.7;55.9;81.3
251;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 45 jaar;2015;2038.7;86.1;128678.0;63.1;55.5;81.5
252;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 45 jaar;2016;2025.6;86.3;129756.0;64.1;56.2;80.7
253;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 45 jaar;2017;2030.3;86.6;132492.0;65.3;57.3;80.0
254;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 45 jaar;2018;2051.9;87.1;137341.0;66.9;58.8;79.7
255;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 45 jaar;2019;2077.0;87.4;144261.0;69.5;60.9;78.8
256;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 45 jaar;2020;2088.3;86.8;150755.0;72.2;63.2;79.0
257;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 45 jaar;2021;2109.5;87.0;158166.0;75.0;65.3;78.8
258;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 45 jaar;2022;2154.5;87.4;172479.0;80.1;69.7;78.4
259;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 45 jaar;2023;2199.2;87.1;186981.0;85.0;73.8;78.2
260;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 65 jaar;2011;2169.7;77.6;146009.0;67.3;57.9;68.8
261;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 65 jaar;2012;2193.3;78.2;151007.0;68.8;59.2;69.7
262;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 65 jaar;2013;2205.4;78.2;154287.0;70.0;59.8;69.6
263;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 65 jaar;2014;2228.9;78.8;159115.0;71.4;60.7;68.0
264;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 65 jaar;2015;2266.9;79.3;161960.0;71.4;60.9;70.1
265;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 65 jaar;2016;2302.9;79.6;167602.0;72.8;62.3;69.6
266;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 65 jaar;2017;2343.1;80.2;174914.0;74.7;63.9;68.5
267;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 65 jaar;2018;2374.6;80.9;182934.0;77.0;66.0;69.5
268;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 65 jaar;2019;2396.5;81.4;192520.0;80.3;68.7;67.8
269;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 65 jaar;2020;2390.1;81.2;199122.0;83.3;71.1;69.6
270;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 65 jaar;2021;2394.4;81.5;205719.0;85.9;72.7;69.4
271;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 65 jaar;2022;2400.9;82.0;219726.0;91.5;77.6;69.7
272;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 65 jaar;2023;2401.0;82.1;234252.0;97.6;82.4;69.3
273;1 Inkomen als werknemer;Hoofdkostwinner: 65 jaar of ouder;2011;180.4;10.6;3846.0;21.3;11.9;6.0
274;1 Inkomen als werknemer;Hoofdkostwinner: 65 jaar of ouder;2012;198.8;11.2;4121.0;20.7;11.0;6.0
275;1 Inkomen als werknemer;Hoofdkostwinner: 65 jaar of ouder;2013;202.5;11.0;4327.0;21.4;11.6;6.0
276;1 Inkomen als werknemer;Hoofdkostwinner: 65 jaar of ouder;2014;210.9;11.1;4508.0;21.4;11.6;5.8
277;1 Inkomen als werknemer;Hoofdkostwinner: 65 jaar of ouder;2015;211.5;10.8;4629.0;21.9;12.3;5.8
278;1 Inkomen als werknemer;Hoofdkostwinner: 65 jaar of ouder;2016;221.3;11.0;5215.0;23.6;14.2;6.2
279;1 Inkomen als werknemer;Hoofdkostwinner: 65 jaar of ouder;2017;238.9;11.6;6139.0;25.7;15.8;6.7
280;1 Inkomen als werknemer;Hoofdkostwinner: 65 jaar of ouder;2018;259.6;12.3;7006.0;27.0;17.8;7.5
281;1 Inkomen als werknemer;Hoofdkostwinner: 65 jaar of ouder;2019;282.0;13.1;8575.0;30.4;20.6;8.4
282;1 Inkomen als werknemer;Hoofdkostwinner: 65 jaar of ouder;2020;298.1;13.6;9384.0;31.5;21.1;9.0
283;1 Inkomen als werknemer;Hoofdkostwinner: 65 jaar of ouder;2021;308.7;13.8;10155.0;32.9;22.4;9.3
284;1 Inkomen als werknemer;Hoofdkostwinner: 65 jaar of ouder;2022;332.2;14.5;11912.0;35.9;24.6;10.1
285;1 Inkomen als werknemer;Hoofdkostwinner: 65 jaar of ouder;2023;355.5;15.2;14221.0;40.0;27.6;10.7
286;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 35 jaar;2011;963.1;89.5;53000.0;55.0;50.0;89.3
287;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 35 jaar;2012;963.6;88.8;53086.0;55.1;49.9;88.7
288;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 35 jaar;2013;960.8;87.9;52746.0;54.9;49.6;87.2
289;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 35 jaar;2014;959.0;87.6;52989.0;55.3;49.8;85.8
290;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 35 jaar;2015;964.1;87.4;52890.0;54.9;49.4;85.2
291;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 35 jaar;2016;971.9;87.5;54202.0;55.8;50.1;84.3
292;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 35 jaar;2017;990.2;87.7;56341.0;56.9;51.0;83.6
293;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 35 jaar;2018;1018.1;88.3;59841.0;58.8;52.5;83.3
294;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 35 jaar;2019;1042.0;88.7;63990.0;61.4;54.7;82.9
295;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 35 jaar;2020;1053.9;88.0;67680.0;64.2;57.2;82.6
296;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 35 jaar;2021;1062.9;88.3;71378.0;67.2;59.4;82.5
297;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 35 jaar;2022;1086.0;88.7;78232.0;72.0;63.5;82.1
298;1 Inkomen als werknemer;Hoofdkostwinner: 25 tot 35 jaar;2023;1105.4;88.3;84872.0;76.8;67.5;82.3
299;1 Inkomen als werknemer;Hoofdkostwinner: 35 tot 45 jaar;2011;1203.4;86.7;81638.0;67.8;60.3;81.0
300;1 Inkomen als werknemer;Hoofdkostwinner: 35 tot 45 jaar;2012;1171.2;86.1;80989.0;69.2;61.6;81.0
301;1 Inkomen als werknemer;Hoofdkostwinner: 35 tot 45 jaar;2013;1134.6;85.3;79343.0;69.9;61.9;80.3
302;1 Inkomen als werknemer;Hoofdkostwinner: 35 tot 45 jaar;2014;1105.3;85.1;78405.0;70.9;62.6;78.5
303;1 Inkomen als werknemer;Hoofdkostwinner: 35 tot 45 jaar;2015;1074.6;85.0;75788.0;70.5;62.4;79.1
304;1 Inkomen als werknemer;Hoofdkostwinner: 35 tot 45 jaar;2016;1053.7;85.2;75555.0;71.7;63.5;78.2
305;1 Inkomen als werknemer;Hoofdkostwinner: 35 tot 45 jaar;2017;1040.1;85.5;76151.0;73.2;64.9;77.4
306;1 Inkomen als werknemer;Hoofdkostwinner: 35 tot 45 jaar;2018;1033.8;86.0;77500.0;75.0;66.6;77.1
307;1 Inkomen als werknemer;Hoofdkostwinner: 35 tot 45 jaar;2019;1035.0;86.2;80271.0;77.6;68.7;75.8
308;1 Inkomen als werknemer;Hoofdkostwinner: 35 tot 45 jaar;2020;1034.4;85.6;83076.0;80.3;71.0;76.2
309;1 Inkomen als werknemer;Hoofdkostwinner: 35 tot 45 jaar;2021;1046.6;85.8;86788.0;82.9;72.8;75.9
310;1 Inkomen als werknemer;Hoofdkostwinner: 35 tot 45 jaar;2022;1068.5;86.2;94246.0;88.2;77.3;75.6
311;1 Inkomen als werknemer;Hoofdkostwinner: 35 tot 45 jaar;2023;1093.8;85.9;102109.0;93.4;81.6;75.2
312;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 55 jaar;2011;1287.6;86.8;92911.0;72.2;63.4;77.1
313;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 55 jaar;2012;1294.2;86.3;94830.0;73.3;64.2;77.1
314;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 55 jaar;2013;1291.8;85.4;95274.0;73.8;64.1;76.0
315;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 55 jaar;2014;1293.9;85.1;96717.0;74.8;64.4;73.6
316;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 55 jaar;2015;1304.5;85.0;96863.0;74.3;64.2;74.8
317;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 55 jaar;2016;1316.1;85.2;99141.0;75.3;65.1;73.8
318;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 55 jaar;2017;1322.7;85.5;102152.0;77.2;66.8;72.7
319;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 55 jaar;2018;1323.9;86.0;105524.0;79.7;68.9;72.9
320;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 55 jaar;2019;1311.3;86.2;109032.0;83.2;71.7;71.0
321;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 55 jaar;2020;1281.0;85.8;110724.0;86.4;74.4;72.7
322;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 55 jaar;2021;1260.3;86.1;112753.0;89.5;76.4;72.5
323;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 55 jaar;2022;1244.2;86.5;118952.0;95.6;81.7;72.5
324;1 Inkomen als werknemer;Hoofdkostwinner: 45 tot 55 jaar;2023;1224.7;86.4;124613.0;101.7;86.8;72.2
325;1 Inkomen als werknemer;Hoofdkostwinner: 55 tot 65 jaar;2011;882.0;67.3;53098.0;60.2;50.4;57.9
326;1 Inkomen als werknemer;Hoofdkostwinner: 55 tot 65 jaar;2012;899.0;68.9;56176.0;62.5;52.4;59.9
327;1 Inkomen als werknemer;Hoofdkostwinner: 55 tot 65 jaar;2013;913.6;70.0;59014.0;64.6;54.2;61.3
328;1 Inkomen als werknemer;Hoofdkostwinner: 55 tot 65 jaar;2014;935.0;71.4;62398.0;66.7;56.1;60.9
329;1 Inkomen als werknemer;Hoofdkostwinner: 55 tot 65 jaar;2015;962.4;72.6;65097.0;67.6;56.9;64.2
330;1 Inkomen als werknemer;Hoofdkostwinner: 55 tot 65 jaar;2016;986.9;73.3;68462.0;69.4;58.7;64.3
331;1 Inkomen als werknemer;Hoofdkostwinner: 55 tot 65 jaar;2017;1020.4;74.2;72762.0;71.3;60.4;63.4
332;1 Inkomen als werknemer;Hoofdkostwinner: 55 tot 65 jaar;2018;1050.7;75.3;77409.0;73.7;62.7;65.3
333;1 Inkomen als werknemer;Hoofdkostwinner: 55 tot 65 jaar;2019;1085.2;76.3;83488.0;76.9;65.3;64.0
334;1 Inkomen als werknemer;Hoofdkostwinner: 55 tot 65 jaar;2020;1109.1;76.5;88398.0;79.7;67.6;66.1
335;1 Inkomen als werknemer;Hoofdkostwinner: 55 tot 65 jaar;2021;1134.1;76.9;92966.0;82.0;69.1;65.9
336;1 Inkomen als werknemer;Hoofdkostwinner: 55 tot 65 jaar;2022;1156.7;77.7;100773.0;87.1;73.5;66.5
337;1 Inkomen als werknemer;Hoofdkostwinner: 55 tot 65 jaar;2023;1176.2;78.1;109639.0;93.2;78.4;66.2
338;1 Inkomen als werknemer;Hoofdkostwinner: 65 tot 75 jaar;2011;141.3;15.8;2852.0;20.2;11.0;7.5
339;1 Inkomen als werknemer;Hoofdkostwinner: 65 tot 75 jaar;2012;158.0;16.6;3170.0;20.1;10.7;7.6
340;1 Inkomen als werknemer;Hoofdkostwinner: 65 tot 75 jaar;2013;164.2;16.3;3395.0;20.7;11.2;7.7
341;1 Inkomen als werknemer;Hoofdkostwinner: 65 tot 75 jaar;2014;173.0;16.6;3581.0;20.7;11.2;7.3
342;1 Inkomen als werknemer;Hoofdkostwinner: 65 tot 75 jaar;2015;174.9;16.3;3715.0;21.2;11.9;7.6
343;1 Inkomen als werknemer;Hoofdkostwinner: 65 tot 75 jaar;2016;186.0;16.9;4278.0;23.0;13.8;8.2
344;1 Inkomen als werknemer;Hoofdkostwinner: 65 tot 75 jaar;2017;203.4;18.0;5167.0;25.4;15.3;9.0
345;1 Inkomen als werknemer;Hoofdkostwinner: 65 tot 75 jaar;2018;222.4;19.2;5982.0;26.9;17.6;10.3
346;1 Inkomen als werknemer;Hoofdkostwinner: 65 tot 75 jaar;2019;242.7;20.5;7467.0;30.8;20.7;11.7
347;1 Inkomen als werknemer;Hoofdkostwinner: 65 tot 75 jaar;2020;258.4;21.5;8249.0;31.9;21.3;12.7
348;1 Inkomen als werknemer;Hoofdkostwinner: 65 tot 75 jaar;2021;268.2;21.9;8963.0;33.4;22.5;13.1
349;1 Inkomen als werknemer;Hoofdkostwinner: 65 tot 75 jaar;2022;286.5;23.5;10533.0;36.8;25.2;14.6
350;1 Inkomen als werknemer;Hoofdkostwinner: 65 tot 75 jaar;2023;305.9;25.1;12677.0;41.4;28.6;15.8
351;1 Inkomen als werknemer;Hoofdkostwinner: 75 tot 85 jaar;2011;32.1;5.3;811.0;25.2;17.7;4.0
352;1 Inkomen als werknemer;Hoofdkostwinner: 75 tot 85 jaar;2012;33.6;5.5;776.0;23.1;12.8;3.7
353;1 Inkomen als werknemer;Hoofdkostwinner: 75 tot 85 jaar;2013;31.6;5.1;752.0;23.8;13.9;3.5
354;1 Inkomen als werknemer;Hoofdkostwinner: 75 tot 85 jaar;2014;31.4;5.0;746.0;23.8;13.4;3.3
355;1 Inkomen als werknemer;Hoofdkostwinner: 75 tot 85 jaar;2015;30.5;4.7;733.0;24.0;14.1;3.2
356;1 Inkomen als werknemer;Hoofdkostwinner: 75 tot 85 jaar;2016;29.5;4.5;745.0;25.3;16.4;3.1
357;1 Inkomen als werknemer;Hoofdkostwinner: 75 tot 85 jaar;2017;29.8;4.4;779.0;26.2;17.3;3.1
358;1 Inkomen als werknemer;Hoofdkostwinner: 75 tot 85 jaar;2018;31.4;4.6;819.0;26.0;17.1;3.1
359;1 Inkomen als werknemer;Hoofdkostwinner: 75 tot 85 jaar;2019;33.3;4.7;886.0;26.6;17.3;3.1
360;1 Inkomen als werknemer;Hoofdkostwinner: 75 tot 85 jaar;2020;33.6;4.6;906.0;27.0;17.0;3.0
361;1 Inkomen als werknemer;Hoofdkostwinner: 75 tot 85 jaar;2021;34.3;4.6;958.0;27.9;18.1;3.0
362;1 Inkomen als werknemer;Hoofdkostwinner: 75 tot 85 jaar;2022;39.5;5.0;1135.0;28.7;17.8;3.2
363;1 Inkomen als werknemer;Hoofdkostwinner: 75 tot 85 jaar;2023;43.5;5.2;1286.0;29.6;18.0;3.1
364;1 Inkomen als werknemer;Hoofdkostwinner: 85 jaar of ouder;2011;7.0;3.4;184.0;26.4;21.4;3.1
365;1 Inkomen als werknemer;Hoofdkostwinner: 85 jaar of ouder;2012;7.2;3.4;174.0;24.2;16.1;2.8
366;1 Inkomen als werknemer;Hoofdkostwinner: 85 jaar of ouder;2013;6.7;3.1;179.0;26.7;20.4;2.7
367;1 Inkomen als werknemer;Hoofdkostwinner: 85 jaar of ouder;2014;6.5;2.9;181.0;28.1;22.8;2.7
368;1 Inkomen als werknemer;Hoofdkostwinner: 85 jaar of ouder;2015;6.1;2.6;181.0;29.7;25.7;2.5
369;1 Inkomen als werknemer;Hoofdkostwinner: 85 jaar of ouder;2016;5.8;2.4;192.0;33.0;29.5;2.5
370;1 Inkomen als werknemer;Hoofdkostwinner: 85 jaar of ouder;2017;5.7;2.3;193.0;34.0;30.5;2.4
371;1 Inkomen als werknemer;Hoofdkostwinner: 85 jaar of ouder;2018;5.8;2.3;206.0;35.3;32.0;2.5
372;1 Inkomen als werknemer;Hoofdkostwinner: 85 jaar of ouder;2019;6.1;2.3;221.0;36.3;32.6;2.5
373;1 Inkomen als werknemer;Hoofdkostwinner: 85 jaar of ouder;2020;6.1;2.3;229.0;37.5;33.2;2.5
374;1 Inkomen als werknemer;Hoofdkostwinner: 85 jaar of ouder;2021;6.1;2.2;235.0;38.5;34.1;2.5
375;1 Inkomen als werknemer;Hoofdkostwinner: 85 jaar of ouder;2022;6.2;2.2;244.0;39.6;34.6;2.4
376;1 Inkomen als werknemer;Hoofdkostwinner: 85 jaar of ouder;2023;6.1;2.2;258.0;42.5;37.5;2.3
377;1 Inkomen als werknemer;Hoofdkostwinner: Nederland;2011;3867.4;65.4;242584.0;62.7;55.2;65.2
378;1 Inkomen als werknemer;Hoofdkostwinner: Nederland;2012;3861.7;65.0;245600.0;63.6;55.7;64.9
379;1 Inkomen als werknemer;Hoofdkostwinner: Nederland;2013;3831.5;64.1;246335.0;64.3;55.9;64.1
380;1 Inkomen als werknemer;Hoofdkostwinner: Nederland;2014;3822.7;64.0;249068.0;65.2;56.4;62.2
381;1 Inkomen als werknemer;Hoofdkostwinner: Nederland;2015;3817.6;63.5;248159.0;65.0;56.3;63.0
382;1 Inkomen als werknemer;Hoofdkostwinner: Nederland;2016;3814.4;63.4;253045.0;66.3;57.4;62.2
383;1 Inkomen als werknemer;Hoofdkostwinner: Nederland;2017;3826.5;63.4;260334.0;68.0;58.9;61.0
384;1 Inkomen als werknemer;Hoofdkostwinner: Nederland;2018;3840.7;63.5;269596.0;70.2;60.8;61.7
385;1 Inkomen als werknemer;Hoofdkostwinner: Nederland;2019;3849.3;63.6;281686.0;73.2;63.3;60.2
386;1 Inkomen als werknemer;Hoofdkostwinner: Nederland;2020;3824.4;63.1;290407.0;75.9;65.5;61.4
387;1 Inkomen als werknemer;Hoofdkostwinner: Nederland;2021;;;;;;
388;1 Inkomen als werknemer;Hoofdkostwinner: Nederland;2022;;;;;;
389;1 Inkomen als werknemer;Hoofdkostwinner: Nederland;2023;;;;;;
390;1 Inkomen als werknemer;Hoofdkostwinner: westers;2011;466.9;64.9;27370.0;58.6;46.7;66.1
391;1 Inkomen als werknemer;Hoofdkostwinner: westers;2012;474.8;64.5;28133.0;59.3;46.6;65.8
392;1 Inkomen als werknemer;Hoofdkostwinner: westers;2013;476.6;63.8;28420.0;59.6;46.7;65.1
393;1 Inkomen als werknemer;Hoofdkostwinner: westers;2014;483.5;63.7;29329.0;60.7;46.9;63.8
394;1 Inkomen als werknemer;Hoofdkostwinner: westers;2015;495.8;63.8;29805.0;60.1;46.4;64.4
395;1 Inkomen als werknemer;Hoofdkostwinner: westers;2016;507.5;64.0;30923.0;60.9;47.0;64.1
396;1 Inkomen als werknemer;Hoofdkostwinner: westers;2017;522.9;64.6;32635.0;62.4;48.1;63.5
397;1 Inkomen als werknemer;Hoofdkostwinner: westers;2018;545.5;65.4;34731.0;63.7;49.2;64.5
398;1 Inkomen als werknemer;Hoofdkostwinner: westers;2019;566.2;66.0;37633.0;66.5;51.0;63.9
399;1 Inkomen als werknemer;Hoofdkostwinner: westers;2020;581.4;65.8;39956.0;68.7;53.0;64.8
400;1 Inkomen als werknemer;Hoofdkostwinner: westers;2021;;;;;;
401;1 Inkomen als werknemer;Hoofdkostwinner: westers;2022;;;;;;
402;1 Inkomen als werknemer;Hoofdkostwinner: westers;2023;;;;;;
403;1 Inkomen als werknemer;Hoofdkostwinner: niet-westers;2011;512.9;71.6;20716.0;40.4;33.3;67.9
404;1 Inkomen als werknemer;Hoofdkostwinner: niet-westers;2012;514.3;70.1;21351.0;41.5;33.7;67.4
405;1 Inkomen als werknemer;Hoofdkostwinner: niet-westers;2013;509.2;68.2;21559.0;42.3;34.5;66.0
406;1 Inkomen als werknemer;Hoofdkostwinner: niet-westers;2014;513.5;67.5;22174.0;43.2;34.9;64.4
407;1 Inkomen als werknemer;Hoofdkostwinner: niet-westers;2015;525.9;67.3;22929.0;43.6;35.3;64.2
408;1 Inkomen als werknemer;Hoofdkostwinner: niet-westers;2016;545.7;67.4;24334.0;44.6;35.8;63.9
409;1 Inkomen als werknemer;Hoofdkostwinner: niet-westers;2017;575.9;68.1;26537.0;46.1;36.8;63.8
410;1 Inkomen als werknemer;Hoofdkostwinner: niet-westers;2018;615.1;69.9;29370.0;47.7;37.9;64.7
411;1 Inkomen als werknemer;Hoofdkostwinner: niet-westers;2019;649.6;71.1;32773.0;50.5;39.8;65.2
412;1 Inkomen als werknemer;Hoofdkostwinner: niet-westers;2020;665.7;70.0;35742.0;53.7;42.8;65.0
413;1 Inkomen als werknemer;Hoofdkostwinner: niet-westers;2021;;;;;;
414;1 Inkomen als werknemer;Hoofdkostwinner: niet-westers;2022;;;;;;
415;1 Inkomen als werknemer;Hoofdkostwinner: niet-westers;2023;;;;;;
416;1 Inkomen als werknemer;Bron: Inkomen als werknemer/zelfstandige;2011;4277.8;93.6;284772.0;66.6;57.9;82.0
417;1 Inkomen als werknemer;Bron: Inkomen als werknemer/zelfstandige;2012;4266.7;93.5;289075.0;67.8;58.8;82.0
418;1 Inkomen als werknemer;Bron: Inkomen als werknemer/zelfstandige;2013;4225.0;93.4;290056.0;68.7;59.2;81.4
419;1 Inkomen als werknemer;Bron: Inkomen als werknemer/zelfstandige;2014;4214.7;93.2;293632.0;69.7;59.8;79.6
420;1 Inkomen als werknemer;Bron: Inkomen als werknemer/zelfstandige;2015;4263.4;93.1;294499.0;69.1;59.3;80.2
421;1 Inkomen als werknemer;Bron: Inkomen als werknemer/zelfstandige;2016;4318.1;93.1;301609.0;69.8;60.0;79.2
422;1 Inkomen als werknemer;Bron: Inkomen als werknemer/zelfstandige;2017;4388.9;93.2;312395.0;71.2;61.1;78.6
423;1 Inkomen als werknemer;Bron: Inkomen als werknemer/zelfstandige;2018;4499.0;93.2;326956.0;72.7;62.4;77.9
424;1 Inkomen als werknemer;Bron: Inkomen als werknemer/zelfstandige;2019;4577.6;93.2;344883.0;75.3;64.5;76.3
425;1 Inkomen als werknemer;Bron: Inkomen als werknemer/zelfstandige;2020;4578.1;93.2;358920.0;78.4;67.0;77.3
426;1 Inkomen als werknemer;Bron: Inkomen als werknemer/zelfstandige;2021;4628.4;93.1;373792.0;80.8;68.6;76.9
427;1 Inkomen als werknemer;Bron: Inkomen als werknemer/zelfstandige;2022;4746.3;92.9;405176.0;85.4;72.4;76.4
428;1 Inkomen als werknemer;Bron: Inkomen als werknemer/zelfstandige;2023;4811.3;92.8;436463.0;90.7;76.7;76.2
429;1 Inkomen als werknemer;Bron: Inkomen als werknemer;2011;3954.7;100.0;277638.0;70.2;61.3;93.9
430;1 Inkomen als werknemer;Bron: Inkomen als werknemer;2012;3945.9;100.0;281918.0;71.4;62.3;93.5
431;1 Inkomen als werknemer;Bron: Inkomen als werknemer;2013;3906.0;100.0;282864.0;72.4;62.8;92.5
432;1 Inkomen als werknemer;Bron: Inkomen als werknemer;2014;3886.0;100.0;286019.0;73.6;63.6;92.2
433;1 Inkomen als werknemer;Bron: Inkomen als werknemer;2015;3921.0;100.0;286475.0;73.1;63.2;91.9
434;1 Inkomen als werknemer;Bron: Inkomen als werknemer;2016;3960.2;100.0;292889.0;74.0;64.1;91.5
435;1 Inkomen als werknemer;Bron: Inkomen als werknemer;2017;4020.1;100.0;303048.0;75.4;65.3;91.0
436;1 Inkomen als werknemer;Bron: Inkomen als werknemer;2018;4111.1;100.0;316689.0;77.0;66.8;90.8
437;1 Inkomen als werknemer;Bron: Inkomen als werknemer;2019;4177.5;100.0;333821.0;79.9;69.2;90.5
438;1 Inkomen als werknemer;Bron: Inkomen als werknemer;2020;4193.4;100.0;347574.0;82.9;71.7;90.1
439;1 Inkomen als werknemer;Bron: Inkomen als werknemer;2021;4220.7;100.0;361169.0;85.6;73.6;89.9
440;1 Inkomen als werknemer;Bron: Inkomen als werknemer;2022;4311.5;100.0;391142.0;90.7;78.1;89.6
441;1 Inkomen als werknemer;Bron: Inkomen als werknemer;2023;4371.5;100.0;421265.0;96.4;82.7;89.4
442;1 Inkomen als werknemer;Bron: Inkomen als zelfstandige (totaal);2011;323.1;52.7;7133.0;22.1;16.5;13.8
443;1 Inkomen als werknemer;Bron: Inkomen als zelfstandige (totaal);2012;320.8;52.0;7157.0;22.3;16.4;14.0
