ID;Geslacht;LeeftijdPersoon;Persoonskenmerken;HemelsbredeAfstandTotOuder;GeslachtInNederlandWonendeOuder;RegioS;PersonenVan18JaarOfOuder_1
4537;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Valkenswaard;910
4538;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Veendam;1400
4539;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Veenendaal;1650
4540;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Veere;570
4541;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Veghel;1500
4542;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Veldhoven;1200
4543;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Velsen;1800
4544;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Venlo;1920
4545;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Venray;1390
4546;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Vianen;850
4547;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Vlaardingen;2360
4548;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Vlagtwedde;670
4549;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Vlieland;0
4550;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Vlissingen;880
4551;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Vlist;310
4552;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Voerendaal;310
4553;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Voorschoten;730
4554;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Voorst;650
4555;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Vught;900
4556;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Waalre;470
4557;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Waalwijk;1620
4558;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Waddinxveen;990
4559;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Wageningen;1090
4560;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Wassenaar;610
4561;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Waterland;570
4562;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Weert;1070
4563;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Weesp;870
4564;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Werkendam;920
4565;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;West Maas en Waal;690
4566;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Westerveld;710
4567;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Westervoort;430
4568;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Westland;2250
4569;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Weststellingwerf;1090
4570;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Westvoorne;540
4571;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Wierden;660
4572;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Wijchen;1510
4573;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Wijdemeren;810
4574;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Wijk bij Duurstede;1210
4575;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Winsum;900
4576;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Winterswijk;820
4577;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Woensdrecht;670
4578;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Woerden;2040
4579;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;De Wolden;850
4580;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Wormerland;530
4581;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Woudenberg;630
4582;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Woudrichem;430
4583;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Zaanstad;6000
4584;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Zaltbommel;890
4585;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Zandvoort;500
4586;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Zederik;560
4587;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Zeevang;300
4588;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Zeewolde;1360
4589;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Zeist;2230
4590;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Zevenaar;1190
4591;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Zoetermeer;8050
4592;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Zoeterwoude;290
4593;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Zuidhorn;1150
4594;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Zuidplas;1800
4595;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Zundert;690
4596;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Zutphen;2050
4597;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Zwartewaterland;740
4598;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Zwijndrecht;1360
4599;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 10 tot 25 km;Mannen;Zwolle;6060
4600;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Nederland;534010
4601;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Noord-Nederland (LD);66590
4602;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Oost-Nederland (LD);119910
4603;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;West-Nederland (LD);263300
4604;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Zuid-Nederland (LD);84210
4605;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Groningen (PV);26600
4606;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Friesland (PV);21910
4607;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Drenthe (PV);18090
4608;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Overijssel (PV);30180
4609;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Flevoland (PV);22390
4610;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Gelderland (PV);67350
4611;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Utrecht (PV);59670
4612;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Noord-Holland (PV);110490
4613;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Zuid-Holland (PV);85020
4614;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Zeeland (PV);8120
4615;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Noord-Brabant (PV);69230
4616;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Limburg (PV);14980
4617;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Oost-Groningen (CR);3960
4618;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Delfzijl en omgeving (CR);1210
4619;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Overig Groningen (CR);21420
4620;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Noord-Friesland (CR);10140
4621;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Zuidwest-Friesland (CR);4110
4622;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Zuidoost-Friesland (CR);7660
4623;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Noord-Drenthe (CR);10000
4624;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Zuidoost-Drenthe (CR);3960
4625;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Zuidwest-Drenthe (CR);4120
4626;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Noord-Overijssel (CR);14210
4627;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Zuidwest-Overijssel (CR);5510
4628;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Twente (CR);10460
4629;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Veluwe (CR);20670
4630;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Achterhoek (CR);9050
4631;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Arnhem/Nijmegen (CR);29090
4632;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Zuidwest-Gelderland (CR);8540
4633;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Utrecht (CR);59670
4634;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Kop van Noord-Holland (CR);10770
4635;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Alkmaar en omgeving (CR);7500
4636;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;IJmond (CR);3510
4637;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Agglomeratie Haarlem (CR);8510
4638;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Zaanstreek (CR);3420
4639;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Groot-Amsterdam (CR);68710
4640;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Het Gooi en Vechtstreek (CR);8080
4641;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Agglomeratie Leiden en Bollenstreek (CR);11590
4642;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Agglomeratie 's-Gravenhage (CR);14160
4643;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Delft en Westland (CR);4400
4644;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Oost-Zuid-Holland (CR);9570
4645;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Groot-Rijnmond (CR);34430
4646;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Zuidoost-Zuid-Holland (CR);10880
4647;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Zeeuwsch-Vlaanderen (CR);1640
4648;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Overig Zeeland (CR);6480
4649;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;West-Noord-Brabant (CR);19170
4650;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Midden-Noord-Brabant (CR);13540
4651;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Noordoost-Noord-Brabant (CR);17560
4652;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Zuidoost-Noord-Brabant (CR);18960
4653;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Noord-Limburg (CR);4590
4654;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Midden-Limburg (CR);5790
4655;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Zuid-Limburg (CR);4600
4656;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Flevoland (CR);22390
4657;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Aa en Hunze;1200
4658;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Aalburg;350
4659;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Aalsmeer;880
4660;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Aalten;370
4661;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Achtkarspelen;540
4662;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Alblasserdam;370
4663;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Albrandswaard;530
4664;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Alkmaar;3320
4665;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Almelo;1200
4666;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Almere;12840
4667;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Alphen aan den Rijn;3340
4668;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Alphen-Chaam;180
4669;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Ameland;150
4670;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Amersfoort;6110
4671;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Amstelveen;3500
4672;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Amsterdam;53310
4673;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Apeldoorn;5670
4674;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Appingedam;240
4675;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Arnhem;7810
4676;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Assen;4570
4677;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Asten;200
4678;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Baarle-Nassau;130
4679;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Baarn;770
4680;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Barendrecht;1280
4681;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Barneveld;1170
4682;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Bedum;330
4683;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Beek (L.);90
4684;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Beemster;230
4685;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Beesel;220
4686;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Bellingwedde;240
4687;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Bergambacht;280
4688;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Bergeijk;230
4689;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Bergen (L.);390
4690;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Bergen (NH.);710
4691;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Bergen op Zoom;1720
4692;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Berkelland;950
4693;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Bernheze;500
4694;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Bernisse;290
4695;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Best;640
4696;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Beuningen;520
4697;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Beverwijk;660
4698;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;het Bildt;280
4699;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;De Bilt;1540
4700;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Binnenmaas;710
4701;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Bladel;280
4702;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Blaricum;270
4703;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Bloemendaal;820
4704;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Bodegraven-Reeuwijk;1200
4705;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Boekel;130
4706;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Ten Boer;250
4707;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Borger-Odoorn;800
4708;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Borne;330
4709;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Borsele;410
4710;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Boxmeer;640
4711;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Boxtel;550
4712;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Breda;7060
4713;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Brielle;520
4714;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Bronckhorst;710
4715;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Brummen;530
4716;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Brunssum;110
4717;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Bunnik;550
4718;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Bunschoten;240
4719;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Buren;950
4720;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Bussum;1170
4721;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Capelle aan den IJssel;1420
4722;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Castricum;760
4723;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Coevorden;950
4724;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Cranendonck;420
4725;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Cromstrijen;350
4726;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Cuijk;520
4727;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Culemborg;1090
4728;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Dalfsen;640
4729;Totaal mannen en vrouwen;20300;Totaal personen;Hemelsbrede afstand 25 tot 50 km;Vrouwen;Dantumadiel;290
