ID;RegioS;Marges;SectorBranchesSBI2008;Seizoencorrectie;Perioden;Ondernemersvertrouwen_1;OntwikkelingEconomischKlimaat_2;VerwachtingEconomischKlimaat_3;OnzekerheidsindicatorEconomischKlimaat_4
217;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 november;;;7.9;
218;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2016 december;;;9.3;
219;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 januari;12.1;12.4;11.7;
220;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 februari;;;9.6;
221;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 maart;;;9.2;
222;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 april;10.6;12.1;9.1;
223;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 mei;;;6.6;
224;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 juni;;;8.3;
225;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 juli;9.3;9.9;8.7;
226;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 augustus;;;9.5;
227;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 september;;;10.9;
228;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 oktober;11.5;11.3;11.7;
229;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 november;;;10.8;
230;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2017 december;;;11.3;
231;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 januari;13.5;14.3;12.7;
232;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 februari;;;11.8;
233;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 maart;;;9.9;
234;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 april;10.0;10.9;9.1;
235;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 mei;;;8.5;
236;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 juni;;;8.1;
237;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 juli;9.1;10.1;8.1;
238;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 augustus;;;7.5;
239;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 september;;;9.3;
240;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 oktober;8.0;7.3;8.7;
241;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 november;;;7.9;
242;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2018 december;;;7.6;
243;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 januari;3.8;3.7;3.8;
244;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 februari;;;3.3;
245;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 maart;;;4.4;
246;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 april;1.6;1.5;1.8;
247;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 mei;;;3.7;
248;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 juni;;;2.8;
249;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 juli;1.4;0.9;1.9;
250;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 augustus;;;1.4;
251;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 september;;;-0.1;
252;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 oktober;-2.1;-2.9;-1.2;
253;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 november;;;-0.3;
254;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2019 december;;;0.8;
255;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 januari;1.0;-0.1;2.1;
256;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 februari;;;1.1;
257;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 maart;;;-16.6;
258;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 april;-49.6;-32.5;-66.6;
259;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 mei;;;-48.2;
260;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 juni;;;-13.6;
261;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 juli;-22.0;-42.1;-1.9;
262;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 augustus;;;0.1;
263;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 september;;;-4.0;
264;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 oktober;-15.6;-11.4;-19.8;
265;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 november;;;-18.2;
266;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2020 december;;;-6.2;
267;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 januari;-12.2;-16.4;-8.0;
268;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 februari;;;-5.7;
269;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 maart;;;0.9;
270;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 april;-0.7;-8.0;6.7;
271;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 mei;;;15.8;20.3
272;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 juni;;;21.0;14.3
273;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 juli;15.8;15.6;16.0;13.3
274;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 augustus;;;13.6;10.9
275;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 september;;;12.0;6.6
276;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 oktober;14.9;16.4;13.3;9.4
277;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 november;;;6.2;12.2
278;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2021 december;;;-3.9;13.7
279;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 januari;-1.4;-3.0;0.3;15.3
280;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 februari;;;11.0;9.7
281;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 maart;;;1.7;15.5
282;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 april;-2.7;-2.1;-3.3;13.7
283;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 mei;;;-3.0;12.2
284;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 juni;;;-4.2;11.7
285;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 juli;-6.2;-6.3;-6.1;13.7
286;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 augustus;;;-7.9;12.8
287;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 september;;;-14.9;15.8
288;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 oktober;-17.4;-15.2;-19.6;21.7
289;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 november;;;-12.9;19.8
290;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2022 december;;;-11.8;18.1
291;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 januari;-10.5;-11.6;-9.4;17.7
292;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 februari;;;-4.3;15.7
293;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 maart;;;-0.9;14.1
294;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 april;-4.4;-6.3;-2.5;14.5
295;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 mei;-4.7;-6.4;-3.0;13.2
296;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 juni;-5.4;-6.7;-4.1;13.6
297;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 juli;-4.9;-5.6;-4.1;12.2
298;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 augustus;-5.8;-6.2;-5.4;12.5
299;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 september;-6.5;-6.7;-6.4;13.6
300;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 oktober;-7.5;-8.6;-6.3;12.7
301;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 november;-6.4;-9.2;-3.6;13.2
302;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2023 december;-7.6;-10.1;-5.2;12.5
303;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 januari;-5.6;-8.2;-3.1;11.2
304;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 februari;-4.2;-7.3;-1.0;10.3
305;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 maart;-4.9;-6.9;-2.8;10.3
306;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 april;-4.4;-8.3;-0.5;8.4
307;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 mei;-3.8;-6.5;-1.1;8.1
308;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 juni;-2.8;-3.4;-2.2;7.6
309;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 juli;-3.3;-4.3;-2.3;7.6
310;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 augustus;-3.2;-4.0;-2.5;8.3
311;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 september;-2.8;-5.0;-0.7;6.7
312;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 oktober;-3.0;-5.7;-0.3;8.1
313;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 november;-2.9;-5.2;-0.6;9.0
314;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2024 december;-2.9;-5.6;-0.3;7.2
315;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2025 januari;-5.3;-8.6;-2.1;10.1
316;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2025 februari;-5.0;-4.6;-5.5;10.0
317;Nederland;Waarde;C Industrie, H-S diensten en 45+47;Seizoengecorrigeerde cijfers;2025 maart;-6.3;-6.5;-6.1;9.8
318;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 januari;;;;
319;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 februari;;;;
320;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 maart;;;;
321;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 april;;;;
322;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 mei;;;;
323;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 juni;;;;
324;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 juli;;;;
325;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 augustus;;;;
326;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 september;;;;
327;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 oktober;;;;
328;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 november;;;;
329;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2012 december;;;;
330;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 januari;;;;
331;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 februari;;;;
332;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 maart;;;;
333;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 april;;;;
334;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 mei;;;;
335;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 juni;;;;
336;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 juli;;;;
337;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 augustus;;;;
338;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 september;;;;
339;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 oktober;;;;
340;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 november;;;;
341;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2013 december;;;;
342;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 januari;-3.6;-8.0;0.5;
343;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 februari;;;;
344;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 maart;;;;
345;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 april;0.6;-2.0;3.1;
346;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 mei;;;;
347;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 juni;;;;
348;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 juli;-0.6;-3.9;2.5;
349;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 augustus;;;;
350;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 september;;;;
351;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 oktober;-1.1;-4.1;1.4;
352;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 november;;;;
353;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2014 december;;;;
354;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 januari;0.8;-1.5;2.5;
355;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 februari;;;;
356;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 maart;;;;
357;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 april;3.6;3.2;3.7;
358;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 mei;;;;
359;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 juni;;;;
360;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 juli;6.1;5.9;6.1;
361;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 augustus;;;;
362;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 september;;;;
363;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 oktober;6.5;5.5;7.1;
364;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 november;;;;
365;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2015 december;;;;
366;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 januari;7.6;7.0;7.9;
367;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 februari;;;;
368;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 maart;;;;
369;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 april;4.5;4.8;3.9;
370;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 mei;;;;
371;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 juni;;;;
372;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 juli;4.6;4.2;4.6;
373;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 augustus;;;;
374;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 september;;;;
375;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 oktober;8.4;7.8;8.5;
376;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 november;;;;
377;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2016 december;;;;
378;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 januari;13.1;13.6;12.4;
379;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 februari;;;;
380;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 maart;;;;
381;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 april;12.2;13.6;10.6;
382;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 mei;;;;
383;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 juni;;;;
384;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 juli;11.4;12.7;9.8;
385;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 augustus;;;;
386;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 september;;;;
387;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 oktober;13.1;13.4;12.7;
388;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 november;;;;
389;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2017 december;;;;
390;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 januari;15.3;16.5;13.9;
391;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 februari;;;;
392;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 maart;;;;
393;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 april;11.6;13.2;10.0;
394;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 mei;;;;
395;Nederland;Ondergrens 95%-interval;Totaal (ex. financieel of nutsbedrijven);Seizoengecorrigeerde cijfers;2018 juni;;;;
