ID;ArbeidsmarktpositieSchoolverlaters;InkomstenSchoolverlaters;Onderwijssoorten;Leeftijd;RegioS;Perioden;SchoolverlatersOnderzoekspopulatie_1;VoortijdigSchoolverlaters_2;SchoolverlatersMetStartkwalificatie_3;PercentageVoortijdigSchoolverlaters_4
1243;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Nederland;2008, vrijdag 26 september;23230.0;12390.0;10840.0;53.3
1244;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Vier grote gemeenten (G4);2005, vrijdag 30 september;4090.0;2860.0;1230.0;70.0
1245;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Vier grote gemeenten (G4);2006, vrijdag 29 september;3930.0;2630.0;1300.0;67.0
1246;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Vier grote gemeenten (G4);2007, vrijdag 28 september;3770.0;2370.0;1400.0;62.9
1247;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Vier grote gemeenten (G4);2008, vrijdag 26 september;3470.0;2010.0;1460.0;57.9
1248;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Gemeenten >= 100 000 inwoners (excl. G4);2005, vrijdag 30 september;5030.0;3480.0;1550.0;69.2
1249;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Gemeenten >= 100 000 inwoners (excl. G4);2006, vrijdag 29 september;4860.0;3160.0;1700.0;65.0
1250;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Gemeenten >= 100 000 inwoners (excl. G4);2007, vrijdag 28 september;4760.0;2990.0;1770.0;62.7
1251;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Gemeenten >= 100 000 inwoners (excl. G4);2008, vrijdag 26 september;4590.0;2500.0;2090.0;54.5
1252;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Gemeenten < 100 000 inwoners;2005, vrijdag 30 september;16560.0;11030.0;5530.0;66.6
1253;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Gemeenten < 100 000 inwoners;2006, vrijdag 29 september;15970.0;10160.0;5810.0;63.6
1254;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Gemeenten < 100 000 inwoners;2007, vrijdag 28 september;15660.0;9310.0;6350.0;59.4
1255;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Gemeenten < 100 000 inwoners;2008, vrijdag 26 september;15160.0;7870.0;7290.0;51.9
1256;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord-Nederland (LD);2005, vrijdag 30 september;1920.0;1250.0;670.0;64.9
1257;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord-Nederland (LD);2006, vrijdag 29 september;1710.0;1070.0;640.0;62.6
1258;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord-Nederland (LD);2007, vrijdag 28 september;1740.0;1030.0;710.0;58.9
1259;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord-Nederland (LD);2008, vrijdag 26 september;1700.0;860.0;840.0;50.5
1260;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Oost-Nederland (LD);2005, vrijdag 30 september;4930.0;3430.0;1500.0;69.5
1261;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Oost-Nederland (LD);2006, vrijdag 29 september;4510.0;2900.0;1610.0;64.3
1262;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Oost-Nederland (LD);2007, vrijdag 28 september;4650.0;2830.0;1820.0;60.9
1263;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Oost-Nederland (LD);2008, vrijdag 26 september;4370.0;2300.0;2070.0;52.7
1264;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;West-Nederland (LD);2005, vrijdag 30 september;13670.0;8830.0;4850.0;64.5
1265;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;West-Nederland (LD);2006, vrijdag 29 september;13720.0;8560.0;5160.0;62.4
1266;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;West-Nederland (LD);2007, vrijdag 28 september;13150.0;7680.0;5470.0;58.4
1267;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;West-Nederland (LD);2008, vrijdag 26 september;12820.0;6630.0;6190.0;51.7
1268;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuid-Nederland (LD);2005, vrijdag 30 september;5160.0;3880.0;1280.0;75.2
1269;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuid-Nederland (LD);2006, vrijdag 29 september;4820.0;3420.0;1390.0;71.1
1270;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuid-Nederland (LD);2007, vrijdag 28 september;4650.0;3130.0;1530.0;67.2
1271;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuid-Nederland (LD);2008, vrijdag 26 september;4340.0;2600.0;1750.0;59.8
1272;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Groningen (PV);2005, vrijdag 30 september;740.0;440.0;300.0;59.4
1273;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Groningen (PV);2006, vrijdag 29 september;610.0;360.0;250.0;59.7
1274;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Groningen (PV);2007, vrijdag 28 september;620.0;350.0;270.0;56.3
1275;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Groningen (PV);2008, vrijdag 26 september;640.0;310.0;340.0;47.8
1276;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Friesland (PV);2005, vrijdag 30 september;630.0;450.0;180.0;71.6
1277;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Friesland (PV);2006, vrijdag 29 september;640.0;430.0;210.0;67.4
1278;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Friesland (PV);2007, vrijdag 28 september;610.0;390.0;220.0;63.7
1279;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Friesland (PV);2008, vrijdag 26 september;610.0;310.0;300.0;50.5
1280;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Drenthe (PV);2005, vrijdag 30 september;550.0;360.0;190.0;64.8
1281;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Drenthe (PV);2006, vrijdag 29 september;460.0;270.0;180.0;59.7
1282;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Drenthe (PV);2007, vrijdag 28 september;510.0;290.0;220.0;56.5
1283;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Drenthe (PV);2008, vrijdag 26 september;440.0;240.0;200.0;54.5
1284;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Overijssel (PV);2005, vrijdag 30 september;1320.0;930.0;390.0;70.4
1285;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Overijssel (PV);2006, vrijdag 29 september;1120.0;740.0;390.0;65.6
1286;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Overijssel (PV);2007, vrijdag 28 september;1120.0;670.0;450.0;60.0
1287;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Overijssel (PV);2008, vrijdag 26 september;1100.0;620.0;490.0;55.9
1288;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Flevoland (PV);2005, vrijdag 30 september;660.0;500.0;160.0;75.9
1289;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Flevoland (PV);2006, vrijdag 29 september;610.0;410.0;200.0;67.7
1290;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Flevoland (PV);2007, vrijdag 28 september;640.0;430.0;210.0;67.2
1291;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Flevoland (PV);2008, vrijdag 26 september;570.0;350.0;220.0;61.9
1292;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Gelderland (PV);2005, vrijdag 30 september;2950.0;2000.0;950.0;67.7
1293;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Gelderland (PV);2006, vrijdag 29 september;2780.0;1750.0;1030.0;63.0
1294;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Gelderland (PV);2007, vrijdag 28 september;2890.0;1730.0;1160.0;59.9
1295;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Gelderland (PV);2008, vrijdag 26 september;2700.0;1340.0;1370.0;49.4
1296;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Utrecht (PV);2005, vrijdag 30 september;2140.0;1200.0;940.0;56.2
1297;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Utrecht (PV);2006, vrijdag 29 september;2240.0;1240.0;1000.0;55.3
1298;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Utrecht (PV);2007, vrijdag 28 september;2310.0;1190.0;1120.0;51.7
1299;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Utrecht (PV);2008, vrijdag 26 september;2220.0;1080.0;1150.0;48.4
1300;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord-Holland (PV);2005, vrijdag 30 september;5180.0;3270.0;1900.0;63.2
1301;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord-Holland (PV);2006, vrijdag 29 september;5420.0;3310.0;2110.0;61.0
1302;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord-Holland (PV);2007, vrijdag 28 september;5070.0;2880.0;2190.0;56.8
1303;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord-Holland (PV);2008, vrijdag 26 september;4970.0;2520.0;2450.0;50.8
1304;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuid-Holland (PV);2005, vrijdag 30 september;5820.0;3940.0;1870.0;67.8
1305;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuid-Holland (PV);2006, vrijdag 29 september;5560.0;3650.0;1900.0;65.7
1306;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuid-Holland (PV);2007, vrijdag 28 september;5300.0;3300.0;2000.0;62.3
1307;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuid-Holland (PV);2008, vrijdag 26 september;5200.0;2810.0;2390.0;54.0
1308;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zeeland (PV);2005, vrijdag 30 september;550.0;410.0;140.0;75.3
1309;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zeeland (PV);2006, vrijdag 29 september;510.0;370.0;140.0;72.0
1310;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zeeland (PV);2007, vrijdag 28 september;470.0;300.0;170.0;63.8
1311;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zeeland (PV);2008, vrijdag 26 september;420.0;220.0;200.0;52.2
1312;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord-Brabant (PV);2005, vrijdag 30 september;3550.0;2620.0;920.0;74.0
1313;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord-Brabant (PV);2006, vrijdag 29 september;3290.0;2320.0;980.0;70.4
1314;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord-Brabant (PV);2007, vrijdag 28 september;3210.0;2140.0;1070.0;66.8
1315;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord-Brabant (PV);2008, vrijdag 26 september;3020.0;1770.0;1250.0;58.6
1316;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Limburg (PV);2005, vrijdag 30 september;1610.0;1250.0;360.0;77.7
1317;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Limburg (PV);2006, vrijdag 29 september;1530.0;1110.0;420.0;72.5
1318;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Limburg (PV);2007, vrijdag 28 september;1440.0;980.0;460.0;68.1
1319;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Limburg (PV);2008, vrijdag 26 september;1330.0;830.0;500.0;62.3
1320;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Oost-Groningen (WG);2005, vrijdag 30 september;190.0;150.0;40.0;79.1
1321;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Oost-Groningen (WG);2006, vrijdag 29 september;150.0;110.0;40.0;75.3
1322;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Oost-Groningen (WG);2007, vrijdag 28 september;140.0;110.0;40.0;74.5
1323;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Oost-Groningen (WG);2008, vrijdag 26 september;140.0;80.0;60.0;55.8
1324;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord-Groningen en Eemsmond (WG);2005, vrijdag 30 september;120.0;70.0;50.0;55.6
1325;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord-Groningen en Eemsmond (WG);2006, vrijdag 29 september;100.0;50.0;40.0;55.8
1326;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord-Groningen en Eemsmond (WG);2007, vrijdag 28 september;100.0;60.0;40.0;57.1
1327;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord-Groningen en Eemsmond (WG);2008, vrijdag 26 september;120.0;50.0;70.0;43.1
1328;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Centraal en westelijk Groningen (WG);2005, vrijdag 30 september;430.0;230.0;210.0;51.8
1329;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Centraal en westelijk Groningen (WG);2006, vrijdag 29 september;370.0;200.0;170.0;54.5
1330;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Centraal en westelijk Groningen (WG);2007, vrijdag 28 september;380.0;190.0;190.0;49.3
1331;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Centraal en westelijk Groningen (WG);2008, vrijdag 26 september;390.0;180.0;210.0;46.4
1332;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Friesland-noord (WG);2005, vrijdag 30 september;290.0;210.0;80.0;72.2
1333;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Friesland-noord (WG);2006, vrijdag 29 september;280.0;190.0;90.0;68.8
1334;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Friesland-noord (WG);2007, vrijdag 28 september;260.0;160.0;90.0;63.6
1335;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Friesland-noord (WG);2008, vrijdag 26 september;250.0;130.0;130.0;50.0
1336;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuidwest-Friesland (WG);2005, vrijdag 30 september;110.0;80.0;30.0;71.0
1337;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuidwest-Friesland (WG);2006, vrijdag 29 september;140.0;80.0;60.0;58.0
1338;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuidwest-Friesland (WG);2007, vrijdag 28 september;120.0;70.0;50.0;60.2
1339;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuidwest-Friesland (WG);2008, vrijdag 26 september;120.0;50.0;70.0;41.9
1340;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Friesland-oost (WG);2005, vrijdag 30 september;230.0;160.0;70.0;71.0
1341;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Friesland-oost (WG);2006, vrijdag 29 september;230.0;160.0;70.0;71.4
1342;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Friesland-oost (WG);2007, vrijdag 28 september;230.0;150.0;80.0;65.7
1343;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Friesland-oost (WG);2008, vrijdag 26 september;230.0;130.0;100.0;55.7
1344;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord- en midden-Drenthe (WG);2005, vrijdag 30 september;230.0;150.0;90.0;62.9
1345;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord- en midden-Drenthe (WG);2006, vrijdag 29 september;180.0;100.0;90.0;52.8
1346;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord- en midden-Drenthe (WG);2007, vrijdag 28 september;210.0;110.0;100.0;51.7
1347;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Noord- en midden-Drenthe (WG);2008, vrijdag 26 september;200.0;90.0;110.0;47.0
1348;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuidoost-Drenthe (WG);2005, vrijdag 30 september;200.0;140.0;60.0;68.8
1349;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuidoost-Drenthe (WG);2006, vrijdag 29 september;160.0;110.0;50.0;68.3
1350;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuidoost-Drenthe (WG);2007, vrijdag 28 september;160.0;110.0;50.0;66.5
1351;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuidoost-Drenthe (WG);2008, vrijdag 26 september;140.0;90.0;60.0;61.5
1352;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuidwest-Drenthe (WG);2005, vrijdag 30 september;120.0;70.0;50.0;61.7
1353;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuidwest-Drenthe (WG);2006, vrijdag 29 september;120.0;70.0;50.0;58.6
1354;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuidwest-Drenthe (WG);2007, vrijdag 28 september;140.0;70.0;70.0;52.5
1355;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Zuidwest-Drenthe (WG);2008, vrijdag 26 september;100.0;60.0;40.0;59.4
1356;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;IJssel-Vecht (WG);2005, vrijdag 30 september;500.0;310.0;190.0;61.4
1357;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;IJssel-Vecht (WG);2006, vrijdag 29 september;430.0;240.0;190.0;56.1
1358;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;IJssel-Vecht (WG);2007, vrijdag 28 september;480.0;270.0;200.0;57.4
1359;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;IJssel-Vecht (WG);2008, vrijdag 26 september;440.0;210.0;220.0;49.1
1360;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Stedendriehoek (WG);2005, vrijdag 30 september;620.0;420.0;200.0;67.6
1361;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Stedendriehoek (WG);2006, vrijdag 29 september;750.0;450.0;300.0;60.3
1362;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Stedendriehoek (WG);2007, vrijdag 28 september;650.0;380.0;270.0;58.9
1363;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Stedendriehoek (WG);2008, vrijdag 26 september;620.0;330.0;290.0;53.6
1364;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Twente (WG);2005, vrijdag 30 september;680.0;520.0;160.0;76.5
1365;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Twente (WG);2006, vrijdag 29 september;570.0;410.0;160.0;71.3
1366;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Twente (WG);2007, vrijdag 28 september;540.0;340.0;210.0;62.0
1367;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Twente (WG);2008, vrijdag 26 september;570.0;340.0;230.0;59.3
1368;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Oost-Gelderland (WG);2005, vrijdag 30 september;330.0;250.0;80.0;74.5
1369;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Oost-Gelderland (WG);2006, vrijdag 29 september;310.0;210.0;100.0;67.8
1370;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Oost-Gelderland (WG);2007, vrijdag 28 september;300.0;190.0;110.0;64.2
1371;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Oost-Gelderland (WG);2008, vrijdag 26 september;280.0;150.0;130.0;52.7
1372;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Arnhem/Nijmegen (WG);2005, vrijdag 30 september;1070.0;710.0;360.0;66.4
1373;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Arnhem/Nijmegen (WG);2006, vrijdag 29 september;960.0;590.0;370.0;61.6
1374;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Arnhem/Nijmegen (WG);2007, vrijdag 28 september;1040.0;610.0;430.0;58.8
1375;Totaal schoolverlaters;Totaal schoolverlaters;Voortgezet onderwijs;Totaal leeftijd;Arnhem/Nijmegen (WG);2008, vrijdag 26 september;960.0;450.0;510.0;47.0
