ID;Tenaamstelling;Brandstofsoort;GewichtsklasseLeeggewichtVoertuig;LeeftijdVoertuig;Perioden;GemiddeldeJaarkilometrage_1
2131;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2019;28180.0
2132;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2020;22103.0
2133;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2021;22824.0
2134;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2022;25447.0
2135;Bedrijf;Alle brandstofsoorten;1501 kg of meer;3 of 4 jaar;2023;25187.0
2136;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2018;24160.0
2137;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2019;22473.0
2138;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2020;18458.0
2139;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2021;20015.0
2140;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2022;23529.0
2141;Bedrijf;Alle brandstofsoorten;1501 kg of meer;5 of 6 jaar;2023;22616.0
2142;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2018;24591.0
2143;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2019;24191.0
2144;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2020;17428.0
2145;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2021;19124.0
2146;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2022;22073.0
2147;Bedrijf;Alle brandstofsoorten;1501 kg of meer;7 of 8 jaar;2023;22814.0
2148;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2018;19305.0
2149;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2019;20274.0
2150;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2020;14968.0
2151;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2021;17410.0
2152;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2022;19103.0
2153;Bedrijf;Alle brandstofsoorten;1501 kg of meer;9 of 10 jaar;2023;19715.0
2154;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2018;13609.0
2155;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2019;13565.0
2156;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2020;10999.0
2157;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2021;11740.0
2158;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2022;12883.0
2159;Bedrijf;Alle brandstofsoorten;1501 kg of meer;11 jaar of ouder;2023;13313.0
2160;Bedrijf;Benzine;Totaal;Totaal;2018;16946.0
2161;Bedrijf;Benzine;Totaal;Totaal;2019;18363.0
2162;Bedrijf;Benzine;Totaal;Totaal;2020;15529.0
2163;Bedrijf;Benzine;Totaal;Totaal;2021;17026.0
2164;Bedrijf;Benzine;Totaal;Totaal;2022;18561.0
2165;Bedrijf;Benzine;Totaal;Totaal;2023;19168.0
2166;Bedrijf;Benzine;Totaal;0 jaar;2018;13295.0
2167;Bedrijf;Benzine;Totaal;0 jaar;2019;14582.0
2168;Bedrijf;Benzine;Totaal;0 jaar;2020;11044.0
2169;Bedrijf;Benzine;Totaal;0 jaar;2021;12905.0
2170;Bedrijf;Benzine;Totaal;0 jaar;2022;12175.0
2171;Bedrijf;Benzine;Totaal;0 jaar;2023;14167.0
2172;Bedrijf;Benzine;Totaal;1 of 2 jaar;2018;22014.0
2173;Bedrijf;Benzine;Totaal;1 of 2 jaar;2019;23850.0
2174;Bedrijf;Benzine;Totaal;1 of 2 jaar;2020;19437.0
2175;Bedrijf;Benzine;Totaal;1 of 2 jaar;2021;21394.0
2176;Bedrijf;Benzine;Totaal;1 of 2 jaar;2022;23753.0
2177;Bedrijf;Benzine;Totaal;1 of 2 jaar;2023;24472.0
2178;Bedrijf;Benzine;Totaal;3 of 4 jaar;2018;19321.0
2179;Bedrijf;Benzine;Totaal;3 of 4 jaar;2019;19263.0
2180;Bedrijf;Benzine;Totaal;3 of 4 jaar;2020;16356.0
2181;Bedrijf;Benzine;Totaal;3 of 4 jaar;2021;17981.0
2182;Bedrijf;Benzine;Totaal;3 of 4 jaar;2022;21111.0
2183;Bedrijf;Benzine;Totaal;3 of 4 jaar;2023;22596.0
2184;Bedrijf;Benzine;Totaal;5 of 6 jaar;2018;15596.0
2185;Bedrijf;Benzine;Totaal;5 of 6 jaar;2019;15633.0
2186;Bedrijf;Benzine;Totaal;5 of 6 jaar;2020;12742.0
2187;Bedrijf;Benzine;Totaal;5 of 6 jaar;2021;13281.0
2188;Bedrijf;Benzine;Totaal;5 of 6 jaar;2022;15879.0
2189;Bedrijf;Benzine;Totaal;5 of 6 jaar;2023;16996.0
2190;Bedrijf;Benzine;Totaal;7 of 8 jaar;2018;13242.0
2191;Bedrijf;Benzine;Totaal;7 of 8 jaar;2019;13607.0
2192;Bedrijf;Benzine;Totaal;7 of 8 jaar;2020;11396.0
2193;Bedrijf;Benzine;Totaal;7 of 8 jaar;2021;11889.0
2194;Bedrijf;Benzine;Totaal;7 of 8 jaar;2022;13014.0
2195;Bedrijf;Benzine;Totaal;7 of 8 jaar;2023;13890.0
2196;Bedrijf;Benzine;Totaal;9 of 10 jaar;2018;11758.0
2197;Bedrijf;Benzine;Totaal;9 of 10 jaar;2019;11811.0
2198;Bedrijf;Benzine;Totaal;9 of 10 jaar;2020;10063.0
2199;Bedrijf;Benzine;Totaal;9 of 10 jaar;2021;10570.0
2200;Bedrijf;Benzine;Totaal;9 of 10 jaar;2022;11568.0
2201;Bedrijf;Benzine;Totaal;9 of 10 jaar;2023;12144.0
2202;Bedrijf;Benzine;Totaal;11 jaar of ouder;2018;9678.0
2203;Bedrijf;Benzine;Totaal;11 jaar of ouder;2019;9689.0
2204;Bedrijf;Benzine;Totaal;11 jaar of ouder;2020;8476.0
2205;Bedrijf;Benzine;Totaal;11 jaar of ouder;2021;8947.0
2206;Bedrijf;Benzine;Totaal;11 jaar of ouder;2022;9665.0
2207;Bedrijf;Benzine;Totaal;11 jaar of ouder;2023;10155.0
2208;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2018;15033.0
2209;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2019;15647.0
2210;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2020;13000.0
2211;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2021;13670.0
2212;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2022;14613.0
2213;Bedrijf;Benzine;1 tot en met 850 kg;Totaal;2023;14110.0
2214;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2018;10967.0
2215;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2019;11895.0
2216;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2020;8797.0
2217;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2021;9047.0
2218;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2022;13845.0
2219;Bedrijf;Benzine;1 tot en met 850 kg;0 jaar;2023;11988.0
2220;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2018;18514.0
2221;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2019;19020.0
2222;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2020;15280.0
2223;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2021;16434.0
2224;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2022;17481.0
2225;Bedrijf;Benzine;1 tot en met 850 kg;1 of 2 jaar;2023;18203.0
2226;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2018;16912.0
2227;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2019;16453.0
2228;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2020;13824.0
2229;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2021;15142.0
2230;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2022;15891.0
2231;Bedrijf;Benzine;1 tot en met 850 kg;3 of 4 jaar;2023;15497.0
2232;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2018;14118.0
2233;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2019;14306.0
2234;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2020;12121.0
2235;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2021;12884.0
2236;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2022;14466.0
2237;Bedrijf;Benzine;1 tot en met 850 kg;5 of 6 jaar;2023;14548.0
2238;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2018;11842.0
2239;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2019;12406.0
2240;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2020;11109.0
2241;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2021;11615.0
2242;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2022;12883.0
2243;Bedrijf;Benzine;1 tot en met 850 kg;7 of 8 jaar;2023;13547.0
2244;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2018;11050.0
2245;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2019;11074.0
2246;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2020;9732.0
2247;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2021;10437.0
2248;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2022;11435.0
2249;Bedrijf;Benzine;1 tot en met 850 kg;9 of 10 jaar;2023;11800.0
2250;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2018;7715.0
2251;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2019;7399.0
2252;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2020;7080.0
2253;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2021;7814.0
2254;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2022;8728.0
2255;Bedrijf;Benzine;1 tot en met 850 kg;11 jaar of ouder;2023;9297.0
2256;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2018;16369.0
2257;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2019;17800.0
2258;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2020;14573.0
2259;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2021;15549.0
2260;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2022;16382.0
2261;Bedrijf;Benzine;851 tot en met 1150 kg;Totaal;2023;17022.0
2262;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2018;12913.0
2263;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2019;13713.0
2264;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2020;9694.0
2265;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2021;10787.0
2266;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2022;9481.0
2267;Bedrijf;Benzine;851 tot en met 1150 kg;0 jaar;2023;12270.0
2268;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2018;21293.0
2269;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2019;23077.0
2270;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2020;18140.0
2271;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2021;19621.0
2272;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2022;21094.0
2273;Bedrijf;Benzine;851 tot en met 1150 kg;1 of 2 jaar;2023;21393.0
2274;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2018;18085.0
2275;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2019;18462.0
2276;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2020;15561.0
2277;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2021;16995.0
2278;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2022;19283.0
2279;Bedrijf;Benzine;851 tot en met 1150 kg;3 of 4 jaar;2023;20101.0
2280;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2018;14652.0
2281;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2019;14948.0
2282;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2020;12128.0
2283;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2021;12621.0
2284;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2022;15004.0
2285;Bedrijf;Benzine;851 tot en met 1150 kg;5 of 6 jaar;2023;16163.0
2286;Bedrijf;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2018;11966.0
2287;Bedrijf;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2019;12556.0
2288;Bedrijf;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2020;11060.0
2289;Bedrijf;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2021;11383.0
2290;Bedrijf;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2022;12616.0
2291;Bedrijf;Benzine;851 tot en met 1150 kg;7 of 8 jaar;2023;13620.0
2292;Bedrijf;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2018;10794.0
2293;Bedrijf;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2019;10987.0
2294;Bedrijf;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2020;9326.0
2295;Bedrijf;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2021;9973.0
2296;Bedrijf;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2022;11122.0
2297;Bedrijf;Benzine;851 tot en met 1150 kg;9 of 10 jaar;2023;11791.0
2298;Bedrijf;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2018;9137.0
2299;Bedrijf;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2019;8882.0
2300;Bedrijf;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2020;8009.0
2301;Bedrijf;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2021;8316.0
2302;Bedrijf;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2022;8993.0
2303;Bedrijf;Benzine;851 tot en met 1150 kg;11 jaar of ouder;2023;9567.0
2304;Bedrijf;Benzine;1151 tot en met 1500 kg;Totaal;2018;18755.0
2305;Bedrijf;Benzine;1151 tot en met 1500 kg;Totaal;2019;20225.0
2306;Bedrijf;Benzine;1151 tot en met 1500 kg;Totaal;2020;17217.0
2307;Bedrijf;Benzine;1151 tot en met 1500 kg;Totaal;2021;19238.0
2308;Bedrijf;Benzine;1151 tot en met 1500 kg;Totaal;2022;21329.0
2309;Bedrijf;Benzine;1151 tot en met 1500 kg;Totaal;2023;22210.0
2310;Bedrijf;Benzine;1151 tot en met 1500 kg;0 jaar;2018;14491.0
2311;Bedrijf;Benzine;1151 tot en met 1500 kg;0 jaar;2019;15677.0
2312;Bedrijf;Benzine;1151 tot en met 1500 kg;0 jaar;2020;11844.0
2313;Bedrijf;Benzine;1151 tot en met 1500 kg;0 jaar;2021;14598.0
2314;Bedrijf;Benzine;1151 tot en met 1500 kg;0 jaar;2022;13958.0
2315;Bedrijf;Benzine;1151 tot en met 1500 kg;0 jaar;2023;16177.0
2316;Bedrijf;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2018;24658.0
2317;Bedrijf;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2019;26432.0
2318;Bedrijf;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2020;21338.0
2319;Bedrijf;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2021;23248.0
2320;Bedrijf;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2022;26092.0
2321;Bedrijf;Benzine;1151 tot en met 1500 kg;1 of 2 jaar;2023;27057.0
2322;Bedrijf;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2018;22136.0
2323;Bedrijf;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2019;22060.0
2324;Bedrijf;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2020;18270.0
2325;Bedrijf;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2021;19797.0
2326;Bedrijf;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2022;23660.0
2327;Bedrijf;Benzine;1151 tot en met 1500 kg;3 of 4 jaar;2023;25109.0
2328;Bedrijf;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2018;17069.0
2329;Bedrijf;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2019;17412.0
2330;Bedrijf;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2020;13835.0
2331;Bedrijf;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2021;14251.0
2332;Bedrijf;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2022;17471.0
2333;Bedrijf;Benzine;1151 tot en met 1500 kg;5 of 6 jaar;2023;18836.0
2334;Bedrijf;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2018;14871.0
2335;Bedrijf;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2019;15073.0
2336;Bedrijf;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2020;11964.0
2337;Bedrijf;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2021;12656.0
2338;Bedrijf;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2022;13569.0
2339;Bedrijf;Benzine;1151 tot en met 1500 kg;7 of 8 jaar;2023;14515.0
2340;Bedrijf;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2018;12646.0
2341;Bedrijf;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2019;12819.0
2342;Bedrijf;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2020;10906.0
2343;Bedrijf;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2021;11183.0
2344;Bedrijf;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2022;12065.0
2345;Bedrijf;Benzine;1151 tot en met 1500 kg;9 of 10 jaar;2023;13033.0
2346;Bedrijf;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2018;10017.0
2347;Bedrijf;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2019;9819.0
2348;Bedrijf;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2020;8443.0
2349;Bedrijf;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2021;8992.0
2350;Bedrijf;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2022;9801.0
2351;Bedrijf;Benzine;1151 tot en met 1500 kg;11 jaar of ouder;2023;10151.0
2352;Bedrijf;Benzine;1501 kg of meer;Totaal;2018;15681.0
2353;Bedrijf;Benzine;1501 kg of meer;Totaal;2019;16858.0
2354;Bedrijf;Benzine;1501 kg of meer;Totaal;2020;14656.0
2355;Bedrijf;Benzine;1501 kg of meer;Totaal;2021;15900.0
2356;Bedrijf;Benzine;1501 kg of meer;Totaal;2022;17451.0
2357;Bedrijf;Benzine;1501 kg of meer;Totaal;2023;18039.0
2358;Bedrijf;Benzine;1501 kg of meer;0 jaar;2018;13035.0
2359;Bedrijf;Benzine;1501 kg of meer;0 jaar;2019;14139.0
2360;Bedrijf;Benzine;1501 kg of meer;0 jaar;2020;12283.0
2361;Bedrijf;Benzine;1501 kg of meer;0 jaar;2021;14203.0
2362;Bedrijf;Benzine;1501 kg of meer;0 jaar;2022;15193.0
2363;Bedrijf;Benzine;1501 kg of meer;0 jaar;2023;16380.0
2364;Bedrijf;Benzine;1501 kg of meer;1 of 2 jaar;2018;21860.0
2365;Bedrijf;Benzine;1501 kg of meer;1 of 2 jaar;2019;23554.0
2366;Bedrijf;Benzine;1501 kg of meer;1 of 2 jaar;2020;19667.0
2367;Bedrijf;Benzine;1501 kg of meer;1 of 2 jaar;2021;21425.0
2368;Bedrijf;Benzine;1501 kg of meer;1 of 2 jaar;2022;24618.0
2369;Bedrijf;Benzine;1501 kg of meer;1 of 2 jaar;2023;26315.0
2370;Bedrijf;Benzine;1501 kg of meer;3 of 4 jaar;2018;19839.0
2371;Bedrijf;Benzine;1501 kg of meer;3 of 4 jaar;2019;19762.0
2372;Bedrijf;Benzine;1501 kg of meer;3 of 4 jaar;2020;16173.0
2373;Bedrijf;Benzine;1501 kg of meer;3 of 4 jaar;2021;17906.0
2374;Bedrijf;Benzine;1501 kg of meer;3 of 4 jaar;2022;21821.0
2375;Bedrijf;Benzine;1501 kg of meer;3 of 4 jaar;2023;23778.0
2376;Bedrijf;Benzine;1501 kg of meer;5 of 6 jaar;2018;16598.0
2377;Bedrijf;Benzine;1501 kg of meer;5 of 6 jaar;2019;15893.0
2378;Bedrijf;Benzine;1501 kg of meer;5 of 6 jaar;2020;13330.0
2379;Bedrijf;Benzine;1501 kg of meer;5 of 6 jaar;2021;13606.0
2380;Bedrijf;Benzine;1501 kg of meer;5 of 6 jaar;2022;15775.0
2381;Bedrijf;Benzine;1501 kg of meer;5 of 6 jaar;2023;17729.0
2382;Bedrijf;Benzine;1501 kg of meer;7 of 8 jaar;2018;14555.0
2383;Bedrijf;Benzine;1501 kg of meer;7 of 8 jaar;2019;14885.0
2384;Bedrijf;Benzine;1501 kg of meer;7 of 8 jaar;2020;11495.0
2385;Bedrijf;Benzine;1501 kg of meer;7 of 8 jaar;2021;12037.0
2386;Bedrijf;Benzine;1501 kg of meer;7 of 8 jaar;2022;12989.0
2387;Bedrijf;Benzine;1501 kg of meer;7 of 8 jaar;2023;13951.0
2388;Bedrijf;Benzine;1501 kg of meer;9 of 10 jaar;2018;12268.0
2389;Bedrijf;Benzine;1501 kg of meer;9 of 10 jaar;2019;12510.0
2390;Bedrijf;Benzine;1501 kg of meer;9 of 10 jaar;2020;10282.0
2391;Bedrijf;Benzine;1501 kg of meer;9 of 10 jaar;2021;10598.0
2392;Bedrijf;Benzine;1501 kg of meer;9 of 10 jaar;2022;11799.0
2393;Bedrijf;Benzine;1501 kg of meer;9 of 10 jaar;2023;11960.0
2394;Bedrijf;Benzine;1501 kg of meer;11 jaar of ouder;2018;10647.0
2395;Bedrijf;Benzine;1501 kg of meer;11 jaar of ouder;2019;11227.0
2396;Bedrijf;Benzine;1501 kg of meer;11 jaar of ouder;2020;9442.0
2397;Bedrijf;Benzine;1501 kg of meer;11 jaar of ouder;2021;9891.0
2398;Bedrijf;Benzine;1501 kg of meer;11 jaar of ouder;2022;10529.0
2399;Bedrijf;Benzine;1501 kg of meer;11 jaar of ouder;2023;11104.0
2400;Bedrijf;Diesel;Totaal;Totaal;2018;30552.0
2401;Bedrijf;Diesel;Totaal;Totaal;2019;30390.0
2402;Bedrijf;Diesel;Totaal;Totaal;2020;22903.0
2403;Bedrijf;Diesel;Totaal;Totaal;2021;23467.0
2404;Bedrijf;Diesel;Totaal;Totaal;2022;25742.0
2405;Bedrijf;Diesel;Totaal;Totaal;2023;24648.0
2406;Bedrijf;Diesel;Totaal;0 jaar;2018;24310.0
2407;Bedrijf;Diesel;Totaal;0 jaar;2019;24020.0
2408;Bedrijf;Diesel;Totaal;0 jaar;2020;19782.0
2409;Bedrijf;Diesel;Totaal;0 jaar;2021;21371.0
2410;Bedrijf;Diesel;Totaal;0 jaar;2022;22817.0
2411;Bedrijf;Diesel;Totaal;0 jaar;2023;20260.0
2412;Bedrijf;Diesel;Totaal;1 of 2 jaar;2018;37727.0
2413;Bedrijf;Diesel;Totaal;1 of 2 jaar;2019;39033.0
2414;Bedrijf;Diesel;Totaal;1 of 2 jaar;2020;30433.0
2415;Bedrijf;Diesel;Totaal;1 of 2 jaar;2021;33354.0
2416;Bedrijf;Diesel;Totaal;1 of 2 jaar;2022;36224.0
2417;Bedrijf;Diesel;Totaal;1 of 2 jaar;2023;39136.0
2418;Bedrijf;Diesel;Totaal;3 of 4 jaar;2018;31937.0
2419;Bedrijf;Diesel;Totaal;3 of 4 jaar;2019;30870.0
2420;Bedrijf;Diesel;Totaal;3 of 4 jaar;2020;24205.0
2421;Bedrijf;Diesel;Totaal;3 of 4 jaar;2021;25615.0
2422;Bedrijf;Diesel;Totaal;3 of 4 jaar;2022;30448.0
2423;Bedrijf;Diesel;Totaal;3 of 4 jaar;2023;31366.0
2424;Bedrijf;Diesel;Totaal;5 of 6 jaar;2018;23730.0
2425;Bedrijf;Diesel;Totaal;5 of 6 jaar;2019;23647.0
2426;Bedrijf;Diesel;Totaal;5 of 6 jaar;2020;18157.0
2427;Bedrijf;Diesel;Totaal;5 of 6 jaar;2021;18450.0
2428;Bedrijf;Diesel;Totaal;5 of 6 jaar;2022;23384.0
2429;Bedrijf;Diesel;Totaal;5 of 6 jaar;2023;23183.0
2430;Bedrijf;Diesel;Totaal;7 of 8 jaar;2018;23943.0
2431;Bedrijf;Diesel;Totaal;7 of 8 jaar;2019;22903.0
2432;Bedrijf;Diesel;Totaal;7 of 8 jaar;2020;17937.0
2433;Bedrijf;Diesel;Totaal;7 of 8 jaar;2021;19822.0
2434;Bedrijf;Diesel;Totaal;7 of 8 jaar;2022;22068.0
2435;Bedrijf;Diesel;Totaal;7 of 8 jaar;2023;23133.0
2436;Bedrijf;Diesel;Totaal;9 of 10 jaar;2018;19859.0
2437;Bedrijf;Diesel;Totaal;9 of 10 jaar;2019;20561.0
2438;Bedrijf;Diesel;Totaal;9 of 10 jaar;2020;15418.0
2439;Bedrijf;Diesel;Totaal;9 of 10 jaar;2021;16856.0
2440;Bedrijf;Diesel;Totaal;9 of 10 jaar;2022;19390.0
2441;Bedrijf;Diesel;Totaal;9 of 10 jaar;2023;20606.0
2442;Bedrijf;Diesel;Totaal;11 jaar of ouder;2018;16493.0
2443;Bedrijf;Diesel;Totaal;11 jaar of ouder;2019;15799.0
2444;Bedrijf;Diesel;Totaal;11 jaar of ouder;2020;12781.0
2445;Bedrijf;Diesel;Totaal;11 jaar of ouder;2021;13951.0
2446;Bedrijf;Diesel;Totaal;11 jaar of ouder;2022;15711.0
2447;Bedrijf;Diesel;Totaal;11 jaar of ouder;2023;16129.0
2448;Bedrijf;Diesel;1 tot en met 850 kg;Totaal;2018;12018.0
2449;Bedrijf;Diesel;1 tot en met 850 kg;Totaal;2019;11297.0
2450;Bedrijf;Diesel;1 tot en met 850 kg;Totaal;2020;10476.0
2451;Bedrijf;Diesel;1 tot en met 850 kg;Totaal;2021;9228.0
2452;Bedrijf;Diesel;1 tot en met 850 kg;Totaal;2022;7688.0
2453;Bedrijf;Diesel;1 tot en met 850 kg;Totaal;2023;6099.0
2454;Bedrijf;Diesel;1 tot en met 850 kg;0 jaar;2018;
2455;Bedrijf;Diesel;1 tot en met 850 kg;0 jaar;2019;
2456;Bedrijf;Diesel;1 tot en met 850 kg;0 jaar;2020;
2457;Bedrijf;Diesel;1 tot en met 850 kg;0 jaar;2021;
2458;Bedrijf;Diesel;1 tot en met 850 kg;0 jaar;2022;
2459;Bedrijf;Diesel;1 tot en met 850 kg;0 jaar;2023;
2460;Bedrijf;Diesel;1 tot en met 850 kg;1 of 2 jaar;2018;
