ID;Geslacht;Leeftijd;BurgerlijkeStaat;Perioden;OverledenenLeeftijdBijOverlijden_1;OverledenenLeeftijdOp31December_2
4175;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1981;;
4176;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1982;;
4177;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1983;;
4178;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1984;;
4179;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1985;;
4180;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1986;;
4181;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1987;;
4182;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1988;;
4183;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1989;;
4184;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1990;;
4185;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1991;;
4186;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1992;;
4187;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1993;;
4188;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1994;;
4189;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1995;15.0;
4190;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1996;7.0;
4191;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1997;14.0;
4192;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1998;10.0;
4193;Totaal mannen en vrouwen;9 dagen;Ongehuwd;1999;9.0;
4194;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2000;10.0;
4195;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2001;9.0;
4196;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2002;13.0;
4197;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2003;18.0;
4198;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2004;17.0;
4199;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2005;14.0;
4200;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2006;10.0;
4201;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2007;13.0;
4202;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2008;12.0;
4203;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2009;9.0;
4204;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2010;15.0;
4205;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2011;11.0;
4206;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2012;10.0;
4207;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2013;12.0;
4208;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2014;8.0;
4209;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2015;12.0;
4210;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2016;10.0;
4211;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2017;15.0;
4212;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2018;7.0;
4213;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2019;12.0;
4214;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2020;18.0;
4215;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2021;7.0;
4216;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2022;8.0;
4217;Totaal mannen en vrouwen;9 dagen;Ongehuwd;2023;16.0;
4218;Totaal mannen en vrouwen;9 dagen;Gehuwd;1950;;
4219;Totaal mannen en vrouwen;9 dagen;Gehuwd;1951;;
4220;Totaal mannen en vrouwen;9 dagen;Gehuwd;1952;;
4221;Totaal mannen en vrouwen;9 dagen;Gehuwd;1953;;
4222;Totaal mannen en vrouwen;9 dagen;Gehuwd;1954;;
4223;Totaal mannen en vrouwen;9 dagen;Gehuwd;1955;;
4224;Totaal mannen en vrouwen;9 dagen;Gehuwd;1956;;
4225;Totaal mannen en vrouwen;9 dagen;Gehuwd;1957;;
4226;Totaal mannen en vrouwen;9 dagen;Gehuwd;1958;;
4227;Totaal mannen en vrouwen;9 dagen;Gehuwd;1959;;
4228;Totaal mannen en vrouwen;9 dagen;Gehuwd;1960;;
4229;Totaal mannen en vrouwen;9 dagen;Gehuwd;1961;;
4230;Totaal mannen en vrouwen;9 dagen;Gehuwd;1962;;
4231;Totaal mannen en vrouwen;9 dagen;Gehuwd;1963;;
4232;Totaal mannen en vrouwen;9 dagen;Gehuwd;1964;;
4233;Totaal mannen en vrouwen;9 dagen;Gehuwd;1965;;
4234;Totaal mannen en vrouwen;9 dagen;Gehuwd;1966;;
4235;Totaal mannen en vrouwen;9 dagen;Gehuwd;1967;;
4236;Totaal mannen en vrouwen;9 dagen;Gehuwd;1968;;
4237;Totaal mannen en vrouwen;9 dagen;Gehuwd;1969;;
4238;Totaal mannen en vrouwen;9 dagen;Gehuwd;1970;;
4239;Totaal mannen en vrouwen;9 dagen;Gehuwd;1971;;
4240;Totaal mannen en vrouwen;9 dagen;Gehuwd;1972;;
4241;Totaal mannen en vrouwen;9 dagen;Gehuwd;1973;;
4242;Totaal mannen en vrouwen;9 dagen;Gehuwd;1974;;
4243;Totaal mannen en vrouwen;9 dagen;Gehuwd;1975;;
4244;Totaal mannen en vrouwen;9 dagen;Gehuwd;1976;;
4245;Totaal mannen en vrouwen;9 dagen;Gehuwd;1977;;
4246;Totaal mannen en vrouwen;9 dagen;Gehuwd;1978;;
4247;Totaal mannen en vrouwen;9 dagen;Gehuwd;1979;;
4248;Totaal mannen en vrouwen;9 dagen;Gehuwd;1980;;
4249;Totaal mannen en vrouwen;9 dagen;Gehuwd;1981;;
4250;Totaal mannen en vrouwen;9 dagen;Gehuwd;1982;;
4251;Totaal mannen en vrouwen;9 dagen;Gehuwd;1983;;
4252;Totaal mannen en vrouwen;9 dagen;Gehuwd;1984;;
4253;Totaal mannen en vrouwen;9 dagen;Gehuwd;1985;;
4254;Totaal mannen en vrouwen;9 dagen;Gehuwd;1986;;
4255;Totaal mannen en vrouwen;9 dagen;Gehuwd;1987;;
4256;Totaal mannen en vrouwen;9 dagen;Gehuwd;1988;;
4257;Totaal mannen en vrouwen;9 dagen;Gehuwd;1989;;
4258;Totaal mannen en vrouwen;9 dagen;Gehuwd;1990;;
4259;Totaal mannen en vrouwen;9 dagen;Gehuwd;1991;;
4260;Totaal mannen en vrouwen;9 dagen;Gehuwd;1992;;
4261;Totaal mannen en vrouwen;9 dagen;Gehuwd;1993;;
4262;Totaal mannen en vrouwen;9 dagen;Gehuwd;1994;;
4263;Totaal mannen en vrouwen;9 dagen;Gehuwd;1995;;
4264;Totaal mannen en vrouwen;9 dagen;Gehuwd;1996;;
4265;Totaal mannen en vrouwen;9 dagen;Gehuwd;1997;;
4266;Totaal mannen en vrouwen;9 dagen;Gehuwd;1998;;
4267;Totaal mannen en vrouwen;9 dagen;Gehuwd;1999;;
4268;Totaal mannen en vrouwen;9 dagen;Gehuwd;2000;;
4269;Totaal mannen en vrouwen;9 dagen;Gehuwd;2001;;
4270;Totaal mannen en vrouwen;9 dagen;Gehuwd;2002;;
4271;Totaal mannen en vrouwen;9 dagen;Gehuwd;2003;;
4272;Totaal mannen en vrouwen;9 dagen;Gehuwd;2004;;
4273;Totaal mannen en vrouwen;9 dagen;Gehuwd;2005;;
4274;Totaal mannen en vrouwen;9 dagen;Gehuwd;2006;;
4275;Totaal mannen en vrouwen;9 dagen;Gehuwd;2007;;
4276;Totaal mannen en vrouwen;9 dagen;Gehuwd;2008;;
4277;Totaal mannen en vrouwen;9 dagen;Gehuwd;2009;;
4278;Totaal mannen en vrouwen;9 dagen;Gehuwd;2010;;
4279;Totaal mannen en vrouwen;9 dagen;Gehuwd;2011;;
4280;Totaal mannen en vrouwen;9 dagen;Gehuwd;2012;;
4281;Totaal mannen en vrouwen;9 dagen;Gehuwd;2013;;
4282;Totaal mannen en vrouwen;9 dagen;Gehuwd;2014;;
4283;Totaal mannen en vrouwen;9 dagen;Gehuwd;2015;;
4284;Totaal mannen en vrouwen;9 dagen;Gehuwd;2016;;
4285;Totaal mannen en vrouwen;9 dagen;Gehuwd;2017;;
4286;Totaal mannen en vrouwen;9 dagen;Gehuwd;2018;;
4287;Totaal mannen en vrouwen;9 dagen;Gehuwd;2019;;
4288;Totaal mannen en vrouwen;9 dagen;Gehuwd;2020;;
4289;Totaal mannen en vrouwen;9 dagen;Gehuwd;2021;;
4290;Totaal mannen en vrouwen;9 dagen;Gehuwd;2022;;
4291;Totaal mannen en vrouwen;9 dagen;Gehuwd;2023;;
4292;Totaal mannen en vrouwen;9 dagen;Verweduwd;1950;;
4293;Totaal mannen en vrouwen;9 dagen;Verweduwd;1951;;
4294;Totaal mannen en vrouwen;9 dagen;Verweduwd;1952;;
4295;Totaal mannen en vrouwen;9 dagen;Verweduwd;1953;;
4296;Totaal mannen en vrouwen;9 dagen;Verweduwd;1954;;
4297;Totaal mannen en vrouwen;9 dagen;Verweduwd;1955;;
4298;Totaal mannen en vrouwen;9 dagen;Verweduwd;1956;;
4299;Totaal mannen en vrouwen;9 dagen;Verweduwd;1957;;
4300;Totaal mannen en vrouwen;9 dagen;Verweduwd;1958;;
4301;Totaal mannen en vrouwen;9 dagen;Verweduwd;1959;;
4302;Totaal mannen en vrouwen;9 dagen;Verweduwd;1960;;
4303;Totaal mannen en vrouwen;9 dagen;Verweduwd;1961;;
4304;Totaal mannen en vrouwen;9 dagen;Verweduwd;1962;;
4305;Totaal mannen en vrouwen;9 dagen;Verweduwd;1963;;
4306;Totaal mannen en vrouwen;9 dagen;Verweduwd;1964;;
4307;Totaal mannen en vrouwen;9 dagen;Verweduwd;1965;;
4308;Totaal mannen en vrouwen;9 dagen;Verweduwd;1966;;
4309;Totaal mannen en vrouwen;9 dagen;Verweduwd;1967;;
4310;Totaal mannen en vrouwen;9 dagen;Verweduwd;1968;;
4311;Totaal mannen en vrouwen;9 dagen;Verweduwd;1969;;
4312;Totaal mannen en vrouwen;9 dagen;Verweduwd;1970;;
4313;Totaal mannen en vrouwen;9 dagen;Verweduwd;1971;;
4314;Totaal mannen en vrouwen;9 dagen;Verweduwd;1972;;
4315;Totaal mannen en vrouwen;9 dagen;Verweduwd;1973;;
4316;Totaal mannen en vrouwen;9 dagen;Verweduwd;1974;;
4317;Totaal mannen en vrouwen;9 dagen;Verweduwd;1975;;
4318;Totaal mannen en vrouwen;9 dagen;Verweduwd;1976;;
4319;Totaal mannen en vrouwen;9 dagen;Verweduwd;1977;;
4320;Totaal mannen en vrouwen;9 dagen;Verweduwd;1978;;
4321;Totaal mannen en vrouwen;9 dagen;Verweduwd;1979;;
4322;Totaal mannen en vrouwen;9 dagen;Verweduwd;1980;;
4323;Totaal mannen en vrouwen;9 dagen;Verweduwd;1981;;
4324;Totaal mannen en vrouwen;9 dagen;Verweduwd;1982;;
4325;Totaal mannen en vrouwen;9 dagen;Verweduwd;1983;;
4326;Totaal mannen en vrouwen;9 dagen;Verweduwd;1984;;
4327;Totaal mannen en vrouwen;9 dagen;Verweduwd;1985;;
4328;Totaal mannen en vrouwen;9 dagen;Verweduwd;1986;;
4329;Totaal mannen en vrouwen;9 dagen;Verweduwd;1987;;
4330;Totaal mannen en vrouwen;9 dagen;Verweduwd;1988;;
4331;Totaal mannen en vrouwen;9 dagen;Verweduwd;1989;;
4332;Totaal mannen en vrouwen;9 dagen;Verweduwd;1990;;
4333;Totaal mannen en vrouwen;9 dagen;Verweduwd;1991;;
4334;Totaal mannen en vrouwen;9 dagen;Verweduwd;1992;;
4335;Totaal mannen en vrouwen;9 dagen;Verweduwd;1993;;
4336;Totaal mannen en vrouwen;9 dagen;Verweduwd;1994;;
4337;Totaal mannen en vrouwen;9 dagen;Verweduwd;1995;;
4338;Totaal mannen en vrouwen;9 dagen;Verweduwd;1996;;
4339;Totaal mannen en vrouwen;9 dagen;Verweduwd;1997;;
4340;Totaal mannen en vrouwen;9 dagen;Verweduwd;1998;;
4341;Totaal mannen en vrouwen;9 dagen;Verweduwd;1999;;
4342;Totaal mannen en vrouwen;9 dagen;Verweduwd;2000;;
4343;Totaal mannen en vrouwen;9 dagen;Verweduwd;2001;;
4344;Totaal mannen en vrouwen;9 dagen;Verweduwd;2002;;
4345;Totaal mannen en vrouwen;9 dagen;Verweduwd;2003;;
4346;Totaal mannen en vrouwen;9 dagen;Verweduwd;2004;;
4347;Totaal mannen en vrouwen;9 dagen;Verweduwd;2005;;
4348;Totaal mannen en vrouwen;9 dagen;Verweduwd;2006;;
4349;Totaal mannen en vrouwen;9 dagen;Verweduwd;2007;;
4350;Totaal mannen en vrouwen;9 dagen;Verweduwd;2008;;
4351;Totaal mannen en vrouwen;9 dagen;Verweduwd;2009;;
4352;Totaal mannen en vrouwen;9 dagen;Verweduwd;2010;;
4353;Totaal mannen en vrouwen;9 dagen;Verweduwd;2011;;
4354;Totaal mannen en vrouwen;9 dagen;Verweduwd;2012;;
4355;Totaal mannen en vrouwen;9 dagen;Verweduwd;2013;;
4356;Totaal mannen en vrouwen;9 dagen;Verweduwd;2014;;
4357;Totaal mannen en vrouwen;9 dagen;Verweduwd;2015;;
4358;Totaal mannen en vrouwen;9 dagen;Verweduwd;2016;;
4359;Totaal mannen en vrouwen;9 dagen;Verweduwd;2017;;
4360;Totaal mannen en vrouwen;9 dagen;Verweduwd;2018;;
4361;Totaal mannen en vrouwen;9 dagen;Verweduwd;2019;;
4362;Totaal mannen en vrouwen;9 dagen;Verweduwd;2020;;
4363;Totaal mannen en vrouwen;9 dagen;Verweduwd;2021;;
4364;Totaal mannen en vrouwen;9 dagen;Verweduwd;2022;;
4365;Totaal mannen en vrouwen;9 dagen;Verweduwd;2023;;
4366;Totaal mannen en vrouwen;9 dagen;Gescheiden;1950;;
4367;Totaal mannen en vrouwen;9 dagen;Gescheiden;1951;;
4368;Totaal mannen en vrouwen;9 dagen;Gescheiden;1952;;
4369;Totaal mannen en vrouwen;9 dagen;Gescheiden;1953;;
4370;Totaal mannen en vrouwen;9 dagen;Gescheiden;1954;;
4371;Totaal mannen en vrouwen;9 dagen;Gescheiden;1955;;
4372;Totaal mannen en vrouwen;9 dagen;Gescheiden;1956;;
4373;Totaal mannen en vrouwen;9 dagen;Gescheiden;1957;;
4374;Totaal mannen en vrouwen;9 dagen;Gescheiden;1958;;
4375;Totaal mannen en vrouwen;9 dagen;Gescheiden;1959;;
4376;Totaal mannen en vrouwen;9 dagen;Gescheiden;1960;;
4377;Totaal mannen en vrouwen;9 dagen;Gescheiden;1961;;
4378;Totaal mannen en vrouwen;9 dagen;Gescheiden;1962;;
4379;Totaal mannen en vrouwen;9 dagen;Gescheiden;1963;;
4380;Totaal mannen en vrouwen;9 dagen;Gescheiden;1964;;
4381;Totaal mannen en vrouwen;9 dagen;Gescheiden;1965;;
4382;Totaal mannen en vrouwen;9 dagen;Gescheiden;1966;;
4383;Totaal mannen en vrouwen;9 dagen;Gescheiden;1967;;
4384;Totaal mannen en vrouwen;9 dagen;Gescheiden;1968;;
4385;Totaal mannen en vrouwen;9 dagen;Gescheiden;1969;;
4386;Totaal mannen en vrouwen;9 dagen;Gescheiden;1970;;
4387;Totaal mannen en vrouwen;9 dagen;Gescheiden;1971;;
4388;Totaal mannen en vrouwen;9 dagen;Gescheiden;1972;;
4389;Totaal mannen en vrouwen;9 dagen;Gescheiden;1973;;
4390;Totaal mannen en vrouwen;9 dagen;Gescheiden;1974;;
4391;Totaal mannen en vrouwen;9 dagen;Gescheiden;1975;;
4392;Totaal mannen en vrouwen;9 dagen;Gescheiden;1976;;
4393;Totaal mannen en vrouwen;9 dagen;Gescheiden;1977;;
4394;Totaal mannen en vrouwen;9 dagen;Gescheiden;1978;;
4395;Totaal mannen en vrouwen;9 dagen;Gescheiden;1979;;
4396;Totaal mannen en vrouwen;9 dagen;Gescheiden;1980;;
4397;Totaal mannen en vrouwen;9 dagen;Gescheiden;1981;;
4398;Totaal mannen en vrouwen;9 dagen;Gescheiden;1982;;
4399;Totaal mannen en vrouwen;9 dagen;Gescheiden;1983;;
4400;Totaal mannen en vrouwen;9 dagen;Gescheiden;1984;;
4401;Totaal mannen en vrouwen;9 dagen;Gescheiden;1985;;
4402;Totaal mannen en vrouwen;9 dagen;Gescheiden;1986;;
4403;Totaal mannen en vrouwen;9 dagen;Gescheiden;1987;;
4404;Totaal mannen en vrouwen;9 dagen;Gescheiden;1988;;
4405;Totaal mannen en vrouwen;9 dagen;Gescheiden;1989;;
4406;Totaal mannen en vrouwen;9 dagen;Gescheiden;1990;;
4407;Totaal mannen en vrouwen;9 dagen;Gescheiden;1991;;
4408;Totaal mannen en vrouwen;9 dagen;Gescheiden;1992;;
4409;Totaal mannen en vrouwen;9 dagen;Gescheiden;1993;;
4410;Totaal mannen en vrouwen;9 dagen;Gescheiden;1994;;
4411;Totaal mannen en vrouwen;9 dagen;Gescheiden;1995;;
4412;Totaal mannen en vrouwen;9 dagen;Gescheiden;1996;;
4413;Totaal mannen en vrouwen;9 dagen;Gescheiden;1997;;
4414;Totaal mannen en vrouwen;9 dagen;Gescheiden;1998;;
4415;Totaal mannen en vrouwen;9 dagen;Gescheiden;1999;;
4416;Totaal mannen en vrouwen;9 dagen;Gescheiden;2000;;
4417;Totaal mannen en vrouwen;9 dagen;Gescheiden;2001;;
4418;Totaal mannen en vrouwen;9 dagen;Gescheiden;2002;;
4419;Totaal mannen en vrouwen;9 dagen;Gescheiden;2003;;
4420;Totaal mannen en vrouwen;9 dagen;Gescheiden;2004;;
4421;Totaal mannen en vrouwen;9 dagen;Gescheiden;2005;;
4422;Totaal mannen en vrouwen;9 dagen;Gescheiden;2006;;
4423;Totaal mannen en vrouwen;9 dagen;Gescheiden;2007;;
4424;Totaal mannen en vrouwen;9 dagen;Gescheiden;2008;;
4425;Totaal mannen en vrouwen;9 dagen;Gescheiden;2009;;
4426;Totaal mannen en vrouwen;9 dagen;Gescheiden;2010;;
4427;Totaal mannen en vrouwen;9 dagen;Gescheiden;2011;;
4428;Totaal mannen en vrouwen;9 dagen;Gescheiden;2012;;
4429;Totaal mannen en vrouwen;9 dagen;Gescheiden;2013;;
4430;Totaal mannen en vrouwen;9 dagen;Gescheiden;2014;;
4431;Totaal mannen en vrouwen;9 dagen;Gescheiden;2015;;
4432;Totaal mannen en vrouwen;9 dagen;Gescheiden;2016;;
4433;Totaal mannen en vrouwen;9 dagen;Gescheiden;2017;;
4434;Totaal mannen en vrouwen;9 dagen;Gescheiden;2018;;
4435;Totaal mannen en vrouwen;9 dagen;Gescheiden;2019;;
4436;Totaal mannen en vrouwen;9 dagen;Gescheiden;2020;;
4437;Totaal mannen en vrouwen;9 dagen;Gescheiden;2021;;
4438;Totaal mannen en vrouwen;9 dagen;Gescheiden;2022;;
4439;Totaal mannen en vrouwen;9 dagen;Gescheiden;2023;;
4440;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1950;;
4441;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1951;;
4442;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1952;;
4443;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1953;;
4444;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1954;;
4445;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1955;;
4446;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1956;;
4447;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1957;;
4448;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1958;;
4449;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1959;;
4450;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1960;;
4451;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1961;;
4452;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1962;;
4453;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1963;;
4454;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1964;;
4455;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1965;;
4456;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1966;;
4457;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1967;;
4458;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1968;;
4459;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1969;;
4460;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1970;;
4461;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1971;;
4462;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1972;;
4463;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1973;;
4464;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1974;;
4465;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1975;;
4466;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1976;;
4467;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1977;;
4468;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1978;;
4469;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1979;;
4470;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1980;;
4471;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1981;;
4472;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1982;;
4473;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1983;;
4474;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1984;;
4475;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1985;;
4476;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1986;;
4477;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1987;;
4478;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1988;;
4479;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1989;;
4480;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1990;;
4481;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1991;;
4482;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1992;;
4483;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1993;;
4484;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1994;;
4485;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1995;13.0;
4486;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1996;15.0;
4487;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1997;16.0;
4488;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1998;6.0;
4489;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;1999;16.0;
4490;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2000;12.0;
4491;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2001;14.0;
4492;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2002;9.0;
4493;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2003;21.0;
4494;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2004;15.0;
4495;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2005;12.0;
4496;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2006;11.0;
4497;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2007;13.0;
4498;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2008;12.0;
4499;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2009;6.0;
4500;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2010;8.0;
4501;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2011;3.0;
4502;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2012;5.0;
4503;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2013;12.0;
4504;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2014;15.0;
4505;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2015;8.0;
4506;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2016;7.0;
4507;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2017;5.0;
4508;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2018;8.0;
4509;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2019;9.0;
4510;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2020;11.0;
4511;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2021;4.0;
4512;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2022;6.0;
4513;Totaal mannen en vrouwen;10 dagen;Totaal burgerlijke staat;2023;9.0;
4514;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1950;;
4515;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1951;;
4516;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1952;;
4517;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1953;;
4518;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1954;;
4519;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1955;;
4520;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1956;;
4521;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1957;;
4522;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1958;;
4523;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1959;;
4524;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1960;;
4525;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1961;;
4526;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1962;;
4527;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1963;;
4528;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1964;;
4529;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1965;;
4530;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1966;;
4531;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1967;;
4532;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1968;;
4533;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1969;;
4534;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1970;;
4535;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1971;;
4536;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1972;;
4537;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1973;;
4538;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1974;;
4539;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1975;;
4540;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1976;;
4541;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1977;;
4542;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1978;;
4543;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1979;;
4544;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1980;;
4545;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1981;;
4546;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1982;;
4547;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1983;;
4548;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1984;;
4549;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1985;;
4550;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1986;;
4551;Totaal mannen en vrouwen;10 dagen;Ongehuwd;1987;;
