ID;RegioS;Perioden;TotaalUitgesprokenFaillissementen_1;FaillissementenVanRechtspersonen_2;TotaalNatuurlijkePersonen_3;ZonderEenmanszaak_4;MetEenmanszaak_5
3278;Flevoland (PV);1994 1e kwartaal;34.0;14.0;20.0;10.0;10.0
3279;Flevoland (PV);1994 april;11.0;4.0;7.0;2.0;5.0
3280;Flevoland (PV);1994 mei;5.0;2.0;3.0;;3.0
3281;Flevoland (PV);1994 juni;8.0;3.0;5.0;3.0;2.0
3282;Flevoland (PV);1994 2e kwartaal;24.0;9.0;15.0;5.0;10.0
3283;Flevoland (PV);1994 juli;10.0;3.0;7.0;3.0;4.0
3284;Flevoland (PV);1994 augustus;4.0;1.0;3.0;;3.0
3285;Flevoland (PV);1994 september;15.0;7.0;8.0;2.0;6.0
3286;Flevoland (PV);1994 3e kwartaal;29.0;11.0;18.0;5.0;13.0
3287;Flevoland (PV);1994 oktober;5.0;2.0;3.0;;3.0
3288;Flevoland (PV);1994 november;16.0;9.0;7.0;1.0;6.0
3289;Flevoland (PV);1994 december;12.0;7.0;5.0;2.0;3.0
3290;Flevoland (PV);1994 4e kwartaal;33.0;18.0;15.0;3.0;12.0
3291;Flevoland (PV);1994;120.0;52.0;68.0;23.0;45.0
3292;Flevoland (PV);1995 januari;14.0;5.0;9.0;5.0;4.0
3293;Flevoland (PV);1995 februari;6.0;4.0;2.0;;2.0
3294;Flevoland (PV);1995 maart;19.0;8.0;11.0;2.0;9.0
3295;Flevoland (PV);1995 1e kwartaal;39.0;17.0;22.0;7.0;15.0
3296;Flevoland (PV);1995 april;9.0;3.0;6.0;2.0;4.0
3297;Flevoland (PV);1995 mei;7.0;4.0;3.0;1.0;2.0
3298;Flevoland (PV);1995 juni;6.0;1.0;5.0;2.0;3.0
3299;Flevoland (PV);1995 2e kwartaal;22.0;8.0;14.0;5.0;9.0
3300;Flevoland (PV);1995 juli;8.0;5.0;3.0;2.0;1.0
3301;Flevoland (PV);1995 augustus;3.0;2.0;1.0;1.0;
3302;Flevoland (PV);1995 september;8.0;2.0;6.0;2.0;4.0
3303;Flevoland (PV);1995 3e kwartaal;19.0;9.0;10.0;5.0;5.0
3304;Flevoland (PV);1995 oktober;18.0;8.0;10.0;4.0;6.0
3305;Flevoland (PV);1995 november;9.0;4.0;5.0;2.0;3.0
3306;Flevoland (PV);1995 december;6.0;2.0;4.0;;4.0
3307;Flevoland (PV);1995 4e kwartaal;33.0;14.0;19.0;6.0;13.0
3308;Flevoland (PV);1995;113.0;48.0;65.0;23.0;42.0
3309;Flevoland (PV);1996 januari;15.0;5.0;10.0;5.0;5.0
3310;Flevoland (PV);1996 februari;13.0;4.0;9.0;5.0;4.0
3311;Flevoland (PV);1996 maart;9.0;4.0;5.0;1.0;4.0
3312;Flevoland (PV);1996 1e kwartaal;37.0;13.0;24.0;11.0;13.0
3313;Flevoland (PV);1996 april;11.0;2.0;9.0;3.0;6.0
3314;Flevoland (PV);1996 mei;21.0;10.0;11.0;9.0;2.0
3315;Flevoland (PV);1996 juni;15.0;9.0;6.0;4.0;2.0
3316;Flevoland (PV);1996 2e kwartaal;47.0;21.0;26.0;16.0;10.0
3317;Flevoland (PV);1996 juli;9.0;4.0;5.0;1.0;4.0
3318;Flevoland (PV);1996 augustus;12.0;3.0;9.0;6.0;3.0
3319;Flevoland (PV);1996 september;9.0;4.0;5.0;3.0;2.0
3320;Flevoland (PV);1996 3e kwartaal;30.0;11.0;19.0;10.0;9.0
3321;Flevoland (PV);1996 oktober;13.0;3.0;10.0;2.0;8.0
3322;Flevoland (PV);1996 november;8.0;2.0;6.0;3.0;3.0
3323;Flevoland (PV);1996 december;17.0;10.0;7.0;4.0;3.0
3324;Flevoland (PV);1996 4e kwartaal;38.0;15.0;23.0;9.0;14.0
3325;Flevoland (PV);1996;152.0;60.0;92.0;46.0;46.0
3326;Flevoland (PV);1997 januari;16.0;12.0;4.0;4.0;
3327;Flevoland (PV);1997 februari;14.0;10.0;4.0;;4.0
3328;Flevoland (PV);1997 maart;16.0;6.0;10.0;4.0;6.0
3329;Flevoland (PV);1997 1e kwartaal;46.0;28.0;18.0;8.0;10.0
3330;Flevoland (PV);1997 april;15.0;8.0;7.0;3.0;4.0
3331;Flevoland (PV);1997 mei;16.0;5.0;11.0;7.0;4.0
3332;Flevoland (PV);1997 juni;11.0;3.0;8.0;3.0;5.0
3333;Flevoland (PV);1997 2e kwartaal;42.0;16.0;26.0;13.0;13.0
3334;Flevoland (PV);1997 juli;18.0;6.0;12.0;4.0;8.0
3335;Flevoland (PV);1997 augustus;6.0;3.0;3.0;1.0;2.0
3336;Flevoland (PV);1997 september;7.0;2.0;5.0;1.0;4.0
3337;Flevoland (PV);1997 3e kwartaal;31.0;11.0;20.0;6.0;14.0
3338;Flevoland (PV);1997 oktober;21.0;6.0;15.0;12.0;3.0
3339;Flevoland (PV);1997 november;13.0;11.0;2.0;;2.0
3340;Flevoland (PV);1997 december;15.0;6.0;9.0;3.0;6.0
3341;Flevoland (PV);1997 4e kwartaal;49.0;23.0;26.0;15.0;11.0
3342;Flevoland (PV);1997;168.0;78.0;90.0;42.0;48.0
3343;Flevoland (PV);1998 januari;11.0;2.0;9.0;6.0;3.0
3344;Flevoland (PV);1998 februari;6.0;;6.0;3.0;3.0
3345;Flevoland (PV);1998 maart;17.0;4.0;13.0;5.0;8.0
3346;Flevoland (PV);1998 1e kwartaal;34.0;6.0;28.0;14.0;14.0
3347;Flevoland (PV);1998 april;22.0;6.0;16.0;12.0;4.0
3348;Flevoland (PV);1998 mei;7.0;5.0;2.0;1.0;1.0
3349;Flevoland (PV);1998 juni;21.0;8.0;13.0;7.0;6.0
3350;Flevoland (PV);1998 2e kwartaal;50.0;19.0;31.0;20.0;11.0
3351;Flevoland (PV);1998 juli;15.0;6.0;9.0;6.0;3.0
3352;Flevoland (PV);1998 augustus;7.0;3.0;4.0;2.0;2.0
3353;Flevoland (PV);1998 september;19.0;6.0;13.0;9.0;4.0
3354;Flevoland (PV);1998 3e kwartaal;41.0;15.0;26.0;17.0;9.0
3355;Flevoland (PV);1998 oktober;9.0;2.0;7.0;5.0;2.0
3356;Flevoland (PV);1998 november;5.0;4.0;1.0;;1.0
3357;Flevoland (PV);1998 december;12.0;9.0;3.0;2.0;1.0
3358;Flevoland (PV);1998 4e kwartaal;26.0;15.0;11.0;7.0;4.0
3359;Flevoland (PV);1998;151.0;55.0;96.0;58.0;38.0
3360;Flevoland (PV);1999 januari;9.0;6.0;3.0;;3.0
3361;Flevoland (PV);1999 februari;8.0;4.0;4.0;2.0;2.0
3362;Flevoland (PV);1999 maart;7.0;5.0;2.0;;2.0
3363;Flevoland (PV);1999 1e kwartaal;24.0;15.0;9.0;2.0;7.0
3364;Flevoland (PV);1999 april;10.0;10.0;;;
3365;Flevoland (PV);1999 mei;5.0;2.0;3.0;;3.0
3366;Flevoland (PV);1999 juni;7.0;2.0;5.0;;5.0
3367;Flevoland (PV);1999 2e kwartaal;22.0;14.0;8.0;0.0;8.0
3368;Flevoland (PV);1999 juli;7.0;4.0;3.0;1.0;2.0
3369;Flevoland (PV);1999 augustus;3.0;1.0;2.0;1.0;1.0
3370;Flevoland (PV);1999 september;7.0;5.0;2.0;;2.0
3371;Flevoland (PV);1999 3e kwartaal;17.0;10.0;7.0;2.0;5.0
3372;Flevoland (PV);1999 oktober;6.0;2.0;4.0;2.0;2.0
3373;Flevoland (PV);1999 november;8.0;2.0;6.0;1.0;5.0
3374;Flevoland (PV);1999 december;6.0;1.0;5.0;2.0;3.0
3375;Flevoland (PV);1999 4e kwartaal;20.0;5.0;15.0;5.0;10.0
3376;Flevoland (PV);1999;83.0;44.0;39.0;9.0;30.0
3377;Flevoland (PV);2000 januari;6.0;3.0;3.0;;3.0
3378;Flevoland (PV);2000 februari;7.0;;7.0;3.0;4.0
3379;Flevoland (PV);2000 maart;8.0;6.0;2.0;1.0;1.0
3380;Flevoland (PV);2000 1e kwartaal;21.0;9.0;12.0;4.0;8.0
3381;Flevoland (PV);2000 april;6.0;1.0;5.0;2.0;3.0
3382;Flevoland (PV);2000 mei;4.0;2.0;2.0;;2.0
3383;Flevoland (PV);2000 juni;12.0;2.0;10.0;7.0;3.0
3384;Flevoland (PV);2000 2e kwartaal;22.0;5.0;17.0;9.0;8.0
3385;Flevoland (PV);2000 juli;7.0;3.0;4.0;2.0;2.0
3386;Flevoland (PV);2000 augustus;11.0;5.0;6.0;2.0;4.0
3387;Flevoland (PV);2000 september;3.0;2.0;1.0;;1.0
3388;Flevoland (PV);2000 3e kwartaal;21.0;10.0;11.0;4.0;7.0
3389;Flevoland (PV);2000 oktober;9.0;5.0;4.0;1.0;3.0
3390;Flevoland (PV);2000 november;12.0;9.0;3.0;;3.0
3391;Flevoland (PV);2000 december;9.0;5.0;4.0;3.0;1.0
3392;Flevoland (PV);2000 4e kwartaal;30.0;19.0;11.0;4.0;7.0
3393;Flevoland (PV);2000;94.0;43.0;51.0;21.0;30.0
3394;Flevoland (PV);2001 januari;9.0;3.0;6.0;3.0;3.0
3395;Flevoland (PV);2001 februari;11.0;4.0;7.0;5.0;2.0
3396;Flevoland (PV);2001 maart;23.0;11.0;12.0;8.0;4.0
3397;Flevoland (PV);2001 1e kwartaal;43.0;18.0;25.0;16.0;9.0
3398;Flevoland (PV);2001 april;15.0;10.0;5.0;1.0;4.0
3399;Flevoland (PV);2001 mei;20.0;7.0;13.0;9.0;4.0
3400;Flevoland (PV);2001 juni;12.0;5.0;7.0;4.0;3.0
3401;Flevoland (PV);2001 2e kwartaal;47.0;22.0;25.0;14.0;11.0
3402;Flevoland (PV);2001 juli;12.0;4.0;8.0;3.0;5.0
3403;Flevoland (PV);2001 augustus;19.0;9.0;10.0;10.0;
3404;Flevoland (PV);2001 september;16.0;10.0;6.0;3.0;3.0
3405;Flevoland (PV);2001 3e kwartaal;47.0;23.0;24.0;16.0;8.0
3406;Flevoland (PV);2001 oktober;15.0;4.0;11.0;6.0;5.0
3407;Flevoland (PV);2001 november;14.0;6.0;8.0;5.0;3.0
3408;Flevoland (PV);2001 december;16.0;9.0;7.0;4.0;3.0
3409;Flevoland (PV);2001 4e kwartaal;45.0;19.0;26.0;15.0;11.0
3410;Flevoland (PV);2001;182.0;82.0;100.0;61.0;39.0
3411;Flevoland (PV);2002 januari;7.0;6.0;1.0;1.0;
3412;Flevoland (PV);2002 februari;9.0;4.0;5.0;4.0;1.0
3413;Flevoland (PV);2002 maart;8.0;6.0;2.0;2.0;
3414;Flevoland (PV);2002 1e kwartaal;24.0;16.0;8.0;7.0;1.0
3415;Flevoland (PV);2002 april;22.0;8.0;14.0;12.0;2.0
3416;Flevoland (PV);2002 mei;21.0;12.0;9.0;8.0;1.0
3417;Flevoland (PV);2002 juni;21.0;11.0;10.0;6.0;4.0
3418;Flevoland (PV);2002 2e kwartaal;64.0;31.0;33.0;26.0;7.0
3419;Flevoland (PV);2002 juli;12.0;8.0;4.0;3.0;1.0
3420;Flevoland (PV);2002 augustus;10.0;3.0;7.0;4.0;3.0
3421;Flevoland (PV);2002 september;21.0;12.0;9.0;7.0;2.0
3422;Flevoland (PV);2002 3e kwartaal;43.0;23.0;20.0;14.0;6.0
3423;Flevoland (PV);2002 oktober;16.0;8.0;8.0;4.0;4.0
3424;Flevoland (PV);2002 november;25.0;13.0;12.0;9.0;3.0
3425;Flevoland (PV);2002 december;20.0;12.0;8.0;5.0;3.0
3426;Flevoland (PV);2002 4e kwartaal;61.0;33.0;28.0;18.0;10.0
3427;Flevoland (PV);2002;192.0;103.0;89.0;65.0;24.0
3428;Flevoland (PV);2003 januari;31.0;17.0;14.0;10.0;4.0
3429;Flevoland (PV);2003 februari;16.0;10.0;6.0;6.0;
3430;Flevoland (PV);2003 maart;21.0;11.0;10.0;6.0;4.0
3431;Flevoland (PV);2003 1e kwartaal;68.0;38.0;30.0;22.0;8.0
3432;Flevoland (PV);2003 april;22.0;14.0;8.0;6.0;2.0
3433;Flevoland (PV);2003 mei;37.0;19.0;18.0;16.0;2.0
3434;Flevoland (PV);2003 juni;24.0;17.0;7.0;4.0;3.0
3435;Flevoland (PV);2003 2e kwartaal;83.0;50.0;33.0;26.0;7.0
3436;Flevoland (PV);2003 juli;22.0;10.0;12.0;8.0;4.0
3437;Flevoland (PV);2003 augustus;22.0;9.0;13.0;11.0;2.0
3438;Flevoland (PV);2003 september;17.0;9.0;8.0;4.0;4.0
3439;Flevoland (PV);2003 3e kwartaal;61.0;28.0;33.0;23.0;10.0
3440;Flevoland (PV);2003 oktober;29.0;16.0;13.0;9.0;4.0
3441;Flevoland (PV);2003 november;19.0;8.0;11.0;9.0;2.0
3442;Flevoland (PV);2003 december;27.0;14.0;13.0;11.0;2.0
3443;Flevoland (PV);2003 4e kwartaal;75.0;38.0;37.0;29.0;8.0
3444;Flevoland (PV);2003;287.0;154.0;133.0;100.0;33.0
3445;Flevoland (PV);2004 januari;22.0;16.0;6.0;2.0;4.0
3446;Flevoland (PV);2004 februari;39.0;25.0;14.0;10.0;4.0
3447;Flevoland (PV);2004 maart;19.0;8.0;11.0;6.0;5.0
3448;Flevoland (PV);2004 1e kwartaal;80.0;49.0;31.0;18.0;13.0
3449;Flevoland (PV);2004 april;23.0;13.0;10.0;7.0;3.0
3450;Flevoland (PV);2004 mei;26.0;14.0;12.0;9.0;3.0
3451;Flevoland (PV);2004 juni;24.0;13.0;11.0;8.0;3.0
3452;Flevoland (PV);2004 2e kwartaal;73.0;40.0;33.0;24.0;9.0
3453;Flevoland (PV);2004 juli;18.0;5.0;13.0;10.0;3.0
3454;Flevoland (PV);2004 augustus;35.0;20.0;15.0;7.0;8.0
3455;Flevoland (PV);2004 september;33.0;7.0;26.0;22.0;4.0
3456;Flevoland (PV);2004 3e kwartaal;86.0;32.0;54.0;39.0;15.0
3457;Flevoland (PV);2004 oktober;26.0;14.0;12.0;8.0;4.0
3458;Flevoland (PV);2004 november;28.0;12.0;16.0;12.0;4.0
3459;Flevoland (PV);2004 december;11.0;6.0;5.0;2.0;3.0
3460;Flevoland (PV);2004 4e kwartaal;65.0;32.0;33.0;22.0;11.0
3461;Flevoland (PV);2004;304.0;153.0;151.0;103.0;48.0
3462;Flevoland (PV);2005 januari;21.0;13.0;8.0;3.0;5.0
3463;Flevoland (PV);2005 februari;25.0;14.0;11.0;7.0;4.0
3464;Flevoland (PV);2005 maart;30.0;12.0;18.0;10.0;8.0
3465;Flevoland (PV);2005 1e kwartaal;76.0;39.0;37.0;20.0;17.0
3466;Flevoland (PV);2005 april;25.0;11.0;14.0;11.0;3.0
3467;Flevoland (PV);2005 mei;25.0;16.0;9.0;6.0;3.0
3468;Flevoland (PV);2005 juni;35.0;26.0;9.0;7.0;2.0
3469;Flevoland (PV);2005 2e kwartaal;85.0;53.0;32.0;24.0;8.0
3470;Flevoland (PV);2005 juli;26.0;13.0;13.0;9.0;4.0
3471;Flevoland (PV);2005 augustus;20.0;6.0;14.0;11.0;3.0
3472;Flevoland (PV);2005 september;22.0;15.0;7.0;2.0;5.0
3473;Flevoland (PV);2005 3e kwartaal;68.0;34.0;34.0;22.0;12.0
3474;Flevoland (PV);2005 oktober;40.0;26.0;14.0;8.0;6.0
3475;Flevoland (PV);2005 november;32.0;20.0;12.0;7.0;5.0
3476;Flevoland (PV);2005 december;16.0;8.0;8.0;4.0;4.0
3477;Flevoland (PV);2005 4e kwartaal;88.0;54.0;34.0;19.0;15.0
3478;Flevoland (PV);2005;317.0;180.0;137.0;85.0;52.0
3479;Flevoland (PV);2006 januari;14.0;5.0;9.0;3.0;6.0
3480;Flevoland (PV);2006 februari;17.0;7.0;10.0;6.0;4.0
3481;Flevoland (PV);2006 maart;19.0;12.0;7.0;5.0;2.0
3482;Flevoland (PV);2006 1e kwartaal;50.0;24.0;26.0;14.0;12.0
3483;Flevoland (PV);2006 april;37.0;24.0;13.0;8.0;5.0
3484;Flevoland (PV);2006 mei;10.0;5.0;5.0;4.0;1.0
3485;Flevoland (PV);2006 juni;20.0;11.0;9.0;8.0;1.0
3486;Flevoland (PV);2006 2e kwartaal;67.0;40.0;27.0;20.0;7.0
3487;Flevoland (PV);2006 juli;13.0;7.0;6.0;5.0;1.0
3488;Flevoland (PV);2006 augustus;21.0;9.0;12.0;5.0;7.0
3489;Flevoland (PV);2006 september;11.0;4.0;7.0;3.0;4.0
3490;Flevoland (PV);2006 3e kwartaal;45.0;20.0;25.0;13.0;12.0
3491;Flevoland (PV);2006 oktober;22.0;9.0;13.0;12.0;1.0
3492;Flevoland (PV);2006 november;13.0;7.0;6.0;1.0;5.0
3493;Flevoland (PV);2006 december;12.0;5.0;7.0;5.0;2.0
3494;Flevoland (PV);2006 4e kwartaal;47.0;21.0;26.0;18.0;8.0
3495;Flevoland (PV);2006;209.0;105.0;104.0;65.0;39.0
3496;Flevoland (PV);2007 januari;26.0;11.0;15.0;15.0;
3497;Flevoland (PV);2007 februari;31.0;18.0;13.0;11.0;2.0
3498;Flevoland (PV);2007 maart;19.0;10.0;9.0;7.0;2.0
3499;Flevoland (PV);2007 1e kwartaal;76.0;39.0;37.0;33.0;4.0
3500;Flevoland (PV);2007 april;15.0;8.0;7.0;7.0;
3501;Flevoland (PV);2007 mei;31.0;12.0;19.0;15.0;4.0
3502;Flevoland (PV);2007 juni;17.0;8.0;9.0;6.0;3.0
3503;Flevoland (PV);2007 2e kwartaal;63.0;28.0;35.0;28.0;7.0
3504;Flevoland (PV);2007 juli;11.0;4.0;7.0;7.0;
3505;Flevoland (PV);2007 augustus;20.0;14.0;6.0;5.0;1.0
3506;Flevoland (PV);2007 september;26.0;11.0;15.0;10.0;5.0
3507;Flevoland (PV);2007 3e kwartaal;57.0;29.0;28.0;22.0;6.0
3508;Flevoland (PV);2007 oktober;15.0;11.0;4.0;3.0;1.0
3509;Flevoland (PV);2007 november;20.0;10.0;10.0;9.0;1.0
3510;Flevoland (PV);2007 december;11.0;7.0;4.0;3.0;1.0
3511;Flevoland (PV);2007 4e kwartaal;46.0;28.0;18.0;15.0;3.0
3512;Flevoland (PV);2007;242.0;124.0;118.0;98.0;20.0
3513;Flevoland (PV);2008 januari;20.0;11.0;9.0;2.0;7.0
3514;Flevoland (PV);2008 februari;15.0;11.0;4.0;2.0;2.0
3515;Flevoland (PV);2008 maart;28.0;19.0;9.0;8.0;1.0
3516;Flevoland (PV);2008 1e kwartaal;63.0;41.0;22.0;12.0;10.0
3517;Flevoland (PV);2008 april;21.0;7.0;14.0;10.0;4.0
3518;Flevoland (PV);2008 mei;11.0;7.0;4.0;3.0;1.0
3519;Flevoland (PV);2008 juni;20.0;13.0;7.0;6.0;1.0
3520;Flevoland (PV);2008 2e kwartaal;52.0;27.0;25.0;19.0;6.0
3521;Flevoland (PV);2008 juli;18.0;12.0;6.0;3.0;3.0
3522;Flevoland (PV);2008 augustus;15.0;8.0;7.0;6.0;1.0
3523;Flevoland (PV);2008 september;11.0;8.0;3.0;3.0;
3524;Flevoland (PV);2008 3e kwartaal;44.0;28.0;16.0;12.0;4.0
3525;Flevoland (PV);2008 oktober;21.0;13.0;8.0;6.0;2.0
3526;Flevoland (PV);2008 november;21.0;13.0;8.0;7.0;1.0
3527;Flevoland (PV);2008 december;18.0;13.0;5.0;3.0;2.0
3528;Flevoland (PV);2008 4e kwartaal;60.0;39.0;21.0;16.0;5.0
3529;Flevoland (PV);2008;219.0;135.0;84.0;59.0;25.0
3530;Flevoland (PV);2009 januari;31.0;24.0;7.0;1.0;6.0
3531;Flevoland (PV);2009 februari;36.0;28.0;8.0;8.0;
3532;Flevoland (PV);2009 maart;22.0;15.0;7.0;7.0;
3533;Flevoland (PV);2009 1e kwartaal;89.0;67.0;22.0;16.0;6.0
3534;Flevoland (PV);2009 april;34.0;25.0;9.0;8.0;1.0
3535;Flevoland (PV);2009 mei;25.0;18.0;7.0;4.0;3.0
3536;Flevoland (PV);2009 juni;37.0;19.0;18.0;17.0;1.0
3537;Flevoland (PV);2009 2e kwartaal;96.0;62.0;34.0;29.0;5.0
3538;Flevoland (PV);2009 juli;30.0;18.0;12.0;10.0;2.0
3539;Flevoland (PV);2009 augustus;18.0;10.0;8.0;7.0;1.0
3540;Flevoland (PV);2009 september;29.0;23.0;6.0;5.0;1.0
3541;Flevoland (PV);2009 3e kwartaal;77.0;51.0;26.0;22.0;4.0
3542;Flevoland (PV);2009 oktober;16.0;8.0;8.0;7.0;1.0
3543;Flevoland (PV);2009 november;24.0;13.0;11.0;9.0;2.0
3544;Flevoland (PV);2009 december;26.0;19.0;7.0;3.0;4.0
3545;Flevoland (PV);2009 4e kwartaal;66.0;40.0;26.0;19.0;7.0
3546;Flevoland (PV);2009;328.0;220.0;108.0;86.0;22.0
3547;Flevoland (PV);2010 januari;24.0;18.0;6.0;4.0;2.0
3548;Flevoland (PV);2010 februari;24.0;21.0;3.0;2.0;1.0
3549;Flevoland (PV);2010 maart;20.0;10.0;10.0;6.0;4.0
3550;Flevoland (PV);2010 1e kwartaal;68.0;49.0;19.0;12.0;7.0
3551;Flevoland (PV);2010 april;12.0;10.0;2.0;1.0;1.0
3552;Flevoland (PV);2010 mei;14.0;9.0;5.0;5.0;
3553;Flevoland (PV);2010 juni;20.0;8.0;12.0;9.0;3.0
3554;Flevoland (PV);2010 2e kwartaal;46.0;27.0;19.0;15.0;4.0
3555;Flevoland (PV);2010 juli;18.0;13.0;5.0;4.0;1.0
3556;Flevoland (PV);2010 augustus;30.0;24.0;6.0;6.0;
3557;Flevoland (PV);2010 september;18.0;16.0;2.0;2.0;
3558;Flevoland (PV);2010 3e kwartaal;66.0;53.0;13.0;12.0;1.0
3559;Flevoland (PV);2010 oktober;23.0;19.0;4.0;3.0;1.0
3560;Flevoland (PV);2010 november;23.0;15.0;8.0;4.0;4.0
3561;Flevoland (PV);2010 december;11.0;6.0;5.0;1.0;4.0
3562;Flevoland (PV);2010 4e kwartaal;57.0;40.0;17.0;8.0;9.0
3563;Flevoland (PV);2010;237.0;169.0;68.0;47.0;21.0
3564;Flevoland (PV);2011 januari;29.0;23.0;6.0;2.0;4.0
3565;Flevoland (PV);2011 februari;18.0;11.0;7.0;4.0;3.0
3566;Flevoland (PV);2011 maart;23.0;18.0;5.0;3.0;2.0
3567;Flevoland (PV);2011 1e kwartaal;70.0;52.0;18.0;9.0;9.0
3568;Flevoland (PV);2011 april;24.0;16.0;8.0;5.0;3.0
3569;Flevoland (PV);2011 mei;28.0;12.0;16.0;14.0;2.0
3570;Flevoland (PV);2011 juni;17.0;13.0;4.0;3.0;1.0
3571;Flevoland (PV);2011 2e kwartaal;69.0;41.0;28.0;22.0;6.0
3572;Flevoland (PV);2011 juli;29.0;18.0;11.0;10.0;1.0
3573;Flevoland (PV);2011 augustus;24.0;16.0;8.0;5.0;3.0
3574;Flevoland (PV);2011 september;16.0;11.0;5.0;3.0;2.0
3575;Flevoland (PV);2011 3e kwartaal;69.0;45.0;24.0;18.0;6.0
3576;Flevoland (PV);2011 oktober;18.0;14.0;4.0;3.0;1.0
3577;Flevoland (PV);2011 november;26.0;19.0;7.0;6.0;1.0
3578;Flevoland (PV);2011 december;22.0;14.0;8.0;7.0;1.0
3579;Flevoland (PV);2011 4e kwartaal;66.0;47.0;19.0;16.0;3.0
3580;Flevoland (PV);2011;274.0;185.0;89.0;65.0;24.0
3581;Flevoland (PV);2012 januari;15.0;9.0;6.0;4.0;2.0
3582;Flevoland (PV);2012 februari;24.0;14.0;10.0;8.0;2.0
3583;Flevoland (PV);2012 maart;23.0;15.0;8.0;6.0;2.0
3584;Flevoland (PV);2012 1e kwartaal;62.0;38.0;24.0;18.0;6.0
3585;Flevoland (PV);2012 april;29.0;21.0;8.0;8.0;0.0
3586;Flevoland (PV);2012 mei;27.0;14.0;13.0;10.0;3.0
3587;Flevoland (PV);2012 juni;21.0;14.0;7.0;6.0;1.0
3588;Flevoland (PV);2012 2e kwartaal;77.0;49.0;28.0;24.0;4.0
3589;Flevoland (PV);2012 juli;22.0;13.0;9.0;4.0;5.0
3590;Flevoland (PV);2012 augustus;19.0;13.0;6.0;3.0;3.0
3591;Flevoland (PV);2012 september;26.0;13.0;13.0;9.0;4.0
3592;Flevoland (PV);2012 3e kwartaal;67.0;39.0;28.0;16.0;12.0
3593;Flevoland (PV);2012 oktober;32.0;21.0;11.0;8.0;3.0
3594;Flevoland (PV);2012 november;22.0;11.0;11.0;9.0;2.0
3595;Flevoland (PV);2012 december;20.0;8.0;12.0;9.0;3.0
3596;Flevoland (PV);2012 4e kwartaal;74.0;40.0;34.0;26.0;8.0
3597;Flevoland (PV);2012;280.0;166.0;114.0;84.0;30.0
3598;Flevoland (PV);2013 januari;33.0;15.0;18.0;11.0;7.0
3599;Flevoland (PV);2013 februari;25.0;20.0;5.0;5.0;
3600;Flevoland (PV);2013 maart;29.0;17.0;12.0;8.0;4.0
3601;Flevoland (PV);2013 1e kwartaal;87.0;52.0;35.0;24.0;11.0
3602;Flevoland (PV);2013 april;32.0;19.0;13.0;10.0;3.0
3603;Flevoland (PV);2013 mei;48.0;34.0;14.0;8.0;6.0
3604;Flevoland (PV);2013 juni;27.0;15.0;12.0;10.0;2.0
3605;Flevoland (PV);2013 2e kwartaal;107.0;68.0;39.0;28.0;11.0
3606;Flevoland (PV);2013 juli;32.0;25.0;7.0;2.0;5.0
3607;Flevoland (PV);2013 augustus;20.0;10.0;10.0;10.0;
3608;Flevoland (PV);2013 september;25.0;17.0;8.0;4.0;4.0
3609;Flevoland (PV);2013 3e kwartaal;77.0;52.0;25.0;16.0;9.0
3610;Flevoland (PV);2013 oktober;41.0;30.0;11.0;9.0;2.0
3611;Flevoland (PV);2013 november;23.0;12.0;11.0;9.0;2.0
3612;Flevoland (PV);2013 december;14.0;9.0;5.0;2.0;3.0
3613;Flevoland (PV);2013 4e kwartaal;78.0;51.0;27.0;20.0;7.0
3614;Flevoland (PV);2013;349.0;223.0;126.0;88.0;38.0
3615;Flevoland (PV);2014 januari;37.0;17.0;20.0;17.0;3.0
3616;Flevoland (PV);2014 februari;31.0;19.0;12.0;10.0;2.0
3617;Flevoland (PV);2014 maart;26.0;18.0;8.0;5.0;3.0
3618;Flevoland (PV);2014 1e kwartaal;94.0;54.0;40.0;32.0;8.0
3619;Flevoland (PV);2014 april;28.0;14.0;14.0;9.0;5.0
3620;Gelderland (PV);1993 januari;50.0;18.0;32.0;11.0;21.0
3621;Gelderland (PV);1993 februari;45.0;20.0;25.0;12.0;13.0
3622;Gelderland (PV);1993 maart;55.0;30.0;25.0;4.0;21.0
3623;Gelderland (PV);1993 1e kwartaal;150.0;68.0;82.0;27.0;55.0
3624;Gelderland (PV);1993 april;68.0;32.0;36.0;11.0;25.0
3625;Gelderland (PV);1993 mei;47.0;30.0;17.0;6.0;11.0
3626;Gelderland (PV);1993 juni;52.0;35.0;17.0;4.0;13.0
3627;Gelderland (PV);1993 2e kwartaal;167.0;97.0;70.0;21.0;49.0
3628;Gelderland (PV);1993 juli;69.0;37.0;32.0;7.0;25.0
3629;Gelderland (PV);1993 augustus;53.0;32.0;21.0;5.0;16.0
3630;Gelderland (PV);1993 september;68.0;37.0;31.0;11.0;20.0
3631;Gelderland (PV);1993 3e kwartaal;190.0;106.0;84.0;23.0;61.0
3632;Gelderland (PV);1993 oktober;56.0;18.0;38.0;15.0;23.0
3633;Gelderland (PV);1993 november;50.0;23.0;27.0;7.0;20.0
3634;Gelderland (PV);1993 december;70.0;40.0;30.0;4.0;26.0
3635;Gelderland (PV);1993 4e kwartaal;176.0;81.0;95.0;26.0;69.0
3636;Gelderland (PV);1993;683.0;352.0;331.0;97.0;234.0
3637;Gelderland (PV);1994 januari;50.0;30.0;20.0;10.0;10.0
