ID;GebruikVanGeweld;SoortDiefstal;RegioS;Perioden;TotaalGeregistreerdeDiefstallen_1;GeregistreerdeDiefstallenRelatief_2;GeregistreerdeDiefstallenPer1000Inw_3;TotaalOpgehelderdeDiefstallen_4;OpgehelderdeDiefstallenRelatief_5;RegistratiesVanVerdachten_6
4896;Alle diefstallen;Alle diefstallen;Overbetuwe;2016;900.0;100.0;19.1;125.0;13.7;155.0
4897;Alle diefstallen;Alle diefstallen;Overbetuwe;2017;730.0;100.0;15.4;100.0;13.4;115.0
4898;Alle diefstallen;Alle diefstallen;Overbetuwe;2018;615.0;100.0;12.9;90.0;15.0;110.0
4899;Alle diefstallen;Alle diefstallen;Overbetuwe;2019;520.0;100.0;10.9;85.0;16.0;95.0
4900;Alle diefstallen;Alle diefstallen;Overbetuwe;2020;520.0;100.0;10.9;90.0;17.3;115.0
4901;Alle diefstallen;Alle diefstallen;Overbetuwe;2021;455.0;100.0;9.4;70.0;15.7;90.0
4902;Alle diefstallen;Alle diefstallen;Overbetuwe;2022;450.0;100.0;9.3;75.0;17.2;85.0
4903;Alle diefstallen;Alle diefstallen;Overbetuwe;2023;435.0;100.0;9.0;85.0;19.5;100.0
4904;Alle diefstallen;Alle diefstallen;Overbetuwe;2024;420.0;100.0;8.6;60.0;14.5;85.0
4905;Alle diefstallen;Alle diefstallen;Papendrecht;2010;645.0;100.0;20.2;75.0;11.5;140.0
4906;Alle diefstallen;Alle diefstallen;Papendrecht;2011;755.0;100.0;23.7;85.0;11.2;140.0
4907;Alle diefstallen;Alle diefstallen;Papendrecht;2012;715.0;100.0;22.3;105.0;14.8;175.0
4908;Alle diefstallen;Alle diefstallen;Papendrecht;2013;650.0;100.0;20.3;85.0;12.7;165.0
4909;Alle diefstallen;Alle diefstallen;Papendrecht;2014;575.0;100.0;17.9;60.0;10.3;90.0
4910;Alle diefstallen;Alle diefstallen;Papendrecht;2015;570.0;100.0;17.6;50.0;8.5;75.0
4911;Alle diefstallen;Alle diefstallen;Papendrecht;2016;495.0;100.0;15.4;75.0;14.7;115.0
4912;Alle diefstallen;Alle diefstallen;Papendrecht;2017;400.0;100.0;12.4;50.0;12.8;65.0
4913;Alle diefstallen;Alle diefstallen;Papendrecht;2018;375.0;100.0;11.6;40.0;11.2;60.0
4914;Alle diefstallen;Alle diefstallen;Papendrecht;2019;430.0;100.0;13.3;50.0;11.4;60.0
4915;Alle diefstallen;Alle diefstallen;Papendrecht;2020;430.0;100.0;13.4;60.0;14.0;75.0
4916;Alle diefstallen;Alle diefstallen;Papendrecht;2021;250.0;100.0;7.8;35.0;13.5;40.0
4917;Alle diefstallen;Alle diefstallen;Papendrecht;2022;280.0;100.0;8.6;30.0;11.2;35.0
4918;Alle diefstallen;Alle diefstallen;Papendrecht;2023;295.0;100.0;9.1;35.0;12.2;50.0
4919;Alle diefstallen;Alle diefstallen;Papendrecht;2024;295.0;100.0;9.1;25.0;9.2;40.0
4920;Alle diefstallen;Alle diefstallen;Peel en Maas;2010;950.0;100.0;22.0;90.0;9.7;145.0
4921;Alle diefstallen;Alle diefstallen;Peel en Maas;2011;915.0;100.0;21.1;70.0;7.8;90.0
4922;Alle diefstallen;Alle diefstallen;Peel en Maas;2012;1000.0;100.0;23.1;95.0;9.4;160.0
4923;Alle diefstallen;Alle diefstallen;Peel en Maas;2013;885.0;100.0;20.4;95.0;10.9;150.0
4924;Alle diefstallen;Alle diefstallen;Peel en Maas;2014;870.0;100.0;20.0;95.0;10.7;145.0
4925;Alle diefstallen;Alle diefstallen;Peel en Maas;2015;785.0;100.0;18.0;80.0;9.9;105.0
4926;Alle diefstallen;Alle diefstallen;Peel en Maas;2016;605.0;100.0;14.0;60.0;9.6;80.0
4927;Alle diefstallen;Alle diefstallen;Peel en Maas;2017;550.0;100.0;12.7;55.0;9.7;80.0
4928;Alle diefstallen;Alle diefstallen;Peel en Maas;2018;490.0;100.0;11.4;55.0;11.6;80.0
4929;Alle diefstallen;Alle diefstallen;Peel en Maas;2019;525.0;100.0;12.1;60.0;11.8;90.0
4930;Alle diefstallen;Alle diefstallen;Peel en Maas;2020;460.0;100.0;10.6;50.0;10.7;60.0
4931;Alle diefstallen;Alle diefstallen;Peel en Maas;2021;445.0;100.0;10.2;55.0;12.1;75.0
4932;Alle diefstallen;Alle diefstallen;Peel en Maas;2022;565.0;100.0;12.8;70.0;12.2;85.0
4933;Alle diefstallen;Alle diefstallen;Peel en Maas;2023;405.0;100.0;8.9;55.0;13.3;80.0
4934;Alle diefstallen;Alle diefstallen;Peel en Maas;2024;450.0;100.0;9.9;40.0;9.1;60.0
4935;Alle diefstallen;Alle diefstallen;Pekela;2010;320.0;100.0;24.5;50.0;16.3;65.0
4936;Alle diefstallen;Alle diefstallen;Pekela;2011;370.0;100.0;28.6;70.0;19.1;95.0
4937;Alle diefstallen;Alle diefstallen;Pekela;2012;355.0;100.0;27.6;55.0;14.9;80.0
4938;Alle diefstallen;Alle diefstallen;Pekela;2013;335.0;100.0;26.1;50.0;14.4;75.0
4939;Alle diefstallen;Alle diefstallen;Pekela;2014;275.0;100.0;21.7;65.0;23.6;80.0
4940;Alle diefstallen;Alle diefstallen;Pekela;2015;205.0;100.0;16.3;40.0;18.8;45.0
4941;Alle diefstallen;Alle diefstallen;Pekela;2016;180.0;100.0;14.3;35.0;19.3;45.0
4942;Alle diefstallen;Alle diefstallen;Pekela;2017;145.0;100.0;11.6;30.0;20.0;35.0
4943;Alle diefstallen;Alle diefstallen;Pekela;2018;120.0;100.0;9.9;10.0;8.3;15.0
4944;Alle diefstallen;Alle diefstallen;Pekela;2019;100.0;100.0;8.4;15.0;16.7;20.0
4945;Alle diefstallen;Alle diefstallen;Pekela;2020;85.0;100.0;;15.0;18.4;20.0
4946;Alle diefstallen;Alle diefstallen;Pekela;2021;75.0;100.0;;10.0;10.8;10.0
4947;Alle diefstallen;Alle diefstallen;Pekela;2022;90.0;100.0;;20.0;20.2;25.0
4948;Alle diefstallen;Alle diefstallen;Pekela;2023;100.0;100.0;7.9;20.0;20.4;20.0
4949;Alle diefstallen;Alle diefstallen;Pekela;2024;80.0;100.0;;15.0;17.1;30.0
4950;Alle diefstallen;Alle diefstallen;Pijnacker-Nootdorp;2010;1325.0;100.0;27.6;165.0;12.5;250.0
4951;Alle diefstallen;Alle diefstallen;Pijnacker-Nootdorp;2011;1410.0;100.0;28.6;160.0;11.3;215.0
4952;Alle diefstallen;Alle diefstallen;Pijnacker-Nootdorp;2012;1390.0;100.0;27.8;190.0;13.6;285.0
4953;Alle diefstallen;Alle diefstallen;Pijnacker-Nootdorp;2013;1145.0;100.0;22.7;205.0;18.1;280.0
4954;Alle diefstallen;Alle diefstallen;Pijnacker-Nootdorp;2014;1070.0;100.0;21.0;140.0;13.3;195.0
4955;Alle diefstallen;Alle diefstallen;Pijnacker-Nootdorp;2015;950.0;100.0;18.6;125.0;13.1;165.0
4956;Alle diefstallen;Alle diefstallen;Pijnacker-Nootdorp;2016;940.0;100.0;18.1;105.0;11.1;130.0
4957;Alle diefstallen;Alle diefstallen;Pijnacker-Nootdorp;2017;790.0;100.0;15.0;90.0;11.6;120.0
4958;Alle diefstallen;Alle diefstallen;Pijnacker-Nootdorp;2018;715.0;100.0;13.3;85.0;11.9;120.0
4959;Alle diefstallen;Alle diefstallen;Pijnacker-Nootdorp;2019;765.0;100.0;14.1;90.0;11.9;120.0
4960;Alle diefstallen;Alle diefstallen;Pijnacker-Nootdorp;2020;770.0;100.0;13.9;100.0;13.0;140.0
4961;Alle diefstallen;Alle diefstallen;Pijnacker-Nootdorp;2021;650.0;100.0;11.7;85.0;12.7;100.0
4962;Alle diefstallen;Alle diefstallen;Pijnacker-Nootdorp;2022;675.0;100.0;11.9;95.0;13.8;135.0
4963;Alle diefstallen;Alle diefstallen;Pijnacker-Nootdorp;2023;685.0;100.0;11.9;85.0;12.6;115.0
4964;Alle diefstallen;Alle diefstallen;Pijnacker-Nootdorp;2024;785.0;100.0;13.6;75.0;9.4;105.0
4965;Alle diefstallen;Alle diefstallen;Purmerend;2010;2515.0;100.0;31.8;390.0;15.5;560.0
4966;Alle diefstallen;Alle diefstallen;Purmerend;2011;2610.0;100.0;32.9;475.0;18.2;720.0
4967;Alle diefstallen;Alle diefstallen;Purmerend;2012;2440.0;100.0;30.8;370.0;15.3;530.0
4968;Alle diefstallen;Alle diefstallen;Purmerend;2013;2350.0;100.0;29.6;420.0;17.8;575.0
4969;Alle diefstallen;Alle diefstallen;Purmerend;2014;1950.0;100.0;24.5;385.0;19.6;505.0
4970;Alle diefstallen;Alle diefstallen;Purmerend;2015;1930.0;100.0;24.2;365.0;18.9;500.0
4971;Alle diefstallen;Alle diefstallen;Purmerend;2016;1570.0;100.0;19.6;300.0;19.3;400.0
4972;Alle diefstallen;Alle diefstallen;Purmerend;2017;1230.0;100.0;15.4;245.0;19.9;305.0
4973;Alle diefstallen;Alle diefstallen;Purmerend;2018;1110.0;100.0;13.9;240.0;21.7;340.0
4974;Alle diefstallen;Alle diefstallen;Purmerend;2019;1010.0;100.0;12.6;180.0;18.0;245.0
4975;Alle diefstallen;Alle diefstallen;Purmerend;2020;935.0;100.0;11.5;170.0;18.2;230.0
4976;Alle diefstallen;Alle diefstallen;Purmerend;2021;770.0;100.0;9.4;130.0;16.9;185.0
4977;Alle diefstallen;Alle diefstallen;Purmerend;2022;1095.0;100.0;11.9;190.0;17.2;240.0
4978;Alle diefstallen;Alle diefstallen;Purmerend;2023;1225.0;100.0;13.1;275.0;22.6;330.0
4979;Alle diefstallen;Alle diefstallen;Purmerend;2024;1195.0;100.0;12.5;210.0;17.6;290.0
4980;Alle diefstallen;Alle diefstallen;Putten;2010;675.0;100.0;28.5;70.0;10.1;90.0
4981;Alle diefstallen;Alle diefstallen;Putten;2011;680.0;100.0;28.6;80.0;12.1;105.0
4982;Alle diefstallen;Alle diefstallen;Putten;2012;625.0;100.0;26.1;65.0;10.4;85.0
4983;Alle diefstallen;Alle diefstallen;Putten;2013;680.0;100.0;28.4;75.0;11.3;100.0
4984;Alle diefstallen;Alle diefstallen;Putten;2014;470.0;100.0;19.8;55.0;12.1;75.0
4985;Alle diefstallen;Alle diefstallen;Putten;2015;475.0;100.0;19.4;60.0;12.5;70.0
4986;Alle diefstallen;Alle diefstallen;Putten;2016;435.0;100.0;17.7;60.0;14.3;65.0
4987;Alle diefstallen;Alle diefstallen;Putten;2017;330.0;100.0;13.6;50.0;14.8;60.0
4988;Alle diefstallen;Alle diefstallen;Putten;2018;250.0;100.0;10.2;45.0;17.7;60.0
4989;Alle diefstallen;Alle diefstallen;Putten;2019;260.0;100.0;10.7;45.0;17.8;65.0
4990;Alle diefstallen;Alle diefstallen;Putten;2020;200.0;100.0;8.4;25.0;12.9;35.0
4991;Alle diefstallen;Alle diefstallen;Putten;2021;210.0;100.0;8.5;35.0;16.8;40.0
4992;Alle diefstallen;Alle diefstallen;Putten;2022;280.0;100.0;11.4;60.0;20.7;65.0
4993;Alle diefstallen;Alle diefstallen;Putten;2023;305.0;100.0;12.3;40.0;13.7;55.0
4994;Alle diefstallen;Alle diefstallen;Putten;2024;300.0;100.0;12.0;35.0;11.6;65.0
4995;Alle diefstallen;Alle diefstallen;Raalte;2010;565.0;100.0;15.3;110.0;19.4;170.0
4996;Alle diefstallen;Alle diefstallen;Raalte;2011;595.0;100.0;16.3;80.0;13.2;115.0
4997;Alle diefstallen;Alle diefstallen;Raalte;2012;540.0;100.0;14.8;85.0;15.3;125.0
4998;Alle diefstallen;Alle diefstallen;Raalte;2013;560.0;100.0;15.4;110.0;19.2;145.0
4999;Alle diefstallen;Alle diefstallen;Raalte;2014;415.0;100.0;11.4;55.0;13.5;90.0
5000;Alle diefstallen;Alle diefstallen;Raalte;2015;395.0;100.0;10.8;60.0;15.5;85.0
5001;Alle diefstallen;Alle diefstallen;Raalte;2016;410.0;100.0;11.2;55.0;13.6;75.0
5002;Alle diefstallen;Alle diefstallen;Raalte;2017;290.0;100.0;7.9;55.0;18.6;75.0
5003;Alle diefstallen;Alle diefstallen;Raalte;2018;230.0;100.0;6.2;25.0;10.4;40.0
5004;Alle diefstallen;Alle diefstallen;Raalte;2019;210.0;100.0;5.6;40.0;18.5;55.0
5005;Alle diefstallen;Alle diefstallen;Raalte;2020;220.0;100.0;5.8;50.0;22.8;80.0
5006;Alle diefstallen;Alle diefstallen;Raalte;2021;165.0;100.0;4.3;40.0;25.0;50.0
5007;Alle diefstallen;Alle diefstallen;Raalte;2022;280.0;100.0;7.4;45.0;16.7;65.0
5008;Alle diefstallen;Alle diefstallen;Raalte;2023;320.0;100.0;8.3;65.0;20.1;80.0
5009;Alle diefstallen;Alle diefstallen;Raalte;2024;280.0;100.0;7.2;60.0;22.3;80.0
5010;Alle diefstallen;Alle diefstallen;Reeuwijk;2010;510.0;100.0;39.2;50.0;9.4;70.0
5011;Alle diefstallen;Alle diefstallen;Reeuwijk;2011;;;;;;
5012;Alle diefstallen;Alle diefstallen;Reeuwijk;2012;;;;;;
5013;Alle diefstallen;Alle diefstallen;Reeuwijk;2013;;;;;;
5014;Alle diefstallen;Alle diefstallen;Reeuwijk;2014;;;;;;
5015;Alle diefstallen;Alle diefstallen;Reeuwijk;2015;;;;;;
5016;Alle diefstallen;Alle diefstallen;Reeuwijk;2016;;;;;;
5017;Alle diefstallen;Alle diefstallen;Reeuwijk;2017;;;;;;
5018;Alle diefstallen;Alle diefstallen;Reeuwijk;2018;;;;;;
5019;Alle diefstallen;Alle diefstallen;Reeuwijk;2019;;;;;;
5020;Alle diefstallen;Alle diefstallen;Reeuwijk;2020;;;;;;
5021;Alle diefstallen;Alle diefstallen;Reeuwijk;2021;;;;;;
5022;Alle diefstallen;Alle diefstallen;Reeuwijk;2022;;;;;;
5023;Alle diefstallen;Alle diefstallen;Reeuwijk;2023;;;;;;
5024;Alle diefstallen;Alle diefstallen;Reeuwijk;2024;;;;;;
5025;Alle diefstallen;Alle diefstallen;Reimerswaal;2010;465.0;100.0;21.7;40.0;9.0;55.0
5026;Alle diefstallen;Alle diefstallen;Reimerswaal;2011;445.0;100.0;20.5;60.0;13.5;70.0
5027;Alle diefstallen;Alle diefstallen;Reimerswaal;2012;425.0;100.0;19.6;45.0;10.6;50.0
5028;Alle diefstallen;Alle diefstallen;Reimerswaal;2013;410.0;100.0;18.8;50.0;11.9;65.0
5029;Alle diefstallen;Alle diefstallen;Reimerswaal;2014;305.0;100.0;13.8;30.0;9.6;35.0
5030;Alle diefstallen;Alle diefstallen;Reimerswaal;2015;315.0;100.0;14.2;40.0;12.8;60.0
5031;Alle diefstallen;Alle diefstallen;Reimerswaal;2016;350.0;100.0;15.7;45.0;12.9;60.0
5032;Alle diefstallen;Alle diefstallen;Reimerswaal;2017;225.0;100.0;10.1;30.0;12.4;35.0
5033;Alle diefstallen;Alle diefstallen;Reimerswaal;2018;195.0;100.0;8.7;30.0;14.7;35.0
5034;Alle diefstallen;Alle diefstallen;Reimerswaal;2019;195.0;100.0;8.5;30.0;15.5;50.0
5035;Alle diefstallen;Alle diefstallen;Reimerswaal;2020;245.0;100.0;10.9;35.0;13.4;50.0
5036;Alle diefstallen;Alle diefstallen;Reimerswaal;2021;180.0;100.0;7.9;20.0;11.6;25.0
5037;Alle diefstallen;Alle diefstallen;Reimerswaal;2022;265.0;100.0;11.5;20.0;6.8;20.0
5038;Alle diefstallen;Alle diefstallen;Reimerswaal;2023;215.0;100.0;9.2;30.0;15.0;45.0
5039;Alle diefstallen;Alle diefstallen;Reimerswaal;2024;285.0;100.0;12.2;15.0;4.6;25.0
5040;Alle diefstallen;Alle diefstallen;Renkum;2010;1065.0;100.0;33.6;75.0;7.2;100.0
5041;Alle diefstallen;Alle diefstallen;Renkum;2011;1085.0;100.0;34.3;110.0;10.1;165.0
5042;Alle diefstallen;Alle diefstallen;Renkum;2012;915.0;100.0;28.9;85.0;9.4;110.0
5043;Alle diefstallen;Alle diefstallen;Renkum;2013;900.0;100.0;28.4;100.0;10.9;135.0
5044;Alle diefstallen;Alle diefstallen;Renkum;2014;795.0;100.0;25.1;110.0;13.9;140.0
5045;Alle diefstallen;Alle diefstallen;Renkum;2015;640.0;100.0;20.3;100.0;15.4;130.0
5046;Alle diefstallen;Alle diefstallen;Renkum;2016;655.0;100.0;20.9;75.0;11.8;105.0
5047;Alle diefstallen;Alle diefstallen;Renkum;2017;470.0;100.0;14.9;55.0;11.8;80.0
5048;Alle diefstallen;Alle diefstallen;Renkum;2018;380.0;100.0;12.2;65.0;17.3;80.0
5049;Alle diefstallen;Alle diefstallen;Renkum;2019;430.0;100.0;13.8;50.0;11.1;60.0
5050;Alle diefstallen;Alle diefstallen;Renkum;2020;345.0;100.0;11.0;50.0;14.2;60.0
5051;Alle diefstallen;Alle diefstallen;Renkum;2021;335.0;100.0;10.6;55.0;15.9;65.0
5052;Alle diefstallen;Alle diefstallen;Renkum;2022;275.0;100.0;8.8;40.0;14.5;60.0
5053;Alle diefstallen;Alle diefstallen;Renkum;2023;310.0;100.0;9.8;35.0;11.7;40.0
5054;Alle diefstallen;Alle diefstallen;Renkum;2024;380.0;100.0;12.1;20.0;5.2;25.0
5055;Alle diefstallen;Alle diefstallen;Renswoude;2010;110.0;100.0;24.3;15.0;14.3;20.0
5056;Alle diefstallen;Alle diefstallen;Renswoude;2011;100.0;100.0;21.3;10.0;7.9;10.0
5057;Alle diefstallen;Alle diefstallen;Renswoude;2012;85.0;100.0;;10.0;11.6;10.0
5058;Alle diefstallen;Alle diefstallen;Renswoude;2013;105.0;100.0;21.1;10.0;8.7;10.0
5059;Alle diefstallen;Alle diefstallen;Renswoude;2014;100.0;100.0;20.1;10.0;11.1;15.0
5060;Alle diefstallen;Alle diefstallen;Renswoude;2015;60.0;100.0;;5.0;11.9;10.0
5061;Alle diefstallen;Alle diefstallen;Renswoude;2016;60.0;100.0;;0.0;0.0;5.0
5062;Alle diefstallen;Alle diefstallen;Renswoude;2017;55.0;100.0;;5.0;7.0;5.0
5063;Alle diefstallen;Alle diefstallen;Renswoude;2018;50.0;100.0;;5.0;8.0;5.0
5064;Alle diefstallen;Alle diefstallen;Renswoude;2019;35.0;100.0;;5.0;11.8;5.0
5065;Alle diefstallen;Alle diefstallen;Renswoude;2020;55.0;100.0;;5.0;12.7;10.0
5066;Alle diefstallen;Alle diefstallen;Renswoude;2021;25.0;100.0;;0.0;0.0;0.0
5067;Alle diefstallen;Alle diefstallen;Renswoude;2022;35.0;100.0;;0.0;0.0;0.0
5068;Alle diefstallen;Alle diefstallen;Renswoude;2023;45.0;100.0;;5.0;10.6;5.0
5069;Alle diefstallen;Alle diefstallen;Renswoude;2024;45.0;100.0;;5.0;12.8;10.0
5070;Alle diefstallen;Alle diefstallen;Reusel-De Mierden;2010;275.0;100.0;21.8;25.0;8.4;50.0
5071;Alle diefstallen;Alle diefstallen;Reusel-De Mierden;2011;320.0;100.0;25.5;20.0;6.8;40.0
5072;Alle diefstallen;Alle diefstallen;Reusel-De Mierden;2012;280.0;100.0;22.1;20.0;7.9;25.0
5073;Alle diefstallen;Alle diefstallen;Reusel-De Mierden;2013;265.0;100.0;20.8;15.0;5.3;20.0
5074;Alle diefstallen;Alle diefstallen;Reusel-De Mierden;2014;210.0;100.0;16.4;20.0;9.6;30.0
5075;Alle diefstallen;Alle diefstallen;Reusel-De Mierden;2015;240.0;100.0;18.8;30.0;12.1;35.0
5076;Alle diefstallen;Alle diefstallen;Reusel-De Mierden;2016;160.0;100.0;12.5;15.0;9.4;20.0
5077;Alle diefstallen;Alle diefstallen;Reusel-De Mierden;2017;170.0;100.0;13.0;15.0;8.3;20.0
5078;Alle diefstallen;Alle diefstallen;Reusel-De Mierden;2018;130.0;100.0;10.1;25.0;17.4;35.0
5079;Alle diefstallen;Alle diefstallen;Reusel-De Mierden;2019;120.0;100.0;9.2;10.0;9.2;10.0
5080;Alle diefstallen;Alle diefstallen;Reusel-De Mierden;2020;125.0;100.0;9.5;15.0;12.0;15.0
5081;Alle diefstallen;Alle diefstallen;Reusel-De Mierden;2021;110.0;100.0;8.3;10.0;11.0;15.0
5082;Alle diefstallen;Alle diefstallen;Reusel-De Mierden;2022;115.0;100.0;8.7;10.0;7.8;10.0
5083;Alle diefstallen;Alle diefstallen;Reusel-De Mierden;2023;120.0;100.0;8.8;15.0;10.9;15.0
5084;Alle diefstallen;Alle diefstallen;Reusel-De Mierden;2024;115.0;100.0;8.3;15.0;13.3;20.0
5085;Alle diefstallen;Alle diefstallen;Rheden;2010;1545.0;100.0;35.3;135.0;8.7;215.0
5086;Alle diefstallen;Alle diefstallen;Rheden;2011;1600.0;100.0;36.4;140.0;8.6;200.0
5087;Alle diefstallen;Alle diefstallen;Rheden;2012;1410.0;100.0;32.3;140.0;10.0;190.0
5088;Alle diefstallen;Alle diefstallen;Rheden;2013;1350.0;100.0;30.9;135.0;10.1;215.0
5089;Alle diefstallen;Alle diefstallen;Rheden;2014;1310.0;100.0;30.0;220.0;16.7;270.0
5090;Alle diefstallen;Alle diefstallen;Rheden;2015;985.0;100.0;22.6;155.0;15.9;195.0
5091;Alle diefstallen;Alle diefstallen;Rheden;2016;915.0;100.0;20.8;150.0;16.4;195.0
5092;Alle diefstallen;Alle diefstallen;Rheden;2017;860.0;100.0;19.7;155.0;17.8;200.0
5093;Alle diefstallen;Alle diefstallen;Rheden;2018;655.0;100.0;15.1;125.0;19.2;165.0
5094;Alle diefstallen;Alle diefstallen;Rheden;2019;750.0;100.0;17.2;120.0;15.8;145.0
5095;Alle diefstallen;Alle diefstallen;Rheden;2020;735.0;100.0;16.8;155.0;21.0;190.0
5096;Alle diefstallen;Alle diefstallen;Rheden;2021;505.0;100.0;11.6;85.0;16.5;100.0
5097;Alle diefstallen;Alle diefstallen;Rheden;2022;600.0;100.0;13.8;90.0;14.7;105.0
5098;Alle diefstallen;Alle diefstallen;Rheden;2023;645.0;100.0;14.8;80.0;12.6;110.0
5099;Alle diefstallen;Alle diefstallen;Rheden;2024;690.0;100.0;15.8;65.0;9.2;90.0
5100;Alle diefstallen;Alle diefstallen;Rhenen;2010;475.0;100.0;25.2;50.0;10.1;60.0
5101;Alle diefstallen;Alle diefstallen;Rhenen;2011;440.0;100.0;23.3;45.0;10.2;65.0
5102;Alle diefstallen;Alle diefstallen;Rhenen;2012;465.0;100.0;24.3;80.0;16.8;105.0
5103;Alle diefstallen;Alle diefstallen;Rhenen;2013;415.0;100.0;21.8;40.0;10.1;55.0
5104;Alle diefstallen;Alle diefstallen;Rhenen;2014;340.0;100.0;17.7;20.0;6.5;35.0
5105;Alle diefstallen;Alle diefstallen;Rhenen;2015;305.0;100.0;15.8;25.0;8.2;35.0
5106;Alle diefstallen;Alle diefstallen;Rhenen;2016;300.0;100.0;15.4;15.0;5.7;20.0
5107;Alle diefstallen;Alle diefstallen;Rhenen;2017;260.0;100.0;13.3;25.0;9.6;30.0
5108;Alle diefstallen;Alle diefstallen;Rhenen;2018;305.0;100.0;15.4;35.0;11.8;40.0
5109;Alle diefstallen;Alle diefstallen;Rhenen;2019;250.0;100.0;12.4;25.0;9.6;30.0
5110;Alle diefstallen;Alle diefstallen;Rhenen;2020;190.0;100.0;9.4;20.0;11.6;30.0
5111;Alle diefstallen;Alle diefstallen;Rhenen;2021;160.0;100.0;7.9;10.0;5.0;10.0
5112;Alle diefstallen;Alle diefstallen;Rhenen;2022;210.0;100.0;10.4;15.0;8.1;25.0
5113;Alle diefstallen;Alle diefstallen;Rhenen;2023;220.0;100.0;10.9;25.0;11.3;30.0
5114;Alle diefstallen;Alle diefstallen;Rhenen;2024;180.0;100.0;8.8;15.0;9.5;20.0
5115;Alle diefstallen;Alle diefstallen;Ridderkerk;2010;1410.0;100.0;31.5;140.0;9.9;195.0
5116;Alle diefstallen;Alle diefstallen;Ridderkerk;2011;1380.0;100.0;30.8;120.0;8.7;165.0
5117;Alle diefstallen;Alle diefstallen;Ridderkerk;2012;1265.0;100.0;28.0;125.0;9.9;170.0
5118;Alle diefstallen;Alle diefstallen;Ridderkerk;2013;1535.0;100.0;33.8;100.0;6.6;145.0
5119;Alle diefstallen;Alle diefstallen;Ridderkerk;2014;1195.0;100.0;26.4;90.0;7.7;155.0
5120;Alle diefstallen;Alle diefstallen;Ridderkerk;2015;1055.0;100.0;23.4;85.0;8.1;110.0
5121;Alle diefstallen;Alle diefstallen;Ridderkerk;2016;1160.0;100.0;25.7;90.0;7.8;120.0
5122;Alle diefstallen;Alle diefstallen;Ridderkerk;2017;980.0;100.0;21.6;90.0;9.1;135.0
5123;Alle diefstallen;Alle diefstallen;Ridderkerk;2018;840.0;100.0;18.4;70.0;8.3;95.0
5124;Alle diefstallen;Alle diefstallen;Ridderkerk;2019;870.0;100.0;18.8;65.0;7.3;80.0
5125;Alle diefstallen;Alle diefstallen;Ridderkerk;2020;955.0;100.0;20.7;70.0;7.3;95.0
5126;Alle diefstallen;Alle diefstallen;Ridderkerk;2021;730.0;100.0;15.6;60.0;8.1;80.0
5127;Alle diefstallen;Alle diefstallen;Ridderkerk;2022;685.0;100.0;14.5;45.0;6.7;60.0
5128;Alle diefstallen;Alle diefstallen;Ridderkerk;2023;710.0;100.0;15.0;70.0;9.8;95.0
5129;Alle diefstallen;Alle diefstallen;Ridderkerk;2024;740.0;100.0;15.5;40.0;5.7;85.0
5130;Alle diefstallen;Alle diefstallen;Rijnwaarden;2010;130.0;100.0;11.7;25.0;18.5;45.0
5131;Alle diefstallen;Alle diefstallen;Rijnwaarden;2011;130.0;100.0;11.9;25.0;18.3;30.0
5132;Alle diefstallen;Alle diefstallen;Rijnwaarden;2012;180.0;100.0;16.4;20.0;11.7;35.0
5133;Alle diefstallen;Alle diefstallen;Rijnwaarden;2013;125.0;100.0;11.3;15.0;10.5;15.0
5134;Alle diefstallen;Alle diefstallen;Rijnwaarden;2014;115.0;100.0;10.7;20.0;15.4;25.0
5135;Alle diefstallen;Alle diefstallen;Rijnwaarden;2015;135.0;100.0;12.3;10.0;8.2;15.0
5136;Alle diefstallen;Alle diefstallen;Rijnwaarden;2016;80.0;100.0;;5.0;7.3;10.0
5137;Alle diefstallen;Alle diefstallen;Rijnwaarden;2017;80.0;100.0;;5.0;8.5;10.0
5138;Alle diefstallen;Alle diefstallen;Rijnwaarden;2018;;;;;;
5139;Alle diefstallen;Alle diefstallen;Rijnwaarden;2019;;;;;;
5140;Alle diefstallen;Alle diefstallen;Rijnwaarden;2020;;;;;;
5141;Alle diefstallen;Alle diefstallen;Rijnwaarden;2021;;;;;;
5142;Alle diefstallen;Alle diefstallen;Rijnwaarden;2022;;;;;;
5143;Alle diefstallen;Alle diefstallen;Rijnwaarden;2023;;;;;;
5144;Alle diefstallen;Alle diefstallen;Rijnwaarden;2024;;;;;;
5145;Alle diefstallen;Alle diefstallen;Rijnwoude;2010;390.0;100.0;21.0;40.0;10.0;60.0
5146;Alle diefstallen;Alle diefstallen;Rijnwoude;2011;490.0;100.0;26.6;35.0;7.3;55.0
5147;Alle diefstallen;Alle diefstallen;Rijnwoude;2012;385.0;100.0;20.8;30.0;7.8;45.0
5148;Alle diefstallen;Alle diefstallen;Rijnwoude;2013;320.0;100.0;17.3;40.0;13.0;75.0
5149;Alle diefstallen;Alle diefstallen;Rijnwoude;2014;;;;;;
5150;Alle diefstallen;Alle diefstallen;Rijnwoude;2015;;;;;;
5151;Alle diefstallen;Alle diefstallen;Rijnwoude;2016;;;;;;
5152;Alle diefstallen;Alle diefstallen;Rijnwoude;2017;;;;;;
5153;Alle diefstallen;Alle diefstallen;Rijnwoude;2018;;;;;;
5154;Alle diefstallen;Alle diefstallen;Rijnwoude;2019;;;;;;
5155;Alle diefstallen;Alle diefstallen;Rijnwoude;2020;;;;;;
