ID;Tenaamstelling;Brandstofsoort;GewichtsklasseLeeggewicht;LeeftijdVoertuig;Perioden;GemiddeldeJaarkilometrage_1
1773;Totaal;Diesel;1 tot en met 850 kg;Totaal;2014;16474.0
1774;Totaal;Diesel;1 tot en met 850 kg;Totaal;2015;16448.0
1775;Totaal;Diesel;1 tot en met 850 kg;Totaal;2016;16097.0
1776;Totaal;Diesel;1 tot en met 850 kg;Totaal;2017;15327.0
1777;Totaal;Diesel;1 tot en met 850 kg;Totaal;2018;14640.0
1778;Totaal;Diesel;1 tot en met 850 kg;Totaal;2019;13035.0
1779;Totaal;Diesel;1 tot en met 850 kg;Totaal;2020;10780.0
1780;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2001;
1781;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2002;
1782;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2003;
1783;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2004;
1784;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2005;
1785;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2006;
1786;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2007;
1787;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2008;
1788;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2009;
1789;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2010;
1790;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2011;
1791;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2012;
1792;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2013;
1793;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2014;
1794;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2015;
1795;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2016;
1796;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2017;
1797;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2018;
1798;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2019;
1799;Totaal;Diesel;1 tot en met 850 kg;0 jaar;2020;
1800;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2001;25943.0
1801;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2002;23849.0
1802;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2003;25161.0
1803;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2004;24892.0
1804;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2005;
1805;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2006;
1806;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2007;
1807;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2008;
1808;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2009;
1809;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2010;
1810;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2011;
1811;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2012;21132.0
1812;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2013;18312.0
1813;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2014;
1814;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2015;
1815;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2016;
1816;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2017;
1817;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2018;
1818;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2019;
1819;Totaal;Diesel;1 tot en met 850 kg;1 of 2 jaar;2020;
1820;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2001;23106.0
1821;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2002;22754.0
1822;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2003;21694.0
1823;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2004;21222.0
1824;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2005;21869.0
1825;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2006;22294.0
1826;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2007;
1827;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2008;
1828;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2009;
1829;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2010;
1830;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2011;
1831;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2012;17703.0
1832;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2013;16581.0
1833;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2014;16104.0
1834;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2015;18116.0
1835;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2016;
1836;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2017;
1837;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2018;
1838;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2019;
1839;Totaal;Diesel;1 tot en met 850 kg;3 of 4 jaar;2020;
1840;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2001;19374.0
1841;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2002;20241.0
1842;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2003;20586.0
1843;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2004;20857.0
1844;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2005;20616.0
1845;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2006;20322.0
1846;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2007;20827.0
1847;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2008;20177.0
1848;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2009;
1849;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2010;
1850;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2011;
1851;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2012;15281.0
1852;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2013;17602.0
1853;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2014;17024.0
1854;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2015;16824.0
1855;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2016;16140.0
1856;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2017;17690.0
1857;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2018;
1858;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2019;
1859;Totaal;Diesel;1 tot en met 850 kg;5 of 6 jaar;2020;
1860;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2001;17824.0
1861;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2002;18143.0
1862;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2003;17810.0
1863;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2004;19000.0
1864;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2005;19785.0
1865;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2006;19555.0
1866;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2007;19986.0
1867;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2008;18802.0
1868;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2009;16480.0
1869;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2010;15878.0
1870;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2011;16995.0
1871;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2012;16890.0
1872;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2013;18407.0
1873;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2014;15811.0
1874;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2015;15295.0
1875;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2016;15181.0
1876;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2017;15385.0
1877;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2018;14668.0
1878;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2019;13144.0
1879;Totaal;Diesel;1 tot en met 850 kg;7 of 8 jaar;2020;
1880;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2001;17627.0
1881;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2002;16537.0
1882;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2003;16098.0
1883;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2004;16678.0
1884;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2005;17093.0
1885;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2006;18364.0
1886;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2007;18255.0
1887;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2008;17557.0
1888;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2009;16956.0
1889;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2010;14683.0
1890;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2011;16208.0
1891;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2012;18535.0
1892;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2013;18454.0
1893;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2014;17745.0
1894;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2015;16763.0
1895;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2016;13587.0
1896;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2017;13192.0
1897;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2018;15047.0
1898;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2019;14202.0
1899;Totaal;Diesel;1 tot en met 850 kg;9 of 10 jaar;2020;12166.0
1900;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2001;12474.0
1901;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2002;12321.0
1902;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2003;12811.0
1903;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2004;13020.0
1904;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2005;13721.0
1905;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2006;14136.0
1906;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2007;14377.0
1907;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2008;14318.0
1908;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2009;14187.0
1909;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2010;13541.0
1910;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2011;14715.0
1911;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2012;15371.0
1912;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2013;16094.0
1913;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2014;16427.0
1914;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2015;16425.0
1915;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2016;16118.0
1916;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2017;15335.0
1917;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2018;14625.0
1918;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2019;12991.0
1919;Totaal;Diesel;1 tot en met 850 kg;11 jaar of ouder;2020;10760.0
1920;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2001;20638.0
1921;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2002;20008.0
1922;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2003;19919.0
1923;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2004;19594.0
1924;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2005;19821.0
1925;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2006;20075.0
1926;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2007;19891.0
1927;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2008;19656.0
1928;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2009;18857.0
1929;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2010;17553.0
1930;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2011;18659.0
1931;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2012;20684.0
1932;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2013;21907.0
1933;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2014;22225.0
1934;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2015;22112.0
1935;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2016;23175.0
1936;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2017;22892.0
1937;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2018;22323.0
1938;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2019;21293.0
1939;Totaal;Diesel;851 tot en met 1150 kg;Totaal;2020;17313.0
1940;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2001;18990.0
1941;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2002;18454.0
1942;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2003;20051.0
1943;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2004;18917.0
1944;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2005;19983.0
1945;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2006;20016.0
1946;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2007;19130.0
1947;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2008;18677.0
1948;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2009;22764.0
1949;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2010;8536.0
1950;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2011;15202.0
1951;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2012;17056.0
1952;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2013;14549.0
1953;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2014;15300.0
1954;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2015;14068.0
1955;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2016;14853.0
1956;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2017;19948.0
1957;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2018;23674.0
1958;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2019;24978.0
1959;Totaal;Diesel;851 tot en met 1150 kg;0 jaar;2020;18037.0
1960;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2001;29030.0
1961;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2002;28711.0
1962;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2003;30257.0
1963;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2004;31439.0
1964;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2005;31898.0
1965;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2006;31767.0
1966;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2007;31368.0
1967;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2008;30674.0
1968;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2009;29075.0
1969;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2010;30539.0
1970;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2011;26811.0
1971;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2012;25453.0
1972;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2013;26213.0
1973;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2014;28155.0
1974;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2015;30564.0
1975;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2016;31181.0
1976;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2017;31102.0
1977;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2018;32256.0
1978;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2019;32704.0
1979;Totaal;Diesel;851 tot en met 1150 kg;1 of 2 jaar;2020;26276.0
1980;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2001;24187.0
1981;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2002;23534.0
1982;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2003;23799.0
1983;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2004;24316.0
1984;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2005;24895.0
1985;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2006;25387.0
1986;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2007;25271.0
1987;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2008;24710.0
1988;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2009;23832.0
1989;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2010;24582.0
1990;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2011;24021.0
1991;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2012;24243.0
1992;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2013;23162.0
1993;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2014;23625.0
1994;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2015;23981.0
1995;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2016;24726.0
1996;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2017;26144.0
1997;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2018;26970.0
1998;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2019;25764.0
1999;Totaal;Diesel;851 tot en met 1150 kg;3 of 4 jaar;2020;20831.0
2000;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2001;21248.0
2001;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2002;21488.0
2002;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2003;21256.0
2003;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2004;21194.0
2004;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2005;21742.0
2005;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2006;22231.0
2006;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2007;22403.0
2007;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2008;22250.0
2008;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2009;21897.0
2009;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2010;21839.0
2010;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2011;22440.0
2011;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2012;21980.0
2012;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2013;22213.0
2013;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2014;21757.0
2014;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2015;22422.0
2015;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2016;22585.0
2016;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2017;22391.0
2017;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2018;22214.0
2018;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2019;22124.0
2019;Totaal;Diesel;851 tot en met 1150 kg;5 of 6 jaar;2020;18556.0
2020;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2001;19271.0
2021;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2002;19186.0
2022;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2003;19545.0
2023;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2004;19428.0
2024;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2005;19809.0
2025;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2006;20629.0
2026;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2007;20572.0
2027;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2008;20494.0
2028;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2009;20231.0
2029;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2010;20497.0
2030;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2011;21006.0
2031;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2012;21230.0
2032;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2013;21663.0
2033;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2014;21725.0
2034;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2015;21469.0
2035;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2016;21208.0
2036;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2017;21962.0
2037;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2018;21575.0
2038;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2019;21026.0
2039;Totaal;Diesel;851 tot en met 1150 kg;7 of 8 jaar;2020;17750.0
2040;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2001;19225.0
2041;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2002;17961.0
2042;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2003;18223.0
2043;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2004;17655.0
2044;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2005;17846.0
2045;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2006;18455.0
2046;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2007;18474.0
2047;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2008;18553.0
2048;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2009;18274.0
2049;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2010;18630.0
2050;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2011;19000.0
2051;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2012;19695.0
2052;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2013;20305.0
2053;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2014;20749.0
2054;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2015;20869.0
2055;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2016;21091.0
2056;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2017;20368.0
2057;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2018;19768.0
2058;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2019;20633.0
2059;Totaal;Diesel;851 tot en met 1150 kg;9 of 10 jaar;2020;17227.0
2060;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2001;15571.0
2061;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2002;15324.0
2062;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2003;15084.0
2063;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2004;15093.0
2064;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2005;15393.0
2065;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2006;15639.0
2066;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2007;15763.0
2067;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2008;15832.0
2068;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2009;15046.0
2069;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2010;15687.0
2070;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2011;16273.0
2071;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2012;16354.0
2072;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2013;16895.0
2073;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2014;16940.0
2074;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2015;17460.0
2075;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2016;17797.0
2076;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2017;17852.0
2077;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2018;17436.0
2078;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2019;16124.0
2079;Totaal;Diesel;851 tot en met 1150 kg;11 jaar of ouder;2020;13665.0
2080;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2001;28742.0
2081;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2002;28361.0
2082;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2003;28021.0
2083;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2004;27130.0
2084;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2005;26977.0
2085;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2006;26808.0
2086;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2007;26088.0
2087;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2008;25477.0
2088;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2009;25207.0
2089;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2010;24654.0
2090;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2011;24042.0
2091;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2012;23702.0
2092;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2013;24004.0
2093;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2014;24034.0
2094;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2015;24023.0
2095;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2016;25131.0
2096;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2017;25196.0
2097;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2018;25184.0
2098;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2019;24709.0
2099;Totaal;Diesel;1151 tot en met 1500 kg;Totaal;2020;19039.0
2100;Totaal;Diesel;1151 tot en met 1500 kg;0 jaar;2001;22321.0
2101;Totaal;Diesel;1151 tot en met 1500 kg;0 jaar;2002;22759.0
2102;Totaal;Diesel;1151 tot en met 1500 kg;0 jaar;2003;23998.0
2103;Totaal;Diesel;1151 tot en met 1500 kg;0 jaar;2004;23171.0
2104;Totaal;Diesel;1151 tot en met 1500 kg;0 jaar;2005;23802.0
2105;Totaal;Diesel;1151 tot en met 1500 kg;0 jaar;2006;22887.0
