ID;Inkomensbestanddelen;Populatie;Kenmerken;Perioden;AantalPersonen_1;PercentagePersonen_2;TotaalBedrag_3;GemiddeldBedrag_4;AandeelVanBrutoInkomen_5
1907;2 Inkomen uit eigen onderneming;492;404;2003;1.0;0.2;;;0.2
1908;2 Inkomen uit eigen onderneming;492;404;2004;2.0;0.2;;;0.1
1909;2 Inkomen uit eigen onderneming;492;404;2005;1.0;0.2;;;0.5
1910;2 Inkomen uit eigen onderneming;492;405;2001;20.0;2.1;;;1.8
1911;2 Inkomen uit eigen onderneming;492;405;2002;20.0;2.2;307.0;15.2;2.1
1912;2 Inkomen uit eigen onderneming;492;405;2003;18.0;2.0;;;1.5
1913;2 Inkomen uit eigen onderneming;492;405;2004;19.0;2.1;;;1.9
1914;2 Inkomen uit eigen onderneming;492;405;2005;19.0;2.1;;;2.1
1915;2 Inkomen uit eigen onderneming;492;406;2001;54.0;5.4;1048.0;19.4;4.0
1916;2 Inkomen uit eigen onderneming;492;406;2002;51.0;5.2;953.0;18.8;3.7
1917;2 Inkomen uit eigen onderneming;492;406;2003;48.0;5.1;848.0;17.8;3.3
1918;2 Inkomen uit eigen onderneming;492;406;2004;53.0;5.7;996.0;18.9;3.9
1919;2 Inkomen uit eigen onderneming;492;406;2005;48.0;5.2;1010.0;20.9;3.9
1920;2 Inkomen uit eigen onderneming;492;407;2001;106.0;8.8;2124.0;20.0;5.8
1921;2 Inkomen uit eigen onderneming;492;407;2002;100.0;8.3;2148.0;21.5;5.6
1922;2 Inkomen uit eigen onderneming;492;407;2003;98.0;8.5;1959.0;19.9;5.2
1923;2 Inkomen uit eigen onderneming;492;407;2004;92.0;8.4;1873.0;20.3;5.1
1924;2 Inkomen uit eigen onderneming;492;407;2005;92.0;8.8;2100.0;22.9;5.9
1925;2 Inkomen uit eigen onderneming;492;408;2001;126.0;10.5;3091.0;24.6;8.0
1926;2 Inkomen uit eigen onderneming;492;408;2002;128.0;10.7;2972.0;23.2;7.4
1927;2 Inkomen uit eigen onderneming;492;408;2003;125.0;10.5;2790.0;22.3;6.8
1928;2 Inkomen uit eigen onderneming;492;408;2004;133.0;11.2;3150.0;23.6;7.4
1929;2 Inkomen uit eigen onderneming;492;408;2005;128.0;10.7;3349.0;26.2;7.6
1930;2 Inkomen uit eigen onderneming;492;409;2001;128.0;11.3;3094.0;24.1;8.2
1931;2 Inkomen uit eigen onderneming;492;409;2002;128.0;11.1;3097.0;24.2;7.7
1932;2 Inkomen uit eigen onderneming;492;409;2003;130.0;11.1;3063.0;23.6;7.3
1933;2 Inkomen uit eigen onderneming;492;409;2004;134.0;11.2;3618.0;27.1;8.1
1934;2 Inkomen uit eigen onderneming;492;409;2005;138.0;11.5;4188.0;30.3;9.1
1935;2 Inkomen uit eigen onderneming;492;410;2001;112.0;10.8;2919.0;26.0;8.0
1936;2 Inkomen uit eigen onderneming;492;410;2002;116.0;11.0;2987.0;25.8;7.7
1937;2 Inkomen uit eigen onderneming;492;410;2003;119.0;11.1;2806.0;23.6;7.0
1938;2 Inkomen uit eigen onderneming;492;410;2004;124.0;11.3;3195.0;25.8;7.5
1939;2 Inkomen uit eigen onderneming;492;410;2005;125.0;11.3;3724.0;29.7;8.3
1940;2 Inkomen uit eigen onderneming;492;411;2001;111.0;11.3;2777.0;25.1;8.0
1941;2 Inkomen uit eigen onderneming;492;411;2002;106.0;10.8;2631.0;24.8;7.3
1942;2 Inkomen uit eigen onderneming;492;411;2003;102.0;10.5;2583.0;25.2;7.0
1943;2 Inkomen uit eigen onderneming;492;411;2004;107.0;10.8;2907.0;27.2;7.6
1944;2 Inkomen uit eigen onderneming;492;411;2005;108.0;10.9;3329.0;30.8;8.3
1945;2 Inkomen uit eigen onderneming;492;412;2001;86.0;10.9;2138.0;24.8;7.7
1946;2 Inkomen uit eigen onderneming;492;412;2002;92.0;10.8;2221.0;24.0;7.2
1947;2 Inkomen uit eigen onderneming;492;412;2003;95.0;10.6;2223.0;23.4;6.6
1948;2 Inkomen uit eigen onderneming;492;412;2004;95.0;10.2;2558.0;27.0;7.1
1949;2 Inkomen uit eigen onderneming;492;412;2005;101.0;10.4;2920.0;28.9;7.7
1950;2 Inkomen uit eigen onderneming;492;413;2001;45.0;7.6;971.0;21.7;5.9
1951;2 Inkomen uit eigen onderneming;492;413;2002;49.0;8.1;1168.0;23.7;6.5
1952;2 Inkomen uit eigen onderneming;492;413;2003;54.0;8.5;831.0;15.5;4.4
1953;2 Inkomen uit eigen onderneming;492;413;2004;58.0;8.8;1345.0;23.3;6.3
1954;2 Inkomen uit eigen onderneming;492;413;2005;67.0;9.8;1617.0;24.3;7.3
1955;2 Inkomen uit eigen onderneming;492;414;2001;19.0;3.0;;;2.8
1956;2 Inkomen uit eigen onderneming;492;414;2002;21.0;3.2;201.0;9.7;1.7
1957;2 Inkomen uit eigen onderneming;492;414;2003;22.0;3.4;253.0;11.4;2.0
1958;2 Inkomen uit eigen onderneming;492;414;2004;21.0;3.1;346.0;16.8;2.6
1959;2 Inkomen uit eigen onderneming;492;414;2005;23.0;3.4;471.0;20.2;3.3
1960;2 Inkomen uit eigen onderneming;492;415;2001;8.0;1.5;;;2.8
1961;2 Inkomen uit eigen onderneming;492;415;2002;9.0;1.7;;;2.5
1962;2 Inkomen uit eigen onderneming;492;415;2003;9.0;1.6;;;2.0
1963;2 Inkomen uit eigen onderneming;492;415;2004;8.0;1.4;;;1.3
1964;2 Inkomen uit eigen onderneming;492;415;2005;8.0;1.4;;;1.2
1965;2 Inkomen uit eigen onderneming;492;416;2001;5.0;1.2;;;0.2
1966;2 Inkomen uit eigen onderneming;492;416;2002;4.0;1.0;;;0.1
1967;2 Inkomen uit eigen onderneming;492;416;2003;4.0;1.0;;;0.3
1968;2 Inkomen uit eigen onderneming;492;416;2004;4.0;0.8;;;0.5
1969;2 Inkomen uit eigen onderneming;492;416;2005;3.0;0.7;;;0.6
1970;2 Inkomen uit eigen onderneming;492;417;2001;3.0;1.0;;;0.4
1971;2 Inkomen uit eigen onderneming;492;417;2002;3.0;1.1;;;0.4
1972;2 Inkomen uit eigen onderneming;492;417;2003;3.0;0.9;;;0.3
1973;2 Inkomen uit eigen onderneming;492;417;2004;2.0;0.7;;;0.1
1974;2 Inkomen uit eigen onderneming;492;417;2005;2.0;0.5;;;0.5
1975;2 Inkomen uit eigen onderneming;492;418;2001;1.0;0.5;;;0.3
1976;2 Inkomen uit eigen onderneming;492;418;2002;1.0;0.6;;;0.1
1977;2 Inkomen uit eigen onderneming;492;418;2003;1.0;0.6;;;0.0
1978;2 Inkomen uit eigen onderneming;492;418;2004;1.0;0.5;;;0.0
1979;2 Inkomen uit eigen onderneming;492;418;2005;1.0;0.5;;;-0.1
1980;2 Inkomen uit eigen onderneming;492;731;2001;157.0;5.3;-342.0;-2.2;-2.2
1981;2 Inkomen uit eigen onderneming;492;731;2002;186.0;6.3;-597.0;-3.2;-3.8
1982;2 Inkomen uit eigen onderneming;492;731;2003;194.0;6.5;-478.0;-2.5;-2.9
1983;2 Inkomen uit eigen onderneming;492;731;2004;196.0;6.6;-664.0;-3.4;-4.0
1984;2 Inkomen uit eigen onderneming;492;731;2005;172.0;5.7;-281.0;-1.6;-1.6
1985;2 Inkomen uit eigen onderneming;492;732;2001;171.0;5.8;1870.0;11.0;4.3
1986;2 Inkomen uit eigen onderneming;492;732;2002;173.0;5.8;1951.0;11.3;4.3
1987;2 Inkomen uit eigen onderneming;492;732;2003;178.0;6.0;2038.0;11.4;4.4
1988;2 Inkomen uit eigen onderneming;492;732;2004;167.0;5.6;1904.0;11.4;4.0
1989;2 Inkomen uit eigen onderneming;492;732;2005;175.0;5.8;2078.0;11.9;4.3
1990;2 Inkomen uit eigen onderneming;492;733;2001;218.0;7.4;4273.0;19.6;5.2
1991;2 Inkomen uit eigen onderneming;492;733;2002;204.0;6.9;4105.0;20.2;4.8
1992;2 Inkomen uit eigen onderneming;492;733;2003;206.0;7.0;4068.0;19.7;4.6
1993;2 Inkomen uit eigen onderneming;492;733;2004;212.0;7.1;4380.0;20.6;4.9
1994;2 Inkomen uit eigen onderneming;492;733;2005;226.0;7.5;5014.0;22.2;5.4
1995;2 Inkomen uit eigen onderneming;492;734;2001;281.0;9.6;13227.0;47.1;8.0
1996;2 Inkomen uit eigen onderneming;492;734;2002;269.0;9.1;13494.0;50.2;7.8
1997;2 Inkomen uit eigen onderneming;492;734;2003;251.0;8.5;12168.0;48.4;6.8
1998;2 Inkomen uit eigen onderneming;492;734;2004;276.0;9.3;14814.0;53.7;7.9
1999;2 Inkomen uit eigen onderneming;492;734;2005;292.0;9.7;16394.0;56.2;8.4
2000;2 Inkomen uit eigen onderneming;492;741;2001;81.0;6.9;-691.0;-8.6;-41.5
2001;2 Inkomen uit eigen onderneming;492;741;2002;103.0;8.7;-1005.0;-9.8;-68.5
2002;2 Inkomen uit eigen onderneming;492;741;2003;100.0;8.4;-1013.0;-10.2;-64.5
2003;2 Inkomen uit eigen onderneming;492;741;2004;112.0;9.4;-1062.0;-9.5;-66.2
2004;2 Inkomen uit eigen onderneming;492;741;2005;94.0;7.8;-719.0;-7.7;-37.2
2005;2 Inkomen uit eigen onderneming;492;742;2001;42.0;3.6;134.0;3.2;1.7
2006;2 Inkomen uit eigen onderneming;492;742;2002;48.0;4.0;188.0;3.9;2.2
2007;2 Inkomen uit eigen onderneming;492;742;2003;49.0;4.1;210.0;4.3;2.4
2008;2 Inkomen uit eigen onderneming;492;742;2004;51.0;4.3;191.0;3.7;2.1
2009;2 Inkomen uit eigen onderneming;492;742;2005;43.0;3.6;206.0;4.8;2.3
2010;2 Inkomen uit eigen onderneming;492;743;2001;59.0;5.1;401.0;6.8;3.3
2011;2 Inkomen uit eigen onderneming;492;743;2002;63.0;5.3;445.0;7.0;3.5
2012;2 Inkomen uit eigen onderneming;492;743;2003;86.0;7.2;694.0;8.1;5.3
2013;2 Inkomen uit eigen onderneming;492;743;2004;61.0;5.1;422.0;6.9;3.1
2014;2 Inkomen uit eigen onderneming;492;743;2005;61.0;5.1;438.0;7.2;3.2
2015;2 Inkomen uit eigen onderneming;492;744;2001;60.0;5.1;584.0;9.7;3.7
2016;2 Inkomen uit eigen onderneming;492;744;2002;62.0;5.3;617.0;9.9;3.7
2017;2 Inkomen uit eigen onderneming;492;744;2003;60.0;5.1;595.0;9.9;3.5
2018;2 Inkomen uit eigen onderneming;492;744;2004;57.0;4.8;590.0;10.3;3.4
2019;2 Inkomen uit eigen onderneming;492;744;2005;60.0;5.0;624.0;10.5;3.5
2020;2 Inkomen uit eigen onderneming;492;745;2001;86.0;7.3;1101.0;12.9;5.2
2021;2 Inkomen uit eigen onderneming;492;745;2002;83.0;7.0;1110.0;13.4;5.0
2022;2 Inkomen uit eigen onderneming;492;745;2003;78.0;6.6;1074.0;13.7;4.8
2023;2 Inkomen uit eigen onderneming;492;745;2004;82.0;6.9;1099.0;13.3;4.8
2024;2 Inkomen uit eigen onderneming;492;745;2005;90.0;7.5;1248.0;13.9;5.3
2025;2 Inkomen uit eigen onderneming;492;746;2001;95.0;8.1;1590.0;16.8;5.8
2026;2 Inkomen uit eigen onderneming;492;746;2002;86.0;7.3;1475.0;17.1;5.2
2027;2 Inkomen uit eigen onderneming;492;746;2003;89.0;7.5;1510.0;16.9;5.2
2028;2 Inkomen uit eigen onderneming;492;746;2004;90.0;7.6;1583.0;17.5;5.3
2029;2 Inkomen uit eigen onderneming;492;746;2005;94.0;7.9;1794.0;19.0;5.8
2030;2 Inkomen uit eigen onderneming;492;747;2001;82.0;7.0;1714.0;20.9;5.0
2031;2 Inkomen uit eigen onderneming;492;747;2002;82.0;6.9;1754.0;21.5;4.9
2032;2 Inkomen uit eigen onderneming;492;747;2003;81.0;6.9;1736.0;21.3;4.7
2033;2 Inkomen uit eigen onderneming;492;747;2004;82.0;6.9;1807.0;22.0;4.8
2034;2 Inkomen uit eigen onderneming;492;747;2005;91.0;7.6;2117.0;23.2;5.4
2035;2 Inkomen uit eigen onderneming;492;748;2001;78.0;6.7;1905.0;24.3;4.6
2036;2 Inkomen uit eigen onderneming;492;748;2002;70.0;5.9;1806.0;25.9;4.1
2037;2 Inkomen uit eigen onderneming;492;748;2003;71.0;6.0;1822.0;25.5;4.0
2038;2 Inkomen uit eigen onderneming;492;748;2004;78.0;6.6;2104.0;26.9;4.5
2039;2 Inkomen uit eigen onderneming;492;748;2005;80.0;6.7;2295.0;28.5;4.7
2040;2 Inkomen uit eigen onderneming;492;749;2001;96.0;8.1;3044.0;31.9;5.8
2041;2 Inkomen uit eigen onderneming;492;749;2002;90.0;7.6;2959.0;32.9;5.4
2042;2 Inkomen uit eigen onderneming;492;749;2003;81.0;6.8;2651.0;32.7;4.6
2043;2 Inkomen uit eigen onderneming;492;749;2004;87.0;7.3;2878.0;33.1;4.9
2044;2 Inkomen uit eigen onderneming;492;749;2005;95.0;8.0;3449.0;36.1;5.6
2045;2 Inkomen uit eigen onderneming;492;750;2001;148.0;12.6;9245.0;62.5;10.2
2046;2 Inkomen uit eigen onderneming;492;750;2002;145.0;12.3;9605.0;66.3;10.1
2047;2 Inkomen uit eigen onderneming;492;750;2003;134.0;11.3;8517.0;63.5;8.7
2048;2 Inkomen uit eigen onderneming;492;750;2004;150.0;12.7;10822.0;71.9;10.4
2049;2 Inkomen uit eigen onderneming;492;750;2005;156.0;13.0;11752.0;75.2;10.9
2050;2 Inkomen uit eigen onderneming;492;422;2001;720.0;7.4;16701.0;23.2;6.4
2051;2 Inkomen uit eigen onderneming;492;422;2002;721.0;7.3;16632.0;23.1;6.1
2052;2 Inkomen uit eigen onderneming;492;422;2003;718.0;7.3;15580.0;21.7;5.6
2053;2 Inkomen uit eigen onderneming;492;422;2004;733.0;7.4;17920.0;24.4;6.2
2054;2 Inkomen uit eigen onderneming;492;422;2005;745.0;7.5;20384.0;27.4;6.8
2055;2 Inkomen uit eigen onderneming;492;423;2001;67.0;6.4;1565.0;23.4;5.4
2056;2 Inkomen uit eigen onderneming;492;423;2002;68.0;6.4;1516.0;22.4;5.1
2057;2 Inkomen uit eigen onderneming;492;423;2003;68.0;6.4;1569.0;23.1;5.2
2058;2 Inkomen uit eigen onderneming;492;423;2004;69.0;6.6;1647.0;23.7;5.3
2059;2 Inkomen uit eigen onderneming;492;423;2005;71.0;6.6;1859.0;26.3;5.8
2060;2 Inkomen uit eigen onderneming;492;424;2001;21.0;6.1;564.0;26.8;5.7
2061;2 Inkomen uit eigen onderneming;492;424;2002;21.0;6.2;585.0;27.3;5.6
2062;2 Inkomen uit eigen onderneming;492;424;2003;22.0;6.5;589.0;26.7;5.5
2063;2 Inkomen uit eigen onderneming;492;424;2004;24.0;7.0;647.0;27.2;6.0
2064;2 Inkomen uit eigen onderneming;492;424;2005;24.0;7.0;783.0;32.5;6.9
2065;2 Inkomen uit eigen onderneming;492;425;2001;21.0;6.6;433.0;20.9;5.3
2066;2 Inkomen uit eigen onderneming;492;425;2002;20.0;6.4;;;5.4
2067;2 Inkomen uit eigen onderneming;492;425;2003;19.0;6.1;;;5.4
2068;2 Inkomen uit eigen onderneming;492;425;2004;18.0;5.8;;;4.6
2069;2 Inkomen uit eigen onderneming;492;425;2005;18.0;5.8;;;4.7
2070;2 Inkomen uit eigen onderneming;492;426;2001;6.0;6.9;;;7.9
2071;2 Inkomen uit eigen onderneming;492;426;2002;5.0;6.1;;;5.0
2072;2 Inkomen uit eigen onderneming;492;426;2003;5.0;6.1;;;5.5
2073;2 Inkomen uit eigen onderneming;492;426;2004;5.0;6.4;;;6.0
2074;2 Inkomen uit eigen onderneming;492;426;2005;5.0;6.2;;;5.9
2075;2 Inkomen uit eigen onderneming;492;427;2001;19.0;6.3;;;4.7
2076;2 Inkomen uit eigen onderneming;492;427;2002;21.0;6.8;365.0;17.2;4.2
2077;2 Inkomen uit eigen onderneming;492;427;2003;22.0;6.8;391.0;18.0;4.4
2078;2 Inkomen uit eigen onderneming;492;427;2004;22.0;6.8;455.0;20.4;4.9
2079;2 Inkomen uit eigen onderneming;492;427;2005;24.0;7.0;524.0;22.2;5.3
2080;2 Inkomen uit eigen onderneming;492;428;2001;39.0;4.3;762.0;19.4;4.5
2081;2 Inkomen uit eigen onderneming;492;428;2002;42.0;4.4;806.0;19.3;4.3
2082;2 Inkomen uit eigen onderneming;492;428;2003;43.0;4.5;646.0;14.9;3.3
2083;2 Inkomen uit eigen onderneming;492;428;2004;48.0;4.9;868.0;17.9;4.3
2084;2 Inkomen uit eigen onderneming;492;428;2005;49.0;4.8;961.0;19.7;4.6
2085;2 Inkomen uit eigen onderneming;492;429;2001;6.0;2.7;;;3.4
2086;2 Inkomen uit eigen onderneming;492;429;2002;6.0;2.8;;;3.4
2087;2 Inkomen uit eigen onderneming;492;429;2003;7.0;2.9;;;2.8
2088;2 Inkomen uit eigen onderneming;492;429;2004;7.0;3.1;;;3.4
2089;2 Inkomen uit eigen onderneming;492;429;2005;7.0;3.0;;;3.3
2090;2 Inkomen uit eigen onderneming;492;430;2001;2.0;2.1;;;2.4
2091;2 Inkomen uit eigen onderneming;492;430;2002;2.0;2.6;;;2.5
2092;2 Inkomen uit eigen onderneming;492;430;2003;2.0;2.6;;;1.7
2093;2 Inkomen uit eigen onderneming;492;430;2004;3.0;3.4;;;2.4
2094;2 Inkomen uit eigen onderneming;492;430;2005;2.0;2.9;;;2.3
2095;2 Inkomen uit eigen onderneming;492;431;2001;11.0;5.4;;;5.4
2096;2 Inkomen uit eigen onderneming;492;431;2002;12.0;5.8;;;5.7
2097;2 Inkomen uit eigen onderneming;492;431;2003;12.0;5.8;;;4.0
2098;2 Inkomen uit eigen onderneming;492;431;2004;14.0;6.4;;;5.2
2099;2 Inkomen uit eigen onderneming;492;431;2005;13.0;5.8;;;6.2
2100;2 Inkomen uit eigen onderneming;492;432;2001;3.0;2.2;;;2.3
2101;2 Inkomen uit eigen onderneming;492;432;2002;3.0;2.1;;;2.6
2102;2 Inkomen uit eigen onderneming;492;432;2003;4.0;2.2;;;2.1
2103;2 Inkomen uit eigen onderneming;492;432;2004;4.0;2.6;;;2.4
2104;2 Inkomen uit eigen onderneming;492;432;2005;5.0;3.1;;;3.4
2105;2 Inkomen uit eigen onderneming;492;433;2001;17.0;6.7;;;6.6
2106;2 Inkomen uit eigen onderneming;492;433;2002;18.0;6.3;;;5.5
2107;2 Inkomen uit eigen onderneming;492;433;2003;19.0;6.6;;;4.5
2108;2 Inkomen uit eigen onderneming;492;433;2004;20.0;6.9;348.0;17.3;6.1
2109;2 Inkomen uit eigen onderneming;492;433;2005;21.0;7.0;363.0;17.1;6.0
2110;2 Inkomen uit eigen onderneming;492;442;2001;720.0;7.4;16701.0;23.2;6.4
2111;2 Inkomen uit eigen onderneming;492;442;2002;721.0;7.3;16632.0;23.1;6.1
2112;2 Inkomen uit eigen onderneming;492;442;2003;718.0;7.3;15580.0;21.7;5.6
2113;2 Inkomen uit eigen onderneming;492;442;2004;733.0;7.4;17920.0;24.4;6.2
2114;2 Inkomen uit eigen onderneming;492;442;2005;745.0;7.5;20384.0;27.4;6.8
2115;2 Inkomen uit eigen onderneming;492;443;2001;67.0;6.4;1565.0;23.4;5.4
2116;2 Inkomen uit eigen onderneming;492;443;2002;68.0;6.4;1516.0;22.4;5.1
2117;2 Inkomen uit eigen onderneming;492;443;2003;68.0;6.4;1569.0;23.1;5.2
2118;2 Inkomen uit eigen onderneming;492;443;2004;69.0;6.6;1647.0;23.7;5.3
2119;2 Inkomen uit eigen onderneming;492;443;2005;71.0;6.6;1859.0;26.3;5.8
2120;2 Inkomen uit eigen onderneming;492;444;2001;25.0;5.9;498.0;20.0;4.2
2121;2 Inkomen uit eigen onderneming;492;444;2002;25.0;5.8;494.0;20.0;4.1
2122;2 Inkomen uit eigen onderneming;492;444;2003;25.0;5.9;495.0;19.5;4.1
2123;2 Inkomen uit eigen onderneming;492;444;2004;26.0;6.1;583.0;22.4;4.7
2124;2 Inkomen uit eigen onderneming;492;444;2005;26.0;6.1;667.0;25.3;5.2
2125;2 Inkomen uit eigen onderneming;492;445;2001;42.0;6.7;1067.0;25.4;6.3
2126;2 Inkomen uit eigen onderneming;492;445;2002;43.0;6.8;1021.0;23.8;5.8
2127;2 Inkomen uit eigen onderneming;492;445;2003;42.0;6.8;1074.0;25.4;5.9
2128;2 Inkomen uit eigen onderneming;492;445;2004;43.0;6.9;1064.0;24.5;5.7
2129;2 Inkomen uit eigen onderneming;492;445;2005;44.0;6.9;1192.0;27.0;6.2
2130;2 Inkomen uit eigen onderneming;492;446;2001;39.0;4.3;762.0;19.4;4.5
2131;2 Inkomen uit eigen onderneming;492;446;2002;42.0;4.4;806.0;19.3;4.3
2132;2 Inkomen uit eigen onderneming;492;446;2003;43.0;4.5;646.0;14.9;3.3
2133;2 Inkomen uit eigen onderneming;492;446;2004;48.0;4.9;868.0;17.9;4.3
2134;2 Inkomen uit eigen onderneming;492;446;2005;49.0;4.8;961.0;19.7;4.6
2135;2 Inkomen uit eigen onderneming;492;447;2001;35.0;4.8;687.0;19.4;4.7
2136;2 Inkomen uit eigen onderneming;492;447;2002;37.0;4.8;689.0;18.7;4.3
2137;2 Inkomen uit eigen onderneming;492;447;2003;38.0;4.9;549.0;14.3;3.4
2138;2 Inkomen uit eigen onderneming;492;447;2004;42.0;5.4;760.0;18.2;4.6
2139;2 Inkomen uit eigen onderneming;492;447;2005;41.0;5.3;826.0;20.0;4.8
2140;2 Inkomen uit eigen onderneming;492;448;2001;4.0;2.2;;;3.2
2141;2 Inkomen uit eigen onderneming;492;448;2002;5.0;2.6;;;4.1
2142;2 Inkomen uit eigen onderneming;492;448;2003;5.0;2.6;;;3.1
2143;2 Inkomen uit eigen onderneming;492;448;2004;7.0;3.1;;;3.1
2144;2 Inkomen uit eigen onderneming;492;448;2005;7.0;3.2;;;3.6
2145;2 Inkomen uit eigen onderneming;492;462;2001;826.0;10.8;19028.0;23.0;7.8
2146;2 Inkomen uit eigen onderneming;492;462;2002;831.0;10.8;18954.0;22.8;7.4
2147;2 Inkomen uit eigen onderneming;492;462;2003;830.0;10.9;17796.0;21.4;6.8
2148;2 Inkomen uit eigen onderneming;492;462;2004;851.0;11.3;20435.0;24.0;7.6
2149;2 Inkomen uit eigen onderneming;492;462;2005;865.0;11.5;23204.0;26.8;8.3
2150;2 Inkomen uit eigen onderneming;492;463;2001;0.0;0.0;;;0.0
2151;2 Inkomen uit eigen onderneming;492;463;2002;0.0;0.0;;;0.0
2152;2 Inkomen uit eigen onderneming;492;463;2003;0.0;0.0;;;0.0
2153;2 Inkomen uit eigen onderneming;492;463;2004;0.0;0.0;;;0.0
2154;2 Inkomen uit eigen onderneming;492;463;2005;0.0;0.0;;;0.0
2155;2 Inkomen uit eigen onderneming;492;464;2001;0.0;0.0;;;0.0
2156;2 Inkomen uit eigen onderneming;492;464;2002;0.0;0.0;;;0.0
2157;2 Inkomen uit eigen onderneming;492;464;2003;0.0;0.0;;;0.0
2158;2 Inkomen uit eigen onderneming;492;464;2004;0.0;0.0;;;0.0
2159;2 Inkomen uit eigen onderneming;492;464;2005;0.0;0.0;;;0.0
2160;2 Inkomen uit eigen onderneming;492;465;2001;0.0;0.0;;;0.0
2161;2 Inkomen uit eigen onderneming;492;465;2002;0.0;0.0;;;0.0
2162;2 Inkomen uit eigen onderneming;492;465;2003;0.0;0.0;;;0.0
2163;2 Inkomen uit eigen onderneming;492;465;2004;0.0;0.0;;;0.0
2164;2 Inkomen uit eigen onderneming;492;465;2005;0.0;0.0;;;0.0
2165;2 Inkomen uit eigen onderneming;492;466;2001;826.0;100.0;19028.0;23.0;67.0
2166;2 Inkomen uit eigen onderneming;492;466;2002;831.0;100.0;18954.0;22.8;66.9
2167;2 Inkomen uit eigen onderneming;492;466;2003;830.0;100.0;17796.0;21.4;64.6
2168;2 Inkomen uit eigen onderneming;492;466;2004;851.0;100.0;20435.0;24.0;66.3
2169;2 Inkomen uit eigen onderneming;492;466;2005;865.0;100.0;23204.0;26.8;69.5
2170;2 Inkomen uit eigen onderneming;492;467;2001;0.0;0.0;;;0.0
2171;2 Inkomen uit eigen onderneming;492;467;2002;0.0;0.0;;;0.0
2172;2 Inkomen uit eigen onderneming;492;467;2003;0.0;0.0;;;0.0
2173;2 Inkomen uit eigen onderneming;492;467;2004;0.0;0.0;;;0.0
2174;2 Inkomen uit eigen onderneming;492;467;2005;0.0;0.0;;;0.0
2175;2 Inkomen uit eigen onderneming;492;468;2001;0.0;0.0;;;0.0
2176;2 Inkomen uit eigen onderneming;492;468;2002;0.0;0.0;;;0.0
2177;2 Inkomen uit eigen onderneming;492;468;2003;0.0;0.0;;;0.0
2178;2 Inkomen uit eigen onderneming;492;468;2004;0.0;0.0;;;0.0
2179;2 Inkomen uit eigen onderneming;492;468;2005;0.0;0.0;;;0.0
2180;2 Inkomen uit eigen onderneming;492;469;2001;0.0;0.0;;;0.0
2181;2 Inkomen uit eigen onderneming;492;469;2002;0.0;0.0;;;0.0
2182;2 Inkomen uit eigen onderneming;492;469;2003;0.0;0.0;;;0.0
2183;2 Inkomen uit eigen onderneming;492;469;2004;0.0;0.0;;;0.0
2184;2 Inkomen uit eigen onderneming;492;469;2005;0.0;0.0;;;0.0
2185;2 Inkomen uit eigen onderneming;492;470;2001;0.0;0.0;;;0.0
2186;2 Inkomen uit eigen onderneming;492;470;2002;0.0;0.0;;;0.0
2187;2 Inkomen uit eigen onderneming;492;470;2003;0.0;0.0;;;0.0
2188;2 Inkomen uit eigen onderneming;492;470;2004;0.0;0.0;;;0.0
2189;2 Inkomen uit eigen onderneming;492;470;2005;0.0;0.0;;;0.0
2190;2 Inkomen uit eigen onderneming;492;471;2001;0.0;0.0;;;0.0
2191;2 Inkomen uit eigen onderneming;492;471;2002;0.0;0.0;;;0.0
2192;2 Inkomen uit eigen onderneming;492;471;2003;0.0;0.0;;;0.0
2193;2 Inkomen uit eigen onderneming;492;471;2004;0.0;0.0;;;0.0
2194;2 Inkomen uit eigen onderneming;492;471;2005;0.0;0.0;;;0.0
2195;2 Inkomen uit eigen onderneming;492;472;2001;0.0;0.0;;;0.0
2196;2 Inkomen uit eigen onderneming;492;472;2002;0.0;0.0;;;0.0
2197;2 Inkomen uit eigen onderneming;492;472;2003;0.0;0.0;;;0.0
2198;2 Inkomen uit eigen onderneming;492;472;2004;0.0;0.0;;;0.0
2199;2 Inkomen uit eigen onderneming;492;472;2005;0.0;0.0;;;0.0
2200;2 Inkomen uit eigen onderneming;492;473;2001;0.0;0.0;;;0.0
2201;2 Inkomen uit eigen onderneming;492;473;2002;0.0;0.0;;;0.0
2202;2 Inkomen uit eigen onderneming;492;473;2003;0.0;0.0;;;0.0
2203;2 Inkomen uit eigen onderneming;492;473;2004;0.0;0.0;;;0.0
2204;2 Inkomen uit eigen onderneming;492;473;2005;0.0;0.0;;;0.0
2205;2 Inkomen uit eigen onderneming;492;474;2001;0.0;0.0;;;0.0
2206;2 Inkomen uit eigen onderneming;492;474;2002;0.0;0.0;;;0.0
2207;2 Inkomen uit eigen onderneming;492;474;2003;0.0;0.0;;;0.0
2208;2 Inkomen uit eigen onderneming;492;474;2004;0.0;0.0;;;0.0
2209;2 Inkomen uit eigen onderneming;492;474;2005;0.0;0.0;;;0.0
2210;2 Inkomen uit eigen onderneming;492;475;2001;0.0;0.0;;;0.0
2211;2 Inkomen uit eigen onderneming;492;475;2002;0.0;0.0;;;0.0
2212;2 Inkomen uit eigen onderneming;492;475;2003;0.0;0.0;;;0.0
2213;2 Inkomen uit eigen onderneming;492;475;2004;0.0;0.0;;;0.0
2214;2 Inkomen uit eigen onderneming;492;475;2005;0.0;0.0;;;0.0
