ID;Voertuigsoort;KenmerkenVrachtautoSEnTrekkers;BedrijfstakkenBranchesSBI2008;Perioden;VoertuigenInGebruik_1;KilometersNederlandseVoertuigen_2;GemiddeldJaarkilometrage_3
2868;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;E Waterbedrijven en afvalbeheer;2018;3166.0;142.4;44965.0
2869;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;E Waterbedrijven en afvalbeheer;2019;3402.0;146.4;43041.0
2870;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;E Waterbedrijven en afvalbeheer;2020;3354.0;147.4;43949.0
2871;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;E Waterbedrijven en afvalbeheer;2021;3333.0;148.4;44518.0
2872;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;E Waterbedrijven en afvalbeheer;2022;3327.0;143.9;43254.0
2873;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;E Waterbedrijven en afvalbeheer;2023;3440.0;139.4;40530.0
2874;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;F Bouwnijverheid;2018;2920.0;109.7;37556.0
2875;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;F Bouwnijverheid;2019;2936.0;106.7;36333.0
2876;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;F Bouwnijverheid;2020;3105.0;112.3;36182.0
2877;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;F Bouwnijverheid;2021;3038.0;115.0;37838.0
2878;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;F Bouwnijverheid;2022;3211.0;119.8;37296.0
2879;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;F Bouwnijverheid;2023;3324.0;116.7;35118.0
2880;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;G Handel;2018;9656.0;594.0;61511.0
2881;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;G Handel;2019;10212.0;564.3;55261.0
2882;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;G Handel;2020;9464.0;521.1;55066.0
2883;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;G Handel;2021;8953.0;524.2;58548.0
2884;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;G Handel;2022;9536.0;540.6;56689.0
2885;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;G Handel;2023;11419.0;606.5;53111.0
2886;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;H Vervoer en opslag;2018;35573.0;3074.1;86416.0
2887;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;H Vervoer en opslag;2019;37073.0;3109.0;83861.0
2888;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;H Vervoer en opslag;2020;35872.0;3065.7;85461.0
2889;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;H Vervoer en opslag;2021;36375.0;3161.3;86909.0
2890;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;H Vervoer en opslag;2022;37361.0;3095.5;82853.0
2891;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;H Vervoer en opslag;2023;38945.0;3054.2;78425.0
2892;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;I Horeca;2018;168.0;4.4;26442.0
2893;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;I Horeca;2019;178.0;5.2;29131.0
2894;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;I Horeca;2020;201.0;7.3;36200.0
2895;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;I Horeca;2021;148.0;4.4;29747.0
2896;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;I Horeca;2022;139.0;4.5;32304.0
2897;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;I Horeca;2023;159.0;5.3;33539.0
2898;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;J Informatie en communicatie;2018;;;
2899;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;J Informatie en communicatie;2019;66.0;2.4;36650.0
2900;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;J Informatie en communicatie;2020;63.0;1.5;23155.0
2901;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;J Informatie en communicatie;2021;66.0;1.5;22788.0
2902;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;J Informatie en communicatie;2022;66.0;1.6;23639.0
2903;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;J Informatie en communicatie;2023;74.0;1.6;22198.0
2904;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;K Financiële dienstverlening;2018;;;
2905;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;K Financiële dienstverlening;2019;7.0;0.1;17070.0
2906;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;K Financiële dienstverlening;2020;;;
2907;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;K Financiële dienstverlening;2021;;;
2908;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;K Financiële dienstverlening;2022;;;
2909;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;K Financiële dienstverlening;2023;44.0;1.3;30433.0
2910;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;L Verhuur en handel van onroerend goed;2018;9.0;0.3;32472.0
2911;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;L Verhuur en handel van onroerend goed;2019;;;
2912;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;L Verhuur en handel van onroerend goed;2020;;;
2913;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;L Verhuur en handel van onroerend goed;2021;;;
2914;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;L Verhuur en handel van onroerend goed;2022;;;
2915;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;L Verhuur en handel van onroerend goed;2023;;;
2916;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;M Specialistische zakelijke diensten;2018;303.0;9.2;30381.0
2917;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;M Specialistische zakelijke diensten;2019;273.0;7.8;28642.0
2918;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;M Specialistische zakelijke diensten;2020;291.0;15.6;53597.0
2919;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;M Specialistische zakelijke diensten;2021;306.0;16.0;52134.0
2920;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;M Specialistische zakelijke diensten;2022;345.0;15.5;45067.0
2921;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;M Specialistische zakelijke diensten;2023;360.0;12.0;33471.0
2922;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;N Verhuur en overige zakelijke diensten;2018;2037.0;68.2;33460.0
2923;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;N Verhuur en overige zakelijke diensten;2019;2264.0;73.1;32283.0
2924;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;N Verhuur en overige zakelijke diensten;2020;2254.0;70.6;31341.0
2925;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;N Verhuur en overige zakelijke diensten;2021;2147.0;73.5;34228.0
2926;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;N Verhuur en overige zakelijke diensten;2022;2044.0;68.2;33358.0
2927;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;N Verhuur en overige zakelijke diensten;2023;2081.0;63.5;30492.0
2928;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;O Openbaar bestuur en overheidsdiensten;2018;1562.0;18.4;11776.0
2929;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;O Openbaar bestuur en overheidsdiensten;2019;1671.0;20.0;11992.0
2930;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;O Openbaar bestuur en overheidsdiensten;2020;1780.0;21.3;11961.0
2931;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;O Openbaar bestuur en overheidsdiensten;2021;1768.0;21.6;12198.0
2932;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;O Openbaar bestuur en overheidsdiensten;2022;1747.0;21.4;12268.0
2933;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;O Openbaar bestuur en overheidsdiensten;2023;1920.0;22.9;11946.0
2934;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;P Onderwijs;2018;71.0;1.3;17810.0
2935;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;P Onderwijs;2019;72.0;1.4;19874.0
2936;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;P Onderwijs;2020;84.0;1.3;15621.0
2937;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;P Onderwijs;2021;93.0;1.8;19233.0
2938;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;P Onderwijs;2022;116.0;2.5;21974.0
2939;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;P Onderwijs;2023;101.0;2.3;22389.0
2940;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;Q Gezondheids- en welzijnszorg;2018;104.0;2.6;25325.0
2941;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;Q Gezondheids- en welzijnszorg;2019;99.0;2.6;26046.0
2942;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;Q Gezondheids- en welzijnszorg;2020;94.0;2.3;24656.0
2943;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;Q Gezondheids- en welzijnszorg;2021;97.0;2.3;23784.0
2944;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;Q Gezondheids- en welzijnszorg;2022;97.0;2.8;29004.0
2945;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;Q Gezondheids- en welzijnszorg;2023;;;
2946;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;R Cultuur, sport en recreatie;2018;71.0;1.8;24655.0
2947;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;R Cultuur, sport en recreatie;2019;85.0;2.0;23616.0
2948;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;R Cultuur, sport en recreatie;2020;93.0;1.3;13776.0
2949;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;R Cultuur, sport en recreatie;2021;64.0;1.1;16966.0
2950;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;R Cultuur, sport en recreatie;2022;74.0;1.4;19478.0
2951;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;R Cultuur, sport en recreatie;2023;82.0;1.6;19095.0
2952;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;S Overige dienstverlening;2018;609.0;32.3;52994.0
2953;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;S Overige dienstverlening;2019;556.0;30.0;54010.0
2954;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;S Overige dienstverlening;2020;547.0;27.0;49282.0
2955;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;S Overige dienstverlening;2021;518.0;26.5;51130.0
2956;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;S Overige dienstverlening;2022;552.0;27.6;49946.0
2957;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;S Overige dienstverlening;2023;585.0;28.3;48336.0
2958;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;SBI-code onbekend;2018;0.0;0.0;0.0
2959;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;SBI-code onbekend;2019;0.0;0.0;0.0
2960;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;SBI-code onbekend;2020;0.0;0.0;0.0
2961;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;SBI-code onbekend;2021;0.0;0.0;0.0
2962;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;SBI-code onbekend;2022;0.0;0.0;0.0
2963;Vrachtauto's en trekkers voor oplegger;Bedrijfsgrootte: >= 50 werkzame pers.;SBI-code onbekend;2023;0.0;0.0;0.0
2964;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;A-U Alle economische activiteiten;2018;0.0;0.0;0.0
2965;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;A-U Alle economische activiteiten;2019;0.0;0.0;0.0
2966;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;A-U Alle economische activiteiten;2020;0.0;0.0;0.0
2967;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;A-U Alle economische activiteiten;2021;0.0;0.0;0.0
2968;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;A-U Alle economische activiteiten;2022;0.0;0.0;0.0
2969;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;A-U Alle economische activiteiten;2023;0.0;0.0;0.0
2970;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;B-E Nijverheid (geen bouw) en energie;2018;0.0;0.0;0.0
2971;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;B-E Nijverheid (geen bouw) en energie;2019;0.0;0.0;0.0
2972;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;B-E Nijverheid (geen bouw) en energie;2020;0.0;0.0;0.0
2973;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;B-E Nijverheid (geen bouw) en energie;2021;0.0;0.0;0.0
2974;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;B-E Nijverheid (geen bouw) en energie;2022;0.0;0.0;0.0
2975;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;B-E Nijverheid (geen bouw) en energie;2023;0.0;0.0;0.0
2976;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;G-I Handel, vervoer en horeca;2018;0.0;0.0;0.0
2977;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;G-I Handel, vervoer en horeca;2019;0.0;0.0;0.0
2978;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;G-I Handel, vervoer en horeca;2020;0.0;0.0;0.0
2979;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;G-I Handel, vervoer en horeca;2021;0.0;0.0;0.0
2980;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;G-I Handel, vervoer en horeca;2022;0.0;0.0;0.0
2981;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;G-I Handel, vervoer en horeca;2023;0.0;0.0;0.0
2982;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;M-N Zakelijke dienstverlening;2018;0.0;0.0;0.0
2983;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;M-N Zakelijke dienstverlening;2019;0.0;0.0;0.0
2984;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;M-N Zakelijke dienstverlening;2020;0.0;0.0;0.0
2985;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;M-N Zakelijke dienstverlening;2021;0.0;0.0;0.0
2986;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;M-N Zakelijke dienstverlening;2022;0.0;0.0;0.0
2987;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;M-N Zakelijke dienstverlening;2023;0.0;0.0;0.0
2988;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;O-Q Overheid en zorg;2018;0.0;0.0;0.0
2989;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;O-Q Overheid en zorg;2019;0.0;0.0;0.0
2990;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;O-Q Overheid en zorg;2020;0.0;0.0;0.0
2991;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;O-Q Overheid en zorg;2021;0.0;0.0;0.0
2992;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;O-Q Overheid en zorg;2022;0.0;0.0;0.0
2993;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;O-Q Overheid en zorg;2023;0.0;0.0;0.0
2994;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;R-U Cultuur, recreatie, overige diensten;2018;0.0;0.0;0.0
2995;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;R-U Cultuur, recreatie, overige diensten;2019;0.0;0.0;0.0
2996;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;R-U Cultuur, recreatie, overige diensten;2020;0.0;0.0;0.0
2997;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;R-U Cultuur, recreatie, overige diensten;2021;0.0;0.0;0.0
2998;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;R-U Cultuur, recreatie, overige diensten;2022;0.0;0.0;0.0
2999;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;R-U Cultuur, recreatie, overige diensten;2023;0.0;0.0;0.0
3000;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;A Landbouw, bosbouw en visserij;2018;0.0;0.0;0.0
3001;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;A Landbouw, bosbouw en visserij;2019;0.0;0.0;0.0
3002;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;A Landbouw, bosbouw en visserij;2020;0.0;0.0;0.0
3003;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;A Landbouw, bosbouw en visserij;2021;0.0;0.0;0.0
3004;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;A Landbouw, bosbouw en visserij;2022;0.0;0.0;0.0
3005;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;A Landbouw, bosbouw en visserij;2023;0.0;0.0;0.0
3006;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;B Delfstoffenwinning;2018;0.0;0.0;0.0
3007;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;B Delfstoffenwinning;2019;0.0;0.0;0.0
3008;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;B Delfstoffenwinning;2020;0.0;0.0;0.0
3009;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;B Delfstoffenwinning;2021;0.0;0.0;0.0
3010;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;B Delfstoffenwinning;2022;0.0;0.0;0.0
3011;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;B Delfstoffenwinning;2023;0.0;0.0;0.0
3012;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;C Industrie;2018;0.0;0.0;0.0
3013;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;C Industrie;2019;0.0;0.0;0.0
3014;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;C Industrie;2020;0.0;0.0;0.0
3015;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;C Industrie;2021;0.0;0.0;0.0
3016;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;C Industrie;2022;0.0;0.0;0.0
3017;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;C Industrie;2023;0.0;0.0;0.0
3018;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;D Energievoorziening;2018;0.0;0.0;0.0
3019;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;D Energievoorziening;2019;0.0;0.0;0.0
3020;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;D Energievoorziening;2020;0.0;0.0;0.0
3021;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;D Energievoorziening;2021;0.0;0.0;0.0
3022;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;D Energievoorziening;2022;0.0;0.0;0.0
3023;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;D Energievoorziening;2023;0.0;0.0;0.0
3024;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;E Waterbedrijven en afvalbeheer;2018;0.0;0.0;0.0
3025;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;E Waterbedrijven en afvalbeheer;2019;0.0;0.0;0.0
3026;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;E Waterbedrijven en afvalbeheer;2020;0.0;0.0;0.0
3027;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;E Waterbedrijven en afvalbeheer;2021;0.0;0.0;0.0
3028;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;E Waterbedrijven en afvalbeheer;2022;0.0;0.0;0.0
3029;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;E Waterbedrijven en afvalbeheer;2023;0.0;0.0;0.0
3030;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;F Bouwnijverheid;2018;0.0;0.0;0.0
3031;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;F Bouwnijverheid;2019;0.0;0.0;0.0
3032;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;F Bouwnijverheid;2020;0.0;0.0;0.0
3033;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;F Bouwnijverheid;2021;0.0;0.0;0.0
3034;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;F Bouwnijverheid;2022;0.0;0.0;0.0
3035;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;F Bouwnijverheid;2023;0.0;0.0;0.0
3036;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;G Handel;2018;0.0;0.0;0.0
3037;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;G Handel;2019;0.0;0.0;0.0
3038;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;G Handel;2020;0.0;0.0;0.0
3039;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;G Handel;2021;0.0;0.0;0.0
3040;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;G Handel;2022;0.0;0.0;0.0
3041;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;G Handel;2023;0.0;0.0;0.0
3042;Vrachtauto's en trekkers voor oplegger;Werkzame personen: onbekend;H Vervoer en opslag;2018;0.0;0.0;0.0
