ID;Woonland;Sterklassen;RegioS;Perioden;Gasten_1;Overnachtingen_2
8637;Duitsland;Accommodaties met 2 sterren;Nederland;2021 november;8;17
8638;Duitsland;Accommodaties met 2 sterren;Nederland;2021 december;2;3
8639;Duitsland;Accommodaties met 2 sterren;Nederland;2021 4e kwartaal;24;52
8640;Duitsland;Accommodaties met 2 sterren;Nederland;2021;63;145
8641;Duitsland;Accommodaties met 2 sterren;Nederland;2022 januari;1;2
8642;Duitsland;Accommodaties met 2 sterren;Nederland;2022 februari;5;9
8643;Duitsland;Accommodaties met 2 sterren;Nederland;2022 maart;10;20
8644;Duitsland;Accommodaties met 2 sterren;Nederland;2022 1e kwartaal;16;31
8645;Duitsland;Accommodaties met 2 sterren;Nederland;2022 april;19;43
8646;Duitsland;Accommodaties met 2 sterren;Nederland;2022 mei;17;36
8647;Duitsland;Accommodaties met 2 sterren;Nederland;2022 juni;21;46
8648;Duitsland;Accommodaties met 2 sterren;Nederland;2022 2e kwartaal;58;125
8649;Duitsland;Accommodaties met 2 sterren;Nederland;2022 juli;21;45
8650;Duitsland;Accommodaties met 2 sterren;Nederland;2022 augustus;21;56
8651;Duitsland;Accommodaties met 2 sterren;Nederland;2022 september;17;42
8652;Duitsland;Accommodaties met 2 sterren;Nederland;2022 3e kwartaal;59;143
8653;Duitsland;Accommodaties met 2 sterren;Nederland;2022 oktober;22;49
8654;Duitsland;Accommodaties met 2 sterren;Nederland;2022 november;11;21
8655;Duitsland;Accommodaties met 2 sterren;Nederland;2022 december;11;22
8656;Duitsland;Accommodaties met 2 sterren;Nederland;2022 4e kwartaal;44;92
8657;Duitsland;Accommodaties met 2 sterren;Nederland;2022;177;391
8658;Duitsland;Accommodaties met 2 sterren;Nederland;2023 januari;12;24
8659;Duitsland;Accommodaties met 2 sterren;Nederland;2023 februari;11;21
8660;Duitsland;Accommodaties met 2 sterren;Nederland;2023 maart;17;37
8661;Duitsland;Accommodaties met 2 sterren;Nederland;2023 1e kwartaal;40;82
8662;Duitsland;Accommodaties met 2 sterren;Nederland;2023 april;24;55
8663;Duitsland;Accommodaties met 2 sterren;Nederland;2023 mei;25;55
8664;Duitsland;Accommodaties met 2 sterren;Nederland;2023 juni;26;63
8665;Duitsland;Accommodaties met 2 sterren;Nederland;2023 2e kwartaal;75;173
8666;Duitsland;Accommodaties met 2 sterren;Nederland;2023 juli;26;64
8667;Duitsland;Accommodaties met 2 sterren;Nederland;2023 augustus;24;64
8668;Duitsland;Accommodaties met 2 sterren;Nederland;2023 september;23;59
8669;Duitsland;Accommodaties met 2 sterren;Nederland;2023 3e kwartaal;74;187
8670;Duitsland;Accommodaties met 2 sterren;Nederland;2023 oktober;24;58
8671;Duitsland;Accommodaties met 2 sterren;Nederland;2023 november;12;24
8672;Duitsland;Accommodaties met 2 sterren;Nederland;2023 december;11;22
8673;Duitsland;Accommodaties met 2 sterren;Nederland;2023 4e kwartaal;47;104
8674;Duitsland;Accommodaties met 2 sterren;Nederland;2023;236;546
8675;Duitsland;Accommodaties met 2 sterren;Nederland;2024 januari;7;16
8676;Duitsland;Accommodaties met 2 sterren;Nederland;2024 februari;8;18
8677;Duitsland;Accommodaties met 2 sterren;Nederland;2024 maart;15;34
8678;Duitsland;Accommodaties met 2 sterren;Nederland;2024 1e kwartaal;31;68
8679;Duitsland;Accommodaties met 2 sterren;Nederland;2024 april;19;41
8680;Duitsland;Accommodaties met 2 sterren;Nederland;2024 mei;24;56
8681;Duitsland;Accommodaties met 2 sterren;Nederland;2024 juni;19;44
8682;Duitsland;Accommodaties met 2 sterren;Nederland;2024 2e kwartaal;62;142
8683;Duitsland;Accommodaties met 2 sterren;Nederland;2024 juli;21;47
8684;Duitsland;Accommodaties met 2 sterren;Nederland;2024 augustus;27;66
8685;Duitsland;Accommodaties met 2 sterren;Nederland;2024 september;21;50
8686;Duitsland;Accommodaties met 2 sterren;Nederland;2024 3e kwartaal;69;164
8687;Duitsland;Accommodaties met 2 sterren;Nederland;2024 oktober;19;43
8688;Duitsland;Accommodaties met 2 sterren;Nederland;2024 november;13;26
8689;Duitsland;Accommodaties met 2 sterren;Nederland;2024 december;11;19
8690;Duitsland;Accommodaties met 2 sterren;Nederland;2024 4e kwartaal;44;88
8691;Duitsland;Accommodaties met 2 sterren;Nederland;2024;206;456
8692;Duitsland;Accommodaties met 2 sterren;Nederland;2025 januari;9;17
8693;Duitsland;Accommodaties met 2 sterren;Nederland;2025 februari;9;20
8694;Duitsland;Accommodaties met 2 sterren;Amsterdam;2017 januari;2;4
8695;Duitsland;Accommodaties met 2 sterren;Amsterdam;2017 februari;4;7
8696;Duitsland;Accommodaties met 2 sterren;Amsterdam;2017 maart;7;11
8697;Duitsland;Accommodaties met 2 sterren;Amsterdam;2017 1e kwartaal;13;21
8698;Duitsland;Accommodaties met 2 sterren;Amsterdam;2017 april;4;9
8699;Duitsland;Accommodaties met 2 sterren;Amsterdam;2017 mei;4;8
8700;Duitsland;Accommodaties met 2 sterren;Amsterdam;2017 juni;4;8
8701;Duitsland;Accommodaties met 2 sterren;Amsterdam;2017 2e kwartaal;11;24
8702;Duitsland;Accommodaties met 2 sterren;Amsterdam;2017 juli;3;7
8703;Duitsland;Accommodaties met 2 sterren;Amsterdam;2017 augustus;3;7
8704;Duitsland;Accommodaties met 2 sterren;Amsterdam;2017 september;3;5
8705;Duitsland;Accommodaties met 2 sterren;Amsterdam;2017 3e kwartaal;9;19
8706;Duitsland;Accommodaties met 2 sterren;Amsterdam;2017 oktober;4;7
8707;Duitsland;Accommodaties met 2 sterren;Amsterdam;2017 november;2;4
8708;Duitsland;Accommodaties met 2 sterren;Amsterdam;2017 december;2;3
8709;Duitsland;Accommodaties met 2 sterren;Amsterdam;2017 4e kwartaal;7;14
8710;Duitsland;Accommodaties met 2 sterren;Amsterdam;2017;41;79
8711;Duitsland;Accommodaties met 2 sterren;Amsterdam;2018 januari;9;18
8712;Duitsland;Accommodaties met 2 sterren;Amsterdam;2018 februari;9;19
8713;Duitsland;Accommodaties met 2 sterren;Amsterdam;2018 maart;9;20
8714;Duitsland;Accommodaties met 2 sterren;Amsterdam;2018 1e kwartaal;26;57
8715;Duitsland;Accommodaties met 2 sterren;Amsterdam;2018 april;13;26
8716;Duitsland;Accommodaties met 2 sterren;Amsterdam;2018 mei;15;31
8717;Duitsland;Accommodaties met 2 sterren;Amsterdam;2018 juni;14;29
8718;Duitsland;Accommodaties met 2 sterren;Amsterdam;2018 2e kwartaal;42;86
8719;Duitsland;Accommodaties met 2 sterren;Amsterdam;2018 juli;16;36
8720;Duitsland;Accommodaties met 2 sterren;Amsterdam;2018 augustus;15;36
8721;Duitsland;Accommodaties met 2 sterren;Amsterdam;2018 september;11;26
8722;Duitsland;Accommodaties met 2 sterren;Amsterdam;2018 3e kwartaal;43;98
8723;Duitsland;Accommodaties met 2 sterren;Amsterdam;2018 oktober;13;28
8724;Duitsland;Accommodaties met 2 sterren;Amsterdam;2018 november;6;13
8725;Duitsland;Accommodaties met 2 sterren;Amsterdam;2018 december;7;14
8726;Duitsland;Accommodaties met 2 sterren;Amsterdam;2018 4e kwartaal;26;56
8727;Duitsland;Accommodaties met 2 sterren;Amsterdam;2018;137;296
8728;Duitsland;Accommodaties met 2 sterren;Amsterdam;2019 januari;3;5
8729;Duitsland;Accommodaties met 2 sterren;Amsterdam;2019 februari;3;5
8730;Duitsland;Accommodaties met 2 sterren;Amsterdam;2019 maart;4;10
8731;Duitsland;Accommodaties met 2 sterren;Amsterdam;2019 1e kwartaal;10;20
8732;Duitsland;Accommodaties met 2 sterren;Amsterdam;2019 april;5;14
8733;Duitsland;Accommodaties met 2 sterren;Amsterdam;2019 mei;5;13
8734;Duitsland;Accommodaties met 2 sterren;Amsterdam;2019 juni;6;17
8735;Duitsland;Accommodaties met 2 sterren;Amsterdam;2019 2e kwartaal;17;43
8736;Duitsland;Accommodaties met 2 sterren;Amsterdam;2019 juli;7;15
8737;Duitsland;Accommodaties met 2 sterren;Amsterdam;2019 augustus;6;15
8738;Duitsland;Accommodaties met 2 sterren;Amsterdam;2019 september;7;18
8739;Duitsland;Accommodaties met 2 sterren;Amsterdam;2019 3e kwartaal;20;47
8740;Duitsland;Accommodaties met 2 sterren;Amsterdam;2019 oktober;7;15
8741;Duitsland;Accommodaties met 2 sterren;Amsterdam;2019 november;3;6
8742;Duitsland;Accommodaties met 2 sterren;Amsterdam;2019 december;4;9
8743;Duitsland;Accommodaties met 2 sterren;Amsterdam;2019 4e kwartaal;14;30
8744;Duitsland;Accommodaties met 2 sterren;Amsterdam;2019;60;140
8745;Duitsland;Accommodaties met 2 sterren;Amsterdam;2020 januari;6;13
8746;Duitsland;Accommodaties met 2 sterren;Amsterdam;2020 februari;5;12
8747;Duitsland;Accommodaties met 2 sterren;Amsterdam;2020 maart;3;9
8748;Duitsland;Accommodaties met 2 sterren;Amsterdam;2020 1e kwartaal;15;34
8749;Duitsland;Accommodaties met 2 sterren;Amsterdam;2020 april;0;0
8750;Duitsland;Accommodaties met 2 sterren;Amsterdam;2020 mei;0;0
8751;Duitsland;Accommodaties met 2 sterren;Amsterdam;2020 juni;3;6
8752;Duitsland;Accommodaties met 2 sterren;Amsterdam;2020 2e kwartaal;3;7
8753;Duitsland;Accommodaties met 2 sterren;Amsterdam;2020 juli;16;38
8754;Duitsland;Accommodaties met 2 sterren;Amsterdam;2020 augustus;13;32
8755;Duitsland;Accommodaties met 2 sterren;Amsterdam;2020 september;6;13
8756;Duitsland;Accommodaties met 2 sterren;Amsterdam;2020 3e kwartaal;35;82
8757;Duitsland;Accommodaties met 2 sterren;Amsterdam;2020 oktober;1;2
8758;Duitsland;Accommodaties met 2 sterren;Amsterdam;2020 november;0;0
8759;Duitsland;Accommodaties met 2 sterren;Amsterdam;2020 december;0;0
8760;Duitsland;Accommodaties met 2 sterren;Amsterdam;2020 4e kwartaal;2;4
8761;Duitsland;Accommodaties met 2 sterren;Amsterdam;2020;55;127
8762;Duitsland;Accommodaties met 2 sterren;Amsterdam;2021 januari;0;0
8763;Duitsland;Accommodaties met 2 sterren;Amsterdam;2021 februari;0;0
8764;Duitsland;Accommodaties met 2 sterren;Amsterdam;2021 maart;0;0
8765;Duitsland;Accommodaties met 2 sterren;Amsterdam;2021 1e kwartaal;0;0
8766;Duitsland;Accommodaties met 2 sterren;Amsterdam;2021 april;0;0
8767;Duitsland;Accommodaties met 2 sterren;Amsterdam;2021 mei;1;1
8768;Duitsland;Accommodaties met 2 sterren;Amsterdam;2021 juni;1;2
8769;Duitsland;Accommodaties met 2 sterren;Amsterdam;2021 2e kwartaal;2;4
8770;Duitsland;Accommodaties met 2 sterren;Amsterdam;2021 juli;3;8
8771;Duitsland;Accommodaties met 2 sterren;Amsterdam;2021 augustus;3;8
8772;Duitsland;Accommodaties met 2 sterren;Amsterdam;2021 september;2;6
8773;Duitsland;Accommodaties met 2 sterren;Amsterdam;2021 3e kwartaal;9;22
8774;Duitsland;Accommodaties met 2 sterren;Amsterdam;2021 oktober;6;11
8775;Duitsland;Accommodaties met 2 sterren;Amsterdam;2021 november;2;5
8776;Duitsland;Accommodaties met 2 sterren;Amsterdam;2021 december;0;0
8777;Duitsland;Accommodaties met 2 sterren;Amsterdam;2021 4e kwartaal;8;17
8778;Duitsland;Accommodaties met 2 sterren;Amsterdam;2021;19;43
8779;Duitsland;Accommodaties met 2 sterren;Amsterdam;2022 januari;1;1
8780;Duitsland;Accommodaties met 2 sterren;Amsterdam;2022 februari;2;4
8781;Duitsland;Accommodaties met 2 sterren;Amsterdam;2022 maart;4;7
8782;Duitsland;Accommodaties met 2 sterren;Amsterdam;2022 1e kwartaal;6;12
8783;Duitsland;Accommodaties met 2 sterren;Amsterdam;2022 april;7;17
8784;Duitsland;Accommodaties met 2 sterren;Amsterdam;2022 mei;7;13
8785;Duitsland;Accommodaties met 2 sterren;Amsterdam;2022 juni;8;16
8786;Duitsland;Accommodaties met 2 sterren;Amsterdam;2022 2e kwartaal;22;46
8787;Duitsland;Accommodaties met 2 sterren;Amsterdam;2022 juli;8;17
8788;Duitsland;Accommodaties met 2 sterren;Amsterdam;2022 augustus;9;19
8789;Duitsland;Accommodaties met 2 sterren;Amsterdam;2022 september;7;14
8790;Duitsland;Accommodaties met 2 sterren;Amsterdam;2022 3e kwartaal;24;50
8791;Duitsland;Accommodaties met 2 sterren;Amsterdam;2022 oktober;9;18
8792;Duitsland;Accommodaties met 2 sterren;Amsterdam;2022 november;5;10
8793;Duitsland;Accommodaties met 2 sterren;Amsterdam;2022 december;6;12
8794;Duitsland;Accommodaties met 2 sterren;Amsterdam;2022 4e kwartaal;20;39
8795;Duitsland;Accommodaties met 2 sterren;Amsterdam;2022;72;148
8796;Duitsland;Accommodaties met 2 sterren;Amsterdam;2023 januari;6;13
8797;Duitsland;Accommodaties met 2 sterren;Amsterdam;2023 februari;5;11
8798;Duitsland;Accommodaties met 2 sterren;Amsterdam;2023 maart;9;20
8799;Duitsland;Accommodaties met 2 sterren;Amsterdam;2023 1e kwartaal;20;44
8800;Duitsland;Accommodaties met 2 sterren;Amsterdam;2023 april;9;22
8801;Duitsland;Accommodaties met 2 sterren;Amsterdam;2023 mei;10;23
8802;Duitsland;Accommodaties met 2 sterren;Amsterdam;2023 juni;10;24
8803;Duitsland;Accommodaties met 2 sterren;Amsterdam;2023 2e kwartaal;30;69
8804;Duitsland;Accommodaties met 2 sterren;Amsterdam;2023 juli;10;25
8805;Duitsland;Accommodaties met 2 sterren;Amsterdam;2023 augustus;10;29
8806;Duitsland;Accommodaties met 2 sterren;Amsterdam;2023 september;12;32
8807;Duitsland;Accommodaties met 2 sterren;Amsterdam;2023 3e kwartaal;32;86
8808;Duitsland;Accommodaties met 2 sterren;Amsterdam;2023 oktober;14;35
8809;Duitsland;Accommodaties met 2 sterren;Amsterdam;2023 november;7;15
8810;Duitsland;Accommodaties met 2 sterren;Amsterdam;2023 december;7;13
8811;Duitsland;Accommodaties met 2 sterren;Amsterdam;2023 4e kwartaal;27;64
8812;Duitsland;Accommodaties met 2 sterren;Amsterdam;2023;109;262
8813;Duitsland;Accommodaties met 2 sterren;Amsterdam;2024 januari;4;10
8814;Duitsland;Accommodaties met 2 sterren;Amsterdam;2024 februari;5;11
8815;Duitsland;Accommodaties met 2 sterren;Amsterdam;2024 maart;7;16
8816;Duitsland;Accommodaties met 2 sterren;Amsterdam;2024 1e kwartaal;15;36
8817;Duitsland;Accommodaties met 2 sterren;Amsterdam;2024 april;7;15
8818;Duitsland;Accommodaties met 2 sterren;Amsterdam;2024 mei;5;17
8819;Duitsland;Accommodaties met 2 sterren;Amsterdam;2024 juni;6;14
8820;Duitsland;Accommodaties met 2 sterren;Amsterdam;2024 2e kwartaal;18;46
8821;Duitsland;Accommodaties met 2 sterren;Amsterdam;2024 juli;6;15
8822;Duitsland;Accommodaties met 2 sterren;Amsterdam;2024 augustus;7;19
8823;Duitsland;Accommodaties met 2 sterren;Amsterdam;2024 september;6;14
8824;Duitsland;Accommodaties met 2 sterren;Amsterdam;2024 3e kwartaal;20;48
8825;Duitsland;Accommodaties met 2 sterren;Amsterdam;2024 oktober;7;16
8826;Duitsland;Accommodaties met 2 sterren;Amsterdam;2024 november;5;13
8827;Duitsland;Accommodaties met 2 sterren;Amsterdam;2024 december;3;6
8828;Duitsland;Accommodaties met 2 sterren;Amsterdam;2024 4e kwartaal;15;34
8829;Duitsland;Accommodaties met 2 sterren;Amsterdam;2024;69;163
8830;Duitsland;Accommodaties met 2 sterren;Amsterdam;2025 januari;3;7
8831;Duitsland;Accommodaties met 2 sterren;Amsterdam;2025 februari;5;11
8832;Duitsland;Accommodaties met 3 sterren;Nederland;2017 januari;41;76
8833;Duitsland;Accommodaties met 3 sterren;Nederland;2017 februari;45;79
8834;Duitsland;Accommodaties met 3 sterren;Nederland;2017 maart;62;109
8835;Duitsland;Accommodaties met 3 sterren;Nederland;2017 1e kwartaal;148;264
8836;Duitsland;Accommodaties met 3 sterren;Nederland;2017 april;93;192
8837;Duitsland;Accommodaties met 3 sterren;Nederland;2017 mei;85;167
8838;Duitsland;Accommodaties met 3 sterren;Nederland;2017 juni;102;206
8839;Duitsland;Accommodaties met 3 sterren;Nederland;2017 2e kwartaal;280;565
8840;Duitsland;Accommodaties met 3 sterren;Nederland;2017 juli;104;226
8841;Duitsland;Accommodaties met 3 sterren;Nederland;2017 augustus;109;237
8842;Duitsland;Accommodaties met 3 sterren;Nederland;2017 september;89;183
8843;Duitsland;Accommodaties met 3 sterren;Nederland;2017 3e kwartaal;302;646
8844;Duitsland;Accommodaties met 3 sterren;Nederland;2017 oktober;88;177
8845;Duitsland;Accommodaties met 3 sterren;Nederland;2017 november;55;100
8846;Duitsland;Accommodaties met 3 sterren;Nederland;2017 december;49;88
8847;Duitsland;Accommodaties met 3 sterren;Nederland;2017 4e kwartaal;191;365
8848;Duitsland;Accommodaties met 3 sterren;Nederland;2017;921;1840
8849;Duitsland;Accommodaties met 3 sterren;Nederland;2018 januari;47;90
8850;Duitsland;Accommodaties met 3 sterren;Nederland;2018 februari;48;88
8851;Duitsland;Accommodaties met 3 sterren;Nederland;2018 maart;77;146
8852;Duitsland;Accommodaties met 3 sterren;Nederland;2018 1e kwartaal;172;323
8853;Duitsland;Accommodaties met 3 sterren;Nederland;2018 april;92;183
8854;Duitsland;Accommodaties met 3 sterren;Nederland;2018 mei;110;220
8855;Duitsland;Accommodaties met 3 sterren;Nederland;2018 juni;97;196
8856;Duitsland;Accommodaties met 3 sterren;Nederland;2018 2e kwartaal;299;598
8857;Duitsland;Accommodaties met 3 sterren;Nederland;2018 juli;113;245
8858;Duitsland;Accommodaties met 3 sterren;Nederland;2018 augustus;119;256
8859;Duitsland;Accommodaties met 3 sterren;Nederland;2018 september;100;205
8860;Duitsland;Accommodaties met 3 sterren;Nederland;2018 3e kwartaal;332;706
8861;Duitsland;Accommodaties met 3 sterren;Nederland;2018 oktober;94;188
8862;Duitsland;Accommodaties met 3 sterren;Nederland;2018 november;55;102
8863;Duitsland;Accommodaties met 3 sterren;Nederland;2018 december;51;96
8864;Duitsland;Accommodaties met 3 sterren;Nederland;2018 4e kwartaal;201;386
8865;Duitsland;Accommodaties met 3 sterren;Nederland;2018;1004;2014
8866;Duitsland;Accommodaties met 3 sterren;Nederland;2019 januari;51;94
8867;Duitsland;Accommodaties met 3 sterren;Nederland;2019 februari;61;111
8868;Duitsland;Accommodaties met 3 sterren;Nederland;2019 maart;83;159
8869;Duitsland;Accommodaties met 3 sterren;Nederland;2019 1e kwartaal;194;364
8870;Duitsland;Accommodaties met 3 sterren;Nederland;2019 april;120;240
8871;Duitsland;Accommodaties met 3 sterren;Nederland;2019 mei;102;205
8872;Duitsland;Accommodaties met 3 sterren;Nederland;2019 juni;123;252
8873;Duitsland;Accommodaties met 3 sterren;Nederland;2019 2e kwartaal;345;697
8874;Duitsland;Accommodaties met 3 sterren;Nederland;2019 juli;131;288
8875;Duitsland;Accommodaties met 3 sterren;Nederland;2019 augustus;128;292
8876;Duitsland;Accommodaties met 3 sterren;Nederland;2019 september;108;228
8877;Duitsland;Accommodaties met 3 sterren;Nederland;2019 3e kwartaal;367;808
8878;Duitsland;Accommodaties met 3 sterren;Nederland;2019 oktober;109;226
8879;Duitsland;Accommodaties met 3 sterren;Nederland;2019 november;63;120
8880;Duitsland;Accommodaties met 3 sterren;Nederland;2019 december;63;117
8881;Duitsland;Accommodaties met 3 sterren;Nederland;2019 4e kwartaal;235;462
8882;Duitsland;Accommodaties met 3 sterren;Nederland;2019;1143;2331
8883;Duitsland;Accommodaties met 3 sterren;Nederland;2020 januari;51;99
8884;Duitsland;Accommodaties met 3 sterren;Nederland;2020 februari;56;115
8885;Duitsland;Accommodaties met 3 sterren;Nederland;2020 maart;28;59
8886;Duitsland;Accommodaties met 3 sterren;Nederland;2020 1e kwartaal;136;273
8887;Duitsland;Accommodaties met 3 sterren;Nederland;2020 april;5;12
8888;Duitsland;Accommodaties met 3 sterren;Nederland;2020 mei;13;26
8889;Duitsland;Accommodaties met 3 sterren;Nederland;2020 juni;61;135
8890;Duitsland;Accommodaties met 3 sterren;Nederland;2020 2e kwartaal;79;173
8891;Duitsland;Accommodaties met 3 sterren;Nederland;2020 juli;115;284
8892;Duitsland;Accommodaties met 3 sterren;Nederland;2020 augustus;126;293
8893;Duitsland;Accommodaties met 3 sterren;Nederland;2020 september;63;148
8894;Duitsland;Accommodaties met 3 sterren;Nederland;2020 3e kwartaal;304;726
8895;Duitsland;Accommodaties met 3 sterren;Nederland;2020 oktober;12;31
8896;Duitsland;Accommodaties met 3 sterren;Nederland;2020 november;5;12
8897;Duitsland;Accommodaties met 3 sterren;Nederland;2020 december;5;11
8898;Duitsland;Accommodaties met 3 sterren;Nederland;2020 4e kwartaal;22;54
8899;Duitsland;Accommodaties met 3 sterren;Nederland;2020;541;1226
8900;Duitsland;Accommodaties met 3 sterren;Nederland;2021 januari;4;9
8901;Duitsland;Accommodaties met 3 sterren;Nederland;2021 februari;5;11
8902;Duitsland;Accommodaties met 3 sterren;Nederland;2021 maart;6;13
8903;Duitsland;Accommodaties met 3 sterren;Nederland;2021 1e kwartaal;16;33
8904;Duitsland;Accommodaties met 3 sterren;Nederland;2021 april;6;15
8905;Duitsland;Accommodaties met 3 sterren;Nederland;2021 mei;17;34
8906;Duitsland;Accommodaties met 3 sterren;Nederland;2021 juni;36;79
8907;Duitsland;Accommodaties met 3 sterren;Nederland;2021 2e kwartaal;60;128
8908;Duitsland;Accommodaties met 3 sterren;Nederland;2021 juli;68;158
8909;Duitsland;Accommodaties met 3 sterren;Nederland;2021 augustus;67;167
8910;Duitsland;Accommodaties met 3 sterren;Nederland;2021 september;64;151
8911;Duitsland;Accommodaties met 3 sterren;Nederland;2021 3e kwartaal;199;476
8912;Duitsland;Accommodaties met 3 sterren;Nederland;2021 oktober;92;198
8913;Duitsland;Accommodaties met 3 sterren;Nederland;2021 november;38;83
8914;Duitsland;Accommodaties met 3 sterren;Nederland;2021 december;12;26
8915;Duitsland;Accommodaties met 3 sterren;Nederland;2021 4e kwartaal;142;307
8916;Duitsland;Accommodaties met 3 sterren;Nederland;2021;417;944
8917;Duitsland;Accommodaties met 3 sterren;Nederland;2022 januari;12;24
8918;Duitsland;Accommodaties met 3 sterren;Nederland;2022 februari;30;63
8919;Duitsland;Accommodaties met 3 sterren;Nederland;2022 maart;59;121
8920;Duitsland;Accommodaties met 3 sterren;Nederland;2022 1e kwartaal;102;207
8921;Duitsland;Accommodaties met 3 sterren;Nederland;2022 april;108;234
8922;Duitsland;Accommodaties met 3 sterren;Nederland;2022 mei;109;230
8923;Duitsland;Accommodaties met 3 sterren;Nederland;2022 juni;111;245
8924;Duitsland;Accommodaties met 3 sterren;Nederland;2022 2e kwartaal;327;708
8925;Duitsland;Accommodaties met 3 sterren;Nederland;2022 juli;130;300
8926;Duitsland;Accommodaties met 3 sterren;Nederland;2022 augustus;127;304
8927;Duitsland;Accommodaties met 3 sterren;Nederland;2022 september;103;223
8928;Duitsland;Accommodaties met 3 sterren;Nederland;2022 3e kwartaal;360;827
8929;Duitsland;Accommodaties met 3 sterren;Nederland;2022 oktober;107;232
8930;Duitsland;Accommodaties met 3 sterren;Nederland;2022 november;58;119
8931;Duitsland;Accommodaties met 3 sterren;Nederland;2022 december;52;106
8932;Duitsland;Accommodaties met 3 sterren;Nederland;2022 4e kwartaal;217;457
8933;Duitsland;Accommodaties met 3 sterren;Nederland;2022;1006;2199
8934;Duitsland;Accommodaties met 3 sterren;Nederland;2023 januari;47;98
8935;Duitsland;Accommodaties met 3 sterren;Nederland;2023 februari;49;107
8936;Duitsland;Accommodaties met 3 sterren;Nederland;2023 maart;67;145
8937;Duitsland;Accommodaties met 3 sterren;Nederland;2023 1e kwartaal;164;349
8938;Duitsland;Accommodaties met 3 sterren;Nederland;2023 april;110;247
8939;Duitsland;Accommodaties met 3 sterren;Nederland;2023 mei;116;252
8940;Duitsland;Accommodaties met 3 sterren;Nederland;2023 juni;99;228
8941;Duitsland;Accommodaties met 3 sterren;Nederland;2023 2e kwartaal;325;726
8942;Duitsland;Accommodaties met 3 sterren;Nederland;2023 juli;118;280
8943;Duitsland;Accommodaties met 3 sterren;Nederland;2023 augustus;105;263
8944;Duitsland;Accommodaties met 3 sterren;Nederland;2023 september;93;219
8945;Duitsland;Accommodaties met 3 sterren;Nederland;2023 3e kwartaal;316;763
8946;Duitsland;Accommodaties met 3 sterren;Nederland;2023 oktober;94;212
8947;Duitsland;Accommodaties met 3 sterren;Nederland;2023 november;48;98
8948;Duitsland;Accommodaties met 3 sterren;Nederland;2023 december;46;97
8949;Duitsland;Accommodaties met 3 sterren;Nederland;2023 4e kwartaal;188;406
8950;Duitsland;Accommodaties met 3 sterren;Nederland;2023;993;2245
8951;Duitsland;Accommodaties met 3 sterren;Nederland;2024 januari;45;89
8952;Duitsland;Accommodaties met 3 sterren;Nederland;2024 februari;51;103
8953;Duitsland;Accommodaties met 3 sterren;Nederland;2024 maart;88;186
8954;Duitsland;Accommodaties met 3 sterren;Nederland;2024 1e kwartaal;184;378
8955;Duitsland;Accommodaties met 3 sterren;Nederland;2024 april;88;190
8956;Duitsland;Accommodaties met 3 sterren;Nederland;2024 mei;102;225
8957;Duitsland;Accommodaties met 3 sterren;Nederland;2024 juni;94;204
8958;Duitsland;Accommodaties met 3 sterren;Nederland;2024 2e kwartaal;284;620
8959;Duitsland;Accommodaties met 3 sterren;Nederland;2024 juli;115;262
8960;Duitsland;Accommodaties met 3 sterren;Nederland;2024 augustus;123;298
8961;Duitsland;Accommodaties met 3 sterren;Nederland;2024 september;88;203
8962;Duitsland;Accommodaties met 3 sterren;Nederland;2024 3e kwartaal;327;762
8963;Duitsland;Accommodaties met 3 sterren;Nederland;2024 oktober;98;224
8964;Duitsland;Accommodaties met 3 sterren;Nederland;2024 november;61;121
8965;Duitsland;Accommodaties met 3 sterren;Nederland;2024 december;56;105
8966;Duitsland;Accommodaties met 3 sterren;Nederland;2024 4e kwartaal;215;450
8967;Duitsland;Accommodaties met 3 sterren;Nederland;2024;1020;2227
8968;Duitsland;Accommodaties met 3 sterren;Nederland;2025 januari;44;89
8969;Duitsland;Accommodaties met 3 sterren;Nederland;2025 februari;44;88
8970;Duitsland;Accommodaties met 3 sterren;Amsterdam;2017 januari;18;33
8971;Duitsland;Accommodaties met 3 sterren;Amsterdam;2017 februari;17;30
8972;Duitsland;Accommodaties met 3 sterren;Amsterdam;2017 maart;22;40
8973;Duitsland;Accommodaties met 3 sterren;Amsterdam;2017 1e kwartaal;57;103
8974;Duitsland;Accommodaties met 3 sterren;Amsterdam;2017 april;25;52
8975;Duitsland;Accommodaties met 3 sterren;Amsterdam;2017 mei;25;49
8976;Duitsland;Accommodaties met 3 sterren;Amsterdam;2017 juni;30;63
8977;Duitsland;Accommodaties met 3 sterren;Amsterdam;2017 2e kwartaal;81;163
8978;Duitsland;Accommodaties met 3 sterren;Amsterdam;2017 juli;31;64
8979;Duitsland;Accommodaties met 3 sterren;Amsterdam;2017 augustus;32;65
8980;Duitsland;Accommodaties met 3 sterren;Amsterdam;2017 september;27;56
8981;Duitsland;Accommodaties met 3 sterren;Amsterdam;2017 3e kwartaal;91;185
8982;Duitsland;Accommodaties met 3 sterren;Amsterdam;2017 oktober;29;57
8983;Duitsland;Accommodaties met 3 sterren;Amsterdam;2017 november;19;34
8984;Duitsland;Accommodaties met 3 sterren;Amsterdam;2017 december;19;34
8985;Duitsland;Accommodaties met 3 sterren;Amsterdam;2017 4e kwartaal;67;125
8986;Duitsland;Accommodaties met 3 sterren;Amsterdam;2017;295;576
