ID;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;AfstandTussenWoonEnWerkgemeente_2
425;Nederland;West-Noord-Brabant (CR);2008 december;292.9;13.7
426;Nederland;West-Noord-Brabant (CR);2009 december;284.8;13.8
427;Nederland;West-Noord-Brabant (CR);2010 december;284.5;13.7
428;Nederland;West-Noord-Brabant (CR);2011 december;292.9;13.6
429;Nederland;West-Noord-Brabant (CR);2012 december;283.1;14.1
430;Nederland;West-Noord-Brabant (CR);2013 december;278.4;14.5
431;Nederland;West-Noord-Brabant (CR);2014 december;282.1;15.4
432;Nederland;Midden-Noord-Brabant (CR);2006 december;213.1;16.0
433;Nederland;Midden-Noord-Brabant (CR);2007 december;217.6;15.8
434;Nederland;Midden-Noord-Brabant (CR);2008 december;217.7;14.6
435;Nederland;Midden-Noord-Brabant (CR);2009 december;213.1;15.1
436;Nederland;Midden-Noord-Brabant (CR);2010 december;213.5;15.2
437;Nederland;Midden-Noord-Brabant (CR);2011 december;222.9;15.3
438;Nederland;Midden-Noord-Brabant (CR);2012 december;209.5;18.2
439;Nederland;Midden-Noord-Brabant (CR);2013 december;204.7;18.2
440;Nederland;Midden-Noord-Brabant (CR);2014 december;206.6;17.5
441;Nederland;Noordoost-Noord-Brabant (CR);2006 december;306.8;13.4
442;Nederland;Noordoost-Noord-Brabant (CR);2007 december;312.0;13.4
443;Nederland;Noordoost-Noord-Brabant (CR);2008 december;313.6;13.3
444;Nederland;Noordoost-Noord-Brabant (CR);2009 december;306.9;13.4
445;Nederland;Noordoost-Noord-Brabant (CR);2010 december;309.5;13.4
446;Nederland;Noordoost-Noord-Brabant (CR);2011 december;309.9;12.5
447;Nederland;Noordoost-Noord-Brabant (CR);2012 december;299.4;12.9
448;Nederland;Noordoost-Noord-Brabant (CR);2013 december;295.3;12.9
449;Nederland;Noordoost-Noord-Brabant (CR);2014 december;295.5;13.3
450;Nederland;Zuidoost-Noord-Brabant (CR);2006 december;350.0;13.6
451;Nederland;Zuidoost-Noord-Brabant (CR);2007 december;367.3;15.0
452;Nederland;Zuidoost-Noord-Brabant (CR);2008 december;369.6;14.6
453;Nederland;Zuidoost-Noord-Brabant (CR);2009 december;357.7;14.3
454;Nederland;Zuidoost-Noord-Brabant (CR);2010 december;367.9;14.3
455;Nederland;Zuidoost-Noord-Brabant (CR);2011 december;381.3;14.8
456;Nederland;Zuidoost-Noord-Brabant (CR);2012 december;370.5;15.7
457;Nederland;Zuidoost-Noord-Brabant (CR);2013 december;364.8;15.3
458;Nederland;Zuidoost-Noord-Brabant (CR);2014 december;366.6;15.1
459;Nederland;Noord-Limburg (CR);2006 december;124.5;10.4
460;Nederland;Noord-Limburg (CR);2007 december;129.1;10.4
461;Nederland;Noord-Limburg (CR);2008 december;128.1;11.2
462;Nederland;Noord-Limburg (CR);2009 december;122.3;10.3
463;Nederland;Noord-Limburg (CR);2010 december;122.1;10.7
464;Nederland;Noord-Limburg (CR);2011 december;128.1;10.4
465;Nederland;Noord-Limburg (CR);2012 december;123.3;11.2
466;Nederland;Noord-Limburg (CR);2013 december;124.1;13.2
467;Nederland;Noord-Limburg (CR);2014 december;122.9;12.4
468;Nederland;Midden-Limburg (CR);2006 december;100.2;12.7
469;Nederland;Midden-Limburg (CR);2007 december;96.9;11.8
470;Nederland;Midden-Limburg (CR);2008 december;98.0;11.8
471;Nederland;Midden-Limburg (CR);2009 december;97.1;13.2
472;Nederland;Midden-Limburg (CR);2010 december;97.6;11.1
473;Nederland;Midden-Limburg (CR);2011 december;99.6;11.0
474;Nederland;Midden-Limburg (CR);2012 december;94.3;11.3
475;Nederland;Midden-Limburg (CR);2013 december;93.7;12.5
476;Nederland;Midden-Limburg (CR);2014 december;93.5;12.8
477;Nederland;Zuid-Limburg (CR);2006 december;247.1;10.1
478;Nederland;Zuid-Limburg (CR);2007 december;248.2;10.8
479;Nederland;Zuid-Limburg (CR);2008 december;248.5;10.9
480;Nederland;Zuid-Limburg (CR);2009 december;237.7;10.9
481;Nederland;Zuid-Limburg (CR);2010 december;241.5;10.5
482;Nederland;Zuid-Limburg (CR);2011 december;247.2;9.8
483;Nederland;Zuid-Limburg (CR);2012 december;237.9;10.4
484;Nederland;Zuid-Limburg (CR);2013 december;235.3;10.5
485;Nederland;Zuid-Limburg (CR);2014 december;239.7;12.8
486;Nederland;Flevoland (CR);2006 december;133.9;15.4
487;Nederland;Flevoland (CR);2007 december;142.6;15.1
488;Nederland;Flevoland (CR);2008 december;144.3;14.8
489;Nederland;Flevoland (CR);2009 december;143.4;15.3
490;Nederland;Flevoland (CR);2010 december;149.2;16.4
491;Nederland;Flevoland (CR);2011 december;151.1;15.9
492;Nederland;Flevoland (CR);2012 december;150.0;16.9
493;Nederland;Flevoland (CR);2013 december;146.8;17.1
494;Nederland;Flevoland (CR);2014 december;142.0;15.4
495;Nederland;Aa en Hunze;2006 december;5.0;13.5
496;Nederland;Aa en Hunze;2007 december;5.2;13.2
497;Nederland;Aa en Hunze;2008 december;5.1;13.0
498;Nederland;Aa en Hunze;2009 december;5.0;13.0
499;Nederland;Aa en Hunze;2010 december;5.3;14.0
500;Nederland;Aa en Hunze;2011 december;5.0;14.3
501;Nederland;Aa en Hunze;2012 december;4.9;12.8
502;Nederland;Aa en Hunze;2013 december;5.0;12.7
503;Nederland;Aa en Hunze;2014 december;6.0;15.5
504;Nederland;Aalburg;2006 december;3.4;8.5
505;Nederland;Aalburg;2007 december;3.5;8.2
506;Nederland;Aalburg;2008 december;3.2;9.2
507;Nederland;Aalburg;2009 december;3.1;8.2
508;Nederland;Aalburg;2010 december;3.3;8.0
509;Nederland;Aalburg;2011 december;3.4;7.3
510;Nederland;Aalburg;2012 december;3.3;6.9
511;Nederland;Aalburg;2013 december;3.5;7.0
512;Nederland;Aalburg;2014 december;3.3;8.0
513;Nederland;Aalsmeer;2006 december;15.8;12.3
514;Nederland;Aalsmeer;2007 december;16.4;12.5
515;Nederland;Aalsmeer;2008 december;15.3;11.2
516;Nederland;Aalsmeer;2009 december;14.9;11.2
517;Nederland;Aalsmeer;2010 december;14.9;10.3
518;Nederland;Aalsmeer;2011 december;15.3;10.6
519;Nederland;Aalsmeer;2012 december;14.3;10.4
520;Nederland;Aalsmeer;2013 december;13.4;10.8
521;Nederland;Aalsmeer;2014 december;14.8;11.4
522;Nederland;Aalten;2006 december;9.1;7.3
523;Nederland;Aalten;2007 december;9.7;8.1
524;Nederland;Aalten;2008 december;9.5;7.6
525;Nederland;Aalten;2009 december;9.3;7.3
526;Nederland;Aalten;2010 december;9.1;7.9
527;Nederland;Aalten;2011 december;9.2;7.5
528;Nederland;Aalten;2012 december;8.5;8.5
529;Nederland;Aalten;2013 december;8.2;8.5
530;Nederland;Aalten;2014 december;7.9;8.6
531;Nederland;Ter Aar;2006 december;2.5;8.6
532;Nederland;Ter Aar;2007 december;0.0;
533;Nederland;Ter Aar;2008 december;0.0;
534;Nederland;Ter Aar;2009 december;0.0;
535;Nederland;Ter Aar;2010 december;0.0;
536;Nederland;Ter Aar;2011 december;0.0;
537;Nederland;Ter Aar;2012 december;0.0;
538;Nederland;Ter Aar;2013 december;0.0;
539;Nederland;Ter Aar;2014 december;0.0;
540;Nederland;Abcoude;2006 december;1.8;13.1
541;Nederland;Abcoude;2007 december;1.9;14.1
542;Nederland;Abcoude;2008 december;1.9;12.1
543;Nederland;Abcoude;2009 december;1.8;12.0
544;Nederland;Abcoude;2010 december;1.8;12.5
545;Nederland;Abcoude;2011 december;0.0;
546;Nederland;Abcoude;2012 december;0.0;
547;Nederland;Abcoude;2013 december;0.0;
548;Nederland;Abcoude;2014 december;0.0;
549;Nederland;Achtkarspelen;2006 december;7.8;9.9
550;Nederland;Achtkarspelen;2007 december;8.2;9.9
551;Nederland;Achtkarspelen;2008 december;7.5;10.5
552;Nederland;Achtkarspelen;2009 december;6.7;11.7
553;Nederland;Achtkarspelen;2010 december;7.7;10.9
554;Nederland;Achtkarspelen;2011 december;7.8;11.3
555;Nederland;Achtkarspelen;2012 december;7.7;9.5
556;Nederland;Achtkarspelen;2013 december;7.0;8.6
557;Nederland;Achtkarspelen;2014 december;6.9;9.6
558;Nederland;Alblasserdam;2006 december;7.8;13.0
559;Nederland;Alblasserdam;2007 december;8.3;11.7
560;Nederland;Alblasserdam;2008 december;8.6;11.7
561;Nederland;Alblasserdam;2009 december;8.3;11.5
562;Nederland;Alblasserdam;2010 december;7.9;11.5
563;Nederland;Alblasserdam;2011 december;8.7;10.6
564;Nederland;Alblasserdam;2012 december;10.2;12.0
565;Nederland;Alblasserdam;2013 december;9.3;12.1
566;Nederland;Alblasserdam;2014 december;8.9;12.5
567;Nederland;Albrandswaard;2006 december;8.2;13.6
568;Nederland;Albrandswaard;2007 december;8.1;10.9
569;Nederland;Albrandswaard;2008 december;8.5;10.6
570;Nederland;Albrandswaard;2009 december;8.2;10.6
571;Nederland;Albrandswaard;2010 december;8.9;11.6
572;Nederland;Albrandswaard;2011 december;9.0;11.0
573;Nederland;Albrandswaard;2012 december;8.7;11.5
574;Nederland;Albrandswaard;2013 december;8.6;11.0
575;Nederland;Albrandswaard;2014 december;9.0;14.9
576;Nederland;Alkemade;2006 december;5.1;7.4
577;Nederland;Alkemade;2007 december;5.3;8.2
578;Nederland;Alkemade;2008 december;5.1;8.7
579;Nederland;Alkemade;2009 december;0.0;
580;Nederland;Alkemade;2010 december;0.0;
581;Nederland;Alkemade;2011 december;0.0;
582;Nederland;Alkemade;2012 december;0.0;
583;Nederland;Alkemade;2013 december;0.0;
584;Nederland;Alkemade;2014 december;0.0;
585;Nederland;Alkmaar;2006 december;53.7;10.1
586;Nederland;Alkmaar;2007 december;54.5;10.1
587;Nederland;Alkmaar;2008 december;54.9;10.2
588;Nederland;Alkmaar;2009 december;53.6;9.7
589;Nederland;Alkmaar;2010 december;54.8;10.3
590;Nederland;Alkmaar;2011 december;57.4;10.9
591;Nederland;Alkmaar;2012 december;55.0;10.6
592;Nederland;Alkmaar;2013 december;53.4;10.3
593;Nederland;Alkmaar;2014 december;54.5;10.6
594;Nederland;Almelo;2006 december;43.5;21.2
595;Nederland;Almelo;2007 december;46.2;22.3
596;Nederland;Almelo;2008 december;45.6;24.8
597;Nederland;Almelo;2009 december;45.2;26.1
598;Nederland;Almelo;2010 december;45.2;24.6
599;Nederland;Almelo;2011 december;45.0;21.3
600;Nederland;Almelo;2012 december;43.4;19.3
601;Nederland;Almelo;2013 december;42.5;18.3
602;Nederland;Almelo;2014 december;42.7;20.1
603;Nederland;Almere;2006 december;62.4;16.3
604;Nederland;Almere;2007 december;66.6;15.0
605;Nederland;Almere;2008 december;67.8;14.4
606;Nederland;Almere;2009 december;67.3;15.4
607;Nederland;Almere;2010 december;65.8;14.8
608;Nederland;Almere;2011 december;66.1;13.8
609;Nederland;Almere;2012 december;65.3;14.8
610;Nederland;Almere;2013 december;69.2;17.7
611;Nederland;Almere;2014 december;65.3;14.8
612;Nederland;Alphen aan den Rijn;2006 december;32.8;11.6
613;Nederland;Alphen aan den Rijn;2007 december;33.6;10.9
614;Nederland;Alphen aan den Rijn;2008 december;34.0;10.6
615;Nederland;Alphen aan den Rijn;2009 december;33.8;10.8
616;Nederland;Alphen aan den Rijn;2010 december;31.7;10.7
617;Nederland;Alphen aan den Rijn;2011 december;33.3;10.6
618;Nederland;Alphen aan den Rijn;2012 december;32.4;11.0
619;Nederland;Alphen aan den Rijn;2013 december;31.3;11.0
620;Nederland;Alphen aan den Rijn;2014 december;41.2;12.1
621;Nederland;Alphen-Chaam;2006 december;2.2;9.7
622;Nederland;Alphen-Chaam;2007 december;2.2;9.9
623;Nederland;Alphen-Chaam;2008 december;2.1;9.4
624;Nederland;Alphen-Chaam;2009 december;2.1;9.0
625;Nederland;Alphen-Chaam;2010 december;2.0;10.5
626;Nederland;Alphen-Chaam;2011 december;2.2;9.0
627;Nederland;Alphen-Chaam;2012 december;2.0;8.3
628;Nederland;Alphen-Chaam;2013 december;2.0;7.5
629;Nederland;Alphen-Chaam;2014 december;2.0;7.4
630;Nederland;Ambt Montfort;2006 december;1.7;8.7
631;Nederland;Ambt Montfort;2007 december;0.0;
632;Nederland;Ambt Montfort;2008 december;0.0;
633;Nederland;Ambt Montfort;2009 december;0.0;
634;Nederland;Ambt Montfort;2010 december;0.0;
635;Nederland;Ambt Montfort;2011 december;0.0;
636;Nederland;Ambt Montfort;2012 december;0.0;
637;Nederland;Ambt Montfort;2013 december;0.0;
638;Nederland;Ambt Montfort;2014 december;0.0;
639;Nederland;Ameland;2006 december;1.3;6.9
640;Nederland;Ameland;2007 december;1.4;6.8
641;Nederland;Ameland;2008 december;1.4;6.3
642;Nederland;Ameland;2009 december;1.4;9.9
643;Nederland;Ameland;2010 december;1.4;10.1
644;Nederland;Ameland;2011 december;1.5;9.0
645;Nederland;Ameland;2012 december;1.5;11.1
646;Nederland;Ameland;2013 december;1.4;8.8
647;Nederland;Ameland;2014 december;1.4;10.9
648;Nederland;Amersfoort;2006 december;84.4;18.2
649;Nederland;Amersfoort;2007 december;86.5;18.2
650;Nederland;Amersfoort;2008 december;83.4;17.5
651;Nederland;Amersfoort;2009 december;81.0;17.9
652;Nederland;Amersfoort;2010 december;84.3;19.0
653;Nederland;Amersfoort;2011 december;86.0;18.9
654;Nederland;Amersfoort;2012 december;83.4;19.3
655;Nederland;Amersfoort;2013 december;83.4;18.0
656;Nederland;Amersfoort;2014 december;82.6;17.7
657;Nederland;Amstelveen;2006 december;39.6;18.0
658;Nederland;Amstelveen;2007 december;43.7;20.1
659;Nederland;Amstelveen;2008 december;44.3;20.4
660;Nederland;Amstelveen;2009 december;44.9;20.4
661;Nederland;Amstelveen;2010 december;42.2;17.7
662;Nederland;Amstelveen;2011 december;42.4;17.4
663;Nederland;Amstelveen;2012 december;40.1;15.2
664;Nederland;Amstelveen;2013 december;37.3;15.2
665;Nederland;Amstelveen;2014 december;39.2;16.6
666;Nederland;Amsterdam;2006 december;514.9;16.9
667;Nederland;Amsterdam;2007 december;519.2;16.5
668;Nederland;Amsterdam;2008 december;513.0;15.6
669;Nederland;Amsterdam;2009 december;509.0;15.5
670;Nederland;Amsterdam;2010 december;525.0;15.8
671;Nederland;Amsterdam;2011 december;544.4;16.4
672;Nederland;Amsterdam;2012 december;525.4;15.7
673;Nederland;Amsterdam;2013 december;527.3;15.7
674;Nederland;Amsterdam;2014 december;538.9;16.7
675;Nederland;Andijk;2006 december;1.9;7.6
676;Nederland;Andijk;2007 december;2.1;7.4
677;Nederland;Andijk;2008 december;2.2;9.3
678;Nederland;Andijk;2009 december;2.2;6.8
679;Nederland;Andijk;2010 december;2.1;6.8
680;Nederland;Andijk;2011 december;0.0;
681;Nederland;Andijk;2012 december;0.0;
682;Nederland;Andijk;2013 december;0.0;
683;Nederland;Andijk;2014 december;0.0;
684;Nederland;Anna Paulowna;2006 december;3.2;6.6
685;Nederland;Anna Paulowna;2007 december;3.0;6.9
686;Nederland;Anna Paulowna;2008 december;3.0;8.6
687;Nederland;Anna Paulowna;2009 december;2.8;7.0
688;Nederland;Anna Paulowna;2010 december;2.8;6.7
689;Nederland;Anna Paulowna;2011 december;3.0;7.2
690;Nederland;Anna Paulowna;2012 december;0.0;
691;Nederland;Anna Paulowna;2013 december;0.0;
692;Nederland;Anna Paulowna;2014 december;0.0;
693;Nederland;Apeldoorn;2006 december;88.4;14.6
694;Nederland;Apeldoorn;2007 december;93.1;14.5
695;Nederland;Apeldoorn;2008 december;91.3;14.6
696;Nederland;Apeldoorn;2009 december;92.1;15.3
697;Nederland;Apeldoorn;2010 december;90.1;15.3
698;Nederland;Apeldoorn;2011 december;92.3;15.4
699;Nederland;Apeldoorn;2012 december;93.7;18.9
700;Nederland;Apeldoorn;2013 december;90.5;18.9
701;Nederland;Apeldoorn;2014 december;87.5;16.3
702;Nederland;Appingedam;2006 december;3.4;9.2
703;Nederland;Appingedam;2007 december;3.5;8.3
704;Nederland;Appingedam;2008 december;3.2;9.1
705;Nederland;Appingedam;2009 december;3.1;8.9
706;Nederland;Appingedam;2010 december;3.4;7.6
707;Nederland;Appingedam;2011 december;3.7;8.9
708;Nederland;Appingedam;2012 december;3.1;8.8
709;Nederland;Appingedam;2013 december;3.1;8.3
710;Nederland;Appingedam;2014 december;3.1;9.7
711;Nederland;Arcen en Velden;2006 december;3.1;10.3
712;Nederland;Arcen en Velden;2007 december;3.2;12.0
713;Nederland;Arcen en Velden;2008 december;3.0;12.2
714;Nederland;Arcen en Velden;2009 december;2.6;9.9
715;Nederland;Arcen en Velden;2010 december;0.0;
716;Nederland;Arcen en Velden;2011 december;0.0;
717;Nederland;Arcen en Velden;2012 december;0.0;
718;Nederland;Arcen en Velden;2013 december;0.0;
719;Nederland;Arcen en Velden;2014 december;0.0;
720;Nederland;Arnhem;2006 december;102.8;16.1
721;Nederland;Arnhem;2007 december;106.3;18.4
722;Nederland;Arnhem;2008 december;104.9;17.2
723;Nederland;Arnhem;2009 december;102.9;16.8
724;Nederland;Arnhem;2010 december;105.9;16.2
725;Nederland;Arnhem;2011 december;106.1;17.8
726;Nederland;Arnhem;2012 december;103.7;19.9
727;Nederland;Arnhem;2013 december;96.1;16.1
728;Nederland;Arnhem;2014 december;97.8;16.7
729;Nederland;Assen;2006 december;39.0;14.2
730;Nederland;Assen;2007 december;40.1;15.6
731;Nederland;Assen;2008 december;40.1;14.5
732;Nederland;Assen;2009 december;39.1;14.1
733;Nederland;Assen;2010 december;42.0;16.5
734;Nederland;Assen;2011 december;39.8;17.0
735;Nederland;Assen;2012 december;39.4;16.0
736;Nederland;Assen;2013 december;38.4;15.5
737;Nederland;Assen;2014 december;38.7;15.6
738;Nederland;Asten;2006 december;7.5;12.4
739;Nederland;Asten;2007 december;6.7;12.1
740;Nederland;Asten;2008 december;6.8;11.4
741;Nederland;Asten;2009 december;6.5;10.2
742;Nederland;Asten;2010 december;6.5;9.1
743;Nederland;Asten;2011 december;6.7;8.9
744;Nederland;Asten;2012 december;6.8;9.9
745;Nederland;Asten;2013 december;6.5;9.6
746;Nederland;Asten;2014 december;6.6;9.9
747;Nederland;Baarle-Nassau;2006 december;1.9;11.4
748;Nederland;Baarle-Nassau;2007 december;2.0;10.8
749;Nederland;Baarle-Nassau;2008 december;2.0;12.2
750;Nederland;Baarle-Nassau;2009 december;1.8;11.8
751;Nederland;Baarle-Nassau;2010 december;2.1;15.4
752;Nederland;Baarle-Nassau;2011 december;2.1;12.5
753;Nederland;Baarle-Nassau;2012 december;2.0;10.1
754;Nederland;Baarle-Nassau;2013 december;2.2;11.7
755;Nederland;Baarle-Nassau;2014 december;2.0;12.0
756;Nederland;Baarn;2006 december;12.4;18.8
757;Nederland;Baarn;2007 december;11.9;17.1
758;Nederland;Baarn;2008 december;12.2;17.3
759;Nederland;Baarn;2009 december;11.8;16.2
760;Nederland;Baarn;2010 december;11.6;16.2
761;Nederland;Baarn;2011 december;12.0;16.3
762;Nederland;Baarn;2012 december;11.5;15.5
763;Nederland;Baarn;2013 december;11.4;16.9
764;Nederland;Baarn;2014 december;11.8;15.8
765;Nederland;Barendrecht;2006 december;19.9;16.1
766;Nederland;Barendrecht;2007 december;22.0;16.7
767;Nederland;Barendrecht;2008 december;22.5;16.6
768;Nederland;Barendrecht;2009 december;22.6;17.6
769;Nederland;Barendrecht;2010 december;24.5;14.8
770;Nederland;Barendrecht;2011 december;24.6;14.1
771;Nederland;Barendrecht;2012 december;23.5;15.4
772;Nederland;Barendrecht;2013 december;22.3;14.5
773;Nederland;Barendrecht;2014 december;21.7;15.3
774;Nederland;Barneveld;2006 december;24.0;14.5
775;Nederland;Barneveld;2007 december;25.0;15.9
776;Nederland;Barneveld;2008 december;26.5;15.9
777;Nederland;Barneveld;2009 december;25.5;14.0
778;Nederland;Barneveld;2010 december;28.4;16.1
779;Nederland;Barneveld;2011 december;29.3;15.3
780;Nederland;Barneveld;2012 december;28.6;16.5
781;Nederland;Barneveld;2013 december;28.0;17.7
782;Nederland;Barneveld;2014 december;28.9;17.4
783;Nederland;Bedum;2006 december;3.3;12.0
784;Nederland;Bedum;2007 december;3.4;11.6
785;Nederland;Bedum;2008 december;3.4;11.4
786;Nederland;Bedum;2009 december;3.2;11.0
787;Nederland;Bedum;2010 december;3.4;9.3
788;Nederland;Bedum;2011 december;3.2;8.6
789;Nederland;Bedum;2012 december;3.2;9.5
790;Nederland;Bedum;2013 december;3.2;9.5
791;Nederland;Bedum;2014 december;3.1;9.6
792;Nederland;Beek (L.);2006 december;6.0;13.5
793;Nederland;Beek (L.);2007 december;6.5;13.7
794;Nederland;Beek (L.);2008 december;6.2;12.2
795;Nederland;Beek (L.);2009 december;6.4;11.7
796;Nederland;Beek (L.);2010 december;6.0;15.5
797;Nederland;Beek (L.);2011 december;7.3;13.3
798;Nederland;Beek (L.);2012 december;6.7;11.5
799;Nederland;Beek (L.);2013 december;6.8;13.0
800;Nederland;Beek (L.);2014 december;6.6;13.7
801;Nederland;Beemster;2006 december;3.1;13.6
802;Nederland;Beemster;2007 december;3.0;12.1
803;Nederland;Beemster;2008 december;3.0;11.7
804;Nederland;Beemster;2009 december;3.1;12.2
805;Nederland;Beemster;2010 december;3.1;11.5
806;Nederland;Beemster;2011 december;2.8;12.0
807;Nederland;Beemster;2012 december;3.1;11.9
808;Nederland;Beemster;2013 december;2.9;10.6
809;Nederland;Beemster;2014 december;2.8;11.7
810;Nederland;Beesel;2006 december;3.1;8.9
811;Nederland;Beesel;2007 december;3.0;8.3
812;Nederland;Beesel;2008 december;3.3;9.8
813;Nederland;Beesel;2009 december;2.9;8.3
814;Nederland;Beesel;2010 december;3.0;9.6
815;Nederland;Beesel;2011 december;2.9;9.3
816;Nederland;Beesel;2012 december;3.1;8.7
817;Nederland;Beesel;2013 december;2.9;9.9
818;Nederland;Beesel;2014 december;3.2;10.0
819;Nederland;Bellingwedde;2006 december;1.5;11.5
820;Nederland;Bellingwedde;2007 december;2.3;9.9
821;Nederland;Bellingwedde;2008 december;2.0;9.3
822;Nederland;Bellingwedde;2009 december;1.9;8.3
823;Nederland;Bellingwedde;2010 december;1.8;6.6
824;Nederland;Bellingwedde;2011 december;2.0;7.5
825;Nederland;Bellingwedde;2012 december;1.7;7.0
826;Nederland;Bellingwedde;2013 december;1.7;7.4
827;Nederland;Bellingwedde;2014 december;1.9;7.4
828;Nederland;Bennebroek;2006 december;1.6;8.3
