ID;SoortMisdrijf;SoortVerdachte;LeeftijdVerdachte;Perioden;TotaalAfdoeningenDoorDeRechter_1;MeervoudigeKamer_2;Politierechter_3;MeervoudigeEconomischeKamer_4;EconomischePolitierechter_5;Kinderrechter_6;Raadkamer_7;Onbekend_8;OnbevoegdverklaringVanDeRechter_9;NietOntvankelijkOpenbaarMinisterie_10;NietOntvankelijkeVerdachte_11;SchorsingVanDeVervolging_12;Vrijspraak_13;OntslagRechtsvervolgingMetMaatregel_14;OntslagRechtsvervolgingZonderMaatr_15;SchuldigverklaringMetStraf_16;SchuldigverklaringZonderStraf_17;Onbekend_18;ContradictoirVonnis_19;Verstekvonnis_20;ZonderRechtsmiddel_21;HogerBeroep_22;Cassatie_23;RechtsmiddelOnbekend_24
6572;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6573;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6574;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6575;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6576;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6577;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;60 tot 65 jaar;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6578;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6579;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6580;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6581;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6582;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6583;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6584;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6585;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6586;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6587;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6588;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6589;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6590;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6591;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6592;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6593;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6594;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6595;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6596;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6597;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6598;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6599;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6600;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;65 jaar of ouder;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6601;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6602;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6603;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;1996;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0
6604;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;1997;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0
6605;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6606;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6607;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6608;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6609;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6610;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6611;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6612;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6613;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6614;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6615;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6616;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6617;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;2010;5;5;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;5;0;0;0
6618;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6619;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6620;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6621;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6622;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6623;1.1 Diefstal/verduistering en inbraak;Rechtspersonen;Leeftijd verdachte onbekend;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6624;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;1994;31595;3500;24880;0;5;3210;0;0;10;150;0;0;995;0;15;30295;135;0;16255;15340;29135;2460;0;0
6625;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;1995;33300;3520;26515;0;10;3255;0;0;10;190;0;0;995;0;20;31925;160;0;17540;15760;30880;2420;0;0
6626;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;1996;33605;3790;26045;0;5;3765;0;0;15;130;0;0;1015;0;10;32240;190;0;19570;14035;31220;2385;0;0
6627;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;1997;30750;3420;23995;0;0;3335;0;0;10;185;0;0;900;0;15;29450;185;0;18175;12575;28465;2285;0;0
6628;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;1998;31090;3400;24370;0;25;3290;0;0;5;100;0;0;965;0;20;29870;130;0;18440;12650;28405;2680;0;0
6629;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;1999;32755;3370;25905;0;45;3435;0;0;10;110;0;5;1095;0;25;31395;110;0;19845;12905;29785;2965;0;0
6630;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;2000;32315;3455;25255;5;40;3560;0;0;5;165;0;0;1210;0;20;30810;100;0;19080;13240;29730;2590;0;0
6631;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;2001;32425;3655;25320;0;30;3420;0;0;15;275;0;0;925;0;20;31080;115;0;19210;13220;29440;2985;0;0
6632;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;2002;34415;3830;26640;0;40;3910;0;0;20;225;0;0;735;0;25;33270;140;0;20040;14380;31170;3245;0;0
6633;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;2003;37135;3795;29265;0;10;4065;0;0;10;175;0;0;920;0;30;35860;135;0;21865;15265;33485;3645;0;0
6634;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;2004;35375;4390;26780;0;5;4200;0;0;5;130;0;0;980;0;30;34100;125;0;22400;12975;31595;3780;0;0
6635;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;2005;32940;3850;24950;0;5;4135;0;0;10;135;0;0;1165;0;20;31460;155;0;21805;11135;29250;3690;0;0
6636;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;2006;31660;3180;24060;0;10;4405;0;0;10;135;0;0;1660;0;30;29675;145;0;21470;10185;28190;3465;0;0
6637;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;2007;29270;3135;21820;0;5;4310;0;0;5;155;0;0;1575;0;25;27350;155;0;20410;8855;25795;3475;0;0
6638;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;2008;29485;3220;22090;0;0;4180;0;0;10;155;0;5;1825;0;30;27295;165;0;20575;8910;25850;3640;0;0
6639;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;2009;29720;3300;22670;0;5;3750;0;0;15;160;0;0;1825;0;35;27510;180;0;20290;9425;25795;3925;0;0
6640;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;2010;29240;3445;22420;0;0;3375;0;0;10;150;0;0;1985;0;35;26835;220;0;19660;9570;25165;4080;0;0
6641;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;2011;30800;3755;24125;0;5;2910;0;0;5;175;0;0;2130;0;30;28180;275;0;20695;10080;26295;4505;0;0
6642;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;2012;30090;4370;22965;0;0;2750;0;0;5;180;5;0;2145;0;35;27335;380;0;21585;8475;24885;5205;0;0
6643;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;2013;31600;4000;25345;0;0;2255;0;0;10;210;20;0;2435;0;45;28465;410;0;22365;9185;25980;5620;0;0
6644;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;2014;30720;3955;24860;0;5;1905;0;0;5;225;20;0;2600;0;40;27350;480;0;21985;8650;25145;5575;0;0
6645;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;2015;29885;3470;24810;0;0;1600;0;0;10;250;15;0;2630;0;35;26405;535;0;21640;8185;24435;5445;0;0
6646;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Totaal leeftijd;2016;28950;3410;23905;0;0;1635;0;0;15;175;20;0;2400;0;35;25790;515;0;20945;7955;23730;5220;0;0
6647;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;1994;15305;1875;10230;0;0;3200;0;0;5;90;0;0;435;0;5;14680;90;0;9785;5520;14245;1060;0;0
6648;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;1995;15220;1870;10105;0;0;3245;0;0;10;100;0;0;375;0;5;14620;115;0;9960;5260;14210;1010;0;0
6649;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;1996;14670;2030;8885;0;0;3760;0;0;10;70;0;0;380;0;5;14110;100;0;10455;4220;13730;945;0;0
6650;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;1997;12450;1775;7350;0;0;3325;0;0;10;80;0;0;345;0;10;11925;85;0;9040;3415;11605;845;0;0
6651;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;1998;12020;1785;6945;0;5;3285;0;0;5;40;0;0;385;0;5;11510;75;0;8900;3120;11090;930;0;0
6652;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;1999;12460;1795;7230;0;5;3430;0;0;5;60;0;0;455;0;10;11875;55;0;9215;3245;11420;1040;0;0
6653;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;2000;12215;1860;6795;0;5;3555;0;0;5;75;0;0;525;0;5;11555;50;0;8895;3320;11350;865;0;0
6654;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;2001;12385;2025;6935;0;5;3420;0;0;15;160;0;0;400;0;10;11750;55;0;8890;3495;11350;1035;0;0
6655;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;2002;12980;1995;7080;0;5;3900;0;0;15;120;0;0;350;0;5;12425;65;0;9345;3635;11870;1105;0;0
6656;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;2003;13765;1945;7760;0;0;4055;0;0;10;100;0;0;390;0;10;13200;55;0;9865;3900;12485;1280;0;0
6657;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;2004;14055;2255;7610;0;0;4190;0;0;5;70;0;0;440;0;10;13485;50;0;10445;3610;12775;1285;0;0
6658;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;2005;13655;2095;7435;0;0;4125;0;0;10;85;0;0;520;0;5;12975;60;0;10375;3280;12290;1365;0;0
6659;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;2006;13125;1650;7080;0;0;4395;0;0;10;60;0;0;725;0;10;12250;70;0;10140;2985;11935;1190;0;0
6660;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;2007;12460;1645;6525;0;0;4290;0;0;5;80;0;0;680;0;10;11610;75;0;9940;2525;11170;1290;0;0
6661;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;2008;12385;1670;6550;0;0;4170;0;0;5;80;0;0;860;0;10;11365;65;0;9790;2595;10990;1395;0;0
6662;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;2009;12175;1820;6610;0;0;3745;0;0;10;85;0;0;785;0;10;11220;65;0;9480;2695;10680;1490;0;0
6663;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;2010;12075;1865;6845;0;0;3360;0;0;5;85;0;0;945;0;10;10945;80;0;9150;2920;10480;1595;0;0
6664;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;2011;12045;2095;7040;0;5;2905;0;0;0;95;0;0;970;0;5;10875;95;0;9100;2940;10310;1735;0;0
6665;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;2012;11800;2445;6610;0;0;2750;0;0;5;70;5;0;975;0;10;10600;140;0;9280;2515;9770;2030;0;0
6666;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;2013;11285;2120;6915;0;0;2250;0;0;5;90;5;0;1015;0;15;10035;115;0;8645;2620;9285;2000;0;0
6667;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;2014;10130;1940;6290;0;0;1900;0;0;5;85;5;0;1035;0;15;8845;140;0;7825;2285;8290;1840;0;0
6668;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;2015;9285;1700;5985;0;0;1600;0;0;5;95;5;0;985;0;15;8015;165;0;7170;2100;7495;1785;0;0
6669;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Jonger dan 25 jaar;2016;8805;1705;5470;0;0;1635;0;0;5;70;5;0;905;0;10;7660;150;0;6830;1955;7110;1695;0;0
6670;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;1994;4080;145;735;0;0;3200;0;0;0;35;0;0;80;0;0;3895;65;0;3675;405;3945;135;0;0
6671;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;1995;4090;235;610;0;0;3240;0;0;5;45;0;0;75;0;0;3885;75;0;3750;340;3970;120;0;0
6672;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;1996;4280;420;115;0;0;3745;0;0;5;25;0;0;95;0;0;4090;60;0;4100;180;4125;155;0;0
6673;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;1997;3810;450;50;0;0;3310;0;0;5;15;0;0;90;0;0;3650;55;0;3655;160;3655;155;0;0
6674;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;1998;3900;585;40;0;0;3275;0;0;5;15;0;0;105;0;0;3725;50;0;3735;165;3705;195;0;0
6675;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;1999;4080;635;30;0;0;3410;0;0;0;30;0;0;135;0;0;3880;35;0;3925;155;3890;190;0;0
6676;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;2000;4260;680;35;0;0;3540;0;0;0;35;0;0;165;0;0;4025;30;0;4060;200;4070;190;0;0
6677;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;2001;4270;815;45;0;0;3410;0;0;5;70;0;0;125;0;5;4035;35;0;4010;260;4010;255;0;0
6678;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;2002;4700;785;25;0;0;3890;0;0;10;60;0;0;140;0;0;4455;35;0;4450;250;4455;245;0;0
6679;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;2003;4725;650;40;0;0;4035;0;0;5;45;0;0;140;0;0;4505;25;0;4500;220;4425;300;0;0
6680;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;2004;5020;780;65;0;0;4175;0;0;5;30;0;0;160;0;0;4795;30;0;4805;215;4710;310;0;0
6681;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;2005;4995;780;105;0;0;4110;0;0;5;60;0;0;200;0;0;4695;30;0;4790;205;4655;340;0;0
6682;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;2006;5065;640;45;0;0;4380;0;0;5;25;0;0;275;0;0;4720;35;0;4895;170;4740;325;0;0
6683;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;2007;5005;680;50;0;0;4275;0;0;5;40;0;0;245;0;0;4675;40;0;4880;130;4675;330;0;0
6684;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;2008;4785;580;45;0;0;4155;0;0;5;45;0;0;345;0;0;4355;35;0;4655;130;4460;320;0;0
6685;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;2009;4395;625;45;0;0;3720;0;0;5;45;0;0;320;0;0;3985;35;0;4280;115;4030;365;0;0
6686;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;2010;4030;650;35;0;0;3345;0;0;0;60;0;0;370;0;5;3555;40;0;3910;125;3645;385;0;0
6687;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;2011;3680;755;30;0;0;2895;0;0;0;50;0;0;350;0;0;3230;45;0;3590;90;3330;350;0;0
6688;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;2012;3635;875;25;0;0;2735;0;0;0;40;0;0;330;0;0;3220;45;0;3560;75;3220;415;0;0
6689;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;2013;2965;700;25;0;0;2240;0;0;5;45;0;0;335;0;5;2545;35;0;2865;100;2595;370;0;0
6690;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;2014;2560;655;15;0;0;1885;0;0;0;30;0;0;315;0;5;2160;50;0;2470;90;2235;325;0;0
6691;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;2015;2170;570;15;0;0;1585;0;0;0;35;0;0;260;0;0;1825;50;0;2105;65;1880;290;0;0
6692;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Minderjarigen;2016;2235;605;10;0;0;1620;0;0;0;25;0;0;260;0;5;1875;65;0;2160;65;1925;310;0;0
6693;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Meerderjarigen;1994;27490;3355;24125;0;5;10;0;0;5;115;0;0;915;0;15;26370;65;0;12570;14925;25165;2325;0;0
6694;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Meerderjarigen;1995;29155;3285;25855;0;10;5;0;0;5;145;0;0;915;0;20;27985;85;0;13765;15390;26860;2295;0;0
6695;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Meerderjarigen;1996;29300;3365;25920;0;5;15;0;0;10;100;0;0;920;0;10;28125;135;0;15455;13845;27070;2230;0;0
6696;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Meerderjarigen;1997;26895;2965;23910;0;0;20;0;0;5;170;0;0;810;0;15;25760;135;0;14490;12405;24765;2130;0;0
6697;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Meerderjarigen;1998;27160;2810;24310;0;25;10;0;0;0;85;0;0;860;0;20;26120;80;0;14680;12480;24680;2480;0;0
6698;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Meerderjarigen;1999;28665;2730;25865;0;45;20;0;0;10;80;0;5;960;0;25;27505;80;0;15920;12745;25890;2775;0;0
6699;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Meerderjarigen;2000;28045;2775;25205;5;40;15;0;0;5;130;0;0;1045;0;20;26770;75;0;15010;13030;25645;2395;0;0
6700;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Meerderjarigen;2001;28140;2835;25260;0;30;15;0;0;10;205;0;0;800;0;15;27030;80;0;15190;12950;25415;2725;0;0
6701;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Meerderjarigen;2002;29585;3035;26500;0;40;15;0;0;10;165;0;0;595;0;25;28695;105;0;15515;14075;26595;2990;0;0
6702;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Meerderjarigen;2003;32175;3125;29020;0;10;20;0;0;5;130;0;0;775;0;30;31130;105;0;17230;14940;28850;3325;0;0
6703;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Meerderjarigen;2004;30115;3585;26505;0;5;15;0;0;5;100;0;0;810;0;30;29075;100;0;17445;12670;26675;3440;0;0
6704;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Meerderjarigen;2005;27730;3055;24655;0;5;15;0;0;0;75;0;0;965;0;15;26550;120;0;16880;10845;24400;3325;0;0
6705;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Meerderjarigen;2006;26395;2530;23840;0;10;15;0;0;5;105;0;0;1370;0;30;24770;110;0;16460;9935;23275;3120;0;0
6706;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Meerderjarigen;2007;24095;2445;21620;0;5;25;0;0;5;120;0;0;1315;0;20;22520;115;0;15425;8670;20975;3120;0;0
6707;1.1 Diefstal/verduistering en inbraak;Natuurlijke personen;Meerderjarigen;2008;24555;2625;21915;0;0;15;0;0;5;110;0;5;1465;0;30;22805;130;0;15815;8740;21255;3295;0;0
