ID;Leeftijd;Perioden;TotaalLevendgeboren_1;k_1eKind_2;k_2eKind_3;k_3eKind_4;k_4eOfVolgendeKind_5;AlleRangnummers_6;k_1eKind_7;k_2eKind_8;k_3eKind_9;k_4eOfVolgendeKind_10
1423;43 jaar;2043;634;156;173;116;189;0.00554;0.00137;0.00151;0.00101;0.00165
1424;43 jaar;2044;626;154;171;114;187;0.00554;0.00137;0.00151;0.00101;0.00165
1425;43 jaar;2045;622;153;169;113;186;0.00554;0.00137;0.00151;0.00101;0.00165
1426;43 jaar;2046;620;153;169;113;185;0.00554;0.00137;0.00151;0.00101;0.00165
1427;43 jaar;2047;605;149;165;110;181;0.00554;0.00137;0.00151;0.00101;0.00165
1428;43 jaar;2048;590;146;161;108;176;0.00554;0.00137;0.00151;0.00101;0.00165
1429;43 jaar;2049;585;144;159;107;175;0.00554;0.00137;0.00151;0.00101;0.00165
1430;43 jaar;2050;579;143;158;106;173;0.00554;0.00137;0.00151;0.00101;0.00165
1431;43 jaar;2051;585;144;159;107;175;0.00554;0.00137;0.00151;0.00101;0.00165
1432;43 jaar;2052;586;145;160;107;175;0.00554;0.00137;0.00151;0.00101;0.00165
1433;43 jaar;2053;586;144;160;107;175;0.00554;0.00137;0.00151;0.00101;0.00165
1434;43 jaar;2054;574;142;156;105;171;0.00554;0.00137;0.00151;0.00101;0.00165
1435;43 jaar;2055;567;140;155;103;169;0.00554;0.00137;0.00151;0.00101;0.00165
1436;43 jaar;2056;569;140;155;104;170;0.00554;0.00137;0.00151;0.00101;0.00165
1437;43 jaar;2057;571;141;156;104;170;0.00554;0.00137;0.00151;0.00101;0.00165
1438;43 jaar;2058;575;142;157;105;172;0.00554;0.00137;0.00151;0.00101;0.00165
1439;43 jaar;2059;579;143;158;106;173;0.00554;0.00137;0.00151;0.00101;0.00165
1440;44 jaar;2012;335;85;92;66;92;0.00263;0.00067;0.00072;0.00052;0.00072
1441;44 jaar;2013;348;91;93;70;94;0.00263;0.00069;0.0007;0.00053;0.00071
1442;44 jaar;2014;327;91;73;67;96;0.00252;0.0007;0.00056;0.00052;0.00074
1443;44 jaar;2015;401;86;88;69;158;0.00323;0.0007;0.00071;0.00055;0.00127
1444;44 jaar;2016;292;84;81;63;64;0.00245;0.0007;0.00068;0.00053;0.00053
1445;44 jaar;2017;291;77;69;57;88;0.00264;0.0007;0.00063;0.00052;0.0008
1446;44 jaar;2018;287;74;70;59;84;0.00271;0.0007;0.00066;0.00055;0.0008
1447;44 jaar;2019;268;71;58;56;83;0.00264;0.0007;0.00057;0.00055;0.00082
1448;44 jaar;2020;278;70;55;59;94;0.00277;0.0007;0.00055;0.00059;0.00094
1449;44 jaar;2021;263;70;55;55;83;0.00264;0.0007;0.00055;0.00055;0.00083
1450;44 jaar;2022;277;71;62;54;90;0.00275;0.0007;0.00062;0.00054;0.0009
1451;44 jaar;2023;272;70;59;54;89;0.00271;0.0007;0.00059;0.00054;0.00089
1452;44 jaar;2024;385;72;166;55;92;0.00373;0.0007;0.00161;0.00053;0.00089
1453;44 jaar;2025;402;71;184;52;94;0.00394;0.0007;0.00181;0.00051;0.00092
1454;44 jaar;2026;352;69;143;51;89;0.00354;0.0007;0.00144;0.00051;0.00089
1455;44 jaar;2027;358;69;149;51;89;0.00363;0.0007;0.00151;0.00052;0.0009
1456;44 jaar;2028;375;71;160;53;92;0.00372;0.0007;0.00159;0.00052;0.00091
1457;44 jaar;2029;378;72;159;53;94;0.00368;0.0007;0.00155;0.00052;0.00092
1458;44 jaar;2030;379;74;153;54;97;0.0036;0.0007;0.00146;0.00052;0.00092
1459;44 jaar;2031;383;74;157;54;97;0.00363;0.0007;0.00149;0.00052;0.00092
1460;44 jaar;2032;379;74;153;55;97;0.00359;0.0007;0.00145;0.00052;0.00092
1461;44 jaar;2033;384;75;156;55;98;0.0036;0.0007;0.00146;0.00052;0.00092
1462;44 jaar;2034;396;77;161;57;101;0.0036;0.0007;0.00146;0.00052;0.00092
1463;44 jaar;2035;398;77;162;57;102;0.00361;0.0007;0.00147;0.00052;0.00092
1464;44 jaar;2036;393;77;159;57;101;0.00359;0.0007;0.00146;0.00052;0.00092
1465;44 jaar;2037;392;76;159;57;100;0.00359;0.0007;0.00145;0.00052;0.00092
1466;44 jaar;2038;394;77;160;57;101;0.0036;0.0007;0.00146;0.00052;0.00092
1467;44 jaar;2039;387;75;157;56;99;0.0036;0.0007;0.00146;0.00052;0.00092
1468;44 jaar;2040;385;75;156;55;99;0.0036;0.0007;0.00146;0.00052;0.00092
1469;44 jaar;2041;391;76;158;56;100;0.0036;0.0007;0.00146;0.00052;0.00092
1470;44 jaar;2042;400;78;162;58;102;0.0036;0.0007;0.00146;0.00052;0.00092
1471;44 jaar;2043;403;78;163;58;103;0.0036;0.0007;0.00146;0.00052;0.00092
1472;44 jaar;2044;412;80;167;59;105;0.0036;0.0007;0.00146;0.00052;0.00092
1473;44 jaar;2045;407;79;165;59;104;0.0036;0.0007;0.00146;0.00052;0.00092
1474;44 jaar;2046;404;79;164;58;103;0.0036;0.0007;0.00146;0.00052;0.00092
1475;44 jaar;2047;402;78;163;58;103;0.0036;0.0007;0.00146;0.00052;0.00092
1476;44 jaar;2048;393;76;159;57;101;0.0036;0.0007;0.00146;0.00052;0.00092
1477;44 jaar;2049;383;75;155;55;98;0.0036;0.0007;0.00146;0.00052;0.00092
1478;44 jaar;2050;380;74;154;55;97;0.0036;0.0007;0.00146;0.00052;0.00092
1479;44 jaar;2051;376;73;153;54;96;0.0036;0.0007;0.00146;0.00052;0.00092
1480;44 jaar;2052;380;74;154;55;97;0.0036;0.0007;0.00146;0.00052;0.00092
1481;44 jaar;2053;381;74;154;55;97;0.0036;0.0007;0.00146;0.00052;0.00092
1482;44 jaar;2054;381;74;154;55;97;0.0036;0.0007;0.00146;0.00052;0.00092
1483;44 jaar;2055;373;73;151;54;95;0.0036;0.0007;0.00146;0.00052;0.00092
1484;44 jaar;2056;369;72;149;53;94;0.0036;0.0007;0.00146;0.00052;0.00092
1485;44 jaar;2057;369;72;150;53;95;0.0036;0.0007;0.00146;0.00052;0.00092
1486;44 jaar;2058;371;72;150;53;95;0.0036;0.0007;0.00146;0.00052;0.00092
1487;44 jaar;2059;374;73;152;54;96;0.0036;0.0007;0.00146;0.00052;0.00092
1488;45 jaar;2012;165;36;45;35;49;0.00131;0.00028;0.00036;0.00028;0.00039
1489;45 jaar;2013;155;38;32;35;50;0.00122;0.0003;0.00025;0.00027;0.0004
1490;45 jaar;2014;164;40;37;35;52;0.00124;0.00031;0.00028;0.00026;0.00039
1491;45 jaar;2015;159;40;35;34;50;0.00122;0.00031;0.00027;0.00026;0.00038
1492;45 jaar;2016;172;39;38;34;62;0.00139;0.00031;0.00031;0.00027;0.0005
1493;45 jaar;2017;147;36;36;32;43;0.00123;0.0003;0.0003;0.00027;0.00036
1494;45 jaar;2018;137;34;30;29;45;0.00125;0.00031;0.00027;0.00027;0.0004
1495;45 jaar;2019;135;33;30;29;43;0.00127;0.00031;0.00029;0.00027;0.0004
1496;45 jaar;2020;128;31;28;28;41;0.00126;0.00031;0.00027;0.00027;0.00041
1497;45 jaar;2021;129;31;27;28;43;0.00129;0.00031;0.00027;0.00028;0.00043
1498;45 jaar;2022;125;30;27;27;41;0.00126;0.00031;0.00027;0.00027;0.00041
1499;45 jaar;2023;128;31;28;27;42;0.00128;0.00031;0.00028;0.00027;0.00042
1500;45 jaar;2024;159;31;59;27;42;0.00158;0.00031;0.00059;0.00027;0.00042
1501;45 jaar;2025;240;32;137;28;43;0.00233;0.00031;0.00133;0.00027;0.00042
1502;45 jaar;2026;234;31;132;27;43;0.00229;0.00031;0.00129;0.00027;0.00043
1503;45 jaar;2027;232;30;133;26;42;0.00233;0.00031;0.00134;0.00027;0.00042
1504;45 jaar;2028;234;30;135;26;42;0.00237;0.00031;0.00137;0.00027;0.00042
1505;45 jaar;2029;247;31;146;27;43;0.00245;0.00031;0.00145;0.00027;0.00042
1506;45 jaar;2030;255;31;152;27;43;0.00248;0.00031;0.00149;0.00027;0.00042
1507;45 jaar;2031;256;32;151;28;45;0.00244;0.00031;0.00144;0.00027;0.00043
1508;45 jaar;2032;252;32;146;28;45;0.00239;0.00031;0.00139;0.00027;0.00042
1509;45 jaar;2033;252;32;147;28;45;0.00239;0.00031;0.0014;0.00027;0.00042
1510;45 jaar;2034;258;33;152;29;45;0.00242;0.00031;0.00142;0.00027;0.00042
1511;45 jaar;2035;267;34;157;29;47;0.00243;0.00031;0.00143;0.00027;0.00042
1512;45 jaar;2036;265;34;155;29;47;0.0024;0.00031;0.00141;0.00027;0.00042
1513;45 jaar;2037;263;34;153;29;46;0.0024;0.00031;0.0014;0.00027;0.00042
1514;45 jaar;2038;263;34;154;29;46;0.00241;0.00031;0.00141;0.00027;0.00042
1515;45 jaar;2039;264;34;155;29;46;0.00241;0.00031;0.00141;0.00027;0.00042
1516;45 jaar;2040;259;33;152;29;46;0.00241;0.00031;0.00141;0.00027;0.00042
1517;45 jaar;2041;258;33;151;29;45;0.00241;0.00031;0.00141;0.00027;0.00042
1518;45 jaar;2042;261;33;153;29;46;0.00241;0.00031;0.00141;0.00027;0.00042
1519;45 jaar;2043;268;34;157;30;47;0.00241;0.00031;0.00141;0.00027;0.00042
1520;45 jaar;2044;269;34;158;30;47;0.00241;0.00031;0.00141;0.00027;0.00042
1521;45 jaar;2045;276;35;161;31;49;0.00241;0.00031;0.00141;0.00027;0.00042
1522;45 jaar;2046;272;35;159;30;48;0.00241;0.00031;0.00141;0.00027;0.00042
1523;45 jaar;2047;270;34;158;30;48;0.00241;0.00031;0.00141;0.00027;0.00042
1524;45 jaar;2048;269;34;158;30;47;0.00241;0.00031;0.00141;0.00027;0.00042
1525;45 jaar;2049;263;34;154;29;46;0.00241;0.00031;0.00141;0.00027;0.00042
1526;45 jaar;2050;257;33;150;28;45;0.00241;0.00031;0.00141;0.00027;0.00042
1527;45 jaar;2051;254;32;149;28;45;0.00241;0.00031;0.00141;0.00027;0.00042
1528;45 jaar;2052;252;32;147;28;44;0.00241;0.00031;0.00141;0.00027;0.00042
1529;45 jaar;2053;254;32;149;28;45;0.00241;0.00031;0.00141;0.00027;0.00042
1530;45 jaar;2054;255;32;149;28;45;0.00241;0.00031;0.00141;0.00027;0.00042
1531;45 jaar;2055;255;32;149;28;45;0.00241;0.00031;0.00141;0.00027;0.00042
1532;45 jaar;2056;250;32;146;28;44;0.00241;0.00031;0.00141;0.00027;0.00042
1533;45 jaar;2057;247;31;144;27;43;0.00241;0.00031;0.00141;0.00027;0.00042
1534;45 jaar;2058;247;32;145;27;44;0.00241;0.00031;0.00141;0.00027;0.00042
1535;45 jaar;2059;248;32;145;28;44;0.00241;0.00031;0.00141;0.00027;0.00042
1536;46 jaar;2012;74;21;15;11;27;0.00059;0.00017;0.00012;9e-05;0.00021
1537;46 jaar;2013;75;22;16;12;25;0.0006;0.00018;0.00013;9e-05;0.0002
1538;46 jaar;2014;75;23;16;11;25;0.00059;0.00018;0.00013;9e-05;0.0002
1539;46 jaar;2015;82;25;17;12;28;0.00062;0.00019;0.00013;9e-05;0.00021
1540;46 jaar;2016;80;24;18;11;27;0.00062;0.00019;0.00014;9e-05;0.00021
1541;46 jaar;2017;75;23;16;11;25;0.00061;0.00018;0.00013;9e-05;0.00021
1542;46 jaar;2018;73;22;16;10;24;0.00061;0.00018;0.00013;9e-05;0.0002
1543;46 jaar;2019;67;20;15;10;23;0.00061;0.00018;0.00013;9e-05;0.00021
1544;46 jaar;2020;65;20;14;9;22;0.00061;0.00018;0.00013;9e-05;0.00021
1545;46 jaar;2021;62;19;14;9;21;0.00061;0.00018;0.00013;9e-05;0.00021
1546;46 jaar;2022;61;18;13;9;21;0.00061;0.00018;0.00013;9e-05;0.00021
1547;46 jaar;2023;61;18;13;9;21;0.00061;0.00018;0.00013;9e-05;0.00021
1548;46 jaar;2024;62;19;13;9;21;0.00061;0.00018;0.00013;9e-05;0.00021
1549;46 jaar;2025;61;19;13;9;21;0.00061;0.00018;0.00013;9e-05;0.00021
1550;46 jaar;2026;63;19;14;9;21;0.00061;0.00018;0.00013;9e-05;0.00021
1551;46 jaar;2027;62;19;14;9;21;0.00061;0.00018;0.00013;9e-05;0.00021
1552;46 jaar;2028;61;18;13;9;20;0.00061;0.00018;0.00013;9e-05;0.00021
1553;46 jaar;2029;60;18;13;9;20;0.00061;0.00018;0.00013;9e-05;0.00021
1554;46 jaar;2030;62;19;13;9;21;0.00061;0.00018;0.00013;9e-05;0.00021
1555;46 jaar;2031;63;19;14;9;21;0.00061;0.00018;0.00013;9e-05;0.00021
1556;46 jaar;2032;64;19;14;9;22;0.00061;0.00018;0.00013;9e-05;0.00021
1557;46 jaar;2033;64;19;14;9;22;0.00061;0.00018;0.00013;9e-05;0.00021
1558;46 jaar;2034;65;19;14;9;22;0.00061;0.00018;0.00013;9e-05;0.00021
1559;46 jaar;2035;65;20;14;9;22;0.00061;0.00018;0.00013;9e-05;0.00021
1560;46 jaar;2036;67;20;15;10;23;0.00061;0.00018;0.00013;9e-05;0.00021
1561;46 jaar;2037;68;20;15;10;23;0.00061;0.00018;0.00013;9e-05;0.00021
1562;46 jaar;2038;67;20;15;10;23;0.00061;0.00018;0.00013;9e-05;0.00021
1563;46 jaar;2039;67;20;15;10;22;0.00061;0.00018;0.00013;9e-05;0.00021
1564;46 jaar;2040;67;20;15;10;23;0.00061;0.00018;0.00013;9e-05;0.00021
1565;46 jaar;2041;66;20;14;9;22;0.00061;0.00018;0.00013;9e-05;0.00021
1566;46 jaar;2042;65;20;14;9;22;0.00061;0.00018;0.00013;9e-05;0.00021
1567;46 jaar;2043;66;20;14;10;22;0.00061;0.00018;0.00013;9e-05;0.00021
1568;46 jaar;2044;68;21;15;10;23;0.00061;0.00018;0.00013;9e-05;0.00021
1569;46 jaar;2045;68;21;15;10;23;0.00061;0.00018;0.00013;9e-05;0.00021
1570;46 jaar;2046;70;21;15;10;24;0.00061;0.00018;0.00013;9e-05;0.00021
1571;46 jaar;2047;69;21;15;10;23;0.00061;0.00018;0.00013;9e-05;0.00021
1572;46 jaar;2048;69;21;15;10;23;0.00061;0.00018;0.00013;9e-05;0.00021
1573;46 jaar;2049;68;21;15;10;23;0.00061;0.00018;0.00013;9e-05;0.00021
1574;46 jaar;2050;67;20;15;10;22;0.00061;0.00018;0.00013;9e-05;0.00021
1575;46 jaar;2051;65;20;14;9;22;0.00061;0.00018;0.00013;9e-05;0.00021
1576;46 jaar;2052;65;20;14;9;22;0.00061;0.00018;0.00013;9e-05;0.00021
1577;46 jaar;2053;64;19;14;9;22;0.00061;0.00018;0.00013;9e-05;0.00021
1578;46 jaar;2054;65;20;14;9;22;0.00061;0.00018;0.00013;9e-05;0.00021
1579;46 jaar;2055;65;20;14;9;22;0.00061;0.00018;0.00013;9e-05;0.00021
1580;46 jaar;2056;65;20;14;9;22;0.00061;0.00018;0.00013;9e-05;0.00021
1581;46 jaar;2057;63;19;14;9;21;0.00061;0.00018;0.00013;9e-05;0.00021
1582;46 jaar;2058;63;19;14;9;21;0.00061;0.00018;0.00013;9e-05;0.00021
1583;46 jaar;2059;63;19;14;9;21;0.00061;0.00018;0.00013;9e-05;0.00021
1584;47 jaar;2012;38;15;7;5;11;0.0003;0.00011;5e-05;4e-05;9e-05
1585;47 jaar;2013;41;16;7;6;12;0.00032;0.00012;6e-05;5e-05;0.0001
1586;47 jaar;2014;42;15;7;6;14;0.00034;0.00012;6e-05;5e-05;0.00011
1587;47 jaar;2015;42;15;7;7;13;0.00033;0.00012;6e-05;5e-05;0.0001
1588;47 jaar;2016;44;16;8;7;13;0.00033;0.00012;6e-05;5e-05;0.0001
1589;47 jaar;2017;42;16;8;6;13;0.00033;0.00012;6e-05;5e-05;0.0001
1590;47 jaar;2018;41;15;7;6;13;0.00033;0.00012;6e-05;5e-05;0.0001
1591;47 jaar;2019;40;14;7;6;12;0.00033;0.00012;6e-05;5e-05;0.0001
1592;47 jaar;2020;36;13;7;6;11;0.00033;0.00012;6e-05;5e-05;0.0001
1593;47 jaar;2021;35;13;6;5;11;0.00033;0.00012;6e-05;5e-05;0.0001
1594;47 jaar;2022;34;12;6;5;10;0.00033;0.00012;6e-05;5e-05;0.0001
1595;47 jaar;2023;33;12;6;5;10;0.00033;0.00012;6e-05;5e-05;0.0001
1596;47 jaar;2024;33;12;6;5;10;0.00033;0.00012;6e-05;5e-05;0.0001
1597;47 jaar;2025;33;12;6;5;10;0.00033;0.00012;6e-05;5e-05;0.0001
1598;47 jaar;2026;33;12;6;5;10;0.00033;0.00012;6e-05;5e-05;0.0001
1599;47 jaar;2027;34;12;6;5;11;0.00033;0.00012;6e-05;5e-05;0.0001
1600;47 jaar;2028;34;12;6;5;10;0.00033;0.00012;6e-05;5e-05;0.0001
1601;47 jaar;2029;33;12;6;5;10;0.00033;0.00012;6e-05;5e-05;0.0001
1602;47 jaar;2030;33;12;6;5;10;0.00033;0.00012;6e-05;5e-05;0.0001
1603;47 jaar;2031;33;12;6;5;10;0.00033;0.00012;6e-05;5e-05;0.0001
1604;47 jaar;2032;34;12;6;5;10;0.00033;0.00012;6e-05;5e-05;0.0001
1605;47 jaar;2033;35;13;6;5;11;0.00033;0.00012;6e-05;5e-05;0.0001
1606;47 jaar;2034;35;13;6;5;11;0.00033;0.00012;6e-05;5e-05;0.0001
1607;47 jaar;2035;35;13;6;5;11;0.00033;0.00012;6e-05;5e-05;0.0001
1608;47 jaar;2036;35;13;6;5;11;0.00033;0.00012;6e-05;5e-05;0.0001
1609;47 jaar;2037;36;13;6;6;11;0.00033;0.00012;6e-05;5e-05;0.0001
1610;47 jaar;2038;37;13;7;6;11;0.00033;0.00012;6e-05;5e-05;0.0001
1611;47 jaar;2039;36;13;6;6;11;0.00033;0.00012;6e-05;5e-05;0.0001
1612;47 jaar;2040;36;13;6;6;11;0.00033;0.00012;6e-05;5e-05;0.0001
1613;47 jaar;2041;36;13;6;6;11;0.00033;0.00012;6e-05;5e-05;0.0001
1614;47 jaar;2042;36;13;6;5;11;0.00033;0.00012;6e-05;5e-05;0.0001
1615;47 jaar;2043;35;13;6;5;11;0.00033;0.00012;6e-05;5e-05;0.0001
1616;47 jaar;2044;36;13;6;6;11;0.00033;0.00012;6e-05;5e-05;0.0001
1617;47 jaar;2045;37;13;7;6;11;0.00033;0.00012;6e-05;5e-05;0.0001
1618;47 jaar;2046;37;13;7;6;11;0.00033;0.00012;6e-05;5e-05;0.0001
1619;47 jaar;2047;38;14;7;6;12;0.00033;0.00012;6e-05;5e-05;0.0001
1620;47 jaar;2048;37;13;7;6;12;0.00033;0.00012;6e-05;5e-05;0.0001
1621;47 jaar;2049;37;13;7;6;11;0.00033;0.00012;6e-05;5e-05;0.0001
1622;47 jaar;2050;37;13;7;6;11;0.00033;0.00012;6e-05;5e-05;0.0001
1623;47 jaar;2051;36;13;6;6;11;0.00033;0.00012;6e-05;5e-05;0.0001
1624;47 jaar;2052;35;13;6;5;11;0.00033;0.00012;6e-05;5e-05;0.0001
1625;47 jaar;2053;35;13;6;5;11;0.00033;0.00012;6e-05;5e-05;0.0001
1626;47 jaar;2054;35;12;6;5;11;0.00033;0.00012;6e-05;5e-05;0.0001
1627;47 jaar;2055;35;13;6;5;11;0.00033;0.00012;6e-05;5e-05;0.0001
1628;47 jaar;2056;35;13;6;5;11;0.00033;0.00012;6e-05;5e-05;0.0001
1629;47 jaar;2057;35;13;6;5;11;0.00033;0.00012;6e-05;5e-05;0.0001
1630;47 jaar;2058;34;12;6;5;11;0.00033;0.00012;6e-05;5e-05;0.0001
1631;47 jaar;2059;34;12;6;5;10;0.00033;0.00012;6e-05;5e-05;0.0001
1632;48 jaar;2012;26;10;5;4;7;0.0002;8e-05;4e-05;3e-05;5e-05
1633;48 jaar;2013;23;8;5;3;6;0.00018;6e-05;4e-05;3e-05;5e-05
1634;48 jaar;2014;24;9;5;3;6;0.00019;7e-05;4e-05;3e-05;5e-05
1635;48 jaar;2015;24;9;5;3;6;0.00019;7e-05;4e-05;3e-05;5e-05
1636;48 jaar;2016;23;9;5;3;6;0.00018;7e-05;4e-05;3e-05;4e-05
1637;48 jaar;2017;24;9;5;4;6;0.00019;7e-05;4e-05;3e-05;5e-05
1638;48 jaar;2018;24;9;5;3;6;0.00018;7e-05;4e-05;3e-05;5e-05
1639;48 jaar;2019;23;9;5;3;6;0.00018;7e-05;4e-05;3e-05;5e-05
1640;48 jaar;2020;22;9;5;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1641;48 jaar;2021;20;8;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1642;48 jaar;2022;20;8;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1643;48 jaar;2023;19;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1644;48 jaar;2024;18;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1645;48 jaar;2025;18;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1646;48 jaar;2026;19;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1647;48 jaar;2027;18;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1648;48 jaar;2028;19;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1649;48 jaar;2029;19;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1650;48 jaar;2030;18;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1651;48 jaar;2031;18;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1652;48 jaar;2032;19;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1653;48 jaar;2033;19;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1654;48 jaar;2034;19;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1655;48 jaar;2035;19;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1656;48 jaar;2036;19;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1657;48 jaar;2037;20;8;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1658;48 jaar;2038;20;8;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1659;48 jaar;2039;20;8;5;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1660;48 jaar;2040;20;8;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1661;48 jaar;2041;20;8;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1662;48 jaar;2042;20;8;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1663;48 jaar;2043;20;8;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1664;48 jaar;2044;20;8;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1665;48 jaar;2045;20;8;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1666;48 jaar;2046;21;8;5;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1667;48 jaar;2047;21;8;5;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1668;48 jaar;2048;21;8;5;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1669;48 jaar;2049;21;8;5;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1670;48 jaar;2050;21;8;5;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1671;48 jaar;2051;21;8;5;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1672;48 jaar;2052;20;8;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1673;48 jaar;2053;20;8;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1674;48 jaar;2054;19;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1675;48 jaar;2055;19;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1676;48 jaar;2056;20;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1677;48 jaar;2057;20;8;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1678;48 jaar;2058;20;8;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1679;48 jaar;2059;19;7;4;3;5;0.00018;7e-05;4e-05;3e-05;5e-05
1680;49 jaar;2012;18;9;3;2;4;0.00014;7e-05;2e-05;2e-05;3e-05
1681;49 jaar;2013;19;8;2;3;7;0.00015;6e-05;2e-05;2e-05;5e-05
1682;49 jaar;2014;18;8;3;3;5;0.00014;6e-05;2e-05;2e-05;4e-05
1683;49 jaar;2015;19;9;3;3;5;0.00015;7e-05;2e-05;2e-05;4e-05
1684;49 jaar;2016;20;9;3;2;6;0.00016;7e-05;2e-05;2e-05;5e-05
1685;49 jaar;2017;19;9;3;3;5;0.00015;7e-05;2e-05;2e-05;4e-05
1686;49 jaar;2018;20;9;3;3;6;0.00015;7e-05;2e-05;2e-05;5e-05
1687;49 jaar;2019;20;9;3;3;6;0.00015;7e-05;2e-05;2e-05;4e-05
1688;49 jaar;2020;19;9;3;2;5;0.00016;7e-05;2e-05;2e-05;4e-05
1689;49 jaar;2021;18;8;2;2;5;0.00016;7e-05;2e-05;2e-05;4e-05
1690;49 jaar;2022;17;8;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
1691;49 jaar;2023;16;7;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
1692;49 jaar;2024;16;7;2;2;4;0.00015;7e-05;2e-05;2e-05;4e-05
1693;49 jaar;2025;15;7;2;2;4;0.00015;7e-05;2e-05;2e-05;4e-05
1694;49 jaar;2026;15;7;2;2;4;0.00015;7e-05;2e-05;2e-05;4e-05
1695;49 jaar;2027;15;7;2;2;4;0.00015;7e-05;2e-05;2e-05;4e-05
1696;49 jaar;2028;15;7;2;2;4;0.00015;7e-05;2e-05;2e-05;4e-05
1697;49 jaar;2029;16;7;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
1698;49 jaar;2030;16;7;2;2;4;0.00015;7e-05;2e-05;2e-05;4e-05
1699;49 jaar;2031;15;7;2;2;4;0.00015;7e-05;2e-05;2e-05;4e-05
1700;49 jaar;2032;15;7;2;2;4;0.00015;7e-05;2e-05;2e-05;4e-05
1701;49 jaar;2033;15;7;2;2;4;0.00015;7e-05;2e-05;2e-05;4e-05
1702;49 jaar;2034;16;7;2;2;4;0.00015;7e-05;2e-05;2e-05;4e-05
1703;49 jaar;2035;16;7;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
1704;49 jaar;2036;16;7;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
1705;49 jaar;2037;16;7;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
1706;49 jaar;2038;16;7;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
1707;49 jaar;2039;17;8;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
1708;49 jaar;2040;17;8;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
1709;49 jaar;2041;17;8;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
1710;49 jaar;2042;17;8;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
1711;49 jaar;2043;17;8;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
1712;49 jaar;2044;17;8;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
1713;49 jaar;2045;16;7;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
1714;49 jaar;2046;17;8;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
1715;49 jaar;2047;17;8;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
1716;49 jaar;2048;17;8;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
1717;49 jaar;2049;18;8;2;2;5;0.00015;7e-05;2e-05;2e-05;4e-05
