ID;Geslacht;Leeftijd;Marges;RegioS;Perioden;PersonenMetEenWerkloosheidsuitkering_1
5317;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2021 februari;3360.0
5318;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2021 maart;3250.0
5319;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2021 april;3150.0
5320;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2021 mei;3020.0
5321;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2021 juni;2930.0
5322;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2021 juli;2820.0
5323;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2021 augustus;2730.0
5324;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2021 september;2630.0
5325;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2021 oktober;2540.0
5326;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2021 november;2470.0
5327;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2021 december;2380.0
5328;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2022 januari;2330.0
5329;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2022 februari;2240.0
5330;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2022 maart;2200.0
5331;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2022 april;2120.0
5332;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2022 mei;2090.0
5333;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2022 juni;2020.0
5334;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2022 juli;2000.0
5335;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2022 augustus;1950.0
5336;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2022 september;1940.0
5337;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2022 oktober;1900.0
5338;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2022 november;1900.0
5339;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2022 december;1880.0
5340;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2023 januari;1900.0
5341;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2023 februari;1890.0
5342;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2023 maart;1910.0
5343;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2023 april;1920.0
5344;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2023 mei;1970.0
5345;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2023 juni;1930.0
5346;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2023 juli;1980.0
5347;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2023 augustus;2040.0
5348;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2023 september;2040.0
5349;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2023 oktober;2100.0
5350;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2023 november;2020.0
5351;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2023 december;2010.0
5352;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2024 januari;1990.0
5353;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2024 februari;2000.0
5354;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2024 maart;2030.0
5355;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2024 april;1960.0
5356;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2024 mei;1980.0
5357;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2024 juni;1990.0
5358;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2024 juli;2100.0
5359;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2024 augustus;2170.0
5360;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2024 september;2170.0
5361;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2024 oktober;2250.0
5362;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2024  november;2260.0
5363;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2024 december;2250.0
5364;Totaal mannen en vrouwen;Totaal;Waarde;Drechtsteden (AM);2025 januari;2240.0
5365;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2013 januari;
5366;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2013 februari;
5367;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2013 maart;
5368;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2013 april;
5369;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2013 mei;
5370;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2013 juni;
5371;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2013 juli;
5372;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2013 augustus;
5373;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2013 september;
5374;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2013 oktober;
5375;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2013 november;
5376;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2013 december;
5377;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2014 januari;7250.0
5378;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2014 februari;7180.0
5379;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2014 maart;6890.0
5380;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2014 april;6750.0
5381;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2014 mei;6820.0
5382;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2014 juni;6830.0
5383;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2014 juli;6760.0
5384;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2014 augustus;6850.0
5385;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2014 september;6820.0
5386;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2014 oktober;6960.0
5387;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2014 november;7050.0
5388;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2014 december;7290.0
5389;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2015 januari;7320.0
5390;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2015 februari;7190.0
5391;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2015 maart;6900.0
5392;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2015 april;6750.0
5393;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2015 mei;6830.0
5394;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2015 juni;6890.0
5395;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2015 juli;6940.0
5396;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2015 augustus;6970.0
5397;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2015 september;6970.0
5398;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2015 oktober;7030.0
5399;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2015 november;7030.0
5400;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2015 december;7080.0
5401;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2016 januari;7020.0
5402;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2016 februari;7050.0
5403;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2016 maart;6920.0
5404;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2016 april;6920.0
5405;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2016 mei;6740.0
5406;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2016 juni;6730.0
5407;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2016 juli;6560.0
5408;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2016 augustus;6550.0
5409;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2016 september;6400.0
5410;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2016 oktober;6400.0
5411;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2016 november;6300.0
5412;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2016 december;6300.0
5413;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2017 januari;6210.0
5414;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2017 februari;6180.0
5415;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2017 maart;6070.0
5416;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2017 april;6020.0
5417;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2017 mei;5900.0
5418;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2017 juni;5850.0
5419;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2017 juli;5710.0
5420;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2017 augustus;5670.0
5421;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2017 september;5530.0
5422;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2017 oktober;5510.0
5423;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2017 november;5360.0
5424;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2017 december;5350.0
5425;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2018 januari;5180.0
5426;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2018 februari;5160.0
5427;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2018 maart;4960.0
5428;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2018 april;4920.0
5429;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2018 mei;4730.0
5430;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2018 juni;4690.0
5431;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2018 juli;4510.0
5432;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2018 augustus;4470.0
5433;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2018 september;4330.0
5434;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2018 oktober;4300.0
5435;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2018 november;4200.0
5436;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2018 december;4160.0
5437;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2019 januari;4050.0
5438;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2019 februari;3990.0
5439;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2019 maart;3850.0
5440;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2019 april;3770.0
5441;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2019 mei;3640.0
5442;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2019 juni;3570.0
5443;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2019 juli;3480.0
5444;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2019 augustus;3440.0
5445;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2019 september;3430.0
5446;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2019 oktober;3450.0
5447;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2019 november;3520.0
5448;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2019 december;3620.0
5449;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2020 januari;3720.0
5450;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2020 februari;3870.0
5451;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2020 maart;3970.0
5452;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2020 april;4150.0
5453;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2020 mei;4210.0
5454;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2020 juni;4370.0
5455;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2020 juli;4360.0
5456;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2020 augustus;4480.0
5457;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2020 september;4410.0
5458;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2020 oktober;4480.0
5459;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2020 november;4360.0
5460;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2020 december;4380.0
5461;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2021 januari;4210.0
5462;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2021 februari;4160.0
5463;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2021 maart;3960.0
5464;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2021 april;3880.0
5465;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2021 mei;3670.0
5466;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2021 juni;3560.0
5467;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2021 juli;3390.0
5468;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2021 augustus;3280.0
5469;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2021 september;3150.0
5470;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2021 oktober;3050.0
5471;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2021 november;2940.0
5472;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2021 december;2840.0
5473;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2022 januari;2750.0
5474;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2022 februari;2670.0
5475;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2022 maart;2580.0
5476;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2022 april;2500.0
5477;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2022 mei;2410.0
5478;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2022 juni;2340.0
5479;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2022 juli;2290.0
5480;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2022 augustus;2230.0
5481;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2022 september;2200.0
5482;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2022 oktober;2160.0
5483;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2022 november;2170.0
5484;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2022 december;2150.0
5485;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2023 januari;2160.0
5486;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2023 februari;2160.0
5487;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2023 maart;2170.0
5488;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2023 april;2180.0
5489;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2023 mei;2160.0
5490;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2023 juni;2200.0
5491;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2023 juli;2260.0
5492;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2023 augustus;2430.0
5493;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2023 september;2490.0
5494;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2023 oktober;2460.0
5495;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2023 november;2310.0
5496;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2023 december;2170.0
5497;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2024 januari;2240.0
5498;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2024 februari;2300.0
5499;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2024 maart;2300.0
5500;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2024 april;2330.0
5501;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2024 mei;2350.0
5502;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2024 juni;2420.0
5503;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2024 juli;2550.0
5504;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2024 augustus;2650.0
5505;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2024 september;2690.0
5506;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2024 oktober;2720.0
5507;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2024  november;2710.0
5508;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2024 december;2670.0
5509;Totaal mannen en vrouwen;Totaal;Waarde;Zeeland (AM);2025 januari;2660.0
5510;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2013 januari;
5511;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2013 februari;
5512;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2013 maart;
5513;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2013 april;
5514;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2013 mei;
5515;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2013 juni;
5516;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2013 juli;
5517;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2013 augustus;
5518;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2013 september;
5519;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2013 oktober;
5520;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2013 november;
5521;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2013 december;
5522;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2014 januari;17730.0
5523;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2014 februari;17860.0
5524;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2014 maart;17210.0
5525;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2014 april;17070.0
5526;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2014 mei;17100.0
5527;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2014 juni;17180.0
5528;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2014 juli;17040.0
5529;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2014 augustus;16890.0
5530;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2014 september;16590.0
5531;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2014 oktober;16640.0
5532;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2014 november;16650.0
5533;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2014 december;17420.0
5534;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2015 januari;17630.0
5535;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2015 februari;17870.0
5536;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2015 maart;17230.0
5537;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2015 april;17070.0
5538;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2015 mei;17090.0
5539;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2015 juni;17140.0
5540;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2015 juli;16990.0
5541;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2015 augustus;17030.0
5542;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2015 september;16920.0
5543;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2015 oktober;16970.0
5544;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2015 november;16880.0
5545;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2015 december;16970.0
5546;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2016 januari;16830.0
5547;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2016 februari;16920.0
5548;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2016 maart;16710.0
5549;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2016 april;16790.0
5550;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2016 mei;16510.0
5551;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2016 juni;16570.0
5552;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2016 juli;16250.0
5553;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2016 augustus;16260.0
5554;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2016 september;15930.0
5555;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2016 oktober;15920.0
5556;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2016 november;15590.0
5557;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2016 december;15550.0
5558;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2017 januari;15200.0
5559;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2017 februari;15140.0
5560;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2017 maart;14760.0
5561;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2017 april;14680.0
5562;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2017 mei;14280.0
5563;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2017 juni;14200.0
5564;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2017 juli;13790.0
5565;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2017 augustus;13710.0
5566;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2017 september;13290.0
5567;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2017 oktober;13220.0
5568;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2017 november;12800.0
5569;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2017 december;12730.0
5570;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2018 januari;12300.0
5571;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2018 februari;12210.0
5572;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2018 maart;11770.0
5573;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2018 april;11680.0
5574;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2018 mei;11230.0
5575;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2018 juni;11170.0
5576;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2018 juli;10750.0
5577;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2018 augustus;10720.0
5578;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2018 september;10340.0
5579;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2018 oktober;10350.0
5580;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2018 november;10020.0
5581;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2018 december;10040.0
5582;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2019 januari;9720.0
5583;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2019 februari;9700.0
5584;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2019 maart;9370.0
5585;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2019 april;9320.0
5586;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2019 mei;9010.0
5587;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2019 juni;8960.0
5588;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2019 juli;8740.0
5589;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2019 augustus;8740.0
5590;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2019 september;8660.0
5591;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2019 oktober;8760.0
5592;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2019 november;8830.0
5593;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2019 december;9070.0
5594;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2020 januari;9230.0
5595;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2020 februari;9570.0
5596;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2020 maart;9750.0
5597;Totaal mannen en vrouwen;Totaal;Waarde;West-Brabant (AM);2020 april;10140.0
