ID;Geslacht;Leeftijd;Perioden;Overledenen_1;Immigratie_2;EmigratieInclusiefCorrecties_3;MigratiesaldoInclusiefCorrecties_4
5869;Mannen en Vrouwen;10 tot 20 jaar;2025;191;15403;8441;6962
5870;Mannen en Vrouwen;10 tot 20 jaar;2026;186;15384;8429;6955
5871;Mannen en Vrouwen;10 tot 20 jaar;2027;181;15346;8423;6923
5872;Mannen en Vrouwen;10 tot 20 jaar;2028;173;15325;8412;6913
5873;Mannen en Vrouwen;10 tot 20 jaar;2029;169;15305;8392;6913
5874;Mannen en Vrouwen;10 tot 20 jaar;2030;163;15284;8360;6924
5875;Mannen en Vrouwen;10 tot 20 jaar;2031;159;15251;8345;6906
5876;Mannen en Vrouwen;10 tot 20 jaar;2032;158;15223;8345;6878
5877;Mannen en Vrouwen;10 tot 20 jaar;2033;151;15203;8351;6852
5878;Mannen en Vrouwen;10 tot 20 jaar;2034;149;15182;8365;6817
5879;Mannen en Vrouwen;10 tot 20 jaar;2035;147;15150;8371;6779
5880;Mannen en Vrouwen;10 tot 20 jaar;2036;145;15135;8381;6754
5881;Mannen en Vrouwen;10 tot 20 jaar;2037;139;15111;8387;6724
5882;Mannen en Vrouwen;10 tot 20 jaar;2038;138;15092;8391;6701
5883;Mannen en Vrouwen;10 tot 20 jaar;2039;135;15073;8401;6672
5884;Mannen en Vrouwen;10 tot 20 jaar;2040;128;15058;8409;6649
5885;Mannen en Vrouwen;10 tot 20 jaar;2041;126;15043;8411;6632
5886;Mannen en Vrouwen;10 tot 20 jaar;2042;124;15009;8411;6598
5887;Mannen en Vrouwen;10 tot 20 jaar;2043;121;14992;8412;6580
5888;Mannen en Vrouwen;10 tot 20 jaar;2044;117;14976;8413;6563
5889;Mannen en Vrouwen;10 tot 20 jaar;2045;115;14960;8407;6553
5890;Mannen en Vrouwen;10 tot 20 jaar;2046;112;14949;8401;6548
5891;Mannen en Vrouwen;10 tot 20 jaar;2047;108;14942;8398;6544
5892;Mannen en Vrouwen;10 tot 20 jaar;2048;104;14937;8387;6550
5893;Mannen en Vrouwen;10 tot 20 jaar;2049;102;14932;8376;6556
5894;Mannen en Vrouwen;10 tot 20 jaar;2050;98;14913;8371;6542
5895;Mannen en Vrouwen;10 tot 20 jaar;2051;95;14905;8356;6549
5896;Mannen en Vrouwen;10 tot 20 jaar;2052;92;14890;8347;6543
5897;Mannen en Vrouwen;10 tot 20 jaar;2053;89;14886;8338;6548
5898;Mannen en Vrouwen;10 tot 20 jaar;2054;87;14876;8333;6543
5899;Mannen en Vrouwen;10 tot 20 jaar;2055;87;14871;8327;6544
5900;Mannen en Vrouwen;10 tot 20 jaar;2056;82;14873;8326;6547
5901;Mannen en Vrouwen;10 tot 20 jaar;2057;77;14868;8321;6547
5902;Mannen en Vrouwen;10 tot 20 jaar;2058;76;14863;8322;6541
5903;Mannen en Vrouwen;10 tot 20 jaar;2059;76;14862;8330;6532
5904;Mannen en Vrouwen;20 tot 30 jaar;2012;675;63942;51165;12777
5905;Mannen en Vrouwen;20 tot 30 jaar;2013;670;62921;50150;12771
5906;Mannen en Vrouwen;20 tot 30 jaar;2014;661;62341;49112;13229
5907;Mannen en Vrouwen;20 tot 30 jaar;2015;654;62931;48162;14769
5908;Mannen en Vrouwen;20 tot 30 jaar;2016;642;63616;47294;16322
5909;Mannen en Vrouwen;20 tot 30 jaar;2017;633;64269;46365;17904
5910;Mannen en Vrouwen;20 tot 30 jaar;2018;626;64064;46402;17662
5911;Mannen en Vrouwen;20 tot 30 jaar;2019;617;63693;46311;17382
5912;Mannen en Vrouwen;20 tot 30 jaar;2020;607;63162;46051;17111
5913;Mannen en Vrouwen;20 tot 30 jaar;2021;596;62631;45671;16960
5914;Mannen en Vrouwen;20 tot 30 jaar;2022;588;62126;45243;16883
5915;Mannen en Vrouwen;20 tot 30 jaar;2023;575;62110;44952;17158
5916;Mannen en Vrouwen;20 tot 30 jaar;2024;566;62126;44725;17401
5917;Mannen en Vrouwen;20 tot 30 jaar;2025;554;62153;44584;17569
5918;Mannen en Vrouwen;20 tot 30 jaar;2026;543;62192;44471;17721
5919;Mannen en Vrouwen;20 tot 30 jaar;2027;531;62220;44360;17860
5920;Mannen en Vrouwen;20 tot 30 jaar;2028;519;62251;44235;18016
5921;Mannen en Vrouwen;20 tot 30 jaar;2029;507;62297;44095;18202
5922;Mannen en Vrouwen;20 tot 30 jaar;2030;495;62314;43934;18380
5923;Mannen en Vrouwen;20 tot 30 jaar;2031;478;62344;43768;18576
5924;Mannen en Vrouwen;20 tot 30 jaar;2032;464;62354;43585;18769
5925;Mannen en Vrouwen;20 tot 30 jaar;2033;450;62383;43398;18985
5926;Mannen en Vrouwen;20 tot 30 jaar;2034;439;62400;43247;19153
5927;Mannen en Vrouwen;20 tot 30 jaar;2035;429;62416;43133;19283
5928;Mannen en Vrouwen;20 tot 30 jaar;2036;420;62441;43028;19413
5929;Mannen en Vrouwen;20 tot 30 jaar;2037;411;62459;42954;19505
5930;Mannen en Vrouwen;20 tot 30 jaar;2038;403;62458;42866;19592
5931;Mannen en Vrouwen;20 tot 30 jaar;2039;397;62479;42783;19696
5932;Mannen en Vrouwen;20 tot 30 jaar;2040;392;62506;42716;19790
5933;Mannen en Vrouwen;20 tot 30 jaar;2041;385;62520;42684;19836
5934;Mannen en Vrouwen;20 tot 30 jaar;2042;378;62530;42680;19850
5935;Mannen en Vrouwen;20 tot 30 jaar;2043;373;62536;42685;19851
5936;Mannen en Vrouwen;20 tot 30 jaar;2044;372;62550;42692;19858
5937;Mannen en Vrouwen;20 tot 30 jaar;2045;365;62567;42696;19871
5938;Mannen en Vrouwen;20 tot 30 jaar;2046;361;62570;42695;19875
5939;Mannen en Vrouwen;20 tot 30 jaar;2047;356;62590;42695;19895
5940;Mannen en Vrouwen;20 tot 30 jaar;2048;348;62600;42685;19915
5941;Mannen en Vrouwen;20 tot 30 jaar;2049;345;62614;42674;19940
5942;Mannen en Vrouwen;20 tot 30 jaar;2050;341;62624;42659;19965
5943;Mannen en Vrouwen;20 tot 30 jaar;2051;334;62639;42634;20005
5944;Mannen en Vrouwen;20 tot 30 jaar;2052;328;62644;42616;20028
5945;Mannen en Vrouwen;20 tot 30 jaar;2053;325;62660;42584;20076
5946;Mannen en Vrouwen;20 tot 30 jaar;2054;315;62666;42550;20116
5947;Mannen en Vrouwen;20 tot 30 jaar;2055;312;62672;42507;20165
5948;Mannen en Vrouwen;20 tot 30 jaar;2056;303;62690;42459;20231
5949;Mannen en Vrouwen;20 tot 30 jaar;2057;297;62702;42405;20297
5950;Mannen en Vrouwen;20 tot 30 jaar;2058;296;62704;42338;20366
5951;Mannen en Vrouwen;20 tot 30 jaar;2059;287;62716;42271;20445
5952;Mannen en Vrouwen;30 tot 40 jaar;2012;1120;32148;33290;-1142
5953;Mannen en Vrouwen;30 tot 40 jaar;2013;1084;31820;32850;-1030
5954;Mannen en Vrouwen;30 tot 40 jaar;2014;1060;31717;32676;-959
5955;Mannen en Vrouwen;30 tot 40 jaar;2015;1043;32087;32606;-519
5956;Mannen en Vrouwen;30 tot 40 jaar;2016;1030;32523;32484;39
5957;Mannen en Vrouwen;30 tot 40 jaar;2017;1021;32986;32215;771
5958;Mannen en Vrouwen;30 tot 40 jaar;2018;1006;33020;32508;512
5959;Mannen en Vrouwen;30 tot 40 jaar;2019;996;32919;32775;144
5960;Mannen en Vrouwen;30 tot 40 jaar;2020;986;32730;32978;-248
5961;Mannen en Vrouwen;30 tot 40 jaar;2021;980;32525;33101;-576
5962;Mannen en Vrouwen;30 tot 40 jaar;2022;972;32314;33172;-858
5963;Mannen en Vrouwen;30 tot 40 jaar;2023;969;32317;33265;-948
5964;Mannen en Vrouwen;30 tot 40 jaar;2024;961;32335;33339;-1004
5965;Mannen en Vrouwen;30 tot 40 jaar;2025;951;32360;33370;-1010
5966;Mannen en Vrouwen;30 tot 40 jaar;2026;942;32395;33401;-1006
5967;Mannen en Vrouwen;30 tot 40 jaar;2027;928;32438;33424;-986
5968;Mannen en Vrouwen;30 tot 40 jaar;2028;923;32475;33471;-996
5969;Mannen en Vrouwen;30 tot 40 jaar;2029;912;32507;33505;-998
5970;Mannen en Vrouwen;30 tot 40 jaar;2030;898;32539;33541;-1002
5971;Mannen en Vrouwen;30 tot 40 jaar;2031;885;32573;33548;-975
5972;Mannen en Vrouwen;30 tot 40 jaar;2032;872;32593;33548;-955
5973;Mannen en Vrouwen;30 tot 40 jaar;2033;860;32613;33563;-950
5974;Mannen en Vrouwen;30 tot 40 jaar;2034;847;32657;33545;-888
5975;Mannen en Vrouwen;30 tot 40 jaar;2035;831;32677;33514;-837
5976;Mannen en Vrouwen;30 tot 40 jaar;2036;818;32721;33480;-759
5977;Mannen en Vrouwen;30 tot 40 jaar;2037;804;32746;33425;-679
5978;Mannen en Vrouwen;30 tot 40 jaar;2038;789;32760;33379;-619
5979;Mannen en Vrouwen;30 tot 40 jaar;2039;773;32786;33320;-534
5980;Mannen en Vrouwen;30 tot 40 jaar;2040;753;32824;33245;-421
5981;Mannen en Vrouwen;30 tot 40 jaar;2041;732;32852;33151;-299
5982;Mannen en Vrouwen;30 tot 40 jaar;2042;714;32872;33055;-183
5983;Mannen en Vrouwen;30 tot 40 jaar;2043;695;32902;32974;-72
5984;Mannen en Vrouwen;30 tot 40 jaar;2044;680;32915;32925;-10
5985;Mannen en Vrouwen;30 tot 40 jaar;2045;665;32945;32903;42
5986;Mannen en Vrouwen;30 tot 40 jaar;2046;655;32956;32899;57
5987;Mannen en Vrouwen;30 tot 40 jaar;2047;646;32988;32917;71
5988;Mannen en Vrouwen;30 tot 40 jaar;2048;634;33010;32932;78
5989;Mannen en Vrouwen;30 tot 40 jaar;2049;622;33034;32950;84
5990;Mannen en Vrouwen;30 tot 40 jaar;2050;613;33056;32975;81
5991;Mannen en Vrouwen;30 tot 40 jaar;2051;602;33080;33020;60
5992;Mannen en Vrouwen;30 tot 40 jaar;2052;599;33090;33079;11
5993;Mannen en Vrouwen;30 tot 40 jaar;2053;593;33097;33137;-40
5994;Mannen en Vrouwen;30 tot 40 jaar;2054;585;33116;33198;-82
5995;Mannen en Vrouwen;30 tot 40 jaar;2055;578;33122;33251;-129
5996;Mannen en Vrouwen;30 tot 40 jaar;2056;574;33134;33298;-164
5997;Mannen en Vrouwen;30 tot 40 jaar;2057;567;33134;33336;-202
5998;Mannen en Vrouwen;30 tot 40 jaar;2058;557;33142;33373;-231
5999;Mannen en Vrouwen;30 tot 40 jaar;2059;551;33151;33401;-250
6000;Mannen en Vrouwen;40 tot 50 jaar;2012;3595;16207;19068;-2861
6001;Mannen en Vrouwen;40 tot 50 jaar;2013;3484;16059;18542;-2483
6002;Mannen en Vrouwen;40 tot 50 jaar;2014;3353;15998;18074;-2076
6003;Mannen en Vrouwen;40 tot 50 jaar;2015;3231;16192;17675;-1483
6004;Mannen en Vrouwen;40 tot 50 jaar;2016;3109;16429;17246;-817
6005;Mannen en Vrouwen;40 tot 50 jaar;2017;2993;16690;16778;-88
6006;Mannen en Vrouwen;40 tot 50 jaar;2018;2870;16756;16659;97
6007;Mannen en Vrouwen;40 tot 50 jaar;2019;2724;16745;16534;211
6008;Mannen en Vrouwen;40 tot 50 jaar;2020;2587;16672;16454;218
6009;Mannen en Vrouwen;40 tot 50 jaar;2021;2468;16596;16394;202
6010;Mannen en Vrouwen;40 tot 50 jaar;2022;2363;16502;16351;151
6011;Mannen en Vrouwen;40 tot 50 jaar;2023;2287;16515;16385;130
6012;Mannen en Vrouwen;40 tot 50 jaar;2024;2226;16535;16465;70
6013;Mannen en Vrouwen;40 tot 50 jaar;2025;2187;16554;16576;-22
6014;Mannen en Vrouwen;40 tot 50 jaar;2026;2152;16585;16702;-117
6015;Mannen en Vrouwen;40 tot 50 jaar;2027;2122;16615;16815;-200
6016;Mannen en Vrouwen;40 tot 50 jaar;2028;2094;16632;16923;-291
6017;Mannen en Vrouwen;40 tot 50 jaar;2029;2068;16669;17032;-363
6018;Mannen en Vrouwen;40 tot 50 jaar;2030;2037;16700;17149;-449
6019;Mannen en Vrouwen;40 tot 50 jaar;2031;2014;16724;17265;-541
6020;Mannen en Vrouwen;40 tot 50 jaar;2032;1996;16762;17375;-613
6021;Mannen en Vrouwen;40 tot 50 jaar;2033;1986;16790;17470;-680
6022;Mannen en Vrouwen;40 tot 50 jaar;2034;1968;16816;17545;-729
6023;Mannen en Vrouwen;40 tot 50 jaar;2035;1944;16838;17603;-765
6024;Mannen en Vrouwen;40 tot 50 jaar;2036;1921;16880;17649;-769
6025;Mannen en Vrouwen;40 tot 50 jaar;2037;1894;16907;17693;-786
6026;Mannen en Vrouwen;40 tot 50 jaar;2038;1870;16935;17758;-823
6027;Mannen en Vrouwen;40 tot 50 jaar;2039;1847;16960;17818;-858
6028;Mannen en Vrouwen;40 tot 50 jaar;2040;1818;16990;17872;-882
6029;Mannen en Vrouwen;40 tot 50 jaar;2041;1785;17018;17915;-897
6030;Mannen en Vrouwen;40 tot 50 jaar;2042;1754;17040;17951;-911
6031;Mannen en Vrouwen;40 tot 50 jaar;2043;1728;17063;17990;-927
6032;Mannen en Vrouwen;40 tot 50 jaar;2044;1697;17077;18004;-927
6033;Mannen en Vrouwen;40 tot 50 jaar;2045;1670;17102;18003;-901
6034;Mannen en Vrouwen;40 tot 50 jaar;2046;1641;17122;18002;-880
6035;Mannen en Vrouwen;40 tot 50 jaar;2047;1611;17154;17989;-835
6036;Mannen en Vrouwen;40 tot 50 jaar;2048;1576;17170;17977;-807
6037;Mannen en Vrouwen;40 tot 50 jaar;2049;1538;17192;17961;-769
6038;Mannen en Vrouwen;40 tot 50 jaar;2050;1496;17206;17935;-729
6039;Mannen en Vrouwen;40 tot 50 jaar;2051;1457;17229;17906;-677
6040;Mannen en Vrouwen;40 tot 50 jaar;2052;1414;17238;17872;-634
6041;Mannen en Vrouwen;40 tot 50 jaar;2053;1376;17255;17846;-591
6042;Mannen en Vrouwen;40 tot 50 jaar;2054;1341;17270;17831;-561
6043;Mannen en Vrouwen;40 tot 50 jaar;2055;1312;17284;17834;-550
6044;Mannen en Vrouwen;40 tot 50 jaar;2056;1288;17293;17845;-552
6045;Mannen en Vrouwen;40 tot 50 jaar;2057;1265;17297;17868;-571
6046;Mannen en Vrouwen;40 tot 50 jaar;2058;1242;17293;17884;-591
6047;Mannen en Vrouwen;40 tot 50 jaar;2059;1218;17297;17904;-607
6048;Mannen en Vrouwen;50 tot 60 jaar;2012;9111;7156;9804;-2648
6049;Mannen en Vrouwen;50 tot 60 jaar;2013;9067;7107;9831;-2724
6050;Mannen en Vrouwen;50 tot 60 jaar;2014;9007;7106;9944;-2838
6051;Mannen en Vrouwen;50 tot 60 jaar;2015;8924;7205;10054;-2849
6052;Mannen en Vrouwen;50 tot 60 jaar;2016;8810;7319;10063;-2744
6053;Mannen en Vrouwen;50 tot 60 jaar;2017;8682;7438;9995;-2557
6054;Mannen en Vrouwen;50 tot 60 jaar;2018;8549;7486;10139;-2653
6055;Mannen en Vrouwen;50 tot 60 jaar;2019;8419;7506;10277;-2771
6056;Mannen en Vrouwen;50 tot 60 jaar;2020;8274;7487;10371;-2884
6057;Mannen en Vrouwen;50 tot 60 jaar;2021;8086;7462;10416;-2954
6058;Mannen en Vrouwen;50 tot 60 jaar;2022;7869;7431;10413;-2982
6059;Mannen en Vrouwen;50 tot 60 jaar;2023;7605;7433;10374;-2941
6060;Mannen en Vrouwen;50 tot 60 jaar;2024;7306;7441;10300;-2859
6061;Mannen en Vrouwen;50 tot 60 jaar;2025;7016;7460;10225;-2765
6062;Mannen en Vrouwen;50 tot 60 jaar;2026;6739;7477;10161;-2684
6063;Mannen en Vrouwen;50 tot 60 jaar;2027;6460;7494;10109;-2615
6064;Mannen en Vrouwen;50 tot 60 jaar;2028;6177;7511;10065;-2554
6065;Mannen en Vrouwen;50 tot 60 jaar;2029;5844;7540;10007;-2467
6066;Mannen en Vrouwen;50 tot 60 jaar;2030;5541;7548;9982;-2434
6067;Mannen en Vrouwen;50 tot 60 jaar;2031;5272;7571;9978;-2407
6068;Mannen en Vrouwen;50 tot 60 jaar;2032;5038;7577;9987;-2410
6069;Mannen en Vrouwen;50 tot 60 jaar;2033;4863;7603;10029;-2426
6070;Mannen en Vrouwen;50 tot 60 jaar;2034;4727;7620;10092;-2472
6071;Mannen en Vrouwen;50 tot 60 jaar;2035;4626;7640;10178;-2538
6072;Mannen en Vrouwen;50 tot 60 jaar;2036;4539;7653;10272;-2619
6073;Mannen en Vrouwen;50 tot 60 jaar;2037;4464;7667;10362;-2695
6074;Mannen en Vrouwen;50 tot 60 jaar;2038;4390;7687;10450;-2763
6075;Mannen en Vrouwen;50 tot 60 jaar;2039;4320;7693;10540;-2847
6076;Mannen en Vrouwen;50 tot 60 jaar;2040;4249;7712;10635;-2923
6077;Mannen en Vrouwen;50 tot 60 jaar;2041;4187;7734;10731;-2997
6078;Mannen en Vrouwen;50 tot 60 jaar;2042;4142;7741;10830;-3089
6079;Mannen en Vrouwen;50 tot 60 jaar;2043;4104;7760;10914;-3154
6080;Mannen en Vrouwen;50 tot 60 jaar;2044;4059;7773;10996;-3223
6081;Mannen en Vrouwen;50 tot 60 jaar;2045;4004;7780;11064;-3284
6082;Mannen en Vrouwen;50 tot 60 jaar;2046;3936;7793;11120;-3327
6083;Mannen en Vrouwen;50 tot 60 jaar;2047;3868;7809;11175;-3366
6084;Mannen en Vrouwen;50 tot 60 jaar;2048;3814;7825;11242;-3417
6085;Mannen en Vrouwen;50 tot 60 jaar;2049;3755;7831;11304;-3473
6086;Mannen en Vrouwen;50 tot 60 jaar;2050;3684;7836;11371;-3535
6087;Mannen en Vrouwen;50 tot 60 jaar;2051;3613;7841;11428;-3587
6088;Mannen en Vrouwen;50 tot 60 jaar;2052;3546;7847;11480;-3633
6089;Mannen en Vrouwen;50 tot 60 jaar;2053;3482;7858;11536;-3678
6090;Mannen en Vrouwen;50 tot 60 jaar;2054;3410;7867;11571;-3704
6091;Mannen en Vrouwen;50 tot 60 jaar;2055;3345;7871;11602;-3731
6092;Mannen en Vrouwen;50 tot 60 jaar;2056;3282;7877;11630;-3753
6093;Mannen en Vrouwen;50 tot 60 jaar;2057;3214;7882;11644;-3762
6094;Mannen en Vrouwen;50 tot 60 jaar;2058;3135;7886;11658;-3772
6095;Mannen en Vrouwen;50 tot 60 jaar;2059;3055;7887;11664;-3777
6096;Mannen en Vrouwen;60 tot 70 jaar;2012;19101;2806;4950;-2144
6097;Mannen en Vrouwen;60 tot 70 jaar;2013;19365;2788;4938;-2150
6098;Mannen en Vrouwen;60 tot 70 jaar;2014;19546;2786;4959;-2173
6099;Mannen en Vrouwen;60 tot 70 jaar;2015;19866;2826;5009;-2183
6100;Mannen en Vrouwen;60 tot 70 jaar;2016;19332;2900;5008;-2108
6101;Mannen en Vrouwen;60 tot 70 jaar;2017;18894;2973;4984;-2011
6102;Mannen en Vrouwen;60 tot 70 jaar;2018;18612;3017;5064;-2047
6103;Mannen en Vrouwen;60 tot 70 jaar;2019;18429;3031;5173;-2142
6104;Mannen en Vrouwen;60 tot 70 jaar;2020;18294;3027;5292;-2265
6105;Mannen en Vrouwen;60 tot 70 jaar;2021;18203;3036;5410;-2374
6106;Mannen en Vrouwen;60 tot 70 jaar;2022;18040;3038;5530;-2492
6107;Mannen en Vrouwen;60 tot 70 jaar;2023;17914;3043;5663;-2620
6108;Mannen en Vrouwen;60 tot 70 jaar;2024;17778;3044;5808;-2764
6109;Mannen en Vrouwen;60 tot 70 jaar;2025;17608;3049;5935;-2886
6110;Mannen en Vrouwen;60 tot 70 jaar;2026;17376;3061;6033;-2972
6111;Mannen en Vrouwen;60 tot 70 jaar;2027;17114;3082;6123;-3041
6112;Mannen en Vrouwen;60 tot 70 jaar;2028;16837;3090;6226;-3136
6113;Mannen en Vrouwen;60 tot 70 jaar;2029;16563;3100;6320;-3220
6114;Mannen en Vrouwen;60 tot 70 jaar;2030;16264;3110;6387;-3277
6115;Mannen en Vrouwen;60 tot 70 jaar;2031;15876;3124;6438;-3314
6116;Mannen en Vrouwen;60 tot 70 jaar;2032;15436;3132;6454;-3322
6117;Mannen en Vrouwen;60 tot 70 jaar;2033;14900;3147;6441;-3294
6118;Mannen en Vrouwen;60 tot 70 jaar;2034;14304;3157;6407;-3250
6119;Mannen en Vrouwen;60 tot 70 jaar;2035;13723;3173;6366;-3193
6120;Mannen en Vrouwen;60 tot 70 jaar;2036;13171;3177;6327;-3150
6121;Mannen en Vrouwen;60 tot 70 jaar;2037;12618;3186;6295;-3109
6122;Mannen en Vrouwen;60 tot 70 jaar;2038;12059;3198;6259;-3061
6123;Mannen en Vrouwen;60 tot 70 jaar;2039;11405;3204;6217;-3013
6124;Mannen en Vrouwen;60 tot 70 jaar;2040;10807;3219;6184;-2965
6125;Mannen en Vrouwen;60 tot 70 jaar;2041;10278;3235;6176;-2941
6126;Mannen en Vrouwen;60 tot 70 jaar;2042;9809;3235;6171;-2936
6127;Mannen en Vrouwen;60 tot 70 jaar;2043;9465;3253;6193;-2940
6128;Mannen en Vrouwen;60 tot 70 jaar;2044;9190;3254;6228;-2974
6129;Mannen en Vrouwen;60 tot 70 jaar;2045;8985;3261;6285;-3024
6130;Mannen en Vrouwen;60 tot 70 jaar;2046;8806;3267;6350;-3083
6131;Mannen en Vrouwen;60 tot 70 jaar;2047;8655;3280;6410;-3130
6132;Mannen en Vrouwen;60 tot 70 jaar;2048;8499;3282;6467;-3185
6133;Mannen en Vrouwen;60 tot 70 jaar;2049;8359;3287;6530;-3243
6134;Mannen en Vrouwen;60 tot 70 jaar;2050;8207;3296;6598;-3302
6135;Mannen en Vrouwen;60 tot 70 jaar;2051;8081;3303;6669;-3366
6136;Mannen en Vrouwen;60 tot 70 jaar;2052;7991;3306;6734;-3428
6137;Mannen en Vrouwen;60 tot 70 jaar;2053;7911;3310;6797;-3487
6138;Mannen en Vrouwen;60 tot 70 jaar;2054;7816;3316;6845;-3529
6139;Mannen en Vrouwen;60 tot 70 jaar;2055;7702;3324;6892;-3568
6140;Mannen en Vrouwen;60 tot 70 jaar;2056;7569;3327;6933;-3606
6141;Mannen en Vrouwen;60 tot 70 jaar;2057;7433;3323;6970;-3647
6142;Mannen en Vrouwen;60 tot 70 jaar;2058;7317;3326;7020;-3694
6143;Mannen en Vrouwen;60 tot 70 jaar;2059;7202;3323;7062;-3739
6144;Mannen en Vrouwen;70 tot 80 jaar;2012;30364;947;1400;-453
6145;Mannen en Vrouwen;70 tot 80 jaar;2013;30683;945;1417;-472
6146;Mannen en Vrouwen;70 tot 80 jaar;2014;31095;945;1446;-501
6147;Mannen en Vrouwen;70 tot 80 jaar;2015;31418;953;1477;-524
6148;Mannen en Vrouwen;70 tot 80 jaar;2016;32604;962;1537;-575
6149;Mannen en Vrouwen;70 tot 80 jaar;2017;33771;978;1577;-599
6150;Mannen en Vrouwen;70 tot 80 jaar;2018;34629;988;1644;-656
6151;Mannen en Vrouwen;70 tot 80 jaar;2019;35400;993;1703;-710
6152;Mannen en Vrouwen;70 tot 80 jaar;2020;36054;993;1758;-765
6153;Mannen en Vrouwen;70 tot 80 jaar;2021;36895;997;1806;-809
6154;Mannen en Vrouwen;70 tot 80 jaar;2022;37713;999;1855;-856
6155;Mannen en Vrouwen;70 tot 80 jaar;2023;38248;1001;1909;-908
6156;Mannen en Vrouwen;70 tot 80 jaar;2024;38634;1005;1961;-956
6157;Mannen en Vrouwen;70 tot 80 jaar;2025;39329;1014;2017;-1003
6158;Mannen en Vrouwen;70 tot 80 jaar;2026;38277;1016;2071;-1055
6159;Mannen en Vrouwen;70 tot 80 jaar;2027;37413;1019;2124;-1105
6160;Mannen en Vrouwen;70 tot 80 jaar;2028;36844;1019;2183;-1164
6161;Mannen en Vrouwen;70 tot 80 jaar;2029;36484;1022;2257;-1235
6162;Mannen en Vrouwen;70 tot 80 jaar;2030;36218;1025;2337;-1312
6163;Mannen en Vrouwen;70 tot 80 jaar;2031;36057;1026;2416;-1390
6164;Mannen en Vrouwen;70 tot 80 jaar;2032;35770;1029;2507;-1478
6165;Mannen en Vrouwen;70 tot 80 jaar;2033;35573;1034;2605;-1571
6166;Mannen en Vrouwen;70 tot 80 jaar;2034;35381;1039;2704;-1665
6167;Mannen en Vrouwen;70 tot 80 jaar;2035;35130;1044;2796;-1752
6168;Mannen en Vrouwen;70 tot 80 jaar;2036;34768;1052;2870;-1818
6169;Mannen en Vrouwen;70 tot 80 jaar;2037;34355;1049;2941;-1892
6170;Mannen en Vrouwen;70 tot 80 jaar;2038;33898;1059;3016;-1957
6171;Mannen en Vrouwen;70 tot 80 jaar;2039;33442;1062;3094;-2032
6172;Mannen en Vrouwen;70 tot 80 jaar;2040;32945;1067;3153;-2086
6173;Mannen en Vrouwen;70 tot 80 jaar;2041;32252;1072;3206;-2134
6174;Mannen en Vrouwen;70 tot 80 jaar;2042;31455;1076;3239;-2163
6175;Mannen en Vrouwen;70 tot 80 jaar;2043;30454;1080;3263;-2183
6176;Mannen en Vrouwen;70 tot 80 jaar;2044;29327;1086;3266;-2180
6177;Mannen en Vrouwen;70 tot 80 jaar;2045;28220;1088;3266;-2178
6178;Mannen en Vrouwen;70 tot 80 jaar;2046;27164;1089;3264;-2175
6179;Mannen en Vrouwen;70 tot 80 jaar;2047;26111;1095;3277;-2182
6180;Mannen en Vrouwen;70 tot 80 jaar;2048;25025;1097;3279;-2182
6181;Mannen en Vrouwen;70 tot 80 jaar;2049;23715;1102;3273;-2171
6182;Mannen en Vrouwen;70 tot 80 jaar;2050;22508;1107;3265;-2158
6183;Mannen en Vrouwen;70 tot 80 jaar;2051;21423;1111;3263;-2152
6184;Mannen en Vrouwen;70 tot 80 jaar;2052;20469;1113;3263;-2150
6185;Mannen en Vrouwen;70 tot 80 jaar;2053;19778;1114;3272;-2158
6186;Mannen en Vrouwen;70 tot 80 jaar;2054;19225;1116;3286;-2170
6187;Mannen en Vrouwen;70 tot 80 jaar;2055;18827;1118;3311;-2193
6188;Mannen en Vrouwen;70 tot 80 jaar;2056;18485;1119;3345;-2226
6189;Mannen en Vrouwen;70 tot 80 jaar;2057;18199;1120;3370;-2250
6190;Mannen en Vrouwen;70 tot 80 jaar;2058;17893;1118;3397;-2279
6191;Mannen en Vrouwen;70 tot 80 jaar;2059;17625;1118;3423;-2305
6192;Mannen en Vrouwen;80 tot 90 jaar;2012;48783;259;337;-78
6193;Mannen en Vrouwen;80 tot 90 jaar;2013;48887;259;342;-83
6194;Mannen en Vrouwen;80 tot 90 jaar;2014;49143;266;350;-84
6195;Mannen en Vrouwen;80 tot 90 jaar;2015;49458;264;353;-89
6196;Mannen en Vrouwen;80 tot 90 jaar;2016;49827;265;366;-101
6197;Mannen en Vrouwen;80 tot 90 jaar;2017;50242;272;372;-100
6198;Mannen en Vrouwen;80 tot 90 jaar;2018;50744;274;401;-127
6199;Mannen en Vrouwen;80 tot 90 jaar;2019;51334;277;429;-152
6200;Mannen en Vrouwen;80 tot 90 jaar;2020;51882;279;462;-183
6201;Mannen en Vrouwen;80 tot 90 jaar;2021;52377;274;480;-206
6202;Mannen en Vrouwen;80 tot 90 jaar;2022;52999;271;506;-235
6203;Mannen en Vrouwen;80 tot 90 jaar;2023;54144;272;526;-254
6204;Mannen en Vrouwen;80 tot 90 jaar;2024;55473;272;553;-281
6205;Mannen en Vrouwen;80 tot 90 jaar;2025;56577;275;580;-305
6206;Mannen en Vrouwen;80 tot 90 jaar;2026;59438;276;621;-345
6207;Mannen en Vrouwen;80 tot 90 jaar;2027;62200;277;659;-382
6208;Mannen en Vrouwen;80 tot 90 jaar;2028;64390;278;696;-418
