ID;SOKlassen;Bedrijfstypen;RegioS;Perioden;AantalBedrijven_1;EconomischeOmvangSO_2;OppervlakteCultuurgrond_3
280;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2005;3245;499603;69690
281;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2006;3120;499563;70092
282;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2007;3050;497533;69950
283;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2008;3000;509245;70220
284;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2009;2950;507774;69907
285;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2010;2940;535216;66643
286;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2011;2855;516549;65415
287;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2012;2830;517816;64969
288;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2013;2780;584107;64498
289;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2014;2720;594773;64071
290;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2015;2645;605147;64598
291;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2016;2250;673390;63261
292;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2017;2215;663332;63100
293;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2018;2165;645339;62749
294;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2019;2370;684902;70292
295;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2020;2340;693634;70209
296;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2021;2320;699420;70984
297;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2022;2255;699474;70631
298;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2023;2265;770912;71089
299;Alle SO-klassen;Totaal alle bedrijfstypen;Utrecht (PV);2024;2235;753267;70373
300;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2000;7060;1617097;136688
301;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2001;6665;1605848;136022
302;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2002;6480;1610490;137570
303;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2003;6215;1615614;136331
304;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2004;6055;1583841;136131
305;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2005;5850;1611801;135962
306;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2006;5590;1612345;134883
307;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2007;5410;1566667;132159
308;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2008;5300;1598997;135042
309;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2009;5115;1595150;135818
310;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2010;5015;1552582;130742
311;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2011;4865;1500606;128275
312;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2012;4690;1512833;127211
313;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2013;4590;1651543;128037
314;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2014;4445;1632559;128376
315;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2015;4270;1684731;129284
316;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2016;3700;1927840;126702
317;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2017;3625;1927860;126661
318;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2018;3565;1927193;126382
319;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2019;3515;1950170;127448
320;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2020;3455;2090028;127430
321;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2021;3455;2127775;126616
322;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2022;3375;2194261;126137
323;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2023;3350;2363614;125649
324;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Holland (PV);2024;3255;2342378;124931
325;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2000;11240;3732484;145497
326;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2001;10550;3723055;145108
327;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2002;10010;3675129;141807
328;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2003;9490;3666831;141130
329;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2004;9190;3640439;141306
330;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2005;8820;3698464;142229
331;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2006;8435;3663787;140901
332;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2007;8070;3637283;140879
333;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2008;7730;3590984;141343
334;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2009;7410;3656790;139887
335;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2010;7245;3595580;134160
336;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2011;7000;3514293;131654
337;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2012;6735;3426255;128702
338;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2013;6500;3575233;128556
339;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2014;6185;3507509;127171
340;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2015;5845;3504823;127393
341;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2016;5085;3728168;124819
342;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2017;4865;3706209;125111
343;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2018;4660;3612613;125566
344;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2019;4395;3715064;116575
345;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2020;4455;4216920;116946
346;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2021;4400;4252351;117070
347;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2022;4365;4339920;117136
348;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2023;4260;4372729;116424
349;Alle SO-klassen;Totaal alle bedrijfstypen;Zuid-Holland (PV);2024;4200;4519233;116397
350;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2000;4230;511853;124884
351;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2001;3990;506087;124170
352;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2002;3940;516180;126382
353;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2003;3780;516600;122384
354;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2004;3685;516048;123873
355;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2005;3615;507901;121086
356;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2006;3565;517989;120191
357;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2007;3415;519878;120025
358;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2008;3320;513735;119784
359;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2009;3225;532407;120077
360;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2010;3240;580343;117961
361;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2011;3260;569059;122063
362;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2012;3215;562286;121578
363;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2013;3200;631873;122198
364;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2014;3140;623244;121438
365;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2015;3110;624747;120827
366;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2016;2880;739969;119661
367;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2017;2865;758411;119774
368;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2018;2835;791655;120827
369;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2019;2805;766344;119668
370;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2020;2775;798247;119530
371;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2021;2765;799550;119462
372;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2022;2715;788413;118707
373;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2023;2685;884810;119012
374;Alle SO-klassen;Totaal alle bedrijfstypen;Zeeland (PV);2024;2655;867869;118959
375;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2000;17280;3624526;270193
376;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2001;16450;3565319;263597
377;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2002;15875;3482233;266433
378;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2003;15130;3363876;261970
379;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2004;14790;3402682;261683
380;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2005;14515;3479711;260966
381;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2006;14180;3512649;259794
382;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2007;13660;3588579;256850
383;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2008;13350;3693338;259106
384;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2009;12985;3771244;256772
385;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2010;12900;3995368;251404
386;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2011;12500;3980535;250261
387;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2012;12165;3930065;246841
388;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2013;11920;4388736;246928
389;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2014;11550;4419074;244670
390;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2015;11295;4446620;244582
391;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2016;9915;4947492;240430
392;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2017;9830;4942648;240703
393;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2018;9650;4925841;240801
394;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2019;9485;4799850;238929
395;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2020;9375;4898796;238317
396;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2021;9200;4796834;236972
397;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2022;8925;4783632;235744
398;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2023;8900;5334252;234833
399;Alle SO-klassen;Totaal alle bedrijfstypen;Noord-Brabant (PV);2024;8750;5290296;234156
400;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2000;6940;1582674;108813
401;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2001;6540;1584671;106768
402;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2002;6275;1564207;107364
403;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2003;5900;1498784;105475
404;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2004;5765;1494734;104921
405;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2005;5605;1505030;104583
406;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2006;5435;1551168;102703
407;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2007;5245;1570099;102506
408;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2008;5135;1626498;103570
409;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2009;4995;1660970;101591
410;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2010;4940;1707390;100098
411;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2011;4820;1707877;99616
412;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2012;4675;1686816;97945
413;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2013;4595;1851112;97995
414;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2014;4425;1832320;97877
415;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2015;4365;1785326;97684
416;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2016;3895;2010636;96527
417;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2017;3855;1999511;96813
418;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2018;3785;1985138;96898
419;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2019;3710;1949483;96393
420;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2020;3655;2028082;96865
421;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2021;3600;1992103;96465
422;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2022;3505;1969754;95913
423;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2023;3470;2149831;96336
424;Alle SO-klassen;Totaal alle bedrijfstypen;Limburg (PV);2024;3410;2137070;95088
425;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2000;14800;1211026;481163
426;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2001;14275;1161135;472161
427;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2002;14130;1137295;466062
428;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2003;13470;1142288;465065
429;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2004;13320;1167376;460785
430;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2005;13060;1145752;471626
431;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2006;12950;1145064;461745
432;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2007;12145;1158997;461531
433;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2008;11855;1123882;454958
434;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2009;11660;1136736;456476
435;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2010;11960;1264140;460568
436;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2011;11955;1262045;460762
437;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2012;12015;1244366;457930
438;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2013;12140;1451540;464731
439;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2014;11945;1462211;463558
440;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2015;12395;1442254;466117
441;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2016;10825;1695395;444582
442;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2017;10690;1727435;445371
443;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2018;10835;1740896;454038
444;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2019;10980;1754802;455790
445;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2020;11175;1870410;465693
446;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2021;11190;1846428;463549
447;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2022;12920;1874111;489364
448;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2023;11430;2124669;474582
449;Alle SO-klassen;Totaal akkerbouwbedrijven;Nederland;2024;11270;2058786;469850
450;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2000;3395;355961;155420
451;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2001;3205;340257;152477
452;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2002;3125;329299;150158
453;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2003;2990;334904;151270
454;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2004;2905;339326;149009
455;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2005;2880;330023;151489
456;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2006;2880;328097;148726
457;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2007;2680;330756;148305
458;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2008;2595;325028;147031
459;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2009;2505;321199;145156
460;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2010;2505;361835;147806
461;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2011;2480;364883;148001
462;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2012;2440;361626;145455
463;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2013;2420;418739;147298
464;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2014;2370;418614;145883
465;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2015;2445;422561;147796
466;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2016;2220;521017;142228
467;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2017;2210;544927;146293
468;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2018;2235;554071;149524
469;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2019;2230;558315;149424
470;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2020;2230;574410;150408
471;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2021;2235;577426;150050
472;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2022;2545;588837;157134
473;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2023;2235;644826;152048
474;Alle SO-klassen;Totaal akkerbouwbedrijven;Noord-Nederland (LD);2024;2230;629125;151209
475;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2000;3400;275768;99794
476;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2001;3425;268908;98032
477;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2002;3380;261010;96005
478;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2003;3245;263828;95391
479;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2004;3250;274023;94208
480;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2005;3145;274812;97480
481;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2006;3125;271549;94709
482;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2007;2910;268615;92747
483;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2008;2830;257087;91484
484;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2009;2830;261746;90476
485;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2010;2925;292100;92760
486;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2011;2920;287451;92548
487;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2012;3005;282812;91849
488;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2013;3040;334435;93641
489;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2014;2990;333875;92847
490;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2015;3275;329570;94739
491;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2016;2830;373651;89062
492;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2017;2770;368247;86927
493;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2018;2865;371480;89342
494;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2019;2920;376060;90030
495;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2020;2980;415898;94004
496;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2021;3020;403887;93056
497;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2022;3645;405741;99971
498;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2023;3130;442029;94612
499;Alle SO-klassen;Totaal akkerbouwbedrijven;Oost-Nederland (LD);2024;3135;432654;95435
500;Alle SO-klassen;Totaal akkerbouwbedrijven;West-Nederland (LD);2000;4530;416981;152542
501;Alle SO-klassen;Totaal akkerbouwbedrijven;West-Nederland (LD);2001;4285;392739;150090
502;Alle SO-klassen;Totaal akkerbouwbedrijven;West-Nederland (LD);2002;4250;389402;148699
503;Alle SO-klassen;Totaal akkerbouwbedrijven;West-Nederland (LD);2003;4015;390035;147404
504;Alle SO-klassen;Totaal akkerbouwbedrijven;West-Nederland (LD);2004;3975;397170;147623
505;Alle SO-klassen;Totaal akkerbouwbedrijven;West-Nederland (LD);2005;3930;386451;149508
506;Alle SO-klassen;Totaal akkerbouwbedrijven;West-Nederland (LD);2006;3815;387866;146653
507;Alle SO-klassen;Totaal akkerbouwbedrijven;West-Nederland (LD);2007;3625;397079;147870
508;Alle SO-klassen;Totaal akkerbouwbedrijven;West-Nederland (LD);2008;3515;382273;144626
509;Alle SO-klassen;Totaal akkerbouwbedrijven;West-Nederland (LD);2009;3435;390929;147146
510;Alle SO-klassen;Totaal akkerbouwbedrijven;West-Nederland (LD);2010;3465;428273;146731
511;Alle SO-klassen;Totaal akkerbouwbedrijven;West-Nederland (LD);2011;3460;430052;147476
512;Alle SO-klassen;Totaal akkerbouwbedrijven;West-Nederland (LD);2012;3470;422561;147110
513;Alle SO-klassen;Totaal akkerbouwbedrijven;West-Nederland (LD);2013;3465;493709;148826
514;Alle SO-klassen;Totaal akkerbouwbedrijven;West-Nederland (LD);2014;3445;501348;149665
515;Alle SO-klassen;Totaal akkerbouwbedrijven;West-Nederland (LD);2015;3390;480114;146026
