ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;TotaleOppervlakte_5;TotaalVerkeersterrein_6;Spoorterrein_7;Wegverkeersterrein_8;Vliegveld_9;TotaalBebouwdTerrein_10;Woonterrein_11;TerreinVoorDetailhandelEnHoreca_12;TerreinVoorOpenbareVoorzieningen_13;TerreinVoorSociaalCultureleVoorz_14;Bedrijventerrein_15;TotaalSemiBebouwdTerrein_16;Stortplaats_17;Wrakkenopslagplaats_18;Begraafplaats_19;Delfstofwinplaats_20;Bouwterrein_21;SemiVerhardOverigTerrein_22;TotaalRecreatieterrein_23;ParkEnPlantsoen_24;Sportterrein_25;Volkstuin_26;DagrecreatiefTerrein_27;VerblijfsrecreatiefTerrein_28;TotaalAgrarischTerrein_29;TerreinVoorGlastuinbouw_30;OverigAgrarischTerrein_31;TotaalBosEnOpenNatuurlijkTerrein_32;Bos_33;OpenDroogNatuurlijkTerrein_34;OpenNatNatuurlijkTerrein_35;TotaalBinnenwater_36;IJsselmeerMarkermeer_37;AfgeslotenZeearm_38;RijnEnMaas_39;Randmeer_40;Spaarbekken_41;RecreatiefBinnenwater_42;BinnenwaterVoorDelfstofwinning_43;VloeiEnOfSlibveld_44;OverigBinnenwater_45;TotaalBuitenwater_46;WaddenzeeEemsDollard_47;Oosterschelde_48;Westerschelde_49;Noordzee_50
6567;Noord;Hengelo                                 ;Buurt     ;BU01640200;1;73;3;0;3;0;58;54;0;0;4;0;8;0;0;8;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6568;Elsbeek;Hengelo                                 ;Buurt     ;BU01640201;1;39;2;1;1;0;36;36;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6569;De Noork;Hengelo                                 ;Buurt     ;BU01640202;1;35;1;1;1;0;34;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6570;Klein Driene;Hengelo                                 ;Buurt     ;BU01640203;1;21;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6571;'t Rot;Hengelo                                 ;Buurt     ;BU01640204;1;75;9;0;9;0;1;1;0;0;0;0;6;0;0;6;0;0;0;19;0;17;2;0;0;40;1;39;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6572;Wijk 03 Hasseler Es;Hengelo                                 ;Wijk      ;WK016403  ;1;363;25;0;25;0;216;198;4;0;1;13;18;0;0;0;0;18;0;32;26;4;3;0;0;69;0;69;2;2;0;0;0;;;;;0;0;0;0;0;;;;;
6573;Bovenhoek;Hengelo                                 ;Buurt     ;BU01640300;1;54;0;0;0;0;35;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;19;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6574;Schothorsthoek;Hengelo                                 ;Buurt     ;BU01640301;1;47;5;0;5;0;27;27;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;12;0;12;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6575;Bartelinkshoek;Hengelo                                 ;Buurt     ;BU01640302;1;52;9;0;9;0;19;19;0;0;0;0;0;0;0;0;0;0;0;17;14;0;2;0;0;7;0;7;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6576;Tijertshoek;Hengelo                                 ;Buurt     ;BU01640303;1;18;1;0;1;0;16;15;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6577;Sogtoenhoek;Hengelo                                 ;Buurt     ;BU01640304;1;23;1;0;1;0;19;14;4;0;1;0;0;0;0;0;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6578;Bruninkshoek;Hengelo                                 ;Buurt     ;BU01640305;1;19;1;0;1;0;15;15;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6579;Middelhoek;Hengelo                                 ;Buurt     ;BU01640306;1;46;0;0;0;0;25;25;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;17;0;17;2;2;0;0;0;;;;;0;0;0;0;0;;;;;
6580;Molendijkhoek;Hengelo                                 ;Buurt     ;BU01640307;1;30;1;0;1;0;27;27;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6581;Weijinkshoek;Hengelo                                 ;Buurt     ;BU01640308;1;22;1;0;1;0;21;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6582;Oosterveld;Hengelo                                 ;Buurt     ;BU01640309;1;53;5;0;5;0;14;2;0;0;0;12;17;0;0;0;0;17;0;2;2;0;0;0;0;14;0;14;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6583;Wijk 04 Groot Driene;Hengelo                                 ;Wijk      ;WK016404  ;1;236;13;6;7;0;191;164;3;0;13;11;2;0;0;0;0;2;0;24;0;20;3;0;0;5;0;5;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
6584;Zwavertshoek;Hengelo                                 ;Buurt     ;BU01640400;1;27;1;0;1;0;20;20;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;4;0;4;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6585;Anninks-/Nijhofshoek;Hengelo                                 ;Buurt     ;BU01640401;1;71;8;5;3;0;60;48;0;0;6;6;2;0;0;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6586;Groot Driene-Zuid;Hengelo                                 ;Buurt     ;BU01640402;1;59;1;0;1;0;57;52;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
6587;Groot Driene-Noord;Hengelo                                 ;Buurt     ;BU01640403;1;79;3;1;2;0;54;44;3;0;6;1;0;0;0;0;0;0;0;21;0;20;2;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6588;Wijk 05 Berflo Es;Hengelo                                 ;Wijk      ;WK016405  ;1;392;22;10;12;0;162;98;0;0;0;64;48;15;0;0;0;34;0;38;11;26;0;0;0;109;0;109;3;3;0;0;10;;;;;0;0;0;0;10;;;;;
6589;Bedrijventerrein Twentekanaal-Zuid II;Hengelo                                 ;Buurt     ;BU01640500;1;58;3;1;2;0;25;0;0;0;0;25;8;0;0;0;0;8;0;0;0;0;0;0;0;19;0;19;0;0;0;0;3;;;;;0;0;0;0;3;;;;;
6590;Berflo Es Noord;Hengelo                                 ;Buurt     ;BU01640501;1;68;7;5;3;0;55;43;0;0;0;12;6;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6591;Berflo Es Zuid;Hengelo                                 ;Buurt     ;BU01640502;1;28;1;0;1;0;25;25;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6592;Bedrijventerrein Twentekanaal-Noord II;Hengelo                                 ;Buurt     ;BU01640503;1;37;2;1;1;0;20;1;0;0;0;20;9;0;0;0;0;9;0;2;2;0;0;0;0;0;0;0;0;0;0;0;4;;;;;0;0;0;0;4;;;;;
6593;Veldwijk-Noord;Hengelo                                 ;Buurt     ;BU01640504;1;27;3;2;1;0;12;11;0;0;0;2;8;0;0;0;0;8;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6594;Veldwijk-Zuid;Hengelo                                 ;Buurt     ;BU01640505;1;72;4;2;1;0;24;19;0;0;0;5;2;0;0;0;0;2;0;31;4;26;0;0;0;10;0;10;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
6595;Boeldershoek;Hengelo                                 ;Buurt     ;BU01640506;1;101;3;0;3;0;1;0;0;0;0;1;15;15;0;0;0;0;0;0;0;0;0;0;0;80;0;80;3;3;0;0;0;;;;;0;0;0;0;0;;;;;
6596;Wijk 06 Wilderinkshoek;Hengelo                                 ;Wijk      ;WK016406  ;1;647;40;4;35;0;454;184;3;8;0;259;27;0;4;0;0;22;0;23;12;8;0;3;0;56;0;56;19;19;0;0;28;;;;;0;11;0;0;17;;;;;
6597;Bedrijventerrein Twentekanaal-Zuid I;Hengelo                                 ;Buurt     ;BU01640600;1;217;9;0;9;0;166;0;1;0;0;165;20;0;4;0;0;15;0;1;0;1;0;0;0;16;0;16;3;3;0;0;4;;;;;0;0;0;0;4;;;;;
6598;Tuindorp 't Lansink;Hengelo                                 ;Buurt     ;BU01640601;1;60;3;2;2;0;55;36;1;0;0;18;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6599;Tuindorp-Zuid;Hengelo                                 ;Buurt     ;BU01640602;1;58;3;0;3;0;51;48;2;0;0;1;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
6600;Bedrijventerrein Twentekanaal-Noord I;Hengelo                                 ;Buurt     ;BU01640603;1;43;0;0;0;0;36;1;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;0;0;0;0;6;;;;;
6601;Nijverheid;Hengelo                                 ;Buurt     ;BU01640604;1;135;13;3;11;0;83;83;0;0;0;0;4;0;0;0;0;4;0;12;12;0;0;0;0;13;0;13;3;3;0;0;8;;;;;0;8;0;0;0;;;;;
6602;Vikkerhoek;Hengelo                                 ;Buurt     ;BU01640605;1;58;3;0;3;0;19;16;0;0;0;3;0;0;0;0;0;0;0;9;0;7;0;3;0;8;0;8;12;12;0;0;6;;;;;0;3;0;0;3;;;;;
6603;Bedrijventerrein Zeggershoek;Hengelo                                 ;Buurt     ;BU01640606;1;75;8;0;8;0;45;0;0;8;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;20;2;2;0;0;2;;;;;0;0;0;0;2;;;;;
6604;Wijk 07 Woolde;Hengelo                                 ;Wijk      ;WK016407  ;1;532;58;9;49;0;348;114;44;24;36;131;48;0;0;0;0;48;0;8;5;1;1;0;0;60;0;60;6;6;0;0;5;;;;;0;0;0;0;5;;;;;
6605;Bedrijventerrein Westermaat-Zuidwest;Hengelo                                 ;Buurt     ;BU01640700;1;125;8;2;6;0;99;1;24;17;7;49;2;0;0;0;0;2;0;0;0;0;0;0;0;12;0;12;2;2;0;0;1;;;;;0;0;0;0;1;;;;;
6606;Woolde;Hengelo                                 ;Buurt     ;BU01640701;1;110;13;4;9;0;62;27;0;6;22;7;13;0;0;0;0;13;0;0;0;0;0;0;0;20;0;20;1;1;0;0;2;;;;;0;0;0;0;2;;;;;
6607;Woolder Es;Hengelo                                 ;Buurt     ;BU01640702;1;72;4;1;3;0;50;45;0;0;5;0;6;0;0;0;0;6;0;8;5;1;1;0;0;4;0;4;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6608;Weidedorp;Hengelo                                 ;Buurt     ;BU01640703;1;46;3;1;2;0;43;41;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6609;Bedrijvenpark Westermaat-Zuidoost;Hengelo                                 ;Buurt     ;BU01640704;1;41;6;0;6;0;33;0;6;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6610;Bedrijventerrein Westermaat-Noordoost;Hengelo                                 ;Buurt     ;BU01640705;1;88;13;0;13;0;47;0;0;0;0;47;20;0;0;0;0;20;0;0;0;0;0;0;0;4;0;4;2;2;0;0;2;;;;;0;0;0;0;2;;;;;
6611;Bedrijventerrein Westermaat-Noordwest;Hengelo                                 ;Buurt     ;BU01640706;1;49;11;1;10;0;13;0;13;0;0;0;6;0;0;0;0;6;0;0;0;0;0;0;0;19;0;19;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
6612;Wijk 08 Slangenbeek;Hengelo                                 ;Wijk      ;WK016408  ;1;431;18;0;18;0;181;165;5;0;1;10;29;0;0;0;0;29;0;30;29;1;0;0;0;155;0;155;15;15;0;0;3;;;;;0;1;0;0;2;;;;;
6613;Roershoek;Hengelo                                 ;Buurt     ;BU01640800;1;85;5;0;5;0;55;49;2;0;1;4;0;0;0;0;0;0;0;12;12;1;0;0;0;10;0;10;2;2;0;0;1;;;;;0;1;0;0;0;;;;;
6614;Vossenbelt-Zuid;Hengelo                                 ;Buurt     ;BU01640801;1;34;0;0;0;0;33;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6615;Vossenbelt-Noord;Hengelo                                 ;Buurt     ;BU01640802;1;52;2;0;2;0;41;37;3;0;0;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6616;Het Broek;Hengelo                                 ;Buurt     ;BU01640803;1;93;3;0;3;0;42;41;0;0;0;0;16;0;0;0;0;16;0;7;7;0;0;0;0;13;0;13;11;11;0;0;2;;;;;0;0;0;0;2;;;;;
6617;Kristenbos;Hengelo                                 ;Buurt     ;BU01640804;1;51;4;0;4;0;6;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;38;2;2;0;0;0;;;;;0;0;0;0;0;;;;;
6618;Dalmeden;Hengelo                                 ;Buurt     ;BU01640805;1;116;3;0;3;0;5;5;0;0;0;0;14;0;0;0;0;14;0;0;0;0;0;0;0;94;0;94;1;1;0;0;0;;;;;0;0;0;0;0;;;;;
6619;Wijk 09 Buitengebied;Hengelo                                 ;Wijk      ;WK016409  ;1;3040;102;4;98;0;24;17;3;1;1;2;8;4;0;1;0;3;0;104;15;65;2;3;20;2012;0;2012;738;611;112;15;52;;;;;0;0;0;0;52;;;;;
6620;Beckum kern;Hengelo                                 ;Buurt     ;BU01640900;1;31;3;0;3;0;15;12;2;0;1;0;1;0;0;1;0;0;0;6;0;6;0;0;0;6;0;6;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6621;Verspreide huizen Slangenbeek;Hengelo                                 ;Buurt     ;BU01640901;1;126;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;118;5;5;0;0;0;;;;;0;0;0;0;0;;;;;
6622;Stadspark Weusthag-Noord;Hengelo                                 ;Buurt     ;BU01640902;1;96;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;7;20;0;0;0;43;0;43;7;7;0;0;10;;;;;0;0;0;0;10;;;;;
6623;Stadspark Weusthag-Zuid;Hengelo                                 ;Buurt     ;BU01640903;1;101;4;0;4;0;1;0;0;0;0;0;3;0;0;0;0;3;0;9;0;9;0;0;0;66;0;66;15;15;0;0;3;;;;;0;0;0;0;3;;;;;
6624;Verspreide huizen Driene;Hengelo                                 ;Buurt     ;BU01640904;1;265;10;2;8;0;4;4;0;0;0;0;0;0;0;0;0;0;0;36;8;27;1;0;0;179;0;179;34;34;0;0;3;;;;;0;0;0;0;3;;;;;
6625;Verspreide huizen Twekkelo;Hengelo                                 ;Buurt     ;BU01640905;1;180;6;1;5;0;2;0;1;1;0;0;0;0;0;0;0;0;0;15;0;1;0;3;10;132;0;132;13;13;0;0;12;;;;;0;0;0;0;12;;;;;
6626;Verspreide huizen Oele;Hengelo                                 ;Buurt     ;BU01640906;1;924;29;0;29;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;616;0;616;266;219;46;1;11;;;;;0;0;0;0;11;;;;;
6627;Verspreide huizen Woolde;Hengelo                                 ;Buurt     ;BU01640907;1;274;25;2;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206;0;206;30;28;0;2;12;;;;;0;0;0;0;12;;;;;
6628;Verspreide huizen Beckum;Hengelo                                 ;Buurt     ;BU01640909;1;1043;16;0;16;0;0;0;0;0;0;0;4;4;0;0;0;0;0;11;0;1;0;0;9;645;0;645;367;289;66;12;1;;;;;0;0;0;0;1;;;;;
6629;'s-Hertogenbosch;'s-Hertogenbosch                        ;Gemeente  ;GM0796    ;.;11807;699;72;627;0;2975;1958;84;97;193;643;462;6;2;20;12;419;2;790;359;270;18;77;66;5482;3;5479;617;520;72;25;783;;;99.0;;0;172;45;0;467;;;;;
6630;Wijk 01 Binnenstad;'s-Hertogenbosch                        ;Wijk      ;WK079601  ;1;236;37;17;20;0;151;91;43;6;4;8;9;0;0;0;0;9;0;2;2;0;0;0;0;14;0;14;1;1;0;0;21;;;;;0;0;0;0;21;;;;;
6631;Binnenstad-Centrum;'s-Hertogenbosch                        ;Buurt     ;BU07960101;1;80;5;0;5;0;63;25;35;0;4;0;2;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;8;;;;;0;0;0;0;8;;;;;
6632;Binnenstad-Oost;'s-Hertogenbosch                        ;Buurt     ;BU07960102;1;30;2;0;2;0;27;20;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
6633;De Hofstad;'s-Hertogenbosch                        ;Buurt     ;BU07960103;1;9;0;0;0;0;8;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
6634;Binnenstad-Noord;'s-Hertogenbosch                        ;Buurt     ;BU07960104;1;13;0;0;0;0;10;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;;;;;0;0;0;0;3;;;;;
6635;Het Zand;'s-Hertogenbosch                        ;Buurt     ;BU07960105;1;60;23;15;7;0;32;21;0;3;0;8;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;0;0;0;0;4;;;;;
6636;Vughterpoort;'s-Hertogenbosch                        ;Buurt     ;BU07960106;1;44;6;2;4;0;12;12;0;0;0;0;5;0;0;0;0;5;0;2;2;0;0;0;0;13;0;13;1;1;0;0;5;;;;;0;0;0;0;5;;;;;
6637;Wijk 02 Zuidoost;'s-Hertogenbosch                        ;Wijk      ;WK079602  ;1;1105;105;0;105;0;258;154;0;16;12;76;66;0;0;0;0;66;0;125;60;41;3;21;0;375;1;373;15;4;0;11;161;;;;;0;95;0;0;66;;;;;
6638;Het Bossche Broek;'s-Hertogenbosch                        ;Buurt     ;BU07960201;1;202;7;0;7;0;0;0;0;0;0;0;1;0;0;0;0;1;0;5;5;0;0;0;0;157;0;157;11;1;0;11;21;;;;;0;0;0;0;21;;;;;
6639;Zuid;'s-Hertogenbosch                        ;Buurt     ;BU07960202;1;170;11;0;11;0;64;58;0;1;4;0;0;0;0;0;0;0;0;47;32;7;0;8;0;7;0;7;0;0;0;0;41;;;;;0;39;0;0;3;;;;;
6640;Bazeldonk;'s-Hertogenbosch                        ;Buurt     ;BU07960203;1;27;2;0;2;0;21;21;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
6641;Bedrijventerrein-Zuid;'s-Hertogenbosch                        ;Buurt     ;BU07960204;1;12;2;0;2;0;8;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;;;;;0;0;0;0;3;;;;;
6642;De Gestelse Buurt;'s-Hertogenbosch                        ;Buurt     ;BU07960205;1;16;1;0;1;0;16;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6643;Pettelaarpark;'s-Hertogenbosch                        ;Buurt     ;BU07960206;1;34;8;0;8;0;16;0;0;5;0;11;0;0;0;0;0;0;0;2;2;0;0;0;0;1;0;1;0;0;0;0;7;;;;;0;0;0;0;7;;;;;
6644;De Meerendonk;'s-Hertogenbosch                        ;Buurt     ;BU07960207;1;78;3;0;3;0;17;6;0;3;0;9;15;0;0;0;0;15;0;18;0;18;0;0;0;17;0;17;1;1;0;0;7;;;;;0;0;0;0;7;;;;;
6645;Eikendonk en Kloosterstraat;'s-Hertogenbosch                        ;Buurt     ;BU07960208;1;196;25;0;25;0;0;0;0;0;0;0;2;0;0;0;0;2;0;7;0;6;0;1;0;163;1;161;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6646;De Bossche Pad;'s-Hertogenbosch                        ;Buurt     ;BU07960209;1;7;2;0;2;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
6647;Grevelingen;'s-Hertogenbosch                        ;Buurt     ;BU07960210;1;10;1;0;1;0;8;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
6648;Aawijk-Zuid;'s-Hertogenbosch                        ;Buurt     ;BU07960211;1;147;15;0;15;0;48;47;0;0;2;0;0;0;0;0;0;0;0;41;16;10;3;13;0;5;0;5;0;0;0;0;37;;;;;0;36;0;0;2;;;;;
6649;Bedrijvenpark De Brand;'s-Hertogenbosch                        ;Buurt     ;BU07960212;1;204;29;0;29;0;56;0;0;8;0;49;49;0;0;0;0;49;0;4;3;1;0;0;0;23;0;23;2;2;0;0;41;;;;;0;21;0;0;20;;;;;
6650;Wijk 03 Graafsepoort;'s-Hertogenbosch                        ;Wijk      ;WK079603  ;1;286;25;6;19;0;181;167;3;0;2;8;6;0;0;1;0;5;0;57;22;34;1;0;0;11;0;11;0;0;0;0;7;;;;;0;4;0;0;3;;;;;
6651;De Hinthamerpoort;'s-Hertogenbosch                        ;Buurt     ;BU07960301;1;19;1;0;1;0;15;15;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
6652;Graafsebuurt-Zuid;'s-Hertogenbosch                        ;Buurt     ;BU07960302;1;19;1;0;1;0;17;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
6653;Aawijk-Noord;'s-Hertogenbosch                        ;Buurt     ;BU07960303;1;28;0;0;0;0;17;17;0;0;0;0;0;0;0;0;0;0;0;9;4;5;0;0;0;0;0;0;0;0;0;0;1;;;;;0;1;0;0;0;;;;;
6654;Graafsebuurt-Noord;'s-Hertogenbosch                        ;Buurt     ;BU07960304;1;77;9;4;5;0;35;32;1;0;0;1;0;0;0;0;0;0;0;32;7;25;0;0;0;1;0;1;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6655;Hintham-Zuid;'s-Hertogenbosch                        ;Buurt     ;BU07960305;1;77;5;0;5;0;52;50;1;0;1;0;1;0;0;1;0;0;0;9;9;0;0;0;0;5;0;5;0;0;0;0;4;;;;;0;4;0;0;0;;;;;
6656;Hintham-Noord;'s-Hertogenbosch                        ;Buurt     ;BU07960306;1;67;9;2;7;0;43;36;0;0;0;7;5;0;0;0;0;5;0;4;0;4;1;0;0;4;0;4;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
6657;Wijk 04 Muntel en Vliert;'s-Hertogenbosch                        ;Wijk      ;WK079604  ;1;121;10;3;7;0;76;60;4;2;3;7;0;0;0;0;0;0;0;16;16;0;0;0;0;2;0;2;0;0;0;0;17;;;;;0;14;0;0;3;;;;;
6658;De Muntel;'s-Hertogenbosch                        ;Buurt     ;BU07960401;1;28;2;0;2;0;24;23;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;1;;;;;
6659;De Vliert;'s-Hertogenbosch                        ;Buurt     ;BU07960402;1;73;6;2;4;0;35;33;0;0;2;0;0;0;0;0;0;0;0;16;16;0;0;0;0;2;0;2;0;0;0;0;14;;;;;0;14;0;0;0;;;;;
6660;Orthenpoort;'s-Hertogenbosch                        ;Buurt     ;BU07960403;1;20;2;1;2;0;16;4;4;2;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;;0;0;0;0;2;;;;;
6661;Wijk 05 Rosmalen-Zuid;'s-Hertogenbosch                        ;Wijk      ;WK079605  ;3;1043;79;5;75;0;288;197;2;0;67;22;51;6;0;3;0;41;1;62;10;16;1;30;5;324;0;324;228;218;9;1;10;;;;;0;5;0;0;5;;;;;
6662;Maliskamp-West;'s-Hertogenbosch                        ;Buurt     ;BU07960501;1;72;13;0;13;0;20;0;0;0;19;0;2;0;0;0;0;0;1;4;0;4;0;0;0;11;0;11;23;22;0;1;0;;;;;0;0;0;0;0;;;;;
6663;Maliskamp-Oost;'s-Hertogenbosch                        ;Buurt     ;BU07960502;1;80;3;0;3;0;41;36;0;0;2;3;0;0;0;0;0;0;0;1;1;0;0;0;0;34;0;34;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6664;Het Vinkel;'s-Hertogenbosch                        ;Buurt     ;BU07960503;3;350;19;0;19;0;1;1;0;0;0;0;13;0;0;0;0;13;0;44;0;9;0;30;5;184;0;184;84;84;0;0;5;;;;;0;5;0;0;0;;;;;
6665;Binckhorst;'s-Hertogenbosch                        ;Buurt     ;BU07960504;3;247;17;1;16;0;47;0;0;0;43;3;10;6;0;2;0;1;0;1;0;0;1;0;0;56;0;56;117;108;9;0;0;;;;;0;0;0;0;0;;;;;
6666;Sparrenburg;'s-Hertogenbosch                        ;Buurt     ;BU07960505;1;68;4;1;3;0;58;56;0;0;2;0;0;0;0;0;0;0;0;4;2;2;0;0;0;2;0;2;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6667;Molenhoek;'s-Hertogenbosch                        ;Buurt     ;BU07960506;1;138;8;2;6;0;105;102;1;0;1;0;13;0;0;0;0;13;0;7;6;2;0;0;0;1;0;1;3;3;0;0;0;;;;;0;0;0;0;0;;;;;
6668;A2 zone Rosmalen-Zuid;'s-Hertogenbosch                        ;Buurt     ;BU07960507;1;88;15;1;14;0;18;1;1;0;0;16;13;0;0;0;0;13;0;0;0;0;0;0;0;36;0;36;1;1;0;0;5;;;;;0;0;0;0;5;;;;;
6669;Wijk 06 Rosmalen-Noord;'s-Hertogenbosch                        ;Wijk      ;WK079606  ;1;1505;54;7;47;0;267;209;7;2;1;48;27;0;0;0;0;27;0;25;19;6;0;0;0;1116;0;1116;5;5;0;0;10;;;;;0;0;0;0;10;;;;;
6670;'t Ven;'s-Hertogenbosch                        ;Buurt     ;BU07960601;1;52;2;1;1;0;46;43;0;0;0;2;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6671;Rosmalen-Centrum;'s-Hertogenbosch                        ;Buurt     ;BU07960602;1;40;3;1;2;0;31;24;7;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
6672;Hondsberg;'s-Hertogenbosch                        ;Buurt     ;BU07960603;1;58;4;1;3;0;50;43;0;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;0;0;0;0;;;;;0;0;0;0;0;;;;;
