ID;NGEKlassen;Bedrijfstypen;RegioS;Perioden;AantalBedrijven_1;OppervlakteCultuurgrond_2;EconomischeOmvangNGE_3
2130;3   tot    8 NGE;Blijvende teeltbedrijven;Flevoland (PV);2000;0;1;8
2131;3   tot    8 NGE;Blijvende teeltbedrijven;Flevoland (PV);2001;0;2;11
2132;3   tot    8 NGE;Blijvende teeltbedrijven;Flevoland (PV);2002;0;2;12
2133;3   tot    8 NGE;Blijvende teeltbedrijven;Flevoland (PV);2003;5;3;15
2134;3   tot    8 NGE;Blijvende teeltbedrijven;Flevoland (PV);2004;5;3;15
2135;3   tot    8 NGE;Blijvende teeltbedrijven;Flevoland (PV);2005;5;2;19
2136;3   tot    8 NGE;Blijvende teeltbedrijven;Flevoland (PV);2006;0;2;11
2137;3   tot    8 NGE;Blijvende teeltbedrijven;Flevoland (PV);2007;5;4;26
2138;3   tot    8 NGE;Blijvende teeltbedrijven;Flevoland (PV);2008;5;3;30
2139;3   tot    8 NGE;Blijvende teeltbedrijven;Flevoland (PV);2009;5;3;31
2140;3   tot    8 NGE;Blijvende teeltbedrijven;Gelderland (PV);2000;160;147;892
2141;3   tot    8 NGE;Blijvende teeltbedrijven;Gelderland (PV);2001;155;157;834
2142;3   tot    8 NGE;Blijvende teeltbedrijven;Gelderland (PV);2002;150;143;810
2143;3   tot    8 NGE;Blijvende teeltbedrijven;Gelderland (PV);2003;125;114;698
2144;3   tot    8 NGE;Blijvende teeltbedrijven;Gelderland (PV);2004;115;109;636
2145;3   tot    8 NGE;Blijvende teeltbedrijven;Gelderland (PV);2005;100;84;588
2146;3   tot    8 NGE;Blijvende teeltbedrijven;Gelderland (PV);2006;95;74;527
2147;3   tot    8 NGE;Blijvende teeltbedrijven;Gelderland (PV);2007;100;76;557
2148;3   tot    8 NGE;Blijvende teeltbedrijven;Gelderland (PV);2008;80;74;456
2149;3   tot    8 NGE;Blijvende teeltbedrijven;Gelderland (PV);2009;70;65;409
2150;3   tot    8 NGE;Blijvende teeltbedrijven;Utrecht (PV);2000;25;29;140
2151;3   tot    8 NGE;Blijvende teeltbedrijven;Utrecht (PV);2001;20;23;112
2152;3   tot    8 NGE;Blijvende teeltbedrijven;Utrecht (PV);2002;25;30;156
2153;3   tot    8 NGE;Blijvende teeltbedrijven;Utrecht (PV);2003;25;25;123
2154;3   tot    8 NGE;Blijvende teeltbedrijven;Utrecht (PV);2004;20;17;99
2155;3   tot    8 NGE;Blijvende teeltbedrijven;Utrecht (PV);2005;20;19;127
2156;3   tot    8 NGE;Blijvende teeltbedrijven;Utrecht (PV);2006;20;17;100
2157;3   tot    8 NGE;Blijvende teeltbedrijven;Utrecht (PV);2007;20;16;113
2158;3   tot    8 NGE;Blijvende teeltbedrijven;Utrecht (PV);2008;15;12;89
2159;3   tot    8 NGE;Blijvende teeltbedrijven;Utrecht (PV);2009;15;12;79
2160;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Holland (PV);2000;20;18;115
2161;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Holland (PV);2001;20;15;113
2162;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Holland (PV);2002;25;18;137
2163;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Holland (PV);2003;15;12;83
2164;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Holland (PV);2004;15;9;69
2165;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Holland (PV);2005;10;10;69
2166;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Holland (PV);2006;10;8;70
2167;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Holland (PV);2007;5;5;37
2168;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Holland (PV);2008;10;10;61
2169;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Holland (PV);2009;10;7;52
2170;3   tot    8 NGE;Blijvende teeltbedrijven;Zuid-Holland (PV);2000;70;47;386
2171;3   tot    8 NGE;Blijvende teeltbedrijven;Zuid-Holland (PV);2001;55;39;324
2172;3   tot    8 NGE;Blijvende teeltbedrijven;Zuid-Holland (PV);2002;50;32;293
2173;3   tot    8 NGE;Blijvende teeltbedrijven;Zuid-Holland (PV);2003;40;24;245
2174;3   tot    8 NGE;Blijvende teeltbedrijven;Zuid-Holland (PV);2004;35;21;218
2175;3   tot    8 NGE;Blijvende teeltbedrijven;Zuid-Holland (PV);2005;25;15;161
2176;3   tot    8 NGE;Blijvende teeltbedrijven;Zuid-Holland (PV);2006;30;16;174
2177;3   tot    8 NGE;Blijvende teeltbedrijven;Zuid-Holland (PV);2007;25;13;140
2178;3   tot    8 NGE;Blijvende teeltbedrijven;Zuid-Holland (PV);2008;30;22;185
2179;3   tot    8 NGE;Blijvende teeltbedrijven;Zuid-Holland (PV);2009;30;17;170
2180;3   tot    8 NGE;Blijvende teeltbedrijven;Zeeland (PV);2000;25;29;146
2181;3   tot    8 NGE;Blijvende teeltbedrijven;Zeeland (PV);2001;25;29;130
2182;3   tot    8 NGE;Blijvende teeltbedrijven;Zeeland (PV);2002;25;28;139
2183;3   tot    8 NGE;Blijvende teeltbedrijven;Zeeland (PV);2003;20;25;131
2184;3   tot    8 NGE;Blijvende teeltbedrijven;Zeeland (PV);2004;20;23;112
2185;3   tot    8 NGE;Blijvende teeltbedrijven;Zeeland (PV);2005;15;11;87
2186;3   tot    8 NGE;Blijvende teeltbedrijven;Zeeland (PV);2006;15;11;80
2187;3   tot    8 NGE;Blijvende teeltbedrijven;Zeeland (PV);2007;15;13;84
2188;3   tot    8 NGE;Blijvende teeltbedrijven;Zeeland (PV);2008;15;13;86
2189;3   tot    8 NGE;Blijvende teeltbedrijven;Zeeland (PV);2009;15;13;88
2190;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Brabant (PV);2000;65;63;381
2191;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Brabant (PV);2001;60;57;351
2192;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Brabant (PV);2002;65;50;362
2193;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Brabant (PV);2003;50;46;277
2194;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Brabant (PV);2004;50;40;283
2195;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Brabant (PV);2005;45;36;259
2196;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Brabant (PV);2006;40;29;213
2197;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Brabant (PV);2007;30;24;169
2198;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Brabant (PV);2008;25;19;142
2199;3   tot    8 NGE;Blijvende teeltbedrijven;Noord-Brabant (PV);2009;30;23;159
2200;3   tot    8 NGE;Blijvende teeltbedrijven;Limburg (PV);2000;40;35;192
2201;3   tot    8 NGE;Blijvende teeltbedrijven;Limburg (PV);2001;35;40;177
2202;3   tot    8 NGE;Blijvende teeltbedrijven;Limburg (PV);2002;35;38;189
2203;3   tot    8 NGE;Blijvende teeltbedrijven;Limburg (PV);2003;25;25;117
2204;3   tot    8 NGE;Blijvende teeltbedrijven;Limburg (PV);2004;25;25;117
2205;3   tot    8 NGE;Blijvende teeltbedrijven;Limburg (PV);2005;20;21;115
2206;3   tot    8 NGE;Blijvende teeltbedrijven;Limburg (PV);2006;25;23;126
2207;3   tot    8 NGE;Blijvende teeltbedrijven;Limburg (PV);2007;20;25;121
2208;3   tot    8 NGE;Blijvende teeltbedrijven;Limburg (PV);2008;15;17;98
2209;3   tot    8 NGE;Blijvende teeltbedrijven;Limburg (PV);2009;20;21;129
2210;3   tot    8 NGE;Graasdierbedrijven;Nederland;2000;7755;30198;41640
2211;3   tot    8 NGE;Graasdierbedrijven;Nederland;2001;7745;29041;41652
2212;3   tot    8 NGE;Graasdierbedrijven;Nederland;2002;7525;28435;40298
2213;3   tot    8 NGE;Graasdierbedrijven;Nederland;2003;7400;26978;39354
2214;3   tot    8 NGE;Graasdierbedrijven;Nederland;2004;7320;26745;38869
2215;3   tot    8 NGE;Graasdierbedrijven;Nederland;2005;7255;28062;38368
2216;3   tot    8 NGE;Graasdierbedrijven;Nederland;2006;7180;27691;37944
2217;3   tot    8 NGE;Graasdierbedrijven;Nederland;2007;7180;26985;37728
2218;3   tot    8 NGE;Graasdierbedrijven;Nederland;2008;7315;27610;38195
2219;3   tot    8 NGE;Graasdierbedrijven;Nederland;2009;7175;27422;37606
2220;3   tot    8 NGE;Graasdierbedrijven;Noord-Nederland (LD);2000;1580;6449;8463
2221;3   tot    8 NGE;Graasdierbedrijven;Noord-Nederland (LD);2001;1585;6066;8454
2222;3   tot    8 NGE;Graasdierbedrijven;Noord-Nederland (LD);2002;1485;5780;7985
2223;3   tot    8 NGE;Graasdierbedrijven;Noord-Nederland (LD);2003;1455;5580;7811
2224;3   tot    8 NGE;Graasdierbedrijven;Noord-Nederland (LD);2004;1485;5721;7970
2225;3   tot    8 NGE;Graasdierbedrijven;Noord-Nederland (LD);2005;1460;5911;7779
2226;3   tot    8 NGE;Graasdierbedrijven;Noord-Nederland (LD);2006;1485;6031;7824
2227;3   tot    8 NGE;Graasdierbedrijven;Noord-Nederland (LD);2007;1495;5975;7921
2228;3   tot    8 NGE;Graasdierbedrijven;Noord-Nederland (LD);2008;1675;6481;8738
2229;3   tot    8 NGE;Graasdierbedrijven;Noord-Nederland (LD);2009;1630;6454;8628
2230;3   tot    8 NGE;Graasdierbedrijven;Oost-Nederland (LD);2000;3125;12304;16848
2231;3   tot    8 NGE;Graasdierbedrijven;Oost-Nederland (LD);2001;3130;11904;16860
2232;3   tot    8 NGE;Graasdierbedrijven;Oost-Nederland (LD);2002;3145;12046;16936
2233;3   tot    8 NGE;Graasdierbedrijven;Oost-Nederland (LD);2003;3065;11340;16338
2234;3   tot    8 NGE;Graasdierbedrijven;Oost-Nederland (LD);2004;2975;10965;15805
2235;3   tot    8 NGE;Graasdierbedrijven;Oost-Nederland (LD);2005;3030;11764;15977
2236;3   tot    8 NGE;Graasdierbedrijven;Oost-Nederland (LD);2006;3045;11777;16105
2237;3   tot    8 NGE;Graasdierbedrijven;Oost-Nederland (LD);2007;3005;11297;15813
2238;3   tot    8 NGE;Graasdierbedrijven;Oost-Nederland (LD);2008;2990;11282;15706
2239;3   tot    8 NGE;Graasdierbedrijven;Oost-Nederland (LD);2009;2905;10960;15164
2240;3   tot    8 NGE;Graasdierbedrijven;West-Nederland (LD);2000;1565;6427;8340
2241;3   tot    8 NGE;Graasdierbedrijven;West-Nederland (LD);2001;1470;5900;7921
2242;3   tot    8 NGE;Graasdierbedrijven;West-Nederland (LD);2002;1440;5884;7703
2243;3   tot    8 NGE;Graasdierbedrijven;West-Nederland (LD);2003;1390;5451;7353
2244;3   tot    8 NGE;Graasdierbedrijven;West-Nederland (LD);2004;1420;5628;7542
2245;3   tot    8 NGE;Graasdierbedrijven;West-Nederland (LD);2005;1380;5931;7332
2246;3   tot    8 NGE;Graasdierbedrijven;West-Nederland (LD);2006;1355;5596;7135
2247;3   tot    8 NGE;Graasdierbedrijven;West-Nederland (LD);2007;1345;5283;7036
2248;3   tot    8 NGE;Graasdierbedrijven;West-Nederland (LD);2008;1385;5615;7251
2249;3   tot    8 NGE;Graasdierbedrijven;West-Nederland (LD);2009;1405;5839;7417
2250;3   tot    8 NGE;Graasdierbedrijven;Zuid-Nederland (LD);2000;1490;5018;7989
2251;3   tot    8 NGE;Graasdierbedrijven;Zuid-Nederland (LD);2001;1560;5170;8417
2252;3   tot    8 NGE;Graasdierbedrijven;Zuid-Nederland (LD);2002;1450;4725;7675
2253;3   tot    8 NGE;Graasdierbedrijven;Zuid-Nederland (LD);2003;1485;4607;7851
2254;3   tot    8 NGE;Graasdierbedrijven;Zuid-Nederland (LD);2004;1440;4431;7551
2255;3   tot    8 NGE;Graasdierbedrijven;Zuid-Nederland (LD);2005;1385;4456;7280
2256;3   tot    8 NGE;Graasdierbedrijven;Zuid-Nederland (LD);2006;1295;4288;6880
2257;3   tot    8 NGE;Graasdierbedrijven;Zuid-Nederland (LD);2007;1335;4431;6958
2258;3   tot    8 NGE;Graasdierbedrijven;Zuid-Nederland (LD);2008;1265;4232;6500
2259;3   tot    8 NGE;Graasdierbedrijven;Zuid-Nederland (LD);2009;1240;4170;6398
2260;3   tot    8 NGE;Graasdierbedrijven;Groningen (PV);2000;350;1388;1848
2261;3   tot    8 NGE;Graasdierbedrijven;Groningen (PV);2001;350;1309;1856
2262;3   tot    8 NGE;Graasdierbedrijven;Groningen (PV);2002;335;1275;1787
2263;3   tot    8 NGE;Graasdierbedrijven;Groningen (PV);2003;320;1221;1736
2264;3   tot    8 NGE;Graasdierbedrijven;Groningen (PV);2004;300;1119;1609
2265;3   tot    8 NGE;Graasdierbedrijven;Groningen (PV);2005;300;1237;1658
2266;3   tot    8 NGE;Graasdierbedrijven;Groningen (PV);2006;305;1267;1668
2267;3   tot    8 NGE;Graasdierbedrijven;Groningen (PV);2007;315;1296;1713
2268;3   tot    8 NGE;Graasdierbedrijven;Groningen (PV);2008;355;1346;1857
2269;3   tot    8 NGE;Graasdierbedrijven;Groningen (PV);2009;365;1439;1939
2270;3   tot    8 NGE;Graasdierbedrijven;Friesland (PV);2000;775;3212;4162
2271;3   tot    8 NGE;Graasdierbedrijven;Friesland (PV);2001;785;3062;4221
2272;3   tot    8 NGE;Graasdierbedrijven;Friesland (PV);2002;725;2830;3864
2273;3   tot    8 NGE;Graasdierbedrijven;Friesland (PV);2003;715;2777;3800
2274;3   tot    8 NGE;Graasdierbedrijven;Friesland (PV);2004;735;2887;3919
2275;3   tot    8 NGE;Graasdierbedrijven;Friesland (PV);2005;725;3018;3830
2276;3   tot    8 NGE;Graasdierbedrijven;Friesland (PV);2006;725;2958;3788
2277;3   tot    8 NGE;Graasdierbedrijven;Friesland (PV);2007;740;2950;3910
2278;3   tot    8 NGE;Graasdierbedrijven;Friesland (PV);2008;815;3179;4271
2279;3   tot    8 NGE;Graasdierbedrijven;Friesland (PV);2009;790;3172;4244
2280;3   tot    8 NGE;Graasdierbedrijven;Drenthe (PV);2000;455;1849;2453
2281;3   tot    8 NGE;Graasdierbedrijven;Drenthe (PV);2001;450;1695;2377
2282;3   tot    8 NGE;Graasdierbedrijven;Drenthe (PV);2002;430;1675;2334
2283;3   tot    8 NGE;Graasdierbedrijven;Drenthe (PV);2003;420;1582;2275
2284;3   tot    8 NGE;Graasdierbedrijven;Drenthe (PV);2004;450;1716;2442
2285;3   tot    8 NGE;Graasdierbedrijven;Drenthe (PV);2005;435;1656;2291
2286;3   tot    8 NGE;Graasdierbedrijven;Drenthe (PV);2006;455;1806;2368
2287;3   tot    8 NGE;Graasdierbedrijven;Drenthe (PV);2007;440;1729;2298
2288;3   tot    8 NGE;Graasdierbedrijven;Drenthe (PV);2008;505;1956;2609
2289;3   tot    8 NGE;Graasdierbedrijven;Drenthe (PV);2009;475;1842;2445
2290;3   tot    8 NGE;Graasdierbedrijven;Overijssel (PV);2000;1320;5475;7285
2291;3   tot    8 NGE;Graasdierbedrijven;Overijssel (PV);2001;1310;5189;7149
2292;3   tot    8 NGE;Graasdierbedrijven;Overijssel (PV);2002;1350;5405;7360
2293;3   tot    8 NGE;Graasdierbedrijven;Overijssel (PV);2003;1330;5127;7140
2294;3   tot    8 NGE;Graasdierbedrijven;Overijssel (PV);2004;1270;4844;6808
2295;3   tot    8 NGE;Graasdierbedrijven;Overijssel (PV);2005;1305;5216;6902
2296;3   tot    8 NGE;Graasdierbedrijven;Overijssel (PV);2006;1295;5221;6880
2297;3   tot    8 NGE;Graasdierbedrijven;Overijssel (PV);2007;1310;5077;6985
2298;3   tot    8 NGE;Graasdierbedrijven;Overijssel (PV);2008;1315;5192;6977
2299;3   tot    8 NGE;Graasdierbedrijven;Overijssel (PV);2009;1260;4928;6633
2300;3   tot    8 NGE;Graasdierbedrijven;Flevoland (PV);2000;10;38;54
2301;3   tot    8 NGE;Graasdierbedrijven;Flevoland (PV);2001;10;33;42
2302;3   tot    8 NGE;Graasdierbedrijven;Flevoland (PV);2002;10;55;48
2303;3   tot    8 NGE;Graasdierbedrijven;Flevoland (PV);2003;10;30;47
2304;3   tot    8 NGE;Graasdierbedrijven;Flevoland (PV);2004;10;27;43
2305;3   tot    8 NGE;Graasdierbedrijven;Flevoland (PV);2005;10;34;65
2306;3   tot    8 NGE;Graasdierbedrijven;Flevoland (PV);2006;15;63;84
2307;3   tot    8 NGE;Graasdierbedrijven;Flevoland (PV);2007;15;71;78
2308;3   tot    8 NGE;Graasdierbedrijven;Flevoland (PV);2008;15;48;81
2309;3   tot    8 NGE;Graasdierbedrijven;Flevoland (PV);2009;10;27;47
2310;3   tot    8 NGE;Graasdierbedrijven;Gelderland (PV);2000;1790;6790;9509
2311;3   tot    8 NGE;Graasdierbedrijven;Gelderland (PV);2001;1810;6682;9669
2312;3   tot    8 NGE;Graasdierbedrijven;Gelderland (PV);2002;1785;6586;9528
2313;3   tot    8 NGE;Graasdierbedrijven;Gelderland (PV);2003;1730;6183;9151
2314;3   tot    8 NGE;Graasdierbedrijven;Gelderland (PV);2004;1700;6094;8954
2315;3   tot    8 NGE;Graasdierbedrijven;Gelderland (PV);2005;1715;6514;9010
2316;3   tot    8 NGE;Graasdierbedrijven;Gelderland (PV);2006;1735;6493;9142
2317;3   tot    8 NGE;Graasdierbedrijven;Gelderland (PV);2007;1680;6149;8750
2318;3   tot    8 NGE;Graasdierbedrijven;Gelderland (PV);2008;1665;6042;8648
2319;3   tot    8 NGE;Graasdierbedrijven;Gelderland (PV);2009;1635;6004;8483
2320;3   tot    8 NGE;Graasdierbedrijven;Utrecht (PV);2000;400;1600;2079
2321;3   tot    8 NGE;Graasdierbedrijven;Utrecht (PV);2001;380;1507;2048
2322;3   tot    8 NGE;Graasdierbedrijven;Utrecht (PV);2002;370;1522;1977
2323;3   tot    8 NGE;Graasdierbedrijven;Utrecht (PV);2003;370;1495;1991
2324;3   tot    8 NGE;Graasdierbedrijven;Utrecht (PV);2004;370;1469;1961
2325;3   tot    8 NGE;Graasdierbedrijven;Utrecht (PV);2005;365;1607;1999
2326;3   tot    8 NGE;Graasdierbedrijven;Utrecht (PV);2006;350;1487;1851
2327;3   tot    8 NGE;Graasdierbedrijven;Utrecht (PV);2007;370;1489;1953
2328;3   tot    8 NGE;Graasdierbedrijven;Utrecht (PV);2008;370;1510;1961
2329;3   tot    8 NGE;Graasdierbedrijven;Utrecht (PV);2009;365;1493;1942
2330;3   tot    8 NGE;Graasdierbedrijven;Noord-Holland (PV);2000;495;2052;2629
2331;3   tot    8 NGE;Graasdierbedrijven;Noord-Holland (PV);2001;460;1872;2453
2332;3   tot    8 NGE;Graasdierbedrijven;Noord-Holland (PV);2002;435;1853;2334
2333;3   tot    8 NGE;Graasdierbedrijven;Noord-Holland (PV);2003;425;1709;2263
2334;3   tot    8 NGE;Graasdierbedrijven;Noord-Holland (PV);2004;425;1773;2278
2335;3   tot    8 NGE;Graasdierbedrijven;Noord-Holland (PV);2005;415;1886;2220
2336;3   tot    8 NGE;Graasdierbedrijven;Noord-Holland (PV);2006;395;1681;2122
2337;3   tot    8 NGE;Graasdierbedrijven;Noord-Holland (PV);2007;395;1564;2072
2338;3   tot    8 NGE;Graasdierbedrijven;Noord-Holland (PV);2008;415;1726;2204
2339;3   tot    8 NGE;Graasdierbedrijven;Noord-Holland (PV);2009;445;2012;2389
2340;3   tot    8 NGE;Graasdierbedrijven;Zuid-Holland (PV);2000;570;2404;3090
2341;3   tot    8 NGE;Graasdierbedrijven;Zuid-Holland (PV);2001;525;2158;2874
2342;3   tot    8 NGE;Graasdierbedrijven;Zuid-Holland (PV);2002;515;2108;2774
2343;3   tot    8 NGE;Graasdierbedrijven;Zuid-Holland (PV);2003;470;1822;2449
2344;3   tot    8 NGE;Graasdierbedrijven;Zuid-Holland (PV);2004;500;1961;2653
2345;3   tot    8 NGE;Graasdierbedrijven;Zuid-Holland (PV);2005;470;2002;2453
2346;3   tot    8 NGE;Graasdierbedrijven;Zuid-Holland (PV);2006;470;1927;2442
2347;3   tot    8 NGE;Graasdierbedrijven;Zuid-Holland (PV);2007;460;1825;2404
2348;3   tot    8 NGE;Graasdierbedrijven;Zuid-Holland (PV);2008;480;1935;2486
2349;3   tot    8 NGE;Graasdierbedrijven;Zuid-Holland (PV);2009;475;1882;2482
2350;3   tot    8 NGE;Graasdierbedrijven;Zeeland (PV);2000;100;371;541
2351;3   tot    8 NGE;Graasdierbedrijven;Zeeland (PV);2001;105;363;547
2352;3   tot    8 NGE;Graasdierbedrijven;Zeeland (PV);2002;120;401;618
2353;3   tot    8 NGE;Graasdierbedrijven;Zeeland (PV);2003;125;426;651
2354;3   tot    8 NGE;Graasdierbedrijven;Zeeland (PV);2004;125;425;649
2355;3   tot    8 NGE;Graasdierbedrijven;Zeeland (PV);2005;130;436;661
2356;3   tot    8 NGE;Graasdierbedrijven;Zeeland (PV);2006;140;501;719
2357;3   tot    8 NGE;Graasdierbedrijven;Zeeland (PV);2007;120;404;607
2358;3   tot    8 NGE;Graasdierbedrijven;Zeeland (PV);2008;120;445;599
2359;3   tot    8 NGE;Graasdierbedrijven;Zeeland (PV);2009;120;451;604
2360;3   tot    8 NGE;Graasdierbedrijven;Noord-Brabant (PV);2000;1180;3908;6323
2361;3   tot    8 NGE;Graasdierbedrijven;Noord-Brabant (PV);2001;1225;3969;6597
2362;3   tot    8 NGE;Graasdierbedrijven;Noord-Brabant (PV);2002;1145;3681;6064
2363;3   tot    8 NGE;Graasdierbedrijven;Noord-Brabant (PV);2003;1155;3561;6079
2364;3   tot    8 NGE;Graasdierbedrijven;Noord-Brabant (PV);2004;1105;3393;5800
2365;3   tot    8 NGE;Graasdierbedrijven;Noord-Brabant (PV);2005;1075;3418;5635
2366;3   tot    8 NGE;Graasdierbedrijven;Noord-Brabant (PV);2006;1000;3273;5328
2367;3   tot    8 NGE;Graasdierbedrijven;Noord-Brabant (PV);2007;1025;3379;5359
2368;3   tot    8 NGE;Graasdierbedrijven;Noord-Brabant (PV);2008;965;3156;4962
2369;3   tot    8 NGE;Graasdierbedrijven;Noord-Brabant (PV);2009;955;3188;4921
2370;3   tot    8 NGE;Graasdierbedrijven;Limburg (PV);2000;310;1110;1665
2371;3   tot    8 NGE;Graasdierbedrijven;Limburg (PV);2001;335;1201;1820
2372;3   tot    8 NGE;Graasdierbedrijven;Limburg (PV);2002;305;1044;1610
2373;3   tot    8 NGE;Graasdierbedrijven;Limburg (PV);2003;330;1046;1773
2374;3   tot    8 NGE;Graasdierbedrijven;Limburg (PV);2004;335;1038;1751
2375;3   tot    8 NGE;Graasdierbedrijven;Limburg (PV);2005;310;1038;1646
2376;3   tot    8 NGE;Graasdierbedrijven;Limburg (PV);2006;295;1015;1552
2377;3   tot    8 NGE;Graasdierbedrijven;Limburg (PV);2007;310;1052;1599
2378;3   tot    8 NGE;Graasdierbedrijven;Limburg (PV);2008;295;1076;1538
2379;3   tot    8 NGE;Graasdierbedrijven;Limburg (PV);2009;285;982;1476
2380;3   tot    8 NGE;Hokdierbedrijven;Nederland;2000;160;115;940
2381;3   tot    8 NGE;Hokdierbedrijven;Nederland;2001;120;84;725
2382;3   tot    8 NGE;Hokdierbedrijven;Nederland;2002;120;91;742
2383;3   tot    8 NGE;Hokdierbedrijven;Nederland;2003;155;117;929
2384;3   tot    8 NGE;Hokdierbedrijven;Nederland;2004;140;110;826
2385;3   tot    8 NGE;Hokdierbedrijven;Nederland;2005;105;79;657
2386;3   tot    8 NGE;Hokdierbedrijven;Nederland;2006;110;71;655
2387;3   tot    8 NGE;Hokdierbedrijven;Nederland;2007;100;62;606
2388;3   tot    8 NGE;Hokdierbedrijven;Nederland;2008;85;57;507
2389;3   tot    8 NGE;Hokdierbedrijven;Nederland;2009;75;40;442
2390;3   tot    8 NGE;Hokdierbedrijven;Noord-Nederland (LD);2000;5;2;23
2391;3   tot    8 NGE;Hokdierbedrijven;Noord-Nederland (LD);2001;5;3;27
2392;3   tot    8 NGE;Hokdierbedrijven;Noord-Nederland (LD);2002;0;2;12
2393;3   tot    8 NGE;Hokdierbedrijven;Noord-Nederland (LD);2003;10;8;55
2394;3   tot    8 NGE;Hokdierbedrijven;Noord-Nederland (LD);2004;5;3;19
2395;3   tot    8 NGE;Hokdierbedrijven;Noord-Nederland (LD);2005;0;0;5
2396;3   tot    8 NGE;Hokdierbedrijven;Noord-Nederland (LD);2006;5;2;16
2397;3   tot    8 NGE;Hokdierbedrijven;Noord-Nederland (LD);2007;5;0;15
2398;3   tot    8 NGE;Hokdierbedrijven;Noord-Nederland (LD);2008;0;1;10
2399;3   tot    8 NGE;Hokdierbedrijven;Noord-Nederland (LD);2009;0;0;6
2400;3   tot    8 NGE;Hokdierbedrijven;Oost-Nederland (LD);2000;100;72;579
2401;3   tot    8 NGE;Hokdierbedrijven;Oost-Nederland (LD);2001;85;59;502
2402;3   tot    8 NGE;Hokdierbedrijven;Oost-Nederland (LD);2002;75;53;470
2403;3   tot    8 NGE;Hokdierbedrijven;Oost-Nederland (LD);2003;95;72;583
2404;3   tot    8 NGE;Hokdierbedrijven;Oost-Nederland (LD);2004;95;75;549
2405;3   tot    8 NGE;Hokdierbedrijven;Oost-Nederland (LD);2005;70;55;446
2406;3   tot    8 NGE;Hokdierbedrijven;Oost-Nederland (LD);2006;75;51;470
2407;3   tot    8 NGE;Hokdierbedrijven;Oost-Nederland (LD);2007;70;46;435
2408;3   tot    8 NGE;Hokdierbedrijven;Oost-Nederland (LD);2008;60;41;362
2409;3   tot    8 NGE;Hokdierbedrijven;Oost-Nederland (LD);2009;50;29;317
2410;3   tot    8 NGE;Hokdierbedrijven;West-Nederland (LD);2000;20;18;125
2411;3   tot    8 NGE;Hokdierbedrijven;West-Nederland (LD);2001;10;6;43
2412;3   tot    8 NGE;Hokdierbedrijven;West-Nederland (LD);2002;15;18;92
2413;3   tot    8 NGE;Hokdierbedrijven;West-Nederland (LD);2003;15;17;95
2414;3   tot    8 NGE;Hokdierbedrijven;West-Nederland (LD);2004;20;18;110
2415;3   tot    8 NGE;Hokdierbedrijven;West-Nederland (LD);2005;10;10;71
2416;3   tot    8 NGE;Hokdierbedrijven;West-Nederland (LD);2006;10;5;63
2417;3   tot    8 NGE;Hokdierbedrijven;West-Nederland (LD);2007;10;4;44
2418;3   tot    8 NGE;Hokdierbedrijven;West-Nederland (LD);2008;5;4;36
2419;3   tot    8 NGE;Hokdierbedrijven;West-Nederland (LD);2009;5;1;27
2420;3   tot    8 NGE;Hokdierbedrijven;Zuid-Nederland (LD);2000;35;22;213
2421;3   tot    8 NGE;Hokdierbedrijven;Zuid-Nederland (LD);2001;25;15;153
2422;3   tot    8 NGE;Hokdierbedrijven;Zuid-Nederland (LD);2002;30;18;167
2423;3   tot    8 NGE;Hokdierbedrijven;Zuid-Nederland (LD);2003;35;21;197
2424;3   tot    8 NGE;Hokdierbedrijven;Zuid-Nederland (LD);2004;25;14;147
2425;3   tot    8 NGE;Hokdierbedrijven;Zuid-Nederland (LD);2005;20;14;135
2426;3   tot    8 NGE;Hokdierbedrijven;Zuid-Nederland (LD);2006;20;13;106
2427;3   tot    8 NGE;Hokdierbedrijven;Zuid-Nederland (LD);2007;20;13;111
2428;3   tot    8 NGE;Hokdierbedrijven;Zuid-Nederland (LD);2008;15;12;99
2429;3   tot    8 NGE;Hokdierbedrijven;Zuid-Nederland (LD);2009;15;11;91
2430;3   tot    8 NGE;Hokdierbedrijven;Groningen (PV);2000;0;1;5
2431;3   tot    8 NGE;Hokdierbedrijven;Groningen (PV);2001;0;0;8
2432;3   tot    8 NGE;Hokdierbedrijven;Groningen (PV);2002;0;0;7
