ID;Bedrijfsgroep;Positie;Geslacht;Nationaliteit;Personen_1
6390;700;Positie C;Totaal mannen en vrouwen;Geen nationaliteit;3
6391;700;Positie C;Totaal mannen en vrouwen;Onbekende nationaliteit;0
6392;700;Positie C;Mannen;Totaal van alle nationaliteiten;1334
6393;700;Positie C;Mannen;Nederland;1257
6394;700;Positie C;Mannen;Totaal van alle vreemde nationaliteiten;77
6395;700;Positie C;Mannen;Duitschland;57
6396;700;Positie C;Mannen;België;6
6397;700;Positie C;Mannen;Groot Britannië en Noord Ierland;2
6398;700;Positie C;Mannen;Frankrijk;1
6399;700;Positie C;Mannen;Italië;0
6400;700;Positie C;Mannen;Zwitserland;0
6401;700;Positie C;Mannen;Oostenrijk;5
6402;700;Positie C;Mannen;Hongarije;0
6403;700;Positie C;Mannen;Rusland;0
6404;700;Positie C;Mannen;Polen;2
6405;700;Positie C;Mannen;Tsjechoslowakije;3
6406;700;Positie C;Mannen;Andere nationaliteit;0
6407;700;Positie C;Mannen;Geen nationaliteit;1
6408;700;Positie C;Mannen;Onbekende nationaliteit;0
6409;700;Positie C;Vrouwen;Totaal van alle nationaliteiten;869
6410;700;Positie C;Vrouwen;Nederland;823
6411;700;Positie C;Vrouwen;Totaal van alle vreemde nationaliteiten;46
6412;700;Positie C;Vrouwen;Duitschland;28
6413;700;Positie C;Vrouwen;België;6
6414;700;Positie C;Vrouwen;Groot Britannië en Noord Ierland;0
6415;700;Positie C;Vrouwen;Frankrijk;1
6416;700;Positie C;Vrouwen;Italië;1
6417;700;Positie C;Vrouwen;Zwitserland;0
6418;700;Positie C;Vrouwen;Oostenrijk;3
6419;700;Positie C;Vrouwen;Hongarije;1
6420;700;Positie C;Vrouwen;Rusland;0
6421;700;Positie C;Vrouwen;Polen;1
6422;700;Positie C;Vrouwen;Tsjechoslowakije;2
6423;700;Positie C;Vrouwen;Andere nationaliteit;1
6424;700;Positie C;Vrouwen;Geen nationaliteit;2
6425;700;Positie C;Vrouwen;Onbekende nationaliteit;0
6426;701;Positie A;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;17881
6427;701;Positie A;Totaal mannen en vrouwen;Nederland;17239
6428;701;Positie A;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;642
6429;701;Positie A;Totaal mannen en vrouwen;Duitschland;317
6430;701;Positie A;Totaal mannen en vrouwen;België;98
6431;701;Positie A;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;6
6432;701;Positie A;Totaal mannen en vrouwen;Frankrijk;7
6433;701;Positie A;Totaal mannen en vrouwen;Italië;1
6434;701;Positie A;Totaal mannen en vrouwen;Zwitserland;0
6435;701;Positie A;Totaal mannen en vrouwen;Oostenrijk;31
6436;701;Positie A;Totaal mannen en vrouwen;Hongarije;24
6437;701;Positie A;Totaal mannen en vrouwen;Rusland;14
6438;701;Positie A;Totaal mannen en vrouwen;Polen;44
6439;701;Positie A;Totaal mannen en vrouwen;Tsjechoslowakije;18
6440;701;Positie A;Totaal mannen en vrouwen;Andere nationaliteit;19
6441;701;Positie A;Totaal mannen en vrouwen;Geen nationaliteit;53
6442;701;Positie A;Totaal mannen en vrouwen;Onbekende nationaliteit;10
6443;701;Positie A;Mannen;Totaal van alle nationaliteiten;9363
6444;701;Positie A;Mannen;Nederland;9079
6445;701;Positie A;Mannen;Totaal van alle vreemde nationaliteiten;284
6446;701;Positie A;Mannen;Duitschland;125
6447;701;Positie A;Mannen;België;37
6448;701;Positie A;Mannen;Groot Britannië en Noord Ierland;2
6449;701;Positie A;Mannen;Frankrijk;2
6450;701;Positie A;Mannen;Italië;0
6451;701;Positie A;Mannen;Zwitserland;0
6452;701;Positie A;Mannen;Oostenrijk;7
6453;701;Positie A;Mannen;Hongarije;5
6454;701;Positie A;Mannen;Rusland;11
6455;701;Positie A;Mannen;Polen;31
6456;701;Positie A;Mannen;Tsjechoslowakije;12
6457;701;Positie A;Mannen;Andere nationaliteit;10
6458;701;Positie A;Mannen;Geen nationaliteit;36
6459;701;Positie A;Mannen;Onbekende nationaliteit;6
6460;701;Positie A;Vrouwen;Totaal van alle nationaliteiten;8518
6461;701;Positie A;Vrouwen;Nederland;8160
6462;701;Positie A;Vrouwen;Totaal van alle vreemde nationaliteiten;358
6463;701;Positie A;Vrouwen;Duitschland;192
6464;701;Positie A;Vrouwen;België;61
6465;701;Positie A;Vrouwen;Groot Britannië en Noord Ierland;4
6466;701;Positie A;Vrouwen;Frankrijk;5
6467;701;Positie A;Vrouwen;Italië;1
6468;701;Positie A;Vrouwen;Zwitserland;0
6469;701;Positie A;Vrouwen;Oostenrijk;24
6470;701;Positie A;Vrouwen;Hongarije;19
6471;701;Positie A;Vrouwen;Rusland;3
6472;701;Positie A;Vrouwen;Polen;13
6473;701;Positie A;Vrouwen;Tsjechoslowakije;6
6474;701;Positie A;Vrouwen;Andere nationaliteit;9
6475;701;Positie A;Vrouwen;Geen nationaliteit;17
6476;701;Positie A;Vrouwen;Onbekende nationaliteit;4
6477;701;Positie B;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;174
6478;701;Positie B;Totaal mannen en vrouwen;Nederland;161
6479;701;Positie B;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;13
6480;701;Positie B;Totaal mannen en vrouwen;Duitschland;10
6481;701;Positie B;Totaal mannen en vrouwen;België;1
6482;701;Positie B;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;1
6483;701;Positie B;Totaal mannen en vrouwen;Frankrijk;0
6484;701;Positie B;Totaal mannen en vrouwen;Italië;0
6485;701;Positie B;Totaal mannen en vrouwen;Zwitserland;0
6486;701;Positie B;Totaal mannen en vrouwen;Oostenrijk;1
6487;701;Positie B;Totaal mannen en vrouwen;Hongarije;0
6488;701;Positie B;Totaal mannen en vrouwen;Rusland;0
6489;701;Positie B;Totaal mannen en vrouwen;Polen;0
6490;701;Positie B;Totaal mannen en vrouwen;Tsjechoslowakije;0
6491;701;Positie B;Totaal mannen en vrouwen;Andere nationaliteit;0
6492;701;Positie B;Totaal mannen en vrouwen;Geen nationaliteit;0
6493;701;Positie B;Totaal mannen en vrouwen;Onbekende nationaliteit;0
6494;701;Positie B;Mannen;Totaal van alle nationaliteiten;141
6495;701;Positie B;Mannen;Nederland;135
6496;701;Positie B;Mannen;Totaal van alle vreemde nationaliteiten;6
6497;701;Positie B;Mannen;Duitschland;5
6498;701;Positie B;Mannen;België;0
6499;701;Positie B;Mannen;Groot Britannië en Noord Ierland;1
6500;701;Positie B;Mannen;Frankrijk;0
6501;701;Positie B;Mannen;Italië;0
6502;701;Positie B;Mannen;Zwitserland;0
6503;701;Positie B;Mannen;Oostenrijk;0
6504;701;Positie B;Mannen;Hongarije;0
6505;701;Positie B;Mannen;Rusland;0
6506;701;Positie B;Mannen;Polen;0
6507;701;Positie B;Mannen;Tsjechoslowakije;0
6508;701;Positie B;Mannen;Andere nationaliteit;0
6509;701;Positie B;Mannen;Geen nationaliteit;0
6510;701;Positie B;Mannen;Onbekende nationaliteit;0
6511;701;Positie B;Vrouwen;Totaal van alle nationaliteiten;33
6512;701;Positie B;Vrouwen;Nederland;26
6513;701;Positie B;Vrouwen;Totaal van alle vreemde nationaliteiten;7
6514;701;Positie B;Vrouwen;Duitschland;5
6515;701;Positie B;Vrouwen;België;1
6516;701;Positie B;Vrouwen;Groot Britannië en Noord Ierland;0
6517;701;Positie B;Vrouwen;Frankrijk;0
6518;701;Positie B;Vrouwen;Italië;0
6519;701;Positie B;Vrouwen;Zwitserland;0
6520;701;Positie B;Vrouwen;Oostenrijk;1
6521;701;Positie B;Vrouwen;Hongarije;0
6522;701;Positie B;Vrouwen;Rusland;0
6523;701;Positie B;Vrouwen;Polen;0
6524;701;Positie B;Vrouwen;Tsjechoslowakije;0
6525;701;Positie B;Vrouwen;Andere nationaliteit;0
6526;701;Positie B;Vrouwen;Geen nationaliteit;0
6527;701;Positie B;Vrouwen;Onbekende nationaliteit;0
6528;701;Positie C;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;908
6529;701;Positie C;Totaal mannen en vrouwen;Nederland;861
6530;701;Positie C;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;47
6531;701;Positie C;Totaal mannen en vrouwen;Duitschland;29
6532;701;Positie C;Totaal mannen en vrouwen;België;6
6533;701;Positie C;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;2
6534;701;Positie C;Totaal mannen en vrouwen;Frankrijk;1
6535;701;Positie C;Totaal mannen en vrouwen;Italië;0
6536;701;Positie C;Totaal mannen en vrouwen;Zwitserland;0
6537;701;Positie C;Totaal mannen en vrouwen;Oostenrijk;2
6538;701;Positie C;Totaal mannen en vrouwen;Hongarije;0
6539;701;Positie C;Totaal mannen en vrouwen;Rusland;0
6540;701;Positie C;Totaal mannen en vrouwen;Polen;2
6541;701;Positie C;Totaal mannen en vrouwen;Tsjechoslowakije;2
6542;701;Positie C;Totaal mannen en vrouwen;Andere nationaliteit;1
6543;701;Positie C;Totaal mannen en vrouwen;Geen nationaliteit;2
6544;701;Positie C;Totaal mannen en vrouwen;Onbekende nationaliteit;0
6545;701;Positie C;Mannen;Totaal van alle nationaliteiten;622
6546;701;Positie C;Mannen;Nederland;587
6547;701;Positie C;Mannen;Totaal van alle vreemde nationaliteiten;35
6548;701;Positie C;Mannen;Duitschland;23
6549;701;Positie C;Mannen;België;4
6550;701;Positie C;Mannen;Groot Britannië en Noord Ierland;2
6551;701;Positie C;Mannen;Frankrijk;0
6552;701;Positie C;Mannen;Italië;0
6553;701;Positie C;Mannen;Zwitserland;0
6554;701;Positie C;Mannen;Oostenrijk;1
6555;701;Positie C;Mannen;Hongarije;0
6556;701;Positie C;Mannen;Rusland;0
6557;701;Positie C;Mannen;Polen;2
6558;701;Positie C;Mannen;Tsjechoslowakije;2
6559;701;Positie C;Mannen;Andere nationaliteit;0
6560;701;Positie C;Mannen;Geen nationaliteit;1
6561;701;Positie C;Mannen;Onbekende nationaliteit;0
6562;701;Positie C;Vrouwen;Totaal van alle nationaliteiten;286
6563;701;Positie C;Vrouwen;Nederland;274
6564;701;Positie C;Vrouwen;Totaal van alle vreemde nationaliteiten;12
6565;701;Positie C;Vrouwen;Duitschland;6
6566;701;Positie C;Vrouwen;België;2
6567;701;Positie C;Vrouwen;Groot Britannië en Noord Ierland;0
6568;701;Positie C;Vrouwen;Frankrijk;1
6569;701;Positie C;Vrouwen;Italië;0
6570;701;Positie C;Vrouwen;Zwitserland;0
6571;701;Positie C;Vrouwen;Oostenrijk;1
6572;701;Positie C;Vrouwen;Hongarije;0
6573;701;Positie C;Vrouwen;Rusland;0
6574;701;Positie C;Vrouwen;Polen;0
6575;701;Positie C;Vrouwen;Tsjechoslowakije;0
6576;701;Positie C;Vrouwen;Andere nationaliteit;1
6577;701;Positie C;Vrouwen;Geen nationaliteit;1
6578;701;Positie C;Vrouwen;Onbekende nationaliteit;0
6579;702;Positie A;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;229
6580;702;Positie A;Totaal mannen en vrouwen;Nederland;224
6581;702;Positie A;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;5
6582;702;Positie A;Totaal mannen en vrouwen;Duitschland;1
6583;702;Positie A;Totaal mannen en vrouwen;België;2
6584;702;Positie A;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
6585;702;Positie A;Totaal mannen en vrouwen;Frankrijk;0
6586;702;Positie A;Totaal mannen en vrouwen;Italië;0
6587;702;Positie A;Totaal mannen en vrouwen;Zwitserland;0
6588;702;Positie A;Totaal mannen en vrouwen;Oostenrijk;0
6589;702;Positie A;Totaal mannen en vrouwen;Hongarije;0
6590;702;Positie A;Totaal mannen en vrouwen;Rusland;0
6591;702;Positie A;Totaal mannen en vrouwen;Polen;1
6592;702;Positie A;Totaal mannen en vrouwen;Tsjechoslowakije;0
6593;702;Positie A;Totaal mannen en vrouwen;Andere nationaliteit;0
6594;702;Positie A;Totaal mannen en vrouwen;Geen nationaliteit;1
6595;702;Positie A;Totaal mannen en vrouwen;Onbekende nationaliteit;0
6596;702;Positie A;Mannen;Totaal van alle nationaliteiten;88
6597;702;Positie A;Mannen;Nederland;85
6598;702;Positie A;Mannen;Totaal van alle vreemde nationaliteiten;3
6599;702;Positie A;Mannen;Duitschland;1
6600;702;Positie A;Mannen;België;1
6601;702;Positie A;Mannen;Groot Britannië en Noord Ierland;0
6602;702;Positie A;Mannen;Frankrijk;0
6603;702;Positie A;Mannen;Italië;0
6604;702;Positie A;Mannen;Zwitserland;0
6605;702;Positie A;Mannen;Oostenrijk;0
6606;702;Positie A;Mannen;Hongarije;0
6607;702;Positie A;Mannen;Rusland;0
6608;702;Positie A;Mannen;Polen;1
6609;702;Positie A;Mannen;Tsjechoslowakije;0
6610;702;Positie A;Mannen;Andere nationaliteit;0
6611;702;Positie A;Mannen;Geen nationaliteit;0
6612;702;Positie A;Mannen;Onbekende nationaliteit;0
6613;702;Positie A;Vrouwen;Totaal van alle nationaliteiten;141
6614;702;Positie A;Vrouwen;Nederland;139
6615;702;Positie A;Vrouwen;Totaal van alle vreemde nationaliteiten;2
6616;702;Positie A;Vrouwen;Duitschland;0
6617;702;Positie A;Vrouwen;België;1
6618;702;Positie A;Vrouwen;Groot Britannië en Noord Ierland;0
6619;702;Positie A;Vrouwen;Frankrijk;0
6620;702;Positie A;Vrouwen;Italië;0
6621;702;Positie A;Vrouwen;Zwitserland;0
6622;702;Positie A;Vrouwen;Oostenrijk;0
6623;702;Positie A;Vrouwen;Hongarije;0
6624;702;Positie A;Vrouwen;Rusland;0
6625;702;Positie A;Vrouwen;Polen;0
6626;702;Positie A;Vrouwen;Tsjechoslowakije;0
6627;702;Positie A;Vrouwen;Andere nationaliteit;0
6628;702;Positie A;Vrouwen;Geen nationaliteit;1
6629;702;Positie A;Vrouwen;Onbekende nationaliteit;0
6630;702;Positie B;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;39
6631;702;Positie B;Totaal mannen en vrouwen;Nederland;35
6632;702;Positie B;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;4
6633;702;Positie B;Totaal mannen en vrouwen;Duitschland;3
6634;702;Positie B;Totaal mannen en vrouwen;België;0
6635;702;Positie B;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
6636;702;Positie B;Totaal mannen en vrouwen;Frankrijk;0
6637;702;Positie B;Totaal mannen en vrouwen;Italië;0
6638;702;Positie B;Totaal mannen en vrouwen;Zwitserland;0
6639;702;Positie B;Totaal mannen en vrouwen;Oostenrijk;0
6640;702;Positie B;Totaal mannen en vrouwen;Hongarije;0
6641;702;Positie B;Totaal mannen en vrouwen;Rusland;1
6642;702;Positie B;Totaal mannen en vrouwen;Polen;0
6643;702;Positie B;Totaal mannen en vrouwen;Tsjechoslowakije;0
6644;702;Positie B;Totaal mannen en vrouwen;Andere nationaliteit;0
6645;702;Positie B;Totaal mannen en vrouwen;Geen nationaliteit;0
6646;702;Positie B;Totaal mannen en vrouwen;Onbekende nationaliteit;0
6647;702;Positie B;Mannen;Totaal van alle nationaliteiten;25
6648;702;Positie B;Mannen;Nederland;23
6649;702;Positie B;Mannen;Totaal van alle vreemde nationaliteiten;2
6650;702;Positie B;Mannen;Duitschland;1
6651;702;Positie B;Mannen;België;0
6652;702;Positie B;Mannen;Groot Britannië en Noord Ierland;0
6653;702;Positie B;Mannen;Frankrijk;0
6654;702;Positie B;Mannen;Italië;0
6655;702;Positie B;Mannen;Zwitserland;0
6656;702;Positie B;Mannen;Oostenrijk;0
6657;702;Positie B;Mannen;Hongarije;0
6658;702;Positie B;Mannen;Rusland;1
6659;702;Positie B;Mannen;Polen;0
6660;702;Positie B;Mannen;Tsjechoslowakije;0
6661;702;Positie B;Mannen;Andere nationaliteit;0
6662;702;Positie B;Mannen;Geen nationaliteit;0
6663;702;Positie B;Mannen;Onbekende nationaliteit;0
6664;702;Positie B;Vrouwen;Totaal van alle nationaliteiten;14
6665;702;Positie B;Vrouwen;Nederland;12
6666;702;Positie B;Vrouwen;Totaal van alle vreemde nationaliteiten;2
6667;702;Positie B;Vrouwen;Duitschland;2
6668;702;Positie B;Vrouwen;België;0
6669;702;Positie B;Vrouwen;Groot Britannië en Noord Ierland;0
6670;702;Positie B;Vrouwen;Frankrijk;0
6671;702;Positie B;Vrouwen;Italië;0
6672;702;Positie B;Vrouwen;Zwitserland;0
6673;702;Positie B;Vrouwen;Oostenrijk;0
6674;702;Positie B;Vrouwen;Hongarije;0
6675;702;Positie B;Vrouwen;Rusland;0
6676;702;Positie B;Vrouwen;Polen;0
6677;702;Positie B;Vrouwen;Tsjechoslowakije;0
6678;702;Positie B;Vrouwen;Andere nationaliteit;0
6679;702;Positie B;Vrouwen;Geen nationaliteit;0
6680;702;Positie B;Vrouwen;Onbekende nationaliteit;0
6681;702;Positie C;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;130
6682;702;Positie C;Totaal mannen en vrouwen;Nederland;124
6683;702;Positie C;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;6
6684;702;Positie C;Totaal mannen en vrouwen;Duitschland;6
6685;702;Positie C;Totaal mannen en vrouwen;België;0
6686;702;Positie C;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
6687;702;Positie C;Totaal mannen en vrouwen;Frankrijk;0
6688;702;Positie C;Totaal mannen en vrouwen;Italië;0
6689;702;Positie C;Totaal mannen en vrouwen;Zwitserland;0
6690;702;Positie C;Totaal mannen en vrouwen;Oostenrijk;0
6691;702;Positie C;Totaal mannen en vrouwen;Hongarije;0
6692;702;Positie C;Totaal mannen en vrouwen;Rusland;0
6693;702;Positie C;Totaal mannen en vrouwen;Polen;0
6694;702;Positie C;Totaal mannen en vrouwen;Tsjechoslowakije;0
6695;702;Positie C;Totaal mannen en vrouwen;Andere nationaliteit;0
6696;702;Positie C;Totaal mannen en vrouwen;Geen nationaliteit;0
6697;702;Positie C;Totaal mannen en vrouwen;Onbekende nationaliteit;0
6698;702;Positie C;Mannen;Totaal van alle nationaliteiten;39
6699;702;Positie C;Mannen;Nederland;37
6700;702;Positie C;Mannen;Totaal van alle vreemde nationaliteiten;2
6701;702;Positie C;Mannen;Duitschland;2
6702;702;Positie C;Mannen;België;0
6703;702;Positie C;Mannen;Groot Britannië en Noord Ierland;0
6704;702;Positie C;Mannen;Frankrijk;0
6705;702;Positie C;Mannen;Italië;0
6706;702;Positie C;Mannen;Zwitserland;0
6707;702;Positie C;Mannen;Oostenrijk;0
6708;702;Positie C;Mannen;Hongarije;0
6709;702;Positie C;Mannen;Rusland;0
6710;702;Positie C;Mannen;Polen;0
6711;702;Positie C;Mannen;Tsjechoslowakije;0
6712;702;Positie C;Mannen;Andere nationaliteit;0
6713;702;Positie C;Mannen;Geen nationaliteit;0
6714;702;Positie C;Mannen;Onbekende nationaliteit;0
6715;702;Positie C;Vrouwen;Totaal van alle nationaliteiten;91
6716;702;Positie C;Vrouwen;Nederland;87
6717;702;Positie C;Vrouwen;Totaal van alle vreemde nationaliteiten;4
6718;702;Positie C;Vrouwen;Duitschland;4
6719;702;Positie C;Vrouwen;België;0
6720;702;Positie C;Vrouwen;Groot Britannië en Noord Ierland;0
6721;702;Positie C;Vrouwen;Frankrijk;0
6722;702;Positie C;Vrouwen;Italië;0
6723;702;Positie C;Vrouwen;Zwitserland;0
6724;702;Positie C;Vrouwen;Oostenrijk;0
6725;702;Positie C;Vrouwen;Hongarije;0
6726;702;Positie C;Vrouwen;Rusland;0
6727;702;Positie C;Vrouwen;Polen;0
6728;702;Positie C;Vrouwen;Tsjechoslowakije;0
6729;702;Positie C;Vrouwen;Andere nationaliteit;0
6730;702;Positie C;Vrouwen;Geen nationaliteit;0
6731;702;Positie C;Vrouwen;Onbekende nationaliteit;0
6732;706;Positie A;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;1226
6733;706;Positie A;Totaal mannen en vrouwen;Nederland;1180
6734;706;Positie A;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;46
6735;706;Positie A;Totaal mannen en vrouwen;Duitschland;23
6736;706;Positie A;Totaal mannen en vrouwen;België;13
6737;706;Positie A;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
6738;706;Positie A;Totaal mannen en vrouwen;Frankrijk;2
6739;706;Positie A;Totaal mannen en vrouwen;Italië;0
6740;706;Positie A;Totaal mannen en vrouwen;Zwitserland;0
6741;706;Positie A;Totaal mannen en vrouwen;Oostenrijk;4
6742;706;Positie A;Totaal mannen en vrouwen;Hongarije;0
6743;706;Positie A;Totaal mannen en vrouwen;Rusland;0
6744;706;Positie A;Totaal mannen en vrouwen;Polen;3
6745;706;Positie A;Totaal mannen en vrouwen;Tsjechoslowakije;0
6746;706;Positie A;Totaal mannen en vrouwen;Andere nationaliteit;0
6747;706;Positie A;Totaal mannen en vrouwen;Geen nationaliteit;1
6748;706;Positie A;Totaal mannen en vrouwen;Onbekende nationaliteit;0
6749;706;Positie A;Mannen;Totaal van alle nationaliteiten;34
6750;706;Positie A;Mannen;Nederland;30
6751;706;Positie A;Mannen;Totaal van alle vreemde nationaliteiten;4
6752;706;Positie A;Mannen;Duitschland;3
6753;706;Positie A;Mannen;België;1
6754;706;Positie A;Mannen;Groot Britannië en Noord Ierland;0
6755;706;Positie A;Mannen;Frankrijk;0
6756;706;Positie A;Mannen;Italië;0
6757;706;Positie A;Mannen;Zwitserland;0
6758;706;Positie A;Mannen;Oostenrijk;0
6759;706;Positie A;Mannen;Hongarije;0
6760;706;Positie A;Mannen;Rusland;0
6761;706;Positie A;Mannen;Polen;0
6762;706;Positie A;Mannen;Tsjechoslowakije;0
6763;706;Positie A;Mannen;Andere nationaliteit;0
6764;706;Positie A;Mannen;Geen nationaliteit;0
6765;706;Positie A;Mannen;Onbekende nationaliteit;0
6766;706;Positie A;Vrouwen;Totaal van alle nationaliteiten;1192
6767;706;Positie A;Vrouwen;Nederland;1150
6768;706;Positie A;Vrouwen;Totaal van alle vreemde nationaliteiten;42
6769;706;Positie A;Vrouwen;Duitschland;20
6770;706;Positie A;Vrouwen;België;12
6771;706;Positie A;Vrouwen;Groot Britannië en Noord Ierland;0
6772;706;Positie A;Vrouwen;Frankrijk;2
6773;706;Positie A;Vrouwen;Italië;0
6774;706;Positie A;Vrouwen;Zwitserland;0
6775;706;Positie A;Vrouwen;Oostenrijk;4
6776;706;Positie A;Vrouwen;Hongarije;0
6777;706;Positie A;Vrouwen;Rusland;0
6778;706;Positie A;Vrouwen;Polen;3
6779;706;Positie A;Vrouwen;Tsjechoslowakije;0
6780;706;Positie A;Vrouwen;Andere nationaliteit;0
6781;706;Positie A;Vrouwen;Geen nationaliteit;1
6782;706;Positie A;Vrouwen;Onbekende nationaliteit;0
6783;706;Positie B;Totaal mannen en vrouwen;Totaal van alle nationaliteiten;10
6784;706;Positie B;Totaal mannen en vrouwen;Nederland;7
6785;706;Positie B;Totaal mannen en vrouwen;Totaal van alle vreemde nationaliteiten;3
6786;706;Positie B;Totaal mannen en vrouwen;Duitschland;1
6787;706;Positie B;Totaal mannen en vrouwen;België;2
6788;706;Positie B;Totaal mannen en vrouwen;Groot Britannië en Noord Ierland;0
6789;706;Positie B;Totaal mannen en vrouwen;Frankrijk;0
6790;706;Positie B;Totaal mannen en vrouwen;Italië;0
6791;706;Positie B;Totaal mannen en vrouwen;Zwitserland;0
6792;706;Positie B;Totaal mannen en vrouwen;Oostenrijk;0
6793;706;Positie B;Totaal mannen en vrouwen;Hongarije;0
