ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1;k_0WerkzamePersonen_2;k_1WerkzamePersoon_3;k_2Tot10WerkzamePersonen_4;k_10OfMeerWerkzamePersonen_5;Eenmanszaken_6;VOFCVEnMaatschap_7;NVSEnBVS_8;OverigeRechtsvormen_9
232;A-U Alle economische activiteiten;Drenthe (PV);2018;46815.0;1750.0;31530.0;11025.0;2495.0;27935.0;6995.0;9560.0;2325.0
233;A-U Alle economische activiteiten;Drenthe (PV);2019;48430.0;1800.0;33010.0;11025.0;2590.0;29140.0;7085.0;9845.0;2370.0
234;A-U Alle economische activiteiten;Drenthe (PV);2020;50160.0;1880.0;34505.0;11145.0;2630.0;30475.0;7150.0;10150.0;2385.0
235;A-U Alle economische activiteiten;Drenthe (PV);2021;51340.0;1925.0;35385.0;11370.0;2655.0;31475.0;7185.0;10390.0;2295.0
236;A-U Alle economische activiteiten;Drenthe (PV);2022;54830.0;1875.0;38510.0;11710.0;2730.0;33675.0;7250.0;11440.0;2465.0
237;A-U Alle economische activiteiten;Drenthe (PV);2023;56030.0;1895.0;39755.0;11605.0;2780.0;35015.0;7095.0;11490.0;2435.0
238;A-U Alle economische activiteiten;Drenthe (PV);2024;58710.0;2130.0;42165.0;11685.0;2725.0;36935.0;7145.0;12145.0;2485.0
239;A-U Alle economische activiteiten;Drenthe (PV);2025;59660.0;2195.0;43295.0;11420.0;2755.0;37605.0;7075.0;12480.0;2505.0
240;A-U Alle economische activiteiten;Overijssel (PV);2010;;;;;;;;;
241;A-U Alle economische activiteiten;Overijssel (PV);2011;;;;;;;;;
242;A-U Alle economische activiteiten;Overijssel (PV);2012;;;;;;;;;
243;A-U Alle economische activiteiten;Overijssel (PV);2013;;;;;;;;;
244;A-U Alle economische activiteiten;Overijssel (PV);2014;;;;;;;;;
245;A-U Alle economische activiteiten;Overijssel (PV);2015;99325.0;4355.0;62805.0;25725.0;6450.0;53150.0;15585.0;25240.0;5355.0
246;A-U Alle economische activiteiten;Overijssel (PV);2016;103415.0;4405.0;66450.0;25905.0;6650.0;56120.0;15790.0;26115.0;5390.0
247;A-U Alle economische activiteiten;Overijssel (PV);2017;106255.0;4740.0;68845.0;25945.0;6730.0;58345.0;15905.0;26515.0;5485.0
248;A-U Alle economische activiteiten;Overijssel (PV);2018;110335.0;4780.0;72140.0;26410.0;7010.0;61175.0;16215.0;27440.0;5510.0
249;A-U Alle economische activiteiten;Overijssel (PV);2019;114530.0;4750.0;75650.0;26745.0;7385.0;64170.0;16415.0;28185.0;5745.0
250;A-U Alle economische activiteiten;Overijssel (PV);2020;118725.0;5010.0;79120.0;27075.0;7520.0;67395.0;16635.0;28980.0;5720.0
251;A-U Alle economische activiteiten;Overijssel (PV);2021;122170.0;5125.0;81890.0;27610.0;7545.0;69900.0;16840.0;29925.0;5500.0
252;A-U Alle economische activiteiten;Overijssel (PV);2022;131095.0;5105.0;89820.0;28270.0;7900.0;75295.0;17210.0;32675.0;5910.0
253;A-U Alle economische activiteiten;Overijssel (PV);2023;135180.0;5215.0;93720.0;28200.0;8045.0;79710.0;16865.0;32855.0;5750.0
254;A-U Alle economische activiteiten;Overijssel (PV);2024;142470.0;5585.0;100275.0;28850.0;7760.0;84955.0;16995.0;34695.0;5825.0
255;A-U Alle economische activiteiten;Overijssel (PV);2025;145115.0;5910.0;103215.0;28260.0;7730.0;86890.0;16705.0;35695.0;5820.0
256;A-U Alle economische activiteiten;Flevoland (PV);2010;;;;;;;;;
257;A-U Alle economische activiteiten;Flevoland (PV);2011;;;;;;;;;
258;A-U Alle economische activiteiten;Flevoland (PV);2012;;;;;;;;;
259;A-U Alle economische activiteiten;Flevoland (PV);2013;;;;;;;;;
260;A-U Alle economische activiteiten;Flevoland (PV);2014;;;;;;;;;
261;A-U Alle economische activiteiten;Flevoland (PV);2015;37165.0;1415.0;25605.0;8115.0;2030.0;21955.0;4840.0;8880.0;1490.0
262;A-U Alle economische activiteiten;Flevoland (PV);2016;38670.0;1400.0;26985.0;8270.0;2010.0;23140.0;4975.0;9110.0;1460.0
263;A-U Alle economische activiteiten;Flevoland (PV);2017;39845.0;1470.0;27970.0;8380.0;2020.0;24025.0;5015.0;9315.0;1500.0
264;A-U Alle economische activiteiten;Flevoland (PV);2018;41820.0;1520.0;29685.0;8495.0;2120.0;25515.0;5135.0;9680.0;1500.0
265;A-U Alle economische activiteiten;Flevoland (PV);2019;44020.0;1590.0;31620.0;8615.0;2200.0;27230.0;5200.0;10020.0;1555.0
266;A-U Alle economische activiteiten;Flevoland (PV);2020;46955.0;1620.0;34290.0;8795.0;2245.0;29595.0;5380.0;10435.0;1545.0
267;A-U Alle economische activiteiten;Flevoland (PV);2021;49240.0;1605.0;36375.0;8985.0;2280.0;31470.0;5460.0;10790.0;1520.0
268;A-U Alle economische activiteiten;Flevoland (PV);2022;53915.0;1705.0;40625.0;9235.0;2355.0;34730.0;5620.0;11925.0;1640.0
269;A-U Alle economische activiteiten;Flevoland (PV);2023;56745.0;1765.0;43435.0;9165.0;2380.0;37875.0;5520.0;11785.0;1570.0
270;A-U Alle economische activiteiten;Flevoland (PV);2024;61290.0;1845.0;47595.0;9540.0;2310.0;41745.0;5610.0;12335.0;1600.0
271;A-U Alle economische activiteiten;Flevoland (PV);2025;62990.0;2000.0;49235.0;9435.0;2320.0;42990.0;5655.0;12740.0;1610.0
272;A-U Alle economische activiteiten;Gelderland (PV);2010;;;;;;;;;
273;A-U Alle economische activiteiten;Gelderland (PV);2011;;;;;;;;;
274;A-U Alle economische activiteiten;Gelderland (PV);2012;;;;;;;;;
275;A-U Alle economische activiteiten;Gelderland (PV);2013;;;;;;;;;
276;A-U Alle economische activiteiten;Gelderland (PV);2014;;;;;;;;;
277;A-U Alle economische activiteiten;Gelderland (PV);2015;193120.0;7935.0;128010.0;45815.0;11370.0;106355.0;26150.0;50990.0;9615.0
278;A-U Alle economische activiteiten;Gelderland (PV);2016;201055.0;8075.0;135440.0;45990.0;11530.0;112665.0;26585.0;52195.0;9615.0
279;A-U Alle economische activiteiten;Gelderland (PV);2017;207495.0;8460.0;141025.0;46305.0;11695.0;117935.0;26815.0;52930.0;9805.0
280;A-U Alle economische activiteiten;Gelderland (PV);2018;216040.0;8495.0;148525.0;46950.0;12065.0;124375.0;27285.0;54590.0;9800.0
281;A-U Alle economische activiteiten;Gelderland (PV);2019;225590.0;8585.0;157175.0;47535.0;12295.0;131685.0;27705.0;56150.0;10040.0
282;A-U Alle economische activiteiten;Gelderland (PV);2020;235885.0;8895.0;166310.0;47955.0;12730.0;140450.0;27855.0;57660.0;9925.0
283;A-U Alle economische activiteiten;Gelderland (PV);2021;243665.0;8980.0;173130.0;48860.0;12695.0;146665.0;28140.0;59240.0;9625.0
284;A-U Alle economische activiteiten;Gelderland (PV);2022;262700.0;8990.0;190200.0;50390.0;13125.0;158535.0;28740.0;65060.0;10370.0
285;A-U Alle economische activiteiten;Gelderland (PV);2023;271255.0;9330.0;198760.0;49855.0;13305.0;168110.0;28045.0;65020.0;10080.0
286;A-U Alle economische activiteiten;Gelderland (PV);2024;287185.0;10200.0;213135.0;50915.0;12935.0;180090.0;28305.0;68530.0;10260.0
287;A-U Alle economische activiteiten;Gelderland (PV);2025;292045.0;10495.0;218705.0;49795.0;13045.0;183695.0;27870.0;70150.0;10330.0
288;A-U Alle economische activiteiten;Utrecht (PV);2010;;;;;;;;;
289;A-U Alle economische activiteiten;Utrecht (PV);2011;;;;;;;;;
290;A-U Alle economische activiteiten;Utrecht (PV);2012;;;;;;;;;
291;A-U Alle economische activiteiten;Utrecht (PV);2013;;;;;;;;;
292;A-U Alle economische activiteiten;Utrecht (PV);2014;;;;;;;;;
293;A-U Alle economische activiteiten;Utrecht (PV);2015;136440.0;4870.0;97400.0;26655.0;7510.0;78730.0;13570.0;37440.0;6695.0
294;A-U Alle economische activiteiten;Utrecht (PV);2016;142805.0;4930.0;103370.0;26905.0;7605.0;83750.0;13860.0;38495.0;6690.0
295;A-U Alle economische activiteiten;Utrecht (PV);2017;147490.0;5315.0;107370.0;27055.0;7755.0;87455.0;13940.0;39315.0;6780.0
296;A-U Alle economische activiteiten;Utrecht (PV);2018;154610.0;5330.0;113735.0;27480.0;8070.0;92805.0;14265.0;40650.0;6890.0
297;A-U Alle economische activiteiten;Utrecht (PV);2019;166225.0;5625.0;123280.0;28875.0;8440.0;101020.0;15125.0;42870.0;7215.0
298;A-U Alle economische activiteiten;Utrecht (PV);2020;175510.0;5825.0;131855.0;29020.0;8810.0;108745.0;15420.0;44105.0;7240.0
299;A-U Alle economische activiteiten;Utrecht (PV);2021;180460.0;5990.0;136240.0;29460.0;8770.0;112865.0;15615.0;45010.0;6970.0
300;A-U Alle economische activiteiten;Utrecht (PV);2022;194320.0;5885.0;148935.0;30425.0;9080.0;121365.0;16110.0;49295.0;7550.0
301;A-U Alle economische activiteiten;Utrecht (PV);2023;202020.0;6225.0;156605.0;30045.0;9145.0;129890.0;15495.0;49255.0;7385.0
302;A-U Alle economische activiteiten;Utrecht (PV);2024;214545.0;6240.0;168545.0;30795.0;8970.0;139755.0;15610.0;51670.0;7510.0
303;A-U Alle economische activiteiten;Utrecht (PV);2025;217950.0;6865.0;172030.0;30050.0;9005.0;142270.0;15355.0;52810.0;7515.0
304;A-U Alle economische activiteiten;Noord-Holland (PV);2010;;;;;;;;;
305;A-U Alle economische activiteiten;Noord-Holland (PV);2011;;;;;;;;;
306;A-U Alle economische activiteiten;Noord-Holland (PV);2012;;;;;;;;;
307;A-U Alle economische activiteiten;Noord-Holland (PV);2013;;;;;;;;;
308;A-U Alle economische activiteiten;Noord-Holland (PV);2014;;;;;;;;;
309;A-U Alle economische activiteiten;Noord-Holland (PV);2015;320135.0;12120.0;228445.0;63575.0;15995.0;189340.0;33800.0;83050.0;13950.0
310;A-U Alle economische activiteiten;Noord-Holland (PV);2016;336425.0;12495.0;243345.0;64320.0;16265.0;202285.0;34480.0;85710.0;13955.0
311;A-U Alle economische activiteiten;Noord-Holland (PV);2017;349755.0;13235.0;255155.0;64720.0;16655.0;212660.0;34390.0;88485.0;14210.0
312;A-U Alle economische activiteiten;Noord-Holland (PV);2018;369455.0;13495.0;272725.0;66065.0;17175.0;227010.0;35460.0;92460.0;14535.0
313;A-U Alle economische activiteiten;Noord-Holland (PV);2019;389755.0;13560.0;291300.0;67220.0;17670.0;242845.0;36045.0;95915.0;14930.0
314;A-U Alle economische activiteiten;Noord-Holland (PV);2020;412640.0;13910.0;312770.0;67785.0;18170.0;261845.0;36880.0;98980.0;14935.0
315;A-U Alle economische activiteiten;Noord-Holland (PV);2021;426160.0;14260.0;324895.0;69130.0;17870.0;273075.0;37360.0;101250.0;14470.0
316;A-U Alle economische activiteiten;Noord-Holland (PV);2022;461220.0;14895.0;356255.0;71560.0;18510.0;293925.0;38620.0;112765.0;15905.0
317;A-U Alle economische activiteiten;Noord-Holland (PV);2023;477365.0;15355.0;372880.0;70240.0;18890.0;314035.0;37090.0;111030.0;15210.0
318;A-U Alle economische activiteiten;Noord-Holland (PV);2024;509005.0;15565.0;402595.0;72040.0;18810.0;338430.0;37660.0;117435.0;15485.0
319;A-U Alle economische activiteiten;Noord-Holland (PV);2025;517805.0;16670.0;412040.0;70455.0;18645.0;346065.0;36825.0;119555.0;15360.0
320;A-U Alle economische activiteiten;Zuid-Holland (PV);2010;;;;;;;;;
321;A-U Alle economische activiteiten;Zuid-Holland (PV);2011;;;;;;;;;
322;A-U Alle economische activiteiten;Zuid-Holland (PV);2012;;;;;;;;;
323;A-U Alle economische activiteiten;Zuid-Holland (PV);2013;;;;;;;;;
324;A-U Alle economische activiteiten;Zuid-Holland (PV);2014;;;;;;;;;
325;A-U Alle economische activiteiten;Zuid-Holland (PV);2015;328940.0;13625.0;226270.0;69960.0;19085.0;185740.0;35270.0;91995.0;15945.0
326;A-U Alle economische activiteiten;Zuid-Holland (PV);2016;343955.0;13780.0;240600.0;70275.0;19305.0;197910.0;35865.0;94190.0;15985.0
327;A-U Alle economische activiteiten;Zuid-Holland (PV);2017;355315.0;14195.0;251050.0;70450.0;19615.0;207930.0;35540.0;95905.0;15940.0
328;A-U Alle economische activiteiten;Zuid-Holland (PV);2018;375050.0;14535.0;268485.0;71900.0;20125.0;223170.0;36520.0;99120.0;16250.0
329;A-U Alle economische activiteiten;Zuid-Holland (PV);2019;394370.0;14280.0;287285.0;72440.0;20375.0;240215.0;36690.0;101220.0;16255.0
330;A-U Alle economische activiteiten;Zuid-Holland (PV);2020;420575.0;14970.0;311985.0;72835.0;20785.0;262660.0;37495.0;104155.0;16265.0
331;A-U Alle economische activiteiten;Zuid-Holland (PV);2021;440145.0;15030.0;329920.0;74250.0;20940.0;279450.0;38360.0;106555.0;15780.0
332;A-U Alle economische activiteiten;Zuid-Holland (PV);2022;480510.0;15435.0;366755.0;76810.0;21510.0;306335.0;39575.0;117520.0;17080.0
333;A-U Alle economische activiteiten;Zuid-Holland (PV);2023;504685.0;16100.0;391180.0;75520.0;21885.0;334150.0;38415.0;115850.0;16270.0
334;A-U Alle economische activiteiten;Zuid-Holland (PV);2024;542960.0;16565.0;427450.0;77730.0;21210.0;365440.0;39050.0;121875.0;16595.0
335;A-U Alle economische activiteiten;Zuid-Holland (PV);2025;552695.0;17720.0;437530.0;76365.0;21075.0;373000.0;38750.0;124300.0;16645.0
336;A-U Alle economische activiteiten;Zeeland (PV);2010;;;;;;;;;
337;A-U Alle economische activiteiten;Zeeland (PV);2011;;;;;;;;;
338;A-U Alle economische activiteiten;Zeeland (PV);2012;;;;;;;;;
339;A-U Alle economische activiteiten;Zeeland (PV);2013;;;;;;;;;
340;A-U Alle economische activiteiten;Zeeland (PV);2014;;;;;;;;;
341;A-U Alle economische activiteiten;Zeeland (PV);2015;34900.0;1410.0;21435.0;9900.0;2145.0;18075.0;6535.0;8205.0;2090.0
342;A-U Alle economische activiteiten;Zeeland (PV);2016;36145.0;1465.0;22605.0;9890.0;2190.0;18975.0;6640.0;8465.0;2085.0
343;A-U Alle economische activiteiten;Zeeland (PV);2017;36990.0;1580.0;23240.0;9960.0;2210.0;19635.0;6720.0;8595.0;2055.0
344;A-U Alle economische activiteiten;Zeeland (PV);2018;38250.0;1605.0;24220.0;10120.0;2305.0;20380.0;6885.0;8925.0;2070.0
345;A-U Alle economische activiteiten;Zeeland (PV);2019;39855.0;1695.0;25680.0;10090.0;2390.0;21495.0;6985.0;9220.0;2145.0
346;A-U Alle economische activiteiten;Zeeland (PV);2020;41340.0;1725.0;27110.0;10045.0;2460.0;22655.0;7045.0;9525.0;2110.0
347;A-U Alle economische activiteiten;Zeeland (PV);2021;42800.0;1805.0;28350.0;10145.0;2500.0;23865.0;7085.0;9735.0;2115.0
348;A-U Alle economische activiteiten;Zeeland (PV);2022;45800.0;1750.0;31020.0;10520.0;2510.0;25740.0;7180.0;10625.0;2255.0
349;A-U Alle economische activiteiten;Zeeland (PV);2023;47245.0;1890.0;32335.0;10480.0;2540.0;27105.0;7120.0;10685.0;2340.0
350;A-U Alle economische activiteiten;Zeeland (PV);2024;49680.0;2020.0;34500.0;10750.0;2410.0;28800.0;7240.0;11270.0;2365.0
351;A-U Alle economische activiteiten;Zeeland (PV);2025;50280.0;2065.0;35195.0;10635.0;2385.0;29195.0;7160.0;11610.0;2310.0
352;A-U Alle economische activiteiten;Noord-Brabant (PV);2010;;;;;;;;;
353;A-U Alle economische activiteiten;Noord-Brabant (PV);2011;;;;;;;;;
354;A-U Alle economische activiteiten;Noord-Brabant (PV);2012;;;;;;;;;
355;A-U Alle economische activiteiten;Noord-Brabant (PV);2013;;;;;;;;;
356;A-U Alle economische activiteiten;Noord-Brabant (PV);2014;;;;;;;;;
357;A-U Alle economische activiteiten;Noord-Brabant (PV);2015;244820.0;9145.0;164740.0;57150.0;13790.0;133240.0;31965.0;70705.0;8905.0
358;A-U Alle economische activiteiten;Noord-Brabant (PV);2016;253520.0;9450.0;172965.0;57170.0;13940.0;139835.0;32395.0;72320.0;8975.0
359;A-U Alle economische activiteiten;Noord-Brabant (PV);2017;260615.0;9940.0;178855.0;57510.0;14320.0;145220.0;32600.0;73690.0;9110.0
360;A-U Alle economische activiteiten;Noord-Brabant (PV);2018;271375.0;10010.0;188140.0;58375.0;14860.0;152885.0;33135.0;76105.0;9260.0
361;A-U Alle economische activiteiten;Noord-Brabant (PV);2019;282580.0;10085.0;198515.0;58830.0;15160.0;161490.0;33545.0;78150.0;9370.0
362;A-U Alle economische activiteiten;Noord-Brabant (PV);2020;295750.0;10415.0;210690.0;58995.0;15650.0;172400.0;33780.0;80155.0;9410.0
363;A-U Alle economische activiteiten;Noord-Brabant (PV);2021;305735.0;10700.0;219455.0;60005.0;15570.0;180525.0;34235.0;81945.0;9030.0
364;A-U Alle economische activiteiten;Noord-Brabant (PV);2022;330565.0;10895.0;241625.0;61885.0;16165.0;195470.0;35025.0;89995.0;10075.0
365;A-U Alle economische activiteiten;Noord-Brabant (PV);2023;340445.0;11570.0;251385.0;60975.0;16515.0;207025.0;33905.0;89510.0;10005.0
366;A-U Alle economische activiteiten;Noord-Brabant (PV);2024;359785.0;12390.0;269590.0;61560.0;16245.0;221570.0;34045.0;94000.0;10175.0
367;A-U Alle economische activiteiten;Noord-Brabant (PV);2025;366420.0;12965.0;276655.0;60545.0;16255.0;226170.0;33545.0;96325.0;10380.0
368;A-U Alle economische activiteiten;Limburg (PV);2010;;;;;;;;;
369;A-U Alle economische activiteiten;Limburg (PV);2011;;;;;;;;;
370;A-U Alle economische activiteiten;Limburg (PV);2012;;;;;;;;;
371;A-U Alle economische activiteiten;Limburg (PV);2013;;;;;;;;;
372;A-U Alle economische activiteiten;Limburg (PV);2014;;;;;;;;;
373;A-U Alle economische activiteiten;Limburg (PV);2015;91130.0;3375.0;58445.0;23510.0;5810.0;49460.0;13335.0;23965.0;4365.0
374;A-U Alle economische activiteiten;Limburg (PV);2016;94275.0;3420.0;61545.0;23465.0;5840.0;52040.0;13460.0;24415.0;4360.0
375;A-U Alle economische activiteiten;Limburg (PV);2017;96850.0;3740.0;63850.0;23320.0;5930.0;54225.0;13370.0;24845.0;4415.0
376;A-U Alle economische activiteiten;Limburg (PV);2018;100385.0;3875.0;66900.0;23540.0;6075.0;56685.0;13585.0;25670.0;4440.0
377;A-U Alle economische activiteiten;Limburg (PV);2019;103865.0;3880.0;70085.0;23785.0;6115.0;59280.0;13780.0;26295.0;4505.0
378;A-U Alle economische activiteiten;Limburg (PV);2020;107285.0;3995.0;73445.0;23600.0;6245.0;62125.0;13725.0;26915.0;4520.0
379;A-U Alle economische activiteiten;Limburg (PV);2021;110335.0;4055.0;76285.0;23730.0;6265.0;64730.0;13765.0;27490.0;4350.0
380;A-U Alle economische activiteiten;Limburg (PV);2022;118280.0;4130.0;83460.0;24290.0;6405.0;69525.0;13925.0;29985.0;4845.0
381;A-U Alle economische activiteiten;Limburg (PV);2023;121250.0;4260.0;86575.0;23925.0;6490.0;73190.0;13620.0;29645.0;4790.0
382;A-U Alle economische activiteiten;Limburg (PV);2024;127705.0;4500.0;92475.0;24320.0;6415.0;78075.0;13605.0;31145.0;4875.0
383;A-U Alle economische activiteiten;Limburg (PV);2025;129835.0;4765.0;94900.0;23750.0;6420.0;79795.0;13490.0;31660.0;4895.0
384;A-U Alle economische activiteiten;Extra-Regio (PV);2010;;;;;;;;;
385;A-U Alle economische activiteiten;Extra-Regio (PV);2011;;;;;;;;;
386;A-U Alle economische activiteiten;Extra-Regio (PV);2012;;;;;;;;;
387;A-U Alle economische activiteiten;Extra-Regio (PV);2013;;;;;;;;;
388;A-U Alle economische activiteiten;Extra-Regio (PV);2014;;;;;;;;;
389;A-U Alle economische activiteiten;Extra-Regio (PV);2015;;;;;;;;;
390;A-U Alle economische activiteiten;Extra-Regio (PV);2016;;;;;;;;;
391;A-U Alle economische activiteiten;Extra-Regio (PV);2017;;;;;;;;;
392;A-U Alle economische activiteiten;Extra-Regio (PV);2018;;;;;;;;;
393;A-U Alle economische activiteiten;Extra-Regio (PV);2019;;;;;;;;;
394;A-U Alle economische activiteiten;Extra-Regio (PV);2020;;;;;;;;;
395;A-U Alle economische activiteiten;Extra-Regio (PV);2021;;;;;;;;;
396;A-U Alle economische activiteiten;Extra-Regio (PV);2022;;;;;;;;;
397;A-U Alle economische activiteiten;Extra-Regio (PV);2023;;;;;;;;;
398;A-U Alle economische activiteiten;Extra-Regio (PV);2024;;;;;;;;;
399;A-U Alle economische activiteiten;Extra-Regio (PV);2025;;;;;;;;;
400;A-U Alle economische activiteiten;Buitenland (PV);2010;;;;;;;;;
401;A-U Alle economische activiteiten;Buitenland (PV);2011;;;;;;;;;
402;A-U Alle economische activiteiten;Buitenland (PV);2012;;;;;;;;;
403;A-U Alle economische activiteiten;Buitenland (PV);2013;;;;;;;;;
404;A-U Alle economische activiteiten;Buitenland (PV);2014;;;;;;;;;
405;A-U Alle economische activiteiten;Buitenland (PV);2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
406;A-U Alle economische activiteiten;Buitenland (PV);2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
407;A-U Alle economische activiteiten;Buitenland (PV);2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
408;A-U Alle economische activiteiten;Buitenland (PV);2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
409;A-U Alle economische activiteiten;Buitenland (PV);2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
410;A-U Alle economische activiteiten;Buitenland (PV);2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
411;A-U Alle economische activiteiten;Buitenland (PV);2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
412;A-U Alle economische activiteiten;Buitenland (PV);2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
413;A-U Alle economische activiteiten;Buitenland (PV);2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
414;A-U Alle economische activiteiten;Buitenland (PV);2024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
415;A-U Alle economische activiteiten;Buitenland (PV);2025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
416;A-U Alle economische activiteiten;Niet in te delen (PV);2010;;;;;;;;;
417;A-U Alle economische activiteiten;Niet in te delen (PV);2011;;;;;;;;;
418;A-U Alle economische activiteiten;Niet in te delen (PV);2012;;;;;;;;;
419;A-U Alle economische activiteiten;Niet in te delen (PV);2013;;;;;;;;;
420;A-U Alle economische activiteiten;Niet in te delen (PV);2014;;;;;;;;;
421;A-U Alle economische activiteiten;Niet in te delen (PV);2015;15.0;10.0;5.0;0.0;0.0;0.0;0.0;10.0;5.0
422;A-U Alle economische activiteiten;Niet in te delen (PV);2016;10.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0
423;A-U Alle economische activiteiten;Niet in te delen (PV);2017;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
424;A-U Alle economische activiteiten;Niet in te delen (PV);2018;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
425;A-U Alle economische activiteiten;Niet in te delen (PV);2019;4025.0;5.0;2780.0;1160.0;80.0;80.0;0.0;5.0;3940.0
426;A-U Alle economische activiteiten;Niet in te delen (PV);2020;4255.0;5.0;2930.0;1225.0;100.0;75.0;0.0;5.0;4175.0
427;A-U Alle economische activiteiten;Niet in te delen (PV);2021;4270.0;5.0;2985.0;1185.0;90.0;45.0;5.0;5.0;4215.0
428;A-U Alle economische activiteiten;Niet in te delen (PV);2022;4740.0;5.0;3350.0;1295.0;90.0;45.0;0.0;5.0;4690.0
429;A-U Alle economische activiteiten;Niet in te delen (PV);2023;4695.0;5.0;3230.0;1360.0;100.0;45.0;0.0;5.0;4645.0
