ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;BeursgenoteerdeAandelen_6;AandelenInBeleggingsfondsen_7
713;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2008 4e kwartaal;0.0;;;-949.0;1421.0;;
714;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2008;0.0;;;6687.0;17932.0;;
715;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2009 1e kwartaal;0.0;;;621.0;-6620.0;;
716;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2009 2e kwartaal;0.0;;;-45.0;-382.0;;
717;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2009 3e kwartaal;0.0;;;-9404.0;221.0;;
718;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2009 4e kwartaal;0.0;;;4450.0;13990.0;;
719;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2009;0.0;;;-4378.0;7209.0;;
720;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2010 1e kwartaal;0.0;-2.0;-331.0;7794.0;8119.0;-538.0;0.0
721;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2010 2e kwartaal;0.0;11.0;-2058.0;2919.0;-3171.0;1602.0;0.0
722;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2010 3e kwartaal;0.0;93.0;-538.0;-770.0;722.0;-878.0;0.0
723;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2010 4e kwartaal;0.0;22.0;-949.0;7308.0;-3452.0;-287.0;0.0
724;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2010;0.0;124.0;-3876.0;17251.0;2218.0;-101.0;0.0
725;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2011 1e kwartaal;0.0;-32.0;-84.0;12523.0;-4324.0;-896.0;0.0
726;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2011 2e kwartaal;0.0;-63.0;373.0;19405.0;-2069.0;-818.0;0.0
727;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2011 3e kwartaal;0.0;-11.0;26.0;2484.0;-2419.0;-75.0;0.0
728;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2011 4e kwartaal;0.0;-9.0;1027.0;3770.0;-305.0;-625.0;0.0
729;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2011;0.0;-115.0;1342.0;38182.0;-9117.0;-2414.0;0.0
730;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2012 1e kwartaal;0.0;-17.0;475.0;616.0;-4460.0;-287.0;0.0
731;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2012 2e kwartaal;0.0;3.0;204.0;-315.0;-2541.0;473.0;0.0
732;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2012 3e kwartaal;0.0;48.0;-364.0;-2506.0;-3864.0;-475.0;0.0
733;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2012 4e kwartaal;0.0;-34.0;-203.0;-5820.0;-4602.0;-314.0;0.0
734;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2012;0.0;0.0;112.0;-8025.0;-15467.0;-603.0;0.0
735;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2013 1e kwartaal;0.0;10.0;-176.0;-3508.0;-1636.0;-709.0;0.0
736;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2013 2e kwartaal;0.0;204.0;-293.0;-5297.0;1241.0;83.0;0.0
737;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2013 3e kwartaal;0.0;-98.0;-739.0;-11517.0;-316.0;7533.0;0.0
738;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2013 4e kwartaal;0.0;10.0;-162.0;-8183.0;1381.0;-8625.0;0.0
739;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2013;0.0;126.0;-1370.0;-28505.0;670.0;-1718.0;0.0
740;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2014 1e kwartaal;0.0;-25.0;-22.0;-1756.0;-8990.0;-741.0;0.0
741;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2014 2e kwartaal;0.0;42.0;46.0;-2073.0;-7169.0;-729.0;0.0
742;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2014 3e kwartaal;0.0;-48.0;-280.0;-3639.0;-6276.0;-143.0;0.0
743;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2014 4e kwartaal;0.0;42.0;-303.0;-6945.0;-6949.0;-610.0;0.0
744;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2014;0.0;11.0;-559.0;-14413.0;-29384.0;-2223.0;0.0
745;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2015 1e kwartaal;0.0;-90.0;-207.0;4617.0;435.0;-754.0;0.0
746;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2015 2e kwartaal;0.0;50.0;82.0;-8531.0;4016.0;-700.0;0.0
747;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2015 3e kwartaal;0.0;71.0;-94.0;-7783.0;-2235.0;-252.0;0.0
748;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2015 4e kwartaal;0.0;-133.0;-155.0;-11949.0;377.0;-540.0;0.0
749;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2015;0.0;-102.0;-374.0;-23646.0;2593.0;-2246.0;0.0
750;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2016 1e kwartaal;0.0;161.0;-189.0;11271.0;-975.0;-440.0;0.0
751;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2016 2e kwartaal;0.0;-142.0;726.0;-9371.0;4346.0;5510.0;0.0
752;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2016 3e kwartaal;0.0;-1.0;141.0;-4599.0;-75.0;-3697.0;0.0
753;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2016 4e kwartaal;0.0;141.0;-107.0;-12453.0;512.0;-133.0;0.0
754;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2016;0.0;159.0;571.0;-15152.0;3808.0;1240.0;0.0
755;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2017 1e kwartaal;0.0;-140.0;-123.0;9211.0;-1946.0;-1215.0;0.0
756;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2017 2e kwartaal;0.0;-10.0;93.0;-8213.0;4241.0;1204.0;0.0
757;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2017 3e kwartaal;0.0;38.0;109.0;-2672.0;-1.0;-900.0;0.0
758;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2017 4e kwartaal;0.0;-51.0;-136.0;-14833.0;2379.0;-1690.0;0.0
759;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Financiële transacties;2017;0.0;-163.0;-57.0;-16507.0;4673.0;-2601.0;0.0
760;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;1999 1e kwartaal;0.0;;;307.0;-343.0;;
761;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;1999 2e kwartaal;0.0;;;548.0;282.0;;
762;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;1999 3e kwartaal;0.0;;;764.0;904.0;;
763;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;1999 4e kwartaal;0.0;;;932.0;1359.0;;
764;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;1999;0.0;;;2551.0;2202.0;;
765;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2000 1e kwartaal;0.0;;;-27.0;1054.0;;
766;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2000 2e kwartaal;0.0;;;3.0;1578.0;;
767;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2000 3e kwartaal;0.0;;;-152.0;1489.0;;
768;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2000 4e kwartaal;0.0;;;-235.0;604.0;;
769;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2000;0.0;;;-411.0;4725.0;;
770;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2001 1e kwartaal;0.0;;;-1235.0;1785.0;;
771;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2001 2e kwartaal;0.0;;;-2361.0;685.0;;
772;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2001 3e kwartaal;0.0;;;-2656.0;293.0;;
773;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2001 4e kwartaal;0.0;;;-3052.0;590.0;;
774;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2001;0.0;;;-9304.0;3353.0;;
775;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2002 1e kwartaal;0.0;;;-998.0;201.0;;
776;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2002 2e kwartaal;0.0;;;-1230.0;41.0;;
777;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2002 3e kwartaal;0.0;;;-882.0;-51.0;;
778;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2002 4e kwartaal;0.0;;;-286.0;-118.0;;
779;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2002;0.0;;;-3396.0;73.0;;
780;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2003 1e kwartaal;0.0;;;892.0;151.0;;
781;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2003 2e kwartaal;0.0;;;924.0;-184.0;;
782;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2003 3e kwartaal;0.0;;;971.0;-81.0;;
783;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2003 4e kwartaal;0.0;;;1050.0;-133.0;;
784;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2003;0.0;;;3837.0;-247.0;;
785;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2004 1e kwartaal;0.0;;;-199.0;-529.0;;
786;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2004 2e kwartaal;0.0;;;-368.0;-394.0;;
787;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2004 3e kwartaal;0.0;;;-485.0;-248.0;;
788;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2004 4e kwartaal;0.0;;;-550.0;19.0;;
789;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2004;0.0;;;-1602.0;-1152.0;;
790;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2005 1e kwartaal;0.0;;;-4955.0;-3111.0;;
791;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2005 2e kwartaal;0.0;;;1327.0;-1920.0;;
792;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2005 3e kwartaal;0.0;;;101.0;-731.0;;
793;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2005 4e kwartaal;0.0;;;1087.0;-3082.0;;
794;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2005;0.0;;;-2440.0;-8844.0;;
795;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2006 1e kwartaal;0.0;;;-83.0;-1400.0;;
796;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2006 2e kwartaal;0.0;;;-789.0;-465.0;;
797;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2006 3e kwartaal;0.0;;;-368.0;-588.0;;
798;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2006 4e kwartaal;0.0;;;-428.0;253.0;;
799;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2006;0.0;;;-1668.0;-2200.0;;
800;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2007 1e kwartaal;0.0;;;262.0;203.0;;
801;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2007 2e kwartaal;0.0;;;-223.0;-35.0;;
802;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2007 3e kwartaal;0.0;;;-283.0;-272.0;;
803;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2007 4e kwartaal;0.0;;;247.0;187.0;;
804;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2007;0.0;;;3.0;83.0;;
805;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2008 1e kwartaal;0.0;;;350.0;-100.0;;
806;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2008 2e kwartaal;0.0;;;1094.0;199.0;;
807;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2008 3e kwartaal;0.0;;;1982.0;215.0;;
808;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2008 4e kwartaal;0.0;;;-3069.0;2036.0;;
809;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2008;0.0;;;357.0;2350.0;;
810;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2009 1e kwartaal;0.0;;;-3654.0;63.0;;
811;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2009 2e kwartaal;0.0;;;676.0;-167.0;;
812;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2009 3e kwartaal;0.0;;;531.0;-161.0;;
813;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2009 4e kwartaal;0.0;;;22436.0;23741.0;;
814;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2009;0.0;;;19989.0;23476.0;;
815;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2010 1e kwartaal;0.0;3.0;37.0;-915.0;-44.0;3862.0;0.0
816;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2010 2e kwartaal;0.0;0.0;-394.0;-605.0;3026.0;-2660.0;0.0
817;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2010 3e kwartaal;0.0;-1.0;-4.0;-1876.0;-767.0;1532.0;0.0
818;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2010 4e kwartaal;0.0;0.0;-72.0;-1266.0;-163.0;4067.0;0.0
819;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2010;0.0;2.0;-433.0;-4662.0;2052.0;6801.0;0.0
820;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2011 1e kwartaal;0.0;0.0;-312.0;-63.0;-424.0;121.0;0.0
821;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2011 2e kwartaal;0.0;0.0;212.0;255.0;444.0;-4114.0;0.0
822;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2011 3e kwartaal;0.0;0.0;-156.0;783.0;1168.0;-6453.0;0.0
823;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2011 4e kwartaal;0.0;3.0;-1525.0;595.0;1243.0;4445.0;0.0
824;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2011;0.0;3.0;-1781.0;1570.0;2431.0;-6001.0;0.0
825;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2012 1e kwartaal;0.0;0.0;136.0;-327.0;548.0;2856.0;0.0
826;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2012 2e kwartaal;0.0;0.0;-124.0;432.0;393.0;-1632.0;0.0
827;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2012 3e kwartaal;0.0;0.0;77.0;-312.0;-71.0;604.0;0.0
828;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2012 4e kwartaal;0.0;-1.0;68.0;-395.0;-380.0;1581.0;0.0
829;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2012;0.0;-1.0;157.0;-602.0;490.0;3409.0;0.0
830;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2013 1e kwartaal;0.0;0.0;-26.0;77.0;-304.0;3338.0;0.0
831;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2013 2e kwartaal;0.0;0.0;-38.0;-420.0;-529.0;-3144.0;0.0
832;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2013 3e kwartaal;0.0;0.0;8.0;-458.0;-442.0;3584.0;0.0
833;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2013 4e kwartaal;0.0;0.0;9.0;-609.0;-398.0;-307.0;0.0
834;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2013;0.0;0.0;-47.0;-1410.0;-1673.0;3471.0;0.0
835;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2014 1e kwartaal;0.0;0.0;213.0;300.0;417.0;1130.0;0.0
836;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2014 2e kwartaal;0.0;0.0;72.0;56.0;-192.0;287.0;0.0
837;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2014 3e kwartaal;0.0;0.0;111.0;1799.0;2043.0;-70.0;0.0
838;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2014 4e kwartaal;0.0;1.0;-51.0;45166.0;-1232.0;1678.0;0.0
839;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2014;0.0;1.0;345.0;47321.0;1036.0;3025.0;0.0
840;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2015 1e kwartaal;0.0;0.0;60.0;3178.0;23120.0;7762.0;0.0
841;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2015 2e kwartaal;0.0;0.0;-133.0;987.0;653.0;-1663.0;0.0
842;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2015 3e kwartaal;0.0;0.0;-12.0;1411.0;1518.0;-112.0;0.0
843;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2015 4e kwartaal;0.0;3.0;-109.0;1743.0;1517.0;3276.0;0.0
844;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2015;0.0;3.0;-194.0;7319.0;26808.0;9263.0;0.0
845;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2016 1e kwartaal;0.0;-1.0;49.0;-901.0;-280.0;34.0;0.0
846;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2016 2e kwartaal;0.0;0.0;110.0;123.0;98.0;-687.0;0.0
847;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2016 3e kwartaal;0.0;0.0;53.0;-330.0;-369.0;1262.0;0.0
848;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2016 4e kwartaal;0.0;2.0;-67.0;580.0;-81.0;-2849.0;0.0
849;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2016;0.0;1.0;145.0;-528.0;-632.0;-2240.0;0.0
850;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2017 1e kwartaal;0.0;-1.0;-26.0;-382.0;-699.0;5512.0;0.0
851;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2017 2e kwartaal;0.0;-4.0;-327.0;-1203.0;-438.0;2139.0;0.0
852;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2017 3e kwartaal;0.0;0.0;25.0;-782.0;-652.0;374.0;0.0
853;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2017 4e kwartaal;0.0;0.0;50.0;-403.0;-341.0;515.0;0.0
854;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Totaal overige mutaties;2017;0.0;-5.0;-278.0;-2770.0;-2130.0;8540.0;0.0
855;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Prijsmutaties en herwaarderingen;1999 1e kwartaal;;;;;;;
856;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Prijsmutaties en herwaarderingen;1999 2e kwartaal;;;;;;;
857;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Prijsmutaties en herwaarderingen;1999 3e kwartaal;;;;;;;
858;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Prijsmutaties en herwaarderingen;1999 4e kwartaal;;;;;;;
859;Totaal binnenlandse sectoren;Niet-financiële vennootschappen;Prijsmutaties en herwaarderingen;1999;;;;;;;
