ID;BedrijfstakkenBranchesSBI2008;Perioden;Waarde_1;Volume_2;Waarde_3;Volume_4;Waarde_5;Volume_6;Waarde_7;Volume_8;Waarde_9;Volume_10;Waarde_11;Volume_12
1791;476 Winkels in recreatieartikelen;2005 4e kwartaal;106.9;103.9;0.6;2.7;98.4;97.5;0.6;1.1;106.9;105.2;0.9;2.5
1792;476 Winkels in recreatieartikelen;2005;96.5;94.9;-2.9;-0.6;96.5;94.9;-2.9;-0.6;96.5;94.8;-2.9;-0.6
1793;476 Winkels in recreatieartikelen;2006 januari;84.4;84.9;7.5;9.5;;;;;82.4;82.7;6.0;7.6
1794;476 Winkels in recreatieartikelen;2006 februari;81.2;80.9;8.9;11.0;;;;;80.6;80.2;9.1;10.9
1795;476 Winkels in recreatieartikelen;2006 maart;92.2;90.8;5.1;6.4;;;;;93.2;91.5;6.4;7.6
1796;476 Winkels in recreatieartikelen;2006 1e kwartaal;85.9;85.5;7.1;8.9;101.6;100.7;3.2;3.3;85.4;84.8;7.1;8.6
1797;476 Winkels in recreatieartikelen;2006 april;98.5;97.6;6.8;8.2;;;;;98.2;96.4;5.1;6.4
1798;476 Winkels in recreatieartikelen;2006 mei;106.4;105.2;11.7;12.3;;;;;105.8;103.4;14.2;14.8
1799;476 Winkels in recreatieartikelen;2006 juni;109.6;109.7;6.1;6.8;;;;;110.3;109.2;6.2;7.1
1800;476 Winkels in recreatieartikelen;2006 2e kwartaal;104.8;104.2;8.2;9.1;102.2;101.6;0.6;0.8;104.7;103.0;8.4;9.4
1801;476 Winkels in recreatieartikelen;2006 juli;117.7;120.3;10.7;12.1;;;;;116.9;117.7;9.9;10.9
1802;476 Winkels in recreatieartikelen;2006 augustus;111.1;111.4;9.1;9.3;;;;;114.2;114.2;9.7;10.1
1803;476 Winkels in recreatieartikelen;2006 september;101.6;99.8;4.2;4.4;;;;;102.9;101.2;5.3;5.7
1804;476 Winkels in recreatieartikelen;2006 3e kwartaal;110.2;110.5;8.1;8.7;104.9;104.0;2.6;2.4;111.3;111.0;8.4;9.0
1805;476 Winkels in recreatieartikelen;2006 oktober;99.1;97.2;7.4;7.8;;;;;97.0;95.3;6.0;6.3
1806;476 Winkels in recreatieartikelen;2006 november;116.9;113.7;7.3;8.3;;;;;117.4;115.7;8.1;8.5
1807;476 Winkels in recreatieartikelen;2006 december;126.1;123.7;5.6;6.2;;;;;126.1;125.4;4.7;4.9
1808;476 Winkels in recreatieartikelen;2006 4e kwartaal;114.0;111.5;6.7;7.4;106.2;105.5;1.2;1.5;113.5;112.1;6.2;6.6
1809;476 Winkels in recreatieartikelen;2006;103.7;102.9;7.5;8.5;103.7;102.9;7.5;8.5;103.7;102.7;7.5;8.4
1810;476 Winkels in recreatieartikelen;2007 januari;86.3;86.4;2.2;1.8;;;;;85.8;86.1;4.1;4.2
1811;476 Winkels in recreatieartikelen;2007 februari;87.0;86.8;7.1;7.3;;;;;86.3;86.3;7.1;7.5
1812;476 Winkels in recreatieartikelen;2007 maart;107.3;105.0;16.4;15.6;;;;;109.0;106.5;17.0;16.3
1813;476 Winkels in recreatieartikelen;2007 1e kwartaal;93.5;92.8;8.8;8.4;110.9;109.5;4.4;3.8;93.7;93.1;9.7;9.7
1814;476 Winkels in recreatieartikelen;2007 april;109.9;108.1;11.5;10.8;;;;;107.7;105.0;9.6;8.9
1815;476 Winkels in recreatieartikelen;2007 mei;114.9;112.5;8.0;7.0;;;;;115.0;111.9;8.7;8.2
1816;476 Winkels in recreatieartikelen;2007 juni;124.3;122.7;13.3;11.8;;;;;126.1;123.7;14.3;13.3
1817;476 Winkels in recreatieartikelen;2007 2e kwartaal;116.4;114.4;11.0;9.9;111.9;110.2;0.9;0.6;116.3;113.5;11.0;10.2
1818;476 Winkels in recreatieartikelen;2007 juli;121.3;121.7;3.0;1.2;;;;;118.5;118.2;1.4;0.5
1819;476 Winkels in recreatieartikelen;2007 augustus;114.6;114.2;3.2;2.5;;;;;118.8;118.2;4.0;3.5
1820;476 Winkels in recreatieartikelen;2007 september;108.7;106.8;7.0;7.0;;;;;108.3;106.6;5.2;5.3
1821;476 Winkels in recreatieartikelen;2007 3e kwartaal;114.9;114.2;4.3;3.4;111.8;109.8;-0.1;-0.3;115.2;114.3;3.5;3.0
1822;476 Winkels in recreatieartikelen;2007 oktober;108.3;105.9;9.2;9.0;;;;;107.6;105.9;11.0;11.1
1823;476 Winkels in recreatieartikelen;2007 november;125.0;121.5;7.0;6.8;;;;;125.4;123.6;6.8;6.8
1824;476 Winkels in recreatieartikelen;2007 december;136.7;134.0;8.4;8.4;;;;;135.8;134.8;7.7;7.5
1825;476 Winkels in recreatieartikelen;2007 4e kwartaal;123.3;120.5;8.1;8.0;113.5;112.4;1.6;2.4;122.9;121.4;8.3;8.3
1826;476 Winkels in recreatieartikelen;2007;112.0;110.5;8.0;7.3;112.0;110.5;8.0;7.3;112.0;110.6;8.0;7.7
1827;476 Winkels in recreatieartikelen;2008 januari;90.5;94.5;4.8;9.4;;;;;90.3;93.9;5.3;9.0
1828;476 Winkels in recreatieartikelen;2008 februari;94.5;96.4;8.6;11.0;;;;;96.2;98.0;11.5;13.6
1829;476 Winkels in recreatieartikelen;2008 maart;103.9;103.1;-3.1;-1.8;;;;;102.9;101.9;-5.6;-4.3
1830;476 Winkels in recreatieartikelen;2008 1e kwartaal;96.3;98.0;3.0;5.6;114.5;115.6;0.8;2.8;96.5;98.0;3.0;5.3
1831;476 Winkels in recreatieartikelen;2008 april;113.2;113.4;3.0;4.9;;;;;112.9;112.9;4.8;7.5
1832;476 Winkels in recreatieartikelen;2008 mei;120.6;120.4;4.9;7.0;;;;;122.5;121.9;6.5;8.9
1833;476 Winkels in recreatieartikelen;2008 juni;125.8;126.6;1.2;3.2;;;;;123.1;123.3;-2.4;-0.3
1834;476 Winkels in recreatieartikelen;2008 2e kwartaal;119.9;120.1;3.0;5.0;116.0;116.8;1.4;1.0;119.5;119.3;2.8;5.1
1835;476 Winkels in recreatieartikelen;2008 juli;127.1;131.0;4.8;7.6;;;;;126.9;130.1;7.1;10.1
1836;476 Winkels in recreatieartikelen;2008 augustus;116.0;119.1;1.2;4.4;;;;;119.0;121.4;0.2;2.7
1837;476 Winkels in recreatieartikelen;2008 september;109.9;110.6;1.1;3.6;;;;;108.5;108.8;0.2;2.1
1838;476 Winkels in recreatieartikelen;2008 3e kwartaal;117.7;120.2;2.4;5.3;113.7;114.7;-2.0;-1.8;118.1;120.0;2.5;5.0
1839;476 Winkels in recreatieartikelen;2008 oktober;110.0;109.2;1.6;3.1;;;;;110.8;110.5;2.9;4.3
1840;476 Winkels in recreatieartikelen;2008 november;120.3;117.3;-3.8;-3.5;;;;;119.7;118.0;-4.6;-4.5
1841;476 Winkels in recreatieartikelen;2008 december;137.8;136.8;0.8;2.1;;;;;136.8;136.9;0.8;1.6
1842;476 Winkels in recreatieartikelen;2008 4e kwartaal;122.7;121.1;-0.5;0.5;112.4;112.4;-1.1;-2.0;122.4;121.8;-0.4;0.3
1843;476 Winkels in recreatieartikelen;2008;114.1;114.9;1.9;4.0;114.1;114.9;1.9;4.0;114.1;114.8;1.9;3.8
1844;476 Winkels in recreatieartikelen;2009 januari;89.6;92.4;-0.9;-2.3;;;;;91.3;93.7;1.1;-0.2
1845;476 Winkels in recreatieartikelen;2009 februari;86.7;88.5;-8.3;-8.1;;;;;86.2;87.9;-10.4;-10.3
1846;476 Winkels in recreatieartikelen;2009 maart;97.3;96.4;-6.4;-6.5;;;;;95.1;94.0;-7.6;-7.8
1847;476 Winkels in recreatieartikelen;2009 1e kwartaal;91.2;92.4;-5.3;-5.7;107.4;108.2;-4.4;-3.7;90.9;91.9;-5.8;-6.2
1848;476 Winkels in recreatieartikelen;2009 april;103.1;102.0;-8.9;-10.1;;;;;104.0;102.7;-7.8;-9.1
1849;476 Winkels in recreatieartikelen;2009 mei;109.6;108.9;-9.1;-9.6;;;;;110.0;109.2;-10.1;-10.4
1850;476 Winkels in recreatieartikelen;2009 juni;115.6;116.1;-8.1;-8.3;;;;;114.5;114.7;-7.0;-7.0
1851;476 Winkels in recreatieartikelen;2009 2e kwartaal;109.5;109.0;-8.7;-9.3;105.5;105.9;-1.8;-2.1;109.5;108.8;-8.3;-8.8
1852;476 Winkels in recreatieartikelen;2009 juli;118.5;121.7;-6.7;-7.1;;;;;120.1;122.9;-5.4;-5.6
1853;476 Winkels in recreatieartikelen;2009 augustus;110.0;112.7;-5.2;-5.4;;;;;108.5;110.9;-8.9;-8.6
1854;476 Winkels in recreatieartikelen;2009 september;101.5;101.7;-7.6;-8.0;;;;;101.6;101.8;-6.3;-6.5
1855;476 Winkels in recreatieartikelen;2009 3e kwartaal;110.0;112.1;-6.5;-6.8;106.9;107.6;1.3;1.6;110.1;111.8;-6.8;-6.9
1856;476 Winkels in recreatieartikelen;2009 oktober;99.0;98.4;-10.0;-9.9;;;;;100.7;100.1;-9.1;-9.4
1857;476 Winkels in recreatieartikelen;2009 november;111.3;109.9;-7.5;-6.3;;;;;109.9;108.5;-8.1;-8.0
1858;476 Winkels in recreatieartikelen;2009 december;130.1;129.3;-5.6;-5.5;;;;;130.4;130.3;-4.7;-4.9
1859;476 Winkels in recreatieartikelen;2009 4e kwartaal;113.5;112.5;-7.5;-7.1;104.3;104.3;-2.4;-3.0;113.7;112.9;-7.1;-7.2
1860;476 Winkels in recreatieartikelen;2009;106.0;106.5;-7.1;-7.3;106.0;106.5;-7.1;-7.3;106.0;106.4;-7.1;-7.4
1861;476 Winkels in recreatieartikelen;2010 januari;78.8;80.1;-12.1;-13.2;;;;;79.1;80.5;-13.4;-14.1
1862;476 Winkels in recreatieartikelen;2010 februari;78.2;79.2;-9.8;-10.6;;;;;77.7;78.8;-9.9;-10.4
1863;476 Winkels in recreatieartikelen;2010 maart;96.3;94.8;-1.0;-1.7;;;;;95.9;94.4;0.9;0.4
1864;476 Winkels in recreatieartikelen;2010 1e kwartaal;84.4;84.7;-7.4;-8.4;99.3;99.2;-4.8;-4.9;84.2;84.7;-7.3;-7.8
1865;476 Winkels in recreatieartikelen;2010 april;100.7;99.5;-2.4;-2.4;;;;;101.5;100.5;-2.4;-2.2
1866;476 Winkels in recreatieartikelen;2010 mei;105.2;103.7;-4.0;-4.8;;;;;104.5;103.1;-5.0;-5.6
1867;476 Winkels in recreatieartikelen;2010 juni;108.8;108.3;-5.9;-6.7;;;;;108.8;108.2;-4.9;-5.6
1868;476 Winkels in recreatieartikelen;2010 2e kwartaal;104.9;103.8;-4.2;-4.7;102.4;102.3;3.2;3.1;104.9;103.9;-4.2;-4.5
1869;476 Winkels in recreatieartikelen;2010 juli;112.0;114.7;-5.5;-5.8;;;;;114.2;116.8;-4.9;-5.0
1870;476 Winkels in recreatieartikelen;2010 augustus;101.2;103.8;-8.0;-7.9;;;;;98.0;100.5;-9.6;-9.4
1871;476 Winkels in recreatieartikelen;2010 september;91.3;92.1;-10.1;-9.4;;;;;92.0;92.8;-9.4;-8.8
1872;476 Winkels in recreatieartikelen;2010 3e kwartaal;101.5;103.5;-7.7;-7.6;98.9;99.5;-3.4;-2.7;101.4;103.3;-7.9;-7.6
1873;476 Winkels in recreatieartikelen;2010 oktober;95.5;94.2;-3.6;-4.2;;;;;95.8;94.5;-4.9;-5.6
1874;476 Winkels in recreatieartikelen;2010 november;111.0;109.5;-0.3;-0.4;;;;;110.3;108.6;0.3;0.0
1875;476 Winkels in recreatieartikelen;2010 december;121.0;119.5;-7.0;-7.6;;;;;122.2;120.7;-6.3;-7.4
1876;476 Winkels in recreatieartikelen;2010 4e kwartaal;109.2;107.7;-3.8;-4.3;99.5;98.8;0.6;-0.7;109.4;107.9;-3.8;-4.4
1877;476 Winkels in recreatieartikelen;2010;100.0;100.0;-5.7;-6.2;100.0;100.0;-5.7;-6.2;100.0;100.0;-5.7;-6.0
1878;476 Winkels in recreatieartikelen;2011 januari;76.8;76.7;-2.6;-4.2;;;;;76.3;76.2;-3.5;-5.3
1879;476 Winkels in recreatieartikelen;2011 februari;79.0;78.6;1.1;-0.7;;;;;78.5;78.2;1.0;-0.7
1880;476 Winkels in recreatieartikelen;2011 maart;92.1;89.0;-4.4;-6.0;;;;;92.3;89.4;-3.7;-5.3
1881;476 Winkels in recreatieartikelen;2011 1e kwartaal;82.6;81.5;-2.1;-3.8;97.4;95.8;-2.1;-3.1;82.4;81.3;-2.2;-3.9
1882;476 Winkels in recreatieartikelen;2011 april;95.0;91.9;-5.7;-7.6;;;;;96.7;94.0;-4.7;-6.4
1883;476 Winkels in recreatieartikelen;2011 mei;103.7;100.2;-1.5;-3.4;;;;;101.1;98.0;-3.3;-5.0
1884;476 Winkels in recreatieartikelen;2011 juni;103.3;101.7;-5.0;-6.1;;;;;104.1;102.6;-4.3;-5.1
1885;476 Winkels in recreatieartikelen;2011 2e kwartaal;100.7;97.9;-4.0;-5.7;96.3;94.8;-1.1;-1.0;100.6;98.2;-4.1;-5.5
1886;476 Winkels in recreatieartikelen;2011 juli;104.6;104.3;-6.6;-9.0;;;;;105.0;104.7;-8.1;-10.3
1887;476 Winkels in recreatieartikelen;2011 augustus;95.0;95.2;-6.1;-8.3;;;;;93.7;94.0;-4.4;-6.5
1888;476 Winkels in recreatieartikelen;2011 september;88.4;86.5;-3.2;-6.1;;;;;89.1;87.2;-3.2;-6.0
1889;476 Winkels in recreatieartikelen;2011 3e kwartaal;96.0;95.3;-5.4;-7.9;93.9;92.1;-2.4;-2.8;95.9;95.3;-5.4;-7.8
1890;476 Winkels in recreatieartikelen;2011 oktober;88.7;86.7;-7.1;-8.1;;;;;88.2;85.8;-7.9;-9.2
1891;476 Winkels in recreatieartikelen;2011 november;104.7;102.8;-5.7;-6.0;;;;;104.8;101.7;-5.0;-6.3
1892;476 Winkels in recreatieartikelen;2011 december;111.3;108.3;-8.0;-9.3;;;;;112.9;109.8;-7.6;-9.0
1893;476 Winkels in recreatieartikelen;2011 4e kwartaal;101.6;99.3;-7.0;-7.9;93.3;91.3;-0.7;-0.9;101.9;99.1;-6.8;-8.2
1894;476 Winkels in recreatieartikelen;2011;95.2;93.5;-4.8;-6.4;95.2;93.5;-4.8;-6.4;95.2;93.5;-4.8;-6.5
1895;476 Winkels in recreatieartikelen;2012 januari;74.1;72.7;-3.5;-5.2;;;;;72.3;70.9;-5.2;-6.9
1896;476 Winkels in recreatieartikelen;2012 februari;73.3;72.8;-7.2;-7.5;;;;;75.2;74.7;-4.2;-4.5
1897;476 Winkels in recreatieartikelen;2012 maart;89.1;85.6;-3.3;-3.9;;;;;90.9;87.6;-1.5;-2.0
1898;476 Winkels in recreatieartikelen;2012 1e kwartaal;78.8;77.0;-4.6;-5.5;92.6;90.3;-0.7;-1.1;79.5;77.8;-3.5;-4.3
1899;476 Winkels in recreatieartikelen;2012 april;85.9;82.7;-9.5;-10.1;;;;;84.2;81.5;-13.0;-13.3
1900;476 Winkels in recreatieartikelen;2012 mei;92.2;89.3;-11.0;-10.9;;;;;92.5;90.2;-8.5;-8.0
1901;476 Winkels in recreatieartikelen;2012 juni;99.1;96.7;-4.1;-4.9;;;;;100.9;99.0;-3.1;-3.5
1902;476 Winkels in recreatieartikelen;2012 2e kwartaal;92.4;89.6;-8.2;-8.6;89.0;87.4;-3.9;-3.2;92.5;90.2;-8.1;-8.2
1903;476 Winkels in recreatieartikelen;2012 juli;98.7;98.4;-5.6;-5.6;;;;;96.2;96.3;-8.3;-8.1
1904;476 Winkels in recreatieartikelen;2012 augustus;92.7;92.4;-2.5;-2.9;;;;;93.2;93.2;-0.6;-0.8
1905;476 Winkels in recreatieartikelen;2012 september;86.4;84.2;-2.3;-2.7;;;;;86.2;84.3;-3.2;-3.3
1906;476 Winkels in recreatieartikelen;2012 3e kwartaal;92.6;91.7;-3.6;-3.8;89.7;87.7;0.7;0.4;91.9;91.2;-4.2;-4.2
1907;476 Winkels in recreatieartikelen;2012 oktober;82.7;80.1;-6.8;-7.5;;;;;82.3;79.7;-6.6;-7.1
1908;476 Winkels in recreatieartikelen;2012 november;94.9;92.4;-9.4;-10.1;;;;;95.5;92.2;-8.9;-9.3
1909;476 Winkels in recreatieartikelen;2012 december;103.3;99.9;-7.2;-7.8;;;;;102.8;99.5;-8.9;-9.4
1910;476 Winkels in recreatieartikelen;2012 4e kwartaal;93.6;90.8;-7.8;-8.5;86.1;83.6;-4.0;-4.7;93.5;90.5;-8.2;-8.7
1911;476 Winkels in recreatieartikelen;2012;89.4;87.3;-6.2;-6.7;89.4;87.3;-6.2;-6.7;89.4;87.4;-6.2;-6.5
1912;476 Winkels in recreatieartikelen;2013 januari;70.0;68.2;-5.5;-6.3;;;;;70.3;68.6;-2.7;-3.3
1913;476 Winkels in recreatieartikelen;2013 februari;65.7;63.6;-10.3;-12.6;;;;;65.4;63.3;-13.0;-15.3
1914;476 Winkels in recreatieartikelen;2013 maart;79.9;74.8;-10.3;-12.6;;;;;80.2;75.3;-11.8;-14.0
1915;476 Winkels in recreatieartikelen;2013 1e kwartaal;71.9;68.9;-8.8;-10.6;85.7;81.8;-0.5;-2.2;72.0;69.1;-9.4;-11.2
1916;476 Winkels in recreatieartikelen;2013 april;82.8;77.4;-3.6;-6.3;;;;;81.9;76.8;-2.7;-5.7
1917;476 Winkels in recreatieartikelen;2013 mei;92.7;86.8;0.6;-2.8;;;;;94.2;88.6;1.9;-1.7
1918;476 Winkels in recreatieartikelen;2013 juni;96.5;91.0;-2.6;-5.8;;;;;96.5;91.1;-4.4;-8.0
1919;476 Winkels in recreatieartikelen;2013 2e kwartaal;90.7;85.1;-1.8;-5.0;86.4;82.0;0.9;0.2;90.9;85.5;-1.8;-5.2
1920;476 Winkels in recreatieartikelen;2013 juli;96.0;92.7;-2.7;-5.8;;;;;95.6;92.4;-0.7;-4.1
1921;476 Winkels in recreatieartikelen;2013 augustus;91.4;88.1;-1.4;-4.6;;;;;92.7;89.3;-0.6;-4.2
1922;476 Winkels in recreatieartikelen;2013 september;82.3;78.1;-4.7;-7.3;;;;;80.8;76.7;-6.3;-9.0
1923;476 Winkels in recreatieartikelen;2013 3e kwartaal;89.9;86.3;-2.9;-5.9;86.2;81.6;-0.2;-0.5;89.7;86.1;-2.4;-5.7
1924;476 Winkels in recreatieartikelen;2013  oktober;78.6;74.5;-4.9;-7.0;;;;;78.9;74.8;-4.2;-6.1
1925;476 Winkels in recreatieartikelen;2013  november;89.4;84.5;-5.8;-8.6;;;;;90.8;85.4;-4.9;-7.4
1926;476 Winkels in recreatieartikelen;2013 december ;99.0;92.8;-4.2;-7.1;;;;;97.1;91.3;-5.5;-8.2
1927;476 Winkels in recreatieartikelen;2013 4e kwartaal;89.0;83.9;-4.9;-7.6;83.1;78.7;-3.6;-3.6;88.9;83.9;-4.9;-7.3
1928;476 Winkels in recreatieartikelen;2013;85.4;81.0;-4.5;-7.1;85.4;81.0;-4.5;-7.1;85.4;81.2;-4.5;-7.2
1929;476 Winkels in recreatieartikelen;2014 januari;65.4;62.3;-6.5;-8.6;;;;;66.5;62.9;-5.4;-8.3
1930;476 Winkels in recreatieartikelen;2014 februari;64.6;62.0;-1.7;-2.4;;;;;64.2;61.2;-1.8;-3.3
1931;476 Winkels in recreatieartikelen;2014 maart;79.1;74.0;-1.0;-1.1;;;;;78.5;73.2;-2.2;-2.9
1932;476 Winkels in recreatieartikelen;2014 1e kwartaal;69.7;66.1;-3.0;-3.9;82.8;78.5;-0.4;-0.3;69.7;65.8;-3.1;-4.8
1933;476 Winkels in recreatieartikelen;2014 april;82.1;76.7;-0.9;-1.0;;;;;82.2;76.5;0.3;-0.5
1934;476 Winkels in recreatieartikelen;2014 mei;88.4;82.8;-4.6;-4.7;;;;;90.5;84.4;-4.0;-4.7
1935;476 Winkels in recreatieartikelen;2014 juni;92.2;87.1;-4.5;-4.3;;;;;90.3;84.7;-6.4;-7.0
1936;476 Winkels in recreatieartikelen;2014 2e kwartaal;87.6;82.2;-3.4;-3.4;82.7;78.3;-0.1;-0.2;87.6;81.8;-3.5;-4.3
1937;476 Winkels in recreatieartikelen;2014 juli;92.7;89.6;-3.4;-3.4;;;;;93.0;89.0;-2.7;-3.6
1938;476 Winkels in recreatieartikelen;2014 augustus;87.3;84.2;-4.6;-4.4;;;;;86.8;83.0;-6.3;-7.0
1939;476 Winkels in recreatieartikelen;2014 september;78.1;73.7;-5.2;-5.6;;;;;77.2;72.8;-4.5;-5.2
1940;476 Winkels in recreatieartikelen;2014 3e kwartaal;86.0;82.5;-4.3;-4.4;82.7;78.2;0.0;-0.1;85.7;81.5;-4.5;-5.3
1941;476 Winkels in recreatieartikelen;2014 oktober;78.9;75.2;0.4;0.9;;;;;80.1;76.5;1.5;2.3
1942;476 Winkels in recreatieartikelen;2014 november;92.2;86.6;3.1;2.5;;;;;92.0;86.5;1.4;1.2
1943;476 Winkels in recreatieartikelen;2014 december;101.4;95.9;2.5;3.4;;;;;101.1;96.0;4.1;5.1
1944;476 Winkels in recreatieartikelen;2014 4e kwartaal;90.8;85.9;2.1;2.4;85.9;81.8;3.8;4.6;91.1;86.3;2.4;3.0
1945;476 Winkels in recreatieartikelen;2014;83.5;79.2;-2.2;-2.3;83.5;79.2;-2.2;-2.3;83.5;78.9;-2.2;-2.8
1946;476 Winkels in recreatieartikelen;2015 januari;62.8;60.4;-4.1;-3.1;;;;;64.3;61.5;-3.4;-2.3
1947;476 Winkels in recreatieartikelen;2015 februari;63.9;62.0;-1.0;-0.1;;;;;63.6;61.3;-1.0;0.2
1948;476 Winkels in recreatieartikelen;2015 maart;74.2;70.0;-6.1;-5.4;;;;;72.1;68.0;-8.1;-7.1
1949;476 Winkels in recreatieartikelen;2015 1e kwartaal;67.0;64.2;-3.9;-3.0;79.8;76.2;-7.1;-6.9;66.7;63.6;-4.4;-3.3
1950;476 Winkels in recreatieartikelen;2015 april;79.2;74.2;-3.5;-3.3;;;;;80.0;74.8;-2.6;-2.2
1951;476 Winkels in recreatieartikelen;2015 mei;85.3;79.4;-3.6;-4.1;;;;;85.7;79.7;-5.3;-5.5
1952;476 Winkels in recreatieartikelen;2015 juni;89.1;83.6;-3.3;-4.0;;;;;88.1;82.5;-2.4;-2.6
1953;476 Winkels in recreatieartikelen;2015 2e kwartaal;84.5;79.1;-3.5;-3.8;80.1;75.6;0.5;-0.7;84.6;79.0;-3.5;-3.5
1954;476 Winkels in recreatieartikelen;2015 juli;88.4;84.0;-4.6;-6.2;;;;;89.9;84.7;-3.4;-4.8
1955;476 Winkels in recreatieartikelen;2015 augustus;82.9;79.0;-5.0;-6.2;;;;;81.4;77.1;-6.2;-7.1
1956;476 Winkels in recreatieartikelen;2015 september;75.1;69.9;-3.8;-5.2;;;;;75.2;70.0;-2.6;-3.8
1957;476 Winkels in recreatieartikelen;2015 3e kwartaal;82.1;77.6;-4.5;-5.9;78.9;73.5;-1.5;-2.9;82.1;77.2;-4.1;-5.3
1958;476 Winkels in recreatieartikelen;2015 oktober;73.8;68.8;-6.4;-8.5;;;;;75.4;70.4;-5.8;-8.0
1959;476 Winkels in recreatieartikelen;2015 november;83.7;77.0;-9.2;-11.0;;;;;82.4;75.8;-10.5;-12.4
1960;476 Winkels in recreatieartikelen;2015 december;97.7;89.4;-3.7;-6.8;;;;;98.0;90.2;-3.1;-6.0
1961;476 Winkels in recreatieartikelen;2015 4e kwartaal;85.1;78.4;-6.3;-8.7;79.9;74.0;1.2;0.7;85.3;78.8;-6.4;-8.7
1962;476 Winkels in recreatieartikelen;2015;79.7;74.8;-4.6;-5.5;79.7;74.8;-4.6;-5.5;79.7;74.7;-4.6;-5.2
1963;476 Winkels in recreatieartikelen;2016 januari;62.5;58.3;-0.5;-3.5;;;;;62.9;58.0;-2.2;-5.6
1964;476 Winkels in recreatieartikelen;2016 februari;63.2;57.8;-1.2;-6.8;;;;;64.1;58.4;0.8;-4.7
1965;476 Winkels in recreatieartikelen;2016 maart;74.6;66.7;0.5;-4.7;;;;;74.6;66.5;3.4;-2.2
1966;476 Winkels in recreatieartikelen;2016 1e kwartaal;66.8;61.0;-0.3;-5.0;80.5;73.1;0.8;-1.2;67.2;61.0;0.8;-4.1
1967;476 Winkels in recreatieartikelen;2016 april;78.4;70.5;-1.1;-5.0;;;;;80.0;71.5;0.0;-4.3
1968;476 Winkels in recreatieartikelen;2016 mei;84.6;75.8;-0.7;-4.5;;;;;82.3;73.4;-3.9;-7.9
1969;476 Winkels in recreatieartikelen;2016 juni;87.8;80.0;-1.5;-4.3;;;;;88.4;80.0;0.3;-3.0
1970;476 Winkels in recreatieartikelen;2016 2e kwartaal;83.6;75.4;-1.1;-4.6;79.1;71.8;-1.8;-1.8;83.6;74.9;-1.2;-5.1
1971;476 Winkels in recreatieartikelen;2016 juli;90.4;83.8;2.3;-0.2;;;;;91.0;83.6;1.3;-1.3
1972;476 Winkels in recreatieartikelen;2016 augustus;80.6;74.3;-2.8;-5.9;;;;;80.1;73.3;-1.7;-4.9
1973;476 Winkels in recreatieartikelen;2016 september;76.5;69.1;1.9;-1.2;;;;;77.0;69.3;2.4;-1.0
1974;476 Winkels in recreatieartikelen;2016 3e kwartaal;82.5;75.7;0.5;-2.4;79.6;72.2;0.7;0.5;82.7;75.4;0.6;-2.4
1975;476 Winkels in recreatieartikelen;2016 oktober;75.7;68.3;2.5;-0.7;;;;;75.2;67.7;-0.3;-3.8
1976;476 Winkels in recreatieartikelen;2016 november;84.7;76.5;1.2;-0.8;;;;;84.7;76.5;2.8;1.0
1977;476 Winkels in recreatieartikelen;2016 december;92.5;83.4;-5.3;-6.7;;;;;93.9;85.4;-4.1;-5.4
1978;476 Winkels in recreatieartikelen;2016 4e kwartaal;84.3;76.0;-0.9;-3.0;79.0;71.8;-0.7;-0.6;84.6;76.5;-0.8;-3.0
1979;476 Winkels in recreatieartikelen;2016;79.3;72.0;-0.5;-3.7;79.5;72.2;-0.2;-3.5;79.5;72.0;-0.2;-3.7
1980;476 Winkels in recreatieartikelen;2017 januari;62.3;57.1;-0.3;-2.1;;;;;60.6;55.4;-3.6;-4.5
1981;476 Winkels in recreatieartikelen;2017 februari;60.5;55.4;-4.2;-4.2;;;;;60.1;54.7;-6.2;-6.3
1982;476 Winkels in recreatieartikelen;2017 maart;77.6;70.0;4.1;4.8;;;;;78.6;70.6;5.3;6.1
1983;476 Winkels in recreatieartikelen;2017 1e kwartaal;66.8;60.8;0.1;-0.2;78.6;71.1;-0.5;-0.9;66.4;60.3;-1.1;-1.2
1984;476 Winkels in recreatieartikelen;2017 april;80.0;71.9;2.1;2.1;;;;;80.0;71.5;0.0;0.0
1985;476 Winkels in recreatieartikelen;2017 mei;84.4;75.9;-0.3;0.1;;;;;83.8;75.1;1.8;2.3
1986;476 Winkels in recreatieartikelen;2017 juni;92.1;83.4;4.9;4.3;;;;;92.7;83.1;4.9;3.8
1987;476 Winkels in recreatieartikelen;2017 2e kwartaal;85.5;77.1;2.3;2.2;80.0;72.6;1.7;2.0;85.5;76.5;2.3;2.1
1988;476 Winkels in recreatieartikelen;2017 juli;93.0;85.7;2.8;2.3;;;;;92.4;83.8;1.6;0.2
1989;476 Winkels in recreatieartikelen;2017 augustus;82.7;75.6;2.7;1.7;;;;;82.8;74.6;3.4;1.7
1990;476 Winkels in recreatieartikelen;2017 september;75.6;68.0;-1.1;-1.6;;;;;77.2;68.7;0.3;-0.9
1991;476 Winkels in recreatieartikelen;2017 3e kwartaal;83.8;76.4;1.6;0.9;80.0;72.2;0.0;-0.5;84.1;75.6;1.8;0.4
1992;476 Winkels in recreatieartikelen;2017 oktober;72.6;64.9;-4.1;-4.9;;;;;70.7;63.2;-6.0;-6.7
