ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalArbeidsongeschiktheidsuitkeringen_1;WAOUitkeringen_2;WajongUitkeringen_3;WAZUitkeringen_4;IVAUitkeringen_5;WGAUitkeringen_6
200;Totaal mannen en vrouwen;Totaal leeftijd;Buitenland;2012 1e kwartaal;21250.0;15790.0;410.0;890.0;1820.0;2340.0
201;Totaal mannen en vrouwen;Totaal leeftijd;Buitenland;2012 2e kwartaal;21750.0;15930.0;410.0;890.0;1950.0;2570.0
202;Totaal mannen en vrouwen;Totaal leeftijd;Buitenland;2012 3e kwartaal;21940.0;15790.0;420.0;890.0;2070.0;2770.0
203;Totaal mannen en vrouwen;Totaal leeftijd;Buitenland;2012 4e kwartaal;22000.0;15580.0;400.0;860.0;2160.0;2990.0
204;Totaal mannen en vrouwen;Totaal leeftijd;Buitenland;2013 1e kwartaal;21990.0;15340.0;400.0;840.0;2290.0;3110.0
205;Totaal mannen en vrouwen;Totaal leeftijd;Buitenland;2013 2e kwartaal;21670.0;14920.0;410.0;810.0;2350.0;3170.0
206;Totaal mannen en vrouwen;Totaal leeftijd;Buitenland;2013 3e kwartaal;22530.0;15220.0;430.0;800.0;2520.0;3560.0
207;Totaal mannen en vrouwen;Totaal leeftijd;Buitenland;2013 4e kwartaal;22710.0;15150.0;430.0;770.0;2620.0;3740.0
208;Totaal mannen en vrouwen;Totaal leeftijd;Buitenland;2014 1e kwartaal;22610.0;14910.0;420.0;750.0;2710.0;3810.0
209;Totaal mannen en vrouwen;Totaal leeftijd;Buitenland;2014 2e kwartaal;22900.0;14860.0;430.0;730.0;2830.0;4050.0
210;Totaal mannen en vrouwen;Totaal leeftijd;Buitenland;2014 3e kwartaal;23240.0;14870.0;430.0;710.0;2950.0;4280.0
211;Totaal mannen en vrouwen;Totaal leeftijd;Buitenland;2014 4e kwartaal;23490.0;14800.0;440.0;700.0;3050.0;4510.0
212;Totaal mannen en vrouwen;Totaal leeftijd;Buitenland;2015 1e kwartaal;23630.0;14680.0;430.0;690.0;3180.0;4650.0
213;Totaal mannen en vrouwen;Totaal leeftijd;Buitenland;2015 2e kwartaal;23310.0;14340.0;420.0;670.0;3210.0;4660.0
214;Totaal mannen en vrouwen;Totaal leeftijd;Buitenland;2015 3e kwartaal;24320.0;14810.0;430.0;680.0;3370.0;5050.0
215;Totaal mannen en vrouwen;Totaal leeftijd;Buitenland;2015 4e kwartaal;24340.0;14460.0;430.0;650.0;3510.0;5290.0
216;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);1998 1e kwartaal;98490.0;74500.0;15350.0;8650.0;;
217;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);1998 2e kwartaal;98770.0;74550.0;15570.0;8650.0;;
218;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);1998 3e kwartaal;98890.0;74610.0;15640.0;8650.0;;
219;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);1998 4e kwartaal;99960.0;75240.0;15970.0;8760.0;;
220;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);1999 1e kwartaal;100120.0;75630.0;15910.0;8590.0;;
221;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);1999 2e kwartaal;100470.0;76010.0;16050.0;8420.0;;
222;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);1999 3e kwartaal;101460.0;76490.0;16550.0;8420.0;;
223;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);1999 4e kwartaal;102070.0;76860.0;16820.0;8390.0;;
224;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2000 1e kwartaal;103180.0;77760.0;16970.0;8450.0;;
225;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2000 2e kwartaal;103410.0;78110.0;16860.0;8440.0;;
226;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2000 3e kwartaal;103470.0;78180.0;16910.0;8380.0;;
227;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2000 4e kwartaal;104570.0;78990.0;17140.0;8440.0;;
228;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2001 1e kwartaal;105280.0;79600.0;17280.0;8410.0;;
229;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2001 2e kwartaal;105640.0;80020.0;17360.0;8270.0;;
230;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2001 3e kwartaal;105650.0;79890.0;17560.0;8200.0;;
231;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2001 4e kwartaal;106260.0;80370.0;17750.0;8150.0;;
232;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2002 1e kwartaal;106370.0;80410.0;17860.0;8100.0;;
233;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2002 2e kwartaal;106230.0;80190.0;17950.0;8090.0;;
234;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2002 3e kwartaal;106010.0;79800.0;18140.0;8080.0;;
235;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2002 4e kwartaal;106160.0;79790.0;18320.0;8040.0;;
236;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2003 1e kwartaal;105990.0;79570.0;18430.0;8000.0;;
237;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2003 2e kwartaal;105320.0;78720.0;18640.0;7970.0;;
238;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2003 3e kwartaal;104950.0;78250.0;18780.0;7930.0;;
239;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2003 4e kwartaal;104460.0;77740.0;18950.0;7760.0;;
240;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2004 1e kwartaal;103590.0;76890.0;19080.0;7620.0;;
241;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2004 2e kwartaal;103260.0;76380.0;19310.0;7570.0;;
242;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2004 3e kwartaal;102710.0;75790.0;19460.0;7470.0;;
243;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2004 4e kwartaal;102260.0;75190.0;19600.0;7460.0;;
244;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2005 1e kwartaal;101230.0;74200.0;19690.0;7340.0;;
245;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2005 2e kwartaal;99390.0;72350.0;19700.0;7340.0;;
246;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2005 3e kwartaal;97690.0;70810.0;19860.0;7020.0;;
247;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2005 4e kwartaal;95660.0;68910.0;19910.0;6840.0;;
248;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2006 1e kwartaal;94440.0;67350.0;20130.0;6620.0;120.0;220.0
249;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2006 2e kwartaal;92640.0;65370.0;20150.0;6380.0;230.0;510.0
250;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2006 3e kwartaal;91650.0;63960.0;20390.0;6200.0;320.0;770.0
251;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2006 4e kwartaal;91140.0;62790.0;20710.0;6060.0;420.0;1170.0
252;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2007 1e kwartaal;90590.0;61470.0;21210.0;5890.0;510.0;1510.0
253;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2007 2e kwartaal;90110.0;60420.0;21560.0;5720.0;640.0;1770.0
254;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2007 3e kwartaal;89780.0;59440.0;21920.0;5580.0;750.0;2080.0
255;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2007 4e kwartaal;89870.0;58820.0;22330.0;5500.0;890.0;2330.0
256;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2008 1e kwartaal;89780.0;57970.0;22810.0;5360.0;1030.0;2610.0
257;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2008 2e kwartaal;89410.0;56920.0;23210.0;5220.0;1160.0;2900.0
258;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2008 3e kwartaal;89150.0;55940.0;23640.0;5080.0;1290.0;3210.0
259;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2008 4e kwartaal;89030.0;54990.0;24080.0;4960.0;1420.0;3570.0
260;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2009 1e kwartaal;89420.0;53990.0;24490.0;4820.0;1730.0;4390.0
261;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2009 2e kwartaal;89000.0;53030.0;24840.0;4690.0;1880.0;4570.0
262;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2009 3e kwartaal;88450.0;52140.0;25340.0;4550.0;1970.0;4460.0
263;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2009 4e kwartaal;88570.0;51340.0;25820.0;4420.0;2150.0;4840.0
264;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2010 1e kwartaal;88340.0;50260.0;26370.0;4150.0;2370.0;5190.0
265;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2010 2e kwartaal;88050.0;49240.0;26720.0;4010.0;2580.0;5510.0
266;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2010 3e kwartaal;88120.0;48380.0;27110.0;3900.0;2750.0;5980.0
267;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2010 4e kwartaal;88160.0;47510.0;27550.0;3790.0;3010.0;6300.0
268;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2011 1e kwartaal;87890.0;46400.0;27960.0;3610.0;3250.0;6670.0
269;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2011 2e kwartaal;87310.0;45150.0;28320.0;3430.0;3490.0;6920.0
270;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2011 3e kwartaal;86950.0;44050.0;28630.0;3290.0;3670.0;7310.0
271;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2011 4e kwartaal;86650.0;43060.0;28890.0;3170.0;3890.0;7640.0
272;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2012 1e kwartaal;86130.0;41830.0;29260.0;3000.0;4120.0;7920.0
273;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2012 2e kwartaal;85760.0;41030.0;29470.0;2910.0;4280.0;8070.0
274;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2012 3e kwartaal;85400.0;40000.0;29810.0;2810.0;4470.0;8300.0
275;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2012 4e kwartaal;85300.0;39090.0;30200.0;2690.0;4680.0;8630.0
276;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2013 1e kwartaal;85430.0;38390.0;30520.0;2600.0;4930.0;8990.0
277;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2013 2e kwartaal;85170.0;37410.0;30890.0;2490.0;5140.0;9230.0
278;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2013 3e kwartaal;84910.0;36470.0;31250.0;2400.0;5310.0;9480.0
279;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2013 4e kwartaal;84970.0;35710.0;31610.0;2320.0;5590.0;9740.0
280;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2014 1e kwartaal;85270.0;35120.0;32040.0;2250.0;5890.0;9970.0
281;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2014 2e kwartaal;85140.0;34250.0;32400.0;2170.0;6160.0;10160.0
282;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2014 3e kwartaal;85040.0;33390.0;32790.0;2080.0;6370.0;10410.0
283;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2014 4e kwartaal;85140.0;32600.0;33220.0;2020.0;6610.0;10690.0
284;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2015 1e kwartaal;84990.0;32090.0;33140.0;1970.0;6970.0;10810.0
285;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2015 2e kwartaal;84440.0;31290.0;33070.0;1910.0;7210.0;10960.0
286;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2015 3e kwartaal;83850.0;30500.0;32960.0;1830.0;7460.0;11100.0
287;Totaal mannen en vrouwen;Totaal leeftijd;Noord-Nederland (LD);2015 4e kwartaal;83370.0;29780.0;32810.0;1780.0;7690.0;11300.0
288;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1998 1e kwartaal;180910.0;142320.0;25870.0;12710.0;;
289;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1998 2e kwartaal;181980.0;142930.0;26260.0;12800.0;;
290;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1998 3e kwartaal;182700.0;143500.0;26500.0;12690.0;;
291;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1998 4e kwartaal;185460.0;145210.0;27390.0;12870.0;;
292;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1999 1e kwartaal;186790.0;146790.0;27320.0;12680.0;;
293;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1999 2e kwartaal;187990.0;147860.0;27540.0;12590.0;;
294;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1999 3e kwartaal;189570.0;149000.0;28020.0;12550.0;;
295;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);1999 4e kwartaal;191100.0;150250.0;28220.0;12620.0;;
296;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2000 1e kwartaal;193990.0;152790.0;28450.0;12750.0;;
297;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2000 2e kwartaal;195210.0;153910.0;28430.0;12880.0;;
298;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2000 3e kwartaal;195890.0;154320.0;28700.0;12870.0;;
299;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2000 4e kwartaal;198490.0;156570.0;28960.0;12960.0;;
300;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2001 1e kwartaal;200480.0;158290.0;29210.0;12980.0;;
301;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2001 2e kwartaal;200860.0;158910.0;29120.0;12830.0;;
302;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2001 3e kwartaal;202350.0;159970.0;29600.0;12780.0;;
303;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2001 4e kwartaal;203860.0;161260.0;29800.0;12800.0;;
304;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2002 1e kwartaal;205130.0;162420.0;30030.0;12690.0;;
305;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2002 2e kwartaal;205740.0;162860.0;30190.0;12690.0;;
306;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2002 3e kwartaal;206010.0;162830.0;30490.0;12680.0;;
307;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2002 4e kwartaal;207180.0;163650.0;30770.0;12760.0;;
308;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2003 1e kwartaal;207410.0;163550.0;31120.0;12750.0;;
309;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2003 2e kwartaal;206130.0;162150.0;31310.0;12670.0;;
310;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2003 3e kwartaal;206030.0;161600.0;31720.0;12710.0;;
311;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2003 4e kwartaal;205810.0;161360.0;31930.0;12530.0;;
312;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2004 1e kwartaal;203440.0;159040.0;32120.0;12280.0;;
313;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2004 2e kwartaal;202490.0;157800.0;32440.0;12260.0;;
314;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2004 3e kwartaal;201940.0;156910.0;32900.0;12130.0;;
315;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2004 4e kwartaal;200880.0;155510.0;33140.0;12220.0;;
316;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2005 1e kwartaal;198990.0;153250.0;33630.0;12120.0;;
317;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2005 2e kwartaal;195060.0;148980.0;34000.0;12090.0;;
318;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2005 3e kwartaal;191540.0;145430.0;34440.0;11680.0;;
319;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2005 4e kwartaal;187240.0;140970.0;34910.0;11360.0;;
320;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2006 1e kwartaal;184960.0;137550.0;35530.0;11040.0;170.0;670.0
321;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2006 2e kwartaal;181020.0;133080.0;35580.0;10630.0;350.0;1390.0
322;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2006 3e kwartaal;179080.0;129890.0;36200.0;10340.0;570.0;2090.0
323;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2006 4e kwartaal;178010.0;127270.0;36990.0;10060.0;830.0;2860.0
324;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2007 1e kwartaal;176590.0;124410.0;37730.0;9790.0;1120.0;3550.0
325;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2007 2e kwartaal;175750.0;122210.0;38470.0;9550.0;1380.0;4150.0
326;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2007 3e kwartaal;175440.0;120330.0;39220.0;9350.0;1650.0;4900.0
327;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2007 4e kwartaal;175960.0;119290.0;40000.0;9220.0;1930.0;5530.0
328;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2008 1e kwartaal;175850.0;117590.0;40820.0;9000.0;2160.0;6280.0
329;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2008 2e kwartaal;175510.0;115800.0;41590.0;8770.0;2420.0;6930.0
330;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2008 3e kwartaal;175250.0;113880.0;42510.0;8540.0;2690.0;7640.0
331;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2008 4e kwartaal;175180.0;112140.0;43320.0;8360.0;2980.0;8380.0
332;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2009 1e kwartaal;175100.0;110330.0;44200.0;8140.0;3300.0;9120.0
333;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2009 2e kwartaal;174850.0;108570.0;45020.0;7930.0;3540.0;9790.0
334;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2009 3e kwartaal;174720.0;106660.0;46020.0;7710.0;3860.0;10460.0
335;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2009 4e kwartaal;174940.0;105030.0;46610.0;7520.0;4290.0;11480.0
336;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2010 1e kwartaal;174640.0;102510.0;47980.0;7150.0;4730.0;12280.0
337;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2010 2e kwartaal;174320.0;100500.0;48830.0;6910.0;5030.0;13060.0
338;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2010 3e kwartaal;174610.0;98960.0;49640.0;6710.0;5370.0;13930.0
339;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2010 4e kwartaal;175490.0;97430.0;50710.0;6530.0;5860.0;14960.0
340;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2011 1e kwartaal;175410.0;95380.0;51630.0;6250.0;6290.0;15850.0
341;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2011 2e kwartaal;174890.0;93010.0;52400.0;5990.0;6700.0;16790.0
342;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2011 3e kwartaal;174590.0;90780.0;53200.0;5750.0;7050.0;17820.0
343;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2011 4e kwartaal;174500.0;88820.0;53870.0;5540.0;7470.0;18790.0
344;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2012 1e kwartaal;173960.0;86410.0;54650.0;5280.0;7830.0;19790.0
345;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2012 2e kwartaal;173670.0;84970.0;55210.0;5150.0;8100.0;20250.0
346;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2012 3e kwartaal;173230.0;83030.0;55890.0;4960.0;8400.0;20950.0
347;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2012 4e kwartaal;173220.0;81210.0;56580.0;4790.0;8690.0;21960.0
348;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2013 1e kwartaal;173840.0;79830.0;57300.0;4680.0;9130.0;22900.0
349;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2013 2e kwartaal;173510.0;77940.0;58060.0;4500.0;9530.0;23470.0
350;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2013 3e kwartaal;173380.0;76090.0;58860.0;4300.0;9890.0;24240.0
351;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2013 4e kwartaal;173530.0;74490.0;59570.0;4150.0;10400.0;24920.0
352;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2014 1e kwartaal;174050.0;73210.0;60310.0;4030.0;10980.0;25530.0
353;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2014 2e kwartaal;174040.0;71620.0;61020.0;3870.0;11490.0;26040.0
354;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2014 3e kwartaal;173950.0;69890.0;61670.0;3740.0;11900.0;26750.0
355;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2014 4e kwartaal;174120.0;68320.0;62380.0;3600.0;12360.0;27470.0
356;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2015 1e kwartaal;174180.0;67240.0;62400.0;3520.0;13030.0;27990.0
357;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2015 2e kwartaal;173420.0;65780.0;62250.0;3410.0;13600.0;28380.0
358;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2015 3e kwartaal;172500.0;64200.0;62060.0;3290.0;14210.0;28740.0
359;Totaal mannen en vrouwen;Totaal leeftijd;Oost-Nederland (LD);2015 4e kwartaal;171980.0;62830.0;61910.0;3190.0;14720.0;29350.0
360;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);1998 1e kwartaal;373870.0;310000.0;44870.0;19000.0;;
361;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);1998 2e kwartaal;376390.0;311840.0;45400.0;19150.0;;
362;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);1998 3e kwartaal;377920.0;313130.0;45650.0;19150.0;;
363;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);1998 4e kwartaal;383580.0;316800.0;47100.0;19680.0;;
364;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);1999 1e kwartaal;382480.0;316370.0;47230.0;18890.0;;
365;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);1999 2e kwartaal;384950.0;318450.0;47750.0;18750.0;;
366;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);1999 3e kwartaal;386990.0;319920.0;48390.0;18690.0;;
367;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);1999 4e kwartaal;389410.0;321880.0;48810.0;18720.0;;
368;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);2000 1e kwartaal;395690.0;327340.0;49260.0;19080.0;;
369;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);2000 2e kwartaal;398650.0;329690.0;49720.0;19250.0;;
370;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);2000 3e kwartaal;400010.0;330780.0;50050.0;19190.0;;
371;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);2000 4e kwartaal;405620.0;335760.0;50490.0;19370.0;;
372;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);2001 1e kwartaal;409420.0;339210.0;50880.0;19330.0;;
373;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);2001 2e kwartaal;413690.0;343270.0;51030.0;19400.0;;
374;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);2001 3e kwartaal;414530.0;343850.0;51390.0;19300.0;;
375;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);2001 4e kwartaal;418320.0;347140.0;51720.0;19460.0;;
376;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);2002 1e kwartaal;419720.0;348300.0;52090.0;19320.0;;
377;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);2002 2e kwartaal;421060.0;349330.0;52340.0;19390.0;;
378;Totaal mannen en vrouwen;Totaal leeftijd;West-Nederland (LD);2002 3e kwartaal;421290.0;349130.0;52740.0;19420.0;;
