ID;NederlandseEconomie;Perioden;TotaalCO2_1;CO2ExclBiomassa_2;CO2Biomassa_3;N2O_4;CH4_5;BroeikasgasEquivalent_6;NOx_7;SO2_8;NH3_9;ZuurEquivalent_10;CFK12Equivalent_11;CO_12;NMVOS_13;PM10_14
1144;F Bouwnijverheid;2012;3538;3434;104.0;0.1;0.1;3761;22.8;0.0;0.1;0.5;25.0;15.2;8.3;2.2
1145;F Bouwnijverheid;2013;3471;3371;99.8;0.1;0.1;3652;22.1;0.0;0.1;0.5;25.0;14.8;7.9;2.2
1146;F Bouwnijverheid;2014;3492;3364;127.5;0.1;0.1;3657;21.8;0.0;0.1;0.5;25.0;14.6;8.7;2.2
1147;F Bouwnijverheid;2015;3439;3328;110.4;0.1;0.1;3621;20.8;0.0;0.1;0.5;25.0;13.8;7.8;2.1
1148;F Bouwnijverheid;2016;3547;3453;94.7;0.1;0.2;3732;21.2;0.0;0.1;0.5;25.0;14.2;6.9;2.1
1149;F Bouwnijverheid;2017;3515;3398;117.3;0.1;0.2;3712;19.7;0.0;0.1;0.4;25.0;13.1;6.7;2.0
1150;F Bouwnijverheid;2018;3589;3407;181.3;0.1;0.2;3732;18.1;0.0;0.1;0.4;25.0;12.9;6.6;2.0
1151;F Bouwnijverheid;2019;3467;3244;223.0;0.1;0.2;3668;16.7;0.0;0.1;0.4;25.0;11.9;6.4;2.0
1152;F Bouwnijverheid;2020;3448;3224;223.6;0.1;0.2;3590;16.1;0.0;0.1;0.4;25.0;12.7;6.5;2.0
1153;F Bouwnijverheid;2021;3400;3149;251.0;0.1;0.2;3546;14.9;0.0;0.2;0.3;25.0;10.9;6.7;2.0
1154;F Bouwnijverheid;2022;3565;3318;247.3;0.1;0.2;3701;14.7;0.0;0.2;0.3;25.0;11.2;6.6;2.1
1155;F Bouwnijverheid;2023;3613;3349;263.6;0.1;0.2;3753;14.1;0.0;0.2;0.3;25.0;10.8;6.6;2.1
1156;G-I Handel, vervoer en horeca;1990;22849;22837;12.7;0.4;1.8;23013;282.8;79.6;0.3;8.6;448.7;94.0;85.5;19.2
1157;G-I Handel, vervoer en horeca;1991;23524;23511;12.8;0.5;2.0;23701;283.0;76.3;0.3;8.5;363.0;154.8;82.0;18.9
1158;G-I Handel, vervoer en horeca;1992;24901;24887;13.7;0.5;2.1;25094;295.8;82.2;0.3;9.0;277.3;186.1;77.7;19.3
1159;G-I Handel, vervoer en horeca;1993;26247;26233;13.9;0.5;2.3;26456;299.3;86.0;0.3;9.2;191.7;183.3;73.0;19.2
1160;G-I Handel, vervoer en horeca;1994;26866;26852;13.9;0.6;2.5;27089;303.9;90.1;0.3;9.4;106.0;148.8;68.5;19.4
1161;G-I Handel, vervoer en horeca;1995;28288;28269;19.0;0.6;2.6;28531;300.0;89.3;0.4;9.3;20.3;77.9;60.3;18.6
1162;G-I Handel, vervoer en horeca;1996;29260;29241;19.0;0.6;3.2;29533;300.1;89.1;0.4;9.3;14.5;75.7;54.6;18.1
1163;G-I Handel, vervoer en horeca;1997;30218;30197;20.3;0.7;3.3;30505;309.3;89.7;0.4;9.5;11.3;74.2;49.9;18.3
1164;G-I Handel, vervoer en horeca;1998;30960;30940;20.0;0.7;3.2;31252;320.1;99.5;0.4;10.1;4.9;71.2;48.2;18.5
1165;G-I Handel, vervoer en horeca;1999;32610;32590;19.7;0.8;3.1;32907;349.1;115.4;0.5;11.2;2.8;71.7;46.8;20.3
1166;G-I Handel, vervoer en horeca;2000;33730;33708;22.1;0.8;3.1;34097;351.5;115.6;0.5;11.3;1.4;66.2;38.6;20.6
1167;G-I Handel, vervoer en horeca;2001;33963;33941;22.2;0.8;2.8;34346;348.3;109.3;0.6;11.0;0.5;65.3;36.9;19.5
1168;G-I Handel, vervoer en horeca;2002;33495;33474;21.1;0.8;2.7;33892;341.7;103.4;0.6;10.7;0.0;63.0;33.7;18.3
1169;G-I Handel, vervoer en horeca;2003;33870;33851;19.3;0.8;2.7;34289;346.4;103.1;0.6;10.8;0.0;61.4;32.6;17.9
1170;G-I Handel, vervoer en horeca;2004;34455;34429;25.9;0.8;2.5;34892;348.5;96.2;0.6;10.6;0.0;60.8;30.4;16.9
1171;G-I Handel, vervoer en horeca;2005;34673;34652;21.1;0.8;2.5;35139;352.0;103.5;0.6;10.9;0.0;60.2;34.3;17.3
1172;G-I Handel, vervoer en horeca;2006;33907;33749;158.6;0.8;2.4;34393;318.4;87.1;0.6;9.7;0.0;60.1;32.9;15.0
1173;G-I Handel, vervoer en horeca;2007;34641;34240;401.8;0.9;2.4;35162;327.1;87.9;0.6;9.9;0.0;60.4;32.7;15.0
1174;G-I Handel, vervoer en horeca;2008;33617;33230;387.1;0.9;2.5;34164;290.6;58.1;0.6;8.2;0.0;59.1;31.3;11.9
1175;G-I Handel, vervoer en horeca;2009;31588;31136;452.4;0.9;2.2;32142;266.9;54.7;0.5;7.5;0.0;55.2;28.2;10.9
1176;G-I Handel, vervoer en horeca;2010;32470;32145;324.9;1.0;2.2;33041;259.1;45.0;0.5;7.1;0.0;53.1;30.3;10.1
1177;G-I Handel, vervoer en horeca;2011;32521;32132;389.2;1.0;2.2;33111;239.6;30.5;0.5;6.2;0.0;52.7;30.1;8.4
1178;G-I Handel, vervoer en horeca;2012;32587;32178;409.1;1.0;2.2;33188;233.5;27.9;0.5;6.0;0.0;50.5;29.8;8.1
1179;G-I Handel, vervoer en horeca;2013;32440;32040;400.1;1.0;2.2;33079;236.4;32.1;0.6;6.2;0.0;48.6;29.3;8.1
1180;G-I Handel, vervoer en horeca;2014;31559;31091;468.0;1.0;2.2;32154;230.6;29.5;0.6;6.0;0.0;46.1;28.5;8.0
1181;G-I Handel, vervoer en horeca;2015;32016;31589;426.5;1.0;1.3;32611;224.0;17.0;0.7;5.4;0.0;44.3;28.6;7.0
1182;G-I Handel, vervoer en horeca;2016;31134;30755;379.4;1.0;1.4;31689;228.4;12.7;0.8;5.4;0.0;43.3;28.1;6.2
1183;G-I Handel, vervoer en horeca;2017;31248;30797;450.5;1.0;1.4;31824;227.7;12.6;0.8;5.4;0.0;42.5;28.6;6.1
1184;G-I Handel, vervoer en horeca;2018;31510;30860;650.3;1.1;1.4;32005;220.5;11.6;0.8;5.2;0.0;40.6;29.9;5.8
1185;G-I Handel, vervoer en horeca;2019;32842;32065;777.1;1.0;1.5;33327;211.7;10.8;0.9;5.0;0.0;39.3;29.4;5.6
1186;G-I Handel, vervoer en horeca;2020;25882;25137;744.7;0.9;1.5;26320;180.2;8.6;0.9;4.2;0.0;33.0;27.9;5.2
1187;G-I Handel, vervoer en horeca;2021;27132;26280;852.3;0.9;1.5;27566;198.7;8.4;0.9;4.6;0.0;32.0;28.8;5.8
1188;G-I Handel, vervoer en horeca;2022;28990;28175;815.5;1.0;1.6;29443;213.3;9.1;1.0;5.0;0.0;35.9;29.4;6.0
1189;G-I Handel, vervoer en horeca;2023;28876;28021;854.6;1.0;1.8;29348;201.1;10.6;1.0;4.8;0.0;34.7;28.7;5.7
1190;G Handel;1990;4035;4027;7.7;0.0;0.6;4060;32.7;2.1;0.1;0.8;289.5;40.4;39.3;2.5
1191;G Handel;1991;4298;4290;7.8;0.0;0.7;4327;33.1;2.2;0.2;0.8;234.2;69.2;37.0;2.5
1192;G Handel;1992;4271;4262;8.3;0.0;0.8;4303;33.1;2.3;0.2;0.8;178.9;83.8;34.5;2.5
1193;G Handel;1993;4450;4441;8.4;0.0;0.9;4487;31.7;2.3;0.2;0.8;123.5;81.4;31.7;2.3
1194;G Handel;1994;4324;4315;8.5;0.1;1.0;4365;30.2;2.2;0.2;0.7;68.2;62.9;28.9;2.1
1195;G Handel;1995;4497;4485;11.6;0.1;1.1;4547;28.7;2.0;0.2;0.7;12.9;28.5;25.5;1.9
1196;G Handel;1996;4745;4733;11.5;0.1;1.4;4806;27.8;1.5;0.2;0.7;9.5;26.9;21.6;1.7
1197;G Handel;1997;4539;4527;12.3;0.1;1.5;4603;25.9;0.7;0.3;0.6;7.1;25.1;19.2;1.6
1198;G Handel;1998;4539;4527;12.1;0.1;1.4;4602;25.8;0.7;0.3;0.6;3.1;23.1;18.2;1.5
1199;G Handel;1999;4616;4604;11.9;0.1;1.4;4676;25.7;0.8;0.3;0.6;1.8;22.3;17.2;1.5
1200;G Handel;2000;4669;4655;13.4;0.1;1.4;4752;24.9;0.4;0.3;0.6;0.9;20.5;12.8;1.4
1201;G Handel;2001;4890;4877;13.5;0.1;1.3;4978;24.4;0.1;0.4;0.6;0.3;21.7;12.2;1.4
1202;G Handel;2002;4777;4764;12.8;0.1;1.2;4868;23.5;0.1;0.4;0.5;0.0;20.7;11.2;1.3
1203;G Handel;2003;4884;4873;11.8;0.1;1.2;4983;23.0;0.1;0.4;0.5;0.0;19.9;10.7;1.2
1204;G Handel;2004;5087;5071;15.8;0.1;1.1;5189;22.8;0.1;0.4;0.5;0.0;19.4;10.9;1.1
1205;G Handel;2005;4822;4809;12.8;0.1;1.1;4932;21.5;0.0;0.3;0.5;0.0;18.3;11.4;1.1
1206;G Handel;2006;4796;4771;24.7;0.1;1.1;4913;20.8;0.0;0.3;0.5;0.0;17.7;9.4;1.0
1207;G Handel;2007;4648;4546;101.2;0.1;1.1;4775;20.2;0.1;0.3;0.5;0.0;17.0;9.3;0.9
1208;G Handel;2008;4767;4668;98.9;0.1;1.2;4905;19.4;0.0;0.3;0.4;0.0;16.4;8.9;0.8
1209;G Handel;2009;4655;4541;114.5;0.1;1.0;4797;17.6;0.0;0.3;0.4;0.0;15.2;7.9;0.7
1210;G Handel;2010;4849;4774;75.5;0.1;1.0;4994;16.0;0.0;0.3;0.4;0.0;14.1;10.1;0.6
1211;G Handel;2011;4353;4264;89.9;0.1;0.9;4499;14.8;0.1;0.3;0.3;0.0;13.1;9.8;0.5
1212;G Handel;2012;4488;4389;99.3;0.1;0.9;4637;14.6;0.1;0.3;0.3;0.0;12.4;9.5;0.5
1213;G Handel;2013;4448;4350;97.4;0.1;0.9;4615;13.7;0.0;0.3;0.3;0.0;11.3;8.9;0.5
1214;G Handel;2014;3943;3827;116.9;0.1;0.8;4088;12.5;0.0;0.3;0.3;0.0;10.5;8.7;0.4
1215;G Handel;2015;4123;4016;107.4;0.1;0.4;4266;12.0;0.1;0.3;0.3;0.0;10.3;8.8;0.4
1216;G Handel;2016;4157;4061;95.7;0.1;0.4;4280;11.6;0.1;0.3;0.3;0.0;10.0;7.8;0.4
1217;G Handel;2017;4286;4166;119.9;0.1;0.4;4421;11.2;0.1;0.3;0.3;0.0;9.9;7.9;0.4
1218;G Handel;2018;4040;3871;169.3;0.1;0.4;4134;9.9;0.1;0.3;0.2;0.0;9.0;8.0;0.4
1219;G Handel;2019;3811;3609;201.6;0.1;0.4;3900;8.8;0.1;0.3;0.2;0.0;8.3;7.9;0.4
1220;G Handel;2020;3366;3181;184.3;0.1;0.4;3452;7.1;0.1;0.3;0.2;0.0;6.9;7.7;0.3
1221;G Handel;2021;3542;3329;213.4;0.1;0.4;3627;6.9;0.1;0.3;0.2;0.0;6.3;7.6;0.3
1222;G Handel;2022;3502;3290;211.8;0.1;0.3;3588;6.7;0.0;0.3;0.2;0.0;6.9;7.6;0.3
1223;G Handel;2023;3475;3233;242.0;0.1;0.4;3565;6.6;0.1;0.3;0.2;0.0;6.9;7.5;0.4
1224;H Vervoer en opslag;1990;18003;18002;1.6;0.4;1.0;18136;248.4;77.3;0.1;7.8;115.8;51.2;45.1;16.5
1225;H Vervoer en opslag;1991;18313;18311;1.6;0.4;1.0;18454;248.2;74.0;0.1;7.7;93.8;52.1;44.1;16.2
1226;H Vervoer en opslag;1992;19777;19775;1.7;0.5;1.1;19929;261.0;79.8;0.1;8.2;71.7;53.2;42.3;16.7
1227;H Vervoer en opslag;1993;20877;20876;1.7;0.5;1.1;21040;265.8;83.7;0.1;8.4;49.7;52.9;40.5;16.8
1228;H Vervoer en opslag;1994;21680;21678;1.7;0.5;1.1;21850;272.0;87.8;0.1;8.7;27.7;52.7;38.8;17.2
1229;H Vervoer en opslag;1995;22897;22894;2.4;0.5;1.1;23073;269.6;87.2;0.1;8.6;5.6;47.7;34.1;16.6
1230;H Vervoer en opslag;1996;23489;23487;2.4;0.6;1.2;23679;270.7;87.5;0.1;8.6;3.6;47.2;32.2;16.3
1231;H Vervoer en opslag;1997;24768;24766;2.5;0.6;1.2;24970;281.9;89.0;0.1;8.9;3.1;47.5;30.0;16.6
1232;H Vervoer en opslag;1998;25532;25529;2.5;0.6;1.2;25738;292.8;98.7;0.2;9.5;1.2;46.6;29.4;16.9
1233;H Vervoer en opslag;1999;27141;27138;2.5;0.7;1.2;27358;321.8;114.6;0.2;10.6;0.8;47.9;28.9;18.8
1234;H Vervoer en opslag;2000;28205;28202;2.8;0.7;1.1;28445;325.1;115.2;0.2;10.7;0.4;44.4;25.3;19.1
1235;H Vervoer en opslag;2001;28157;28154;2.8;0.7;1.1;28404;322.5;109.1;0.2;10.4;0.1;42.3;24.2;18.0
1236;H Vervoer en opslag;2002;27857;27854;2.6;0.7;1.0;28108;316.9;103.3;0.2;10.1;0.0;41.1;22.1;16.9
1237;H Vervoer en opslag;2003;28091;28088;2.5;0.7;1.0;28350;322.2;103.0;0.2;10.2;0.0;40.3;21.4;16.6
1238;H Vervoer en opslag;2004;28412;28409;3.3;0.7;1.0;28679;324.6;96.1;0.2;10.1;0.0;40.3;19.1;15.7
1239;H Vervoer en opslag;2005;28979;28976;2.7;0.7;0.9;29261;329.5;103.5;0.2;10.4;0.0;40.9;22.5;16.2
1240;H Vervoer en opslag;2006;28236;28109;127.7;0.8;0.9;28525;296.7;87.1;0.2;9.2;0.0;41.5;23.1;14.0
1241;H Vervoer en opslag;2007;29195;28905;289.8;0.8;0.9;29500;306.0;87.8;0.2;9.4;0.0;42.5;23.1;14.0
1242;H Vervoer en opslag;2008;27991;27715;275.6;0.8;0.9;28304;270.4;58.0;0.2;7.7;0.0;41.7;22.0;11.1
1243;H Vervoer en opslag;2009;26074;25747;327.6;0.8;0.8;26386;248.4;54.7;0.2;7.1;0.0;39.2;19.9;10.2
1244;H Vervoer en opslag;2010;26537;26298;238.2;0.9;0.8;26859;242.2;45.0;0.2;6.7;0.0;38.2;19.8;9.5
1245;H Vervoer en opslag;2011;27253;26963;290.0;0.9;0.8;27592;223.9;30.4;0.2;5.8;0.0;38.7;19.9;7.8
1246;H Vervoer en opslag;2012;27006;26707;298.7;0.9;0.9;27349;218.0;27.9;0.2;5.6;0.0;37.3;20.0;7.5
1247;H Vervoer en opslag;2013;26856;26566;290.6;0.9;0.8;27199;221.7;32.1;0.3;5.8;0.0;36.4;20.0;7.6
1248;H Vervoer en opslag;2014;26672;26335;337.0;0.9;0.9;27015;217.3;29.5;0.3;5.7;0.0;34.8;19.4;7.5
1249;H Vervoer en opslag;2015;26867;26564;303.2;0.9;0.8;27210;211.1;16.9;0.4;5.1;0.0;33.2;19.5;6.5
1250;H Vervoer en opslag;2016;25932;25668;264.4;0.9;0.8;26275;215.9;12.6;0.4;5.1;0.0;32.5;19.9;5.8
1251;H Vervoer en opslag;2017;25931;25621;309.4;0.9;0.8;26272;215.7;12.5;0.5;5.1;0.0;31.8;20.3;5.6
1252;H Vervoer en opslag;2018;26430;25974;455.9;0.9;0.9;26770;209.8;11.5;0.5;4.9;0.0;30.7;21.4;5.4
1253;H Vervoer en opslag;2019;28003;27458;545.3;0.9;0.9;28341;202.2;10.7;0.5;4.8;0.0;30.1;21.0;5.2
1254;H Vervoer en opslag;2020;21601;21074;527.5;0.8;0.9;21898;172.5;8.6;0.6;4.0;0.0;25.3;19.8;4.8
1255;H Vervoer en opslag;2021;22627;22023;604.1;0.8;0.9;22921;191.3;8.3;0.6;4.4;0.0;25.1;20.8;5.4
1256;H Vervoer en opslag;2022;24648;24079;568.9;0.9;1.0;24960;206.1;9.1;0.6;4.8;0.0;28.1;21.4;5.6
1257;H Vervoer en opslag;2023;24575;24023;552.5;0.9;1.1;24900;194.0;10.5;0.6;4.6;0.0;27.0;20.8;5.3
1258;49 Vervoer over land;1990;5287;5287;0.9;0.1;0.5;5316;78.3;5.9;0.0;1.9;49.9;24.2;13.7;5.2
1259;49 Vervoer over land;1991;5426;5425;0.9;0.1;0.6;5460;80.9;6.1;0.0;1.9;40.5;24.9;14.2;5.2
1260;49 Vervoer over land;1992;5634;5633;0.9;0.1;0.6;5669;81.3;6.3;0.0;2.0;31.0;25.0;13.6;5.1
1261;49 Vervoer over land;1993;5657;5656;0.9;0.1;0.6;5693;78.1;6.2;0.0;1.9;21.6;23.9;12.8;4.9
1262;49 Vervoer over land;1994;5664;5663;0.9;0.1;0.6;5700;75.0;6.0;0.0;1.8;12.2;22.9;12.1;4.6
1263;49 Vervoer over land;1995;5976;5974;1.3;0.1;0.6;6013;72.8;5.6;0.0;1.8;2.8;21.4;10.5;4.5
1264;49 Vervoer over land;1996;5855;5853;1.3;0.1;0.6;5895;69.8;4.2;0.1;1.6;1.6;19.9;9.8;4.0
1265;49 Vervoer over land;1997;5842;5840;1.4;0.1;0.6;5882;67.6;1.9;0.1;1.5;1.5;18.4;8.7;3.5
1266;49 Vervoer over land;1998;5879;5877;1.4;0.1;0.6;5919;66.1;1.9;0.1;1.5;0.5;17.0;7.8;3.2
1267;49 Vervoer over land;1999;6217;6216;1.3;0.1;0.6;6257;68.3;1.9;0.1;1.5;0.4;16.8;7.5;3.1
1268;49 Vervoer over land;2000;6253;6252;1.5;0.1;0.5;6312;65.4;1.2;0.1;1.5;0.2;15.2;5.7;2.8
1269;49 Vervoer over land;2001;6152;6151;1.5;0.1;0.5;6218;63.6;0.3;0.1;1.4;0.1;14.5;5.1;2.6
1270;49 Vervoer over land;2002;6216;6215;1.4;0.1;0.5;6289;63.4;0.2;0.1;1.4;0.0;14.2;4.8;2.4
1271;49 Vervoer over land;2003;6248;6246;1.3;0.1;0.5;6327;62.8;0.2;0.1;1.4;0.0;13.9;4.4;2.2
1272;49 Vervoer over land;2004;6264;6262;1.7;0.1;0.5;6348;62.4;0.2;0.1;1.4;0.0;13.8;4.1;2.1
1273;49 Vervoer over land;2005;6185;6184;1.4;0.1;0.5;6280;59.5;0.1;0.1;1.3;0.0;13.7;3.7;1.9
1274;49 Vervoer over land;2006;6255;6131;123.8;0.1;0.4;6361;57.5;0.2;0.1;1.3;0.0;14.0;3.3;1.7
1275;49 Vervoer over land;2007;6404;6135;269.2;0.2;0.4;6524;56.0;0.2;0.1;1.2;0.0;14.5;3.0;1.6
1276;49 Vervoer over land;2008;6419;6163;256.0;0.2;0.5;6553;52.4;0.1;0.1;1.1;0.0;14.7;2.5;1.4
1277;49 Vervoer over land;2009;6247;5943;303.5;0.2;0.4;6391;46.5;0.1;0.1;1.0;0.0;14.1;1.9;1.1
1278;49 Vervoer over land;2010;6311;6089;222.5;0.2;0.4;6463;42.9;0.1;0.1;0.9;0.0;13.3;2.0;1.1
1279;49 Vervoer over land;2011;6312;6043;269.6;0.3;0.4;6472;40.5;0.0;0.1;0.9;0.0;12.9;2.1;1.0
1280;49 Vervoer over land;2012;6010;5733;277.1;0.3;0.4;6172;35.8;0.0;0.1;0.8;0.0;11.8;2.1;0.9
1281;49 Vervoer over land;2013;5852;5582;269.9;0.3;0.4;6015;32.4;0.0;0.2;0.7;0.0;10.9;2.1;0.8
1282;49 Vervoer over land;2014;5726;5414;311.7;0.3;0.4;5891;29.2;0.0;0.2;0.6;0.0;10.0;2.2;0.8
1283;49 Vervoer over land;2015;5718;5438;280.5;0.3;0.4;5883;26.3;0.0;0.3;0.6;0.0;9.0;2.3;0.8
1284;49 Vervoer over land;2016;5741;5497;244.3;0.3;0.4;5907;24.1;0.0;0.3;0.5;0.0;8.1;2.5;0.7
1285;49 Vervoer over land;2017;5797;5513;284.1;0.3;0.4;5962;22.4;0.0;0.3;0.5;0.0;7.6;2.5;0.7
1286;49 Vervoer over land;2018;6180;5762;417.9;0.3;0.3;6341;22.2;0.0;0.4;0.5;0.0;5.7;3.6;0.7
1287;49 Vervoer over land;2019;6151;5653;498.1;0.3;0.4;6310;20.0;0.0;0.4;0.5;0.0;4.9;3.8;0.7
1288;49 Vervoer over land;2020;6003;5516;486.6;0.3;0.3;6162;17.5;0.0;0.5;0.4;0.0;4.5;3.8;0.7
1289;49 Vervoer over land;2021;6182;5625;556.7;0.3;0.4;6335;17.1;0.0;0.5;0.4;0.0;3.8;4.0;0.7
1290;49 Vervoer over land;2022;6099;5579;520.6;0.3;0.4;6247;16.5;0.0;0.5;0.4;0.0;3.6;3.9;0.7
1291;49 Vervoer over land;2023;5963;5463;500.6;0.3;0.5;6119;16.3;0.0;0.5;0.4;0.0;3.4;3.8;0.7
1292;50 Vervoer over water;1990;6382;6382;0.0;0.2;0.2;6430;142.7;68.1;0.0;5.2;6.1;7.7;10.3;8.8
1293;50 Vervoer over water;1991;6242;6242;0.0;0.2;0.2;6291;138.9;64.6;0.0;5.0;5.0;7.6;10.5;8.6
1294;50 Vervoer over water;1992;6769;6769;0.0;0.2;0.3;6820;149.2;69.8;0.0;5.4;3.8;8.0;11.1;9.3
1295;50 Vervoer over water;1993;7077;7077;0.0;0.2;0.3;7131;155.1;73.3;0.0;5.7;2.6;8.3;11.7;9.7
1296;50 Vervoer over water;1994;7538;7538;0.0;0.2;0.3;7595;163.6;77.6;0.0;6.0;1.5;8.7;12.5;10.4
1297;50 Vervoer over water;1995;7608;7608;0.0;0.2;0.3;7664;161.9;77.1;0.0;5.9;0.3;8.3;11.3;10.1
1298;50 Vervoer over water;1996;7479;7479;0.0;0.2;0.3;7537;163.2;78.6;0.0;6.0;0.2;8.4;11.6;10.4
1299;50 Vervoer over water;1997;8087;8087;0.1;0.2;0.3;8149;174.6;82.4;0.0;6.4;0.2;9.1;12.6;11.2
1300;50 Vervoer over water;1998;8296;8296;0.1;0.2;0.3;8359;185.0;91.9;0.0;6.9;0.1;9.2;12.5;12.0
1301;50 Vervoer over water;1999;9152;9152;0.0;0.2;0.3;9223;209.3;107.6;0.0;7.9;0.0;10.2;13.4;14.0
1302;50 Vervoer over water;2000;9600;9600;0.1;0.2;0.3;9672;213.5;112.4;0.0;8.2;0.0;10.1;12.5;14.6
1303;50 Vervoer over water;2001;9704;9704;0.1;0.2;0.3;9776;212.2;107.4;0.0;8.0;0.0;10.1;12.4;13.8
1304;50 Vervoer over water;2002;9344;9344;0.1;0.2;0.3;9414;206.9;101.8;0.0;7.7;0.0;9.7;10.9;13.1
1305;50 Vervoer over water;2003;9632;9632;0.0;0.2;0.3;9704;211.8;101.1;0.0;7.8;0.0;9.9;11.0;13.1
1306;50 Vervoer over water;2004;9650;9650;0.1;0.2;0.3;9722;211.2;93.8;0.0;7.5;0.0;9.8;10.6;12.3
1307;50 Vervoer over water;2005;10003;10003;0.1;0.2;0.3;10076;217.9;100.5;0.0;7.9;0.0;10.1;10.4;13.0
1308;50 Vervoer over water;2006;8598;8598;0.1;0.2;0.2;8662;186.8;83.5;0.0;6.7;0.0;8.7;9.9;11.0
1309;50 Vervoer over water;2007;9260;9259;0.6;0.2;0.2;9327;197.6;85.5;0.0;7.0;0.0;9.3;9.8;11.2
1310;50 Vervoer over water;2008;8135;8134;0.6;0.2;0.2;8194;159.3;51.6;0.0;5.1;0.0;8.6;9.0;8.4
1311;50 Vervoer over water;2009;7333;7332;0.7;0.2;0.2;7387;144.6;47.9;0.0;4.6;0.0;8.1;8.6;8.0
1312;50 Vervoer over water;2010;7279;7278;0.5;0.2;0.2;7332;141.3;40.9;0.0;4.3;0.0;7.5;8.2;7.3
1313;50 Vervoer over water;2011;7154;7153;0.6;0.2;0.2;7207;132.9;26.8;0.0;3.7;0.0;7.3;7.8;5.7
1314;50 Vervoer over water;2012;7166;7165;0.6;0.2;0.2;7219;130.2;23.9;0.0;3.6;0.0;7.4;8.0;5.6
1315;50 Vervoer over water;2013;7270;7269;0.6;0.2;0.2;7324;131.0;26.4;0.0;3.7;0.0;7.4;7.9;5.6
1316;50 Vervoer over water;2014;7380;7379;0.7;0.2;0.2;7435;132.2;24.2;0.0;3.6;0.0;8.0;7.1;5.6
1317;50 Vervoer over water;2015;7285;7284;0.7;0.2;0.2;7340;127.7;11.4;0.0;3.1;0.0;7.6;7.0;4.6
1318;50 Vervoer over water;2016;7254;7253;0.5;0.2;0.3;7310;135.5;5.8;0.0;3.1;0.0;7.9;7.2;4.0
1319;50 Vervoer over water;2017;7302;7301;0.7;0.2;0.3;7359;136.4;5.6;0.0;3.1;0.0;8.0;7.3;3.9
1320;50 Vervoer over water;2018;7393;7392;1.0;0.2;0.3;7451;129.2;4.7;0.0;3.0;0.0;8.2;7.2;3.7
1321;50 Vervoer over water;2019;7203;7202;1.1;0.2;0.3;7259;123.8;3.9;0.0;2.8;0.0;8.1;6.6;3.5
1322;50 Vervoer over water;2020;7164;7163;1.0;0.2;0.4;7226;119.4;4.0;0.0;2.7;0.0;9.1;6.3;3.3
1323;50 Vervoer over water;2021;7806;7805;1.1;0.2;0.4;7867;133.2;3.9;0.0;3.0;0.0;9.3;6.8;3.7
1324;50 Vervoer over water;2022;8385;8384;1.2;0.2;0.5;8452;141.8;4.1;0.0;3.2;0.0;10.2;7.0;4.0
1325;50 Vervoer over water;2023;7725;7723;1.7;0.2;0.5;7789;128.6;4.5;0.0;2.9;0.0;9.2;6.5;3.6
1326;51 Vervoer door de lucht;1990;5571;5571;0.0;0.2;0.1;5621;17.4;2.6;0.0;0.5;13.2;13.0;2.2;0.1
1327;51 Vervoer door de lucht;1991;5862;5862;0.0;0.2;0.1;5915;18.6;2.7;0.0;0.5;10.7;13.5;2.2;0.1
1328;51 Vervoer door de lucht;1992;6590;6590;0.0;0.2;0.1;6651;20.8;3.1;0.0;0.5;8.2;14.3;2.3;0.1
1329;51 Vervoer door de lucht;1993;7332;7332;0.0;0.2;0.1;7399;23.1;3.4;0.0;0.6;5.6;15.1;2.4;0.1
1330;51 Vervoer door de lucht;1994;7676;7676;0.0;0.3;0.1;7746;24.2;3.5;0.0;0.6;3.1;15.8;2.5;0.1
1331;51 Vervoer door de lucht;1995;8478;8478;0.0;0.3;0.1;8554;26.0;3.8;0.0;0.7;0.6;13.1;2.3;0.1
1332;51 Vervoer door de lucht;1996;9305;9305;0.0;0.3;0.1;9390;29.1;4.3;0.0;0.8;0.3;14.0;2.4;0.1
1333;51 Vervoer door de lucht;1997;10018;10018;0.0;0.3;0.1;10109;31.4;4.6;0.0;0.8;0.4;15.4;2.4;0.2
1334;51 Vervoer door de lucht;1998;10542;10542;0.0;0.3;0.1;10637;33.7;4.8;0.0;0.9;0.1;16.2;2.3;0.2
1335;51 Vervoer door de lucht;1999;10941;10941;0.0;0.4;0.1;11040;36.3;4.9;0.1;0.9;0.1;16.6;2.3;0.2
1336;51 Vervoer door de lucht;2000;11520;11520;0.0;0.4;0.2;11622;38.5;1.5;0.1;0.9;0.0;15.1;2.5;0.2
1337;51 Vervoer door de lucht;2001;11450;11450;0.0;0.4;0.1;11551;39.0;1.5;0.1;0.9;0.0;13.5;2.1;0.2
1338;51 Vervoer door de lucht;2002;11473;11473;0.0;0.4;0.1;11575;39.6;1.2;0.1;0.9;0.0;13.5;2.1;0.2
1339;51 Vervoer door de lucht;2003;11381;11381;0.0;0.4;0.1;11482;40.7;1.6;0.1;0.9;0.0;12.9;1.9;0.2
1340;51 Vervoer door de lucht;2004;11643;11643;0.0;0.4;0.1;11747;44.5;2.1;0.1;1.0;0.0;13.3;1.7;0.2
1341;51 Vervoer door de lucht;2005;11970;11970;0.0;0.4;0.1;12077;46.1;2.8;0.1;1.1;0.0;13.9;1.7;0.2
