ID;GeslachtWerknemer;Dienstverband;KenmerkenBaan;BedrijfstakkenBranchesSBI93;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
156;Totaal;Totaal;602;J Financiële instellingen;2006;2.0;1.0;11.83;645.0;638.0;8330.0;7740.0;590.0;20.0;14.2;14.1;647.0;1806.0
157;Totaal;Totaal;602;J Financiële instellingen;2007;2.0;1.0;12.12;639.0;620.0;8220.0;7660.0;550.0;30.0;13.9;13.6;614.0;1746.0
158;Totaal;Totaal;602;J Financiële instellingen;2008;1.0;0.0;13.52;652.0;645.0;8530.0;7820.0;710.0;60.0;12.7;12.6;573.0;1755.0
159;Totaal;Totaal;602;J Financiële instellingen;2009;2.0;1.0;13.18;699.0;692.0;9040.0;8390.0;650.0;60.0;13.9;13.8;630.0;1762.0
160;Totaal;Totaal;602;K VH en handel in onroerend goed, ..;2006;36.0;15.0;12.47;747.0;732.0;9640.0;8960.0;680.0;40.0;15.6;15.4;704.0;1769.0
161;Totaal;Totaal;602;K VH en handel in onroerend goed, ..;2007;41.0;17.0;12.55;785.0;763.0;10200.0;9420.0;790.0;40.0;16.4;16.1;730.0;1750.0
162;Totaal;Totaal;602;K VH en handel in onroerend goed, ..;2008;40.0;16.0;13.18;804.0;790.0;10380.0;9640.0;730.0;40.0;16.1;15.8;719.0;1759.0
163;Totaal;Totaal;602;K VH en handel in onroerend goed, ..;2009;41.0;16.0;13.4;779.0;766.0;10110.0;9340.0;760.0;50.0;15.2;15.0;686.0;1764.0
164;Totaal;Totaal;602;L Openbaar bestuur, overheidsdiensten ..;2006;1.0;0.0;11.69;520.0;508.0;8480.0;6240.0;2240.0;50.0;11.6;11.2;521.0;1708.0
165;Totaal;Totaal;602;L Openbaar bestuur, overheidsdiensten ..;2007;;;;;;;;;;;;;
166;Totaal;Totaal;602;L Openbaar bestuur, overheidsdiensten ..;2008;1.0;0.0;11.25;556.0;547.0;8940.0;6670.0;2270.0;0.0;12.7;12.6;583.0;1687.0
167;Totaal;Totaal;602;L Openbaar bestuur, overheidsdiensten ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
168;Totaal;Totaal;602;M Onderwijs;2006;3.0;1.0;13.76;681.0;678.0;8920.0;8180.0;740.0;10.0;13.0;13.0;591.0;1742.0
169;Totaal;Totaal;602;M Onderwijs;2007;3.0;1.0;14.48;733.0;715.0;9390.0;8790.0;600.0;10.0;13.4;13.1;593.0;1721.0
170;Totaal;Totaal;602;M Onderwijs;2008;9.0;4.0;7.68;497.0;493.0;6780.0;5960.0;810.0;0.0;16.8;16.7;770.0;1805.0
171;Totaal;Totaal;602;M Onderwijs;2009;9.0;4.0;8.33;555.0;550.0;7420.0;6660.0;760.0;0.0;17.3;17.2;793.0;1928.0
172;Totaal;Totaal;602;N Gezondheids- en welzijnszorg;2006;70.0;23.0;13.35;585.0;583.0;7720.0;7020.0;700.0;0.0;11.5;11.5;524.0;1621.0
173;Totaal;Totaal;602;N Gezondheids- en welzijnszorg;2007;75.0;24.0;13.41;579.0;578.0;7750.0;6950.0;800.0;0.0;11.4;11.4;517.0;1590.0
174;Totaal;Totaal;602;N Gezondheids- en welzijnszorg;2008;77.0;25.0;14.54;619.0;616.0;8170.0;7430.0;740.0;0.0;11.3;11.2;508.0;1567.0
175;Totaal;Totaal;602;N Gezondheids- en welzijnszorg;2009;82.0;26.0;15.06;649.0;646.0;8600.0;7790.0;810.0;0.0;11.3;11.3;515.0;1602.0
176;Totaal;Totaal;602;O Milieudienstverlening, cultuur, ..;2006;18.0;6.0;11.27;508.0;501.0;6620.0;6100.0;520.0;0.0;11.8;11.7;534.0;1709.0
177;Totaal;Totaal;602;O Milieudienstverlening, cultuur, ..;2007;19.0;6.0;11.82;537.0;530.0;6940.0;6450.0;490.0;0.0;12.0;11.9;538.0;1677.0
178;Totaal;Totaal;602;O Milieudienstverlening, cultuur, ..;2008;19.0;6.0;12.0;510.0;506.0;6550.0;6130.0;430.0;0.0;11.2;11.1;506.0;1671.0
179;Totaal;Totaal;602;O Milieudienstverlening, cultuur, ..;2009;20.0;6.0;11.91;509.0;506.0;6530.0;6110.0;420.0;0.0;11.2;11.1;510.0;1713.0
180;Totaal;Totaal;603;A-O Alle economische activiteiten ..;2006;207.0;179.0;30.56;4010.0;4005.0;51670.0;48120.0;3550.0;3490.0;34.1;34.1;1573.0;1823.0
181;Totaal;Totaal;603;A-O Alle economische activiteiten ..;2007;215.0;186.0;30.89;4035.0;4031.0;51910.0;48430.0;3480.0;3520.0;34.2;34.2;1566.0;1810.0
182;Totaal;Totaal;603;A-O Alle economische activiteiten ..;2008;204.0;178.0;32.45;4279.0;4275.0;54810.0;51350.0;3460.0;4030.0;34.5;34.5;1581.0;1814.0
183;Totaal;Totaal;603;A-O Alle economische activiteiten ..;2009;197.0;178.0;33.47;4608.0;4604.0;58620.0;55290.0;3320.0;4130.0;35.9;35.9;1651.0;1823.0
184;Totaal;Totaal;603;A+B Landbouw, bosbouw, visserij;2006;7.0;6.0;21.51;2515.0;2512.0;31880.0;30180.0;1700.0;1990.0;30.4;30.4;1401.0;1807.0
185;Totaal;Totaal;603;A+B Landbouw, bosbouw, visserij;2007;7.0;6.0;21.99;2566.0;2563.0;32520.0;30800.0;1720.0;2070.0;30.6;30.6;1399.0;1797.0
186;Totaal;Totaal;603;A+B Landbouw, bosbouw, visserij;2008;7.0;5.0;23.58;2675.0;2673.0;33570.0;32090.0;1470.0;2430.0;29.7;29.7;1360.0;1799.0
187;Totaal;Totaal;603;A+B Landbouw, bosbouw, visserij;2009;7.0;5.0;24.33;2876.0;2875.0;35950.0;34510.0;1440.0;2640.0;30.9;30.9;1418.0;1808.0
188;Totaal;Totaal;603;C Winning van delfstoffen;2006;;;;;;;;;;;;;
189;Totaal;Totaal;603;C Winning van delfstoffen;2007;;;;;;;;;;;;;
190;Totaal;Totaal;603;C Winning van delfstoffen;2008;;;;;;;;;;;;;
191;Totaal;Totaal;603;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
192;Totaal;Totaal;603;D Industrie;2006;16.0;14.0;29.51;3948.0;3939.0;51730.0;47370.0;4360.0;3860.0;34.8;34.8;1602.0;1810.0
193;Totaal;Totaal;603;D Industrie;2007;16.0;14.0;30.06;3992.0;3985.0;51870.0;47910.0;3960.0;3930.0;34.9;34.8;1591.0;1797.0
194;Totaal;Totaal;603;D Industrie;2008;15.0;13.0;31.53;4225.0;4220.0;55100.0;50700.0;4390.0;4570.0;35.2;35.1;1606.0;1801.0
195;Totaal;Totaal;603;D Industrie;2009;14.0;13.0;32.59;4485.0;4482.0;57920.0;53820.0;4090.0;4620.0;36.0;36.0;1650.0;1809.0
196;Totaal;Totaal;603;E Productie en distributie van en ..;2006;;;;;;;;;;;;;
197;Totaal;Totaal;603;E Productie en distributie van en ..;2007;;;;;;;;;;;;;
198;Totaal;Totaal;603;E Productie en distributie van en ..;2008;;;;;;;;;;;;;
199;Totaal;Totaal;603;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200;Totaal;Totaal;603;F Bouwnijverheid;2006;17.0;15.0;26.91;3603.0;3599.0;46500.0;43230.0;3270.0;3680.0;35.0;35.0;1605.0;1812.0
201;Totaal;Totaal;603;F Bouwnijverheid;2007;18.0;16.0;27.39;3650.0;3644.0;47000.0;43800.0;3200.0;3820.0;35.1;35.1;1597.0;1800.0
202;Totaal;Totaal;603;F Bouwnijverheid;2008;17.0;15.0;28.75;3876.0;3871.0;49870.0;46510.0;3370.0;4480.0;35.5;35.5;1616.0;1807.0
203;Totaal;Totaal;603;F Bouwnijverheid;2009;16.0;15.0;29.59;4107.0;4103.0;52560.0;49280.0;3280.0;4520.0;36.4;36.3;1664.0;1822.0
204;Totaal;Totaal;603;G Reparatie van consumentenartikelen ..;2006;45.0;39.0;26.96;3582.0;3578.0;46440.0;42980.0;3460.0;3630.0;34.5;34.5;1592.0;1820.0
205;Totaal;Totaal;603;G Reparatie van consumentenartikelen ..;2007;45.0;40.0;27.7;3651.0;3648.0;47360.0;43820.0;3540.0;3720.0;34.5;34.5;1581.0;1807.0
206;Totaal;Totaal;603;G Reparatie van consumentenartikelen ..;2008;42.0;37.0;29.26;3890.0;3886.0;50580.0;46680.0;3900.0;4300.0;34.8;34.8;1594.0;1811.0
207;Totaal;Totaal;603;G Reparatie van consumentenartikelen ..;2009;40.0;36.0;30.43;4175.0;4171.0;53390.0;50100.0;3290.0;4360.0;35.8;35.8;1645.0;1818.0
208;Totaal;Totaal;603;H Horeca;2006;5.0;5.0;23.05;3022.0;3019.0;37990.0;36260.0;1730.0;2590.0;34.1;34.1;1572.0;1805.0
209;Totaal;Totaal;603;H Horeca;2007;6.0;5.0;23.96;3135.0;3132.0;39470.0;37620.0;1840.0;2810.0;34.3;34.3;1569.0;1792.0
210;Totaal;Totaal;603;H Horeca;2008;5.0;5.0;25.5;3330.0;3328.0;41850.0;39960.0;1890.0;3230.0;34.2;34.2;1566.0;1792.0
211;Totaal;Totaal;603;H Horeca;2009;5.0;4.0;26.6;3570.0;3568.0;44730.0;42840.0;1890.0;3390.0;35.0;35.0;1610.0;1800.0
212;Totaal;Totaal;603;I Vervoer, opslag en communicatie;2006;7.0;6.0;26.67;3548.0;3540.0;46410.0;42580.0;3830.0;3100.0;34.6;34.5;1593.0;1834.0
213;Totaal;Totaal;603;I Vervoer, opslag en communicatie;2007;7.0;6.0;27.32;3618.0;3607.0;47250.0;43410.0;3830.0;3230.0;34.7;34.6;1584.0;1820.0
214;Totaal;Totaal;603;I Vervoer, opslag en communicatie;2008;7.0;6.0;28.85;3896.0;3885.0;50230.0;46760.0;3470.0;3730.0;35.4;35.3;1616.0;1829.0
215;Totaal;Totaal;603;I Vervoer, opslag en communicatie;2009;6.0;6.0;29.7;4131.0;4119.0;52960.0;49570.0;3390.0;3820.0;36.3;36.2;1664.0;1840.0
216;Totaal;Totaal;603;J Financiële instellingen;2006;24.0;20.0;29.8;3834.0;3830.0;49480.0;46010.0;3470.0;3450.0;33.4;33.4;1542.0;1832.0
217;Totaal;Totaal;603;J Financiële instellingen;2007;24.0;21.0;30.53;3915.0;3911.0;50360.0;46980.0;3380.0;3440.0;33.6;33.6;1537.0;1817.0
218;Totaal;Totaal;603;J Financiële instellingen;2008;19.0;16.0;32.62;4201.0;4199.0;53560.0;50420.0;3150.0;3860.0;33.7;33.7;1545.0;1825.0
219;Totaal;Totaal;603;J Financiële instellingen;2009;19.0;17.0;34.0;4666.0;4664.0;59490.0;55990.0;3500.0;4140.0;35.8;35.8;1646.0;1828.0
220;Totaal;Totaal;603;K VH en handel in onroerend goed, ..;2006;72.0;62.0;35.14;4607.0;4603.0;59210.0;55280.0;3930.0;3630.0;34.0;34.0;1572.0;1831.0
221;Totaal;Totaal;603;K VH en handel in onroerend goed, ..;2007;77.0;66.0;34.53;4523.0;4518.0;58050.0;54270.0;3780.0;3590.0;34.3;34.3;1570.0;1817.0
222;Totaal;Totaal;603;K VH en handel in onroerend goed, ..;2008;79.0;69.0;35.65;4723.0;4720.0;60170.0;56680.0;3490.0;4040.0;34.7;34.6;1589.0;1820.0
223;Totaal;Totaal;603;K VH en handel in onroerend goed, ..;2009;75.0;69.0;36.42;5091.0;5088.0;64500.0;61100.0;3400.0;4150.0;36.4;36.4;1677.0;1829.0
224;Totaal;Totaal;603;L Openbaar bestuur, overheidsdiensten ..;2006;;;;;;;;;;;;;
225;Totaal;Totaal;603;L Openbaar bestuur, overheidsdiensten ..;2007;;;;;;;;;;;;;
226;Totaal;Totaal;603;L Openbaar bestuur, overheidsdiensten ..;2008;;;;;;;;;;;;;
227;Totaal;Totaal;603;L Openbaar bestuur, overheidsdiensten ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
228;Totaal;Totaal;603;M Onderwijs;2006;1.0;1.0;29.74;3860.0;3856.0;50420.0;46320.0;4100.0;3080.0;33.7;33.7;1556.0;1826.0
229;Totaal;Totaal;603;M Onderwijs;2007;1.0;1.0;30.12;3910.0;3905.0;50290.0;46920.0;3370.0;3160.0;34.0;34.0;1556.0;1811.0
230;Totaal;Totaal;603;M Onderwijs;2008;1.0;1.0;31.67;4183.0;4177.0;52990.0;50190.0;2800.0;3440.0;34.5;34.5;1583.0;1822.0
231;Totaal;Totaal;603;M Onderwijs;2009;1.0;1.0;33.09;4554.0;4551.0;57950.0;54650.0;3300.0;3720.0;35.8;35.8;1651.0;1825.0
232;Totaal;Totaal;603;N Gezondheids- en welzijnszorg;2006;7.0;6.0;41.96;5533.0;5530.0;69320.0;66390.0;2930.0;3210.0;34.2;34.2;1581.0;1812.0
233;Totaal;Totaal;603;N Gezondheids- en welzijnszorg;2007;7.0;6.0;43.37;5663.0;5661.0;71100.0;67960.0;3140.0;3190.0;34.2;34.2;1566.0;1798.0
234;Totaal;Totaal;603;N Gezondheids- en welzijnszorg;2008;7.0;6.0;44.32;5862.0;5861.0;73860.0;70350.0;3510.0;3510.0;34.6;34.6;1587.0;1803.0
235;Totaal;Totaal;603;N Gezondheids- en welzijnszorg;2009;7.0;7.0;45.68;6251.0;6249.0;78820.0;75010.0;3810.0;3450.0;35.6;35.6;1642.0;1809.0
236;Totaal;Totaal;603;O Milieudienstverlening, cultuur, ..;2006;5.0;5.0;27.71;3628.0;3622.0;46300.0;43530.0;2760.0;2770.0;34.0;34.0;1569.0;1822.0
237;Totaal;Totaal;603;O Milieudienstverlening, cultuur, ..;2007;6.0;5.0;28.07;3629.0;3625.0;46390.0;43550.0;2840.0;2810.0;33.9;33.9;1550.0;1806.0
238;Totaal;Totaal;603;O Milieudienstverlening, cultuur, ..;2008;5.0;5.0;29.41;3888.0;3887.0;49350.0;46660.0;2690.0;3360.0;34.6;34.6;1586.0;1814.0
239;Totaal;Totaal;603;O Milieudienstverlening, cultuur, ..;2009;5.0;5.0;30.72;4230.0;4229.0;53600.0;50760.0;2840.0;3550.0;35.9;35.9;1652.0;1819.0
240;Totaal;Totaal;604;A-O Alle economische activiteiten ..;2006;57.0;38.0;3.15;338.0;337.0;4280.0;4060.0;220.0;10.0;27.9;27.8;1285.0;1937.0
241;Totaal;Totaal;604;A-O Alle economische activiteiten ..;2007;64.0;49.0;2.84;315.0;314.0;3930.0;3780.0;140.0;10.0;29.4;29.3;1326.0;1729.0
242;Totaal;Totaal;604;A-O Alle economische activiteiten ..;2008;66.0;53.0;2.76;318.0;317.0;3960.0;3820.0;130.0;10.0;30.2;30.2;1381.0;1735.0
243;Totaal;Totaal;604;A-O Alle economische activiteiten ..;2009;74.0;57.0;2.85;317.0;316.0;3900.0;3810.0;100.0;0.0;29.0;29.0;1332.0;1740.0
244;Totaal;Totaal;604;A+B Landbouw, bosbouw, visserij;2006;;;;;;;;;;;;;
245;Totaal;Totaal;604;A+B Landbouw, bosbouw, visserij;2007;;;;;;;;;;;;;
246;Totaal;Totaal;604;A+B Landbouw, bosbouw, visserij;2008;;;;;;;;;;;;;
247;Totaal;Totaal;604;A+B Landbouw, bosbouw, visserij;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
248;Totaal;Totaal;604;C Winning van delfstoffen;2006;;;;;;;;;;;;;
249;Totaal;Totaal;604;C Winning van delfstoffen;2007;;;;;;;;;;;;;
250;Totaal;Totaal;604;C Winning van delfstoffen;2008;;;;;;;;;;;;;
251;Totaal;Totaal;604;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252;Totaal;Totaal;604;D Industrie;2006;5.0;4.0;2.68;367.0;365.0;4600.0;4400.0;200.0;0.0;35.0;34.9;1635.0;2188.0
253;Totaal;Totaal;604;D Industrie;2007;6.0;5.0;2.98;394.0;391.0;4930.0;4730.0;200.0;0.0;34.8;34.7;1579.0;1837.0
254;Totaal;Totaal;604;D Industrie;2008;5.0;5.0;3.0;414.0;411.0;5200.0;4960.0;230.0;10.0;36.0;35.9;1648.0;1856.0
255;Totaal;Totaal;604;D Industrie;2009;5.0;4.0;3.06;415.0;413.0;5180.0;4980.0;200.0;0.0;35.1;35.1;1620.0;1878.0
256;Totaal;Totaal;604;E Productie en distributie van en ..;2006;;;;;;;;;;;;;
257;Totaal;Totaal;604;E Productie en distributie van en ..;2007;;;;;;;;;;;;;
258;Totaal;Totaal;604;E Productie en distributie van en ..;2008;;;;;;;;;;;;;
259;Totaal;Totaal;604;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
260;Totaal;Totaal;604;F Bouwnijverheid;2006;2.0;1.0;3.12;371.0;367.0;4610.0;4450.0;160.0;40.0;30.5;30.5;1411.0;2101.0
261;Totaal;Totaal;604;F Bouwnijverheid;2007;2.0;2.0;3.22;376.0;372.0;4670.0;4510.0;160.0;40.0;30.9;30.7;1386.0;1818.0
262;Totaal;Totaal;604;F Bouwnijverheid;2008;2.0;2.0;3.24;393.0;388.0;4890.0;4710.0;180.0;60.0;31.7;31.5;1439.0;1835.0
263;Totaal;Totaal;604;F Bouwnijverheid;2009;2.0;2.0;3.3;405.0;401.0;5000.0;4860.0;140.0;20.0;31.8;31.7;1457.0;1866.0
264;Totaal;Totaal;604;G Reparatie van consumentenartikelen ..;2006;3.0;2.0;2.82;339.0;337.0;4260.0;4070.0;190.0;20.0;30.7;30.6;1431.0;2170.0
265;Totaal;Totaal;604;G Reparatie van consumentenartikelen ..;2007;4.0;3.0;3.05;362.0;359.0;4570.0;4350.0;220.0;20.0;31.2;31.1;1416.0;1826.0
266;Totaal;Totaal;604;G Reparatie van consumentenartikelen ..;2008;4.0;3.0;3.14;377.0;374.0;4750.0;4530.0;230.0;20.0;31.3;31.1;1429.0;1825.0
267;Totaal;Totaal;604;G Reparatie van consumentenartikelen ..;2009;5.0;3.0;3.12;358.0;356.0;4480.0;4300.0;180.0;10.0;29.8;29.7;1368.0;1833.0
268;Totaal;Totaal;604;H Horeca;2006;2.0;1.0;2.74;337.0;335.0;4110.0;4040.0;70.0;0.0;31.7;31.7;1469.0;2052.0
269;Totaal;Totaal;604;H Horeca;2007;2.0;2.0;2.89;339.0;337.0;4140.0;4060.0;80.0;0.0;31.1;31.0;1399.0;1739.0
270;Totaal;Totaal;604;H Horeca;2008;2.0;2.0;2.91;359.0;358.0;4380.0;4300.0;80.0;0.0;32.4;32.3;1478.0;1757.0
271;Totaal;Totaal;604;H Horeca;2009;2.0;2.0;2.82;359.0;358.0;4390.0;4310.0;80.0;0.0;33.1;33.1;1525.0;1844.0
272;Totaal;Totaal;604;I Vervoer, opslag en communicatie;2006;2.0;2.0;2.82;373.0;371.0;4620.0;4480.0;140.0;0.0;34.2;34.2;1578.0;2081.0
273;Totaal;Totaal;604;I Vervoer, opslag en communicatie;2007;2.0;2.0;3.13;395.0;393.0;4930.0;4740.0;190.0;10.0;33.6;33.4;1508.0;1848.0
274;Totaal;Totaal;604;I Vervoer, opslag en communicatie;2008;2.0;2.0;3.13;431.0;428.0;5410.0;5170.0;250.0;0.0;35.9;35.7;1640.0;1891.0
275;Totaal;Totaal;604;I Vervoer, opslag en communicatie;2009;2.0;2.0;2.96;387.0;385.0;4900.0;4650.0;250.0;0.0;33.9;33.9;1559.0;1883.0
276;Totaal;Totaal;604;J Financiële instellingen;2006;2.0;1.0;2.83;376.0;376.0;4640.0;4510.0;120.0;10.0;34.3;34.3;1593.0;2063.0
277;Totaal;Totaal;604;J Financiële instellingen;2007;2.0;1.0;2.91;371.0;371.0;4560.0;4460.0;100.0;10.0;33.9;33.9;1530.0;1750.0
278;Totaal;Totaal;604;J Financiële instellingen;2008;2.0;1.0;2.83;373.0;372.0;4600.0;4470.0;130.0;10.0;34.5;34.5;1580.0;1760.0
279;Totaal;Totaal;604;J Financiële instellingen;2009;2.0;1.0;2.78;345.0;344.0;4240.0;4130.0;100.0;10.0;32.3;32.3;1484.0;1747.0
280;Totaal;Totaal;604;K VH en handel in onroerend goed, ..;2006;10.0;7.0;2.96;377.0;376.0;4670.0;4530.0;150.0;20.0;32.7;32.7;1522.0;2140.0
281;Totaal;Totaal;604;K VH en handel in onroerend goed, ..;2007;11.0;9.0;3.26;404.0;402.0;5010.0;4850.0;160.0;20.0;32.8;32.7;1484.0;1820.0
282;Totaal;Totaal;604;K VH en handel in onroerend goed, ..;2008;12.0;10.0;3.18;434.0;433.0;5430.0;5210.0;220.0;30.0;35.6;35.6;1630.0;1845.0
283;Totaal;Totaal;604;K VH en handel in onroerend goed, ..;2009;12.0;10.0;3.17;425.0;424.0;5250.0;5100.0;150.0;10.0;34.9;34.9;1606.0;1855.0
284;Totaal;Totaal;604;L Openbaar bestuur, overheidsdiensten ..;2006;3.0;3.0;2.37;283.0;283.0;3520.0;3400.0;120.0;0.0;31.2;31.2;1437.0;1705.0
285;Totaal;Totaal;604;L Openbaar bestuur, overheidsdiensten ..;2007;4.0;4.0;2.81;343.0;343.0;4220.0;4120.0;100.0;0.0;32.0;32.0;1465.0;1698.0
286;Totaal;Totaal;604;L Openbaar bestuur, overheidsdiensten ..;2008;4.0;3.0;3.45;410.0;410.0;5010.0;4920.0;80.0;0.0;31.0;31.0;1426.0;1631.0
287;Totaal;Totaal;604;L Openbaar bestuur, overheidsdiensten ..;2009;7.0;5.0;4.22;468.0;468.0;5670.0;5620.0;50.0;0.0;28.9;28.9;1331.0;1629.0
288;Totaal;Totaal;604;M Onderwijs;2006;2.0;1.0;2.33;266.0;265.0;3410.0;3190.0;220.0;0.0;31.4;31.4;1365.0;1763.0
289;Totaal;Totaal;604;M Onderwijs;2007;2.0;2.0;2.22;264.0;263.0;3350.0;3170.0;190.0;0.0;32.7;32.7;1421.0;1719.0
290;Totaal;Totaal;604;M Onderwijs;2008;2.0;2.0;2.11;256.0;255.0;3230.0;3070.0;160.0;0.0;32.9;32.8;1446.0;1686.0
291;Totaal;Totaal;604;M Onderwijs;2009;3.0;2.0;2.32;264.0;264.0;3320.0;3170.0;150.0;0.0;31.1;31.1;1364.0;1652.0
292;Totaal;Totaal;604;N Gezondheids- en welzijnszorg;2006;22.0;13.0;4.01;332.0;331.0;4290.0;3980.0;310.0;0.0;21.7;21.7;991.0;1722.0
293;Totaal;Totaal;604;N Gezondheids- en welzijnszorg;2007;24.0;17.0;2.49;236.0;236.0;2950.0;2830.0;120.0;0.0;25.2;25.2;1135.0;1614.0
294;Totaal;Totaal;604;N Gezondheids- en welzijnszorg;2008;26.0;19.0;2.15;210.0;210.0;2580.0;2520.0;60.0;0.0;25.6;25.6;1171.0;1619.0
295;Totaal;Totaal;604;N Gezondheids- en welzijnszorg;2009;29.0;20.0;2.17;205.0;205.0;2500.0;2470.0;40.0;0.0;24.7;24.7;1135.0;1635.0
296;Totaal;Totaal;604;O Milieudienstverlening, cultuur, ..;2006;3.0;2.0;2.44;240.0;239.0;2990.0;2880.0;110.0;0.0;25.4;25.4;1174.0;1953.0
297;Totaal;Totaal;604;O Milieudienstverlening, cultuur, ..;2007;4.0;2.0;2.64;248.0;247.0;3080.0;2970.0;110.0;0.0;24.8;24.8;1121.0;1717.0
298;Totaal;Totaal;604;O Milieudienstverlening, cultuur, ..;2008;4.0;3.0;2.7;268.0;267.0;3330.0;3220.0;120.0;0.0;26.1;26.0;1189.0;1728.0
299;Totaal;Totaal;604;O Milieudienstverlening, cultuur, ..;2009;5.0;3.0;2.9;285.0;284.0;3500.0;3420.0;80.0;0.0;25.6;25.6;1175.0;1754.0
300;Totaal;Totaal;605;A-O Alle economische activiteiten ..;2006;96.0;86.0;11.38;1427.0;1422.0;19070.0;17130.0;1940.0;0.0;32.5;32.5;1500.0;1681.0
301;Totaal;Totaal;605;A-O Alle economische activiteiten ..;2007;95.0;85.0;11.64;1440.0;1436.0;19240.0;17280.0;1950.0;0.0;32.4;32.4;1481.0;1663.0
302;Totaal;Totaal;605;A-O Alle economische activiteiten ..;2008;97.0;85.0;11.92;1464.0;1460.0;19580.0;17560.0;2020.0;0.0;32.2;32.1;1470.0;1662.0
303;Totaal;Totaal;605;A-O Alle economische activiteiten ..;2009;96.0;85.0;12.08;1491.0;1488.0;19990.0;17900.0;2090.0;0.0;32.2;32.2;1479.0;1677.0
304;Totaal;Totaal;605;A+B Landbouw, bosbouw, visserij;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
305;Totaal;Totaal;605;A+B Landbouw, bosbouw, visserij;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
306;Totaal;Totaal;605;A+B Landbouw, bosbouw, visserij;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
307;Totaal;Totaal;605;A+B Landbouw, bosbouw, visserij;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
308;Totaal;Totaal;605;C Winning van delfstoffen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
309;Totaal;Totaal;605;C Winning van delfstoffen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
310;Totaal;Totaal;605;C Winning van delfstoffen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
311;Totaal;Totaal;605;C Winning van delfstoffen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
312;Totaal;Totaal;605;D Industrie;2006;95.0;85.0;11.38;1428.0;1423.0;19080.0;17140.0;1940.0;0.0;32.6;32.5;1500.0;1681.0
313;Totaal;Totaal;605;D Industrie;2007;95.0;85.0;11.64;1440.0;1436.0;19240.0;17280.0;1950.0;0.0;32.4;32.4;1481.0;1663.0
314;Totaal;Totaal;605;D Industrie;2008;97.0;85.0;11.92;1464.0;1460.0;19580.0;17560.0;2020.0;0.0;32.2;32.1;1470.0;1662.0
315;Totaal;Totaal;605;D Industrie;2009;96.0;85.0;12.08;1491.0;1488.0;19990.0;17900.0;2090.0;0.0;32.2;32.2;1479.0;1677.0
316;Totaal;Totaal;605;E Productie en distributie van en ..;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
317;Totaal;Totaal;605;E Productie en distributie van en ..;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
318;Totaal;Totaal;605;E Productie en distributie van en ..;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
319;Totaal;Totaal;605;E Productie en distributie van en ..;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
320;Totaal;Totaal;605;F Bouwnijverheid;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
