ID;Populatie;Vervoerwijzen;KenmerkenVerplaatsing;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
902;Totaal;Totaal;Afstand: 15 tot 30 km;Oost-Nederland (LD);2016;0.24;4.9;8.57;85.0;1712.0;49.9
903;Totaal;Totaal;Afstand: 15 tot 30 km;Oost-Nederland (LD);2017;0.23;4.74;8.48;81.0;1641.0;49.0
904;Totaal;Totaal;Afstand: 15 tot 30 km;West-Nederland (LD);2010;0.25;4.92;9.51;85.0;1711.0;55.1
905;Totaal;Totaal;Afstand: 15 tot 30 km;West-Nederland (LD);2011;0.25;5.06;9.84;87.0;1759.0;57.1
906;Totaal;Totaal;Afstand: 15 tot 30 km;West-Nederland (LD);2012;0.26;5.23;10.09;90.0;1825.0;58.7
907;Totaal;Totaal;Afstand: 15 tot 30 km;West-Nederland (LD);2013;0.25;5.13;9.9;88.0;1784.0;57.4
908;Totaal;Totaal;Afstand: 15 tot 30 km;West-Nederland (LD);2014;0.26;5.17;10.48;89.0;1799.0;60.8
909;Totaal;Totaal;Afstand: 15 tot 30 km;West-Nederland (LD);2015;0.24;4.89;9.43;84.0;1706.0;54.8
910;Totaal;Totaal;Afstand: 15 tot 30 km;West-Nederland (LD);2016;0.25;5.0;9.59;87.0;1747.0;55.8
911;Totaal;Totaal;Afstand: 15 tot 30 km;West-Nederland (LD);2017;0.24;4.9;9.52;85.0;1698.0;55.0
912;Totaal;Totaal;Afstand: 15 tot 30 km;Zuid-Nederland (LD);2010;0.27;5.56;9.4;95.0;1931.0;54.4
913;Totaal;Totaal;Afstand: 15 tot 30 km;Zuid-Nederland (LD);2011;0.25;5.08;8.56;88.0;1766.0;49.6
914;Totaal;Totaal;Afstand: 15 tot 30 km;Zuid-Nederland (LD);2012;0.25;4.98;8.84;86.0;1735.0;51.3
915;Totaal;Totaal;Afstand: 15 tot 30 km;Zuid-Nederland (LD);2013;0.27;5.42;9.11;94.0;1885.0;52.8
916;Totaal;Totaal;Afstand: 15 tot 30 km;Zuid-Nederland (LD);2014;0.26;5.26;8.77;90.0;1830.0;50.8
917;Totaal;Totaal;Afstand: 15 tot 30 km;Zuid-Nederland (LD);2015;0.24;4.81;8.11;83.0;1674.0;47.0
918;Totaal;Totaal;Afstand: 15 tot 30 km;Zuid-Nederland (LD);2016;0.25;4.92;8.94;86.0;1719.0;52.1
919;Totaal;Totaal;Afstand: 15 tot 30 km;Zuid-Nederland (LD);2017;0.25;4.94;8.11;85.0;1712.0;46.8
920;Totaal;Totaal;Afstand: 15 tot 30 km;Groningen (PV);2010;0.27;5.52;9.38;95.0;1919.0;54.4
921;Totaal;Totaal;Afstand: 15 tot 30 km;Groningen (PV);2011;0.25;5.14;9.41;88.0;1788.0;54.6
922;Totaal;Totaal;Afstand: 15 tot 30 km;Groningen (PV);2012;0.25;5.12;8.94;87.0;1786.0;52.0
923;Totaal;Totaal;Afstand: 15 tot 30 km;Groningen (PV);2013;0.27;5.36;8.97;93.0;1864.0;52.0
924;Totaal;Totaal;Afstand: 15 tot 30 km;Groningen (PV);2014;0.29;6.11;10.59;102.0;2127.0;61.4
925;Totaal;Totaal;Afstand: 15 tot 30 km;Groningen (PV);2015;0.27;5.41;9.88;94.0;1887.0;57.4
926;Totaal;Totaal;Afstand: 15 tot 30 km;Groningen (PV);2016;0.28;5.64;9.59;98.0;1970.0;55.9
927;Totaal;Totaal;Afstand: 15 tot 30 km;Groningen (PV);2017;0.29;5.69;9.91;99.0;1972.0;57.2
928;Totaal;Totaal;Afstand: 15 tot 30 km;Friesland (PV);2010;0.26;5.23;9.58;90.0;1819.0;55.5
929;Totaal;Totaal;Afstand: 15 tot 30 km;Friesland (PV);2011;0.24;4.9;7.78;84.0;1704.0;45.1
930;Totaal;Totaal;Afstand: 15 tot 30 km;Friesland (PV);2012;0.22;4.44;7.71;77.0;1551.0;44.8
931;Totaal;Totaal;Afstand: 15 tot 30 km;Friesland (PV);2013;0.28;5.78;9.22;98.0;2010.0;53.5
932;Totaal;Totaal;Afstand: 15 tot 30 km;Friesland (PV);2014;0.29;5.69;10.8;99.0;1979.0;62.6
933;Totaal;Totaal;Afstand: 15 tot 30 km;Friesland (PV);2015;0.27;5.42;9.56;95.0;1890.0;55.5
934;Totaal;Totaal;Afstand: 15 tot 30 km;Friesland (PV);2016;0.24;4.9;9.75;84.0;1711.0;56.7
935;Totaal;Totaal;Afstand: 15 tot 30 km;Friesland (PV);2017;0.26;5.29;9.46;91.0;1832.0;54.6
936;Totaal;Totaal;Afstand: 15 tot 30 km;Drenthe (PV);2010;0.31;6.19;9.95;106.0;2151.0;57.6
937;Totaal;Totaal;Afstand: 15 tot 30 km;Drenthe (PV);2011;0.32;6.39;10.2;112.0;2220.0;59.0
938;Totaal;Totaal;Afstand: 15 tot 30 km;Drenthe (PV);2012;0.29;5.83;9.1;100.0;2031.0;52.9
939;Totaal;Totaal;Afstand: 15 tot 30 km;Drenthe (PV);2013;0.27;5.61;10.44;95.0;1951.0;60.5
940;Totaal;Totaal;Afstand: 15 tot 30 km;Drenthe (PV);2014;0.3;6.14;9.56;106.0;2134.0;55.4
941;Totaal;Totaal;Afstand: 15 tot 30 km;Drenthe (PV);2015;0.32;6.39;10.31;112.0;2226.0;59.9
942;Totaal;Totaal;Afstand: 15 tot 30 km;Drenthe (PV);2016;0.34;6.97;11.11;119.0;2434.0;64.6
943;Totaal;Totaal;Afstand: 15 tot 30 km;Drenthe (PV);2017;0.29;5.85;9.89;101.0;2025.0;57.1
944;Totaal;Totaal;Afstand: 15 tot 30 km;Overijssel (PV);2010;0.23;4.57;7.94;81.0;1588.0;46.0
945;Totaal;Totaal;Afstand: 15 tot 30 km;Overijssel (PV);2011;0.26;5.21;8.92;92.0;1813.0;51.7
946;Totaal;Totaal;Afstand: 15 tot 30 km;Overijssel (PV);2012;0.26;5.2;9.52;92.0;1813.0;55.3
947;Totaal;Totaal;Afstand: 15 tot 30 km;Overijssel (PV);2013;0.25;4.99;8.9;87.0;1736.0;51.7
948;Totaal;Totaal;Afstand: 15 tot 30 km;Overijssel (PV);2014;0.24;4.71;8.31;84.0;1639.0;48.2
949;Totaal;Totaal;Afstand: 15 tot 30 km;Overijssel (PV);2015;0.25;5.01;8.42;88.0;1746.0;48.9
950;Totaal;Totaal;Afstand: 15 tot 30 km;Overijssel (PV);2016;0.26;5.11;9.05;90.0;1785.0;52.7
951;Totaal;Totaal;Afstand: 15 tot 30 km;Overijssel (PV);2017;0.26;5.05;9.01;88.0;1750.0;52.1
952;Totaal;Totaal;Afstand: 15 tot 30 km;Flevoland (PV);2010;0.22;4.61;7.54;77.0;1605.0;43.7
953;Totaal;Totaal;Afstand: 15 tot 30 km;Flevoland (PV);2011;0.23;4.96;8.24;81.0;1725.0;47.7
954;Totaal;Totaal;Afstand: 15 tot 30 km;Flevoland (PV);2012;0.22;4.81;8.42;77.0;1680.0;49.0
955;Totaal;Totaal;Afstand: 15 tot 30 km;Flevoland (PV);2013;0.22;4.65;7.79;76.0;1621.0;45.2
956;Totaal;Totaal;Afstand: 15 tot 30 km;Flevoland (PV);2014;0.23;4.82;8.81;79.0;1678.0;51.2
957;Totaal;Totaal;Afstand: 15 tot 30 km;Flevoland (PV);2015;0.19;3.99;5.92;66.0;1391.0;34.4
958;Totaal;Totaal;Afstand: 15 tot 30 km;Flevoland (PV);2016;0.25;5.2;8.76;87.0;1817.0;51.0
959;Totaal;Totaal;Afstand: 15 tot 30 km;Flevoland (PV);2017;0.19;3.98;6.21;65.0;1380.0;35.9
960;Totaal;Totaal;Afstand: 15 tot 30 km;Gelderland (PV);2010;0.25;5.03;9.06;87.0;1747.0;52.4
961;Totaal;Totaal;Afstand: 15 tot 30 km;Gelderland (PV);2011;0.23;4.61;8.31;79.0;1600.0;48.1
962;Totaal;Totaal;Afstand: 15 tot 30 km;Gelderland (PV);2012;0.24;4.78;8.45;84.0;1666.0;49.1
963;Totaal;Totaal;Afstand: 15 tot 30 km;Gelderland (PV);2013;0.23;4.55;8.35;79.0;1581.0;48.4
964;Totaal;Totaal;Afstand: 15 tot 30 km;Gelderland (PV);2014;0.27;5.44;9.55;92.0;1891.0;55.4
965;Totaal;Totaal;Afstand: 15 tot 30 km;Gelderland (PV);2015;0.23;4.55;8.29;80.0;1586.0;48.2
966;Totaal;Totaal;Afstand: 15 tot 30 km;Gelderland (PV);2016;0.23;4.72;8.26;82.0;1650.0;48.1
967;Totaal;Totaal;Afstand: 15 tot 30 km;Gelderland (PV);2017;0.23;4.71;8.64;80.0;1632.0;49.9
968;Totaal;Totaal;Afstand: 15 tot 30 km;Utrecht (PV);2010;0.23;4.59;8.73;79.0;1595.0;50.6
969;Totaal;Totaal;Afstand: 15 tot 30 km;Utrecht (PV);2011;0.24;4.75;9.36;83.0;1654.0;54.3
970;Totaal;Totaal;Afstand: 15 tot 30 km;Utrecht (PV);2012;0.25;5.09;9.58;86.0;1778.0;55.7
971;Totaal;Totaal;Afstand: 15 tot 30 km;Utrecht (PV);2013;0.28;5.65;10.81;97.0;1968.0;62.8
972;Totaal;Totaal;Afstand: 15 tot 30 km;Utrecht (PV);2014;0.25;5.08;9.87;86.0;1769.0;57.3
973;Totaal;Totaal;Afstand: 15 tot 30 km;Utrecht (PV);2015;0.24;4.8;8.88;83.0;1672.0;51.6
974;Totaal;Totaal;Afstand: 15 tot 30 km;Utrecht (PV);2016;0.23;4.45;7.77;79.0;1555.0;45.3
975;Totaal;Totaal;Afstand: 15 tot 30 km;Utrecht (PV);2017;0.23;4.57;8.24;78.0;1587.0;47.7
976;Totaal;Totaal;Afstand: 15 tot 30 km;Noord-Holland (PV);2010;0.26;5.14;10.38;89.0;1788.0;60.1
977;Totaal;Totaal;Afstand: 15 tot 30 km;Noord-Holland (PV);2011;0.26;5.27;10.28;90.0;1832.0;59.6
978;Totaal;Totaal;Afstand: 15 tot 30 km;Noord-Holland (PV);2012;0.26;5.31;10.39;91.0;1854.0;60.5
979;Totaal;Totaal;Afstand: 15 tot 30 km;Noord-Holland (PV);2013;0.26;5.28;10.28;91.0;1838.0;59.6
980;Totaal;Totaal;Afstand: 15 tot 30 km;Noord-Holland (PV);2014;0.25;5.09;10.57;87.0;1771.0;61.3
981;Totaal;Totaal;Afstand: 15 tot 30 km;Noord-Holland (PV);2015;0.25;5.05;9.77;87.0;1760.0;56.7
982;Totaal;Totaal;Afstand: 15 tot 30 km;Noord-Holland (PV);2016;0.25;5.07;9.82;87.0;1770.0;57.2
983;Totaal;Totaal;Afstand: 15 tot 30 km;Noord-Holland (PV);2017;0.25;5.0;10.24;86.0;1734.0;59.2
984;Totaal;Totaal;Afstand: 15 tot 30 km;Zuid-Holland (PV);2010;0.24;4.87;9.37;85.0;1693.0;54.3
985;Totaal;Totaal;Afstand: 15 tot 30 km;Zuid-Holland (PV);2011;0.25;5.03;9.9;86.0;1750.0;57.4
986;Totaal;Totaal;Afstand: 15 tot 30 km;Zuid-Holland (PV);2012;0.26;5.21;10.1;91.0;1820.0;58.8
987;Totaal;Totaal;Afstand: 15 tot 30 km;Zuid-Holland (PV);2013;0.24;4.89;9.52;84.0;1703.0;55.2
988;Totaal;Totaal;Afstand: 15 tot 30 km;Zuid-Holland (PV);2014;0.26;5.24;10.8;91.0;1823.0;62.6
989;Totaal;Totaal;Afstand: 15 tot 30 km;Zuid-Holland (PV);2015;0.23;4.73;9.26;82.0;1648.0;53.8
990;Totaal;Totaal;Afstand: 15 tot 30 km;Zuid-Holland (PV);2016;0.25;5.04;10.03;88.0;1759.0;58.4
991;Totaal;Totaal;Afstand: 15 tot 30 km;Zuid-Holland (PV);2017;0.25;4.93;9.6;86.0;1709.0;55.4
992;Totaal;Totaal;Afstand: 15 tot 30 km;Zeeland (PV);2010;0.24;4.95;7.27;85.0;1722.0;42.1
993;Totaal;Totaal;Afstand: 15 tot 30 km;Zeeland (PV);2011;0.24;4.8;7.86;83.0;1668.0;45.5
994;Totaal;Totaal;Afstand: 15 tot 30 km;Zeeland (PV);2012;0.26;5.24;9.48;92.0;1827.0;55.1
995;Totaal;Totaal;Afstand: 15 tot 30 km;Zeeland (PV);2013;0.22;4.47;7.7;77.0;1554.0;44.6
996;Totaal;Totaal;Afstand: 15 tot 30 km;Zeeland (PV);2014;0.27;5.41;8.92;92.0;1880.0;51.7
997;Totaal;Totaal;Afstand: 15 tot 30 km;Zeeland (PV);2015;0.28;5.68;10.41;96.0;1974.0;60.4
998;Totaal;Totaal;Afstand: 15 tot 30 km;Zeeland (PV);2016;0.29;6.04;9.75;102.0;2110.0;56.8
999;Totaal;Totaal;Afstand: 15 tot 30 km;Zeeland (PV);2017;0.25;4.94;7.75;88.0;1714.0;44.8
1000;Totaal;Totaal;Afstand: 15 tot 30 km;Noord-Brabant (PV);2010;0.27;5.37;9.18;92.0;1865.0;53.2
1001;Totaal;Totaal;Afstand: 15 tot 30 km;Noord-Brabant (PV);2011;0.25;4.99;8.46;87.0;1736.0;49.0
1002;Totaal;Totaal;Afstand: 15 tot 30 km;Noord-Brabant (PV);2012;0.25;5.07;9.01;89.0;1769.0;52.3
1003;Totaal;Totaal;Afstand: 15 tot 30 km;Noord-Brabant (PV);2013;0.27;5.44;9.15;94.0;1891.0;53.1
1004;Totaal;Totaal;Afstand: 15 tot 30 km;Noord-Brabant (PV);2014;0.27;5.37;9.12;93.0;1867.0;52.9
1005;Totaal;Totaal;Afstand: 15 tot 30 km;Noord-Brabant (PV);2015;0.24;4.83;8.38;85.0;1681.0;48.6
1006;Totaal;Totaal;Afstand: 15 tot 30 km;Noord-Brabant (PV);2016;0.24;4.87;9.11;85.0;1703.0;53.1
1007;Totaal;Totaal;Afstand: 15 tot 30 km;Noord-Brabant (PV);2017;0.24;4.83;8.09;83.0;1675.0;46.8
1008;Totaal;Totaal;Afstand: 15 tot 30 km;Limburg (PV);2010;0.3;5.97;9.87;103.0;2075.0;57.2
1009;Totaal;Totaal;Afstand: 15 tot 30 km;Limburg (PV);2011;0.26;5.26;8.77;91.0;1831.0;50.9
1010;Totaal;Totaal;Afstand: 15 tot 30 km;Limburg (PV);2012;0.23;4.77;8.47;82.0;1661.0;49.2
1011;Totaal;Totaal;Afstand: 15 tot 30 km;Limburg (PV);2013;0.27;5.38;9.01;93.0;1871.0;52.2
1012;Totaal;Totaal;Afstand: 15 tot 30 km;Limburg (PV);2014;0.24;5.03;7.99;85.0;1747.0;46.3
1013;Totaal;Totaal;Afstand: 15 tot 30 km;Limburg (PV);2015;0.23;4.76;7.5;81.0;1658.0;43.5
1014;Totaal;Totaal;Afstand: 15 tot 30 km;Limburg (PV);2016;0.25;5.02;8.56;87.0;1754.0;49.8
1015;Totaal;Totaal;Afstand: 15 tot 30 km;Limburg (PV);2017;0.26;5.18;8.14;90.0;1797.0;47.0
1016;Totaal;Totaal;Afstand: 15 tot 30 km;Zeer sterk stedelijk;2010;0.2;3.92;8.1;69.0;1365.0;47.0
1017;Totaal;Totaal;Afstand: 15 tot 30 km;Zeer sterk stedelijk;2011;0.21;4.18;8.81;72.0;1454.0;51.1
1018;Totaal;Totaal;Afstand: 15 tot 30 km;Zeer sterk stedelijk;2012;0.21;4.24;8.68;74.0;1480.0;50.5
1019;Totaal;Totaal;Afstand: 15 tot 30 km;Zeer sterk stedelijk;2013;0.19;3.69;7.97;65.0;1285.0;46.3
1020;Totaal;Totaal;Afstand: 15 tot 30 km;Zeer sterk stedelijk;2014;0.22;4.29;9.38;75.0;1493.0;54.4
1021;Totaal;Totaal;Afstand: 15 tot 30 km;Zeer sterk stedelijk;2015;0.19;3.9;8.04;68.0;1362.0;46.8
1022;Totaal;Totaal;Afstand: 15 tot 30 km;Zeer sterk stedelijk;2016;0.2;4.06;8.33;71.0;1419.0;48.6
1023;Totaal;Totaal;Afstand: 15 tot 30 km;Zeer sterk stedelijk;2017;0.2;4.0;8.52;69.0;1387.0;49.3
1024;Totaal;Totaal;Afstand: 15 tot 30 km;Sterk stedelijk;2010;0.22;4.4;8.39;76.0;1528.0;48.6
1025;Totaal;Totaal;Afstand: 15 tot 30 km;Sterk stedelijk;2011;0.23;4.63;8.58;79.0;1611.0;49.8
1026;Totaal;Totaal;Afstand: 15 tot 30 km;Sterk stedelijk;2012;0.22;4.53;8.8;78.0;1582.0;51.1
1027;Totaal;Totaal;Afstand: 15 tot 30 km;Sterk stedelijk;2013;0.24;4.95;8.81;84.0;1725.0;51.1
1028;Totaal;Totaal;Afstand: 15 tot 30 km;Sterk stedelijk;2014;0.23;4.75;8.81;80.0;1651.0;51.1
1029;Totaal;Totaal;Afstand: 15 tot 30 km;Sterk stedelijk;2015;0.23;4.67;8.58;80.0;1626.0;49.8
1030;Totaal;Totaal;Afstand: 15 tot 30 km;Sterk stedelijk;2016;0.24;4.9;9.05;84.0;1711.0;52.7
1031;Totaal;Totaal;Afstand: 15 tot 30 km;Sterk stedelijk;2017;0.22;4.48;8.15;77.0;1553.0;47.1
1032;Totaal;Totaal;Afstand: 15 tot 30 km;Matig stedelijk;2010;0.27;5.45;9.35;93.0;1895.0;54.2
1033;Totaal;Totaal;Afstand: 15 tot 30 km;Matig stedelijk;2011;0.25;5.09;9.03;87.0;1771.0;52.3
1034;Totaal;Totaal;Afstand: 15 tot 30 km;Matig stedelijk;2012;0.25;5.12;9.09;88.0;1785.0;52.8
1035;Totaal;Totaal;Afstand: 15 tot 30 km;Matig stedelijk;2013;0.26;5.25;9.86;90.0;1826.0;57.2
1036;Totaal;Totaal;Afstand: 15 tot 30 km;Matig stedelijk;2014;0.26;5.4;9.88;92.0;1879.0;57.3
1037;Totaal;Totaal;Afstand: 15 tot 30 km;Matig stedelijk;2015;0.23;4.73;8.45;81.0;1646.0;49.0
1038;Totaal;Totaal;Afstand: 15 tot 30 km;Matig stedelijk;2016;0.25;5.09;9.44;88.0;1777.0;54.9
1039;Totaal;Totaal;Afstand: 15 tot 30 km;Matig stedelijk;2017;0.25;5.2;9.07;88.0;1802.0;52.4
1040;Totaal;Totaal;Afstand: 15 tot 30 km;Weinig stedelijk;2010;0.29;5.88;10.24;101.0;2042.0;59.3
1041;Totaal;Totaal;Afstand: 15 tot 30 km;Weinig stedelijk;2011;0.27;5.47;9.52;95.0;1902.0;55.1
1042;Totaal;Totaal;Afstand: 15 tot 30 km;Weinig stedelijk;2012;0.3;5.89;10.11;103.0;2053.0;58.7
1043;Totaal;Totaal;Afstand: 15 tot 30 km;Weinig stedelijk;2013;0.29;5.87;10.08;102.0;2042.0;58.4
1044;Totaal;Totaal;Afstand: 15 tot 30 km;Weinig stedelijk;2014;0.3;6.05;10.58;104.0;2105.0;61.4
1045;Totaal;Totaal;Afstand: 15 tot 30 km;Weinig stedelijk;2015;0.28;5.64;9.6;99.0;1963.0;55.7
1046;Totaal;Totaal;Afstand: 15 tot 30 km;Weinig stedelijk;2016;0.27;5.43;9.56;95.0;1896.0;55.6
1047;Totaal;Totaal;Afstand: 15 tot 30 km;Weinig stedelijk;2017;0.29;5.82;10.04;102.0;2015.0;58.0
1048;Totaal;Totaal;Afstand: 15 tot 30 km;Niet stedelijk;2010;0.35;6.78;11.54;120.0;2356.0;66.8
1049;Totaal;Totaal;Afstand: 15 tot 30 km;Niet stedelijk;2011;0.34;6.75;11.1;118.0;2348.0;64.4
1050;Totaal;Totaal;Afstand: 15 tot 30 km;Niet stedelijk;2012;0.32;6.45;11.3;112.0;2250.0;65.6
1051;Totaal;Totaal;Afstand: 15 tot 30 km;Niet stedelijk;2013;0.34;6.68;11.19;118.0;2323.0;64.8
1052;Totaal;Totaal;Afstand: 15 tot 30 km;Niet stedelijk;2014;0.34;6.67;11.56;118.0;2318.0;66.9
1053;Totaal;Totaal;Afstand: 15 tot 30 km;Niet stedelijk;2015;0.34;6.81;11.43;119.0;2373.0;66.3
1054;Totaal;Totaal;Afstand: 15 tot 30 km;Niet stedelijk;2016;0.36;7.13;11.73;125.0;2489.0;68.3
1055;Totaal;Totaal;Afstand: 15 tot 30 km;Niet stedelijk;2017;0.33;6.57;10.94;116.0;2274.0;63.2
1056;Totaal;Totaal;Afstand: 30 tot 50 km;Nederland;2010;0.12;4.52;6.4;43.0;1572.0;37.1
1057;Totaal;Totaal;Afstand: 30 tot 50 km;Nederland;2011;0.12;4.43;6.28;42.0;1541.0;36.4
1058;Totaal;Totaal;Afstand: 30 tot 50 km;Nederland;2012;0.12;4.43;6.19;42.0;1545.0;36.0
1059;Totaal;Totaal;Afstand: 30 tot 50 km;Nederland;2013;0.13;4.62;6.56;44.0;1607.0;38.0
1060;Totaal;Totaal;Afstand: 30 tot 50 km;Nederland;2014;0.12;4.5;6.69;43.0;1566.0;38.8
1061;Totaal;Totaal;Afstand: 30 tot 50 km;Nederland;2015;0.12;4.54;6.44;43.0;1580.0;37.4
1062;Totaal;Totaal;Afstand: 30 tot 50 km;Nederland;2016;0.12;4.47;6.16;43.0;1560.0;35.8
1063;Totaal;Totaal;Afstand: 30 tot 50 km;Nederland;2017;0.13;4.63;6.41;44.0;1606.0;37.0
1064;Totaal;Totaal;Afstand: 30 tot 50 km;Noord-Nederland (LD);2010;0.13;4.75;7.01;45.0;1649.0;40.6
1065;Totaal;Totaal;Afstand: 30 tot 50 km;Noord-Nederland (LD);2011;0.14;5.03;7.35;48.0;1750.0;42.6
1066;Totaal;Totaal;Afstand: 30 tot 50 km;Noord-Nederland (LD);2012;0.14;4.97;7.02;48.0;1733.0;40.8
1067;Totaal;Totaal;Afstand: 30 tot 50 km;Noord-Nederland (LD);2013;0.15;5.32;7.25;51.0;1851.0;42.0
1068;Totaal;Totaal;Afstand: 30 tot 50 km;Noord-Nederland (LD);2014;0.13;4.87;6.72;46.0;1694.0;39.0
1069;Totaal;Totaal;Afstand: 30 tot 50 km;Noord-Nederland (LD);2015;0.15;5.51;7.5;53.0;1920.0;43.6
1070;Totaal;Totaal;Afstand: 30 tot 50 km;Noord-Nederland (LD);2016;0.15;5.55;7.05;53.0;1939.0;41.0
1071;Totaal;Totaal;Afstand: 30 tot 50 km;Noord-Nederland (LD);2017;0.14;4.99;6.49;48.0;1730.0;37.5
1072;Totaal;Totaal;Afstand: 30 tot 50 km;Oost-Nederland (LD);2010;0.13;4.99;7.04;47.0;1736.0;40.8
1073;Totaal;Totaal;Afstand: 30 tot 50 km;Oost-Nederland (LD);2011;0.13;4.61;6.29;44.0;1601.0;36.4
1074;Totaal;Totaal;Afstand: 30 tot 50 km;Oost-Nederland (LD);2012;0.12;4.3;5.6;41.0;1500.0;32.5
1075;Totaal;Totaal;Afstand: 30 tot 50 km;Oost-Nederland (LD);2013;0.14;5.04;6.99;48.0;1754.0;40.6
1076;Totaal;Totaal;Afstand: 30 tot 50 km;Oost-Nederland (LD);2014;0.14;5.03;6.6;47.0;1750.0;38.3
1077;Totaal;Totaal;Afstand: 30 tot 50 km;Oost-Nederland (LD);2015;0.13;4.7;6.41;44.0;1637.0;37.2
1078;Totaal;Totaal;Afstand: 30 tot 50 km;Oost-Nederland (LD);2016;0.13;4.61;6.28;44.0;1609.0;36.6
1079;Totaal;Totaal;Afstand: 30 tot 50 km;Oost-Nederland (LD);2017;0.14;5.1;7.15;48.0;1769.0;41.3
1080;Totaal;Totaal;Afstand: 30 tot 50 km;West-Nederland (LD);2010;0.12;4.38;6.27;41.0;1523.0;36.3
1081;Totaal;Totaal;Afstand: 30 tot 50 km;West-Nederland (LD);2011;0.12;4.36;6.42;41.0;1517.0;37.2
1082;Totaal;Totaal;Afstand: 30 tot 50 km;West-Nederland (LD);2012;0.12;4.63;6.62;44.0;1618.0;38.5
1083;Totaal;Totaal;Afstand: 30 tot 50 km;West-Nederland (LD);2013;0.12;4.51;6.6;42.0;1571.0;38.3
1084;Totaal;Totaal;Afstand: 30 tot 50 km;West-Nederland (LD);2014;0.12;4.36;7.09;41.0;1518.0;41.1
1085;Totaal;Totaal;Afstand: 30 tot 50 km;West-Nederland (LD);2015;0.12;4.47;6.6;42.0;1559.0;38.3
1086;Totaal;Totaal;Afstand: 30 tot 50 km;West-Nederland (LD);2016;0.12;4.41;6.28;42.0;1539.0;36.6
1087;Totaal;Totaal;Afstand: 30 tot 50 km;West-Nederland (LD);2017;0.12;4.5;6.5;42.0;1559.0;37.5
1088;Totaal;Totaal;Afstand: 30 tot 50 km;Zuid-Nederland (LD);2010;0.12;4.26;5.74;40.0;1481.0;33.3
1089;Totaal;Totaal;Afstand: 30 tot 50 km;Zuid-Nederland (LD);2011;0.11;4.13;5.46;39.0;1435.0;31.6
1090;Totaal;Totaal;Afstand: 30 tot 50 km;Zuid-Nederland (LD);2012;0.11;3.84;5.43;37.0;1339.0;31.6
1091;Totaal;Totaal;Afstand: 30 tot 50 km;Zuid-Nederland (LD);2013;0.11;4.09;5.7;39.0;1423.0;33.0
1092;Totaal;Totaal;Afstand: 30 tot 50 km;Zuid-Nederland (LD);2014;0.11;4.1;5.86;39.0;1427.0;34.0
1093;Totaal;Totaal;Afstand: 30 tot 50 km;Zuid-Nederland (LD);2015;0.11;4.05;5.62;39.0;1411.0;32.6
1094;Totaal;Totaal;Afstand: 30 tot 50 km;Zuid-Nederland (LD);2016;0.11;3.95;5.34;38.0;1380.0;31.1
1095;Totaal;Totaal;Afstand: 30 tot 50 km;Zuid-Nederland (LD);2017;0.12;4.3;5.46;41.0;1492.0;31.5
1096;Totaal;Totaal;Afstand: 30 tot 50 km;Groningen (PV);2010;0.13;4.71;7.3;46.0;1638.0;42.3
1097;Totaal;Totaal;Afstand: 30 tot 50 km;Groningen (PV);2011;0.14;5.06;7.43;48.0;1764.0;43.1
1098;Totaal;Totaal;Afstand: 30 tot 50 km;Groningen (PV);2012;0.14;5.09;6.67;50.0;1777.0;38.8
1099;Totaal;Totaal;Afstand: 30 tot 50 km;Groningen (PV);2013;0.15;5.27;8.24;51.0;1832.0;47.8
1100;Totaal;Totaal;Afstand: 30 tot 50 km;Groningen (PV);2014;0.13;4.51;5.65;44.0;1569.0;32.8
1101;Totaal;Totaal;Afstand: 30 tot 50 km;Groningen (PV);2015;0.14;5.25;7.47;50.0;1831.0;43.4
1102;Totaal;Totaal;Afstand: 30 tot 50 km;Groningen (PV);2016;0.15;5.61;7.56;54.0;1960.0;44.0
1103;Totaal;Totaal;Afstand: 30 tot 50 km;Groningen (PV);2017;0.14;4.94;6.84;48.0;1711.0;39.5
1104;Totaal;Totaal;Afstand: 30 tot 50 km;Friesland (PV);2010;0.12;4.46;6.07;42.0;1552.0;35.2
1105;Totaal;Totaal;Afstand: 30 tot 50 km;Friesland (PV);2011;0.13;4.73;7.15;45.0;1646.0;41.5
1106;Totaal;Totaal;Afstand: 30 tot 50 km;Friesland (PV);2012;0.15;5.36;8.55;51.0;1870.0;49.7
1107;Totaal;Totaal;Afstand: 30 tot 50 km;Friesland (PV);2013;0.16;5.63;7.02;55.0;1959.0;40.7
1108;Totaal;Totaal;Afstand: 30 tot 50 km;Friesland (PV);2014;0.15;5.32;7.6;51.0;1850.0;44.1
1109;Totaal;Totaal;Afstand: 30 tot 50 km;Friesland (PV);2015;0.16;5.7;7.76;55.0;1984.0;45.1
1110;Totaal;Totaal;Afstand: 30 tot 50 km;Friesland (PV);2016;0.15;5.48;7.18;54.0;1911.0;41.8
1111;Totaal;Totaal;Afstand: 30 tot 50 km;Friesland (PV);2017;0.13;4.78;6.11;46.0;1656.0;35.3
1112;Totaal;Totaal;Afstand: 30 tot 50 km;Drenthe (PV);2010;0.14;5.15;7.91;49.0;1790.0;45.8
1113;Totaal;Totaal;Afstand: 30 tot 50 km;Drenthe (PV);2011;0.15;5.38;7.51;51.0;1871.0;43.5
