ID;Projectgrootte;RegioS;Perioden;GereedgemeldeWoningenTotaal_1;Tot7Maanden_2;k_7Tot10Maanden_3;k_10Tot13Maanden_4;k_13Tot16Maanden_5;k_16Tot19Maanden_6;k_19Tot22Maanden_7;k_22Tot25Maanden_8;k_25Tot37Maanden_9;k_37MaandenOfMeer_10;NietTeBepalen_11;GemiddeldeDoorlooptijd_12
194;Totaal;Arnhem/Nijmegen (CR);2014;2482.0;24.0;133.0;101.0;182.0;280.0;479.0;120.0;895.0;268.0;0.0;25.0
195;Totaal;Arnhem/Nijmegen (CR);2015;2184.0;76.0;65.0;512.0;115.0;355.0;22.0;206.0;322.0;511.0;0.0;35.0
196;Totaal;Arnhem/Nijmegen (CR);2016;3097.0;52.0;63.0;411.0;868.0;678.0;197.0;37.0;399.0;392.0;0.0;22.0
197;Totaal;Arnhem/Nijmegen (CR);2017;3315.0;18.0;44.0;307.0;879.0;831.0;210.0;161.0;80.0;785.0;0.0;26.0
198;Totaal;Zuidwest-Gelderland (CR);2012;806.0;10.0;79.0;16.0;200.0;145.0;199.0;60.0;96.0;1.0;0.0;18.0
199;Totaal;Zuidwest-Gelderland (CR);2013;813.0;20.0;60.0;65.0;136.0;299.0;99.0;38.0;83.0;13.0;0.0;18.0
200;Totaal;Zuidwest-Gelderland (CR);2014;738.0;30.0;126.0;131.0;130.0;82.0;46.0;52.0;117.0;24.0;0.0;18.0
201;Totaal;Zuidwest-Gelderland (CR);2015;1060.0;55.0;203.0;346.0;270.0;26.0;18.0;36.0;52.0;54.0;0.0;15.0
202;Totaal;Zuidwest-Gelderland (CR);2016;1006.0;70.0;105.0;178.0;230.0;195.0;158.0;8.0;39.0;23.0;0.0;16.0
203;Totaal;Zuidwest-Gelderland (CR);2017;997.0;47.0;179.0;276.0;191.0;177.0;23.0;4.0;77.0;23.0;0.0;16.0
204;Totaal;Utrecht (CR);2012;5965.0;99.0;102.0;457.0;1130.0;753.0;1313.0;561.0;913.0;637.0;0.0;32.0
205;Totaal;Utrecht (CR);2013;3579.0;19.0;76.0;151.0;388.0;630.0;1034.0;454.0;648.0;179.0;0.0;22.0
206;Totaal;Utrecht (CR);2014;3416.0;105.0;102.0;150.0;351.0;680.0;471.0;267.0;998.0;292.0;0.0;23.0
207;Totaal;Utrecht (CR);2015;3929.0;36.0;218.0;389.0;744.0;905.0;384.0;90.0;1066.0;95.0;2.0;20.0
208;Totaal;Utrecht (CR);2016;5495.0;6.0;34.0;348.0;542.0;635.0;1508.0;1012.0;1119.0;291.0;0.0;23.0
209;Totaal;Utrecht (CR);2017;5765.0;9.0;286.0;268.0;1327.0;1500.0;554.0;628.0;979.0;214.0;0.0;20.0
210;Totaal;Kop van Noord-Holland (CR);2012;929.0;4.0;12.0;133.0;98.0;329.0;128.0;40.0;144.0;41.0;0.0;20.0
211;Totaal;Kop van Noord-Holland (CR);2013;682.0;3.0;11.0;53.0;129.0;86.0;29.0;210.0;69.0;92.0;0.0;23.0
212;Totaal;Kop van Noord-Holland (CR);2014;944.0;3.0;20.0;84.0;193.0;121.0;109.0;60.0;267.0;87.0;0.0;23.0
213;Totaal;Kop van Noord-Holland (CR);2015;940.0;27.0;59.0;217.0;277.0;77.0;99.0;6.0;44.0;134.0;0.0;20.0
214;Totaal;Kop van Noord-Holland (CR);2016;795.0;3.0;32.0;70.0;195.0;215.0;139.0;14.0;32.0;95.0;0.0;22.0
215;Totaal;Kop van Noord-Holland (CR);2017;924.0;2.0;49.0;96.0;186.0;252.0;68.0;54.0;85.0;132.0;0.0;25.0
216;Totaal;Alkmaar en omgeving (CR);2012;654.0;6.0;189.0;14.0;30.0;181.0;47.0;168.0;19.0;0.0;0.0;16.0
217;Totaal;Alkmaar en omgeving (CR);2013;952.0;0.0;11.0;92.0;72.0;292.0;7.0;97.0;377.0;4.0;0.0;22.0
218;Totaal;Alkmaar en omgeving (CR);2014;679.0;0.0;28.0;4.0;85.0;327.0;96.0;125.0;14.0;0.0;0.0;19.0
219;Totaal;Alkmaar en omgeving (CR);2015;626.0;3.0;5.0;33.0;128.0;85.0;29.0;80.0;169.0;94.0;0.0;26.0
220;Totaal;Alkmaar en omgeving (CR);2016;774.0;2.0;18.0;56.0;40.0;234.0;276.0;35.0;19.0;94.0;0.0;22.0
221;Totaal;Alkmaar en omgeving (CR);2017;1045.0;1.0;13.0;45.0;352.0;48.0;257.0;110.0;157.0;62.0;0.0;22.0
222;Totaal;IJmond (CR);2012;598.0;6.0;113.0;21.0;122.0;119.0;58.0;159.0;0.0;0.0;0.0;17.0
223;Totaal;IJmond (CR);2013;444.0;1.0;5.0;2.0;31.0;89.0;127.0;45.0;140.0;4.0;0.0;22.0
224;Totaal;IJmond (CR);2014;306.0;1.0;45.0;45.0;19.0;5.0;3.0;50.0;46.0;92.0;0.0;111.0
225;Totaal;IJmond (CR);2015;313.0;25.0;41.0;141.0;47.0;17.0;0.0;0.0;23.0;19.0;0.0;15.0
226;Totaal;IJmond (CR);2016;741.0;0.0;35.0;107.0;167.0;19.0;0.0;0.0;107.0;306.0;0.0;34.0
227;Totaal;IJmond (CR);2017;322.0;23.0;17.0;22.0;39.0;56.0;46.0;1.0;103.0;15.0;0.0;22.0
228;Totaal;Agglomeratie Haarlem (CR);2012;774.0;2.0;5.0;642.0;35.0;0.0;51.0;0.0;39.0;0.0;0.0;13.0
229;Totaal;Agglomeratie Haarlem (CR);2013;649.0;0.0;38.0;40.0;1.0;307.0;4.0;3.0;171.0;85.0;0.0;23.0
230;Totaal;Agglomeratie Haarlem (CR);2014;669.0;0.0;5.0;0.0;166.0;126.0;311.0;4.0;2.0;55.0;0.0;22.0
231;Totaal;Agglomeratie Haarlem (CR);2015;375.0;0.0;0.0;27.0;68.0;0.0;5.0;109.0;158.0;8.0;0.0;24.0
232;Totaal;Agglomeratie Haarlem (CR);2016;317.0;0.0;0.0;0.0;146.0;62.0;67.0;6.0;16.0;20.0;0.0;21.0
233;Totaal;Agglomeratie Haarlem (CR);2017;909.0;0.0;0.0;1.0;11.0;37.0;481.0;115.0;229.0;35.0;0.0;25.0
234;Totaal;Zaanstreek (CR);2012;323.0;0.0;11.0;3.0;23.0;12.0;32.0;25.0;138.0;79.0;0.0;33.0
235;Totaal;Zaanstreek (CR);2013;531.0;0.0;0.0;3.0;20.0;29.0;173.0;79.0;202.0;25.0;0.0;25.0
236;Totaal;Zaanstreek (CR);2014;284.0;27.0;0.0;15.0;2.0;1.0;60.0;17.0;16.0;146.0;0.0;33.0
237;Totaal;Zaanstreek (CR);2015;428.0;6.0;32.0;47.0;30.0;38.0;24.0;76.0;160.0;15.0;0.0;23.0
238;Totaal;Zaanstreek (CR);2016;534.0;0.0;0.0;103.0;16.0;70.0;67.0;1.0;256.0;21.0;0.0;24.0
239;Totaal;Zaanstreek (CR);2017;476.0;0.0;0.0;2.0;29.0;51.0;126.0;82.0;60.0;126.0;0.0;30.0
240;Totaal;Groot-Amsterdam (CR);2012;2887.0;664.0;3.0;126.0;62.0;255.0;457.0;358.0;548.0;414.0;0.0;22.0
241;Totaal;Groot-Amsterdam (CR);2013;4234.0;1.0;91.0;79.0;85.0;516.0;431.0;262.0;2641.0;128.0;0.0;25.0
242;Totaal;Groot-Amsterdam (CR);2014;4142.0;7.0;19.0;15.0;57.0;162.0;138.0;187.0;3208.0;349.0;0.0;30.0
243;Totaal;Groot-Amsterdam (CR);2015;6953.0;21.0;4.0;139.0;226.0;243.0;3118.0;2507.0;443.0;252.0;0.0;23.0
244;Totaal;Groot-Amsterdam (CR);2016;6655.0;8.0;27.0;38.0;195.0;393.0;2577.0;2850.0;328.0;239.0;0.0;22.0
245;Totaal;Groot-Amsterdam (CR);2017;6444.0;1.0;26.0;29.0;203.0;235.0;463.0;4063.0;1291.0;133.0;0.0;25.0
246;Totaal;Het Gooi en Vechtstreek (CR);2012;307.0;13.0;14.0;35.0;34.0;91.0;86.0;0.0;0.0;34.0;0.0;20.0
247;Totaal;Het Gooi en Vechtstreek (CR);2013;514.0;95.0;9.0;8.0;79.0;92.0;115.0;28.0;88.0;0.0;0.0;17.0
248;Totaal;Het Gooi en Vechtstreek (CR);2014;431.0;8.0;61.0;3.0;25.0;91.0;94.0;2.0;101.0;46.0;0.0;24.0
249;Totaal;Het Gooi en Vechtstreek (CR);2015;393.0;6.0;0.0;191.0;31.0;0.0;0.0;12.0;39.0;114.0;0.0;22.0
250;Totaal;Het Gooi en Vechtstreek (CR);2016;1001.0;0.0;13.0;97.0;283.0;193.0;161.0;217.0;31.0;6.0;0.0;18.0
251;Totaal;Het Gooi en Vechtstreek (CR);2017;782.0;10.0;23.0;200.0;115.0;109.0;27.0;106.0;165.0;27.0;0.0;20.0
252;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2012;1577.0;22.0;174.0;70.0;426.0;105.0;311.0;130.0;335.0;4.0;0.0;19.0
253;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2013;1336.0;17.0;62.0;147.0;113.0;489.0;93.0;29.0;224.0;162.0;0.0;22.0
254;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2014;1302.0;13.0;5.0;55.0;189.0;127.0;83.0;236.0;471.0;123.0;0.0;25.0
255;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2015;2551.0;66.0;18.0;207.0;620.0;710.0;334.0;66.0;389.0;141.0;0.0;20.0
256;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2016;2137.0;3.0;14.0;86.0;160.0;686.0;221.0;49.0;616.0;302.0;0.0;25.0
257;Totaal;Agglomeratie Leiden en Bollenstreek (CR);2017;1609.0;31.0;24.0;108.0;235.0;501.0;175.0;189.0;214.0;132.0;0.0;22.0
258;Totaal;Agglomeratie 's-Gravenhage (CR);2012;2881.0;0.0;4.0;96.0;179.0;38.0;1339.0;112.0;759.0;354.0;0.0;26.0
259;Totaal;Agglomeratie 's-Gravenhage (CR);2013;2786.0;0.0;14.0;96.0;32.0;17.0;248.0;2047.0;315.0;17.0;0.0;23.0
260;Totaal;Agglomeratie 's-Gravenhage (CR);2014;815.0;0.0;9.0;61.0;211.0;150.0;57.0;107.0;164.0;56.0;0.0;21.0
261;Totaal;Agglomeratie 's-Gravenhage (CR);2015;2231.0;2.0;37.0;207.0;257.0;331.0;147.0;555.0;253.0;442.0;0.0;25.0
262;Totaal;Agglomeratie 's-Gravenhage (CR);2016;2396.0;8.0;0.0;453.0;49.0;1114.0;498.0;154.0;51.0;69.0;0.0;18.0
263;Totaal;Agglomeratie 's-Gravenhage (CR);2017;3232.0;2.0;66.0;78.0;768.0;612.0;1068.0;238.0;397.0;3.0;0.0;20.0
264;Totaal;Delft en Westland (CR);2012;639.0;5.0;129.0;72.0;193.0;124.0;24.0;21.0;4.0;67.0;0.0;17.0
265;Totaal;Delft en Westland (CR);2013;608.0;33.0;43.0;15.0;64.0;63.0;242.0;45.0;102.0;1.0;0.0;19.0
266;Totaal;Delft en Westland (CR);2014;1490.0;0.0;34.0;82.0;173.0;610.0;110.0;105.0;242.0;134.0;0.0;22.0
267;Totaal;Delft en Westland (CR);2015;623.0;0.0;25.0;250.0;78.0;41.0;23.0;0.0;176.0;30.0;0.0;18.0
268;Totaal;Delft en Westland (CR);2016;918.0;0.0;43.0;63.0;400.0;31.0;63.0;85.0;183.0;50.0;0.0;21.0
269;Totaal;Delft en Westland (CR);2017;843.0;0.0;114.0;20.0;431.0;92.0;75.0;15.0;76.0;20.0;0.0;17.0
270;Totaal;Oost-Zuid-Holland (CR);2012;881.0;108.0;128.0;1.0;73.0;89.0;222.0;8.0;222.0;30.0;0.0;19.0
271;Totaal;Oost-Zuid-Holland (CR);2013;1366.0;54.0;34.0;57.0;40.0;169.0;209.0;227.0;459.0;117.0;0.0;23.0
272;Totaal;Oost-Zuid-Holland (CR);2014;1198.0;16.0;201.0;174.0;39.0;33.0;384.0;79.0;210.0;62.0;0.0;21.0
273;Totaal;Oost-Zuid-Holland (CR);2015;989.0;42.0;69.0;135.0;283.0;142.0;102.0;25.0;18.0;173.0;0.0;20.0
274;Totaal;Oost-Zuid-Holland (CR);2016;1602.0;6.0;77.0;106.0;371.0;376.0;466.0;11.0;136.0;53.0;0.0;19.0
275;Totaal;Oost-Zuid-Holland (CR);2017;1622.0;76.0;33.0;178.0;561.0;168.0;75.0;72.0;218.0;241.0;0.0;23.0
276;Totaal;Groot-Rijnmond (CR);2012;4276.0;154.0;50.0;355.0;709.0;832.0;986.0;165.0;869.0;156.0;0.0;20.0
277;Totaal;Groot-Rijnmond (CR);2013;4260.0;247.0;17.0;239.0;310.0;754.0;631.0;496.0;1129.0;437.0;0.0;24.0
278;Totaal;Groot-Rijnmond (CR);2014;2885.0;50.0;91.0;241.0;236.0;214.0;154.0;283.0;1301.0;315.0;0.0;25.0
279;Totaal;Groot-Rijnmond (CR);2015;2291.0;133.0;151.0;349.0;268.0;134.0;371.0;69.0;538.0;278.0;0.0;21.0
280;Totaal;Groot-Rijnmond (CR);2016;2873.0;53.0;71.0;407.0;382.0;239.0;596.0;209.0;782.0;134.0;0.0;21.0
281;Totaal;Groot-Rijnmond (CR);2017;3886.0;14.0;74.0;359.0;578.0;430.0;544.0;159.0;1308.0;420.0;0.0;23.0
282;Totaal;Zuidoost-Zuid-Holland (CR);2012;1138.0;72.0;24.0;78.0;123.0;396.0;322.0;54.0;69.0;0.0;0.0;18.0
283;Totaal;Zuidoost-Zuid-Holland (CR);2013;942.0;178.0;25.0;63.0;205.0;188.0;157.0;22.0;92.0;12.0;0.0;16.0
284;Totaal;Zuidoost-Zuid-Holland (CR);2014;619.0;16.0;68.0;37.0;124.0;31.0;64.0;19.0;253.0;7.0;0.0;22.0
285;Totaal;Zuidoost-Zuid-Holland (CR);2015;1210.0;90.0;54.0;299.0;299.0;128.0;219.0;6.0;78.0;37.0;0.0;17.0
286;Totaal;Zuidoost-Zuid-Holland (CR);2016;1017.0;34.0;39.0;168.0;234.0;68.0;207.0;101.0;95.0;71.0;0.0;20.0
287;Totaal;Zuidoost-Zuid-Holland (CR);2017;1003.0;7.0;29.0;110.0;401.0;82.0;97.0;7.0;215.0;55.0;0.0;20.0
288;Totaal;Zeeuwsch-Vlaanderen (CR);2012;288.0;16.0;50.0;12.0;88.0;37.0;16.0;69.0;0.0;0.0;0.0;16.0
289;Totaal;Zeeuwsch-Vlaanderen (CR);2013;373.0;2.0;81.0;42.0;39.0;104.0;22.0;0.0;47.0;36.0;0.0;18.0
290;Totaal;Zeeuwsch-Vlaanderen (CR);2014;180.0;0.0;3.0;5.0;10.0;71.0;12.0;31.0;45.0;3.0;0.0;21.0
291;Totaal;Zeeuwsch-Vlaanderen (CR);2015;227.0;1.0;19.0;7.0;22.0;126.0;12.0;2.0;4.0;34.0;0.0;21.0
292;Totaal;Zeeuwsch-Vlaanderen (CR);2016;207.0;22.0;0.0;12.0;52.0;46.0;7.0;38.0;20.0;10.0;0.0;19.0
293;Totaal;Zeeuwsch-Vlaanderen (CR);2017;202.0;4.0;8.0;51.0;14.0;4.0;6.0;61.0;11.0;43.0;0.0;27.0
294;Totaal;Overig Zeeland (CR);2012;830.0;24.0;23.0;45.0;172.0;142.0;133.0;87.0;58.0;146.0;0.0;24.0
295;Totaal;Overig Zeeland (CR);2013;490.0;5.0;34.0;146.0;133.0;14.0;42.0;30.0;15.0;71.0;0.0;21.0
296;Totaal;Overig Zeeland (CR);2014;720.0;105.0;39.0;42.0;48.0;54.0;174.0;117.0;59.0;82.0;0.0;19.0
297;Totaal;Overig Zeeland (CR);2015;755.0;40.0;73.0;241.0;123.0;98.0;25.0;29.0;62.0;64.0;0.0;17.0
298;Totaal;Overig Zeeland (CR);2016;860.0;21.0;52.0;166.0;55.0;199.0;81.0;7.0;221.0;58.0;0.0;22.0
299;Totaal;Overig Zeeland (CR);2017;953.0;108.0;132.0;128.0;220.0;78.0;128.0;110.0;34.0;15.0;0.0;16.0
300;Totaal;West-Noord-Brabant (CR);2012;2095.0;24.0;144.0;295.0;474.0;728.0;316.0;56.0;20.0;38.0;0.0;16.0
301;Totaal;West-Noord-Brabant (CR);2013;1957.0;0.0;38.0;134.0;197.0;47.0;111.0;836.0;581.0;13.0;0.0;23.0
302;Totaal;West-Noord-Brabant (CR);2014;1656.0;16.0;39.0;76.0;160.0;520.0;116.0;31.0;543.0;155.0;0.0;24.0
303;Totaal;West-Noord-Brabant (CR);2015;991.0;30.0;54.0;204.0;111.0;248.0;150.0;56.0;43.0;95.0;0.0;19.0
304;Totaal;West-Noord-Brabant (CR);2016;1888.0;10.0;20.0;211.0;327.0;365.0;143.0;132.0;491.0;189.0;0.0;24.0
305;Totaal;West-Noord-Brabant (CR);2017;2115.0;6.0;62.0;268.0;184.0;190.0;299.0;169.0;762.0;175.0;0.0;24.0
306;Totaal;Midden-Noord-Brabant (CR);2012;1478.0;22.0;22.0;190.0;346.0;167.0;306.0;181.0;232.0;1.0;11.0;19.0
307;Totaal;Midden-Noord-Brabant (CR);2013;2803.0;23.0;27.0;1032.0;136.0;219.0;197.0;303.0;816.0;49.0;1.0;21.0
308;Totaal;Midden-Noord-Brabant (CR);2014;1944.0;53.0;85.0;279.0;160.0;137.0;135.0;766.0;236.0;92.0;1.0;21.0
309;Totaal;Midden-Noord-Brabant (CR);2015;1672.0;100.0;72.0;91.0;144.0;312.0;212.0;67.0;446.0;228.0;0.0;23.0
310;Totaal;Midden-Noord-Brabant (CR);2016;1377.0;7.0;48.0;101.0;293.0;525.0;271.0;63.0;10.0;59.0;0.0;19.0
311;Totaal;Midden-Noord-Brabant (CR);2017;2326.0;144.0;78.0;33.0;309.0;921.0;130.0;250.0;277.0;184.0;0.0;22.0
312;Totaal;Noordoost-Noord-Brabant (CR);2012;2576.0;133.0;46.0;133.0;323.0;183.0;323.0;60.0;1191.0;184.0;0.0;40.0
313;Totaal;Noordoost-Noord-Brabant (CR);2013;1591.0;26.0;53.0;212.0;266.0;86.0;340.0;127.0;410.0;71.0;0.0;22.0
314;Totaal;Noordoost-Noord-Brabant (CR);2014;1770.0;60.0;93.0;52.0;150.0;280.0;188.0;159.0;624.0;163.0;1.0;24.0
315;Totaal;Noordoost-Noord-Brabant (CR);2015;2250.0;19.0;148.0;384.0;378.0;349.0;230.0;108.0;475.0;159.0;0.0;20.0
316;Totaal;Noordoost-Noord-Brabant (CR);2016;1875.0;14.0;86.0;153.0;153.0;780.0;326.0;129.0;122.0;112.0;0.0;20.0
317;Totaal;Noordoost-Noord-Brabant (CR);2017;3211.0;67.0;83.0;298.0;534.0;492.0;389.0;969.0;290.0;89.0;0.0;20.0
318;Totaal;Zuidoost-Noord-Brabant (CR);2012;2594.0;92.0;59.0;106.0;246.0;226.0;490.0;155.0;957.0;263.0;0.0;35.0
319;Totaal;Zuidoost-Noord-Brabant (CR);2013;2887.0;44.0;30.0;256.0;204.0;201.0;201.0;600.0;938.0;413.0;0.0;29.0
320;Totaal;Zuidoost-Noord-Brabant (CR);2014;1934.0;13.0;78.0;346.0;52.0;177.0;202.0;396.0;410.0;260.0;0.0;34.0
321;Totaal;Zuidoost-Noord-Brabant (CR);2015;1861.0;3.0;118.0;193.0;224.0;471.0;372.0;101.0;305.0;74.0;0.0;20.0
322;Totaal;Zuidoost-Noord-Brabant (CR);2016;1962.0;32.0;63.0;177.0;447.0;515.0;208.0;328.0;49.0;142.0;1.0;21.0
323;Totaal;Zuidoost-Noord-Brabant (CR);2017;2704.0;18.0;92.0;136.0;631.0;728.0;209.0;434.0;388.0;68.0;0.0;20.0
324;Totaal;Noord-Limburg (CR);2012;703.0;165.0;19.0;110.0;171.0;147.0;14.0;3.0;20.0;54.0;0.0;16.0
325;Totaal;Noord-Limburg (CR);2013;705.0;20.0;54.0;53.0;51.0;176.0;151.0;90.0;42.0;68.0;0.0;21.0
326;Totaal;Noord-Limburg (CR);2014;896.0;79.0;111.0;22.0;99.0;102.0;77.0;235.0;55.0;116.0;0.0;21.0
327;Totaal;Noord-Limburg (CR);2015;493.0;61.0;67.0;122.0;61.0;61.0;48.0;5.0;19.0;48.0;1.0;17.0
328;Totaal;Noord-Limburg (CR);2016;540.0;59.0;90.0;131.0;67.0;85.0;18.0;17.0;15.0;58.0;0.0;17.0
329;Totaal;Noord-Limburg (CR);2017;608.0;39.0;78.0;212.0;71.0;22.0;14.0;3.0;38.0;131.0;0.0;20.0
330;Totaal;Midden-Limburg (CR);2012;499.0;3.0;28.0;29.0;11.0;72.0;53.0;14.0;140.0;149.0;0.0;34.0
331;Totaal;Midden-Limburg (CR);2013;509.0;59.0;8.0;16.0;39.0;26.0;176.0;14.0;170.0;1.0;0.0;21.0
332;Totaal;Midden-Limburg (CR);2014;366.0;16.0;6.0;33.0;19.0;94.0;24.0;0.0;116.0;58.0;0.0;31.0
333;Totaal;Midden-Limburg (CR);2015;376.0;0.0;82.0;72.0;13.0;46.0;28.0;47.0;40.0;48.0;0.0;21.0
334;Totaal;Midden-Limburg (CR);2016;411.0;22.0;68.0;139.0;119.0;31.0;9.0;7.0;9.0;7.0;0.0;14.0
335;Totaal;Midden-Limburg (CR);2017;558.0;106.0;36.0;48.0;79.0;20.0;125.0;13.0;87.0;44.0;0.0;20.0
336;Totaal;Zuid-Limburg (CR);2012;886.0;9.0;33.0;70.0;147.0;150.0;167.0;131.0;92.0;87.0;0.0;21.0
337;Totaal;Zuid-Limburg (CR);2013;695.0;29.0;4.0;132.0;31.0;203.0;63.0;69.0;84.0;80.0;0.0;44.0
338;Totaal;Zuid-Limburg (CR);2014;813.0;38.0;133.0;37.0;98.0;61.0;124.0;48.0;231.0;43.0;0.0;24.0
339;Totaal;Zuid-Limburg (CR);2015;391.0;22.0;55.0;31.0;15.0;89.0;4.0;70.0;67.0;38.0;0.0;22.0
340;Totaal;Zuid-Limburg (CR);2016;827.0;312.0;32.0;18.0;67.0;37.0;193.0;49.0;97.0;22.0;0.0;16.0
341;Totaal;Zuid-Limburg (CR);2017;1030.0;5.0;31.0;26.0;25.0;128.0;115.0;179.0;105.0;414.0;2.0;31.0
342;Totaal;Flevoland (CR);2012;1217.0;5.0;39.0;174.0;446.0;79.0;81.0;282.0;110.0;1.0;0.0;18.0
343;Totaal;Flevoland (CR);2013;1151.0;11.0;32.0;175.0;13.0;204.0;62.0;415.0;225.0;14.0;0.0;21.0
344;Totaal;Flevoland (CR);2014;975.0;54.0;15.0;42.0;53.0;215.0;427.0;30.0;98.0;41.0;0.0;20.0
345;Totaal;Flevoland (CR);2015;1099.0;15.0;82.0;267.0;78.0;272.0;330.0;0.0;26.0;29.0;0.0;17.0
346;Totaal;Flevoland (CR);2016;1334.0;9.0;78.0;56.0;409.0;418.0;4.0;145.0;207.0;8.0;0.0;18.0
347;Totaal;Flevoland (CR);2017;2252.0;23.0;12.0;110.0;291.0;142.0;951.0;650.0;53.0;20.0;0.0;20.0
348;Totaal;Aa en Hunze;2012;99.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;21.0;75.0;0.0;53.0
349;Totaal;Aa en Hunze;2013;42.0;0.0;1.0;13.0;0.0;0.0;0.0;0.0;12.0;16.0;0.0;33.0
350;Totaal;Aa en Hunze;2014;5.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;15.0
351;Totaal;Aa en Hunze;2015;8.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;1.0;1.0;0.0;20.0
352;Totaal;Aa en Hunze;2016;20.0;3.0;1.0;4.0;0.0;4.0;0.0;6.0;2.0;0.0;0.0;16.0
353;Totaal;Aa en Hunze;2017;22.0;0.0;4.0;0.0;0.0;0.0;2.0;1.0;13.0;2.0;0.0;27.0
354;Totaal;Aalburg;2012;89.0;3.0;0.0;22.0;48.0;10.0;0.0;2.0;4.0;0.0;0.0;15.0
355;Totaal;Aalburg;2013;82.0;0.0;11.0;9.0;3.0;24.0;4.0;8.0;13.0;10.0;0.0;22.0
356;Totaal;Aalburg;2014;43.0;10.0;0.0;4.0;12.0;7.0;0.0;4.0;6.0;0.0;0.0;15.0
357;Totaal;Aalburg;2015;30.0;10.0;3.0;13.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;9.0
358;Totaal;Aalburg;2016;53.0;0.0;3.0;16.0;33.0;0.0;1.0;0.0;0.0;0.0;0.0;13.0
359;Totaal;Aalburg;2017;36.0;2.0;11.0;0.0;9.0;14.0;0.0;0.0;0.0;0.0;0.0;14.0
360;Totaal;Aalsmeer;2012;99.0;0.0;0.0;0.0;1.0;31.0;0.0;0.0;43.0;24.0;0.0;31.0
361;Totaal;Aalsmeer;2013;252.0;0.0;0.0;0.0;9.0;36.0;0.0;6.0;201.0;0.0;0.0;28.0
362;Totaal;Aalsmeer;2014;32.0;3.0;0.0;0.0;0.0;10.0;0.0;6.0;11.0;2.0;0.0;24.0
363;Totaal;Aalsmeer;2015;89.0;0.0;0.0;7.0;0.0;0.0;2.0;74.0;0.0;6.0;0.0;27.0
364;Totaal;Aalsmeer;2016;32.0;0.0;0.0;0.0;0.0;4.0;0.0;16.0;6.0;6.0;0.0;34.0
365;Totaal;Aalsmeer;2017;42.0;0.0;0.0;0.0;4.0;0.0;0.0;20.0;6.0;12.0;0.0;44.0
366;Totaal;Aalten;2012;46.0;25.0;0.0;4.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0
367;Totaal;Aalten;2013;59.0;0.0;1.0;2.0;6.0;50.0;0.0;0.0;0.0;0.0;0.0;18.0
368;Totaal;Aalten;2014;58.0;0.0;0.0;6.0;0.0;0.0;4.0;41.0;7.0;0.0;0.0;22.0
369;Totaal;Aalten;2015;34.0;0.0;11.0;7.0;14.0;0.0;0.0;0.0;2.0;0.0;0.0;12.0
370;Totaal;Aalten;2016;41.0;0.0;0.0;3.0;15.0;23.0;0.0;0.0;0.0;0.0;0.0;16.0
371;Totaal;Aalten;2017;41.0;0.0;3.0;5.0;20.0;8.0;3.0;0.0;0.0;2.0;0.0;16.0
372;Totaal;Achtkarspelen;2012;54.0;0.0;0.0;38.0;14.0;1.0;1.0;0.0;0.0;0.0;0.0;13.0
373;Totaal;Achtkarspelen;2013;33.0;0.0;0.0;2.0;3.0;7.0;0.0;21.0;0.0;0.0;0.0;20.0
374;Totaal;Achtkarspelen;2014;31.0;1.0;2.0;7.0;5.0;0.0;12.0;2.0;2.0;0.0;0.0;18.0
375;Totaal;Achtkarspelen;2015;31.0;1.0;1.0;5.0;6.0;6.0;0.0;2.0;2.0;8.0;0.0;23.0
376;Totaal;Achtkarspelen;2016;80.0;3.0;4.0;12.0;2.0;47.0;0.0;0.0;11.0;1.0;0.0;18.0
377;Totaal;Achtkarspelen;2017;27.0;2.0;10.0;7.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;11.0
378;Totaal;Alblasserdam;2012;27.0;3.0;22.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
379;Totaal;Alblasserdam;2013;12.0;0.0;0.0;0.0;1.0;0.0;11.0;0.0;0.0;0.0;0.0;20.0
380;Totaal;Alblasserdam;2014;36.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;29.0;0.0;0.0;29.0
381;Totaal;Alblasserdam;2015;80.0;0.0;0.0;0.0;12.0;64.0;0.0;0.0;0.0;4.0;0.0;19.0
382;Totaal;Alblasserdam;2016;38.0;0.0;0.0;36.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;12.0
383;Totaal;Alblasserdam;2017;22.0;2.0;0.0;12.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;13.0
384;Totaal;Albrandswaard;2012;109.0;0.0;5.0;5.0;16.0;0.0;81.0;2.0;0.0;0.0;0.0;18.0
385;Totaal;Albrandswaard;2013;9.0;0.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;14.0
