ID;SelectieEersteJaar;SelectieTweedeJaar;Perioden;Koopkrachtverandering_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieInEersteJaar_8;PercentageAchteruit_9
883;303;302;1994-1995;2.2;-14.0;-4.4;2.2;10.2;24.0;35;98.0;40.0
884;303;302;1995-1996;2.2;-15.0;-4.7;2.2;9.7;22.0;34;98.0;40.0
885;303;302;1995-1997;2.7;-9.0;-2.3;2.7;8.2;16.0;34;97.0;35.0
886;303;302;1996-1997;2.7;-15.0;-4.6;2.7;11.1;24.0;34;98.0;40.0
887;303;302;1997-1998;3.5;-14.0;-3.8;3.5;12.0;25.0;34;98.0;36.0
888;303;302;1997-1999;3.3;-9.0;-1.8;3.3;9.3;17.0;34;97.0;33.0
889;303;302;1998-1999;2.9;-15.0;-4.9;2.9;11.8;25.0;34;98.0;39.0
890;303;302;1999-2000;4.2;-15.0;-3.6;4.2;13.6;28.0;34;98.0;35.0
891;303;303;1977-1979;3.4;-7.0;-1.1;3.4;9.9;20.0;46;86.0;30.0
892;303;303;1979-1981;-1.8;-14.0;-6.4;-1.8;3.6;12.0;41;83.0;60.0
893;303;303;1981-1983;-0.8;-13.0;-6.1;-0.8;4.1;12.0;42;84.0;55.0
894;303;303;1983-1985;0.9;-10.0;-3.0;0.9;5.8;13.0;37;81.0;44.0
895;303;303;1984-1985;2.9;-14.0;-3.5;2.9;11.5;25.0;39;90.0;37.0
896;303;303;1985-1986;5.8;-12.0;-1.3;5.8;13.7;27.0;39;91.0;29.0
897;303;303;1985-1987;6.0;-5.0;0.9;6.0;11.4;20.0;35;82.0;21.0
898;303;303;1986-1987;5.8;-11.0;-1.3;5.8;15.2;30.0;38;89.0;29.0
899;303;303;1987-1988;3.1;-15.0;-3.9;3.1;10.9;24.0;36;88.0;37.0
900;303;303;1987-1989;3.4;-8.0;-1.0;3.4;8.7;16.0;32;78.0;29.0
901;303;303;1988-1989;3.9;-12.0;-2.3;3.9;11.4;25.0;35;89.0;32.0
902;303;303;1989-1990;4.7;-13.0;-2.5;4.7;12.8;25.0;34;89.0;32.0
903;303;303;1989-1991;3.3;-8.0;-1.0;3.3;8.8;17.0;31;80.0;30.0
904;303;303;1990-1991;1.9;-15.0;-4.3;1.9;9.2;21.0;33;90.0;41.0
905;303;303;1991-1992;1.5;-15.0;-4.9;1.5;8.5;20.0;33;91.0;43.0
906;303;303;1991-1993;1.9;-10.0;-2.6;1.9;6.5;13.0;30;83.0;38.0
907;303;303;1992-1993;2.2;-15.0;-4.3;2.2;8.6;19.0;32;91.0;39.0
908;303;303;1993-1994;1.4;-15.0;-4.9;1.4;8.5;20.0;32;91.0;44.0
909;303;303;1993-1995;1.7;-9.0;-2.5;1.7;6.6;14.0;29;83.0;38.0
910;303;303;1994-1995;2.1;-14.0;-4.4;2.1;9.9;23.0;32;91.0;40.0
911;303;303;1995-1996;2.1;-15.0;-4.7;2.1;9.5;21.0;32;91.0;40.0
912;303;303;1995-1997;2.3;-9.0;-2.5;2.3;7.5;15.0;29;83.0;36.0
913;303;303;1996-1997;2.5;-15.0;-4.6;2.5;10.7;23.0;32;92.0;40.0
914;303;303;1997-1998;3.4;-14.0;-3.8;3.4;11.7;25.0;32;91.0;36.0
915;303;303;1997-1999;2.8;-9.0;-2.1;2.8;8.5;16.0;29;82.0;34.0
916;303;303;1998-1999;2.8;-15.0;-4.9;2.8;11.4;24.0;31;91.0;40.0
917;303;303;1999-2000;4.1;-15.0;-3.7;4.1;13.3;27.0;32;92.0;36.0
918;303;304;1977-1979;3.9;-7.0;-0.9;3.9;9.2;31.0;1;1.0;32.0
919;303;304;1979-1981;-3.1;-18.0;-9.3;-3.1;1.2;11.0;1;2.0;68.0
920;303;304;1981-1983;-0.4;-31.0;-10.5;-0.4;6.5;12.0;1;2.0;51.0
921;303;304;1983-1985;1.2;-15.0;-5.5;1.2;4.9;13.0;1;3.0;47.0
922;303;304;1984-1985;-1.2;-16.0;-5.1;-1.2;10.0;20.0;1;3.0;56.0
923;303;304;1985-1986;2.3;-18.0;-2.9;2.3;14.6;34.0;1;3.0;35.0
924;303;304;1985-1987;-0.4;-13.0;-7.6;-0.4;7.2;17.0;1;3.0;52.0
925;303;304;1986-1987;-0.5;-22.0;-8.2;-0.5;12.8;27.0;1;3.0;51.0
926;303;304;1987-1988;-1.0;-34.0;-11.2;-1.0;6.8;25.0;1;3.0;55.0
927;303;304;1987-1989;0.7;-15.0;-4.1;0.7;5.6;12.0;1;3.0;43.0
928;303;304;1988-1989;2.5;-20.0;-4.6;2.5;9.7;28.0;1;3.0;37.0
929;303;304;1989-1990;-1.0;-29.0;-8.4;-1.0;9.1;27.0;1;4.0;54.0
930;303;304;1989-1991;1.5;-20.0;-5.8;1.5;6.8;15.0;2;4.0;39.0
931;303;304;1990-1991;0.3;-30.0;-7.7;0.3;7.2;23.0;2;5.0;48.0
932;303;304;1991-1992;1.5;-23.0;-5.5;1.5;7.8;24.0;2;5.0;39.0
933;303;304;1991-1993;1.5;-19.0;-4.7;1.5;6.3;15.0;2;5.0;40.0
934;303;304;1992-1993;1.1;-31.0;-5.8;1.1;7.8;21.0;2;5.0;40.0
935;303;304;1993-1994;-1.0;-32.0;-7.4;-1.0;6.7;22.0;2;6.0;55.0
936;303;304;1993-1995;-0.1;-24.0;-7.3;-0.1;4.5;13.0;2;5.0;51.0
937;303;304;1994-1995;1.6;-32.0;-6.9;1.6;9.0;26.0;2;6.0;39.0
938;303;304;1995-1996;1.4;-31.0;-5.8;1.4;10.1;28.0;2;6.0;39.0
939;303;304;1995-1997;1.5;-22.0;-6.9;1.5;7.6;16.0;2;6.0;42.0
940;303;304;1996-1997;2.7;-31.0;-6.7;2.7;12.2;29.0;2;6.0;39.0
941;303;304;1997-1998;4.2;-25.0;-3.6;4.2;14.3;32.0;2;6.0;33.0
942;303;304;1997-1999;2.8;-20.0;-4.4;2.8;9.2;19.0;2;6.0;35.0
943;303;304;1998-1999;2.5;-29.0;-6.0;2.5;12.4;27.0;2;7.0;39.0
944;303;304;1999-2000;4.1;-31.0;-4.7;4.1;14.4;31.0;2;7.0;34.0
945;303;305;1977-1979;2.3;-8.0;-1.3;2.3;6.7;14.0;28;53.0;33.0
946;303;305;1979-1981;-2.2;-12.0;-6.0;-2.2;2.4;9.0;26;53.0;65.0
947;303;305;1981-1983;-1.4;-13.0;-6.1;-1.4;2.7;10.0;28;55.0;60.0
948;303;305;1983-1985;0.3;-9.0;-3.0;0.3;4.4;10.0;25;54.0;48.0
949;303;305;1984-1985;2.5;-14.0;-3.8;2.5;10.0;22.0;26;59.0;38.0
950;303;305;1985-1986;5.5;-11.0;-1.2;5.5;12.2;25.0;25;58.0;28.0
951;303;305;1985-1987;5.4;-5.0;0.8;5.4;10.3;18.0;22;52.0;22.0
952;303;305;1986-1987;5.0;-12.0;-1.5;5.0;14.1;28.0;24;57.0;29.0
953;303;305;1987-1988;2.5;-16.0;-4.0;2.5;9.0;21.0;24;58.0;38.0
954;303;305;1987-1989;3.0;-8.0;-1.3;3.0;7.4;14.0;21;51.0;31.0
955;303;305;1988-1989;3.5;-12.0;-2.3;3.5;9.8;21.0;23;59.0;33.0
956;303;305;1989-1990;4.1;-12.0;-2.4;4.1;11.0;23.0;23;60.0;32.0
957;303;305;1989-1991;3.0;-7.0;-1.1;3.0;7.7;15.0;21;54.0;30.0
958;303;305;1990-1991;1.6;-14.0;-4.2;1.6;8.1;19.0;22;61.0;41.0
959;303;305;1991-1992;0.8;-15.0;-5.3;0.8;6.7;17.0;22;61.0;46.0
960;303;305;1991-1993;1.5;-10.0;-2.8;1.5;5.4;12.0;20;56.0;39.0
961;303;305;1992-1993;1.8;-15.0;-4.3;1.8;7.3;17.0;22;62.0;40.0
962;303;305;1993-1994;1.0;-15.0;-5.0;1.0;7.2;17.0;22;62.0;45.0
963;303;305;1993-1995;1.3;-9.0;-2.7;1.3;5.4;12.0;20;56.0;40.0
964;303;305;1994-1995;1.5;-14.0;-4.8;1.5;8.1;19.0;22;62.0;43.0
965;303;305;1995-1996;1.6;-15.0;-4.9;1.6;8.0;18.0;22;62.0;42.0
966;303;305;1995-1997;1.7;-9.0;-2.9;1.7;6.2;13.0;20;57.0;39.0
967;303;305;1996-1997;1.6;-15.0;-5.2;1.6;8.9;20.0;22;63.0;43.0
968;303;305;1997-1998;2.4;-15.0;-4.6;2.4;9.4;21.0;22;63.0;40.0
969;303;305;1997-1999;1.9;-9.0;-2.7;1.9;6.7;14.0;20;56.0;38.0
970;303;305;1998-1999;1.9;-15.0;-5.4;1.9;9.8;22.0;22;62.0;42.0
971;303;305;1999-2000;3.1;-15.0;-4.5;3.1;11.4;25.0;22;63.0;39.0
972;303;306;1977-1979;6.6;-7.0;-0.4;6.6;15.5;27.0;17;31.0;26.0
973;303;306;1979-1981;-0.3;-16.0;-7.6;-0.3;6.6;16.0;14;28.0;52.0
974;303;306;1981-1983;0.6;-14.0;-5.9;0.6;7.2;15.0;14;27.0;46.0
975;303;306;1983-1985;2.3;-11.0;-2.5;2.3;9.6;21.0;11;24.0;35.0
976;303;306;1984-1985;5.5;-16.0;-3.0;5.5;16.1;33.0;12;28.0;34.0
977;303;306;1985-1986;7.2;-15.0;-1.2;7.2;17.0;29.0;13;30.0;29.0
978;303;306;1985-1987;7.9;-4.0;2.2;7.9;13.7;24.0;12;27.0;17.0
979;303;306;1986-1987;7.9;-9.0;0.4;7.9;17.2;37.0;12;29.0;24.0
980;303;306;1987-1988;5.2;-14.0;-3.2;5.2;14.5;29.0;11;27.0;33.0
981;303;306;1987-1989;5.3;-7.0;0.0;5.3;12.4;20.0;10;24.0;25.0
982;303;306;1988-1989;5.6;-12.0;-2.0;5.6;15.7;31.0;11;27.0;31.0
983;303;306;1989-1990;7.6;-13.0;-1.3;7.6;17.5;30.0;10;25.0;28.0
984;303;306;1989-1991;5.1;-6.0;-0.2;5.1;12.0;21.0;8;22.0;26.0
985;303;306;1990-1991;3.3;-14.0;-4.1;3.3;12.8;26.0;9;24.0;39.0
986;303;306;1991-1992;3.9;-13.0;-3.5;3.9;12.8;25.0;9;24.0;36.0
987;303;306;1991-1993;3.5;-8.0;-1.7;3.5;9.5;17.0;8;22.0;33.0
988;303;306;1992-1993;4.1;-15.0;-3.9;4.1;12.6;25.0;8;24.0;35.0
989;303;306;1993-1994;3.9;-13.0;-4.0;3.9;12.9;27.0;8;23.0;37.0
990;303;306;1993-1995;4.0;-7.0;-1.0;4.0;10.2;18.0;7;21.0;30.0
991;303;306;1994-1995;5.3;-11.0;-2.7;5.3;15.1;30.0;8;23.0;33.0
992;303;306;1995-1996;4.4;-14.0;-3.8;4.4;13.5;26.0;8;23.0;35.0
993;303;306;1995-1997;4.7;-6.0;-0.6;4.7;10.9;19.0;7;21.0;28.0
994;303;306;1996-1997;5.8;-12.0;-2.5;5.8;15.7;29.0;8;22.0;32.0
995;303;306;1997-1998;7.4;-11.0;-1.2;7.4;17.5;32.0;8;22.0;28.0
996;303;306;1997-1999;6.1;-6.0;0.3;6.1;12.5;21.0;7;20.0;23.0
997;303;306;1998-1999;5.9;-12.0;-2.8;5.9;15.8;28.0;8;22.0;32.0
998;303;306;1999-2000;7.8;-11.0;-0.8;7.8;17.8;33.0;8;22.0;27.0
999;303;307;1977-1979;6.0;-19.0;-5.1;6.0;15.5;27.0;7;13.0;36.0
1000;303;307;1979-1981;0.5;-18.0;-6.5;0.5;7.6;17.0;8;16.0;49.0
1001;303;307;1981-1983;-1.3;-17.0;-7.6;-1.3;7.5;20.0;7;14.0;53.0
1002;303;307;1983-1985;-0.5;-17.0;-6.5;-0.5;6.6;21.0;7;16.0;52.0
1003;303;307;1984-1985;3.8;-23.0;-5.7;3.8;15.1;30.0;4;9.0;41.0
1004;303;307;1985-1986;5.2;-23.0;-4.7;5.2;17.7;29.0;3;7.0;34.0
1005;303;307;1985-1987;7.0;-9.0;0.6;7.0;12.9;22.0;7;16.0;23.0
1006;303;307;1986-1987;7.3;-12.0;-1.5;7.3;17.6;37.0;4;9.0;31.0
1007;303;307;1987-1988;4.6;-21.0;-5.3;4.6;14.7;28.0;4;11.0;36.0
1008;303;307;1987-1989;6.1;-7.0;0.0;6.1;12.7;21.0;8;19.0;25.0
1009;303;307;1988-1989;6.3;-14.0;-3.2;6.3;16.9;31.0;4;10.0;31.0
1010;303;307;1989-1990;7.6;-17.0;-3.3;7.6;18.7;35.0;4;9.0;31.0
1011;303;307;1989-1991;6.4;-9.0;-0.1;6.4;13.7;23.0;6;17.0;25.0
1012;303;307;1990-1991;3.8;-19.0;-5.4;3.8;14.7;31.0;3;9.0;38.0
1013;303;307;1991-1992;4.2;-16.0;-4.1;4.2;14.0;28.0;3;8.0;37.0
1014;303;307;1991-1993;4.3;-10.0;-1.9;4.3;10.7;18.0;5;15.0;32.0
1015;303;307;1992-1993;2.8;-19.0;-6.1;2.8;12.7;26.0;3;8.0;41.0
1016;303;307;1993-1994;2.3;-21.0;-7.0;2.3;13.1;29.0;3;7.0;42.0
1017;303;307;1993-1995;4.4;-10.0;-1.8;4.4;11.0;21.0;5;14.0;31.0
1018;303;307;1994-1995;3.4;-18.0;-5.1;3.4;14.5;31.0;3;7.0;40.0
1019;303;307;1995-1996;3.8;-17.0;-4.7;3.8;13.4;27.0;3;7.0;39.0
1020;303;307;1995-1997;5.8;-9.0;0.1;5.8;11.9;20.0;5;14.0;25.0
1021;303;307;1996-1997;5.7;-16.0;-3.7;5.7;15.3;31.0;2;7.0;34.0
1022;303;307;1997-1998;5.7;-15.0;-3.2;5.7;15.8;30.0;3;7.0;32.0
1023;303;307;1997-1999;6.7;-7.0;0.3;6.7;13.4;22.0;5;14.0;24.0
1024;303;307;1998-1999;5.0;-17.0;-4.4;5.0;17.4;35.0;3;8.0;35.0
1025;303;307;1999-2000;6.8;-17.0;-3.2;6.8;17.5;35.0;2;7.0;33.0
1026;303;308;1977-1979;1.5;-23.0;-13.9;1.5;11.7;35.0;2;4.0;50.0
1027;303;308;1979-1981;-3.1;-28.0;-17.1;-3.1;5.5;20.0;2;4.0;56.0
1028;303;308;1981-1983;0.2;-28.0;-17.8;0.2;13.9;28.0;1;3.0;49.0
1029;303;308;1983-1985;3.0;-24.0;-10.1;3.0;17.4;27.0;2;4.0;44.0
1030;303;308;1984-1985;-4.7;-46.0;-30.0;-4.7;10.0;30.0;1;1.0;61.0
1031;303;308;1985-1986;;;;;;;0;1.0;
1032;303;308;1985-1987;3.6;-21.0;-8.7;3.6;14.4;25.0;1;3.0;45.0
1033;303;308;1986-1987;6.1;-27.0;-10.2;6.1;27.5;50.0;1;2.0;43.0
1034;303;308;1987-1988;-2.9;-50.0;-32.2;-2.9;13.6;45.0;1;2.0;54.0
1035;303;308;1987-1989;4.4;-19.0;-5.1;4.4;14.7;29.0;1;3.0;37.0
1036;303;308;1988-1989;4.0;-37.0;-15.4;4.0;19.6;51.0;1;1.0;45.0
1037;303;308;1989-1990;5.4;-34.0;-14.7;5.4;25.6;47.0;1;1.0;43.0
1038;303;308;1989-1991;5.7;-18.0;-6.0;5.7;16.3;27.0;1;3.0;36.0
1039;303;308;1990-1991;2.2;-41.0;-17.6;2.2;24.9;50.0;1;1.0;47.0
1040;303;308;1991-1992;3.8;-29.0;-12.2;3.8;23.2;53.0;0;1.0;46.0
1041;303;308;1991-1993;2.1;-17.0;-7.5;2.1;11.8;24.0;1;3.0;45.0
1042;303;308;1992-1993;2.5;-30.0;-14.6;2.5;20.4;40.0;0;1.0;47.0
1043;303;308;1993-1994;0.9;-37.0;-19.6;0.9;22.8;45.0;0;1.0;49.0
1044;303;308;1993-1995;4.1;-19.0;-7.4;4.1;13.8;28.0;1;3.0;40.0
1045;303;308;1994-1995;2.3;-34.0;-16.6;2.3;21.9;46.0;1;2.0;46.0
1046;303;308;1995-1996;1.9;-36.0;-14.7;1.9;19.0;39.0;1;2.0;48.0
1047;303;308;1995-1997;4.9;-19.0;-5.1;4.9;12.5;25.0;1;3.0;36.0
1048;303;308;1996-1997;6.6;-36.0;-14.5;6.6;24.8;60.0;0;1.0;41.0
1049;303;308;1997-1998;4.2;-32.0;-10.5;4.2;22.8;58.0;0;1.0;41.0
1050;303;308;1997-1999;5.7;-15.0;-3.6;5.7;14.2;24.0;1;3.0;33.0
1051;303;308;1998-1999;3.7;-30.0;-15.1;3.7;24.3;52.0;1;2.0;44.0
1052;303;308;1999-2000;2.9;-31.0;-14.9;2.9;23.4;49.0;0;1.0;46.0
1053;303;309;1977-1979;6.7;-12.0;-2.5;6.7;16.1;26.0;5;10.0;31.0
1054;303;309;1979-1981;1.2;-12.0;-5.2;1.2;8.1;17.0;6;12.0;46.0
1055;303;309;1981-1983;-1.3;-14.0;-6.1;-1.3;6.4;18.0;6;12.0;54.0
1056;303;309;1983-1985;-0.7;-15.0;-5.8;-0.7;5.0;17.0;5;11.0;55.0
1057;303;309;1984-1985;4.6;-17.0;-4.7;4.6;16.0;29.0;3;7.0;37.0
1058;303;309;1985-1986;5.5;-21.0;-4.1;5.5;16.5;28.0;3;6.0;33.0
1059;303;309;1985-1987;7.5;-7.0;2.0;7.5;12.5;22.0;6;13.0;18.0
1060;303;309;1986-1987;7.4;-8.0;-1.0;7.4;16.5;31.0;3;7.0;29.0
1061;303;309;1987-1988;5.0;-16.0;-3.7;5.0;14.8;26.0;4;9.0;33.0
1062;303;309;1987-1989;6.3;-5.0;0.7;6.3;12.4;20.0;7;16.0;23.0
1063;303;309;1988-1989;6.5;-12.0;-1.7;6.5;16.5;29.0;3;8.0;29.0
1064;303;309;1989-1990;7.7;-14.0;-1.9;7.7;17.9;33.0;3;8.0;29.0
1065;303;309;1989-1991;6.5;-7.0;0.6;6.5;13.2;22.0;5;14.0;23.0
1066;303;309;1990-1991;4.0;-15.0;-4.3;4.0;13.9;27.0;3;7.0;36.0
1067;303;309;1991-1992;4.2;-13.0;-3.0;4.2;13.0;25.0;2;7.0;35.0
1068;303;309;1991-1993;4.6;-8.0;-1.1;4.6;10.5;17.0;4;12.0;29.0
1069;303;309;1992-1993;2.9;-16.0;-4.6;2.9;11.6;23.0;2;6.0;40.0
1070;303;309;1993-1994;2.5;-17.0;-5.4;2.5;11.8;26.0;2;6.0;41.0
1071;303;309;1993-1995;4.5;-8.0;-1.0;4.5;10.5;19.0;4;11.0;29.0
1072;303;309;1994-1995;3.5;-13.0;-3.8;3.5;13.2;26.0;2;6.0;39.0
1073;303;309;1995-1996;3.9;-12.0;-3.5;3.9;12.4;25.0;2;6.0;37.0
1074;303;309;1995-1997;6.1;-6.0;0.9;6.1;11.8;19.0;4;11.0;22.0
1075;303;309;1996-1997;5.6;-12.0;-2.3;5.6;14.2;26.0;2;6.0;33.0
1076;303;309;1997-1998;5.8;-11.0;-2.2;5.8;15.0;25.0;2;6.0;30.0
1077;303;309;1997-1999;6.9;-5.0;0.9;6.9;13.2;21.0;4;11.0;22.0
1078;303;309;1998-1999;5.3;-13.0;-3.0;5.3;16.0;31.0;2;6.0;33.0
1079;303;309;1999-2000;7.4;-12.0;-1.6;7.4;16.8;32.0;2;5.0;29.0
1080;304;310;1977-1979;6.6;-8.0;1.0;6.6;14.2;28.0;1;;24.0
1081;304;310;1979-1981;0.3;-9.0;-4.3;0.3;8.9;23.0;1;;47.0
1082;304;310;1981-1983;3.4;-10.0;-3.0;3.4;12.1;22.0;1;;39.0
1083;304;310;1983-1985;3.1;-8.0;-2.7;3.1;5.1;15.0;1;;41.0
1084;304;310;1984-1985;-0.9;-13.0;-5.3;-0.9;14.4;36.0;1;;54.0
1085;304;310;1985-1986;3.7;-7.0;-0.1;3.7;17.0;42.0;2;;26.0
1086;304;310;1985-1987;3.3;-8.0;-1.7;3.3;14.9;26.0;2;;36.0
1087;304;310;1986-1987;1.6;-15.0;-5.0;1.6;17.3;46.0;1;;43.0
1088;304;310;1987-1988;1.1;-16.0;-5.6;1.1;13.4;34.0;2;;48.0
1089;304;310;1987-1989;2.2;-7.0;-1.1;2.2;9.5;22.0;2;;31.0
1090;304;310;1988-1989;3.3;-10.0;-2.2;3.3;12.4;36.0;1;;31.0
1091;304;310;1989-1990;1.4;-13.0;-5.6;1.4;13.6;38.0;2;100.0;46.0
1092;304;310;1989-1991;3.7;-8.0;-0.4;3.7;11.5;26.0;2;100.0;26.0
1093;304;310;1990-1991;2.3;-14.0;-3.4;2.3;14.5;51.0;2;100.0;40.0
1094;304;310;1991-1992;2.2;-11.0;-3.2;2.2;11.1;39.0;2;100.0;35.0
1095;304;310;1991-1993;2.9;-7.0;-1.4;2.9;10.0;25.0;2;100.0;32.0
1096;304;310;1992-1993;2.4;-13.0;-3.3;2.4;12.1;38.0;2;100.0;35.0
1097;304;310;1993-1994;0.3;-14.0;-4.4;0.3;11.6;39.0;2;100.0;49.0
1098;304;310;1993-1995;1.7;-7.0;-2.0;1.7;9.5;25.0;2;100.0;37.0
1099;304;310;1994-1995;2.3;-12.0;-3.5;2.3;11.7;39.0;2;100.0;34.0
1100;304;310;1995-1996;2.8;-11.0;-2.5;2.8;13.8;41.0;2;100.0;33.0
1101;304;310;1995-1997;4.2;-6.0;-0.6;4.2;11.6;25.0;2;100.0;27.0
1102;304;310;1996-1997;4.8;-10.0;-1.6;4.8;17.6;44.0;2;100.0;30.0
1103;304;310;1997-1998;5.8;-10.0;-0.7;5.8;16.9;44.0;2;100.0;27.0
1104;304;310;1997-1999;5.8;-6.0;0.5;5.8;13.9;28.0;2;100.0;23.0
1105;304;310;1998-1999;4.3;-10.0;-1.6;4.3;15.4;40.0;2;100.0;31.0
1106;304;310;1999-2000;5.7;-10.0;-1.0;5.7;17.7;42.0;3;100.0;27.0
1107;304;301;1977-1979;;;;;;;0;;
1108;304;301;1979-1981;;;;;;;0;;
1109;304;301;1981-1983;;;;;;;0;;
1110;304;301;1983-1985;;;;;;;0;;
1111;304;301;1984-1985;;;;;;;0;;
1112;304;301;1985-1986;;;;;;;0;;
1113;304;301;1985-1987;;;;;;;0;;
1114;304;301;1986-1987;;;;;;;0;;
1115;304;301;1987-1988;;;;;;;0;;
1116;304;301;1987-1989;;;;;;;0;;
1117;304;301;1988-1989;;;;;;;0;;
1118;304;301;1989-1990;19.3;-9.0;10.4;19.3;29.1;52.0;0;4.0;19.0
1119;304;301;1989-1991;10.7;-14.0;1.1;10.7;15.4;27.0;0;5.0;25.0
1120;304;301;1990-1991;27.6;-30.0;6.8;27.6;37.9;47.0;0;3.0;21.0
1121;304;301;1991-1992;;;;;;;0;2.0;
1122;304;301;1991-1993;9.7;-16.0;-0.9;9.7;14.5;23.0;0;4.0;27.0
1123;304;301;1992-1993;;;;;;;0;2.0;
1124;304;301;1993-1994;;;;;;;0;2.0;
1125;304;301;1993-1995;9.9;-3.0;1.5;9.9;20.1;44.0;0;5.0;19.0
1126;304;301;1994-1995;24.0;-5.0;9.9;24.0;36.9;57.0;0;3.0;14.0
1127;304;301;1995-1996;;;;;;;0;2.0;
1128;304;301;1995-1997;6.6;-22.0;-3.0;6.6;15.4;23.0;0;5.0;31.0
1129;304;301;1996-1997;27.2;11.0;17.7;27.2;45.0;51.0;0;3.0;3.0
1130;304;301;1997-1998;;;;;;;0;2.0;
1131;304;301;1997-1999;4.1;-16.0;-8.0;4.1;14.2;20.0;0;4.0;37.0
1132;304;301;1998-1999;18.9;-46.0;-8.2;18.9;26.2;84.0;0;2.0;30.0
1133;304;301;1999-2000;;;;;;;0;2.0;
1134;304;302;1977-1979;6.1;-9.0;0.7;6.1;14.5;28.0;1;;25.0
1135;304;302;1979-1981;0.2;-9.0;-4.3;0.2;9.0;23.0;1;;47.0
1136;304;302;1981-1983;3.3;-10.0;-3.0;3.3;12.5;22.0;1;;39.0
1137;304;302;1983-1985;3.0;-8.0;-2.6;3.0;5.0;14.0;1;;41.0
1138;304;302;1984-1985;-1.1;-13.0;-5.3;-1.1;14.4;38.0;1;;54.0
1139;304;302;1985-1986;3.7;-7.0;-0.1;3.7;17.0;42.0;2;;26.0
1140;304;302;1985-1987;3.5;-7.0;-1.5;3.5;15.0;27.0;2;;35.0
1141;304;302;1986-1987;1.6;-15.0;-5.0;1.6;17.3;46.0;1;;43.0
1142;304;302;1987-1988;0.9;-16.0;-5.8;0.9;13.1;31.0;2;;49.0
1143;304;302;1987-1989;2.0;-7.0;-1.2;2.0;9.0;22.0;2;;31.0
1144;304;302;1988-1989;3.2;-11.0;-2.4;3.2;11.9;35.0;1;;32.0
1145;304;302;1989-1990;1.2;-14.0;-5.7;1.2;13.0;38.0;1;96.0;47.0
1146;304;302;1989-1991;3.6;-7.0;-0.4;3.6;11.0;26.0;2;95.0;26.0
1147;304;302;1990-1991;2.1;-14.0;-3.4;2.1;13.6;52.0;2;97.0;40.0
1148;304;302;1991-1992;2.2;-11.0;-3.3;2.2;10.8;38.0;2;98.0;35.0
1149;304;302;1991-1993;2.9;-7.0;-1.4;2.9;9.8;25.0;2;96.0;32.0
1150;304;302;1992-1993;2.3;-13.0;-3.3;2.3;11.9;38.0;2;98.0;35.0
1151;304;302;1993-1994;0.2;-14.0;-4.5;0.2;11.2;38.0;2;98.0;49.0
1152;304;302;1993-1995;1.6;-7.0;-2.1;1.6;9.1;24.0;2;95.0;38.0
1153;304;302;1994-1995;2.2;-13.0;-3.6;2.2;11.1;38.0;2;97.0;34.0
1154;304;302;1995-1996;2.7;-11.0;-2.5;2.7;13.5;40.0;2;98.0;33.0
1155;304;302;1995-1997;4.2;-6.0;-0.6;4.2;11.5;25.0;2;95.0;27.0
1156;304;302;1996-1997;4.5;-10.0;-1.7;4.5;16.6;43.0;2;97.0;30.0
1157;304;302;1997-1998;5.8;-10.0;-0.8;5.8;16.7;44.0;2;98.0;27.0
1158;304;302;1997-1999;5.8;-6.0;0.6;5.8;13.9;29.0;2;96.0;23.0
1159;304;302;1998-1999;4.2;-10.0;-1.6;4.2;14.9;39.0;2;98.0;31.0
1160;304;302;1999-2000;5.6;-10.0;-1.0;5.6;17.2;40.0;3;98.0;27.0
1161;304;303;1977-1979;6.0;-10.0;-0.7;6.0;14.8;29.0;1;;29.0
1162;304;303;1979-1981;-0.5;-9.0;-5.0;-0.5;8.9;24.0;1;;50.0
1163;304;303;1981-1983;2.3;-11.0;-3.5;2.3;7.2;17.0;1;;43.0
1164;304;303;1983-1985;3.1;-8.0;-2.3;3.1;5.0;14.0;1;;41.0
1165;304;303;1984-1985;-0.7;-14.0;-5.0;-0.7;14.6;45.0;1;;52.0
1166;304;303;1985-1986;3.6;-7.0;0.0;3.6;16.1;43.0;1;;25.0
1167;304;303;1985-1987;3.0;-8.0;-1.6;3.0;15.2;27.0;1;;36.0
1168;304;303;1986-1987;1.2;-15.0;-5.1;1.2;16.8;44.0;1;;44.0
1169;304;303;1987-1988;0.7;-17.0;-5.5;0.7;13.6;35.0;1;;49.0
1170;304;303;1987-1989;1.9;-6.0;-1.0;1.9;8.6;19.0;1;;32.0
1171;304;303;1988-1989;3.1;-10.0;-2.4;3.1;11.8;32.0;1;;32.0
1172;304;303;1989-1990;1.1;-13.0;-5.6;1.1;12.6;38.0;1;89.0;47.0
1173;304;303;1989-1991;3.5;-7.0;-0.2;3.5;10.4;26.0;2;82.0;26.0
1174;304;303;1990-1991;2.0;-14.0;-3.2;2.0;13.1;50.0;2;90.0;40.0
1175;304;303;1991-1992;2.2;-11.0;-2.9;2.2;10.2;37.0;2;92.0;35.0
1176;304;303;1991-1993;3.1;-6.0;-0.8;3.1;10.1;27.0;2;83.0;29.0
1177;304;303;1992-1993;2.4;-12.0;-2.6;2.4;11.8;38.0;2;91.0;34.0
