ID;Bedrijfsgroep;Geslacht;Dienstvorm;Personen_1
1996;XXIII, 1. Verzekeringsm. en ziekenf.;Vrouwen;Waterschap;0
1997;XXIII, 1. Verzekeringsm. en ziekenf.;Vrouwen;Particulier;2515
1998;XXIV, 1. Hooge Coll. van Staat, enz.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;12286
1999;XXIV, 1. Hooge Coll. van Staat, enz.;Totaal mannen en vrouwen;Staat;3442
2000;XXIV, 1. Hooge Coll. van Staat, enz.;Totaal mannen en vrouwen;Provincie;732
2001;XXIV, 1. Hooge Coll. van Staat, enz.;Totaal mannen en vrouwen;Gemeente;7716
2002;XXIV, 1. Hooge Coll. van Staat, enz.;Totaal mannen en vrouwen;Waterschap;396
2003;XXIV, 1. Hooge Coll. van Staat, enz.;Totaal mannen en vrouwen;Particulier;0
2004;XXIV, 1. Hooge Coll. van Staat, enz.;Mannen;Totaal van alle dienstvormen;10321
2005;XXIV, 1. Hooge Coll. van Staat, enz.;Mannen;Staat;2622
2006;XXIV, 1. Hooge Coll. van Staat, enz.;Mannen;Provincie;622
2007;XXIV, 1. Hooge Coll. van Staat, enz.;Mannen;Gemeente;6712
2008;XXIV, 1. Hooge Coll. van Staat, enz.;Mannen;Waterschap;365
2009;XXIV, 1. Hooge Coll. van Staat, enz.;Mannen;Particulier;0
2010;XXIV, 1. Hooge Coll. van Staat, enz.;Vrouwen;Totaal van alle dienstvormen;1965
2011;XXIV, 1. Hooge Coll. van Staat, enz.;Vrouwen;Staat;820
2012;XXIV, 1. Hooge Coll. van Staat, enz.;Vrouwen;Provincie;110
2013;XXIV, 1. Hooge Coll. van Staat, enz.;Vrouwen;Gemeente;1004
2014;XXIV, 1. Hooge Coll. van Staat, enz.;Vrouwen;Waterschap;31
2015;XXIV, 1. Hooge Coll. van Staat, enz.;Vrouwen;Particulier;0
2016;XXIV, 2. Diplomatie en consulaatwezen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;339
2017;XXIV, 2. Diplomatie en consulaatwezen;Totaal mannen en vrouwen;Staat;166
2018;XXIV, 2. Diplomatie en consulaatwezen;Totaal mannen en vrouwen;Provincie;0
2019;XXIV, 2. Diplomatie en consulaatwezen;Totaal mannen en vrouwen;Gemeente;0
2020;XXIV, 2. Diplomatie en consulaatwezen;Totaal mannen en vrouwen;Waterschap;0
2021;XXIV, 2. Diplomatie en consulaatwezen;Totaal mannen en vrouwen;Particulier;173
2022;XXIV, 2. Diplomatie en consulaatwezen;Mannen;Totaal van alle dienstvormen;273
2023;XXIV, 2. Diplomatie en consulaatwezen;Mannen;Staat;131
2024;XXIV, 2. Diplomatie en consulaatwezen;Mannen;Provincie;0
2025;XXIV, 2. Diplomatie en consulaatwezen;Mannen;Gemeente;0
2026;XXIV, 2. Diplomatie en consulaatwezen;Mannen;Waterschap;0
2027;XXIV, 2. Diplomatie en consulaatwezen;Mannen;Particulier;142
2028;XXIV, 2. Diplomatie en consulaatwezen;Vrouwen;Totaal van alle dienstvormen;66
2029;XXIV, 2. Diplomatie en consulaatwezen;Vrouwen;Staat;35
2030;XXIV, 2. Diplomatie en consulaatwezen;Vrouwen;Provincie;0
2031;XXIV, 2. Diplomatie en consulaatwezen;Vrouwen;Gemeente;0
2032;XXIV, 2. Diplomatie en consulaatwezen;Vrouwen;Waterschap;0
2033;XXIV, 2. Diplomatie en consulaatwezen;Vrouwen;Particulier;31
2034;XXIV, 3. Financie- en belastingwezen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;13121
2035;XXIV, 3. Financie- en belastingwezen;Totaal mannen en vrouwen;Staat;11390
2036;XXIV, 3. Financie- en belastingwezen;Totaal mannen en vrouwen;Provincie;11
2037;XXIV, 3. Financie- en belastingwezen;Totaal mannen en vrouwen;Gemeente;1512
2038;XXIV, 3. Financie- en belastingwezen;Totaal mannen en vrouwen;Waterschap;43
2039;XXIV, 3. Financie- en belastingwezen;Totaal mannen en vrouwen;Particulier;165
2040;XXIV, 3. Financie- en belastingwezen;Mannen;Totaal van alle dienstvormen;12351
2041;XXIV, 3. Financie- en belastingwezen;Mannen;Staat;10714
2042;XXIV, 3. Financie- en belastingwezen;Mannen;Provincie;11
2043;XXIV, 3. Financie- en belastingwezen;Mannen;Gemeente;1437
2044;XXIV, 3. Financie- en belastingwezen;Mannen;Waterschap;42
2045;XXIV, 3. Financie- en belastingwezen;Mannen;Particulier;147
2046;XXIV, 3. Financie- en belastingwezen;Vrouwen;Totaal van alle dienstvormen;770
2047;XXIV, 3. Financie- en belastingwezen;Vrouwen;Staat;676
2048;XXIV, 3. Financie- en belastingwezen;Vrouwen;Provincie;0
2049;XXIV, 3. Financie- en belastingwezen;Vrouwen;Gemeente;75
2050;XXIV, 3. Financie- en belastingwezen;Vrouwen;Waterschap;1
2051;XXIV, 3. Financie- en belastingwezen;Vrouwen;Particulier;18
2052;XXIV, 4. Tollen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;98
2053;XXIV, 4. Tollen;Totaal mannen en vrouwen;Staat;3
2054;XXIV, 4. Tollen;Totaal mannen en vrouwen;Provincie;0
2055;XXIV, 4. Tollen;Totaal mannen en vrouwen;Gemeente;29
2056;XXIV, 4. Tollen;Totaal mannen en vrouwen;Waterschap;6
2057;XXIV, 4. Tollen;Totaal mannen en vrouwen;Particulier;60
2058;XXIV, 4. Tollen;Mannen;Totaal van alle dienstvormen;87
2059;XXIV, 4. Tollen;Mannen;Staat;2
2060;XXIV, 4. Tollen;Mannen;Provincie;0
2061;XXIV, 4. Tollen;Mannen;Gemeente;25
2062;XXIV, 4. Tollen;Mannen;Waterschap;5
2063;XXIV, 4. Tollen;Mannen;Particulier;55
2064;XXIV, 4. Tollen;Vrouwen;Totaal van alle dienstvormen;11
2065;XXIV, 4. Tollen;Vrouwen;Staat;1
2066;XXIV, 4. Tollen;Vrouwen;Provincie;0
2067;XXIV, 4. Tollen;Vrouwen;Gemeente;4
2068;XXIV, 4. Tollen;Vrouwen;Waterschap;1
2069;XXIV, 4. Tollen;Vrouwen;Particulier;5
2070;XXIV, 5. Rechts-, politie-, gevangenisw.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;20121
2071;XXIV, 5. Rechts-, politie-, gevangenisw.;Totaal mannen en vrouwen;Staat;6399
2072;XXIV, 5. Rechts-, politie-, gevangenisw.;Totaal mannen en vrouwen;Provincie;29
2073;XXIV, 5. Rechts-, politie-, gevangenisw.;Totaal mannen en vrouwen;Gemeente;11325
2074;XXIV, 5. Rechts-, politie-, gevangenisw.;Totaal mannen en vrouwen;Waterschap;10
2075;XXIV, 5. Rechts-, politie-, gevangenisw.;Totaal mannen en vrouwen;Particulier;2358
2076;XXIV, 5. Rechts-, politie-, gevangenisw.;Mannen;Totaal van alle dienstvormen;19557
2077;XXIV, 5. Rechts-, politie-, gevangenisw.;Mannen;Staat;6152
2078;XXIV, 5. Rechts-, politie-, gevangenisw.;Mannen;Provincie;28
2079;XXIV, 5. Rechts-, politie-, gevangenisw.;Mannen;Gemeente;11129
2080;XXIV, 5. Rechts-, politie-, gevangenisw.;Mannen;Waterschap;10
2081;XXIV, 5. Rechts-, politie-, gevangenisw.;Mannen;Particulier;2238
2082;XXIV, 5. Rechts-, politie-, gevangenisw.;Vrouwen;Totaal van alle dienstvormen;564
2083;XXIV, 5. Rechts-, politie-, gevangenisw.;Vrouwen;Staat;247
2084;XXIV, 5. Rechts-, politie-, gevangenisw.;Vrouwen;Provincie;1
2085;XXIV, 5. Rechts-, politie-, gevangenisw.;Vrouwen;Gemeente;196
2086;XXIV, 5. Rechts-, politie-, gevangenisw.;Vrouwen;Waterschap;0
2087;XXIV, 5. Rechts-, politie-, gevangenisw.;Vrouwen;Particulier;120
2088;XXIV, 6. Arbeidsinsp., volksgez., enz.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;2592
2089;XXIV, 6. Arbeidsinsp., volksgez., enz.;Totaal mannen en vrouwen;Staat;794
2090;XXIV, 6. Arbeidsinsp., volksgez., enz.;Totaal mannen en vrouwen;Provincie;48
2091;XXIV, 6. Arbeidsinsp., volksgez., enz.;Totaal mannen en vrouwen;Gemeente;1219
2092;XXIV, 6. Arbeidsinsp., volksgez., enz.;Totaal mannen en vrouwen;Waterschap;0
2093;XXIV, 6. Arbeidsinsp., volksgez., enz.;Totaal mannen en vrouwen;Particulier;531
2094;XXIV, 6. Arbeidsinsp., volksgez., enz.;Mannen;Totaal van alle dienstvormen;2226
2095;XXIV, 6. Arbeidsinsp., volksgez., enz.;Mannen;Staat;684
2096;XXIV, 6. Arbeidsinsp., volksgez., enz.;Mannen;Provincie;39
2097;XXIV, 6. Arbeidsinsp., volksgez., enz.;Mannen;Gemeente;1040
2098;XXIV, 6. Arbeidsinsp., volksgez., enz.;Mannen;Waterschap;0
2099;XXIV, 6. Arbeidsinsp., volksgez., enz.;Mannen;Particulier;463
2100;XXIV, 6. Arbeidsinsp., volksgez., enz.;Vrouwen;Totaal van alle dienstvormen;366
2101;XXIV, 6. Arbeidsinsp., volksgez., enz.;Vrouwen;Staat;110
2102;XXIV, 6. Arbeidsinsp., volksgez., enz.;Vrouwen;Provincie;9
2103;XXIV, 6. Arbeidsinsp., volksgez., enz.;Vrouwen;Gemeente;179
2104;XXIV, 6. Arbeidsinsp., volksgez., enz.;Vrouwen;Waterschap;0
2105;XXIV, 6. Arbeidsinsp., volksgez., enz.;Vrouwen;Particulier;68
2106;XXIV, 7. Krijgswezen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;11927
2107;XXIV, 7. Krijgswezen;Totaal mannen en vrouwen;Staat;11927
2108;XXIV, 7. Krijgswezen;Totaal mannen en vrouwen;Provincie;0
2109;XXIV, 7. Krijgswezen;Totaal mannen en vrouwen;Gemeente;0
2110;XXIV, 7. Krijgswezen;Totaal mannen en vrouwen;Waterschap;0
2111;XXIV, 7. Krijgswezen;Totaal mannen en vrouwen;Particulier;0
2112;XXIV, 7. Krijgswezen;Mannen;Totaal van alle dienstvormen;11834
2113;XXIV, 7. Krijgswezen;Mannen;Staat;11834
2114;XXIV, 7. Krijgswezen;Mannen;Provincie;0
2115;XXIV, 7. Krijgswezen;Mannen;Gemeente;0
2116;XXIV, 7. Krijgswezen;Mannen;Waterschap;0
2117;XXIV, 7. Krijgswezen;Mannen;Particulier;0
2118;XXIV, 7. Krijgswezen;Vrouwen;Totaal van alle dienstvormen;93
2119;XXIV, 7. Krijgswezen;Vrouwen;Staat;93
2120;XXIV, 7. Krijgswezen;Vrouwen;Provincie;0
2121;XXIV, 7. Krijgswezen;Vrouwen;Gemeente;0
2122;XXIV, 7. Krijgswezen;Vrouwen;Waterschap;0
2123;XXIV, 7. Krijgswezen;Vrouwen;Particulier;0
2124;XXIV, 8. Bemalingsinrichtingen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;1161
2125;XXIV, 8. Bemalingsinrichtingen;Totaal mannen en vrouwen;Staat;37
2126;XXIV, 8. Bemalingsinrichtingen;Totaal mannen en vrouwen;Provincie;14
2127;XXIV, 8. Bemalingsinrichtingen;Totaal mannen en vrouwen;Gemeente;30
2128;XXIV, 8. Bemalingsinrichtingen;Totaal mannen en vrouwen;Waterschap;1000
2129;XXIV, 8. Bemalingsinrichtingen;Totaal mannen en vrouwen;Particulier;80
2130;XXIV, 8. Bemalingsinrichtingen;Mannen;Totaal van alle dienstvormen;1158
2131;XXIV, 8. Bemalingsinrichtingen;Mannen;Staat;37
2132;XXIV, 8. Bemalingsinrichtingen;Mannen;Provincie;14
2133;XXIV, 8. Bemalingsinrichtingen;Mannen;Gemeente;30
2134;XXIV, 8. Bemalingsinrichtingen;Mannen;Waterschap;998
2135;XXIV, 8. Bemalingsinrichtingen;Mannen;Particulier;79
2136;XXIV, 8. Bemalingsinrichtingen;Vrouwen;Totaal van alle dienstvormen;3
2137;XXIV, 8. Bemalingsinrichtingen;Vrouwen;Staat;0
2138;XXIV, 8. Bemalingsinrichtingen;Vrouwen;Provincie;0
2139;XXIV, 8. Bemalingsinrichtingen;Vrouwen;Gemeente;0
2140;XXIV, 8. Bemalingsinrichtingen;Vrouwen;Waterschap;2
2141;XXIV, 8. Bemalingsinrichtingen;Vrouwen;Particulier;1
2142;XXIV, 9. Brandweer;Totaal mannen en vrouwen;Totaal van alle dienstvormen;568
2143;XXIV, 9. Brandweer;Totaal mannen en vrouwen;Staat;0
2144;XXIV, 9. Brandweer;Totaal mannen en vrouwen;Provincie;0
2145;XXIV, 9. Brandweer;Totaal mannen en vrouwen;Gemeente;560
2146;XXIV, 9. Brandweer;Totaal mannen en vrouwen;Waterschap;0
2147;XXIV, 9. Brandweer;Totaal mannen en vrouwen;Particulier;8
2148;XXIV, 9. Brandweer;Mannen;Totaal van alle dienstvormen;564
2149;XXIV, 9. Brandweer;Mannen;Staat;0
2150;XXIV, 9. Brandweer;Mannen;Provincie;0
2151;XXIV, 9. Brandweer;Mannen;Gemeente;556
2152;XXIV, 9. Brandweer;Mannen;Waterschap;0
2153;XXIV, 9. Brandweer;Mannen;Particulier;8
2154;XXIV, 9. Brandweer;Vrouwen;Totaal van alle dienstvormen;4
2155;XXIV, 9. Brandweer;Vrouwen;Staat;0
2156;XXIV, 9. Brandweer;Vrouwen;Provincie;0
2157;XXIV, 9. Brandweer;Vrouwen;Gemeente;4
2158;XXIV, 9. Brandweer;Vrouwen;Waterschap;0
2159;XXIV, 9. Brandweer;Vrouwen;Particulier;0
2160;XXIV, 10. Archieven, musea enz.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;4559
2161;XXIV, 10. Archieven, musea enz.;Totaal mannen en vrouwen;Staat;1453
2162;XXIV, 10. Archieven, musea enz.;Totaal mannen en vrouwen;Provincie;4
2163;XXIV, 10. Archieven, musea enz.;Totaal mannen en vrouwen;Gemeente;349
2164;XXIV, 10. Archieven, musea enz.;Totaal mannen en vrouwen;Waterschap;0
2165;XXIV, 10. Archieven, musea enz.;Totaal mannen en vrouwen;Particulier;2753
2166;XXIV, 10. Archieven, musea enz.;Mannen;Totaal van alle dienstvormen;3723
2167;XXIV, 10. Archieven, musea enz.;Mannen;Staat;1150
2168;XXIV, 10. Archieven, musea enz.;Mannen;Provincie;4
2169;XXIV, 10. Archieven, musea enz.;Mannen;Gemeente;269
2170;XXIV, 10. Archieven, musea enz.;Mannen;Waterschap;0
2171;XXIV, 10. Archieven, musea enz.;Mannen;Particulier;2300
2172;XXIV, 10. Archieven, musea enz.;Vrouwen;Totaal van alle dienstvormen;836
2173;XXIV, 10. Archieven, musea enz.;Vrouwen;Staat;303
2174;XXIV, 10. Archieven, musea enz.;Vrouwen;Provincie;0
2175;XXIV, 10. Archieven, musea enz.;Vrouwen;Gemeente;80
2176;XXIV, 10. Archieven, musea enz.;Vrouwen;Waterschap;0
2177;XXIV, 10. Archieven, musea enz.;Vrouwen;Particulier;453
2178;XXIV, 11. Bibliotheken en leeszalen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;1008
2179;XXIV, 11. Bibliotheken en leeszalen;Totaal mannen en vrouwen;Staat;99
2180;XXIV, 11. Bibliotheken en leeszalen;Totaal mannen en vrouwen;Provincie;10
2181;XXIV, 11. Bibliotheken en leeszalen;Totaal mannen en vrouwen;Gemeente;214
2182;XXIV, 11. Bibliotheken en leeszalen;Totaal mannen en vrouwen;Waterschap;0
2183;XXIV, 11. Bibliotheken en leeszalen;Totaal mannen en vrouwen;Particulier;685
2184;XXIV, 11. Bibliotheken en leeszalen;Mannen;Totaal van alle dienstvormen;416
2185;XXIV, 11. Bibliotheken en leeszalen;Mannen;Staat;71
2186;XXIV, 11. Bibliotheken en leeszalen;Mannen;Provincie;10
2187;XXIV, 11. Bibliotheken en leeszalen;Mannen;Gemeente;84
2188;XXIV, 11. Bibliotheken en leeszalen;Mannen;Waterschap;0
2189;XXIV, 11. Bibliotheken en leeszalen;Mannen;Particulier;251
2190;XXIV, 11. Bibliotheken en leeszalen;Vrouwen;Totaal van alle dienstvormen;592
2191;XXIV, 11. Bibliotheken en leeszalen;Vrouwen;Staat;28
2192;XXIV, 11. Bibliotheken en leeszalen;Vrouwen;Provincie;0
2193;XXIV, 11. Bibliotheken en leeszalen;Vrouwen;Gemeente;130
2194;XXIV, 11. Bibliotheken en leeszalen;Vrouwen;Waterschap;0
2195;XXIV, 11. Bibliotheken en leeszalen;Vrouwen;Particulier;434
2196;XXIV, 20. Dokterspraktijken;Totaal mannen en vrouwen;Totaal van alle dienstvormen;39249
2197;XXIV, 20. Dokterspraktijken;Totaal mannen en vrouwen;Staat;2397
2198;XXIV, 20. Dokterspraktijken;Totaal mannen en vrouwen;Provincie;964
2199;XXIV, 20. Dokterspraktijken;Totaal mannen en vrouwen;Gemeente;6975
2200;XXIV, 20. Dokterspraktijken;Totaal mannen en vrouwen;Waterschap;0
2201;XXIV, 20. Dokterspraktijken;Totaal mannen en vrouwen;Particulier;28913
2202;XXIV, 20. Dokterspraktijken;Mannen;Totaal van alle dienstvormen;11967
2203;XXIV, 20. Dokterspraktijken;Mannen;Staat;716
2204;XXIV, 20. Dokterspraktijken;Mannen;Provincie;405
2205;XXIV, 20. Dokterspraktijken;Mannen;Gemeente;1821
2206;XXIV, 20. Dokterspraktijken;Mannen;Waterschap;0
2207;XXIV, 20. Dokterspraktijken;Mannen;Particulier;9025
2208;XXIV, 20. Dokterspraktijken;Vrouwen;Totaal van alle dienstvormen;27282
2209;XXIV, 20. Dokterspraktijken;Vrouwen;Staat;1681
2210;XXIV, 20. Dokterspraktijken;Vrouwen;Provincie;559
2211;XXIV, 20. Dokterspraktijken;Vrouwen;Gemeente;5154
2212;XXIV, 20. Dokterspraktijken;Vrouwen;Waterschap;0
2213;XXIV, 20. Dokterspraktijken;Vrouwen;Particulier;19888
2214;XXIV, 23. Verpleging van armen, enz.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;12040
2215;XXIV, 23. Verpleging van armen, enz.;Totaal mannen en vrouwen;Staat;91
2216;XXIV, 23. Verpleging van armen, enz.;Totaal mannen en vrouwen;Provincie;0
2217;XXIV, 23. Verpleging van armen, enz.;Totaal mannen en vrouwen;Gemeente;1644
2218;XXIV, 23. Verpleging van armen, enz.;Totaal mannen en vrouwen;Waterschap;0
2219;XXIV, 23. Verpleging van armen, enz.;Totaal mannen en vrouwen;Particulier;10305
2220;XXIV, 23. Verpleging van armen, enz.;Mannen;Totaal van alle dienstvormen;3140
2221;XXIV, 23. Verpleging van armen, enz.;Mannen;Staat;58
2222;XXIV, 23. Verpleging van armen, enz.;Mannen;Provincie;0
2223;XXIV, 23. Verpleging van armen, enz.;Mannen;Gemeente;948
2224;XXIV, 23. Verpleging van armen, enz.;Mannen;Waterschap;0
2225;XXIV, 23. Verpleging van armen, enz.;Mannen;Particulier;2134
2226;XXIV, 23. Verpleging van armen, enz.;Vrouwen;Totaal van alle dienstvormen;8900
2227;XXIV, 23. Verpleging van armen, enz.;Vrouwen;Staat;33
2228;XXIV, 23. Verpleging van armen, enz.;Vrouwen;Provincie;0
2229;XXIV, 23. Verpleging van armen, enz.;Vrouwen;Gemeente;696
2230;XXIV, 23. Verpleging van armen, enz.;Vrouwen;Waterschap;0
2231;XXIV, 23. Verpleging van armen, enz.;Vrouwen;Particulier;8171
2232;XXIV, 25. Schouwburgen, concertgeb. enz.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;1542
2233;XXIV, 25. Schouwburgen, concertgeb. enz.;Totaal mannen en vrouwen;Staat;0
2234;XXIV, 25. Schouwburgen, concertgeb. enz.;Totaal mannen en vrouwen;Provincie;0
2235;XXIV, 25. Schouwburgen, concertgeb. enz.;Totaal mannen en vrouwen;Gemeente;105
2236;XXIV, 25. Schouwburgen, concertgeb. enz.;Totaal mannen en vrouwen;Waterschap;0
2237;XXIV, 25. Schouwburgen, concertgeb. enz.;Totaal mannen en vrouwen;Particulier;1437
2238;XXIV, 25. Schouwburgen, concertgeb. enz.;Mannen;Totaal van alle dienstvormen;1110
2239;XXIV, 25. Schouwburgen, concertgeb. enz.;Mannen;Staat;0
2240;XXIV, 25. Schouwburgen, concertgeb. enz.;Mannen;Provincie;0
2241;XXIV, 25. Schouwburgen, concertgeb. enz.;Mannen;Gemeente;74
2242;XXIV, 25. Schouwburgen, concertgeb. enz.;Mannen;Waterschap;0
2243;XXIV, 25. Schouwburgen, concertgeb. enz.;Mannen;Particulier;1036
2244;XXIV, 25. Schouwburgen, concertgeb. enz.;Vrouwen;Totaal van alle dienstvormen;432
2245;XXIV, 25. Schouwburgen, concertgeb. enz.;Vrouwen;Staat;0
2246;XXIV, 25. Schouwburgen, concertgeb. enz.;Vrouwen;Provincie;0
2247;XXIV, 25. Schouwburgen, concertgeb. enz.;Vrouwen;Gemeente;31
2248;XXIV, 25. Schouwburgen, concertgeb. enz.;Vrouwen;Waterschap;0
2249;XXIV, 25. Schouwburgen, concertgeb. enz.;Vrouwen;Particulier;401
2250;XXIV, 26. Bioscopen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;1808
2251;XXIV, 26. Bioscopen;Totaal mannen en vrouwen;Staat;0
2252;XXIV, 26. Bioscopen;Totaal mannen en vrouwen;Provincie;0
2253;XXIV, 26. Bioscopen;Totaal mannen en vrouwen;Gemeente;5
2254;XXIV, 26. Bioscopen;Totaal mannen en vrouwen;Waterschap;0
2255;XXIV, 26. Bioscopen;Totaal mannen en vrouwen;Particulier;1803
2256;XXIV, 26. Bioscopen;Mannen;Totaal van alle dienstvormen;1265
2257;XXIV, 26. Bioscopen;Mannen;Staat;0
2258;XXIV, 26. Bioscopen;Mannen;Provincie;0
2259;XXIV, 26. Bioscopen;Mannen;Gemeente;5
2260;XXIV, 26. Bioscopen;Mannen;Waterschap;0
2261;XXIV, 26. Bioscopen;Mannen;Particulier;1260
2262;XXIV, 26. Bioscopen;Vrouwen;Totaal van alle dienstvormen;543
2263;XXIV, 26. Bioscopen;Vrouwen;Staat;0
2264;XXIV, 26. Bioscopen;Vrouwen;Provincie;0
2265;XXIV, 26. Bioscopen;Vrouwen;Gemeente;0
2266;XXIV, 26. Bioscopen;Vrouwen;Waterschap;0
2267;XXIV, 26. Bioscopen;Vrouwen;Particulier;543
2268;XXIV, 27. Tooneel-, opera-, cabaretgez.;Totaal mannen en vrouwen;Totaal van alle dienstvormen;4132
2269;XXIV, 27. Tooneel-, opera-, cabaretgez.;Totaal mannen en vrouwen;Staat;0
2270;XXIV, 27. Tooneel-, opera-, cabaretgez.;Totaal mannen en vrouwen;Provincie;0
2271;XXIV, 27. Tooneel-, opera-, cabaretgez.;Totaal mannen en vrouwen;Gemeente;8
2272;XXIV, 27. Tooneel-, opera-, cabaretgez.;Totaal mannen en vrouwen;Waterschap;0
2273;XXIV, 27. Tooneel-, opera-, cabaretgez.;Totaal mannen en vrouwen;Particulier;4124
2274;XXIV, 27. Tooneel-, opera-, cabaretgez.;Mannen;Totaal van alle dienstvormen;3271
2275;XXIV, 27. Tooneel-, opera-, cabaretgez.;Mannen;Staat;0
2276;XXIV, 27. Tooneel-, opera-, cabaretgez.;Mannen;Provincie;0
2277;XXIV, 27. Tooneel-, opera-, cabaretgez.;Mannen;Gemeente;7
2278;XXIV, 27. Tooneel-, opera-, cabaretgez.;Mannen;Waterschap;0
2279;XXIV, 27. Tooneel-, opera-, cabaretgez.;Mannen;Particulier;3264
2280;XXIV, 27. Tooneel-, opera-, cabaretgez.;Vrouwen;Totaal van alle dienstvormen;861
2281;XXIV, 27. Tooneel-, opera-, cabaretgez.;Vrouwen;Staat;0
2282;XXIV, 27. Tooneel-, opera-, cabaretgez.;Vrouwen;Provincie;0
2283;XXIV, 27. Tooneel-, opera-, cabaretgez.;Vrouwen;Gemeente;1
2284;XXIV, 27. Tooneel-, opera-, cabaretgez.;Vrouwen;Waterschap;0
2285;XXIV, 27. Tooneel-, opera-, cabaretgez.;Vrouwen;Particulier;860
2286;XXIV, 30. Sportinrichtingen;Totaal mannen en vrouwen;Totaal van alle dienstvormen;474
2287;XXIV, 30. Sportinrichtingen;Totaal mannen en vrouwen;Staat;0
2288;XXIV, 30. Sportinrichtingen;Totaal mannen en vrouwen;Provincie;0
2289;XXIV, 30. Sportinrichtingen;Totaal mannen en vrouwen;Gemeente;33
2290;XXIV, 30. Sportinrichtingen;Totaal mannen en vrouwen;Waterschap;0
2291;XXIV, 30. Sportinrichtingen;Totaal mannen en vrouwen;Particulier;441
2292;XXIV, 30. Sportinrichtingen;Mannen;Totaal van alle dienstvormen;451
2293;XXIV, 30. Sportinrichtingen;Mannen;Staat;0
2294;XXIV, 30. Sportinrichtingen;Mannen;Provincie;0
2295;XXIV, 30. Sportinrichtingen;Mannen;Gemeente;31
2296;XXIV, 30. Sportinrichtingen;Mannen;Waterschap;0
2297;XXIV, 30. Sportinrichtingen;Mannen;Particulier;420
2298;XXIV, 30. Sportinrichtingen;Vrouwen;Totaal van alle dienstvormen;23
2299;XXIV, 30. Sportinrichtingen;Vrouwen;Staat;0
2300;XXIV, 30. Sportinrichtingen;Vrouwen;Provincie;0
2301;XXIV, 30. Sportinrichtingen;Vrouwen;Gemeente;2
2302;XXIV, 30. Sportinrichtingen;Vrouwen;Waterschap;0
2303;XXIV, 30. Sportinrichtingen;Vrouwen;Particulier;21
2304;XXIV, 31. Niet te rangschikken;Totaal mannen en vrouwen;Totaal van alle dienstvormen;5645
2305;XXIV, 31. Niet te rangschikken;Totaal mannen en vrouwen;Staat;169
2306;XXIV, 31. Niet te rangschikken;Totaal mannen en vrouwen;Provincie;3
2307;XXIV, 31. Niet te rangschikken;Totaal mannen en vrouwen;Gemeente;31
2308;XXIV, 31. Niet te rangschikken;Totaal mannen en vrouwen;Waterschap;1
2309;XXIV, 31. Niet te rangschikken;Totaal mannen en vrouwen;Particulier;5441
2310;XXIV, 31. Niet te rangschikken;Mannen;Totaal van alle dienstvormen;4101
2311;XXIV, 31. Niet te rangschikken;Mannen;Staat;152
2312;XXIV, 31. Niet te rangschikken;Mannen;Provincie;0
2313;XXIV, 31. Niet te rangschikken;Mannen;Gemeente;13
2314;XXIV, 31. Niet te rangschikken;Mannen;Waterschap;1
2315;XXIV, 31. Niet te rangschikken;Mannen;Particulier;3935
2316;XXIV, 31. Niet te rangschikken;Vrouwen;Totaal van alle dienstvormen;1544
2317;XXIV, 31. Niet te rangschikken;Vrouwen;Staat;17
2318;XXIV, 31. Niet te rangschikken;Vrouwen;Provincie;3
2319;XXIV, 31. Niet te rangschikken;Vrouwen;Gemeente;18
2320;XXIV, 31. Niet te rangschikken;Vrouwen;Waterschap;0
2321;XXIV, 31. Niet te rangschikken;Vrouwen;Particulier;1506
2322;XXIV, 32. Veeartspraktijken;Totaal mannen en vrouwen;Totaal van alle dienstvormen;390
2323;XXIV, 32. Veeartspraktijken;Totaal mannen en vrouwen;Staat;8
2324;XXIV, 32. Veeartspraktijken;Totaal mannen en vrouwen;Provincie;0
2325;XXIV, 32. Veeartspraktijken;Totaal mannen en vrouwen;Gemeente;35
2326;XXIV, 32. Veeartspraktijken;Totaal mannen en vrouwen;Waterschap;0
2327;XXIV, 32. Veeartspraktijken;Totaal mannen en vrouwen;Particulier;347
2328;XXIV, 32. Veeartspraktijken;Mannen;Totaal van alle dienstvormen;389
2329;XXIV, 32. Veeartspraktijken;Mannen;Staat;8
2330;XXIV, 32. Veeartspraktijken;Mannen;Provincie;0
2331;XXIV, 32. Veeartspraktijken;Mannen;Gemeente;35
2332;XXIV, 32. Veeartspraktijken;Mannen;Waterschap;0
2333;XXIV, 32. Veeartspraktijken;Mannen;Particulier;346
2334;XXIV, 32. Veeartspraktijken;Vrouwen;Totaal van alle dienstvormen;1
2335;XXIV, 32. Veeartspraktijken;Vrouwen;Staat;0
