ID;Grootteklasse;RegioS;Rechtsvorm;Perioden;Bedrijven_1;TotaalAantalWerknemers_2;AantalVasteWerknemers_3;AantalLosseWerknemers_4;TotaalArbeid_5;ArbeidOndernemers_6;ArbeidHuwelijksPartners_7;ArbeidOverigeGezinsleden_8;NettoOmzet_9;TotaalBedrijfslasten_10;InkoopwaardeOmzet_11;Personeelslasten_12;OverigeBedrijfslasten_13;TotaalOverigeOpbrengstenEnLasten_14;SaldoInterest_15;SaldoBuitengewoneBatenEnLasten_16;ResultaatVoorBelastingen_17;TotaalInvesteringen_18;GrondEnTerreinen_19;Bedrijfsgebouwen_20;MachinesEnInstallaties_21;VrachtAutoSEnAanhangwagens_22;TotaalNettoOmzet_23;AanlegEnOnderhoudTuinenTerreinen_24;OnderhoudBermenEnWegen_25;BestratingsEnRioleringswerkzaamheden_26;OmzetTuincentrum_27;OverigeOmzet_28;TotaalInkoopwaardeOmzet_29;TotaalInkopenGrondEnHulpstoffen_30;Beplanting_31;DoodMateriaal_32;OverigeGrondEnHulpstoffen_33;KunstmestEnBestrijdingsmiddelen_34;WerkDoorDerden_35;TotaalPersoneelslasten_36;BrutoLonen_37;SocialeLasten_38;OverigePersoneelslasten_39;TotaalOverigeBedrijfslasten_40;BrandstoffenTrekkracht_41;TotaalAlgemeneKosten_42;Huisvestingskosten_43;HuurGebouwenEnTerreinen_44;HuurMachinesEnTransportmiddelen_45;Autokosten_46;KostenVanVerzekeringen_47;Reclamekosten_48;OverigeAlgemeneKosten_49;OverigeBetaaldArbeid_50;Afschrijvingen_51
583;0 tot 10 werknemers;Noord-Holland;Totaal rechtsvormen;2000;622;0.6;0.6;0.0;603.0;573.0;29.0;3.0;78.0;60.0;27.0;16.0;16.0;-1.0;-1.0;0.0;18.0;7.0;1.0;1.0;3.0;3.0;78.0;65.0;5.0;2.0;2.0;5.0;27.0;22.0;8.0;11.0;3.0;0.0;5.0;16.0;12.0;4.0;1.0;16.0;1.0;11.0;1.0;0.0;0.0;3.0;1.0;1.0;5.0;1.0;4.0
584;0 tot 10 werknemers;Noord-Holland;Coöperatieve vereniging;1990;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
585;0 tot 10 werknemers;Noord-Holland;Coöperatieve vereniging;1993;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
586;0 tot 10 werknemers;Noord-Holland;Coöperatieve vereniging;1996;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
587;0 tot 10 werknemers;Noord-Holland;Coöperatieve vereniging;2000;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
588;0 tot 10 werknemers;Noord-Holland;Gezinsbedrijf;1990;314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
589;0 tot 10 werknemers;Noord-Holland;Gezinsbedrijf;1993;404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
590;0 tot 10 werknemers;Noord-Holland;Gezinsbedrijf;1996;471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
591;0 tot 10 werknemers;Noord-Holland;Gezinsbedrijf;2000;571;0.4;0.4;0.0;599.0;569.0;29.0;3.0;60.0;43.0;21.0;10.0;12.0;-1.0;-1.0;0.0;16.0;6.0;1.0;1.0;2.0;2.0;60.0;53.0;1.0;1.0;2.0;3.0;21.0;18.0;7.0;9.0;2.0;0.0;3.0;10.0;8.0;2.0;1.0;12.0;1.0;8.0;1.0;0.0;0.0;2.0;0.0;1.0;3.0;1.0;3.0
592;0 tot 10 werknemers;Noord-Holland;NV of BV;1990;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
593;0 tot 10 werknemers;Noord-Holland;NV of BV;1993;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
594;0 tot 10 werknemers;Noord-Holland;NV of BV;1996;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
595;0 tot 10 werknemers;Noord-Holland;NV of BV;2000;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
596;0 tot 10 werknemers;Noord-Holland;Andere rechtsvormen;1990;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
597;0 tot 10 werknemers;Noord-Holland;Andere rechtsvormen;1993;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
598;0 tot 10 werknemers;Noord-Holland;Andere rechtsvormen;1996;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
599;0 tot 10 werknemers;Noord-Holland;Andere rechtsvormen;2000;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
600;0 tot 10 werknemers;Zuid-Holland;Totaal rechtsvormen;1990;523;1.2;0.6;0.6;513.0;458.0;52.0;2.0;70.0;61.0;22.0;24.0;15.0;0.0;-1.0;0.0;3.0;6.0;1.0;2.0;2.0;2.0;70.0;58.0;1.0;3.0;4.0;4.0;22.0;20.0;8.0;8.0;2.0;1.0;3.0;24.0;18.0;5.0;1.0;15.0;1.0;10.0;1.0;1.0;0.0;3.0;0.0;1.0;4.0;1.0;4.0
601;0 tot 10 werknemers;Zuid-Holland;Totaal rechtsvormen;1993;638;0.8;0.4;0.3;515.0;459.0;53.0;1.0;57.0;45.0;18.0;16.0;11.0;-1.0;-1.0;0.0;10.0;4.0;1.0;1.0;1.0;2.0;57.0;52.0;1.0;1.0;2.0;1.0;18.0;17.0;7.0;7.0;2.0;0.0;2.0;16.0;12.0;3.0;1.0;11.0;0.0;8.0;1.0;0.0;0.0;2.0;0.0;1.0;3.0;0.0;3.0
602;0 tot 10 werknemers;Zuid-Holland;Totaal rechtsvormen;1996;708;1.0;0.7;0.3;760.0;697.0;58.0;4.0;80.0;64.0;28.0;20.0;17.0;0.0;-1.0;1.0;15.0;10.0;1.0;2.0;3.0;3.0;80.0;71.0;1.0;2.0;3.0;3.0;28.0;24.0;10.0;12.0;2.0;1.0;3.0;20.0;15.0;4.0;1.0;17.0;1.0;11.0;1.0;0.0;0.0;3.0;1.0;1.0;4.0;1.0;4.0
603;0 tot 10 werknemers;Zuid-Holland;Totaal rechtsvormen;2000;936;1.1;1.1;0.1;943.0;889.0;50.0;7.0;132.0;103.0;45.0;30.0;28.0;-1.0;-1.0;0.0;29.0;13.0;2.0;3.0;4.0;4.0;132.0;110.0;6.0;3.0;4.0;10.0;45.0;37.0;12.0;19.0;5.0;1.0;8.0;30.0;21.0;7.0;2.0;28.0;2.0;17.0;1.0;1.0;1.0;5.0;1.0;2.0;7.0;2.0;7.0
604;0 tot 10 werknemers;Zuid-Holland;Coöperatieve vereniging;1990;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
605;0 tot 10 werknemers;Zuid-Holland;Coöperatieve vereniging;1993;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
606;0 tot 10 werknemers;Zuid-Holland;Coöperatieve vereniging;1996;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
607;0 tot 10 werknemers;Zuid-Holland;Coöperatieve vereniging;2000;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
608;0 tot 10 werknemers;Zuid-Holland;Gezinsbedrijf;1990;450;0.7;0.3;0.4;508.0;453.0;51.0;2.0;50.0;42.0;16.0;15.0;11.0;-1.0;-1.0;0.0;2.0;6.0;1.0;1.0;2.0;2.0;50.0;43.0;1.0;2.0;3.0;1.0;16.0;15.0;6.0;7.0;2.0;1.0;1.0;15.0;11.0;3.0;1.0;11.0;0.0;7.0;1.0;0.0;0.0;2.0;0.0;1.0;3.0;0.0;3.0
609;0 tot 10 werknemers;Zuid-Holland;Gezinsbedrijf;1993;552;0.5;0.3;0.3;514.0;458.0;52.0;1.0;44.0;33.0;15.0;10.0;9.0;-1.0;-1.0;0.0;10.0;4.0;1.0;1.0;1.0;1.0;44.0;41.0;0.0;0.0;1.0;1.0;15.0;14.0;6.0;6.0;2.0;0.0;1.0;10.0;7.0;2.0;0.0;9.0;0.0;6.0;0.0;0.0;0.0;2.0;0.0;1.0;2.0;0.0;2.0
610;0 tot 10 werknemers;Zuid-Holland;Gezinsbedrijf;1996;625;0.7;0.5;0.2;728.0;671.0;56.0;1.0;62.0;47.0;21.0;13.0;13.0;0.0;-1.0;1.0;14.0;8.0;1.0;2.0;2.0;3.0;62.0;55.0;0.0;2.0;2.0;3.0;21.0;19.0;8.0;9.0;2.0;1.0;2.0;13.0;10.0;2.0;1.0;13.0;1.0;8.0;1.0;0.0;0.0;2.0;1.0;1.0;3.0;1.0;3.0
611;0 tot 10 werknemers;Zuid-Holland;Gezinsbedrijf;2000;847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
612;0 tot 10 werknemers;Zuid-Holland;NV of BV;1990;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
613;0 tot 10 werknemers;Zuid-Holland;NV of BV;1993;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
614;0 tot 10 werknemers;Zuid-Holland;NV of BV;1996;75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
615;0 tot 10 werknemers;Zuid-Holland;NV of BV;2000;82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
616;0 tot 10 werknemers;Zuid-Holland;Andere rechtsvormen;1990;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
617;0 tot 10 werknemers;Zuid-Holland;Andere rechtsvormen;1993;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
618;0 tot 10 werknemers;Zuid-Holland;Andere rechtsvormen;1996;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619;0 tot 10 werknemers;Zuid-Holland;Andere rechtsvormen;2000;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620;0 tot 10 werknemers;Zeeland;Totaal rechtsvormen;1990;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621;0 tot 10 werknemers;Zeeland;Totaal rechtsvormen;1993;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
622;0 tot 10 werknemers;Zeeland;Totaal rechtsvormen;1996;86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
623;0 tot 10 werknemers;Zeeland;Totaal rechtsvormen;2000;110;0.1;0.1;0.0;120.0;110.0;8.0;2.0;15.0;12.0;5.0;3.0;3.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;1.0;0.0;15.0;12.0;1.0;1.0;0.0;1.0;5.0;4.0;1.0;2.0;0.0;0.0;1.0;3.0;2.0;1.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
624;0 tot 10 werknemers;Zeeland;Coöperatieve vereniging;1990;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
625;0 tot 10 werknemers;Zeeland;Coöperatieve vereniging;1993;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
626;0 tot 10 werknemers;Zeeland;Coöperatieve vereniging;1996;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
627;0 tot 10 werknemers;Zeeland;Coöperatieve vereniging;2000;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
628;0 tot 10 werknemers;Zeeland;Gezinsbedrijf;1990;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
629;0 tot 10 werknemers;Zeeland;Gezinsbedrijf;1993;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630;0 tot 10 werknemers;Zeeland;Gezinsbedrijf;1996;80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
631;0 tot 10 werknemers;Zeeland;Gezinsbedrijf;2000;103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
632;0 tot 10 werknemers;Zeeland;NV of BV;1990;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
633;0 tot 10 werknemers;Zeeland;NV of BV;1993;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
634;0 tot 10 werknemers;Zeeland;NV of BV;1996;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
635;0 tot 10 werknemers;Zeeland;NV of BV;2000;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
636;0 tot 10 werknemers;Zeeland;Andere rechtsvormen;1990;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
637;0 tot 10 werknemers;Zeeland;Andere rechtsvormen;1993;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
638;0 tot 10 werknemers;Zeeland;Andere rechtsvormen;1996;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
639;0 tot 10 werknemers;Zeeland;Andere rechtsvormen;2000;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
640;0 tot 10 werknemers;Noord-Brabant;Totaal rechtsvormen;1990;348;0.7;0.3;0.4;334.0;289.0;41.0;3.0;40.0;33.0;13.0;12.0;8.0;0.0;-1.0;0.0;2.0;4.0;1.0;1.0;1.0;1.0;40.0;32.0;1.0;2.0;3.0;2.0;13.0;11.0;5.0;4.0;1.0;1.0;1.0;12.0;9.0;2.0;1.0;8.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0
641;0 tot 10 werknemers;Noord-Brabant;Totaal rechtsvormen;1993;405;0.5;0.2;0.3;341.0;302.0;37.0;0.0;36.0;29.0;11.0;10.0;7.0;-1.0;-1.0;0.0;6.0;3.0;0.0;1.0;1.0;1.0;36.0;33.0;1.0;0.0;2.0;1.0;11.0;10.0;5.0;5.0;1.0;0.0;1.0;10.0;8.0;2.0;0.0;7.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;2.0
642;0 tot 10 werknemers;Noord-Brabant;Totaal rechtsvormen;1996;499;0.8;0.5;0.3;550.0;499.0;49.0;2.0;56.0;45.0;19.0;14.0;12.0;0.0;-1.0;1.0;11.0;7.0;1.0;2.0;2.0;2.0;56.0;49.0;1.0;2.0;3.0;2.0;19.0;17.0;7.0;8.0;1.0;0.0;2.0;14.0;10.0;3.0;1.0;12.0;1.0;7.0;1.0;0.0;0.0;2.0;0.0;1.0;3.0;1.0;3.0
643;0 tot 10 werknemers;Noord-Brabant;Totaal rechtsvormen;2000;624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
644;0 tot 10 werknemers;Noord-Brabant;Coöperatieve vereniging;1990;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
645;0 tot 10 werknemers;Noord-Brabant;Coöperatieve vereniging;1993;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
646;0 tot 10 werknemers;Noord-Brabant;Coöperatieve vereniging;1996;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
647;0 tot 10 werknemers;Noord-Brabant;Coöperatieve vereniging;2000;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
648;0 tot 10 werknemers;Noord-Brabant;Gezinsbedrijf;1990;314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
649;0 tot 10 werknemers;Noord-Brabant;Gezinsbedrijf;1993;367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
650;0 tot 10 werknemers;Noord-Brabant;Gezinsbedrijf;1996;452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
651;0 tot 10 werknemers;Noord-Brabant;Gezinsbedrijf;2000;575;0.6;0.5;0.1;612.0;574.0;36.0;3.0;64.0;48.0;21.0;13.0;13.0;-1.0;-1.0;0.0;15.0;8.0;1.0;2.0;2.0;2.0;64.0;56.0;1.0;1.0;3.0;3.0;21.0;18.0;7.0;9.0;2.0;0.0;3.0;13.0;9.0;3.0;1.0;13.0;1.0;8.0;1.0;0.0;0.0;2.0;1.0;1.0;3.0;1.0;3.0
652;0 tot 10 werknemers;Noord-Brabant;NV of BV;1990;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
653;0 tot 10 werknemers;Noord-Brabant;NV of BV;1993;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
654;0 tot 10 werknemers;Noord-Brabant;NV of BV;1996;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
655;0 tot 10 werknemers;Noord-Brabant;NV of BV;2000;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
656;0 tot 10 werknemers;Noord-Brabant;Andere rechtsvormen;1990;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
657;0 tot 10 werknemers;Noord-Brabant;Andere rechtsvormen;1993;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
658;0 tot 10 werknemers;Noord-Brabant;Andere rechtsvormen;1996;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
659;0 tot 10 werknemers;Noord-Brabant;Andere rechtsvormen;2000;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
660;0 tot 10 werknemers;Limburg;Totaal rechtsvormen;1990;131;0.3;0.1;0.2;116.0;104.0;11.0;0.0;16.0;18.0;5.0;9.0;4.0;0.0;0.0;0.0;-4.0;1.0;0.0;0.0;1.0;0.0;16.0;13.0;0.0;1.0;1.0;1.0;5.0;4.0;2.0;2.0;0.0;0.0;1.0;9.0;7.0;2.0;0.0;4.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
661;0 tot 10 werknemers;Limburg;Totaal rechtsvormen;1993;153;0.3;0.1;0.1;116.0;105.0;10.0;1.0;17.0;14.0;5.0;5.0;4.0;-1.0;0.0;-1.0;2.0;2.0;0.0;0.0;1.0;0.0;17.0;14.0;1.0;1.0;0.0;0.0;5.0;4.0;2.0;2.0;0.0;0.0;1.0;5.0;4.0;1.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
662;0 tot 10 werknemers;Limburg;Totaal rechtsvormen;1996;162;0.3;0.2;0.1;173.0;157.0;15.0;2.0;21.0;17.0;7.0;6.0;5.0;0.0;0.0;0.0;4.0;4.0;1.0;1.0;2.0;1.0;21.0;18.0;0.0;1.0;1.0;1.0;7.0;6.0;2.0;3.0;0.0;0.0;1.0;6.0;4.0;1.0;0.0;5.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0
663;0 tot 10 werknemers;Limburg;Totaal rechtsvormen;2000;235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
664;0 tot 10 werknemers;Limburg;Coöperatieve vereniging;1990;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
665;0 tot 10 werknemers;Limburg;Coöperatieve vereniging;1993;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
666;0 tot 10 werknemers;Limburg;Coöperatieve vereniging;1996;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
667;0 tot 10 werknemers;Limburg;Coöperatieve vereniging;2000;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
668;0 tot 10 werknemers;Limburg;Gezinsbedrijf;1990;115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
669;0 tot 10 werknemers;Limburg;Gezinsbedrijf;1993;129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
670;0 tot 10 werknemers;Limburg;Gezinsbedrijf;1996;144;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
671;0 tot 10 werknemers;Limburg;Gezinsbedrijf;2000;218;0.3;0.2;0.0;251.0;238.0;13.0;1.0;29.0;22.0;10.0;6.0;6.0;0.0;0.0;0.0;6.0;4.0;1.0;1.0;1.0;1.0;29.0;25.0;0.0;1.0;1.0;2.0;10.0;8.0;3.0;4.0;1.0;0.0;2.0;6.0;4.0;1.0;0.0;6.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0
672;0 tot 10 werknemers;Limburg;NV of BV;1990;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
673;0 tot 10 werknemers;Limburg;NV of BV;1993;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
674;0 tot 10 werknemers;Limburg;NV of BV;1996;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
675;0 tot 10 werknemers;Limburg;NV of BV;2000;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
676;0 tot 10 werknemers;Limburg;Andere rechtsvormen;1990;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
677;0 tot 10 werknemers;Limburg;Andere rechtsvormen;1993;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
678;0 tot 10 werknemers;Limburg;Andere rechtsvormen;1996;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
679;0 tot 10 werknemers;Limburg;Andere rechtsvormen;2000;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
