ID;SBI93;RegioS;Perioden;AantalBanenVanWerknemersNiveau_1;AantalBanenVanWerknemersMutatie_2
6331;4;Graft-De Rijp;1997 31 december;0.85;-0.04
6332;4;Graft-De Rijp;1998 31 december;0.9;0.03
6333;4;Graft-De Rijp;1999 31 december voorlopig;0.93;0.02
6334;4;Graft-De Rijp;1999 31 december nader voorlopig;1.0;
6335;4;Graft-De Rijp;2000 31 december voorlopig;1.08;0.08
6336;4;Graft-De Rijp;2000 31 december nader voorlopig;1.06;
6337;4;Graft-De Rijp;2001 31 december voorlopig;1.06;0.0
6338;4;Graft-De Rijp;2001 31 december nader voorlopig;1.05;
6339;4;Graft-De Rijp;2002 31 december voorlopig;0.99;-0.06
6340;4;Graft-De Rijp;2002 31 december nader voorlopig;1.05;
6341;4;Graft-De Rijp;2003 31 december voorlopig;1.06;0.0
6342;4;Graft-De Rijp;2003 31 december nader voorlopig;1.11;
6343;4;Graft-De Rijp;2004 31 december voorlopig;1.1;-0.01
6344;4;Graft-De Rijp;2004 31 december nader voorlopig;1.15;
6345;4;Graft-De Rijp;2005 31 december voorlopig;1.12;-0.03
6346;4;Gramsbergen;1993 30 september;0.8;
6347;4;Gramsbergen;1994 30 september;0.76;
6348;4;Gramsbergen;1995 31 december;0.73;
6349;4;Gramsbergen;1996 31 december;0.74;0.01
6350;4;Gramsbergen;1997 31 december;0.76;0.03
6351;4;Gramsbergen;1998 31 december;0.81;0.01
6352;4;Gramsbergen;1999 31 december voorlopig;0.86;0.05
6353;4;Gramsbergen;1999 31 december nader voorlopig;0.9;
6354;4;Gramsbergen;2000 31 december voorlopig;0.92;0.02
6355;4;Gramsbergen;2000 31 december nader voorlopig;0.97;
6356;4;Gramsbergen;2001 31 december voorlopig;0.0;0.0
6357;4;Gramsbergen;2001 31 december nader voorlopig;0.0;0.0
6358;4;Gramsbergen;2002 31 december voorlopig;0.0;0.0
6359;4;Gramsbergen;2002 31 december nader voorlopig;0.0;0.0
6360;4;Gramsbergen;2003 31 december voorlopig;0.0;0.0
6361;4;Gramsbergen;2003 31 december nader voorlopig;0.0;0.0
6362;4;Gramsbergen;2004 31 december voorlopig;0.0;0.0
6363;4;Gramsbergen;2004 31 december nader voorlopig;0.0;0.0
6364;4;Gramsbergen;2005 31 december voorlopig;0.0;0.0
6365;4;Grave;1993 30 september;2.73;
6366;4;Grave;1994 30 september;2.67;
6367;4;Grave;1995 31 december;2.68;
6368;4;Grave;1996 31 december;2.8;0.22
6369;4;Grave;1997 31 december;2.88;0.12
6370;4;Grave;1998 31 december;3.06;0.15
6371;4;Grave;1999 31 december voorlopig;3.0;-0.06
6372;4;Grave;1999 31 december nader voorlopig;3.14;
6373;4;Grave;2000 31 december voorlopig;3.39;0.25
6374;4;Grave;2000 31 december nader voorlopig;3.21;
6375;4;Grave;2001 31 december voorlopig;3.3;0.09
6376;4;Grave;2001 31 december nader voorlopig;3.31;
6377;4;Grave;2002 31 december voorlopig;3.7;0.38
6378;4;Grave;2002 31 december nader voorlopig;3.67;
6379;4;Grave;2003 31 december voorlopig;3.42;-0.25
6380;4;Grave;2003 31 december nader voorlopig;3.12;
6381;4;Grave;2004 31 december voorlopig;3.12;0.01
6382;4;Grave;2004 31 december nader voorlopig;3.13;
6383;4;Grave;2005 31 december voorlopig;2.83;-0.3
6384;4;'s-Graveland;1993 30 september;1.59;
6385;4;'s-Graveland;1994 30 september;1.68;
6386;4;'s-Graveland;1995 31 december;1.75;
6387;4;'s-Graveland;1996 31 december;1.89;0.15
6388;4;'s-Graveland;1997 31 december;1.82;-0.06
6389;4;'s-Graveland;1998 31 december;1.85;0.05
6390;4;'s-Graveland;1999 31 december voorlopig;1.98;0.13
6391;4;'s-Graveland;1999 31 december nader voorlopig;2.12;
6392;4;'s-Graveland;2000 31 december voorlopig;2.37;0.24
6393;4;'s-Graveland;2000 31 december nader voorlopig;2.41;
6394;4;'s-Graveland;2001 31 december voorlopig;2.51;0.1
6395;4;'s-Graveland;2001 31 december nader voorlopig;2.31;
6396;4;'s-Graveland;2002 31 december voorlopig;0.0;0.0
6397;4;'s-Graveland;2002 31 december nader voorlopig;0.0;0.0
6398;4;'s-Graveland;2003 31 december voorlopig;0.0;0.0
6399;4;'s-Graveland;2003 31 december nader voorlopig;0.0;0.0
6400;4;'s-Graveland;2004 31 december voorlopig;0.0;0.0
6401;4;'s-Graveland;2004 31 december nader voorlopig;0.0;0.0
6402;4;'s-Graveland;2005 31 december voorlopig;0.0;0.0
6403;4;'s-Gravendeel;1993 30 september;1.95;
6404;4;'s-Gravendeel;1994 30 september;2.02;
6405;4;'s-Gravendeel;1995 31 december;2.14;
6406;4;'s-Gravendeel;1996 31 december;2.18;0.04
6407;4;'s-Gravendeel;1997 31 december;2.46;0.21
6408;4;'s-Gravendeel;1998 31 december;2.54;0.15
6409;4;'s-Gravendeel;1999 31 december voorlopig;2.62;0.08
6410;4;'s-Gravendeel;1999 31 december nader voorlopig;2.74;
6411;4;'s-Gravendeel;2000 31 december voorlopig;2.68;-0.05
6412;4;'s-Gravendeel;2000 31 december nader voorlopig;2.67;
6413;4;'s-Gravendeel;2001 31 december voorlopig;2.53;-0.14
6414;4;'s-Gravendeel;2001 31 december nader voorlopig;2.59;
6415;4;'s-Gravendeel;2002 31 december voorlopig;2.56;-0.04
6416;4;'s-Gravendeel;2002 31 december nader voorlopig;2.55;
6417;4;'s-Gravendeel;2003 31 december voorlopig;2.47;-0.08
6418;4;'s-Gravendeel;2003 31 december nader voorlopig;2.52;
6419;4;'s-Gravendeel;2004 31 december voorlopig;2.61;0.09
6420;4;'s-Gravendeel;2004 31 december nader voorlopig;2.6;
6421;4;'s-Gravendeel;2005 31 december voorlopig;2.57;-0.03
6422;4;'s-Gravenhage;1993 30 september;197.58;
6423;4;'s-Gravenhage;1994 30 september;194.65;
6424;4;'s-Gravenhage;1995 31 december;195.81;
6425;4;'s-Gravenhage;1996 31 december;200.79;4.75
6426;4;'s-Gravenhage;1997 31 december;213.6;6.05
6427;4;'s-Gravenhage;1998 31 december;218.2;5.43
6428;4;'s-Gravenhage;1999 31 december voorlopig;220.56;2.35
6429;4;'s-Gravenhage;1999 31 december nader voorlopig;232.19;
6430;4;'s-Gravenhage;2000 31 december voorlopig;239.96;7.78
6431;4;'s-Gravenhage;2000 31 december nader voorlopig;237.7;
6432;4;'s-Gravenhage;2001 31 december voorlopig;244.76;7.06
6433;4;'s-Gravenhage;2001 31 december nader voorlopig;244.43;
6434;4;'s-Gravenhage;2002 31 december voorlopig;252.44;8.01
6435;4;'s-Gravenhage;2002 31 december nader voorlopig;253.52;
6436;4;'s-Gravenhage;2003 31 december voorlopig;252.44;-1.08
6437;4;'s-Gravenhage;2003 31 december nader voorlopig;252.86;
6438;4;'s-Gravenhage;2004 31 december voorlopig;247.3;-5.57
6439;4;'s-Gravenhage;2004 31 december nader voorlopig;250.23;
6440;4;'s-Gravenhage;2005 31 december voorlopig;249.94;-0.29
6441;4;'s Gravenmoer;1993 30 september;0.22;
6442;4;'s Gravenmoer;1994 30 september;0.19;
6443;4;'s Gravenmoer;1995 31 december;0.19;
6444;4;'s Gravenmoer;1996 31 december;0.22;0.03
6445;4;'s Gravenmoer;1997 31 december;0.0;0.0
6446;4;'s Gravenmoer;1998 31 december;0.0;0.0
6447;4;'s Gravenmoer;1999 31 december voorlopig;0.0;0.0
6448;4;'s Gravenmoer;1999 31 december nader voorlopig;0.0;0.0
6449;4;'s Gravenmoer;2000 31 december voorlopig;0.0;0.0
6450;4;'s Gravenmoer;2000 31 december nader voorlopig;0.0;0.0
6451;4;'s Gravenmoer;2001 31 december voorlopig;0.0;0.0
6452;4;'s Gravenmoer;2001 31 december nader voorlopig;0.0;0.0
6453;4;'s Gravenmoer;2002 31 december voorlopig;0.0;0.0
6454;4;'s Gravenmoer;2002 31 december nader voorlopig;0.0;0.0
6455;4;'s Gravenmoer;2003 31 december voorlopig;0.0;0.0
6456;4;'s Gravenmoer;2003 31 december nader voorlopig;0.0;0.0
6457;4;'s Gravenmoer;2004 31 december voorlopig;0.0;0.0
6458;4;'s Gravenmoer;2004 31 december nader voorlopig;0.0;0.0
6459;4;'s Gravenmoer;2005 31 december voorlopig;0.0;0.0
6460;4;'s-Gravenzande;1993 30 september;6.26;
6461;4;'s-Gravenzande;1994 30 september;6.43;
6462;4;'s-Gravenzande;1995 31 december;6.14;
6463;4;'s-Gravenzande;1996 31 december;6.26;0.21
6464;4;'s-Gravenzande;1997 31 december;6.5;0.39
6465;4;'s-Gravenzande;1998 31 december;6.56;0.07
6466;4;'s-Gravenzande;1999 31 december voorlopig;6.36;-0.21
6467;4;'s-Gravenzande;1999 31 december nader voorlopig;6.61;
6468;4;'s-Gravenzande;2000 31 december voorlopig;6.78;0.17
6469;4;'s-Gravenzande;2000 31 december nader voorlopig;6.83;
6470;4;'s-Gravenzande;2001 31 december voorlopig;6.76;-0.07
6471;4;'s-Gravenzande;2001 31 december nader voorlopig;6.8;
6472;4;'s-Gravenzande;2002 31 december voorlopig;6.95;0.14
6473;4;'s-Gravenzande;2002 31 december nader voorlopig;6.76;
6474;4;'s-Gravenzande;2003 31 december voorlopig;6.54;-0.22
6475;4;'s-Gravenzande;2003 31 december nader voorlopig;6.51;
6476;4;'s-Gravenzande;2004 31 december voorlopig;0.0;0.0
6477;4;'s-Gravenzande;2004 31 december nader voorlopig;0.0;0.0
6478;4;'s-Gravenzande;2005 31 december voorlopig;0.0;0.0
6479;4;Groenlo;1993 30 september;3.68;
6480;4;Groenlo;1994 30 september;3.82;
6481;4;Groenlo;1995 31 december;4.12;
6482;4;Groenlo;1996 31 december;4.06;-0.07
6483;4;Groenlo;1997 31 december;4.21;-0.05
6484;4;Groenlo;1998 31 december;4.4;0.07
6485;4;Groenlo;1999 31 december voorlopig;4.74;0.34
6486;4;Groenlo;1999 31 december nader voorlopig;4.8;
6487;4;Groenlo;2000 31 december voorlopig;4.95;0.16
6488;4;Groenlo;2000 31 december nader voorlopig;5.6;
6489;4;Groenlo;2001 31 december voorlopig;5.57;-0.03
6490;4;Groenlo;2001 31 december nader voorlopig;4.71;
6491;4;Groenlo;2002 31 december voorlopig;4.58;-0.13
6492;4;Groenlo;2002 31 december nader voorlopig;4.6;
6493;4;Groenlo;2003 31 december voorlopig;4.71;0.1
6494;4;Groenlo;2003 31 december nader voorlopig;4.74;
6495;4;Groenlo;2004 31 december voorlopig;4.7;-0.04
6496;4;Groenlo;2004 31 december nader voorlopig;4.77;
6497;4;Groenlo;2005 31 december voorlopig;13.8;0.47
6498;4;Groesbeek;1993 30 september;4.49;
6499;4;Groesbeek;1994 30 september;4.27;
6500;4;Groesbeek;1995 31 december;4.69;
6501;4;Groesbeek;1996 31 december;4.64;-0.03
6502;4;Groesbeek;1997 31 december;4.88;0.23
6503;4;Groesbeek;1998 31 december;5.16;0.28
6504;4;Groesbeek;1999 31 december voorlopig;5.41;0.25
6505;4;Groesbeek;1999 31 december nader voorlopig;5.64;
6506;4;Groesbeek;2000 31 december voorlopig;5.6;-0.04
6507;4;Groesbeek;2000 31 december nader voorlopig;5.51;
6508;4;Groesbeek;2001 31 december voorlopig;5.56;0.05
6509;4;Groesbeek;2001 31 december nader voorlopig;5.6;
6510;4;Groesbeek;2002 31 december voorlopig;5.68;0.09
6511;4;Groesbeek;2002 31 december nader voorlopig;5.5;
6512;4;Groesbeek;2003 31 december voorlopig;5.55;0.05
6513;4;Groesbeek;2003 31 december nader voorlopig;5.35;
6514;4;Groesbeek;2004 31 december voorlopig;5.45;0.1
6515;4;Groesbeek;2004 31 december nader voorlopig;5.44;
6516;4;Groesbeek;2005 31 december voorlopig;5.64;0.2
6517;4;Groningen;1993 30 september;91.98;
6518;4;Groningen;1994 30 september;92.75;
6519;4;Groningen;1995 31 december;93.37;
6520;4;Groningen;1996 31 december;95.4;2.67
6521;4;Groningen;1997 31 december;97.81;2.68
6522;4;Groningen;1998 31 december;100.81;2.83
6523;4;Groningen;1999 31 december voorlopig;104.4;3.59
6524;4;Groningen;1999 31 december nader voorlopig;106.47;
6525;4;Groningen;2000 31 december voorlopig;109.14;2.67
6526;4;Groningen;2000 31 december nader voorlopig;109.63;
6527;4;Groningen;2001 31 december voorlopig;112.77;3.14
6528;4;Groningen;2001 31 december nader voorlopig;113.38;
6529;4;Groningen;2002 31 december voorlopig;114.1;0.72
6530;4;Groningen;2002 31 december nader voorlopig;114.55;
6531;4;Groningen;2003 31 december voorlopig;114.3;-0.25
6532;4;Groningen;2003 31 december nader voorlopig;113.95;
6533;4;Groningen;2004 31 december voorlopig;113.31;-0.64
6534;4;Groningen;2004 31 december nader voorlopig;114.27;
6535;4;Groningen;2005 31 december voorlopig;114.63;0.36
6536;4;Grootegast;1993 30 september;1.82;
6537;4;Grootegast;1994 30 september;1.98;
6538;4;Grootegast;1995 31 december;1.94;
6539;4;Grootegast;1996 31 december;1.92;-0.02
6540;4;Grootegast;1997 31 december;1.92;0.01
6541;4;Grootegast;1998 31 december;2.12;0.22
6542;4;Grootegast;1999 31 december voorlopig;2.16;0.05
6543;4;Grootegast;1999 31 december nader voorlopig;2.3;
6544;4;Grootegast;2000 31 december voorlopig;2.43;0.14
6545;4;Grootegast;2000 31 december nader voorlopig;2.35;
6546;4;Grootegast;2001 31 december voorlopig;2.35;-0.01
6547;4;Grootegast;2001 31 december nader voorlopig;2.35;
6548;4;Grootegast;2002 31 december voorlopig;2.26;-0.09
6549;4;Grootegast;2002 31 december nader voorlopig;2.25;
6550;4;Grootegast;2003 31 december voorlopig;2.21;-0.04
6551;4;Grootegast;2003 31 december nader voorlopig;2.2;
6552;4;Grootegast;2004 31 december voorlopig;2.08;-0.12
6553;4;Grootegast;2004 31 december nader voorlopig;2.08;
6554;4;Grootegast;2005 31 december voorlopig;2.22;0.14
6555;4;Grubbenvorst;1993 30 september;2.23;
6556;4;Grubbenvorst;1994 30 september;2.61;
6557;4;Grubbenvorst;1995 31 december;2.48;
6558;4;Grubbenvorst;1996 31 december;2.44;-0.02
6559;4;Grubbenvorst;1997 31 december;2.48;0.05
6560;4;Grubbenvorst;1998 31 december;2.5;0.04
6561;4;Grubbenvorst;1999 31 december voorlopig;2.5;-0.01
6562;4;Grubbenvorst;1999 31 december nader voorlopig;2.63;
6563;4;Grubbenvorst;2000 31 december voorlopig;2.67;0.03
6564;4;Grubbenvorst;2000 31 december nader voorlopig;2.21;
6565;4;Grubbenvorst;2001 31 december voorlopig;0.0;0.0
6566;4;Grubbenvorst;2001 31 december nader voorlopig;0.0;0.0
6567;4;Grubbenvorst;2002 31 december voorlopig;0.0;0.0
6568;4;Grubbenvorst;2002 31 december nader voorlopig;0.0;0.0
6569;4;Grubbenvorst;2003 31 december voorlopig;0.0;0.0
6570;4;Grubbenvorst;2003 31 december nader voorlopig;0.0;0.0
6571;4;Grubbenvorst;2004 31 december voorlopig;0.0;0.0
6572;4;Grubbenvorst;2004 31 december nader voorlopig;0.0;0.0
6573;4;Grubbenvorst;2005 31 december voorlopig;0.0;0.0
6574;4;Gulpen;1993 30 september;1.55;
6575;4;Gulpen;1994 30 september;1.39;
6576;4;Gulpen;1995 31 december;1.42;
6577;4;Gulpen;1996 31 december;1.61;0.2
6578;4;Gulpen;1997 31 december;1.74;0.14
6579;4;Gulpen;1998 31 december;1.68;-0.06
6580;4;Gulpen;1999 31 december voorlopig;0.0;0.0
6581;4;Gulpen;1999 31 december nader voorlopig;0.0;0.0
6582;4;Gulpen;2000 31 december voorlopig;0.0;0.0
6583;4;Gulpen;2000 31 december nader voorlopig;0.0;0.0
6584;4;Gulpen;2001 31 december voorlopig;0.0;0.0
6585;4;Gulpen;2001 31 december nader voorlopig;0.0;0.0
6586;4;Gulpen;2002 31 december voorlopig;0.0;0.0
6587;4;Gulpen;2002 31 december nader voorlopig;0.0;0.0
6588;4;Gulpen;2003 31 december voorlopig;0.0;0.0
6589;4;Gulpen;2003 31 december nader voorlopig;0.0;0.0
6590;4;Gulpen;2004 31 december voorlopig;0.0;0.0
6591;4;Gulpen;2004 31 december nader voorlopig;0.0;0.0
6592;4;Gulpen;2005 31 december voorlopig;0.0;0.0
6593;4;Gulpen-Wittem;1993 30 september;0.0;0.0
6594;4;Gulpen-Wittem;1994 30 september;0.0;0.0
6595;4;Gulpen-Wittem;1995 31 december;0.0;0.0
6596;4;Gulpen-Wittem;1996 31 december;0.0;0.0
6597;4;Gulpen-Wittem;1997 31 december;0.0;0.0
6598;4;Gulpen-Wittem;1998 31 december;0.0;0.0
6599;4;Gulpen-Wittem;1999 31 december voorlopig;2.82;0.11
6600;4;Gulpen-Wittem;1999 31 december nader voorlopig;2.96;
6601;4;Gulpen-Wittem;2000 31 december voorlopig;3.09;0.13
6602;4;Gulpen-Wittem;2000 31 december nader voorlopig;3.04;
6603;4;Gulpen-Wittem;2001 31 december voorlopig;2.96;-0.08
6604;4;Gulpen-Wittem;2001 31 december nader voorlopig;2.96;
6605;4;Gulpen-Wittem;2002 31 december voorlopig;2.85;-0.1
6606;4;Gulpen-Wittem;2002 31 december nader voorlopig;2.85;
6607;4;Gulpen-Wittem;2003 31 december voorlopig;2.82;-0.03
6608;4;Gulpen-Wittem;2003 31 december nader voorlopig;2.79;
6609;4;Gulpen-Wittem;2004 31 december voorlopig;2.86;0.06
6610;4;Gulpen-Wittem;2004 31 december nader voorlopig;2.91;
6611;4;Gulpen-Wittem;2005 31 december voorlopig;2.82;-0.09
6612;4;Haaksbergen;1993 30 september;6.79;
6613;4;Haaksbergen;1994 30 september;6.8;
6614;4;Haaksbergen;1995 31 december;6.96;
6615;4;Haaksbergen;1996 31 december;7.31;0.38
6616;4;Haaksbergen;1997 31 december;7.58;0.32
6617;4;Haaksbergen;1998 31 december;7.95;0.33
6618;4;Haaksbergen;1999 31 december voorlopig;7.88;-0.07
6619;4;Haaksbergen;1999 31 december nader voorlopig;8.15;
6620;4;Haaksbergen;2000 31 december voorlopig;8.34;0.2
6621;4;Haaksbergen;2000 31 december nader voorlopig;8.33;
6622;4;Haaksbergen;2001 31 december voorlopig;8.36;0.03
6623;4;Haaksbergen;2001 31 december nader voorlopig;8.36;
6624;4;Haaksbergen;2002 31 december voorlopig;8.56;0.2
6625;4;Haaksbergen;2002 31 december nader voorlopig;8.4;
6626;4;Haaksbergen;2003 31 december voorlopig;8.23;-0.17
6627;4;Haaksbergen;2003 31 december nader voorlopig;8.17;
6628;4;Haaksbergen;2004 31 december voorlopig;8.05;-0.12
6629;4;Haaksbergen;2004 31 december nader voorlopig;8.12;
6630;4;Haaksbergen;2005 31 december voorlopig;7.87;-0.25
6631;4;Haaren;1993 30 september;1.37;
6632;4;Haaren;1994 30 september;1.37;
6633;4;Haaren;1995 31 december;1.27;
6634;4;Haaren;1996 31 december;2.48;0.1
6635;4;Haaren;1997 31 december;3.23;0.44
6636;4;Haaren;1998 31 december;3.34;0.04
6637;4;Haaren;1999 31 december voorlopig;3.21;-0.14
6638;4;Haaren;1999 31 december nader voorlopig;3.29;
6639;4;Haaren;2000 31 december voorlopig;3.37;0.08
6640;4;Haaren;2000 31 december nader voorlopig;3.43;
6641;4;Haaren;2001 31 december voorlopig;3.6;0.17
6642;4;Haaren;2001 31 december nader voorlopig;3.62;
6643;4;Haaren;2002 31 december voorlopig;3.5;-0.11
6644;4;Haaren;2002 31 december nader voorlopig;3.53;
6645;4;Haaren;2003 31 december voorlopig;3.65;0.12
6646;4;Haaren;2003 31 december nader voorlopig;3.52;
6647;4;Haaren;2004 31 december voorlopig;3.47;-0.05
6648;4;Haaren;2004 31 december nader voorlopig;3.49;
6649;4;Haaren;2005 31 december voorlopig;3.49;0.0
6650;4;Haarlem;1993 30 september;58.95;
6651;4;Haarlem;1994 30 september;60.36;
6652;4;Haarlem;1995 31 december;60.57;
6653;4;Haarlem;1996 31 december;62.2;1.35
6654;4;Haarlem;1997 31 december;62.78;0.32
6655;4;Haarlem;1998 31 december;62.88;0.06
6656;4;Haarlem;1999 31 december voorlopig;63.53;0.65
6657;4;Haarlem;1999 31 december nader voorlopig;65.92;
6658;4;Haarlem;2000 31 december voorlopig;66.21;0.29
6659;4;Haarlem;2000 31 december nader voorlopig;66.62;
6660;4;Haarlem;2001 31 december voorlopig;67.37;0.75
6661;4;Haarlem;2001 31 december nader voorlopig;67.11;
6662;4;Haarlem;2002 31 december voorlopig;69.11;2.0
6663;4;Haarlem;2002 31 december nader voorlopig;68.46;
6664;4;Haarlem;2003 31 december voorlopig;66.53;-1.93
6665;4;Haarlem;2003 31 december nader voorlopig;64.33;
6666;4;Haarlem;2004 31 december voorlopig;62.1;-2.23
6667;4;Haarlem;2004 31 december nader voorlopig;63.38;
6668;4;Haarlem;2005 31 december voorlopig;63.29;-0.09
6669;4;Haarlemmerliede c.a.;1993 30 september;1.87;
6670;4;Haarlemmerliede c.a.;1994 30 september;1.68;
6671;4;Haarlemmerliede c.a.;1995 31 december;1.6;
6672;4;Haarlemmerliede c.a.;1996 31 december;1.86;0.23
6673;4;Haarlemmerliede c.a.;1997 31 december;1.58;-0.17
6674;4;Haarlemmerliede c.a.;1998 31 december;1.37;-0.14
6675;4;Haarlemmerliede c.a.;1999 31 december voorlopig;1.6;0.23
6676;4;Haarlemmerliede c.a.;1999 31 december nader voorlopig;1.67;
6677;4;Haarlemmerliede c.a.;2000 31 december voorlopig;1.82;0.15
6678;4;Haarlemmerliede c.a.;2000 31 december nader voorlopig;1.83;
6679;4;Haarlemmerliede c.a.;2001 31 december voorlopig;1.89;0.06
6680;4;Haarlemmerliede c.a.;2001 31 december nader voorlopig;1.88;
6681;4;Haarlemmerliede c.a.;2002 31 december voorlopig;1.73;-0.15
6682;4;Haarlemmerliede c.a.;2002 31 december nader voorlopig;1.74;
6683;4;Haarlemmerliede c.a.;2003 31 december voorlopig;1.7;-0.04
6684;4;Haarlemmerliede c.a.;2003 31 december nader voorlopig;1.7;
6685;4;Haarlemmerliede c.a.;2004 31 december voorlopig;1.53;-0.17
6686;4;Haarlemmerliede c.a.;2004 31 december nader voorlopig;1.53;
6687;4;Haarlemmerliede c.a.;2005 31 december voorlopig;1.49;-0.05
6688;4;Haarlemmermeer;1993 30 september;81.96;
6689;4;Haarlemmermeer;1994 30 september;84.79;
6690;4;Haarlemmermeer;1995 31 december;87.02;
6691;4;Haarlemmermeer;1996 31 december;89.45;2.73
6692;4;Haarlemmermeer;1997 31 december;96.97;6.17
6693;4;Haarlemmermeer;1998 31 december;103.07;5.59
6694;4;Haarlemmermeer;1999 31 december voorlopig;109.22;6.15
6695;4;Haarlemmermeer;1999 31 december nader voorlopig;111.03;
6696;4;Haarlemmermeer;2000 31 december voorlopig;117.58;6.55
6697;4;Haarlemmermeer;2000 31 december nader voorlopig;117.3;
6698;4;Haarlemmermeer;2001 31 december voorlopig;120.88;3.58
6699;4;Haarlemmermeer;2001 31 december nader voorlopig;122.76;
6700;4;Haarlemmermeer;2002 31 december voorlopig;123.74;0.97
6701;4;Haarlemmermeer;2002 31 december nader voorlopig;122.67;
6702;4;Haarlemmermeer;2003 31 december voorlopig;121.21;-1.46
6703;4;Haarlemmermeer;2003 31 december nader voorlopig;123.63;
6704;4;Haarlemmermeer;2004 31 december voorlopig;124.8;1.17
6705;4;Haarlemmermeer;2004 31 december nader voorlopig;125.55;
6706;4;Haarlemmermeer;2005 31 december voorlopig;127.09;1.54
6707;4;Haelen;1993 30 september;2.84;
6708;4;Haelen;1994 30 september;3.02;
6709;4;Haelen;1995 31 december;3.01;
6710;4;Haelen;1996 31 december;2.82;-0.19
6711;4;Haelen;1997 31 december;2.79;-0.02
6712;4;Haelen;1998 31 december;2.91;0.12
6713;4;Haelen;1999 31 december voorlopig;3.12;0.21
6714;4;Haelen;1999 31 december nader voorlopig;3.19;
6715;4;Haelen;2000 31 december voorlopig;3.32;0.13
6716;4;Haelen;2000 31 december nader voorlopig;3.29;
6717;4;Haelen;2001 31 december voorlopig;3.42;0.13
6718;4;Haelen;2001 31 december nader voorlopig;3.31;
6719;4;Haelen;2002 31 december voorlopig;3.45;0.14
6720;4;Haelen;2002 31 december nader voorlopig;3.45;
6721;4;Haelen;2003 31 december voorlopig;3.45;0.0
6722;4;Haelen;2003 31 december nader voorlopig;3.21;
6723;4;Haelen;2004 31 december voorlopig;3.22;0.02
6724;4;Haelen;2004 31 december nader voorlopig;3.24;
6725;4;Haelen;2005 31 december voorlopig;3.29;0.06
6726;4;Halderberge;1993 30 september;0.0;0.0
6727;4;Halderberge;1994 30 september;0.0;0.0
6728;4;Halderberge;1995 31 december;0.0;0.0
6729;4;Halderberge;1996 31 december;0.0;0.0
6730;4;Halderberge;1997 31 december;6.16;-0.29
