ID;Leeftijd;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3
2602;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2041;971332;478223;493259
2603;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2042;978382;482104;496533
2604;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2043;981187;484163;497823
2605;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2044;985750;486277;499756
2606;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2045;988726;488467;500468
2607;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2046;980062;484691;495750
2608;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2047;972075;480726;491215
2609;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2048;965005;477746;488205
2610;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2049;966096;478582;488801
2611;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2050;970221;480238;489863
2612;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2051;982852;485641;496903
2613;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2052;992926;489133;502412
2614;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2053;996971;493368;504919
2615;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2054;996544;492984;503524
2616;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2055;990257;488590;500766
2617;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2056;973881;480475;491706
2618;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2057;957500;473357;483165
2619;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2058;940535;464556;474793
2620;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2059;925314;457840;467844
2621;50 tot 55 jaar;Ondergrens 95%-prognose-interval;2060;917021;453932;463689
2622;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2015;1270564;638222;632333
2623;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2016;1281427;644148;637270
2624;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2017;1282405;644987;637366
2625;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2018;1279590;643884;635678
2626;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2019;1275043;640943;634103
2627;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2020;1277264;641381;635985
2628;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2021;1279158;641002;637990
2629;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2022;1274115;637423;636639
2630;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2023;1259515;628207;631347
2631;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2024;1225611;610017;615595
2632;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2025;1173719;582719;590822
2633;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2026;1118767;554842;564023
2634;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2027;1074096;532391;541685
2635;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2028;1038398;514765;523674
2636;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2029;1023776;507593;515958
2637;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2030;1014911;503339;511643
2638;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2031;1021019;506347;514734
2639;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2032;1025969;507983;518146
2640;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2033;1028285;509505;519198
2641;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2034;1028286;509295;518910
2642;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2035;1032576;511987;521069
2643;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2036;1035298;513530;522335
2644;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2037;1046866;519223;527796
2645;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2038;1064377;528350;536117
2646;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2039;1082585;537374;545723
2647;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2040;1099173;544810;554770
2648;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2041;1120444;555547;564889
2649;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2042;1136921;563833;572620
2650;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2043;1149387;569523;579679
2651;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2044;1161318;575527;585731
2652;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2045;1172639;581069;590552
2653;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2046;1170364;579805;590377
2654;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2047;1166122;578287;588985
2655;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2048;1169118;577263;590084
2656;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2049;1174529;580441;594208
2657;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2050;1180735;584019;598217
2658;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2051;1198287;591937;606640
2659;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2052;1211973;598608;614205
2660;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2053;1222787;604038;618963
2661;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2054;1226102;605768;620730
2662;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2055;1220185;602039;619483
2663;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2056;1208636;595361;612064
2664;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2057;1194755;589389;605800
2665;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2058;1178930;580689;598953
2666;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2059;1165250;572705;592714
2667;50 tot 55 jaar;Bovengrens 95%-prognose-interval;2060;1157880;568257;589333
2668;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2015;1268860;637208;631655
2669;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2016;1277675;641881;635768
2670;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2017;1275924;641140;634811
2671;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2018;1270300;638342;631992
2672;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2019;1262856;633645;629225
2673;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2020;1261997;632296;629717
2674;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2021;1260022;629750;630299
2675;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2022;1251556;624040;627377
2676;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2023;1233290;612834;620480
2677;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2024;1195630;592494;603124
2678;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2025;1140042;563373;576643
2679;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2026;1082002;533636;548378
2680;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2027;1033107;508971;524081
2681;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2028;993738;489553;504033
2682;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2029;974257;479756;494367
2683;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2030;961507;473450;488070
2684;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2031;963380;474483;489039
2685;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2032;964003;473897;489968
2686;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2033;961449;472868;488768
2687;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2034;955749;470033;485889
2688;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2035;955244;469855;485433
2689;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2036;951850;467807;483792
2690;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2037;956232;470046;486002
2691;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2038;967242;476228;490806
2692;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2039;978586;481981;496407
2693;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2040;987954;486393;501338
2694;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2041;1001249;493792;507558
2695;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2042;1009821;498507;511669
2696;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2043;1016336;501814;514483
2697;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2044;1021771;504620;516976
2698;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2045;1025874;507439;518481
2699;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2046;1018953;503685;515045
2700;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2047;1010661;500086;510133
2701;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2048;1005895;497486;508109
2702;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2049;1007882;498969;509818
2703;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2050;1011243;500973;511107
2704;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2051;1024176;507500;517471
2705;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2052;1035324;512419;522830
2706;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2053;1042710;516430;525839
2707;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2054;1042868;515610;525963
2708;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2055;1034621;511513;522517
2709;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2056;1017148;503361;513676
2710;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2057;1001854;495406;505539
2711;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2058;983688;485796;497488
2712;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2059;969755;479198;490304
2713;50 tot 55 jaar;Ondergrens 67%-prognose-interval;2060;962080;475466;486246
2714;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2015;1269961;637872;632100
2715;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2016;1280184;643429;636779
2716;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2017;1280238;643724;636509
2717;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2018;1276360;641972;634397
2718;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2019;1270682;638371;632427
2719;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2020;1272055;638377;633766
2720;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2021;1272399;637027;635279
2721;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2022;1266089;632701;633335
2722;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2023;1250142;622778;627408
2723;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2024;1214863;603913;611141
2724;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2025;1161466;575899;585720
2725;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2026;1105802;547308;558503
2726;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2027;1059531;524061;535496
2727;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2028;1022732;506169;516868
2728;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2029;1006255;497789;508362
2729;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2030;996725;493043;503688
2730;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2031;1001955;495752;506160
2731;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2032;1005912;497087;508892
2732;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2033;1007171;497687;509400
2733;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2034;1004570;496760;508142
2734;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2035;1007468;498157;509508
2735;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2036;1007552;497862;509776
2736;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2037;1015505;501908;513845
2737;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2038;1030051;509583;520757
2738;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2039;1046161;517682;528319
2739;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2040;1059849;524577;535417
2740;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2041;1078876;533995;544350
2741;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2042;1092370;540725;550986
2742;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2043;1102153;545383;556466
2743;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2044;1112333;550321;561299
2744;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2045;1120381;554466;565271
2745;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2046;1115709;551581;563155
2746;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2047;1109961;549157;560197
2747;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2048;1107513;546953;560389
2748;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2049;1113361;549706;562978
2749;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2050;1119474;553242;566391
2750;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2051;1134836;560597;574389
2751;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2052;1148065;566154;581228
2752;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2053;1156955;571533;585515
2753;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2054;1159599;573273;586651
2754;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2055;1154577;569487;584127
2755;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2056;1137987;561689;576529
2756;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2057;1122663;554223;568759
2757;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2058;1106403;545212;561403
2758;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2059;1093163;539352;554529
2759;50 tot 55 jaar;Bovengrens 67%-prognose-interval;2060;1087354;536240;550999
2760;55 tot 60 jaar;Prognose;2015;1151003;575351;575652
2761;55 tot 60 jaar;Prognose;2016;1169769;585013;584757
2762;55 tot 60 jaar;Prognose;2017;1189486;594272;595214
2763;55 tot 60 jaar;Prognose;2018;1207857;603191;604666
2764;55 tot 60 jaar;Prognose;2019;1225756;612166;613590
2765;55 tot 60 jaar;Prognose;2020;1241374;620071;621303
2766;55 tot 60 jaar;Prognose;2021;1250628;624881;625747
2767;55 tot 60 jaar;Prognose;2022;1249673;624458;625215
2768;55 tot 60 jaar;Prognose;2023;1245207;622248;622959
2769;55 tot 60 jaar;Prognose;2024;1238916;618224;620692
2770;55 tot 60 jaar;Prognose;2025;1239670;617818;621852
2771;55 tot 60 jaar;Prognose;2026;1239267;616274;622993
2772;55 tot 60 jaar;Prognose;2027;1232388;611711;620677
2773;55 tot 60 jaar;Prognose;2028;1215845;601452;614393
2774;55 tot 60 jaar;Prognose;2029;1180261;582428;597833
2775;55 tot 60 jaar;Prognose;2030;1126972;554666;572306
2776;55 tot 60 jaar;Prognose;2031;1071377;526323;545053
2777;55 tot 60 jaar;Prognose;2032;1024891;503067;521824
2778;55 tot 60 jaar;Prognose;2033;987595;484764;502831
2779;55 tot 60 jaar;Prognose;2034;969899;476069;493829
2780;55 tot 60 jaar;Prognose;2035;959144;470765;488379
2781;55 tot 60 jaar;Prognose;2036;962672;472564;490108
2782;55 tot 60 jaar;Prognose;2037;964822;472866;491956
2783;55 tot 60 jaar;Prognose;2038;964164;472618;491547
2784;55 tot 60 jaar;Prognose;2039;960120;470636;489484
2785;55 tot 60 jaar;Prognose;2040;961264;471363;489901
2786;55 tot 60 jaar;Prognose;2041;959814;470485;489329
2787;55 tot 60 jaar;Prognose;2042;966214;473750;492463
2788;55 tot 60 jaar;Prognose;2043;979014;480548;498466
2789;55 tot 60 jaar;Prognose;2044;992384;487246;505139
2790;55 tot 60 jaar;Prognose;2045;1003684;492526;511157
2791;55 tot 60 jaar;Prognose;2046;1019514;500897;518617
2792;55 tot 60 jaar;Prognose;2047;1030701;506855;523846
2793;55 tot 60 jaar;Prognose;2048;1038629;510739;527890
2794;55 tot 60 jaar;Prognose;2049;1046022;514472;531550
2795;55 tot 60 jaar;Prognose;2050;1052066;517908;534158
2796;55 tot 60 jaar;Prognose;2051;1046126;514702;531425
2797;55 tot 60 jaar;Prognose;2052;1039290;511802;527488
2798;55 tot 60 jaar;Prognose;2053;1036186;509761;526425
2799;55 tot 60 jaar;Prognose;2054;1040349;511926;528423
2800;55 tot 60 jaar;Prognose;2055;1045252;514467;530785
2801;55 tot 60 jaar;Prognose;2056;1059212;521221;537991
2802;55 tot 60 jaar;Prognose;2057;1070911;526556;544355
2803;55 tot 60 jaar;Prognose;2058;1079152;531000;548152
2804;55 tot 60 jaar;Prognose;2059;1080464;531658;548806
2805;55 tot 60 jaar;Prognose;2060;1073885;527931;545954
2806;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2015;1150129;574828;575308
2807;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2016;1167814;583857;583972
2808;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2017;1186164;592233;593888
2809;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2018;1203083;600345;602794
2810;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2019;1219539;608380;611105
2811;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2020;1233295;615292;618105
2812;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2021;1240536;618909;621798
2813;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2022;1237363;617171;620328
2814;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2023;1230997;613731;617269
2815;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2024;1222493;608325;613933
2816;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2025;1220805;606627;614210
2817;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2026;1218055;603525;614415
2818;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2027;1208524;597546;610931
2819;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2028;1189705;586053;603684
2820;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2029;1152502;566120;586404
2821;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2030;1098086;537799;560389
2822;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2031;1041178;509038;532265
2823;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2032;993244;485082;508434
2824;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2033;954513;465964;488817
2825;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2034;935141;456111;478436
2826;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2035;922034;449853;472032
2827;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2036;923319;450628;472814
2828;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2037;923816;450171;473548
2829;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2038;920891;448821;471737
2830;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2039;914522;445928;468356
2831;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2040;912894;445356;467213
2832;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2041;908429;442861;465177
2833;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2042;911395;444660;466720
2834;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2043;920719;449716;470756
2835;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2044;930784;454816;475523
2836;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2045;937893;458687;479882
2837;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2046;950382;465183;485181
2838;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2047;958500;469518;488160
2839;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2048;962385;472425;490619
2840;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2049;968288;474874;493180
2841;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2050;970502;476875;494214
2842;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2051;962149;473559;489823
2843;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2052;954405;470224;484274
2844;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2053;950054;467190;482303
2845;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2054;950635;468116;483607
2846;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2055;953447;469452;485200
2847;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2056;966281;474694;490612
2848;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2057;976953;479727;496614
2849;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2058;983062;483790;499474
2850;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2059;983507;483823;498914
2851;55 tot 60 jaar;Ondergrens 95%-prognose-interval;2060;976381;479090;495434
2852;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2015;1151795;575819;575987
2853;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2016;1171462;586013;585446
2854;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2017;1192449;596048;596411
2855;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2018;1212333;605880;606467
2856;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2019;1231745;615750;615995
2857;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2020;1248939;624579;624375
2858;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2021;1260118;630468;629503
2859;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2022;1260834;631092;629791
2860;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2023;1258175;629922;628383
2861;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2024;1253990;627027;626849
2862;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2025;1256988;627736;629105
2863;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2026;1258551;627658;631101
2864;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2027;1254206;624339;629596
2865;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2028;1239780;615365;624257
2866;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2029;1205844;597250;608633
2867;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2030;1154703;570649;583919
2868;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2031;1101066;543038;557630
2869;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2032;1056838;521083;535513
2870;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2033;1021453;503724;517585
2871;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2034;1006213;496327;510037
2872;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2035;998251;492367;505960
2873;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2036;1004762;495931;508757
2874;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2037;1010597;497691;512370
2875;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2038;1012595;498897;513615
2876;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2039;1011767;499032;513303
2877;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2040;1016636;501279;515768
2878;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2041;1019412;502183;517264
2879;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2042;1030918;507509;522435
2880;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2043;1047695;516324;530676
2881;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2044;1065897;525497;539435
2882;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2045;1081394;532662;547690
2883;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2046;1101937;543430;558014
2884;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2047;1118420;551168;566086
2885;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2048;1130604;557255;573182
2886;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2049;1141781;562581;578804
2887;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2050;1152036;567792;583750
2888;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2051;1149340;565846;583986
2889;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2052;1145560;563669;581869
2890;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2053;1144342;562875;582483
2891;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2054;1149814;566514;585548
2892;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2055;1159489;569878;590645
2893;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2056;1176226;576850;598203
2894;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2057;1189363;583492;604878
2895;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2058;1200564;588730;611252
2896;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2059;1201119;590693;612829
2897;55 tot 60 jaar;Bovengrens 95%-prognose-interval;2060;1195165;587276;611000
2898;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2015;1150579;575101;575484
2899;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2016;1168802;584415;584372
2900;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2017;1187860;593275;594556
2901;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2018;1205526;601760;603729
2902;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2019;1222590;610250;612328
2903;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2020;1237231;617598;619657
2904;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2021;1245385;621743;623697
2905;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2022;1243481;620703;622787
2906;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2023;1238120;618101;620161
2907;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2024;1230823;613401;617447
2908;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2025;1230531;612456;618163
2909;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2026;1228995;610286;618848
2910;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2027;1221161;605112;616013
2911;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2028;1203553;594308;609257
2912;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2029;1166562;574625;592145
2913;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2030;1112640;546412;566193
2914;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2031;1056096;517791;538551
2915;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2032;1009140;494032;514904
2916;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2033;971030;475376;495539
2917;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2034;952004;465901;485936
2918;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2035;939880;459857;479922
2919;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2036;941924;460779;480957
2920;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2037;942516;460332;482070
2921;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2038;940358;459447;480863
2922;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2039;934705;456718;477977
2923;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2040;933935;456667;477504
2924;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2041;930956;455033;475973
2925;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2042;935682;457562;478274
2926;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2043;946554;463902;483298
2927;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2044;958196;469546;488747
2928;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2045;967643;473842;493805
2929;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2046;982188;481354;500162
2930;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2047;991775;486649;504420
2931;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2048;997878;489821;507702
2932;55 tot 60 jaar;Ondergrens 67%-prognose-interval;2049;1003426;492787;509967
