ID;Aardoliegrondstoffen;Bestemming;Perioden;TotaalAanbod_1;Winning_2;ProductieUitAardolie_3;ProductieUitAndereBronnen_4;Invoer_5;Uitvoer_6;Voorraadmutatie_7;TotaalVerbruik_8;Verwerking_9;FinaalVerbruik_10;Beginvoorraad_11;Eindvoorraad_12;Voorraadmutatie_13
558;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2010 april;5108.0;121.0;30.0;10.0;5774.0;362.0;-466.0;5108.0;4984.0;124.0;4569.0;5034.0;-466.0
559;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2010 mei;5160.0;121.0;36.0;-13.0;4961.0;238.0;294.0;5160.0;4987.0;173.0;5034.0;4741.0;294.0
560;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2010 juni;5413.0;110.0;31.0;-7.0;5523.0;323.0;80.0;5413.0;5149.0;265.0;4741.0;4661.0;80.0
561;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2010 2e kwartaal;15681.0;351.0;97.0;-10.0;16258.0;924.0;-92.0;15681.0;15119.0;562.0;4569.0;4661.0;-92.0
562;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2010 juli;5211.0;107.0;35.0;5.0;5384.0;270.0;-53.0;5210.0;5119.0;91.0;4661.0;4714.0;-53.0
563;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2010 augustus;5191.0;132.0;30.0;31.0;5033.0;204.0;170.0;5191.0;5032.0;159.0;4714.0;4544.0;170.0
564;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2010 september;4781.0;112.0;34.0;-18.0;4523.0;301.0;431.0;4781.0;4586.0;195.0;4544.0;4112.0;431.0
565;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2010 3e kwartaal;15182.0;351.0;99.0;18.0;14939.0;774.0;548.0;15182.0;14737.0;444.0;4661.0;4112.0;548.0
566;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2010 oktober;4880.0;111.0;39.0;15.0;5438.0;377.0;-346.0;4880.0;4709.0;171.0;4112.0;4458.0;-346.0
567;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2010 november;4859.0;109.0;34.0;-8.0;5112.0;304.0;-84.0;4859.0;4691.0;168.0;4458.0;4542.0;-84.0
568;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2010 december;5239.0;102.0;31.0;38.0;5452.0;341.0;-43.0;5239.0;4945.0;294.0;4542.0;4585.0;-43.0
569;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2010 4e kwartaal;14978.0;321.0;104.0;46.0;16002.0;1022.0;-473.0;14978.0;14346.0;632.0;4112.0;4585.0;-473.0
570;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2010;61500.0;1414.0;382.0;209.0;63259.0;3691.0;-71.0;61500.0;59196.0;2304.0;4514.0;4585.0;-71.0
571;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2011 januari;5232.0;130.0;33.0;65.0;5014.0;241.0;230.0;5232.0;4966.0;266.0;4585.0;4355.0;230.0
572;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2011 februari;5137.0;123.0;31.0;-12.0;5051.0;276.0;220.0;5137.0;4912.0;224.0;4347.0;4136.0;220.0
573;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2011 maart;5350.0;139.0;34.0;24.0;5325.0;310.0;139.0;5350.0;5127.0;223.0;4136.0;3997.0;139.0
574;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2011 1e kwartaal;15718.0;393.0;98.0;77.0;15390.0;827.0;589.0;15718.0;15006.0;713.0;4585.0;3997.0;589.0
575;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2011 april;3922.0;126.0;32.0;-22.0;3665.0;291.0;412.0;3922.0;3757.0;164.0;3997.0;3585.0;412.0
576;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2011 mei;5065.0;125.0;34.0;-9.0;5435.0;278.0;-242.0;5065.0;4844.0;221.0;3585.0;3827.0;-242.0
577;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2011 juni;4857.0;96.0;28.0;54.0;5249.0;287.0;-282.0;4857.0;4644.0;212.0;3827.0;4109.0;-282.0
578;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2011 2e kwartaal;13843.0;345.0;94.0;24.0;14349.0;856.0;-112.0;13843.0;13246.0;597.0;3997.0;4109.0;-112.0
579;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2011 juli;5112.0;117.0;26.0;22.0;4734.0;251.0;462.0;5112.0;4934.0;177.0;4109.0;3647.0;462.0
580;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2011 augustus;5211.0;130.0;33.0;25.0;6139.0;280.0;-836.0;5211.0;5016.0;195.0;3647.0;4484.0;-836.0
581;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2011 september;4978.0;112.0;22.0;23.0;5066.0;214.0;-32.0;4978.0;4814.0;164.0;4484.0;4515.0;-32.0
582;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2011 3e kwartaal;15301.0;360.0;81.0;71.0;15939.0;745.0;-406.0;15301.0;14764.0;537.0;4109.0;4515.0;-406.0
583;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2011 oktober;4805.0;114.0;25.0;12.0;4268.0;283.0;670.0;4805.0;4560.0;246.0;4515.0;3845.0;670.0
584;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2011 november;4660.0;123.0;14.0;16.0;4579.0;248.0;172.0;4655.0;4540.0;115.0;3845.0;3673.0;172.0
585;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2011 december;5053.0;129.0;23.0;79.0;5059.0;256.0;20.0;5053.0;4900.0;153.0;3673.0;3653.0;20.0
586;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2011 4e kwartaal;14514.0;366.0;61.0;106.0;13905.0;787.0;862.0;14514.0;13999.0;515.0;4515.0;3653.0;862.0
587;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2011;59376.0;1464.0;334.0;279.0;59583.0;3216.0;932.0;59376.0;57015.0;2361.0;4585.0;3653.0;932.0
588;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2012 januari;5164.0;137.0;39.0;63.0;4717.0;249.0;456.0;5164.0;5054.0;110.0;3653.0;3197.0;456.0
589;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2012 februari;5062.0;144.0;32.0;46.0;5647.0;292.0;-515.0;5062.0;4894.0;168.0;3197.0;3712.0;-515.0
590;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2012 maart;5057.0;147.0;29.0;11.0;5362.0;290.0;-202.0;5057.0;4873.0;184.0;3712.0;3914.0;-202.0
591;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2012 1e kwartaal;15282.0;428.0;101.0;120.0;15726.0;831.0;-261.0;15282.0;14821.0;461.0;3653.0;3914.0;-261.0
592;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2012 april;4991.0;116.0;30.0;16.0;4942.0;220.0;95.0;4978.0;4833.0;145.0;3914.0;3819.0;95.0
593;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2012 mei;5419.0;135.0;34.0;124.0;5978.0;230.0;-623.0;5419.0;5141.0;277.0;3819.0;4442.0;-623.0
594;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2012 juni;4918.0;116.0;28.0;35.0;4439.0;191.0;492.0;4918.0;4748.0;170.0;4442.0;3951.0;492.0
595;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2012 2e kwartaal;15315.0;367.0;92.0;175.0;15359.0;641.0;-37.0;15315.0;14722.0;593.0;3914.0;3951.0;-37.0
596;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2012 juli;5238.0;98.0;36.0;36.0;5201.0;291.0;159.0;5238.0;5047.0;191.0;3951.0;3792.0;159.0
597;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2012 augustus;5137.0;101.0;34.0;53.0;5221.0;211.0;-63.0;5137.0;4952.0;185.0;3792.0;3854.0;-63.0
598;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2012 september;5169.0;92.0;58.0;24.0;4973.0;206.0;228.0;5169.0;5013.0;156.0;3854.0;3627.0;228.0
599;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2012 3e kwartaal;15545.0;292.0;128.0;114.0;15396.0;708.0;324.0;15545.0;15013.0;532.0;3951.0;3627.0;324.0
600;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2012 oktober;3751.0;113.0;51.0;-19.0;4132.0;250.0;-275.0;3751.0;3632.0;119.0;3627.0;3902.0;-275.0
601;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2012 november;4101.0;129.0;51.0;16.0;4230.0;169.0;-156.0;4101.0;4035.0;66.0;3902.0;4058.0;-156.0
602;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2012 december;5159.0;138.0;43.0;88.0;5017.0;261.0;133.0;5159.0;4966.0;193.0;4058.0;3925.0;133.0
603;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2012 4e kwartaal;13011.0;380.0;145.0;86.0;13379.0;680.0;-299.0;13011.0;12633.0;378.0;3627.0;3925.0;-299.0
604;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2012;59171.0;1467.0;466.0;494.0;59860.0;2861.0;-272.0;59153.0;57190.0;1964.0;3653.0;3925.0;-272.0
605;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2013 januari;5162.0;131.0;46.0;46.0;5010.0;194.0;124.0;5162.0;5017.0;145.0;3925.0;3802.0;124.0
606;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2013 februari;4787.0;137.0;43.0;17.0;4939.0;208.0;-141.0;4787.0;4467.0;320.0;3802.0;3942.0;-141.0
607;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2013 maart;4763.0;151.0;55.0;80.0;4712.0;211.0;-24.0;4763.0;4623.0;139.0;3942.0;3966.0;-24.0
608;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2013 1e kwartaal;14712.0;419.0;143.0;142.0;14661.0;613.0;-41.0;14712.0;14107.0;605.0;3925.0;3966.0;-41.0
609;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2013 april;4906.0;123.0;47.0;10.0;4884.0;176.0;18.0;4906.0;4734.0;172.0;3966.0;3948.0;18.0
610;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2013 mei;4807.0;122.0;61.0;15.0;4887.0;240.0;-39.0;4807.0;4670.0;136.0;3948.0;3988.0;-39.0
611;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2013 juni;4934.0;117.0;62.0;-20.0;5064.0;214.0;-75.0;4934.0;4784.0;150.0;3988.0;4062.0;-75.0
612;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2013 2e kwartaal;14647.0;363.0;171.0;5.0;14835.0;630.0;-96.0;14647.0;14189.0;458.0;3966.0;4062.0;-96.0
613;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2013 juli;4999.0;138.0;62.0;72.0;4902.0;179.0;6.0;4999.0;4909.0;90.0;4027.0;4021.0;6.0
614;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2013 augustus;5017.0;119.0;52.0;84.0;4385.0;205.0;584.0;5017.0;4870.0;147.0;4021.0;3438.0;584.0
615;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2013 september;4325.0;107.0;48.0;58.0;4602.0;206.0;-284.0;4325.0;4288.0;37.0;3438.0;3721.0;-284.0
616;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2013 3e kwartaal;14344.0;364.0;161.0;213.0;13889.0;591.0;306.0;14342.0;14068.0;274.0;4027.0;3721.0;306.0
617;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2013 oktober;3937.0;119.0;53.0;38.0;4396.0;237.0;-431.0;3937.0;3773.0;164.0;3721.0;4153.0;-431.0
618;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2013 november;4408.0;132.0;45.0;69.0;4441.0;199.0;-79.0;4408.0;4115.0;293.0;4153.0;4232.0;-79.0
619;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2013 december;4878.0;122.0;51.0;105.0;4437.0;145.0;308.0;4878.0;4583.0;296.0;4232.0;3924.0;308.0
620;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2013 4e kwartaal;13224.0;374.0;148.0;212.0;13274.0;581.0;-203.0;13224.0;12471.0;753.0;3721.0;3924.0;-203.0
621;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2013;56924.0;1519.0;623.0;572.0;56659.0;2416.0;-34.0;56924.0;54834.0;2090.0;3925.0;3924.0;-34.0
622;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2014 januari;4953.0;131.0;16.0;5.0;4819.0;57.0;38.0;4953.0;4737.0;216.0;3908.0;3870.0;38.0
623;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2014 februari;4538.0;117.0;16.0;36.0;3259.0;71.0;1181.0;4538.0;4324.0;213.0;3870.0;2689.0;1181.0
624;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2014 maart;5012.0;150.0;14.0;52.0;5276.0;94.0;-386.0;5012.0;4749.0;248.0;2689.0;3075.0;-386.0
625;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2014 1e kwartaal;14503.0;398.0;46.0;93.0;13354.0;222.0;833.0;14503.0;13826.0;678.0;3908.0;3075.0;833.0
626;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2014 april;4848.0;155.0;19.0;57.0;4218.0;96.0;494.0;4848.0;4573.0;275.0;3075.0;2581.0;494.0
627;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2014 mei;4849.0;166.0;14.0;23.0;4990.0;119.0;-225.0;4849.0;4593.0;256.0;2581.0;2806.0;-225.0
628;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2014 juni;4302.0;130.0;10.0;20.0;4580.0;63.0;-370.0;4302.0;4096.0;206.0;2806.0;3175.0;-370.0
629;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2014 2e kwartaal;13999.0;452.0;43.0;100.0;13788.0;278.0;-100.0;13999.0;13262.0;737.0;3075.0;3175.0;-100.0
630;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2014 juli;4672.0;140.0;11.0;-15.0;4364.0;97.0;270.0;4672.0;4468.0;204.0;3175.0;2906.0;270.0
631;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2014 augustus;4673.0;170.0;27.0;30.0;4527.0;127.0;46.0;4673.0;4456.0;217.0;2906.0;2859.0;46.0
632;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2014 september;4954.0;166.0;19.0;113.0;4397.0;65.0;312.0;4954.0;4731.0;223.0;2859.0;2547.0;312.0
633;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2014 3e kwartaal;14298.0;476.0;56.0;128.0;13288.0;290.0;628.0;14298.0;13654.0;644.0;3175.0;2547.0;628.0
634;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2014 oktober;5197.0;185.0;14.0;26.0;5070.0;107.0;9.0;5197.0;5014.0;183.0;2547.0;2538.0;9.0
635;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2014 november;4911.0;200.0;10.0;-4.0;4363.0;74.0;416.0;4911.0;4777.0;134.0;2538.0;2121.0;416.0
636;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2014 december;4921.0;190.0;21.0;76.0;5143.0;70.0;-439.0;4921.0;4692.0;229.0;2121.0;2560.0;-439.0
637;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2014 4e kwartaal;15029.0;574.0;44.0;98.0;14576.0;251.0;-13.0;15029.0;14483.0;546.0;2547.0;2560.0;-13.0
638;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2014;57830.0;1900.0;190.0;413.0;55005.0;1040.0;1348.0;57830.0;55225.0;2605.0;3908.0;2560.0;1348.0
639;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2015 januari;5191.0;170.0;19.0;81.0;4974.0;96.0;43.0;5191.0;5090.0;101.0;2560.0;2517.0;43.0
640;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2015 februari;4693.0;165.0;23.0;55.0;5033.0;65.0;-518.0;4693.0;4626.0;66.0;2517.0;3034.0;-518.0
641;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2015 maart;4591.0;184.0;16.0;101.0;4482.0;50.0;-141.0;4591.0;4508.0;83.0;3034.0;3175.0;-141.0
642;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2015 1e kwartaal;14474.0;517.0;58.0;137.0;14489.0;211.0;-616.0;14474.0;14224.0;250.0;2560.0;3175.0;-616.0
643;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2015 april;4734.0;155.0;16.0;13.0;4539.0;64.0;75.0;4734.0;4589.0;145.0;3175.0;3101.0;75.0
644;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2015 mei;5293.0;156.0;19.0;-9.0;5191.0;90.0;26.0;5293.0;5121.0;172.0;3124.0;3098.0;26.0
645;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2015 juni;4980.0;120.0;18.0;-34.0;5038.0;48.0;-127.0;4980.0;4810.0;170.0;3075.0;3202.0;-127.0
646;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2015 2e kwartaal;15007.0;432.0;65.0;-31.0;14768.0;201.0;-26.0;15007.0;14520.0;486.0;3175.0;3202.0;-26.0
647;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2015 juli;5226.0;135.0;19.0;33.0;4702.0;33.0;370.0;5226.0;5044.0;182.0;3202.0;2831.0;370.0
648;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2015 augustus;5305.0;148.0;18.0;59.0;5230.0;76.0;-104.0;5305.0;5111.0;194.0;2831.0;2935.0;-104.0
649;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2015 september;5251.0;131.0;23.0;15.0;4993.0;66.0;154.0;5251.0;5047.0;203.0;2935.0;2780.0;154.0
650;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2015 3e kwartaal;15782.0;415.0;91.0;107.0;14924.0;175.0;421.0;15782.0;15203.0;579.0;3202.0;2780.0;421.0
651;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2015 oktober;5420.0;133.0;18.0;38.0;5278.0;29.0;-18.0;5420.0;5257.0;163.0;2780.0;2798.0;-18.0
652;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2015 november;4596.0;160.0;15.0;-46.0;4616.0;16.0;-133.0;4596.0;4425.0;171.0;2821.0;2954.0;-133.0
653;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2015 december;5308.0;142.0;16.0;49.0;5401.0;30.0;-270.0;5308.0;5154.0;154.0;2954.0;3225.0;-270.0
654;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2015 4e kwartaal;15324.0;435.0;49.0;41.0;15295.0;76.0;-421.0;15324.0;14836.0;488.0;2780.0;3225.0;-421.0
655;Totaal aardoliegrondstoffen;Bestemd voor verwerking in Nederland;2015;60556.0;1798.0;263.0;355.0;59476.0;664.0;-673.0;60556.0;58751.0;1804.0;2560.0;3225.0;-673.0
656;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1944;;;;;;;;;;;;;
657;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1945;;;;;;;;;;;;;
658;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1946;;;;;;;;;;;;;
659;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1947;;;;;;;;;;;;;
660;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1948;;;;;;;;;;;;;
661;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1949;;;;;;;;;;;;;
662;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1950;;;;;;;;;;;;;
663;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1951;;;;;;;;;;;;;
664;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1952;;;;;;;;;;;;;
665;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1953;;;;;;;;;;;;;
666;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1954;;;;;;;;;;;;;
667;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1955;;;;;;;;;;;;;
668;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1956;;;;;;;;;;;;;
669;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1957;;;;;;;;;;;;;
670;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1958;;;;;;;;;;;;;
671;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1959;;;;;;;;;;;;;
672;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1960;;;;;;;;;;;;;
673;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1961;;;;;;;;;;;;;
674;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1962;;;;;;;;;;;;;
675;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1963;;;;;;;;;;;;;
676;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1964;;;;;;;;;;;;;
677;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1965;;;;;;;;;;;;;
678;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1966;;;;;;;;;;;;;
679;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1967;;;;;;;;;;;;;
680;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1968;;;;;;;;;;;;;
681;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1969;;;;;;;;;;;;;
682;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1970;;;;;;;;;;;;;
683;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1971;;;;;;;;;;;;;
684;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1972;;;;;;;;;;;;;
685;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1973;;;;;;;;;;;;;
686;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1974;;;;;;;;;;;;;
687;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1975;;;;;;;;;;;;;
688;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1976;;;;;;;;;;;;;
689;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1977;;;;;;;;;;;;;
690;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1978;20.0;;;;43790.0;43379.0;-391.0;20.0;20.0;;1029.0;1420.0;-391.0
691;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1979;;;;;54685.0;55027.0;;-41.0;-41.0;;;-301.0;
692;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1980;1.0;;;;50720.0;50310.0;-409.0;1.0;1.0;;2276.0;2685.0;-409.0
693;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1981;8.0;;;;43322.0;43990.0;676.0;8.0;8.0;;2903.0;2227.0;676.0
694;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1982;-3.0;;;;39543.0;40072.0;526.0;-3.0;-3.0;;2225.0;1699.0;526.0
695;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1983;-2.0;;;;30954.0;31368.0;413.0;-2.0;-2.0;;1699.0;1286.0;413.0
696;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1984;-68.0;;;;31540.0;30861.0;-747.0;-68.0;-68.0;;1286.0;2033.0;-747.0
697;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1985;-34.0;;;;28853.0;27216.0;-1670.0;-34.0;-34.0;;2033.0;3703.0;-1670.0
698;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1986;5.0;;;;28375.0;28644.0;274.0;5.0;5.0;;3703.0;3429.0;274.0
699;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1987;8.0;;;;27265.0;26632.0;-626.0;8.0;8.0;;3429.0;4055.0;-626.0
700;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1988;-43.0;;;;31324.0;32460.0;1092.0;-43.0;-43.0;;4055.0;2963.0;1092.0
701;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1989;-2.0;;;;35051.0;34105.0;-948.0;-2.0;-2.0;;2963.0;3911.0;-948.0
702;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1990;-10.0;;;;36923.0;36923.0;-10.0;-10.0;-10.0;;3911.0;3921.0;-10.0
703;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1991;-18.0;;;;41599.0;42036.0;418.0;-18.0;-18.0;;3921.0;3503.0;418.0
704;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1992;-15.0;;;;43695.0;43431.0;-278.0;-15.0;-15.0;;3503.0;3781.0;-278.0
705;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1993;-9.0;;;;42459.0;42479.0;10.0;-9.0;-9.0;;3781.0;3771.0;10.0
706;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1994;-16.0;;;;41193.0;41666.0;457.0;-16.0;-16.0;;3771.0;3314.0;457.0
707;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1995;-12.0;;;;38284.0;38137.0;-158.0;-12.0;-12.0;;3314.0;3472.0;-158.0
708;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1996;0.0;;;;43008.0;43601.0;593.0;0.0;0.0;;3472.0;2879.0;593.0
709;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1997;0.0;;;;44098.0;43583.0;-515.0;0.0;0.0;;2879.0;3394.0;-515.0
710;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1998;0.0;;;;45317.0;44172.0;-1146.0;0.0;0.0;;3394.0;4539.0;-1146.0
711;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;1999;0.0;;;;42113.0;43422.0;1309.0;0.0;0.0;;4539.0;3230.0;1309.0
712;Totaal aardoliegrondstoffen;Bestemd voor doorvoer naar buitenland;2000 januari;0.0;;;;3668.0;3756.0;88.0;0.0;0.0;;3230.0;3142.0;88.0
