ID;BedrijfstakkenBranchesSBI2008;Vestigingsgrootte;RegioS;Perioden;ProductieBasisprijzen_1;ToegevoegdeWaardeBrutoBasisprijzen_2;BeloningVanWerknemers_3;ArbeidsvolumeWerkzamePersonen_4;ArbeidsvolumeWerknemers_5
216;A-U Alle economische activiteiten;Zelfstandigen;Zuid-Holland (PV);2007;25797.0;11791.0;;153.7;
217;A-U Alle economische activiteiten;Zelfstandigen;Zuid-Holland (PV);2008;27070.0;11822.0;;154.2;
218;A-U Alle economische activiteiten;Zelfstandigen;Zuid-Holland (PV);2009;25688.0;11405.0;;155.0;
219;A-U Alle economische activiteiten;Zelfstandigen;Zeeland (PV);2007;3790.0;1578.0;;22.4;
220;A-U Alle economische activiteiten;Zelfstandigen;Zeeland (PV);2008;4011.0;1600.0;;22.1;
221;A-U Alle economische activiteiten;Zelfstandigen;Zeeland (PV);2009;3765.0;1562.0;;22.2;
222;A-U Alle economische activiteiten;Zelfstandigen;Noord-Brabant (PV);2007;19005.0;8405.0;;125.8;
223;A-U Alle economische activiteiten;Zelfstandigen;Noord-Brabant (PV);2008;19867.0;8477.0;;125.7;
224;A-U Alle economische activiteiten;Zelfstandigen;Noord-Brabant (PV);2009;19509.0;8481.0;;126.3;
225;A-U Alle economische activiteiten;Zelfstandigen;Limburg (PV);2007;7731.0;3597.0;;51.6;
226;A-U Alle economische activiteiten;Zelfstandigen;Limburg (PV);2008;7804.0;3498.0;;50.4;
227;A-U Alle economische activiteiten;Zelfstandigen;Limburg (PV);2009;7440.0;3371.0;;50.3;
228;A-U Alle economische activiteiten;Zelfstandigen;Oost-Groningen (CR);2007;887.0;417.0;;6.9;
229;A-U Alle economische activiteiten;Zelfstandigen;Oost-Groningen (CR);2008;874.0;400.0;;6.4;
230;A-U Alle economische activiteiten;Zelfstandigen;Oost-Groningen (CR);2009;835.0;383.0;;6.3;
231;A-U Alle economische activiteiten;Zelfstandigen;Delfzijl en omgeving (CR);2007;394.0;167.0;;2.2;
232;A-U Alle economische activiteiten;Zelfstandigen;Delfzijl en omgeving (CR);2008;454.0;172.0;;2.2;
233;A-U Alle economische activiteiten;Zelfstandigen;Delfzijl en omgeving (CR);2009;423.0;161.0;;2.1;
234;A-U Alle economische activiteiten;Zelfstandigen;Overig Groningen (CR);2007;3137.0;1800.0;;17.2;
235;A-U Alle economische activiteiten;Zelfstandigen;Overig Groningen (CR);2008;3649.0;2171.0;;16.6;
236;A-U Alle economische activiteiten;Zelfstandigen;Overig Groningen (CR);2009;3331.0;1894.0;;16.6;
237;A-U Alle economische activiteiten;Zelfstandigen;Noord-Friesland (CR);2007;2604.0;1300.0;;18.1;
238;A-U Alle economische activiteiten;Zelfstandigen;Noord-Friesland (CR);2008;2751.0;1346.0;;17.7;
239;A-U Alle economische activiteiten;Zelfstandigen;Noord-Friesland (CR);2009;2740.0;1347.0;;17.9;
240;A-U Alle economische activiteiten;Zelfstandigen;Zuidwest-Friesland (CR);2007;955.0;482.0;;7.4;
241;A-U Alle economische activiteiten;Zelfstandigen;Zuidwest-Friesland (CR);2008;992.0;490.0;;7.3;
242;A-U Alle economische activiteiten;Zelfstandigen;Zuidwest-Friesland (CR);2009;944.0;462.0;;7.3;
243;A-U Alle economische activiteiten;Zelfstandigen;Zuidoost-Friesland (CR);2007;1564.0;785.0;;11.8;
244;A-U Alle economische activiteiten;Zelfstandigen;Zuidoost-Friesland (CR);2008;1609.0;780.0;;11.8;
245;A-U Alle economische activiteiten;Zelfstandigen;Zuidoost-Friesland (CR);2009;1532.0;743.0;;11.7;
246;A-U Alle economische activiteiten;Zelfstandigen;Noord-Drenthe (CR);2007;1245.0;652.0;;9.7;
247;A-U Alle economische activiteiten;Zelfstandigen;Noord-Drenthe (CR);2008;1259.0;642.0;;9.5;
248;A-U Alle economische activiteiten;Zelfstandigen;Noord-Drenthe (CR);2009;1256.0;629.0;;9.5;
249;A-U Alle economische activiteiten;Zelfstandigen;Zuidoost-Drenthe (CR);2007;1214.0;602.0;;8.7;
250;A-U Alle economische activiteiten;Zelfstandigen;Zuidoost-Drenthe (CR);2008;1201.0;585.0;;8.5;
251;A-U Alle economische activiteiten;Zelfstandigen;Zuidoost-Drenthe (CR);2009;1211.0;580.0;;8.6;
252;A-U Alle economische activiteiten;Zelfstandigen;Zuidwest-Drenthe (CR);2007;1058.0;477.0;;7.6;
253;A-U Alle economische activiteiten;Zelfstandigen;Zuidwest-Drenthe (CR);2008;1098.0;482.0;;7.7;
254;A-U Alle economische activiteiten;Zelfstandigen;Zuidwest-Drenthe (CR);2009;1029.0;460.0;;7.5;
255;A-U Alle economische activiteiten;Zelfstandigen;Noord-Overijssel (CR);2007;2753.0;1261.0;;19.6;
256;A-U Alle economische activiteiten;Zelfstandigen;Noord-Overijssel (CR);2008;2840.0;1294.0;;19.2;
257;A-U Alle economische activiteiten;Zelfstandigen;Noord-Overijssel (CR);2009;2682.0;1242.0;;19.1;
258;A-U Alle economische activiteiten;Zelfstandigen;Zuidwest-Overijssel (CR);2007;838.0;412.0;;6.9;
259;A-U Alle economische activiteiten;Zelfstandigen;Zuidwest-Overijssel (CR);2008;919.0;426.0;;6.9;
260;A-U Alle economische activiteiten;Zelfstandigen;Zuidwest-Overijssel (CR);2009;893.0;418.0;;6.9;
261;A-U Alle economische activiteiten;Zelfstandigen;Twente (CR);2007;3684.0;1739.0;;29.2;
262;A-U Alle economische activiteiten;Zelfstandigen;Twente (CR);2008;3757.0;1710.0;;28.5;
263;A-U Alle economische activiteiten;Zelfstandigen;Twente (CR);2009;3694.0;1683.0;;28.4;
264;A-U Alle economische activiteiten;Zelfstandigen;Veluwe (CR);2007;4838.0;2002.0;;32.5;
265;A-U Alle economische activiteiten;Zelfstandigen;Veluwe (CR);2008;5063.0;2017.0;;32.6;
266;A-U Alle economische activiteiten;Zelfstandigen;Veluwe (CR);2009;5043.0;2020.0;;32.6;
267;A-U Alle economische activiteiten;Zelfstandigen;Achterhoek (CR);2007;2787.0;1261.0;;23.5;
268;A-U Alle economische activiteiten;Zelfstandigen;Achterhoek (CR);2008;2937.0;1294.0;;23.6;
269;A-U Alle economische activiteiten;Zelfstandigen;Achterhoek (CR);2009;2884.0;1277.0;;23.8;
270;A-U Alle economische activiteiten;Zelfstandigen;Arnhem/Nijmegen (CR);2007;4042.0;2038.0;;30.8;
271;A-U Alle economische activiteiten;Zelfstandigen;Arnhem/Nijmegen (CR);2008;4148.0;2074.0;;31.2;
272;A-U Alle economische activiteiten;Zelfstandigen;Arnhem/Nijmegen (CR);2009;4169.0;2087.0;;31.4;
273;A-U Alle economische activiteiten;Zelfstandigen;Zuidwest-Gelderland (CR);2007;2147.0;1065.0;;15.7;
274;A-U Alle economische activiteiten;Zelfstandigen;Zuidwest-Gelderland (CR);2008;2258.0;1085.0;;16.4;
275;A-U Alle economische activiteiten;Zelfstandigen;Zuidwest-Gelderland (CR);2009;2185.0;1044.0;;16.5;
276;A-U Alle economische activiteiten;Zelfstandigen;Utrecht (CR);2007;8433.0;4392.0;;58.8;
277;A-U Alle economische activiteiten;Zelfstandigen;Utrecht (CR);2008;8788.0;4507.0;;59.2;
278;A-U Alle economische activiteiten;Zelfstandigen;Utrecht (CR);2009;8813.0;4545.0;;59.5;
279;A-U Alle economische activiteiten;Zelfstandigen;Kop van Noord-Holland (CR);2007;2731.0;1398.0;;23.0;
280;A-U Alle economische activiteiten;Zelfstandigen;Kop van Noord-Holland (CR);2008;2952.0;1452.0;;23.8;
281;A-U Alle economische activiteiten;Zelfstandigen;Kop van Noord-Holland (CR);2009;2897.0;1410.0;;23.7;
282;A-U Alle economische activiteiten;Zelfstandigen;Alkmaar en omgeving (CR);2007;1508.0;771.0;;11.4;
283;A-U Alle economische activiteiten;Zelfstandigen;Alkmaar en omgeving (CR);2008;1528.0;775.0;;10.9;
284;A-U Alle economische activiteiten;Zelfstandigen;Alkmaar en omgeving (CR);2009;1567.0;788.0;;11.1;
285;A-U Alle economische activiteiten;Zelfstandigen;IJmond (CR);2007;1283.0;632.0;;8.4;
286;A-U Alle economische activiteiten;Zelfstandigen;IJmond (CR);2008;1309.0;612.0;;8.3;
287;A-U Alle economische activiteiten;Zelfstandigen;IJmond (CR);2009;1234.0;585.0;;8.5;
288;A-U Alle economische activiteiten;Zelfstandigen;Agglomeratie Haarlem (CR);2007;1502.0;764.0;;11.5;
289;A-U Alle economische activiteiten;Zelfstandigen;Agglomeratie Haarlem (CR);2008;1567.0;781.0;;11.4;
290;A-U Alle economische activiteiten;Zelfstandigen;Agglomeratie Haarlem (CR);2009;1531.0;761.0;;11.2;
291;A-U Alle economische activiteiten;Zelfstandigen;Zaanstreek (CR);2007;1070.0;473.0;;6.8;
292;A-U Alle economische activiteiten;Zelfstandigen;Zaanstreek (CR);2008;1173.0;497.0;;6.9;
293;A-U Alle economische activiteiten;Zelfstandigen;Zaanstreek (CR);2009;1136.0;483.0;;7.0;
294;A-U Alle economische activiteiten;Zelfstandigen;Groot-Amsterdam (CR);2007;12009.0;5544.0;;69.6;
295;A-U Alle economische activiteiten;Zelfstandigen;Groot-Amsterdam (CR);2008;12196.0;5419.0;;67.1;
296;A-U Alle economische activiteiten;Zelfstandigen;Groot-Amsterdam (CR);2009;12215.0;5454.0;;67.3;
297;A-U Alle economische activiteiten;Zelfstandigen;Het Gooi en Vechtstreek (CR);2007;2109.0;1025.0;;14.3;
298;A-U Alle economische activiteiten;Zelfstandigen;Het Gooi en Vechtstreek (CR);2008;2097.0;1012.0;;13.8;
299;A-U Alle economische activiteiten;Zelfstandigen;Het Gooi en Vechtstreek (CR);2009;2079.0;990.0;;13.8;
300;A-U Alle economische activiteiten;Zelfstandigen;Agglomeratie Leiden en Bollenstreek (CR);2007;2365.0;1251.0;;18.1;
301;A-U Alle economische activiteiten;Zelfstandigen;Agglomeratie Leiden en Bollenstreek (CR);2008;2538.0;1302.0;;18.5;
302;A-U Alle economische activiteiten;Zelfstandigen;Agglomeratie Leiden en Bollenstreek (CR);2009;2504.0;1272.0;;18.5;
303;A-U Alle economische activiteiten;Zelfstandigen;Agglomeratie 's-Gravenhage (CR);2007;5096.0;2660.0;;33.4;
304;A-U Alle economische activiteiten;Zelfstandigen;Agglomeratie 's-Gravenhage (CR);2008;5440.0;2751.0;;34.6;
305;A-U Alle economische activiteiten;Zelfstandigen;Agglomeratie 's-Gravenhage (CR);2009;5405.0;2715.0;;34.9;
306;A-U Alle economische activiteiten;Zelfstandigen;Delft en Westland (CR);2007;1956.0;981.0;;11.9;
307;A-U Alle economische activiteiten;Zelfstandigen;Delft en Westland (CR);2008;1927.0;927.0;;11.4;
308;A-U Alle economische activiteiten;Zelfstandigen;Delft en Westland (CR);2009;1890.0;902.0;;11.4;
309;A-U Alle economische activiteiten;Zelfstandigen;Oost-Zuid-Holland (CR);2007;2277.0;1168.0;;17.8;
310;A-U Alle economische activiteiten;Zelfstandigen;Oost-Zuid-Holland (CR);2008;2341.0;1162.0;;18.0;
311;A-U Alle economische activiteiten;Zelfstandigen;Oost-Zuid-Holland (CR);2009;2321.0;1140.0;;18.1;
312;A-U Alle economische activiteiten;Zelfstandigen;Groot-Rijnmond (CR);2007;11703.0;4521.0;;55.4;
313;A-U Alle economische activiteiten;Zelfstandigen;Groot-Rijnmond (CR);2008;12328.0;4447.0;;54.6;
314;A-U Alle economische activiteiten;Zelfstandigen;Groot-Rijnmond (CR);2009;11145.0;4181.0;;54.9;
315;A-U Alle economische activiteiten;Zelfstandigen;Zuidoost-Zuid-Holland (CR);2007;2399.0;1209.0;;17.1;
316;A-U Alle economische activiteiten;Zelfstandigen;Zuidoost-Zuid-Holland (CR);2008;2496.0;1232.0;;17.1;
317;A-U Alle economische activiteiten;Zelfstandigen;Zuidoost-Zuid-Holland (CR);2009;2422.0;1194.0;;17.2;
318;A-U Alle economische activiteiten;Zelfstandigen;Zeeuwsch-Vlaanderen (CR);2007;1342.0;486.0;;6.5;
319;A-U Alle economische activiteiten;Zelfstandigen;Zeeuwsch-Vlaanderen (CR);2008;1321.0;457.0;;5.7;
320;A-U Alle economische activiteiten;Zelfstandigen;Zeeuwsch-Vlaanderen (CR);2009;1132.0;421.0;;5.7;
321;A-U Alle economische activiteiten;Zelfstandigen;Overig Zeeland (CR);2007;2448.0;1093.0;;15.9;
322;A-U Alle economische activiteiten;Zelfstandigen;Overig Zeeland (CR);2008;2690.0;1142.0;;16.4;
323;A-U Alle economische activiteiten;Zelfstandigen;Overig Zeeland (CR);2009;2633.0;1141.0;;16.5;
324;A-U Alle economische activiteiten;Zelfstandigen;West-Noord-Brabant (CR);2007;4672.0;2173.0;;29.7;
325;A-U Alle economische activiteiten;Zelfstandigen;West-Noord-Brabant (CR);2008;4876.0;2196.0;;29.8;
326;A-U Alle economische activiteiten;Zelfstandigen;West-Noord-Brabant (CR);2009;4867.0;2214.0;;30.0;
327;A-U Alle economische activiteiten;Zelfstandigen;Midden-Noord-Brabant (CR);2007;3059.0;1434.0;;21.9;
328;A-U Alle economische activiteiten;Zelfstandigen;Midden-Noord-Brabant (CR);2008;3200.0;1461.0;;22.2;
329;A-U Alle economische activiteiten;Zelfstandigen;Midden-Noord-Brabant (CR);2009;3102.0;1434.0;;22.3;
330;A-U Alle economische activiteiten;Zelfstandigen;Noordoost-Noord-Brabant (CR);2007;5430.0;2334.0;;36.2;
331;A-U Alle economische activiteiten;Zelfstandigen;Noordoost-Noord-Brabant (CR);2008;5728.0;2366.0;;35.9;
332;A-U Alle economische activiteiten;Zelfstandigen;Noordoost-Noord-Brabant (CR);2009;5655.0;2398.0;;36.0;
333;A-U Alle economische activiteiten;Zelfstandigen;Zuidoost-Noord-Brabant (CR);2007;5844.0;2464.0;;38.0;
334;A-U Alle economische activiteiten;Zelfstandigen;Zuidoost-Noord-Brabant (CR);2008;6063.0;2455.0;;37.8;
335;A-U Alle economische activiteiten;Zelfstandigen;Zuidoost-Noord-Brabant (CR);2009;5885.0;2436.0;;38.0;
336;A-U Alle economische activiteiten;Zelfstandigen;Noord-Limburg (CR);2007;1930.0;905.0;;14.3;
337;A-U Alle economische activiteiten;Zelfstandigen;Noord-Limburg (CR);2008;1890.0;853.0;;13.4;
338;A-U Alle economische activiteiten;Zelfstandigen;Noord-Limburg (CR);2009;1834.0;823.0;;13.4;
339;A-U Alle economische activiteiten;Zelfstandigen;Midden-Limburg (CR);2007;1787.0;771.0;;12.0;
340;A-U Alle economische activiteiten;Zelfstandigen;Midden-Limburg (CR);2008;1943.0;813.0;;12.6;
341;A-U Alle economische activiteiten;Zelfstandigen;Midden-Limburg (CR);2009;1883.0;804.0;;12.5;
342;A-U Alle economische activiteiten;Zelfstandigen;Zuid-Limburg (CR);2007;4014.0;1922.0;;25.3;
343;A-U Alle economische activiteiten;Zelfstandigen;Zuid-Limburg (CR);2008;3971.0;1833.0;;24.4;
344;A-U Alle economische activiteiten;Zelfstandigen;Zuid-Limburg (CR);2009;3724.0;1744.0;;24.4;
345;A-U Alle economische activiteiten;Zelfstandigen;Flevoland (CR);2007;2675.0;1322.0;;18.0;
346;A-U Alle economische activiteiten;Zelfstandigen;Flevoland (CR);2008;2735.0;1290.0;;17.9;
347;A-U Alle economische activiteiten;Zelfstandigen;Flevoland (CR);2009;2667.0;1248.0;;18.0;
348;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Nederland;2007;120329.0;57312.0;34708.0;748.1;748.1
349;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Nederland;2008;126052.0;58411.0;35745.0;744.8;744.8
350;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Nederland;2009;121765.0;56480.0;36363.0;739.7;739.7
351;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Noord-Nederland (LD);2007;10258.0;5304.0;2940.0;67.5;67.5
352;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Noord-Nederland (LD);2008;11199.0;5783.0;3044.0;67.6;67.6
353;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Noord-Nederland (LD);2009;10598.0;5376.0;3089.0;66.9;66.9
354;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Oost-Nederland (LD);2007;21828.0;10686.0;6763.0;153.7;153.7
355;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Oost-Nederland (LD);2008;22549.0;10798.0;6926.0;151.2;151.2
356;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Oost-Nederland (LD);2009;22361.0;10641.0;7130.0;151.9;151.9
357;A-U Alle economische activiteiten;1 tot 10 werkzame personen;West-Nederland (LD);2007;61654.0;29062.0;17575.0;362.0;362.0
358;A-U Alle economische activiteiten;1 tot 10 werkzame personen;West-Nederland (LD);2008;64269.0;29242.0;17991.0;359.6;359.6
359;A-U Alle economische activiteiten;1 tot 10 werkzame personen;West-Nederland (LD);2009;62157.0;28315.0;18290.0;356.7;356.7
360;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Zuid-Nederland (LD);2007;26590.0;12259.0;7430.0;165.0;165.0
361;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Zuid-Nederland (LD);2008;28036.0;12588.0;7785.0;166.5;166.5
362;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Zuid-Nederland (LD);2009;26649.0;12148.0;7853.0;164.2;164.2
363;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Extra-Regio;2007;;;;;
364;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Extra-Regio;2008;;;;;
365;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Extra-Regio;2009;;;;;
366;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Groningen (PV);2007;3609.0;1966.0;896.0;20.0;20.0
367;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Groningen (PV);2008;4201.0;2355.0;926.0;20.0;20.0
368;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Groningen (PV);2009;3769.0;2023.0;928.0;19.6;19.6
369;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Friesland (PV);2007;3968.0;1995.0;1220.0;28.4;28.4
370;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Friesland (PV);2008;4219.0;2058.0;1251.0;28.1;28.1
371;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Friesland (PV);2009;4096.0;2012.0;1271.0;27.9;27.9
372;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Drenthe (PV);2007;2680.0;1343.0;824.0;19.1;19.1
373;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Drenthe (PV);2008;2779.0;1371.0;866.0;19.4;19.4
374;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Drenthe (PV);2009;2732.0;1341.0;890.0;19.4;19.4
375;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Overijssel (PV);2007;6454.0;3164.0;1994.0;45.9;45.9
376;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Overijssel (PV);2008;6682.0;3239.0;2026.0;44.8;44.8
377;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Overijssel (PV);2009;6566.0;3192.0;2088.0;45.1;45.1
378;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Flevoland (PV);2007;2213.0;1115.0;627.0;14.2;14.2
379;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Flevoland (PV);2008;2216.0;1060.0;635.0;13.8;13.8
380;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Flevoland (PV);2009;2233.0;1048.0;664.0;14.1;14.1
381;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Gelderland (PV);2007;13162.0;6407.0;4142.0;93.6;93.6
382;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Gelderland (PV);2008;13651.0;6499.0;4266.0;92.6;92.6
383;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Gelderland (PV);2009;13562.0;6400.0;4377.0;92.7;92.7
384;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Utrecht (PV);2007;9220.0;4871.0;3013.0;59.5;59.5
385;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Utrecht (PV);2008;9412.0;4863.0;3024.0;58.3;58.3
386;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Utrecht (PV);2009;9546.0;4917.0;3114.0;58.7;58.7
387;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Noord-Holland (PV);2007;21789.0;10325.0;6483.0;130.3;130.3
388;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Noord-Holland (PV);2008;22526.0;10383.0;6592.0;128.4;128.4
389;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Noord-Holland (PV);2009;22239.0;10142.0;6682.0;126.9;126.9
390;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Zuid-Holland (PV);2007;27573.0;12613.0;7361.0;155.5;155.5
391;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Zuid-Holland (PV);2008;29106.0;12728.0;7643.0;156.7;156.7
392;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Zuid-Holland (PV);2009;27249.0;12015.0;7744.0;154.8;154.8
393;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Zeeland (PV);2007;3072.0;1253.0;717.0;16.6;16.6
394;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Zeeland (PV);2008;3225.0;1268.0;731.0;16.3;16.3
395;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Zeeland (PV);2009;3123.0;1241.0;751.0;16.3;16.3
396;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Noord-Brabant (PV);2007;18956.0;8680.0;5370.0;117.7;117.7
397;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Noord-Brabant (PV);2008;20008.0;8949.0;5623.0;118.8;118.8
398;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Noord-Brabant (PV);2009;19224.0;8724.0;5673.0;117.0;117.0
399;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Limburg (PV);2007;7634.0;3580.0;2059.0;47.3;47.3
400;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Limburg (PV);2008;8029.0;3639.0;2162.0;47.7;47.7
401;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Limburg (PV);2009;7426.0;3424.0;2180.0;47.2;47.2
402;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Oost-Groningen (CR);2007;713.0;354.0;235.0;5.7;5.7
403;A-U Alle economische activiteiten;1 tot 10 werkzame personen;Oost-Groningen (CR);2008;763.0;377.0;247.0;5.8;5.8
