ID;CPA2008;Periods;PriceIndex_1;QuarterlyChanges_2;YearlyChanges_3
445;4941 Freight transport services by..;2006 1st quarter;88.8;1.5;2.6
446;4941 Freight transport services by..;2006 2nd quarter;89.0;0.2;2.3
447;4941 Freight transport services by..;2006 3rd quarter;89.3;0.4;2.4
448;4941 Freight transport services by..;2006 4th quarter;89.2;-0.2;1.9
449;4941 Freight transport services by..;2006;89.1;;2.3
450;4941 Freight transport services by..;2007 1st quarter;90.4;1.4;1.8
451;4941 Freight transport services by..;2007 2nd quarter;91.0;0.7;2.3
452;4941 Freight transport services by..;2007 3rd quarter;91.2;0.2;2.1
453;4941 Freight transport services by..;2007 4th quarter;91.7;0.5;2.8
454;4941 Freight transport services by..;2007;91.1;;2.3
455;4941 Freight transport services by..;2008 1st quarter;94.1;2.6;4.0
456;4941 Freight transport services by..;2008 2nd quarter;94.9;0.9;4.3
457;4941 Freight transport services by..;2008 3rd quarter;96.3;1.4;5.6
458;4941 Freight transport services by..;2008 4th quarter;95.5;-0.9;4.1
459;4941 Freight transport services by..;2008;95.2;;4.5
460;4941 Freight transport services by..;2009 1st quarter;94.8;-0.7;0.8
461;4941 Freight transport services by..;2009 2nd quarter;94.2;-0.6;-0.7
462;4941 Freight transport services by..;2009 3rd quarter;93.7;-0.6;-2.7
463;4941 Freight transport services by..;2009 4th quarter;93.9;0.2;-1.6
464;4941 Freight transport services by..;2009;94.2;;-1.1
465;4941 Freight transport services by..;2010 1st quarter;94.1;0.2;-0.8
466;4941 Freight transport services by..;2010 2nd quarter;94.2;0.2;0.0
467;4941 Freight transport services by..;2010 3rd quarter;94.1;-0.2;0.4
468;4941 Freight transport services by..;2010 4th quarter;94.3;0.2;0.4
469;4941 Freight transport services by..;2010;94.2;;0.0
470;4941 Freight transport services by..;2011 1st quarter;96.4;2.2;2.4
471;4941 Freight transport services by..;2011 2nd quarter;98.0;1.7;4.0
472;4941 Freight transport services by..;2011 3rd quarter;97.8;-0.2;4.0
473;4941 Freight transport services by..;2011 4th quarter;98.1;0.3;4.0
474;4941 Freight transport services by..;2011;97.6;;3.6
475;4941 Freight transport services by..;2012 1st quarter;99.0;0.9;2.7
476;4941 Freight transport services by..;2012 2nd quarter;99.5;0.5;1.6
477;4941 Freight transport services by..;2012 3rd quarter;99.5;0.0;1.8
478;4941 Freight transport services by..;2012 4th quarter;99.9;0.4;1.8
479;4941 Freight transport services by..;2012;99.5;;2.0
480;4941 Freight transport services by..;2013 1st quarter;100.5;0.6;1.5
481;4941 Freight transport services by..;2013 2nd quarter;100.2;-0.3;0.7
482;4941 Freight transport services by..;2013 3rd quarter;100.1;-0.2;0.6
483;4941 Freight transport services by..;2013 4th quarter;100.1;0.0;0.2
484;4941 Freight transport services by..;2013;100.2;;0.8
485;4941 Freight transport services by..;2014 1st quarter;100.5;0.4;0.0
486;4941 Freight transport services by..;2014 2nd quarter;100.5;0.0;0.2
487;4941 Freight transport services by..;2014 3rd quarter;100.6;0.1;0.5
488;4941 Freight transport services by..;2014 4th quarter;100.4;-0.2;0.3
489;4941 Freight transport services by..;2014;100.5;;0.3
490;4941 Freight transport services by..;2015 1st quarter;100.0;-0.4;-0.5
491;4941 Freight transport services by..;2015 2nd quarter;100.2;0.2;-0.3
492;4941 Freight transport services by..;2015 3rd quarter;100.1;-0.1;-0.5
493;4941 Freight transport services by..;2015 4th quarter;99.7;-0.3;-0.7
494;4941 Freight transport services by..;2015;100.0;;-0.5
495;4941 Freight transport services by..;2016 1st quarter;99.6;-0.1;-0.4
496;4941 Freight transport services by..;2016 2nd quarter;100.1;0.4;-0.1
497;4941 Freight transport services by..;2016 3rd quarter;100.2;0.1;0.1
498;4941 Freight transport services by..;2016 4th quarter;100.4;0.2;0.7
499;4941 Freight transport services by..;2016;100.1;;0.1
500;4941 Freight transport services by..;2017 1st quarter;101.2;0.8;1.6
501;4941 Freight transport services by..;2017 2nd quarter;101.5;0.2;1.4
502;4941 Freight transport services by..;2017 3rd quarter;101.5;0.0;1.3
503;4941 Freight transport services by..;2017 4th quarter;101.8;0.3;1.4
504;4941 Freight transport services by..;2017;101.5;;1.4
505;4941 Freight transport services by..;2018 1st quarter;103.6;1.8;2.3
506;4941 Freight transport services by..;2018 2nd quarter;104.2;0.5;2.7
507;4941 Freight transport services by..;2018 3rd quarter;104.8;0.6;3.3
508;4941 Freight transport services by..;2018 4th quarter;105.3;0.5;3.5
509;4941 Freight transport services by..;2018;104.5;;2.9
510;4941 Freight transport services by..;2019 1st quarter;108.1;2.6;4.3
511;4941 Freight transport services by..;2019 2nd quarter;108.7;0.6;4.4
512;4941 Freight transport services by..;2019 3rd quarter;108.9;0.2;3.9
513;4941 Freight transport services by..;2019 4th quarter;109.1;0.2;3.6
514;4941 Freight transport services by..;2019;108.7;;4.1
515;4941 Freight transport services by..;2020 1st quarter;110.0;0.8;1.7
516;4941 Freight transport services by..;2020 2nd quarter;109.1;-0.8;0.4
517;4941 Freight transport services by..;2020 3rd quarter;108.8;-0.3;-0.1
518;4941 Freight transport services by..;2020 4th quarter;108.7;0.0;-0.4
519;4941 Freight transport services by..;2020;109.1;;0.4
520;4941 Freight transport services by..;2021 1st quarter;109.3;0.5;-0.6
521;4941 Freight transport services by..;2021 2nd quarter;110.7;1.3;1.4
522;4941 Freight transport services by..;2021 3rd quarter;111.9;1.1;2.9
523;4941 Freight transport services by..;2021 4th quarter;113.7;1.6;4.6
524;4941 Freight transport services by..;2021;111.4;;2.1
525;4941 Freight transport services by..;2022 1st quarter;119.7;5.3;9.5
526;4941 Freight transport services by..;2022 2nd quarter;125.0;4.4;12.9
527;4941 Freight transport services by..;2022 3rd quarter;126.5;1.2;13.1
528;4941 Freight transport services by..;2022 4th quarter;127.5;0.8;12.2
529;4941 Freight transport services by..;2022;124.7;;11.9
530;4941 Freight transport services by..;2023 1st quarter;132.3;3.7;10.5
531;4941 Freight transport services by..;2023 2nd quarter;131.3;-0.7;5.0
532;4941 Freight transport services by..;2023 3rd quarter;132.1;0.6;4.5
533;4941 Freight transport services by..;2023 4th quarter;133.1;0.8;4.4
534;4941 Freight transport services by..;2023;132.2;;6.0
535;49411 Freight transport services by road;2002 4th quarter;;;
536;49411 Freight transport services by road;2002;;;
537;49411 Freight transport services by road;2003 1st quarter;82.9;;
538;49411 Freight transport services by road;2003 2nd quarter;83.3;0.6;
539;49411 Freight transport services by road;2003 3rd quarter;83.4;0.1;
540;49411 Freight transport services by road;2003 4th quarter;83.4;0.1;
541;49411 Freight transport services by road;2003;83.2;;
542;49411 Freight transport services by road;2004 1st quarter;83.8;0.4;1.1
543;49411 Freight transport services by road;2004 2nd quarter;84.1;0.4;0.9
544;49411 Freight transport services by road;2004 3rd quarter;84.3;0.2;1.1
545;49411 Freight transport services by road;2004 4th quarter;85.1;0.9;2.0
546;49411 Freight transport services by road;2004;84.3;;1.3
547;49411 Freight transport services by road;2005 1st quarter;86.6;1.8;3.4
548;49411 Freight transport services by road;2005 2nd quarter;87.0;0.4;3.4
549;49411 Freight transport services by road;2005 3rd quarter;87.2;0.3;3.5
550;49411 Freight transport services by road;2005 4th quarter;87.5;0.3;2.8
551;49411 Freight transport services by road;2005;87.1;;3.3
552;49411 Freight transport services by road;2006 1st quarter;88.8;1.5;2.6
553;49411 Freight transport services by road;2006 2nd quarter;89.0;0.2;2.3
554;49411 Freight transport services by road;2006 3rd quarter;89.3;0.4;2.4
555;49411 Freight transport services by road;2006 4th quarter;89.2;-0.2;1.9
556;49411 Freight transport services by road;2006;89.1;;2.3
557;49411 Freight transport services by road;2007 1st quarter;90.4;1.4;1.8
558;49411 Freight transport services by road;2007 2nd quarter;91.0;0.7;2.3
559;49411 Freight transport services by road;2007 3rd quarter;91.2;0.2;2.1
560;49411 Freight transport services by road;2007 4th quarter;91.7;0.5;2.8
561;49411 Freight transport services by road;2007;91.1;;2.3
562;49411 Freight transport services by road;2008 1st quarter;94.1;2.6;4.0
563;49411 Freight transport services by road;2008 2nd quarter;94.9;0.9;4.3
564;49411 Freight transport services by road;2008 3rd quarter;96.3;1.4;5.6
565;49411 Freight transport services by road;2008 4th quarter;95.5;-0.9;4.1
566;49411 Freight transport services by road;2008;95.2;;4.5
567;49411 Freight transport services by road;2009 1st quarter;94.8;-0.7;0.8
568;49411 Freight transport services by road;2009 2nd quarter;94.2;-0.6;-0.7
569;49411 Freight transport services by road;2009 3rd quarter;93.7;-0.6;-2.7
570;49411 Freight transport services by road;2009 4th quarter;93.9;0.2;-1.6
571;49411 Freight transport services by road;2009;94.2;;-1.1
572;49411 Freight transport services by road;2010 1st quarter;94.1;0.2;-0.8
573;49411 Freight transport services by road;2010 2nd quarter;94.2;0.2;0.0
574;49411 Freight transport services by road;2010 3rd quarter;94.1;-0.2;0.4
575;49411 Freight transport services by road;2010 4th quarter;94.3;0.2;0.4
576;49411 Freight transport services by road;2010;94.2;;0.0
577;49411 Freight transport services by road;2011 1st quarter;96.4;2.2;2.4
578;49411 Freight transport services by road;2011 2nd quarter;98.0;1.7;4.0
579;49411 Freight transport services by road;2011 3rd quarter;97.8;-0.2;4.0
580;49411 Freight transport services by road;2011 4th quarter;98.1;0.3;4.0
581;49411 Freight transport services by road;2011;97.6;;3.6
582;49411 Freight transport services by road;2012 1st quarter;99.0;0.9;2.7
583;49411 Freight transport services by road;2012 2nd quarter;99.5;0.5;1.6
584;49411 Freight transport services by road;2012 3rd quarter;99.5;0.0;1.8
585;49411 Freight transport services by road;2012 4th quarter;99.9;0.4;1.8
586;49411 Freight transport services by road;2012;99.5;;2.0
587;49411 Freight transport services by road;2013 1st quarter;100.5;0.6;1.5
588;49411 Freight transport services by road;2013 2nd quarter;100.2;-0.3;0.7
589;49411 Freight transport services by road;2013 3rd quarter;100.1;-0.2;0.6
590;49411 Freight transport services by road;2013 4th quarter;100.1;0.0;0.2
591;49411 Freight transport services by road;2013;100.2;;0.8
592;49411 Freight transport services by road;2014 1st quarter;100.5;0.4;0.0
593;49411 Freight transport services by road;2014 2nd quarter;100.5;0.0;0.2
594;49411 Freight transport services by road;2014 3rd quarter;100.6;0.1;0.5
595;49411 Freight transport services by road;2014 4th quarter;100.4;-0.2;0.3
596;49411 Freight transport services by road;2014;100.5;;0.3
597;49411 Freight transport services by road;2015 1st quarter;100.0;-0.4;-0.5
598;49411 Freight transport services by road;2015 2nd quarter;100.2;0.2;-0.3
599;49411 Freight transport services by road;2015 3rd quarter;100.1;-0.1;-0.5
600;49411 Freight transport services by road;2015 4th quarter;99.7;-0.3;-0.7
601;49411 Freight transport services by road;2015;100.0;;-0.5
602;49411 Freight transport services by road;2016 1st quarter;99.6;-0.1;-0.4
603;49411 Freight transport services by road;2016 2nd quarter;100.1;0.4;-0.1
604;49411 Freight transport services by road;2016 3rd quarter;100.2;0.1;0.1
605;49411 Freight transport services by road;2016 4th quarter;100.4;0.2;0.7
606;49411 Freight transport services by road;2016;100.1;;0.1
607;49411 Freight transport services by road;2017 1st quarter;101.2;0.8;1.6
608;49411 Freight transport services by road;2017 2nd quarter;101.5;0.2;1.4
609;49411 Freight transport services by road;2017 3rd quarter;101.5;0.0;1.3
610;49411 Freight transport services by road;2017 4th quarter;101.8;0.3;1.4
611;49411 Freight transport services by road;2017;101.5;;1.4
612;49411 Freight transport services by road;2018 1st quarter;103.6;1.8;2.3
613;49411 Freight transport services by road;2018 2nd quarter;104.2;0.5;2.7
614;49411 Freight transport services by road;2018 3rd quarter;104.8;0.6;3.3
615;49411 Freight transport services by road;2018 4th quarter;105.3;0.5;3.5
616;49411 Freight transport services by road;2018;104.5;;2.9
617;49411 Freight transport services by road;2019 1st quarter;108.1;2.6;4.3
618;49411 Freight transport services by road;2019 2nd quarter;108.7;0.6;4.4
619;49411 Freight transport services by road;2019 3rd quarter;108.9;0.2;3.9
620;49411 Freight transport services by road;2019 4th quarter;109.1;0.2;3.6
621;49411 Freight transport services by road;2019;108.7;;4.1
622;49411 Freight transport services by road;2020 1st quarter;110.0;0.8;1.7
623;49411 Freight transport services by road;2020 2nd quarter;109.1;-0.8;0.4
624;49411 Freight transport services by road;2020 3rd quarter;108.8;-0.3;-0.1
625;49411 Freight transport services by road;2020 4th quarter;108.7;0.0;-0.4
626;49411 Freight transport services by road;2020;109.1;;0.4
627;49411 Freight transport services by road;2021 1st quarter;109.3;0.5;-0.6
628;49411 Freight transport services by road;2021 2nd quarter;110.7;1.3;1.4
629;49411 Freight transport services by road;2021 3rd quarter;111.9;1.1;2.9
630;49411 Freight transport services by road;2021 4th quarter;113.7;1.6;4.6
631;49411 Freight transport services by road;2021;111.4;;2.1
632;49411 Freight transport services by road;2022 1st quarter;119.7;5.3;9.5
633;49411 Freight transport services by road;2022 2nd quarter;125.0;4.4;12.9
634;49411 Freight transport services by road;2022 3rd quarter;126.5;1.2;13.1
635;49411 Freight transport services by road;2022 4th quarter;127.5;0.8;12.2
636;49411 Freight transport services by road;2022;124.7;;11.9
637;49411 Freight transport services by road;2023 1st quarter;132.3;3.7;10.5
638;49411 Freight transport services by road;2023 2nd quarter;131.3;-0.7;5.0
639;49411 Freight transport services by road;2023 3rd quarter;132.1;0.6;4.5
640;49411 Freight transport services by road;2023 4th quarter;133.1;0.8;4.4
641;49411 Freight transport services by road;2023;132.2;;6.0
642;494111 Road transport services of..;2002 4th quarter;;;
643;494111 Road transport services of..;2002;;;
644;494111 Road transport services of..;2003 1st quarter;93.9;;
645;494111 Road transport services of..;2003 2nd quarter;94.1;0.2;
646;494111 Road transport services of..;2003 3rd quarter;94.1;0.0;
647;494111 Road transport services of..;2003 4th quarter;94.1;0.1;
648;494111 Road transport services of..;2003;94.1;;
649;494111 Road transport services of..;2004 1st quarter;94.4;0.3;0.5
650;494111 Road transport services of..;2004 2nd quarter;94.3;-0.1;0.2
651;494111 Road transport services of..;2004 3rd quarter;94.6;0.3;0.5
652;494111 Road transport services of..;2004 4th quarter;95.9;1.4;1.9
653;494111 Road transport services of..;2004;94.8;;0.8
654;494111 Road transport services of..;2005 1st quarter;96.9;1.0;2.6
655;494111 Road transport services of..;2005 2nd quarter;97.9;1.1;3.8
656;494111 Road transport services of..;2005 3rd quarter;97.4;-0.5;3.0
657;494111 Road transport services of..;2005 4th quarter;97.2;-0.2;1.4
658;494111 Road transport services of..;2005;97.4;;2.7
659;494111 Road transport services of..;2006 1st quarter;98.1;0.8;1.2
660;494111 Road transport services of..;2006 2nd quarter;98.5;0.4;0.6
661;494111 Road transport services of..;2006 3rd quarter;99.1;0.6;1.7
662;494111 Road transport services of..;2006 4th quarter;98.8;-0.2;1.6
663;494111 Road transport services of..;2006;98.6;;1.3
664;494111 Road transport services of..;2007 1st quarter;99.0;0.2;0.9
665;494111 Road transport services of..;2007 2nd quarter;99.8;0.8;1.3
