ID;Bedrijfstakken;Bedrijfskenmerken;Perioden;Bedrijven_1
6277;1930 Vervaardiging van schoeisel;50 tot 100 werkzame personen;2007, 1 januari;0
6278;1930 Vervaardiging van schoeisel;50 tot 100 werkzame personen;2008, 1 januari;0
6279;1930 Vervaardiging van schoeisel;50 tot 100 werkzame personen;2009, 1 januari;5
6280;1930 Vervaardiging van schoeisel;100 werkzame personen of meer;2006, 1 januari;5
6281;1930 Vervaardiging van schoeisel;100 werkzame personen of meer;2007, 1 januari;0
6282;1930 Vervaardiging van schoeisel;100 werkzame personen of meer;2008, 1 januari;0
6283;1930 Vervaardiging van schoeisel;100 werkzame personen of meer;2009, 1 januari;0
6284;1930 Vervaardiging van schoeisel;Natuurlijke personen;2006, 1 januari;65
6285;1930 Vervaardiging van schoeisel;Natuurlijke personen;2007, 1 januari;60
6286;1930 Vervaardiging van schoeisel;Natuurlijke personen;2008, 1 januari;55
6287;1930 Vervaardiging van schoeisel;Natuurlijke personen;2009, 1 januari;55
6288;1930 Vervaardiging van schoeisel;Rechtspersonen;2006, 1 januari;50
6289;1930 Vervaardiging van schoeisel;Rechtspersonen;2007, 1 januari;50
6290;1930 Vervaardiging van schoeisel;Rechtspersonen;2008, 1 januari;45
6291;1930 Vervaardiging van schoeisel;Rechtspersonen;2009, 1 januari;45
6292;20 Houtindustrie en vervaardiging van ..;Totaal aantal bedrijven;2006, 1 januari;1855
6293;20 Houtindustrie en vervaardiging van ..;Totaal aantal bedrijven;2007, 1 januari;1910
6294;20 Houtindustrie en vervaardiging van ..;Totaal aantal bedrijven;2008, 1 januari;1955
6295;20 Houtindustrie en vervaardiging van ..;Totaal aantal bedrijven;2009, 1 januari;1960
6296;20 Houtindustrie en vervaardiging van ..;1 werkzame persoon;2006, 1 januari;655
6297;20 Houtindustrie en vervaardiging van ..;1 werkzame persoon;2007, 1 januari;740
6298;20 Houtindustrie en vervaardiging van ..;1 werkzame persoon;2008, 1 januari;800
6299;20 Houtindustrie en vervaardiging van ..;1 werkzame persoon;2009, 1 januari;830
6300;20 Houtindustrie en vervaardiging van ..;2 werkzame personen;2006, 1 januari;410
6301;20 Houtindustrie en vervaardiging van ..;2 werkzame personen;2007, 1 januari;330
6302;20 Houtindustrie en vervaardiging van ..;2 werkzame personen;2008, 1 januari;310
6303;20 Houtindustrie en vervaardiging van ..;2 werkzame personen;2009, 1 januari;330
6304;20 Houtindustrie en vervaardiging van ..;3 tot 5 werkzame personen;2006, 1 januari;205
6305;20 Houtindustrie en vervaardiging van ..;3 tot 5 werkzame personen;2007, 1 januari;205
6306;20 Houtindustrie en vervaardiging van ..;3 tot 5 werkzame personen;2008, 1 januari;230
6307;20 Houtindustrie en vervaardiging van ..;3 tot 5 werkzame personen;2009, 1 januari;205
6308;20 Houtindustrie en vervaardiging van ..;5 tot 10 werkzame personen;2006, 1 januari;210
6309;20 Houtindustrie en vervaardiging van ..;5 tot 10 werkzame personen;2007, 1 januari;235
6310;20 Houtindustrie en vervaardiging van ..;5 tot 10 werkzame personen;2008, 1 januari;225
6311;20 Houtindustrie en vervaardiging van ..;5 tot 10 werkzame personen;2009, 1 januari;215
6312;20 Houtindustrie en vervaardiging van ..;10 tot 20 werkzame personen;2006, 1 januari;170
6313;20 Houtindustrie en vervaardiging van ..;10 tot 20 werkzame personen;2007, 1 januari;175
6314;20 Houtindustrie en vervaardiging van ..;10 tot 20 werkzame personen;2008, 1 januari;180
6315;20 Houtindustrie en vervaardiging van ..;10 tot 20 werkzame personen;2009, 1 januari;160
6316;20 Houtindustrie en vervaardiging van ..;20 tot 50 werkzame personen;2006, 1 januari;135
6317;20 Houtindustrie en vervaardiging van ..;20 tot 50 werkzame personen;2007, 1 januari;150
6318;20 Houtindustrie en vervaardiging van ..;20 tot 50 werkzame personen;2008, 1 januari;130
6319;20 Houtindustrie en vervaardiging van ..;20 tot 50 werkzame personen;2009, 1 januari;150
6320;20 Houtindustrie en vervaardiging van ..;50 tot 100 werkzame personen;2006, 1 januari;50
6321;20 Houtindustrie en vervaardiging van ..;50 tot 100 werkzame personen;2007, 1 januari;50
6322;20 Houtindustrie en vervaardiging van ..;50 tot 100 werkzame personen;2008, 1 januari;55
6323;20 Houtindustrie en vervaardiging van ..;50 tot 100 werkzame personen;2009, 1 januari;45
6324;20 Houtindustrie en vervaardiging van ..;100 werkzame personen of meer;2006, 1 januari;25
6325;20 Houtindustrie en vervaardiging van ..;100 werkzame personen of meer;2007, 1 januari;25
6326;20 Houtindustrie en vervaardiging van ..;100 werkzame personen of meer;2008, 1 januari;20
6327;20 Houtindustrie en vervaardiging van ..;100 werkzame personen of meer;2009, 1 januari;30
6328;20 Houtindustrie en vervaardiging van ..;Natuurlijke personen;2006, 1 januari;1125
6329;20 Houtindustrie en vervaardiging van ..;Natuurlijke personen;2007, 1 januari;1170
6330;20 Houtindustrie en vervaardiging van ..;Natuurlijke personen;2008, 1 januari;1190
6331;20 Houtindustrie en vervaardiging van ..;Natuurlijke personen;2009, 1 januari;1220
6332;20 Houtindustrie en vervaardiging van ..;Rechtspersonen;2006, 1 januari;730
6333;20 Houtindustrie en vervaardiging van ..;Rechtspersonen;2007, 1 januari;740
6334;20 Houtindustrie en vervaardiging van ..;Rechtspersonen;2008, 1 januari;765
6335;20 Houtindustrie en vervaardiging van ..;Rechtspersonen;2009, 1 januari;740
6336;201 Primaire houtbewerking;Totaal aantal bedrijven;2006, 1 januari;200
6337;201 Primaire houtbewerking;Totaal aantal bedrijven;2007, 1 januari;215
6338;201 Primaire houtbewerking;Totaal aantal bedrijven;2008, 1 januari;225
6339;201 Primaire houtbewerking;Totaal aantal bedrijven;2009, 1 januari;225
6340;201 Primaire houtbewerking;1 werkzame persoon;2006, 1 januari;75
6341;201 Primaire houtbewerking;1 werkzame persoon;2007, 1 januari;75
6342;201 Primaire houtbewerking;1 werkzame persoon;2008, 1 januari;95
6343;201 Primaire houtbewerking;1 werkzame persoon;2009, 1 januari;90
6344;201 Primaire houtbewerking;2 werkzame personen;2006, 1 januari;40
6345;201 Primaire houtbewerking;2 werkzame personen;2007, 1 januari;40
6346;201 Primaire houtbewerking;2 werkzame personen;2008, 1 januari;30
6347;201 Primaire houtbewerking;2 werkzame personen;2009, 1 januari;40
6348;201 Primaire houtbewerking;3 tot 5 werkzame personen;2006, 1 januari;30
6349;201 Primaire houtbewerking;3 tot 5 werkzame personen;2007, 1 januari;25
6350;201 Primaire houtbewerking;3 tot 5 werkzame personen;2008, 1 januari;30
6351;201 Primaire houtbewerking;3 tot 5 werkzame personen;2009, 1 januari;25
6352;201 Primaire houtbewerking;5 tot 10 werkzame personen;2006, 1 januari;30
6353;201 Primaire houtbewerking;5 tot 10 werkzame personen;2007, 1 januari;35
6354;201 Primaire houtbewerking;5 tot 10 werkzame personen;2008, 1 januari;40
6355;201 Primaire houtbewerking;5 tot 10 werkzame personen;2009, 1 januari;35
6356;201 Primaire houtbewerking;10 tot 20 werkzame personen;2006, 1 januari;15
6357;201 Primaire houtbewerking;10 tot 20 werkzame personen;2007, 1 januari;15
6358;201 Primaire houtbewerking;10 tot 20 werkzame personen;2008, 1 januari;20
6359;201 Primaire houtbewerking;10 tot 20 werkzame personen;2009, 1 januari;15
6360;201 Primaire houtbewerking;20 tot 50 werkzame personen;2006, 1 januari;10
6361;201 Primaire houtbewerking;20 tot 50 werkzame personen;2007, 1 januari;15
6362;201 Primaire houtbewerking;20 tot 50 werkzame personen;2008, 1 januari;5
6363;201 Primaire houtbewerking;20 tot 50 werkzame personen;2009, 1 januari;10
6364;201 Primaire houtbewerking;50 tot 100 werkzame personen;2006, 1 januari;0
6365;201 Primaire houtbewerking;50 tot 100 werkzame personen;2007, 1 januari;5
6366;201 Primaire houtbewerking;50 tot 100 werkzame personen;2008, 1 januari;5
6367;201 Primaire houtbewerking;50 tot 100 werkzame personen;2009, 1 januari;5
6368;201 Primaire houtbewerking;100 werkzame personen of meer;2006, 1 januari;0
6369;201 Primaire houtbewerking;100 werkzame personen of meer;2007, 1 januari;0
6370;201 Primaire houtbewerking;100 werkzame personen of meer;2008, 1 januari;0
6371;201 Primaire houtbewerking;100 werkzame personen of meer;2009, 1 januari;0
6372;201 Primaire houtbewerking;Natuurlijke personen;2006, 1 januari;105
6373;201 Primaire houtbewerking;Natuurlijke personen;2007, 1 januari;110
6374;201 Primaire houtbewerking;Natuurlijke personen;2008, 1 januari;120
6375;201 Primaire houtbewerking;Natuurlijke personen;2009, 1 januari;120
6376;201 Primaire houtbewerking;Rechtspersonen;2006, 1 januari;100
6377;201 Primaire houtbewerking;Rechtspersonen;2007, 1 januari;105
6378;201 Primaire houtbewerking;Rechtspersonen;2008, 1 januari;110
6379;201 Primaire houtbewerking;Rechtspersonen;2009, 1 januari;105
6380;"20101 Zagen van hout; vervaardiging ..";Totaal aantal bedrijven;2006, 1 januari;155
6381;"20101 Zagen van hout; vervaardiging ..";Totaal aantal bedrijven;2007, 1 januari;160
6382;"20101 Zagen van hout; vervaardiging ..";Totaal aantal bedrijven;2008, 1 januari;175
6383;"20101 Zagen van hout; vervaardiging ..";Totaal aantal bedrijven;2009, 1 januari;170
6384;"20101 Zagen van hout; vervaardiging ..";1 werkzame persoon;2006, 1 januari;60
6385;"20101 Zagen van hout; vervaardiging ..";1 werkzame persoon;2007, 1 januari;60
6386;"20101 Zagen van hout; vervaardiging ..";1 werkzame persoon;2008, 1 januari;75
6387;"20101 Zagen van hout; vervaardiging ..";1 werkzame persoon;2009, 1 januari;70
6388;"20101 Zagen van hout; vervaardiging ..";2 werkzame personen;2006, 1 januari;35
6389;"20101 Zagen van hout; vervaardiging ..";2 werkzame personen;2007, 1 januari;35
6390;"20101 Zagen van hout; vervaardiging ..";2 werkzame personen;2008, 1 januari;25
6391;"20101 Zagen van hout; vervaardiging ..";2 werkzame personen;2009, 1 januari;30
6392;"20101 Zagen van hout; vervaardiging ..";3 tot 5 werkzame personen;2006, 1 januari;25
6393;"20101 Zagen van hout; vervaardiging ..";3 tot 5 werkzame personen;2007, 1 januari;20
6394;"20101 Zagen van hout; vervaardiging ..";3 tot 5 werkzame personen;2008, 1 januari;20
6395;"20101 Zagen van hout; vervaardiging ..";3 tot 5 werkzame personen;2009, 1 januari;20
6396;"20101 Zagen van hout; vervaardiging ..";5 tot 10 werkzame personen;2006, 1 januari;20
6397;"20101 Zagen van hout; vervaardiging ..";5 tot 10 werkzame personen;2007, 1 januari;25
6398;"20101 Zagen van hout; vervaardiging ..";5 tot 10 werkzame personen;2008, 1 januari;30
6399;"20101 Zagen van hout; vervaardiging ..";5 tot 10 werkzame personen;2009, 1 januari;25
6400;"20101 Zagen van hout; vervaardiging ..";10 tot 20 werkzame personen;2006, 1 januari;10
6401;"20101 Zagen van hout; vervaardiging ..";10 tot 20 werkzame personen;2007, 1 januari;10
6402;"20101 Zagen van hout; vervaardiging ..";10 tot 20 werkzame personen;2008, 1 januari;15
6403;"20101 Zagen van hout; vervaardiging ..";10 tot 20 werkzame personen;2009, 1 januari;10
6404;"20101 Zagen van hout; vervaardiging ..";20 tot 50 werkzame personen;2006, 1 januari;5
6405;"20101 Zagen van hout; vervaardiging ..";20 tot 50 werkzame personen;2007, 1 januari;10
6406;"20101 Zagen van hout; vervaardiging ..";20 tot 50 werkzame personen;2008, 1 januari;5
6407;"20101 Zagen van hout; vervaardiging ..";20 tot 50 werkzame personen;2009, 1 januari;10
6408;"20101 Zagen van hout; vervaardiging ..";50 tot 100 werkzame personen;2006, 1 januari;0
6409;"20101 Zagen van hout; vervaardiging ..";50 tot 100 werkzame personen;2007, 1 januari;5
6410;"20101 Zagen van hout; vervaardiging ..";50 tot 100 werkzame personen;2008, 1 januari;5
6411;"20101 Zagen van hout; vervaardiging ..";50 tot 100 werkzame personen;2009, 1 januari;5
6412;"20101 Zagen van hout; vervaardiging ..";100 werkzame personen of meer;2006, 1 januari;0
6413;"20101 Zagen van hout; vervaardiging ..";100 werkzame personen of meer;2007, 1 januari;0
6414;"20101 Zagen van hout; vervaardiging ..";100 werkzame personen of meer;2008, 1 januari;0
6415;"20101 Zagen van hout; vervaardiging ..";100 werkzame personen of meer;2009, 1 januari;0
6416;"20101 Zagen van hout; vervaardiging ..";Natuurlijke personen;2006, 1 januari;85
6417;"20101 Zagen van hout; vervaardiging ..";Natuurlijke personen;2007, 1 januari;90
6418;"20101 Zagen van hout; vervaardiging ..";Natuurlijke personen;2008, 1 januari;100
6419;"20101 Zagen van hout; vervaardiging ..";Natuurlijke personen;2009, 1 januari;100
6420;"20101 Zagen van hout; vervaardiging ..";Rechtspersonen;2006, 1 januari;70
6421;"20101 Zagen van hout; vervaardiging ..";Rechtspersonen;2007, 1 januari;70
6422;"20101 Zagen van hout; vervaardiging ..";Rechtspersonen;2008, 1 januari;75
6423;"20101 Zagen van hout; vervaardiging ..";Rechtspersonen;2009, 1 januari;70
6424;20102 Verduurzamen van hout;Totaal aantal bedrijven;2006, 1 januari;45
6425;20102 Verduurzamen van hout;Totaal aantal bedrijven;2007, 1 januari;50
6426;20102 Verduurzamen van hout;Totaal aantal bedrijven;2008, 1 januari;55
6427;20102 Verduurzamen van hout;Totaal aantal bedrijven;2009, 1 januari;55
6428;20102 Verduurzamen van hout;1 werkzame persoon;2006, 1 januari;15
6429;20102 Verduurzamen van hout;1 werkzame persoon;2007, 1 januari;15
6430;20102 Verduurzamen van hout;1 werkzame persoon;2008, 1 januari;20
6431;20102 Verduurzamen van hout;1 werkzame persoon;2009, 1 januari;20
6432;20102 Verduurzamen van hout;2 werkzame personen;2006, 1 januari;5
6433;20102 Verduurzamen van hout;2 werkzame personen;2007, 1 januari;10
6434;20102 Verduurzamen van hout;2 werkzame personen;2008, 1 januari;5
6435;20102 Verduurzamen van hout;2 werkzame personen;2009, 1 januari;10
6436;20102 Verduurzamen van hout;3 tot 5 werkzame personen;2006, 1 januari;10
6437;20102 Verduurzamen van hout;3 tot 5 werkzame personen;2007, 1 januari;10
6438;20102 Verduurzamen van hout;3 tot 5 werkzame personen;2008, 1 januari;5
6439;20102 Verduurzamen van hout;3 tot 5 werkzame personen;2009, 1 januari;5
6440;20102 Verduurzamen van hout;5 tot 10 werkzame personen;2006, 1 januari;10
6441;20102 Verduurzamen van hout;5 tot 10 werkzame personen;2007, 1 januari;10
6442;20102 Verduurzamen van hout;5 tot 10 werkzame personen;2008, 1 januari;10
6443;20102 Verduurzamen van hout;5 tot 10 werkzame personen;2009, 1 januari;10
6444;20102 Verduurzamen van hout;10 tot 20 werkzame personen;2006, 1 januari;5
6445;20102 Verduurzamen van hout;10 tot 20 werkzame personen;2007, 1 januari;5
6446;20102 Verduurzamen van hout;10 tot 20 werkzame personen;2008, 1 januari;5
6447;20102 Verduurzamen van hout;10 tot 20 werkzame personen;2009, 1 januari;5
6448;20102 Verduurzamen van hout;20 tot 50 werkzame personen;2006, 1 januari;5
6449;20102 Verduurzamen van hout;20 tot 50 werkzame personen;2007, 1 januari;5
6450;20102 Verduurzamen van hout;20 tot 50 werkzame personen;2008, 1 januari;0
6451;20102 Verduurzamen van hout;20 tot 50 werkzame personen;2009, 1 januari;5
6452;20102 Verduurzamen van hout;50 tot 100 werkzame personen;2006, 1 januari;0
6453;20102 Verduurzamen van hout;50 tot 100 werkzame personen;2007, 1 januari;0
6454;20102 Verduurzamen van hout;50 tot 100 werkzame personen;2008, 1 januari;0
6455;20102 Verduurzamen van hout;50 tot 100 werkzame personen;2009, 1 januari;0
6456;20102 Verduurzamen van hout;100 werkzame personen of meer;2006, 1 januari;0
6457;20102 Verduurzamen van hout;100 werkzame personen of meer;2007, 1 januari;0
6458;20102 Verduurzamen van hout;100 werkzame personen of meer;2008, 1 januari;0
6459;20102 Verduurzamen van hout;100 werkzame personen of meer;2009, 1 januari;0
6460;20102 Verduurzamen van hout;Natuurlijke personen;2006, 1 januari;15
6461;20102 Verduurzamen van hout;Natuurlijke personen;2007, 1 januari;20
6462;20102 Verduurzamen van hout;Natuurlijke personen;2008, 1 januari;20
6463;20102 Verduurzamen van hout;Natuurlijke personen;2009, 1 januari;20
6464;20102 Verduurzamen van hout;Rechtspersonen;2006, 1 januari;30
6465;20102 Verduurzamen van hout;Rechtspersonen;2007, 1 januari;35
6466;20102 Verduurzamen van hout;Rechtspersonen;2008, 1 januari;35
6467;20102 Verduurzamen van hout;Rechtspersonen;2009, 1 januari;35
6468;202 VV fineer- en plaatmaterialen;Totaal aantal bedrijven;2006, 1 januari;25
6469;202 VV fineer- en plaatmaterialen;Totaal aantal bedrijven;2007, 1 januari;25
6470;202 VV fineer- en plaatmaterialen;Totaal aantal bedrijven;2008, 1 januari;25
6471;202 VV fineer- en plaatmaterialen;Totaal aantal bedrijven;2009, 1 januari;25
6472;202 VV fineer- en plaatmaterialen;1 werkzame persoon;2006, 1 januari;0
6473;202 VV fineer- en plaatmaterialen;1 werkzame persoon;2007, 1 januari;5
6474;202 VV fineer- en plaatmaterialen;1 werkzame persoon;2008, 1 januari;5
6475;202 VV fineer- en plaatmaterialen;1 werkzame persoon;2009, 1 januari;5
6476;202 VV fineer- en plaatmaterialen;2 werkzame personen;2006, 1 januari;5
6477;202 VV fineer- en plaatmaterialen;2 werkzame personen;2007, 1 januari;5
6478;202 VV fineer- en plaatmaterialen;2 werkzame personen;2008, 1 januari;5
6479;202 VV fineer- en plaatmaterialen;2 werkzame personen;2009, 1 januari;5
6480;202 VV fineer- en plaatmaterialen;3 tot 5 werkzame personen;2006, 1 januari;5
6481;202 VV fineer- en plaatmaterialen;3 tot 5 werkzame personen;2007, 1 januari;10
6482;202 VV fineer- en plaatmaterialen;3 tot 5 werkzame personen;2008, 1 januari;5
6483;202 VV fineer- en plaatmaterialen;3 tot 5 werkzame personen;2009, 1 januari;5
6484;202 VV fineer- en plaatmaterialen;5 tot 10 werkzame personen;2006, 1 januari;5
6485;202 VV fineer- en plaatmaterialen;5 tot 10 werkzame personen;2007, 1 januari;5
6486;202 VV fineer- en plaatmaterialen;5 tot 10 werkzame personen;2008, 1 januari;5
6487;202 VV fineer- en plaatmaterialen;5 tot 10 werkzame personen;2009, 1 januari;0
6488;202 VV fineer- en plaatmaterialen;10 tot 20 werkzame personen;2006, 1 januari;5
6489;202 VV fineer- en plaatmaterialen;10 tot 20 werkzame personen;2007, 1 januari;5
6490;202 VV fineer- en plaatmaterialen;10 tot 20 werkzame personen;2008, 1 januari;0
6491;202 VV fineer- en plaatmaterialen;10 tot 20 werkzame personen;2009, 1 januari;5
6492;202 VV fineer- en plaatmaterialen;20 tot 50 werkzame personen;2006, 1 januari;5
6493;202 VV fineer- en plaatmaterialen;20 tot 50 werkzame personen;2007, 1 januari;5
6494;202 VV fineer- en plaatmaterialen;20 tot 50 werkzame personen;2008, 1 januari;5
6495;202 VV fineer- en plaatmaterialen;20 tot 50 werkzame personen;2009, 1 januari;5
6496;202 VV fineer- en plaatmaterialen;50 tot 100 werkzame personen;2006, 1 januari;0
