ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;InkomstenniveauHuishouden;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
2751;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;< 2 keer minimumloon;2005/'06;49100.0;7450.0;41650.0;15.2
2752;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;< 2 keer minimumloon;2006/'07;48130.0;7000.0;41130.0;14.5
2753;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;< 2 keer minimumloon;2007/'08;44630.0;6510.0;38130.0;14.6
2754;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;< 2 keer minimumloon;2008/'09;48930.0;5900.0;43030.0;12.1
2755;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;< 0,9 keer minimumloon;2004/'05;18190.0;3430.0;14760.0;18.9
2756;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;< 0,9 keer minimumloon;2005/'06;20780.0;3380.0;17390.0;16.3
2757;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;< 0,9 keer minimumloon;2006/'07;20600.0;3190.0;17410.0;15.5
2758;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;< 0,9 keer minimumloon;2007/'08;17010.0;2670.0;14340.0;15.7
2759;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;< 0,9 keer minimumloon;2008/'09;19840.0;2430.0;17410.0;12.2
2760;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2004/'05;4890.0;890.0;4000.0;18.2
2761;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2005/'06;5320.0;880.0;4440.0;16.5
2762;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2006/'07;5520.0;890.0;4640.0;16.1
2763;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2007/'08;5580.0;840.0;4740.0;15.0
2764;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;0,9 tot 1,1 keer minimumloon;2008/'09;5760.0;840.0;4930.0;14.5
2765;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2004/'05;10630.0;1610.0;9020.0;15.2
2766;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2005/'06;12400.0;1770.0;10640.0;14.2
2767;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2006/'07;11120.0;1550.0;9570.0;14.0
2768;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2007/'08;10870.0;1530.0;9340.0;14.1
2769;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;1,1 tot 1,5 keer minimumloon;2008/'09;12640.0;1460.0;11190.0;11.5
2770;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;1,5 tot 2 keer minimumloon;2004/'05;9400.0;1390.0;8010.0;14.8
2771;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;1,5 tot 2 keer minimumloon;2005/'06;10610.0;1420.0;9190.0;13.4
2772;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;1,5 tot 2 keer minimumloon;2006/'07;10890.0;1370.0;9520.0;12.5
2773;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;1,5 tot 2 keer minimumloon;2007/'08;11180.0;1460.0;9720.0;13.1
2774;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;1,5 tot 2 keer minimumloon;2008/'09;10690.0;1180.0;9510.0;11.1
2775;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;2 tot 4 keer minimumloon;2004/'05;26240.0;3630.0;22610.0;13.8
2776;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;2 tot 4 keer minimumloon;2005/'06;29450.0;3430.0;26020.0;11.6
2777;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;2 tot 4 keer minimumloon;2006/'07;29680.0;3430.0;26250.0;11.6
2778;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;2 tot 4 keer minimumloon;2007/'08;31930.0;3540.0;28400.0;11.1
2779;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;2 tot 4 keer minimumloon;2008/'09;29360.0;2890.0;26470.0;9.8
2780;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;>= 4 keer minimumloon;2004/'05;10980.0;1370.0;9610.0;12.4
2781;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;>= 4 keer minimumloon;2005/'06;12330.0;1240.0;11090.0;10.1
2782;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;>= 4 keer minimumloon;2006/'07;14290.0;1310.0;12980.0;9.2
2783;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;>= 4 keer minimumloon;2007/'08;17930.0;1700.0;16230.0;9.5
2784;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;>= 4 keer minimumloon;2008/'09;15900.0;1410.0;14490.0;8.9
2785;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;Inkomstenniveau onbekend;2004/'05;1250.0;370.0;880.0;29.8
2786;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;Inkomstenniveau onbekend;2005/'06;1500.0;400.0;1100.0;26.7
2787;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;Inkomstenniveau onbekend;2006/'07;2620.0;490.0;2120.0;18.9
2788;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;Inkomstenniveau onbekend;2007/'08;1000.0;300.0;700.0;30.1
2789;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);22 jaar of jonger;Inkomstenniveau onbekend;2008/'09;700.0;220.0;470.0;32.1
2790;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Totaal inkomstenniveau huishouden;2004/'05;10790.0;1320.0;9480.0;12.2
2791;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Totaal inkomstenniveau huishouden;2005/'06;12010.0;1340.0;10670.0;11.1
2792;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Totaal inkomstenniveau huishouden;2006/'07;12260.0;1200.0;11060.0;9.8
2793;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Totaal inkomstenniveau huishouden;2007/'08;12170.0;940.0;11220.0;7.8
2794;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Totaal inkomstenniveau huishouden;2008/'09;11840.0;780.0;11060.0;6.6
2795;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;< 2 keer minimumloon;2004/'05;5240.0;710.0;4530.0;13.5
2796;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;< 2 keer minimumloon;2005/'06;5890.0;760.0;5130.0;12.9
2797;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;< 2 keer minimumloon;2006/'07;5860.0;650.0;5210.0;11.1
2798;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;< 2 keer minimumloon;2007/'08;5380.0;500.0;4880.0;9.3
2799;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;< 2 keer minimumloon;2008/'09;5360.0;420.0;4930.0;7.9
2800;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;< 0,9 keer minimumloon;2004/'05;1010.0;170.0;840.0;16.5
2801;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;< 0,9 keer minimumloon;2005/'06;1090.0;180.0;910.0;16.5
2802;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;< 0,9 keer minimumloon;2006/'07;1200.0;160.0;1040.0;13.6
2803;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;< 0,9 keer minimumloon;2007/'08;920.0;110.0;810.0;11.6
2804;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;< 0,9 keer minimumloon;2008/'09;850.0;90.0;760.0;10.4
2805;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2004/'05;1110.0;170.0;940.0;15.6
2806;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2005/'06;1220.0;180.0;1040.0;14.9
2807;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2006/'07;1150.0;140.0;1010.0;12.4
2808;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2007/'08;1100.0;130.0;970.0;12.1
2809;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;0,9 tot 1,1 keer minimumloon;2008/'09;1130.0;110.0;1020.0;9.9
2810;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2004/'05;1850.0;220.0;1630.0;12.0
2811;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2005/'06;2150.0;250.0;1900.0;11.4
2812;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2006/'07;1970.0;190.0;1780.0;9.8
2813;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2007/'08;1850.0;140.0;1710.0;7.6
2814;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;1,1 tot 1,5 keer minimumloon;2008/'09;1990.0;140.0;1860.0;6.8
2815;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;1,5 tot 2 keer minimumloon;2004/'05;1270.0;150.0;1130.0;11.5
2816;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;1,5 tot 2 keer minimumloon;2005/'06;1420.0;160.0;1270.0;10.9
2817;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;1,5 tot 2 keer minimumloon;2006/'07;1540.0;150.0;1390.0;9.7
2818;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;1,5 tot 2 keer minimumloon;2007/'08;1510.0;120.0;1390.0;8.1
2819;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;1,5 tot 2 keer minimumloon;2008/'09;1390.0;90.0;1300.0;6.3
2820;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;2 tot 4 keer minimumloon;2004/'05;3970.0;430.0;3540.0;10.9
2821;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;2 tot 4 keer minimumloon;2005/'06;4340.0;380.0;3960.0;8.8
2822;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;2 tot 4 keer minimumloon;2006/'07;4260.0;350.0;3910.0;8.2
2823;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;2 tot 4 keer minimumloon;2007/'08;4430.0;280.0;4150.0;6.2
2824;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;2 tot 4 keer minimumloon;2008/'09;4330.0;250.0;4080.0;5.7
2825;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;>= 4 keer minimumloon;2004/'05;1440.0;130.0;1320.0;8.9
2826;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;>= 4 keer minimumloon;2005/'06;1640.0;140.0;1500.0;8.5
2827;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;>= 4 keer minimumloon;2006/'07;1850.0;130.0;1720.0;7.1
2828;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;>= 4 keer minimumloon;2007/'08;2200.0;120.0;2080.0;5.3
2829;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;>= 4 keer minimumloon;2008/'09;2030.0;70.0;1960.0;3.4
2830;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Inkomstenniveau onbekend;2004/'05;140.0;50.0;90.0;33.6
2831;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Inkomstenniveau onbekend;2005/'06;140.0;50.0;90.0;37.4
2832;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Inkomstenniveau onbekend;2006/'07;280.0;70.0;210.0;23.3
2833;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Inkomstenniveau onbekend;2007/'08;170.0;50.0;120.0;29.2
2834;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);17 jaar of jonger;Inkomstenniveau onbekend;2008/'09;120.0;40.0;80.0;32.3
2835;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal inkomstenniveau huishouden;2004/'05;70790.0;11380.0;59410.0;16.1
2836;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal inkomstenniveau huishouden;2005/'06;80370.0;11180.0;69190.0;13.9
2837;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal inkomstenniveau huishouden;2006/'07;82460.0;11040.0;71420.0;13.4
2838;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal inkomstenniveau huishouden;2007/'08;83320.0;11100.0;72220.0;13.3
2839;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Totaal inkomstenniveau huishouden;2008/'09;83050.0;9650.0;73410.0;11.6
2840;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;< 2 keer minimumloon;2004/'05;37870.0;6620.0;31250.0;17.5
2841;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;< 2 keer minimumloon;2005/'06;43210.0;6680.0;36530.0;15.5
2842;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;< 2 keer minimumloon;2006/'07;42270.0;6350.0;35920.0;15.0
2843;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;< 2 keer minimumloon;2007/'08;39250.0;6000.0;33250.0;15.3
2844;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;< 2 keer minimumloon;2008/'09;43570.0;5480.0;38090.0;12.6
2845;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;< 0,9 keer minimumloon;2004/'05;17180.0;3270.0;13920.0;19.0
2846;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;< 0,9 keer minimumloon;2005/'06;19680.0;3200.0;16480.0;16.3
2847;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;< 0,9 keer minimumloon;2006/'07;19400.0;3030.0;16370.0;15.6
2848;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;< 0,9 keer minimumloon;2007/'08;16090.0;2560.0;13530.0;15.9
2849;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;< 0,9 keer minimumloon;2008/'09;18990.0;2340.0;16650.0;12.3
2850;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2004/'05;3780.0;720.0;3060.0;19.0
2851;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2005/'06;4090.0;700.0;3400.0;17.0
2852;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2006/'07;4370.0;750.0;3630.0;17.1
2853;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2007/'08;4470.0;710.0;3770.0;15.8
2854;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;0,9 tot 1,1 keer minimumloon;2008/'09;4640.0;730.0;3910.0;15.6
2855;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;1,1 tot 1,5 keer minimumloon;2004/'05;8780.0;1390.0;7390.0;15.9
2856;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;1,1 tot 1,5 keer minimumloon;2005/'06;10250.0;1520.0;8730.0;14.8
2857;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;1,1 tot 1,5 keer minimumloon;2006/'07;9150.0;1360.0;7790.0;14.8
2858;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;1,1 tot 1,5 keer minimumloon;2007/'08;9020.0;1390.0;7630.0;15.4
2859;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;1,1 tot 1,5 keer minimumloon;2008/'09;10650.0;1320.0;9330.0;12.4
2860;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;1,5 tot 2 keer minimumloon;2004/'05;8130.0;1240.0;6880.0;15.3
2861;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;1,5 tot 2 keer minimumloon;2005/'06;9180.0;1270.0;7920.0;13.8
2862;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;1,5 tot 2 keer minimumloon;2006/'07;9350.0;1220.0;8130.0;13.0
2863;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;1,5 tot 2 keer minimumloon;2007/'08;9670.0;1340.0;8330.0;13.9
2864;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;1,5 tot 2 keer minimumloon;2008/'09;9300.0;1090.0;8200.0;11.8
2865;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;2 tot 4 keer minimumloon;2004/'05;22280.0;3200.0;19080.0;14.4
2866;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;2 tot 4 keer minimumloon;2005/'06;25110.0;3050.0;22060.0;12.1
2867;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;2 tot 4 keer minimumloon;2006/'07;25420.0;3080.0;22340.0;12.1
2868;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;2 tot 4 keer minimumloon;2007/'08;27510.0;3260.0;24250.0;11.9
2869;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;2 tot 4 keer minimumloon;2008/'09;25030.0;2640.0;22390.0;10.6
2870;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;>= 4 keer minimumloon;2004/'05;9530.0;1240.0;8300.0;13.0
2871;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;>= 4 keer minimumloon;2005/'06;10690.0;1100.0;9590.0;10.3
2872;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;>= 4 keer minimumloon;2006/'07;12440.0;1180.0;11260.0;9.5
2873;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;>= 4 keer minimumloon;2007/'08;15730.0;1580.0;14150.0;10.1
2874;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;>= 4 keer minimumloon;2008/'09;13880.0;1340.0;12540.0;9.7
2875;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Inkomstenniveau onbekend;2004/'05;1110.0;330.0;790.0;29.3
2876;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Inkomstenniveau onbekend;2005/'06;1360.0;350.0;1010.0;25.6
2877;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Inkomstenniveau onbekend;2006/'07;2340.0;430.0;1910.0;18.4
2878;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Inkomstenniveau onbekend;2007/'08;830.0;250.0;580.0;30.3
2879;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);18 tot 23 jaar;Inkomstenniveau onbekend;2008/'09;570.0;180.0;390.0;32.1
2880;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;Totaal inkomstenniveau huishouden;2004/'05;26330.0;7610.0;18720.0;28.9
2881;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;Totaal inkomstenniveau huishouden;2005/'06;31140.0;7440.0;23700.0;23.9
2882;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;Totaal inkomstenniveau huishouden;2006/'07;33890.0;7410.0;26470.0;21.9
2883;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;Totaal inkomstenniveau huishouden;2007/'08;38180.0;8150.0;30040.0;21.3
2884;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;Totaal inkomstenniveau huishouden;2008/'09;39820.0;7610.0;32210.0;19.1
2885;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;< 2 keer minimumloon;2004/'05;13470.0;4200.0;9270.0;31.2
2886;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;< 2 keer minimumloon;2005/'06;16180.0;4180.0;12000.0;25.8
2887;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;< 2 keer minimumloon;2006/'07;17370.0;4080.0;13290.0;23.5
2888;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;< 2 keer minimumloon;2007/'08;18550.0;4210.0;14340.0;22.7
2889;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;< 2 keer minimumloon;2008/'09;20600.0;4180.0;16420.0;20.3
2890;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;< 0,9 keer minimumloon;2004/'05;4290.0;1360.0;2930.0;31.7
2891;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;< 0,9 keer minimumloon;2005/'06;5680.0;1560.0;4120.0;27.5
2892;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;< 0,9 keer minimumloon;2006/'07;5990.0;1430.0;4560.0;23.9
2893;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;< 0,9 keer minimumloon;2007/'08;5960.0;1360.0;4600.0;22.9
2894;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;< 0,9 keer minimumloon;2008/'09;8440.0;1480.0;6970.0;17.5
2895;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2004/'05;2140.0;700.0;1450.0;32.6
2896;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2005/'06;2490.0;650.0;1840.0;25.9
2897;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2006/'07;2710.0;650.0;2050.0;24.1
2898;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2007/'08;3030.0;740.0;2300.0;24.3
2899;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;0,9 tot 1,1 keer minimumloon;2008/'09;2710.0;760.0;1950.0;27.9
2900;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2004/'05;3830.0;1170.0;2650.0;30.7
2901;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2005/'06;4270.0;1080.0;3190.0;25.2
2902;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2006/'07;4500.0;1080.0;3420.0;24.1
2903;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2007/'08;4930.0;1120.0;3820.0;22.6
2904;Totaal mannen en vrouwen;Allochtonen;Mbo (inclusief extraneï);23 jaar of ouder;1,1 tot 1,5 keer minimumloon;2008/'09;4800.0;1080.0;3710.0;22.6
