ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
9238;Listed monuments total;Goirle;1999;8
9239;Listed monuments total;Goirle;2000;8
9240;Listed monuments total;Goirle;2001;29
9241;Listed monuments total;Goirle;2002;35
9242;Listed monuments total;Goirle;2003;35
9243;Listed monuments total;Goirle;2004;39
9244;Listed monuments total;Goirle;2005;39
9245;Listed monuments total;Goirle;2006;42
9246;Listed monuments total;Goirle;2007;42
9247;Listed monuments total;Goirle;2008;42
9248;Listed monuments total;Goirle;2009;42
9249;Listed monuments total;Goirle;2010;42
9250;Listed monuments total;Goirle;2011;42
9251;Listed monuments total;Goirle;2012;42
9252;Listed monuments total;Goirle;2013;42
9253;Listed monuments total;Goirle;2014;42
9254;Listed monuments total;Goirle;2015;42
9255;Listed monuments total;Goirle;2016;42
9256;Listed monuments total;Goirle;2017;42
9257;Listed monuments total;Goirle;2018;42
9258;Listed monuments total;Goirle;2019;42
9259;Listed monuments total;Goirle;2020;42
9260;Listed monuments total;Goirle;2021;42
9261;Listed monuments total;Goirle;2022;42
9262;Listed monuments total;Goirle;2023;42
9263;Listed monuments total;Gooise Meren;1965;0
9264;Listed monuments total;Gooise Meren;1966;0
9265;Listed monuments total;Gooise Meren;1967;0
9266;Listed monuments total;Gooise Meren;1968;0
9267;Listed monuments total;Gooise Meren;1969;102
9268;Listed monuments total;Gooise Meren;1970;102
9269;Listed monuments total;Gooise Meren;1971;102
9270;Listed monuments total;Gooise Meren;1972;103
9271;Listed monuments total;Gooise Meren;1973;142
9272;Listed monuments total;Gooise Meren;1974;142
9273;Listed monuments total;Gooise Meren;1975;144
9274;Listed monuments total;Gooise Meren;1976;145
9275;Listed monuments total;Gooise Meren;1977;146
9276;Listed monuments total;Gooise Meren;1978;148
9277;Listed monuments total;Gooise Meren;1979;149
9278;Listed monuments total;Gooise Meren;1980;150
9279;Listed monuments total;Gooise Meren;1981;150
9280;Listed monuments total;Gooise Meren;1982;150
9281;Listed monuments total;Gooise Meren;1983;150
9282;Listed monuments total;Gooise Meren;1984;150
9283;Listed monuments total;Gooise Meren;1985;150
9284;Listed monuments total;Gooise Meren;1986;150
9285;Listed monuments total;Gooise Meren;1987;150
9286;Listed monuments total;Gooise Meren;1988;150
9287;Listed monuments total;Gooise Meren;1989;150
9288;Listed monuments total;Gooise Meren;1990;149
9289;Listed monuments total;Gooise Meren;1991;150
9290;Listed monuments total;Gooise Meren;1992;152
9291;Listed monuments total;Gooise Meren;1993;152
9292;Listed monuments total;Gooise Meren;1994;185
9293;Listed monuments total;Gooise Meren;1995;185
9294;Listed monuments total;Gooise Meren;1996;185
9295;Listed monuments total;Gooise Meren;1997;185
9296;Listed monuments total;Gooise Meren;1998;185
9297;Listed monuments total;Gooise Meren;1999;202
9298;Listed monuments total;Gooise Meren;2000;249
9299;Listed monuments total;Gooise Meren;2001;286
9300;Listed monuments total;Gooise Meren;2002;286
9301;Listed monuments total;Gooise Meren;2003;286
9302;Listed monuments total;Gooise Meren;2004;288
9303;Listed monuments total;Gooise Meren;2005;288
9304;Listed monuments total;Gooise Meren;2006;289
9305;Listed monuments total;Gooise Meren;2007;293
9306;Listed monuments total;Gooise Meren;2008;293
9307;Listed monuments total;Gooise Meren;2009;293
9308;Listed monuments total;Gooise Meren;2010;293
9309;Listed monuments total;Gooise Meren;2011;293
9310;Listed monuments total;Gooise Meren;2012;293
9311;Listed monuments total;Gooise Meren;2013;321
9312;Listed monuments total;Gooise Meren;2014;311
9313;Listed monuments total;Gooise Meren;2015;311
9314;Listed monuments total;Gooise Meren;2016;311
9315;Listed monuments total;Gooise Meren;2017;322
9316;Listed monuments total;Gooise Meren;2018;311
9317;Listed monuments total;Gooise Meren;2019;310
9318;Listed monuments total;Gooise Meren;2020;308
9319;Listed monuments total;Gooise Meren;2021;315
9320;Listed monuments total;Gooise Meren;2022;315
9321;Listed monuments total;Gooise Meren;2023;315
9322;Listed monuments total;Gorinchem;1965;0
9323;Listed monuments total;Gorinchem;1966;132
9324;Listed monuments total;Gorinchem;1967;133
9325;Listed monuments total;Gorinchem;1968;133
9326;Listed monuments total;Gorinchem;1969;133
9327;Listed monuments total;Gorinchem;1970;135
9328;Listed monuments total;Gorinchem;1971;140
9329;Listed monuments total;Gorinchem;1972;141
9330;Listed monuments total;Gorinchem;1973;142
9331;Listed monuments total;Gorinchem;1974;144
9332;Listed monuments total;Gorinchem;1975;149
9333;Listed monuments total;Gorinchem;1976;165
9334;Listed monuments total;Gorinchem;1977;165
9335;Listed monuments total;Gorinchem;1978;167
9336;Listed monuments total;Gorinchem;1979;168
9337;Listed monuments total;Gorinchem;1980;168
9338;Listed monuments total;Gorinchem;1981;169
9339;Listed monuments total;Gorinchem;1982;169
9340;Listed monuments total;Gorinchem;1983;171
9341;Listed monuments total;Gorinchem;1984;171
9342;Listed monuments total;Gorinchem;1985;171
9343;Listed monuments total;Gorinchem;1986;171
9344;Listed monuments total;Gorinchem;1987;172
9345;Listed monuments total;Gorinchem;1988;174
9346;Listed monuments total;Gorinchem;1989;174
9347;Listed monuments total;Gorinchem;1990;174
9348;Listed monuments total;Gorinchem;1991;174
9349;Listed monuments total;Gorinchem;1992;174
9350;Listed monuments total;Gorinchem;1993;198
9351;Listed monuments total;Gorinchem;1994;198
9352;Listed monuments total;Gorinchem;1995;198
9353;Listed monuments total;Gorinchem;1996;198
9354;Listed monuments total;Gorinchem;1997;198
9355;Listed monuments total;Gorinchem;1998;197
9356;Listed monuments total;Gorinchem;1999;197
9357;Listed monuments total;Gorinchem;2000;197
9358;Listed monuments total;Gorinchem;2001;197
9359;Listed monuments total;Gorinchem;2002;228
9360;Listed monuments total;Gorinchem;2003;228
9361;Listed monuments total;Gorinchem;2004;227
9362;Listed monuments total;Gorinchem;2005;229
9363;Listed monuments total;Gorinchem;2006;230
9364;Listed monuments total;Gorinchem;2007;230
9365;Listed monuments total;Gorinchem;2008;229
9366;Listed monuments total;Gorinchem;2009;229
9367;Listed monuments total;Gorinchem;2010;231
9368;Listed monuments total;Gorinchem;2011;232
9369;Listed monuments total;Gorinchem;2012;232
9370;Listed monuments total;Gorinchem;2013;218
9371;Listed monuments total;Gorinchem;2014;220
9372;Listed monuments total;Gorinchem;2015;220
9373;Listed monuments total;Gorinchem;2016;220
9374;Listed monuments total;Gorinchem;2017;220
9375;Listed monuments total;Gorinchem;2018;220
9376;Listed monuments total;Gorinchem;2019;220
9377;Listed monuments total;Gorinchem;2020;217
9378;Listed monuments total;Gorinchem;2021;217
9379;Listed monuments total;Gorinchem;2022;216
9380;Listed monuments total;Gorinchem;2023;216
9381;Listed monuments total;Gouda;1965;0
9382;Listed monuments total;Gouda;1966;281
9383;Listed monuments total;Gouda;1967;282
9384;Listed monuments total;Gouda;1968;282
9385;Listed monuments total;Gouda;1969;282
9386;Listed monuments total;Gouda;1970;283
9387;Listed monuments total;Gouda;1971;283
9388;Listed monuments total;Gouda;1972;283
9389;Listed monuments total;Gouda;1973;283
9390;Listed monuments total;Gouda;1974;283
9391;Listed monuments total;Gouda;1975;283
9392;Listed monuments total;Gouda;1976;283
9393;Listed monuments total;Gouda;1977;284
9394;Listed monuments total;Gouda;1978;299
9395;Listed monuments total;Gouda;1979;299
9396;Listed monuments total;Gouda;1980;300
9397;Listed monuments total;Gouda;1981;300
9398;Listed monuments total;Gouda;1982;300
9399;Listed monuments total;Gouda;1983;301
9400;Listed monuments total;Gouda;1984;301
9401;Listed monuments total;Gouda;1985;301
9402;Listed monuments total;Gouda;1986;302
9403;Listed monuments total;Gouda;1987;302
9404;Listed monuments total;Gouda;1988;304
9405;Listed monuments total;Gouda;1989;304
9406;Listed monuments total;Gouda;1990;304
9407;Listed monuments total;Gouda;1991;304
9408;Listed monuments total;Gouda;1992;304
9409;Listed monuments total;Gouda;1993;304
9410;Listed monuments total;Gouda;1994;304
9411;Listed monuments total;Gouda;1995;304
9412;Listed monuments total;Gouda;1996;302
9413;Listed monuments total;Gouda;1997;302
9414;Listed monuments total;Gouda;1998;302
9415;Listed monuments total;Gouda;1999;302
9416;Listed monuments total;Gouda;2000;351
9417;Listed monuments total;Gouda;2001;353
9418;Listed monuments total;Gouda;2002;355
9419;Listed monuments total;Gouda;2003;355
9420;Listed monuments total;Gouda;2004;356
9421;Listed monuments total;Gouda;2005;355
9422;Listed monuments total;Gouda;2006;355
9423;Listed monuments total;Gouda;2007;355
9424;Listed monuments total;Gouda;2008;355
9425;Listed monuments total;Gouda;2009;355
9426;Listed monuments total;Gouda;2010;355
9427;Listed monuments total;Gouda;2011;355
9428;Listed monuments total;Gouda;2012;355
9429;Listed monuments total;Gouda;2013;355
9430;Listed monuments total;Gouda;2014;355
9431;Listed monuments total;Gouda;2015;355
9432;Listed monuments total;Gouda;2016;355
9433;Listed monuments total;Gouda;2017;354
9434;Listed monuments total;Gouda;2018;354
9435;Listed monuments total;Gouda;2019;354
9436;Listed monuments total;Gouda;2020;354
9437;Listed monuments total;Gouda;2021;354
9438;Listed monuments total;Gouda;2022;354
9439;Listed monuments total;Gouda;2023;354
9440;Listed monuments total;'s-Gravenhage (gemeente);1965;0
9441;Listed monuments total;'s-Gravenhage (gemeente);1966;0
9442;Listed monuments total;'s-Gravenhage (gemeente);1967;575
9443;Listed monuments total;'s-Gravenhage (gemeente);1968;576
9444;Listed monuments total;'s-Gravenhage (gemeente);1969;577
9445;Listed monuments total;'s-Gravenhage (gemeente);1970;581
9446;Listed monuments total;'s-Gravenhage (gemeente);1971;590
9447;Listed monuments total;'s-Gravenhage (gemeente);1972;597
9448;Listed monuments total;'s-Gravenhage (gemeente);1973;615
9449;Listed monuments total;'s-Gravenhage (gemeente);1974;679
9450;Listed monuments total;'s-Gravenhage (gemeente);1975;686
9451;Listed monuments total;'s-Gravenhage (gemeente);1976;697
9452;Listed monuments total;'s-Gravenhage (gemeente);1977;702
9453;Listed monuments total;'s-Gravenhage (gemeente);1978;709
9454;Listed monuments total;'s-Gravenhage (gemeente);1979;709
9455;Listed monuments total;'s-Gravenhage (gemeente);1980;712
9456;Listed monuments total;'s-Gravenhage (gemeente);1981;725
9457;Listed monuments total;'s-Gravenhage (gemeente);1982;725
9458;Listed monuments total;'s-Gravenhage (gemeente);1983;725
9459;Listed monuments total;'s-Gravenhage (gemeente);1984;728
9460;Listed monuments total;'s-Gravenhage (gemeente);1985;739
9461;Listed monuments total;'s-Gravenhage (gemeente);1986;742
9462;Listed monuments total;'s-Gravenhage (gemeente);1987;743
9463;Listed monuments total;'s-Gravenhage (gemeente);1988;743
9464;Listed monuments total;'s-Gravenhage (gemeente);1989;750
9465;Listed monuments total;'s-Gravenhage (gemeente);1990;749
9466;Listed monuments total;'s-Gravenhage (gemeente);1991;758
9467;Listed monuments total;'s-Gravenhage (gemeente);1992;758
9468;Listed monuments total;'s-Gravenhage (gemeente);1993;967
9469;Listed monuments total;'s-Gravenhage (gemeente);1994;1099
9470;Listed monuments total;'s-Gravenhage (gemeente);1995;1122
9471;Listed monuments total;'s-Gravenhage (gemeente);1996;1123
9472;Listed monuments total;'s-Gravenhage (gemeente);1997;1133
9473;Listed monuments total;'s-Gravenhage (gemeente);1998;1137
9474;Listed monuments total;'s-Gravenhage (gemeente);1999;1145
9475;Listed monuments total;'s-Gravenhage (gemeente);2000;1145
9476;Listed monuments total;'s-Gravenhage (gemeente);2001;1145
9477;Listed monuments total;'s-Gravenhage (gemeente);2002;1145
9478;Listed monuments total;'s-Gravenhage (gemeente);2003;1145
9479;Listed monuments total;'s-Gravenhage (gemeente);2004;1153
9480;Listed monuments total;'s-Gravenhage (gemeente);2005;1157
9481;Listed monuments total;'s-Gravenhage (gemeente);2006;1158
9482;Listed monuments total;'s-Gravenhage (gemeente);2007;1158
9483;Listed monuments total;'s-Gravenhage (gemeente);2008;1158
9484;Listed monuments total;'s-Gravenhage (gemeente);2009;1159
9485;Listed monuments total;'s-Gravenhage (gemeente);2010;1169
9486;Listed monuments total;'s-Gravenhage (gemeente);2011;1173
9487;Listed monuments total;'s-Gravenhage (gemeente);2012;1169
9488;Listed monuments total;'s-Gravenhage (gemeente);2013;1163
9489;Listed monuments total;'s-Gravenhage (gemeente);2014;1166
9490;Listed monuments total;'s-Gravenhage (gemeente);2015;1164
9491;Listed monuments total;'s-Gravenhage (gemeente);2016;1163
9492;Listed monuments total;'s-Gravenhage (gemeente);2017;1165
9493;Listed monuments total;'s-Gravenhage (gemeente);2018;1164
9494;Listed monuments total;'s-Gravenhage (gemeente);2019;1165
9495;Listed monuments total;'s-Gravenhage (gemeente);2020;1163
9496;Listed monuments total;'s-Gravenhage (gemeente);2021;1164
9497;Listed monuments total;'s-Gravenhage (gemeente);2022;1164
9498;Listed monuments total;'s-Gravenhage (gemeente);2023;1164
9499;Listed monuments total;Groningen (gemeente);1965;0
9500;Listed monuments total;Groningen (gemeente);1966;0
9501;Listed monuments total;Groningen (gemeente);1967;0
9502;Listed monuments total;Groningen (gemeente);1968;0
9503;Listed monuments total;Groningen (gemeente);1969;0
9504;Listed monuments total;Groningen (gemeente);1970;0
9505;Listed monuments total;Groningen (gemeente);1971;324
9506;Listed monuments total;Groningen (gemeente);1972;331
9507;Listed monuments total;Groningen (gemeente);1973;372
9508;Listed monuments total;Groningen (gemeente);1974;378
9509;Listed monuments total;Groningen (gemeente);1975;397
9510;Listed monuments total;Groningen (gemeente);1976;411
9511;Listed monuments total;Groningen (gemeente);1977;419
9512;Listed monuments total;Groningen (gemeente);1978;424
9513;Listed monuments total;Groningen (gemeente);1979;426
9514;Listed monuments total;Groningen (gemeente);1980;448
9515;Listed monuments total;Groningen (gemeente);1981;448
9516;Listed monuments total;Groningen (gemeente);1982;449
9517;Listed monuments total;Groningen (gemeente);1983;452
9518;Listed monuments total;Groningen (gemeente);1984;452
9519;Listed monuments total;Groningen (gemeente);1985;452
9520;Listed monuments total;Groningen (gemeente);1986;452
9521;Listed monuments total;Groningen (gemeente);1987;453
9522;Listed monuments total;Groningen (gemeente);1988;453
9523;Listed monuments total;Groningen (gemeente);1989;454
9524;Listed monuments total;Groningen (gemeente);1990;453
9525;Listed monuments total;Groningen (gemeente);1991;453
9526;Listed monuments total;Groningen (gemeente);1992;455
9527;Listed monuments total;Groningen (gemeente);1993;455
9528;Listed monuments total;Groningen (gemeente);1994;455
9529;Listed monuments total;Groningen (gemeente);1995;742
9530;Listed monuments total;Groningen (gemeente);1996;743
9531;Listed monuments total;Groningen (gemeente);1997;745
9532;Listed monuments total;Groningen (gemeente);1998;753
9533;Listed monuments total;Groningen (gemeente);1999;818
9534;Listed monuments total;Groningen (gemeente);2000;818
9535;Listed monuments total;Groningen (gemeente);2001;822
9536;Listed monuments total;Groningen (gemeente);2002;823
9537;Listed monuments total;Groningen (gemeente);2003;825
9538;Listed monuments total;Groningen (gemeente);2004;831
9539;Listed monuments total;Groningen (gemeente);2005;838
9540;Listed monuments total;Groningen (gemeente);2006;838
9541;Listed monuments total;Groningen (gemeente);2007;839
9542;Listed monuments total;Groningen (gemeente);2008;839
9543;Listed monuments total;Groningen (gemeente);2009;839
9544;Listed monuments total;Groningen (gemeente);2010;841
9545;Listed monuments total;Groningen (gemeente);2011;849
9546;Listed monuments total;Groningen (gemeente);2012;849
9547;Listed monuments total;Groningen (gemeente);2013;843
9548;Listed monuments total;Groningen (gemeente);2014;843
9549;Listed monuments total;Groningen (gemeente);2015;844
9550;Listed monuments total;Groningen (gemeente);2016;844
9551;Listed monuments total;Groningen (gemeente);2017;844
9552;Listed monuments total;Groningen (gemeente);2018;844
9553;Listed monuments total;Groningen (gemeente);2019;844
9554;Listed monuments total;Groningen (gemeente);2020;844
9555;Listed monuments total;Groningen (gemeente);2021;844
9556;Listed monuments total;Groningen (gemeente);2022;844
9557;Listed monuments total;Groningen (gemeente);2023;844
9558;Listed monuments total;Gulpen-Wittem;1965;0
9559;Listed monuments total;Gulpen-Wittem;1966;8
9560;Listed monuments total;Gulpen-Wittem;1967;216
9561;Listed monuments total;Gulpen-Wittem;1968;216
9562;Listed monuments total;Gulpen-Wittem;1969;217
9563;Listed monuments total;Gulpen-Wittem;1970;217
9564;Listed monuments total;Gulpen-Wittem;1971;221
9565;Listed monuments total;Gulpen-Wittem;1972;222
9566;Listed monuments total;Gulpen-Wittem;1973;223
9567;Listed monuments total;Gulpen-Wittem;1974;223
9568;Listed monuments total;Gulpen-Wittem;1975;224
9569;Listed monuments total;Gulpen-Wittem;1976;225
9570;Listed monuments total;Gulpen-Wittem;1977;225
9571;Listed monuments total;Gulpen-Wittem;1978;226
9572;Listed monuments total;Gulpen-Wittem;1979;228
9573;Listed monuments total;Gulpen-Wittem;1980;228
