ID;Geslacht;Landen;MeerOfMinderjarig;Perioden;BeslissingenOntvangenDublinVerzoeken_1;BeslissingenVerzondenDublinVerzoeken_2;TotaalEersteBeslissingen_3;TotaalHeroverwegingsBeslissingen_4;PositieveEersteBeslissingen_5;NegatieveEersteBeslissingen_6;PositieveHeroverwegingsbeslissingen_7;NegatieveHeroverwegingsbeslissingen_8;TotaalEersteBeslissingen_9;TotaalHeroverwegingsbeslissingen_10;PositieveEersteBeslissingen_11;NegatieveEersteBeslissingen_12;PositieveHeroverwegingsbeslissingen_13;NegatieveHeroverwegingsbeslissingen_14
843;Totaal mannen en vrouwen;Roemenië;Totaal;2017;5.0;15.0;5.0;0.0;0.0;5.0;0.0;0.0;15.0;0.0;10.0;5.0;0.0;0.0
844;Totaal mannen en vrouwen;Roemenië;Totaal;2018;5.0;45.0;5.0;0.0;5.0;0.0;0.0;0.0;40.0;5.0;35.0;5.0;5.0;0.0
845;Totaal mannen en vrouwen;Roemenië;Totaal;2019;5.0;45.0;5.0;0.0;5.0;0.0;0.0;0.0;40.0;5.0;30.0;10.0;0.0;5.0
846;Totaal mannen en vrouwen;Roemenië;Totaal;2020;5.0;105.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;10.0;75.0;20.0;5.0;5.0
847;Totaal mannen en vrouwen;Roemenië;Totaal;2021;0.0;165.0;0.0;0.0;0.0;0.0;0.0;0.0;145.0;20.0;100.0;45.0;5.0;15.0
848;Totaal mannen en vrouwen;Roemenië;Totaal;2022;0.0;155.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;15.0;95.0;45.0;5.0;10.0
849;Totaal mannen en vrouwen;Roemenië;Totaal;2023;0.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;115.0;5.0;85.0;30.0;5.0;5.0
850;Totaal mannen en vrouwen;Roemenië;Meerderjarig;2014;;;;;;;;;;;;;;
851;Totaal mannen en vrouwen;Roemenië;Meerderjarig;2015;;;;;;;;;;;;;;
852;Totaal mannen en vrouwen;Roemenië;Meerderjarig;2016;;;;;;;;;;;;;;
853;Totaal mannen en vrouwen;Roemenië;Meerderjarig;2017;;;;;;;;;;;;;;
854;Totaal mannen en vrouwen;Roemenië;Meerderjarig;2018;;;;;;;;;;;;;;
855;Totaal mannen en vrouwen;Roemenië;Meerderjarig;2019;;;;;;;;;;;;;;
856;Totaal mannen en vrouwen;Roemenië;Meerderjarig;2020;;;;;;;;;;;;;;
857;Totaal mannen en vrouwen;Roemenië;Meerderjarig;2021;0.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;135.0;20.0;90.0;40.0;5.0;15.0
858;Totaal mannen en vrouwen;Roemenië;Meerderjarig;2022;0.0;140.0;0.0;0.0;0.0;0.0;0.0;0.0;125.0;15.0;85.0;40.0;5.0;10.0
859;Totaal mannen en vrouwen;Roemenië;Meerderjarig;2023;0.0;105.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;5.0;80.0;20.0;0.0;5.0
860;Totaal mannen en vrouwen;Roemenië;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
861;Totaal mannen en vrouwen;Roemenië;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
862;Totaal mannen en vrouwen;Roemenië;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
863;Totaal mannen en vrouwen;Roemenië;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
864;Totaal mannen en vrouwen;Roemenië;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
865;Totaal mannen en vrouwen;Roemenië;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
866;Totaal mannen en vrouwen;Roemenië;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
867;Totaal mannen en vrouwen;Roemenië;Minderjarig met ouder of voogd;2021;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
868;Totaal mannen en vrouwen;Roemenië;Minderjarig met ouder of voogd;2022;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0
869;Totaal mannen en vrouwen;Roemenië;Minderjarig met ouder of voogd;2023;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;5.0;0.0;0.0
870;Totaal mannen en vrouwen;Roemenië;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
871;Totaal mannen en vrouwen;Roemenië;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
872;Totaal mannen en vrouwen;Roemenië;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
873;Totaal mannen en vrouwen;Roemenië;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
874;Totaal mannen en vrouwen;Roemenië;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
875;Totaal mannen en vrouwen;Roemenië;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
876;Totaal mannen en vrouwen;Roemenië;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
877;Totaal mannen en vrouwen;Roemenië;Minderjarig zonder ouder of voogd;2021;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;5.0;0.0;0.0
878;Totaal mannen en vrouwen;Roemenië;Minderjarig zonder ouder of voogd;2022;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0
879;Totaal mannen en vrouwen;Roemenië;Minderjarig zonder ouder of voogd;2023;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0
880;Totaal mannen en vrouwen;Slovenië;Totaal;2014;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
881;Totaal mannen en vrouwen;Slovenië;Totaal;2015;5.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;0.0;5.0;70.0;0.0;0.0
882;Totaal mannen en vrouwen;Slovenië;Totaal;2016;5.0;55.0;5.0;0.0;0.0;5.0;0.0;0.0;30.0;25.0;15.0;15.0;0.0;25.0
883;Totaal mannen en vrouwen;Slovenië;Totaal;2017;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;5.0;10.0;10.0;0.0;0.0
884;Totaal mannen en vrouwen;Slovenië;Totaal;2018;0.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;5.0;75.0;15.0;0.0;5.0
885;Totaal mannen en vrouwen;Slovenië;Totaal;2019;5.0;180.0;5.0;0.0;5.0;0.0;0.0;0.0;165.0;15.0;135.0;30.0;5.0;15.0
886;Totaal mannen en vrouwen;Slovenië;Totaal;2020;5.0;125.0;5.0;0.0;0.0;5.0;0.0;0.0;105.0;20.0;75.0;30.0;5.0;15.0
887;Totaal mannen en vrouwen;Slovenië;Totaal;2021;10.0;105.0;10.0;0.0;5.0;5.0;0.0;0.0;90.0;15.0;65.0;25.0;5.0;10.0
888;Totaal mannen en vrouwen;Slovenië;Totaal;2022;5.0;85.0;5.0;0.0;0.0;5.0;0.0;0.0;75.0;10.0;50.0;25.0;5.0;5.0
889;Totaal mannen en vrouwen;Slovenië;Totaal;2023;5.0;110.0;5.0;0.0;0.0;5.0;0.0;0.0;95.0;15.0;60.0;35.0;5.0;5.0
890;Totaal mannen en vrouwen;Slovenië;Meerderjarig;2014;;;;;;;;;;;;;;
891;Totaal mannen en vrouwen;Slovenië;Meerderjarig;2015;;;;;;;;;;;;;;
892;Totaal mannen en vrouwen;Slovenië;Meerderjarig;2016;;;;;;;;;;;;;;
893;Totaal mannen en vrouwen;Slovenië;Meerderjarig;2017;;;;;;;;;;;;;;
894;Totaal mannen en vrouwen;Slovenië;Meerderjarig;2018;;;;;;;;;;;;;;
895;Totaal mannen en vrouwen;Slovenië;Meerderjarig;2019;;;;;;;;;;;;;;
896;Totaal mannen en vrouwen;Slovenië;Meerderjarig;2020;;;;;;;;;;;;;;
897;Totaal mannen en vrouwen;Slovenië;Meerderjarig;2021;10.0;100.0;10.0;0.0;5.0;5.0;0.0;0.0;85.0;15.0;60.0;25.0;5.0;10.0
898;Totaal mannen en vrouwen;Slovenië;Meerderjarig;2022;5.0;80.0;5.0;0.0;0.0;5.0;0.0;0.0;70.0;10.0;50.0;25.0;5.0;5.0
899;Totaal mannen en vrouwen;Slovenië;Meerderjarig;2023;5.0;105.0;5.0;0.0;0.0;5.0;0.0;0.0;95.0;15.0;60.0;35.0;5.0;5.0
900;Totaal mannen en vrouwen;Slovenië;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
901;Totaal mannen en vrouwen;Slovenië;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
902;Totaal mannen en vrouwen;Slovenië;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
903;Totaal mannen en vrouwen;Slovenië;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
904;Totaal mannen en vrouwen;Slovenië;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
905;Totaal mannen en vrouwen;Slovenië;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
906;Totaal mannen en vrouwen;Slovenië;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
907;Totaal mannen en vrouwen;Slovenië;Minderjarig met ouder of voogd;2021;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
908;Totaal mannen en vrouwen;Slovenië;Minderjarig met ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
909;Totaal mannen en vrouwen;Slovenië;Minderjarig met ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
910;Totaal mannen en vrouwen;Slovenië;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
911;Totaal mannen en vrouwen;Slovenië;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
912;Totaal mannen en vrouwen;Slovenië;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
913;Totaal mannen en vrouwen;Slovenië;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
914;Totaal mannen en vrouwen;Slovenië;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
915;Totaal mannen en vrouwen;Slovenië;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
916;Totaal mannen en vrouwen;Slovenië;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
917;Totaal mannen en vrouwen;Slovenië;Minderjarig zonder ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
918;Totaal mannen en vrouwen;Slovenië;Minderjarig zonder ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
919;Totaal mannen en vrouwen;Slovenië;Minderjarig zonder ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
920;Totaal mannen en vrouwen;Slowakije;Totaal;2014;5.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;10.0;10.0;10.0;10.0;0.0
921;Totaal mannen en vrouwen;Slowakije;Totaal;2015;0.0;75.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;0.0;5.0;70.0;0.0;0.0
922;Totaal mannen en vrouwen;Slowakije;Totaal;2016;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;5.0;0.0;0.0
923;Totaal mannen en vrouwen;Slowakije;Totaal;2017;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0
924;Totaal mannen en vrouwen;Slowakije;Totaal;2018;5.0;10.0;5.0;0.0;5.0;0.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0
925;Totaal mannen en vrouwen;Slowakije;Totaal;2019;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;10.0;0.0;0.0;0.0
926;Totaal mannen en vrouwen;Slowakije;Totaal;2020;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
927;Totaal mannen en vrouwen;Slowakije;Totaal;2021;5.0;10.0;5.0;0.0;0.0;5.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0
928;Totaal mannen en vrouwen;Slowakije;Totaal;2022;15.0;10.0;10.0;5.0;0.0;10.0;0.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0
929;Totaal mannen en vrouwen;Slowakije;Totaal;2023;15.0;20.0;10.0;5.0;5.0;10.0;0.0;5.0;20.0;5.0;10.0;10.0;0.0;0.0
930;Totaal mannen en vrouwen;Slowakije;Meerderjarig;2014;;;;;;;;;;;;;;
931;Totaal mannen en vrouwen;Slowakije;Meerderjarig;2015;;;;;;;;;;;;;;
932;Totaal mannen en vrouwen;Slowakije;Meerderjarig;2016;;;;;;;;;;;;;;
933;Totaal mannen en vrouwen;Slowakije;Meerderjarig;2017;;;;;;;;;;;;;;
934;Totaal mannen en vrouwen;Slowakije;Meerderjarig;2018;;;;;;;;;;;;;;
935;Totaal mannen en vrouwen;Slowakije;Meerderjarig;2019;;;;;;;;;;;;;;
936;Totaal mannen en vrouwen;Slowakije;Meerderjarig;2020;;;;;;;;;;;;;;
937;Totaal mannen en vrouwen;Slowakije;Meerderjarig;2021;5.0;10.0;5.0;0.0;0.0;5.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0
938;Totaal mannen en vrouwen;Slowakije;Meerderjarig;2022;15.0;10.0;10.0;5.0;0.0;10.0;0.0;5.0;10.0;5.0;5.0;5.0;0.0;0.0
939;Totaal mannen en vrouwen;Slowakije;Meerderjarig;2023;15.0;20.0;10.0;5.0;5.0;10.0;0.0;5.0;20.0;5.0;10.0;10.0;0.0;0.0
940;Totaal mannen en vrouwen;Slowakije;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
941;Totaal mannen en vrouwen;Slowakije;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
942;Totaal mannen en vrouwen;Slowakije;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
943;Totaal mannen en vrouwen;Slowakije;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
944;Totaal mannen en vrouwen;Slowakije;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
945;Totaal mannen en vrouwen;Slowakije;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
946;Totaal mannen en vrouwen;Slowakije;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
947;Totaal mannen en vrouwen;Slowakije;Minderjarig met ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
948;Totaal mannen en vrouwen;Slowakije;Minderjarig met ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
949;Totaal mannen en vrouwen;Slowakije;Minderjarig met ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
950;Totaal mannen en vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
951;Totaal mannen en vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
952;Totaal mannen en vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
953;Totaal mannen en vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
954;Totaal mannen en vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
955;Totaal mannen en vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
956;Totaal mannen en vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
957;Totaal mannen en vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
958;Totaal mannen en vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
959;Totaal mannen en vrouwen;Slowakije;Minderjarig zonder ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
960;Totaal mannen en vrouwen;Spanje;Totaal;2014;0.0;265.0;0.0;0.0;0.0;0.0;0.0;0.0;245.0;15.0;220.0;30.0;5.0;10.0
961;Totaal mannen en vrouwen;Spanje;Totaal;2015;0.0;295.0;0.0;0.0;0.0;0.0;0.0;0.0;265.0;25.0;210.0;60.0;5.0;20.0
962;Totaal mannen en vrouwen;Spanje;Totaal;2016;0.0;155.0;0.0;0.0;0.0;0.0;0.0;0.0;135.0;20.0;105.0;30.0;0.0;20.0
963;Totaal mannen en vrouwen;Spanje;Totaal;2017;0.0;255.0;0.0;0.0;0.0;0.0;0.0;0.0;225.0;30.0;160.0;60.0;10.0;20.0
964;Totaal mannen en vrouwen;Spanje;Totaal;2018;5.0;335.0;0.0;5.0;0.0;0.0;0.0;0.0;290.0;45.0;235.0;55.0;20.0;25.0
965;Totaal mannen en vrouwen;Spanje;Totaal;2019;0.0;445.0;0.0;0.0;0.0;0.0;0.0;0.0;415.0;30.0;340.0;75.0;15.0;20.0
966;Totaal mannen en vrouwen;Spanje;Totaal;2020;20.0;505.0;15.0;5.0;10.0;5.0;0.0;0.0;450.0;55.0;345.0;105.0;25.0;30.0
967;Totaal mannen en vrouwen;Spanje;Totaal;2021;0.0;595.0;0.0;0.0;0.0;0.0;0.0;0.0;555.0;35.0;460.0;100.0;25.0;10.0
968;Totaal mannen en vrouwen;Spanje;Totaal;2022;35.0;920.0;35.0;5.0;10.0;25.0;0.0;0.0;815.0;100.0;655.0;165.0;35.0;70.0
969;Totaal mannen en vrouwen;Spanje;Totaal;2023;20.0;1165.0;20.0;0.0;5.0;15.0;0.0;0.0;995.0;170.0;735.0;260.0;35.0;135.0
970;Totaal mannen en vrouwen;Spanje;Meerderjarig;2014;;;;;;;;;;;;;;
971;Totaal mannen en vrouwen;Spanje;Meerderjarig;2015;;;;;;;;;;;;;;
972;Totaal mannen en vrouwen;Spanje;Meerderjarig;2016;;;;;;;;;;;;;;
973;Totaal mannen en vrouwen;Spanje;Meerderjarig;2017;;;;;;;;;;;;;;
974;Totaal mannen en vrouwen;Spanje;Meerderjarig;2018;;;;;;;;;;;;;;
975;Totaal mannen en vrouwen;Spanje;Meerderjarig;2019;;;;;;;;;;;;;;
976;Totaal mannen en vrouwen;Spanje;Meerderjarig;2020;;;;;;;;;;;;;;
977;Totaal mannen en vrouwen;Spanje;Meerderjarig;2021;0.0;560.0;0.0;0.0;0.0;0.0;0.0;0.0;525.0;35.0;450.0;75.0;25.0;10.0
978;Totaal mannen en vrouwen;Spanje;Meerderjarig;2022;35.0;830.0;30.0;5.0;10.0;25.0;0.0;0.0;750.0;80.0;615.0;135.0;20.0;55.0
979;Totaal mannen en vrouwen;Spanje;Meerderjarig;2023;15.0;1060.0;15.0;0.0;5.0;10.0;0.0;0.0;905.0;155.0;670.0;235.0;35.0;125.0
980;Totaal mannen en vrouwen;Spanje;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
981;Totaal mannen en vrouwen;Spanje;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
982;Totaal mannen en vrouwen;Spanje;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
983;Totaal mannen en vrouwen;Spanje;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
984;Totaal mannen en vrouwen;Spanje;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
985;Totaal mannen en vrouwen;Spanje;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
986;Totaal mannen en vrouwen;Spanje;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
987;Totaal mannen en vrouwen;Spanje;Minderjarig met ouder of voogd;2021;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;5.0;10.0;0.0;0.0
988;Totaal mannen en vrouwen;Spanje;Minderjarig met ouder of voogd;2022;0.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;20.0;35.0;25.0;10.0;10.0
989;Totaal mannen en vrouwen;Spanje;Minderjarig met ouder of voogd;2023;0.0;105.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;15.0;65.0;25.0;0.0;15.0
990;Totaal mannen en vrouwen;Spanje;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
991;Totaal mannen en vrouwen;Spanje;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
992;Totaal mannen en vrouwen;Spanje;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
993;Totaal mannen en vrouwen;Spanje;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
994;Totaal mannen en vrouwen;Spanje;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
995;Totaal mannen en vrouwen;Spanje;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
996;Totaal mannen en vrouwen;Spanje;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
997;Totaal mannen en vrouwen;Spanje;Minderjarig zonder ouder of voogd;2021;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;15.0;0.0;0.0
998;Totaal mannen en vrouwen;Spanje;Minderjarig zonder ouder of voogd;2022;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0
999;Totaal mannen en vrouwen;Spanje;Minderjarig zonder ouder of voogd;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1000;Totaal mannen en vrouwen;Tsjechië;Totaal;2014;5.0;50.0;5.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;40.0;5.0;0.0;0.0
1001;Totaal mannen en vrouwen;Tsjechië;Totaal;2015;5.0;20.0;5.0;0.0;0.0;5.0;0.0;0.0;20.0;0.0;10.0;10.0;0.0;0.0
1002;Totaal mannen en vrouwen;Tsjechië;Totaal;2016;5.0;90.0;5.0;0.0;0.0;0.0;0.0;0.0;85.0;5.0;85.0;5.0;5.0;0.0
1003;Totaal mannen en vrouwen;Tsjechië;Totaal;2017;5.0;115.0;5.0;0.0;5.0;5.0;0.0;0.0;105.0;10.0;100.0;10.0;5.0;0.0
1004;Totaal mannen en vrouwen;Tsjechië;Totaal;2018;10.0;70.0;10.0;0.0;5.0;5.0;0.0;0.0;70.0;0.0;65.0;5.0;0.0;0.0
1005;Totaal mannen en vrouwen;Tsjechië;Totaal;2019;0.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;40.0;5.0;0.0;0.0
1006;Totaal mannen en vrouwen;Tsjechië;Totaal;2020;10.0;30.0;10.0;0.0;5.0;5.0;0.0;0.0;30.0;0.0;25.0;0.0;0.0;0.0
1007;Totaal mannen en vrouwen;Tsjechië;Totaal;2021;5.0;25.0;5.0;0.0;0.0;5.0;0.0;0.0;25.0;0.0;20.0;5.0;0.0;0.0
1008;Totaal mannen en vrouwen;Tsjechië;Totaal;2022;15.0;40.0;15.0;0.0;5.0;15.0;0.0;0.0;40.0;0.0;35.0;5.0;0.0;0.0
1009;Totaal mannen en vrouwen;Tsjechië;Totaal;2023;15.0;55.0;15.0;0.0;5.0;10.0;0.0;0.0;50.0;5.0;40.0;10.0;0.0;5.0
1010;Totaal mannen en vrouwen;Tsjechië;Meerderjarig;2014;;;;;;;;;;;;;;
1011;Totaal mannen en vrouwen;Tsjechië;Meerderjarig;2015;;;;;;;;;;;;;;
1012;Totaal mannen en vrouwen;Tsjechië;Meerderjarig;2016;;;;;;;;;;;;;;
1013;Totaal mannen en vrouwen;Tsjechië;Meerderjarig;2017;;;;;;;;;;;;;;
1014;Totaal mannen en vrouwen;Tsjechië;Meerderjarig;2018;;;;;;;;;;;;;;
1015;Totaal mannen en vrouwen;Tsjechië;Meerderjarig;2019;;;;;;;;;;;;;;
1016;Totaal mannen en vrouwen;Tsjechië;Meerderjarig;2020;;;;;;;;;;;;;;
1017;Totaal mannen en vrouwen;Tsjechië;Meerderjarig;2021;5.0;25.0;5.0;0.0;0.0;5.0;0.0;0.0;25.0;0.0;20.0;5.0;0.0;0.0
1018;Totaal mannen en vrouwen;Tsjechië;Meerderjarig;2022;15.0;35.0;15.0;0.0;5.0;10.0;0.0;0.0;30.0;0.0;25.0;5.0;0.0;0.0
1019;Totaal mannen en vrouwen;Tsjechië;Meerderjarig;2023;15.0;50.0;15.0;0.0;5.0;10.0;0.0;0.0;45.0;5.0;35.0;10.0;0.0;5.0
1020;Totaal mannen en vrouwen;Tsjechië;Minderjarig met ouder of voogd;2014;;;;;;;;;;;;;;
1021;Totaal mannen en vrouwen;Tsjechië;Minderjarig met ouder of voogd;2015;;;;;;;;;;;;;;
1022;Totaal mannen en vrouwen;Tsjechië;Minderjarig met ouder of voogd;2016;;;;;;;;;;;;;;
1023;Totaal mannen en vrouwen;Tsjechië;Minderjarig met ouder of voogd;2017;;;;;;;;;;;;;;
1024;Totaal mannen en vrouwen;Tsjechië;Minderjarig met ouder of voogd;2018;;;;;;;;;;;;;;
1025;Totaal mannen en vrouwen;Tsjechië;Minderjarig met ouder of voogd;2019;;;;;;;;;;;;;;
1026;Totaal mannen en vrouwen;Tsjechië;Minderjarig met ouder of voogd;2020;;;;;;;;;;;;;;
1027;Totaal mannen en vrouwen;Tsjechië;Minderjarig met ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1028;Totaal mannen en vrouwen;Tsjechië;Minderjarig met ouder of voogd;2022;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
1029;Totaal mannen en vrouwen;Tsjechië;Minderjarig met ouder of voogd;2023;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0
1030;Totaal mannen en vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2014;;;;;;;;;;;;;;
1031;Totaal mannen en vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2015;;;;;;;;;;;;;;
1032;Totaal mannen en vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2016;;;;;;;;;;;;;;
1033;Totaal mannen en vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2017;;;;;;;;;;;;;;
1034;Totaal mannen en vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2018;;;;;;;;;;;;;;
1035;Totaal mannen en vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2019;;;;;;;;;;;;;;
1036;Totaal mannen en vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2020;;;;;;;;;;;;;;
1037;Totaal mannen en vrouwen;Tsjechië;Minderjarig zonder ouder of voogd;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
