ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6
4638;Totaal woningen;Wijk 00 Soest;Wijk 00 Soest                           ;Wijk      ;WK034200  ;1700.0;3550.0;
4639;Totaal woningen;Soestdijk (gedeeltelijk);Soestdijk (gedeeltelijk)                ;Buurt     ;BU03420000;2100.0;3700.0;
4640;Totaal woningen;'t Hart;'t Hart                                 ;Buurt     ;BU03420001;2000.0;3700.0;
4641;Totaal woningen;Soest;Soest                                   ;Buurt     ;BU03420002;1500.0;3250.0;
4642;Totaal woningen;De Bunt;De Bunt                                 ;Buurt     ;BU03420003;2300.0;4100.0;
4643;Totaal woningen;Soesterveen I;Soesterveen I                           ;Buurt     ;BU03420005;1450.0;3100.0;
4644;Totaal woningen;Soesterveen II;Soesterveen II                          ;Buurt     ;BU03420006;1450.0;3750.0;
4645;Totaal woningen;Pijnenburg;Pijnenburg                              ;Buurt     ;BU03420007;3650.0;5350.0;
4646;Totaal woningen;De Birkt;De Birkt                                ;Buurt     ;BU03420008;2950.0;5550.0;
4647;Totaal woningen;Wijk 01 Soesterberg-Soestduinen;Wijk 01 Soesterberg-Soestduinen         ;Wijk      ;WK034201  ;1650.0;3750.0;
4648;Totaal woningen;Soesterberg;Soesterberg                             ;Buurt     ;BU03420100;1550.0;3650.0;
4649;Totaal woningen;Amersfoortsestraat;Amersfoortsestraat                      ;Buurt     ;BU03420101;3150.0;5600.0;
4650;Totaal woningen;Soestduinen;Soestduinen                             ;Buurt     ;BU03420102;3250.0;5900.0;
4651;Totaal woningen;Soester Hoogt;Soester Hoogt                           ;Buurt     ;BU03420109;1500.0;4000.0;
4652;Totaal woningen;Utrecht;Utrecht                                 ;Gemeente  ;GM0344    ;950.0;2750.0;25.0
4653;Totaal woningen;Wijk 01 West;Wijk 01 West                            ;Wijk      ;WK034401  ;1350.0;2550.0;
4654;Totaal woningen;Welgelegen, Den Hommel;Welgelegen, Den Hommel                  ;Buurt     ;BU03440111;550.0;2300.0;71.0
4655;Totaal woningen;Oog in Al;Oog in Al                               ;Buurt     ;BU03440112;2000.0;3450.0;
4656;Totaal woningen;Halve Maan-Zuid;Halve Maan-Zuid                         ;Buurt     ;BU03440113;1150.0;2350.0;21.0
4657;Totaal woningen;Halve Maan-Noord;Halve Maan-Noord                        ;Buurt     ;BU03440114;1300.0;2150.0;
4658;Totaal woningen;Lombok-Oost;Lombok-Oost                             ;Buurt     ;BU03440121;1200.0;2450.0;
4659;Totaal woningen;Leidseweg en omgeving;Leidseweg en omgeving                   ;Buurt     ;BU03440122;1300.0;2450.0;
4660;Totaal woningen;Lombok-West;Lombok-West                             ;Buurt     ;BU03440123;1300.0;2450.0;
4661;Totaal woningen;Laan van Nieuw Guinea-Spinozaplantsoen;Laan van Nieuw Guinea-Spinozaplantsoen  ;Buurt     ;BU03440124;1200.0;2350.0;
4662;Totaal woningen;Nieuw Engeland, Th. a. Kempisplantsoen e;Nieuw Engeland, Th. a. Kempisplantsoen e;Buurt     ;BU03440131;1300.0;2500.0;
4663;Totaal woningen;Schepenbuurt bedrijvengeb. Cartesiusweg;Schepenbuurt bedrijvengebied Cartesiuswe;Buurt     ;BU03440132;1600.0;3300.0;
4664;Totaal woningen;Bedrijventerrein Lageweide;Bedrijventerrein Lageweide              ;Buurt     ;BU03440133;800.0;4550.0;22.0
4665;Totaal woningen;Wijk 02 Noordwest;Wijk 02 Noordwest                       ;Wijk      ;WK034402  ;1200.0;2550.0;8.0
4666;Totaal woningen;Pijlsweerd-Zuid;Pijlsweerd-Zuid                         ;Buurt     ;BU03440211;1100.0;2700.0;6.0
4667;Totaal woningen;Pijlsweerd-Noord;Pijlsweerd-Noord                        ;Buurt     ;BU03440212;1050.0;2300.0;15.0
4668;Totaal woningen;Nijenoord, Hoogstraat en omgeving;Nijenoord, Hoogstraat en omgeving       ;Buurt     ;BU03440221;1100.0;2550.0;10.0
4669;Totaal woningen;Ondiep;Ondiep                                  ;Buurt     ;BU03440222;1350.0;2600.0;
4670;Totaal woningen;2e Daalsebuurt en omgeving;2e Daalsebuurt en omgeving              ;Buurt     ;BU03440223;1000.0;2450.0;19.0
4671;Totaal woningen;Elegantierstraat, Mariëndaalstraat e.o.;Elegantierstraat, MariÃ«ndaalstraat en o;Buurt     ;BU03440224;1300.0;2500.0;
4672;Totaal woningen;Julianapark en omgeving;Julianapark en omgeving                 ;Buurt     ;BU03440231;1350.0;2450.0;
4673;Totaal woningen;Elinkwijk en omgeving;Elinkwijk en omgeving                   ;Buurt     ;BU03440232;1350.0;2650.0;
4674;Totaal woningen;Prins Bernhardplein en omgeving;Prins Bernhardplein en omgeving         ;Buurt     ;BU03440233;1250.0;2450.0;
4675;Totaal woningen;Geuzenwijk;Geuzenwijk                              ;Buurt     ;BU03440241;1300.0;2600.0;
4676;Totaal woningen;Schaakbuurt en omgeving;Schaakbuurt en omgeving                 ;Buurt     ;BU03440242;800.0;2600.0;34.0
4677;Totaal woningen;Queeckhovenplein en omgeving;Queeckhovenplein en omgeving            ;Buurt     ;BU03440243;1250.0;2300.0;
4678;Totaal woningen;Zuilen-Noord;Zuilen-Noord                            ;Buurt     ;BU03440244;1200.0;2800.0;
4679;Totaal woningen;Wijk 03 Overvecht;Wijk 03 Overvecht                       ;Wijk      ;WK034403  ;400.0;2300.0;62.0
4680;Totaal woningen;Taag- en Rubicondreef en omgeving;Taag- en Rubicondreef en omgeving       ;Buurt     ;BU03440311;550.0;2450.0;62.0
4681;Totaal woningen;Wolga- en Donaudreef en omgeving;Wolga- en Donaudreef en omgeving        ;Buurt     ;BU03440312;400.0;2250.0;33.0
4682;Totaal woningen;Zamenhofdreef en omgeving;Zamenhofdreef en omgeving               ;Buurt     ;BU03440321;100.0;2700.0;100.0
4683;Totaal woningen;Neckardreef en omgeving;Neckardreef en omgeving                 ;Buurt     ;BU03440322;300.0;2100.0;64.0
4684;Totaal woningen;Vechtzoom-zuid;Vechtzoom-zuid                          ;Buurt     ;BU03440331;300.0;2150.0;71.0
4685;Totaal woningen;Vechtzoom-noord, Klopvaart;Vechtzoom-noord, Klopvaart              ;Buurt     ;BU03440332;800.0;2600.0;19.0
4686;Totaal woningen;Bedrijventerrein en omgeving;Bedrijventerrein en omgeving            ;Buurt     ;BU03440333;3000.0;4350.0;
4687;Totaal woningen;Zambesidreef en omgeving;Zambesidreef en omgeving                ;Buurt     ;BU03440341;250.0;2050.0;80.0
4688;Totaal woningen;Tigrisdreef en omgeving;Tigrisdreef en omgeving                 ;Buurt     ;BU03440342;400.0;2250.0;73.0
4689;Totaal woningen;Poldergebied Overvecht;Poldergebied Overvecht                  ;Buurt     ;BU03440343;2550.0;4350.0;
4690;Totaal woningen;Wijk 04 Noordoost;Wijk 04 Noordoost                       ;Wijk      ;WK034404  ;1350.0;2850.0;8.0
4691;Totaal woningen;Vogelenbuurt;Vogelenbuurt                            ;Buurt     ;BU03440411;1450.0;2800.0;
4692;Totaal woningen;Lauwerecht;Lauwerecht                              ;Buurt     ;BU03440412;1200.0;2300.0;6.0
4693;Totaal woningen;Staatsliedenbuurt;Staatsliedenbuurt                       ;Buurt     ;BU03440413;800.0;2000.0;36.0
4694;Totaal woningen;Tuinwijk-West;Tuinwijk-West                           ;Buurt     ;BU03440414;1500.0;2500.0;
4695;Totaal woningen;Tuinwijk-Oost;Tuinwijk-Oost                           ;Buurt     ;BU03440415;1500.0;2850.0;
4696;Totaal woningen;Tuindorp en Van Lieflandlaan-West;Tuindorp en Van Lieflandlaan-West       ;Buurt     ;BU03440421;1750.0;3400.0;
4697;Totaal woningen;Tuindorp-Oost;Tuindorp-Oost                           ;Buurt     ;BU03440422;1450.0;2900.0;
4698;Totaal woningen;Voordorp en Voorveldsepolder;Voordorp en Voorveldsepolder            ;Buurt     ;BU03440423;1100.0;2950.0;
4699;Totaal woningen;Huizingalaan, K. Doormanlaan en omgeving;Huizingalaan, K. Doormanlaan en omgeving;Buurt     ;BU03440431;250.0;2950.0;83.0
4700;Totaal woningen;Zeeheldenbuurt, Hengeveldstraat e.o.;Zeeheldenbuurt, Hengeveldstraat en omgev;Buurt     ;BU03440432;1250.0;3250.0;22.0
4701;Totaal woningen;Wittevrouwen;Wittevrouwen                            ;Buurt     ;BU03440433;1350.0;2650.0;
4702;Totaal woningen;Wijk 05 Oost;Wijk 05 Oost                            ;Wijk      ;WK034405  ;1100.0;2750.0;21.0
4703;Totaal woningen;Buiten Wittevrouwen;Buiten Wittevrouwen                     ;Buurt     ;BU03440511;1000.0;2800.0;25.0
4704;Totaal woningen;Oudwijk;Oudwijk                                 ;Buurt     ;BU03440512;1250.0;2650.0;7.0
4705;Totaal woningen;Abstede;Abstede                                 ;Buurt     ;BU03440521;1150.0;2700.0;12.0
4706;Totaal woningen;Tolsteegsingel;Tolsteegsingel                          ;Buurt     ;BU03440522;1500.0;3000.0;
4707;Totaal woningen;Rubenslaan en omgeving;Rubenslaan en omgeving                  ;Buurt     ;BU03440523;300.0;1850.0;57.0
4708;Totaal woningen;Watervogelbuurt;Watervogelbuurt                         ;Buurt     ;BU03440524;1100.0;2450.0;
4709;Totaal woningen;L. Napoleonplantsoen en omgeving;L. Napoleonplantsoen en omgeving        ;Buurt     ;BU03440525;1200.0;2200.0;
4710;Totaal woningen;Maarschalkerweerd en Mereveld;Maarschalkerweerd en Mereveld           ;Buurt     ;BU03440526;2700.0;4600.0;
4711;Totaal woningen;Schildersbuurt;Schildersbuurt                          ;Buurt     ;BU03440531;1350.0;2700.0;14.0
4712;Totaal woningen;Wilhelminapark en omgeving;Wilhelminapark en omgeving              ;Buurt     ;BU03440532;1450.0;4050.0;31.0
4713;Totaal woningen;De Uithof;De Uithof                               ;Buurt     ;BU03440533;;;
4714;Totaal woningen;Rijnsweerd;Rijnsweerd                              ;Buurt     ;BU03440534;550.0;3450.0;73.0
4715;Totaal woningen;Galgenwaard en omgeving;Galgenwaard en omgeving                 ;Buurt     ;BU03440535;;2900.0;44.0
4716;Totaal woningen;Wijk 06 Binnenstad;Wijk 06 Binnenstad                      ;Wijk      ;WK034406  ;650.0;2700.0;40.0
4717;Totaal woningen;Domplein, Neude, Janskerkhof;Domplein, Neude, Janskerkhof            ;Buurt     ;BU03440611;550.0;2750.0;46.0
4718;Totaal woningen;Lange Elisabethstraat, Mariaplaats e.o.;Lange Elisabethstraat, Mariaplaats en om;Buurt     ;BU03440612;550.0;2450.0;38.0
4719;Totaal woningen;Hoog-Catharijne NS en Jaarbeurs;Hoog-Catharijne NS en Jaarbeurs         ;Buurt     ;BU03440613;450.0;3050.0;55.0
4720;Totaal woningen;Wijk C;Wijk C                                  ;Buurt     ;BU03440621;900.0;2300.0;11.0
4721;Totaal woningen;Breedstraat en Plompetorengracht e.o.;Breedstraat en Plompetorengracht en omge;Buurt     ;BU03440622;800.0;2800.0;32.0
4722;Totaal woningen;Nobelstraat en omgeving;Nobelstraat en omgeving                 ;Buurt     ;BU03440623;450.0;2000.0;49.0
4723;Totaal woningen;Springweg en omgeving Geertebuurt;Springweg en omgeving Geertebuurt       ;Buurt     ;BU03440624;850.0;2650.0;31.0
4724;Totaal woningen;Lange Nieuwstraat en omgeving;Lange Nieuwstraat en omgeving           ;Buurt     ;BU03440625;750.0;2750.0;36.0
4725;Totaal woningen;Nieuwegracht-Oost;Nieuwegracht-Oost                       ;Buurt     ;BU03440626;700.0;2950.0;44.0
4726;Totaal woningen;Bleekstraat en omgeving;Bleekstraat en omgeving                 ;Buurt     ;BU03440627;1050.0;2600.0;8.0
4727;Totaal woningen;Hooch Boulandt;Hooch Boulandt                          ;Buurt     ;BU03440628;300.0;2750.0;75.0
4728;Totaal woningen;Wijk 07 Zuid;Wijk 07 Zuid                            ;Wijk      ;WK034407  ;1150.0;2500.0;
4729;Totaal woningen;Lunetten-Noord;Lunetten-Noord                          ;Buurt     ;BU03440711;1150.0;2450.0;
4730;Totaal woningen;Lunetten-Zuid;Lunetten-Zuid                           ;Buurt     ;BU03440712;1150.0;2750.0;
4731;Totaal woningen;Tolsteeg en Rotsoord;Tolsteeg en Rotsoord                    ;Buurt     ;BU03440721;1050.0;2050.0;
4732;Totaal woningen;Oud Hoograven-Noord;Oud Hoograven-Noord                     ;Buurt     ;BU03440722;1500.0;3000.0;
4733;Totaal woningen;Oud Hoograven-Zuid;Oud Hoograven-Zuid                      ;Buurt     ;BU03440723;1300.0;2900.0;
4734;Totaal woningen;Blokkenbuurt;Blokkenbuurt                            ;Buurt     ;BU03440731;1000.0;2550.0;
4735;Totaal woningen;Nieuw Hoograven-Noord;Nieuw Hoograven-Noord                   ;Buurt     ;BU03440732;1000.0;2100.0;
4736;Totaal woningen;Nieuw Hoograven-Zuid;Nieuw Hoograven-Zuid                    ;Buurt     ;BU03440733;1200.0;2350.0;
4737;Totaal woningen;Wijk 08 Zuidwest;Wijk 08 Zuidwest                        ;Wijk      ;WK034408  ;750.0;2400.0;41.0
4738;Totaal woningen;Dichterswijk;Dichterswijk                            ;Buurt     ;BU03440811;1000.0;2650.0;30.0
4739;Totaal woningen;Rivierenwijk;Rivierenwijk                            ;Buurt     ;BU03440812;1050.0;2550.0;20.0
4740;Totaal woningen;Bedrijvengebied Kanaleneiland;Bedrijvengebied Kanaleneiland           ;Buurt     ;BU03440821;1350.0;4200.0;15.0
4741;Totaal woningen;Transwijk-Zuid;Transwijk-Zuid                          ;Buurt     ;BU03440822;150.0;1600.0;84.0
4742;Totaal woningen;Transwijk-Noord;Transwijk-Noord                         ;Buurt     ;BU03440823;600.0;2350.0;50.0
4743;Totaal woningen;Kanaleneiland-Zuid;Kanaleneiland-Zuid                      ;Buurt     ;BU03440831;500.0;2500.0;63.0
4744;Totaal woningen;Kanaleneiland-Noord;Kanaleneiland-Noord                     ;Buurt     ;BU03440832;850.0;2350.0;27.0
4745;Totaal woningen;Wijk 09 Leidsche Rijn;Wijk 09 Leidsche Rijn                   ;Wijk      ;WK034409  ;;3250.0;92.0
4746;Totaal woningen;Bedrijventerrein De Wetering;Bedrijventerrein De Wetering            ;Buurt     ;BU03440911;;;
4747;Totaal woningen;Terwijde-West;Terwijde-West                           ;Buurt     ;BU03440912;;3450.0;100.0
4748;Totaal woningen;Terwijde-Oost;Terwijde-Oost                           ;Buurt     ;BU03440913;;3050.0;100.0
4749;Totaal woningen;Het Zand-West;Het Zand-West                           ;Buurt     ;BU03440921;;3350.0;89.0
4750;Totaal woningen;Het Zand-Oost;Het Zand-Oost                           ;Buurt     ;BU03440922;350.0;3150.0;65.0
4751;Totaal woningen;Leidsche Rijn-Centrum;Leidsche Rijn-Centrum                   ;Buurt     ;BU03440931;;;
4752;Totaal woningen;Grauwaart;Grauwaart                               ;Buurt     ;BU03440932;;3200.0;61.0
4753;Totaal woningen;Hoge Weide;Hoge Weide                              ;Buurt     ;BU03440933;;;
4754;Totaal woningen;Leeuwesteyn;Leeuwesteyn                             ;Buurt     ;BU03440934;;;
4755;Totaal woningen;Parkwijk-Noord;Parkwijk-Noord                          ;Buurt     ;BU03440941;;3350.0;100.0
4756;Totaal woningen;Parkwijk-Zuid;Parkwijk-Zuid                           ;Buurt     ;BU03440942;;3050.0;100.0
4757;Totaal woningen;Langerak;Langerak                                ;Buurt     ;BU03440943;;3250.0;94.0
4758;Totaal woningen;Rijnvliet;Rijnvliet                               ;Buurt     ;BU03440951;2750.0;5400.0;
4759;Totaal woningen;Bedrijvengebied Strijkviertel;Bedrijvengebied Strijkviertel           ;Buurt     ;BU03440952;;;
4760;Totaal woningen;Bedrijvengebied Papendorp;Bedrijvengebied Papendorp               ;Buurt     ;BU03440953;;;
4761;Totaal woningen;Wijk 10 Vleuten-De Meern;Wijk 10 Vleuten-De Meern                ;Wijk      ;WK034410  ;1300.0;3600.0;
4762;Totaal woningen;Haarrijn;Haarrijn                                ;Buurt     ;BU03441011;2950.0;4600.0;
4763;Totaal woningen;Haarzuilens en omgeving;Haarzuilens en omgeving                 ;Buurt     ;BU03441012;2550.0;4850.0;
4764;Totaal woningen;Vleuten;Vleuten                                 ;Buurt     ;BU03441013;1500.0;3450.0;
4765;Totaal woningen;Leidsche Rijn Park;Leidsche Rijn Park                      ;Buurt     ;BU03441014;2450.0;4300.0;
4766;Totaal woningen;Vleuterweide-West;Vleuterweide-West                       ;Buurt     ;BU03441021;1100.0;3650.0;
4767;Totaal woningen;Vleuterweide-Noord/Oost/Centrum;Vleuterweide-Noord/Oost/Centrum         ;Buurt     ;BU03441022;1050.0;3200.0;
4768;Totaal woningen;Vleuterweide-Zuid;Vleuterweide-Zuid                       ;Buurt     ;BU03441023;1250.0;3850.0;
4769;Totaal woningen;Veldhuizen;Veldhuizen                              ;Buurt     ;BU03441024;1100.0;3650.0;
4770;Totaal woningen;De Meern-Noord;De Meern-Noord                          ;Buurt     ;BU03441031;1100.0;3700.0;21.0
4771;Totaal woningen;De Meern-Zuid;De Meern-Zuid                           ;Buurt     ;BU03441032;1700.0;3600.0;
4772;Totaal woningen;Bedrijvengebied Oudenrijn;Bedrijvengebied Oudenrijn               ;Buurt     ;BU03441033;2600.0;4250.0;
4773;Totaal woningen;Rijnenburg;Rijnenburg                              ;Buurt     ;BU03441041;2600.0;4900.0;
4774;Totaal woningen;Veenendaal;Veenendaal                              ;Gemeente  ;GM0345    ;1400.0;3450.0;
4775;Totaal woningen;Wijk 00 Centrum;Wijk 00 Centrum                         ;Wijk      ;WK034500  ;1150.0;2650.0;
4776;Totaal woningen;Koopcentrum;Koopcentrum                             ;Buurt     ;BU03450000;1000.0;2800.0;
4777;Totaal woningen;Vijgendam en omgeving;Vijgendam en omgeving                   ;Buurt     ;BU03450001;1400.0;2800.0;
4778;Totaal woningen;Schrijverswijk;Schrijverswijk                          ;Buurt     ;BU03450002;950.0;2450.0;
4779;Totaal woningen;Beatrixstraat en omgeving;Beatrixstraat en omgeving               ;Buurt     ;BU03450003;1250.0;2700.0;
4780;Totaal woningen;Wijk 01 Noordoost;Wijk 01 Noordoost                       ;Wijk      ;WK034501  ;1400.0;3500.0;
4781;Totaal woningen;Dragonder-Noord;Dragonder-Noord                         ;Buurt     ;BU03450100;1600.0;3650.0;
4782;Totaal woningen;Dragonder-Zuid;Dragonder-Zuid                          ;Buurt     ;BU03450101;1250.0;3050.0;
4783;Totaal woningen;De Compagnie-Oost;De Compagnie-Oost                       ;Buurt     ;BU03450102;2400.0;5000.0;
4784;Totaal woningen;Spitsbergen;Spitsbergen                             ;Buurt     ;BU03450103;1500.0;3550.0;
4785;Totaal woningen;Dragonder-Oost;Dragonder-Oost                          ;Buurt     ;BU03450104;1050.0;3750.0;
4786;Totaal woningen;Veenendaal-Oost;Veenendaal-Oost                         ;Buurt     ;BU03450105;3200.0;4200.0;
