ID;ConsumptieveBestedingen;Perioden;Indexcijfer_1;Volumemutaties_2;VolumemutatiesKoopdaggecorrigeerd_3;Indexcijfers_4;Waardemutaties_5;Prijsmutaties_6
3399;Elektrische apparatuur;2024 maart;109.8;4.1;;118.2;0.5;-3.4
3400;Elektrische apparatuur;2024 1e kwartaal;105.9;1.9;;117.3;0.8;-1.0
3401;Elektrische apparatuur;2024 april;107.6;11.0;;111.7;6.9;-3.7
3402;Elektrische apparatuur;2024 mei;113.2;9.4;;116.0;5.9;-3.2
3403;Elektrische apparatuur;2024 juni;111.2;7.3;;112.8;3.4;-3.7
3404;Elektrische apparatuur;2024 2e kwartaal;110.6;9.2;;113.5;5.4;-3.5
3405;Elektrische apparatuur;2024 juli;109.9;9.0;;112.2;5.2;-3.5
3406;Elektrische apparatuur;2024 augustus;98.7;8.8;;102.3;5.5;-3.0
3407;Elektrische apparatuur;2024 september;113.1;8.6;;118.5;5.9;-2.5
3408;Elektrische apparatuur;2024 3e kwartaal;107.2;8.8;;111.0;5.5;-3.0
3409;Elektrische apparatuur;2024 oktober;111.5;11.8;;118.3;11.8;0.0
3410;Elektrische apparatuur;2024 november;103.2;6.8;;106.7;6.7;-0.1
3411;Elektrische apparatuur;2024 december;99.2;9.7;;100.8;7.0;-2.5
3412;Elektrische apparatuur;2024 4e kwartaal;104.6;9.5;;108.6;8.6;-0.8
3413;Elektrische apparatuur;2024;107.1;7.3;;112.6;4.9;-2.2
3414;Elektrische apparatuur;2025 januari;112.1;1.4;;121.0;-2.7;-4.0
3415;Elektrische apparatuur;2025 februari;99.2;1.8;;108.9;-0.5;-2.2
3416;Vervoermiddelen en onderdelen;2000;104.1;-1.3;;70.4;1.1;2.5
3417;Vervoermiddelen en onderdelen;2001;98.4;-5.5;;69.2;-1.7;4.1
3418;Vervoermiddelen en onderdelen;2002;104.6;6.4;;75.7;9.4;2.8
3419;Vervoermiddelen en onderdelen;2003;100.9;-3.6;;74.3;-1.7;1.9
3420;Vervoermiddelen en onderdelen;2004;98.0;-2.8;;73.3;-1.4;1.5
3421;Vervoermiddelen en onderdelen;2005;95.5;-2.6;;72.7;-0.8;1.8
3422;Vervoermiddelen en onderdelen;2006;96.4;1.0;;74.1;2.0;1.0
3423;Vervoermiddelen en onderdelen;2007;96.6;0.1;;75.2;1.5;1.3
3424;Vervoermiddelen en onderdelen;2008;97.2;0.6;;75.2;0.0;-0.6
3425;Vervoermiddelen en onderdelen;2009;86.7;-10.8;;69.6;-7.5;3.6
3426;Vervoermiddelen en onderdelen;2010;90.8;4.7;;73.9;6.2;1.4
3427;Vervoermiddelen en onderdelen;2011;93.1;2.5;;75.6;2.3;-0.3
3428;Vervoermiddelen en onderdelen;2012;80.6;-13.4;;66.4;-12.2;1.4
3429;Vervoermiddelen en onderdelen;2013;74.3;-7.8;;64.6;-2.6;5.6
3430;Vervoermiddelen en onderdelen;2014;78.3;5.4;;68.5;6.1;0.7
3431;Vervoermiddelen en onderdelen;2015;83.5;6.7;;74.6;8.8;2.0
3432;Vervoermiddelen en onderdelen;2016;83.1;-0.5;;75.2;0.9;1.5
3433;Vervoermiddelen en onderdelen;2017;84.2;1.3;;78.1;3.8;2.4
3434;Vervoermiddelen en onderdelen;2018;96.1;14.2;;89.7;14.8;0.6
3435;Vervoermiddelen en onderdelen;2019;97.4;1.4;;91.7;2.2;0.9
3436;Vervoermiddelen en onderdelen;2000 januari;182.5;0.6;;113.4;3.2;2.5
3437;Vervoermiddelen en onderdelen;2000 februari;130.0;7.4;;77.6;10.3;2.7
3438;Vervoermiddelen en onderdelen;2000 maart;154.7;4.7;;90.8;7.3;2.5
3439;Vervoermiddelen en onderdelen;2000 1e kwartaal;155.8;3.8;;94.0;6.4;2.5
3440;Vervoermiddelen en onderdelen;2000 april;104.6;-6.0;;74.2;-3.4;2.7
3441;Vervoermiddelen en onderdelen;2000 mei;99.8;-1.3;;70.7;1.8;3.2
3442;Vervoermiddelen en onderdelen;2000 juni;93.8;-13.7;;67.9;-11.3;2.8
3443;Vervoermiddelen en onderdelen;2000 2e kwartaal;99.4;-7.1;;70.9;-4.5;2.8
3444;Vervoermiddelen en onderdelen;2000 juli;93.8;-17.2;;63.8;-15.7;1.9
3445;Vervoermiddelen en onderdelen;2000 augustus;87.5;4.1;;60.7;6.4;2.2
3446;Vervoermiddelen en onderdelen;2000 september;79.2;-10.5;;55.5;-8.3;2.4
3447;Vervoermiddelen en onderdelen;2000 3e kwartaal;86.8;-8.9;;60.0;-6.8;2.2
3448;Vervoermiddelen en onderdelen;2000 oktober;83.4;-5.3;;65.7;-2.0;3.5
3449;Vervoermiddelen en onderdelen;2000 november;77.9;2.9;;62.1;6.8;3.7
3450;Vervoermiddelen en onderdelen;2000 december;62.3;37.1;;42.0;44.1;5.1
3451;Vervoermiddelen en onderdelen;2000 4e kwartaal;74.5;6.9;;56.6;10.0;2.9
3452;Vervoermiddelen en onderdelen;2001 januari;148.3;-18.8;;95.1;-16.1;3.3
3453;Vervoermiddelen en onderdelen;2001 februari;103.7;-20.3;;64.1;-17.5;3.5
3454;Vervoermiddelen en onderdelen;2001 maart;136.1;-12.1;;82.8;-8.8;3.7
3455;Vervoermiddelen en onderdelen;2001 1e kwartaal;129.3;-17.0;;80.7;-14.1;3.4
3456;Vervoermiddelen en onderdelen;2001 april;92.1;-11.9;;67.7;-8.7;3.7
3457;Vervoermiddelen en onderdelen;2001 mei;95.2;-4.6;;69.9;-1.1;3.8
3458;Vervoermiddelen en onderdelen;2001 juni;97.1;3.5;;72.8;7.2;3.6
3459;Vervoermiddelen en onderdelen;2001 2e kwartaal;94.8;-4.6;;70.1;-1.1;3.7
3460;Vervoermiddelen en onderdelen;2001 juli;105.4;12.3;;74.3;16.5;3.7
3461;Vervoermiddelen en onderdelen;2001 augustus;90.2;3.0;;64.6;6.4;3.3
3462;Vervoermiddelen en onderdelen;2001 september;82.4;4.0;;59.6;7.4;3.2
3463;Vervoermiddelen en onderdelen;2001 3e kwartaal;92.6;6.7;;66.2;10.3;3.4
3464;Vervoermiddelen en onderdelen;2001 oktober;96.9;16.2;;76.8;17.0;0.6
3465;Vervoermiddelen en onderdelen;2001 november;91.6;17.6;;73.6;18.5;0.7
3466;Vervoermiddelen en onderdelen;2001 december;41.6;-33.3;;28.6;-31.8;2.3
3467;Vervoermiddelen en onderdelen;2001 4e kwartaal;76.7;2.9;;59.7;5.5;2.5
3468;Vervoermiddelen en onderdelen;2002 januari;165.7;11.8;;108.7;14.2;2.2
3469;Vervoermiddelen en onderdelen;2002 februari;111.6;7.6;;70.7;10.4;2.5
3470;Vervoermiddelen en onderdelen;2002 maart;136.4;0.2;;85.0;2.6;2.4
3471;Vervoermiddelen en onderdelen;2002 1e kwartaal;137.9;6.6;;88.1;9.2;2.5
3472;Vervoermiddelen en onderdelen;2002 april;101.8;10.6;;77.5;14.5;3.5
3473;Vervoermiddelen en onderdelen;2002 mei;97.4;2.3;;73.6;5.2;2.9
3474;Vervoermiddelen en onderdelen;2002 juni;103.1;6.2;;79.4;9.1;2.8
3475;Vervoermiddelen en onderdelen;2002 2e kwartaal;100.8;6.3;;76.8;9.6;3.1
3476;Vervoermiddelen en onderdelen;2002 juli;106.1;0.7;;77.0;3.6;2.9
3477;Vervoermiddelen en onderdelen;2002 augustus;91.3;1.2;;67.6;4.6;3.4
3478;Vervoermiddelen en onderdelen;2002 september;90.7;10.2;;68.2;14.4;3.8
3479;Vervoermiddelen en onderdelen;2002 3e kwartaal;96.0;3.7;;70.9;7.2;3.4
3480;Vervoermiddelen en onderdelen;2002 oktober;95.0;-2.0;;78.2;1.8;3.8
3481;Vervoermiddelen en onderdelen;2002 november;89.7;-2.0;;74.5;1.2;3.3
3482;Vervoermiddelen en onderdelen;2002 december;66.9;61.0;;47.5;66.0;3.1
3483;Vervoermiddelen en onderdelen;2002 4e kwartaal;83.9;9.4;;66.7;11.8;2.2
3484;Vervoermiddelen en onderdelen;2003 januari;157.0;-5.3;;105.6;-2.8;2.6
3485;Vervoermiddelen en onderdelen;2003 februari;104.3;-6.5;;67.7;-4.2;2.4
3486;Vervoermiddelen en onderdelen;2003 maart;132.6;-2.8;;84.4;-0.8;2.0
3487;Vervoermiddelen en onderdelen;2003 1e kwartaal;131.3;-4.8;;85.9;-2.5;2.3
3488;Vervoermiddelen en onderdelen;2003 april;100.8;-1.0;;78.7;1.5;2.5
3489;Vervoermiddelen en onderdelen;2003 mei;103.1;5.9;;79.7;8.4;2.4
3490;Vervoermiddelen en onderdelen;2003 juni;102.7;-0.4;;81.0;2.0;2.4
3491;Vervoermiddelen en onderdelen;2003 2e kwartaal;102.2;1.4;;79.8;3.9;2.4
3492;Vervoermiddelen en onderdelen;2003 juli;102.5;-3.3;;75.7;-1.7;1.6
3493;Vervoermiddelen en onderdelen;2003 augustus;90.8;-0.6;;68.4;1.2;1.8
3494;Vervoermiddelen en onderdelen;2003 september;92.8;2.3;;70.3;3.1;0.7
3495;Vervoermiddelen en onderdelen;2003 3e kwartaal;95.4;-0.7;;71.4;0.7;1.4
3496;Vervoermiddelen en onderdelen;2003 oktober;90.3;-5.0;;74.5;-4.7;0.4
3497;Vervoermiddelen en onderdelen;2003 november;86.3;-3.7;;72.3;-2.9;0.9
3498;Vervoermiddelen en onderdelen;2003 december;47.6;-28.9;;33.8;-28.8;0.1
3499;Vervoermiddelen en onderdelen;2003 4e kwartaal;74.7;-10.9;;60.2;-9.7;1.3
3500;Vervoermiddelen en onderdelen;2004 januari;164.2;4.6;;111.5;5.6;0.9
3501;Vervoermiddelen en onderdelen;2004 februari;105.1;0.7;;69.4;2.4;1.7
3502;Vervoermiddelen en onderdelen;2004 maart;131.8;-0.7;;85.0;0.8;1.4
3503;Vervoermiddelen en onderdelen;2004 1e kwartaal;133.7;1.8;;88.6;3.2;1.3
3504;Vervoermiddelen en onderdelen;2004 april;97.6;-3.2;;77.1;-2.0;1.2
3505;Vervoermiddelen en onderdelen;2004 mei;88.7;-14.0;;69.9;-12.3;1.9
3506;Vervoermiddelen en onderdelen;2004 juni;100.6;-2.1;;80.4;-0.7;1.4
3507;Vervoermiddelen en onderdelen;2004 2e kwartaal;95.6;-6.5;;75.8;-5.0;1.5
3508;Vervoermiddelen en onderdelen;2004 juli;98.7;-3.7;;74.1;-2.1;1.7
3509;Vervoermiddelen en onderdelen;2004 augustus;81.4;-10.3;;62.2;-9.1;1.4
3510;Vervoermiddelen en onderdelen;2004 september;87.6;-5.6;;67.3;-4.2;1.5
3511;Vervoermiddelen en onderdelen;2004 3e kwartaal;89.2;-6.4;;67.9;-5.0;1.5
3512;Vervoermiddelen en onderdelen;2004 oktober;88.6;-1.9;;75.2;0.8;2.7
3513;Vervoermiddelen en onderdelen;2004 november;82.0;-5.0;;70.8;-2.1;3.1
3514;Vervoermiddelen en onderdelen;2004 december;50.2;5.5;;36.5;7.8;2.2
3515;Vervoermiddelen en onderdelen;2004 4e kwartaal;73.6;-1.5;;60.8;1.0;2.5
3516;Vervoermiddelen en onderdelen;2005 januari;162.3;-1.2;;111.4;-0.1;1.1
3517;Vervoermiddelen en onderdelen;2005 februari;89.7;-14.7;;59.5;-14.2;0.5
3518;Vervoermiddelen en onderdelen;2005 maart;125.0;-5.2;;81.8;-3.7;1.5
3519;Vervoermiddelen en onderdelen;2005 1e kwartaal;125.6;-6.0;;84.2;-4.9;1.1
3520;Vervoermiddelen en onderdelen;2005 april;98.1;0.5;;78.7;2.1;1.5
3521;Vervoermiddelen en onderdelen;2005 mei;87.7;-1.1;;70.0;0.1;1.2
3522;Vervoermiddelen en onderdelen;2005 juni;97.9;-2.6;;79.6;-1.1;1.6
3523;Vervoermiddelen en onderdelen;2005 2e kwartaal;94.6;-1.1;;76.1;0.4;1.5
3524;Vervoermiddelen en onderdelen;2005 juli;97.4;-1.3;;74.7;0.9;2.2
3525;Vervoermiddelen en onderdelen;2005 augustus;81.6;0.2;;63.8;2.6;2.3
3526;Vervoermiddelen en onderdelen;2005 september;90.3;3.0;;71.2;5.7;2.6
3527;Vervoermiddelen en onderdelen;2005 3e kwartaal;89.7;0.6;;69.9;3.0;2.4
3528;Vervoermiddelen en onderdelen;2005 oktober;88.5;-0.1;;75.9;1.0;1.2
3529;Vervoermiddelen en onderdelen;2005 november;83.8;2.2;;73.1;3.2;0.9
3530;Vervoermiddelen en onderdelen;2005 december;43.9;-12.5;;32.5;-11.0;1.8
3531;Vervoermiddelen en onderdelen;2005 4e kwartaal;72.1;-2.1;;60.5;-0.5;1.6
3532;Vervoermiddelen en onderdelen;2006 januari;154.2;-5.0;;107.7;-3.3;1.8
3533;Vervoermiddelen en onderdelen;2006 februari;103.8;15.8;;69.9;17.5;1.5
3534;Vervoermiddelen en onderdelen;2006 maart;135.8;8.7;;90.1;10.1;1.3
3535;Vervoermiddelen en onderdelen;2006 1e kwartaal;131.3;4.5;;89.2;5.9;1.4
3536;Vervoermiddelen en onderdelen;2006 april;88.9;-9.4;;72.8;-7.5;2.1
3537;Vervoermiddelen en onderdelen;2006 mei;92.0;4.9;;74.7;6.7;1.8
3538;Vervoermiddelen en onderdelen;2006 juni;101.7;3.9;;84.4;6.0;2.1
3539;Vervoermiddelen en onderdelen;2006 2e kwartaal;94.2;-0.4;;77.3;1.6;2.0
3540;Vervoermiddelen en onderdelen;2006 juli;96.3;-1.1;;74.3;-0.6;0.5
3541;Vervoermiddelen en onderdelen;2006 augustus;81.7;0.2;;63.9;0.3;0.1
3542;Vervoermiddelen en onderdelen;2006 september;87.4;-3.2;;69.1;-2.9;0.4
3543;Vervoermiddelen en onderdelen;2006 3e kwartaal;88.5;-1.4;;69.1;-1.1;0.3
3544;Vervoermiddelen en onderdelen;2006 oktober;86.1;-2.7;;74.6;-1.8;1.0
3545;Vervoermiddelen en onderdelen;2006 november;81.6;-2.7;;72.0;-1.4;1.3
3546;Vervoermiddelen en onderdelen;2006 december;48.0;9.4;;36.0;10.9;1.4
3547;Vervoermiddelen en onderdelen;2006 4e kwartaal;71.9;-0.3;;60.9;0.6;0.9
3548;Vervoermiddelen en onderdelen;2007 januari;153.0;-0.7;;106.8;-0.9;-0.1
3549;Vervoermiddelen en onderdelen;2007 februari;103.4;-0.4;;69.7;-0.3;0.1
3550;Vervoermiddelen en onderdelen;2007 maart;132.7;-2.3;;88.5;-1.7;0.5
3551;Vervoermiddelen en onderdelen;2007 1e kwartaal;129.7;-1.2;;88.3;-1.0;0.2
3552;Vervoermiddelen en onderdelen;2007 april;88.1;-1.0;;73.1;0.4;1.4
3553;Vervoermiddelen en onderdelen;2007 mei;89.9;-2.2;;74.5;-0.2;2.1
3554;Vervoermiddelen en onderdelen;2007 juni;100.0;-1.7;;84.4;0.0;1.7
3555;Vervoermiddelen en onderdelen;2007 2e kwartaal;92.6;-1.6;;77.3;0.1;1.7
3556;Vervoermiddelen en onderdelen;2007 juli;92.7;-3.8;;73.2;-1.5;2.4
3557;Vervoermiddelen en onderdelen;2007 augustus;87.7;7.4;;70.3;9.9;2.4
3558;Vervoermiddelen en onderdelen;2007 september;83.8;-4.1;;67.6;-2.3;1.9
3559;Vervoermiddelen en onderdelen;2007 3e kwartaal;88.1;-0.4;;70.3;1.8;2.2
3560;Vervoermiddelen en onderdelen;2007 oktober;96.0;11.5;;83.9;12.5;0.9
3561;Vervoermiddelen en onderdelen;2007 november;83.1;1.9;;74.1;2.9;0.9
3562;Vervoermiddelen en onderdelen;2007 december;48.7;1.3;;36.7;2.0;0.6
3563;Vervoermiddelen en onderdelen;2007 4e kwartaal;75.9;5.6;;64.9;6.6;1.0
3564;Vervoermiddelen en onderdelen;2008 januari;142.2;-7.1;;98.6;-7.6;-0.5
3565;Vervoermiddelen en onderdelen;2008 februari;122.6;18.5;;81.6;17.0;-1.3
3566;Vervoermiddelen en onderdelen;2008 maart;120.3;-9.3;;79.3;-10.5;-1.2
3567;Vervoermiddelen en onderdelen;2008 1e kwartaal;128.4;-1.1;;86.5;-2.1;-1.0
3568;Vervoermiddelen en onderdelen;2008 april;95.3;8.2;;78.4;7.2;-0.9
3569;Vervoermiddelen en onderdelen;2008 mei;97.7;8.7;;80.1;7.5;-1.1
3570;Vervoermiddelen en onderdelen;2008 juni;98.7;-1.3;;82.2;-2.5;-1.3
3571;Vervoermiddelen en onderdelen;2008 2e kwartaal;97.3;5.0;;80.3;3.8;-1.2
3572;Vervoermiddelen en onderdelen;2008 juli;102.3;10.4;;80.4;9.8;-0.6
3573;Vervoermiddelen en onderdelen;2008 augustus;90.3;2.9;;71.6;1.9;-1.0
3574;Vervoermiddelen en onderdelen;2008 september;88.1;5.1;;70.3;4.0;-1.0
3575;Vervoermiddelen en onderdelen;2008 3e kwartaal;93.6;6.2;;74.1;5.3;-0.9
3576;Vervoermiddelen en onderdelen;2008 oktober;91.5;-4.7;;81.1;-3.3;1.4
3577;Vervoermiddelen en onderdelen;2008 november;72.1;-13.2;;64.8;-12.5;0.8
3578;Vervoermiddelen en onderdelen;2008 december;44.9;-7.7;;34.5;-5.9;1.9
3579;Vervoermiddelen en onderdelen;2008 4e kwartaal;69.5;-8.5;;60.1;-7.3;1.3
3580;Vervoermiddelen en onderdelen;2009 januari;125.3;-11.8;;88.1;-10.7;1.3
3581;Vervoermiddelen en onderdelen;2009 februari;88.7;-27.7;;60.5;-25.8;2.6
3582;Vervoermiddelen en onderdelen;2009 maart;103.8;-13.8;;70.4;-11.2;2.9
3583;Vervoermiddelen en onderdelen;2009 1e kwartaal;105.9;-17.5;;73.0;-15.6;2.3
3584;Vervoermiddelen en onderdelen;2009 april;82.5;-13.4;;69.7;-11.1;2.6
3585;Vervoermiddelen en onderdelen;2009 mei;80.2;-17.9;;67.9;-15.2;3.3
3586;Vervoermiddelen en onderdelen;2009 juni;91.1;-7.7;;78.1;-5.0;2.9
3587;Vervoermiddelen en onderdelen;2009 2e kwartaal;84.6;-13.0;;71.9;-10.4;3.0
3588;Vervoermiddelen en onderdelen;2009 juli;93.2;-8.9;;76.2;-5.3;4.0
3589;Vervoermiddelen en onderdelen;2009 augustus;77.7;-13.9;;64.2;-10.4;4.1
3590;Vervoermiddelen en onderdelen;2009 september;90.0;2.2;;74.5;6.0;3.8
3591;Vervoermiddelen en onderdelen;2009 3e kwartaal;87.0;-7.0;;71.6;-3.3;4.0
3592;Vervoermiddelen en onderdelen;2009 oktober;91.0;-0.5;;82.5;1.8;2.3
3593;Vervoermiddelen en onderdelen;2009 november;76.2;5.7;;70.3;8.4;2.6
3594;Vervoermiddelen en onderdelen;2009 december;40.8;-9.2;;32.8;-4.9;4.7
3595;Vervoermiddelen en onderdelen;2009 4e kwartaal;69.4;-0.2;;61.9;2.9;3.1
3596;Vervoermiddelen en onderdelen;2010 januari;127.8;2.0;;91.5;3.9;1.8
3597;Vervoermiddelen en onderdelen;2010 februari;86.6;-2.3;;60.4;-0.1;2.2
3598;Vervoermiddelen en onderdelen;2010 maart;117.3;13.1;;81.5;15.8;2.4
3599;Vervoermiddelen en onderdelen;2010 1e kwartaal;110.6;4.4;;77.8;6.6;2.1
3600;Vervoermiddelen en onderdelen;2010 april;87.8;6.4;;75.2;8.0;1.4
3601;Vervoermiddelen en onderdelen;2010 mei;81.1;1.1;;69.8;2.7;1.6
3602;Vervoermiddelen en onderdelen;2010 juni;99.9;9.7;;87.2;11.7;1.8
3603;Vervoermiddelen en onderdelen;2010 2e kwartaal;89.6;5.9;;77.4;7.7;1.7
3604;Vervoermiddelen en onderdelen;2010 juli;89.7;-3.8;;73.6;-3.4;0.5
3605;Vervoermiddelen en onderdelen;2010 augustus;83.3;7.2;;68.8;7.3;0.1
3606;Vervoermiddelen en onderdelen;2010 september;96.1;6.8;;79.3;6.5;-0.3
3607;Vervoermiddelen en onderdelen;2010 3e kwartaal;89.7;3.1;;73.9;3.2;0.1
3608;Vervoermiddelen en onderdelen;2010 oktober;93.5;2.7;;86.2;4.4;1.7
3609;Vervoermiddelen en onderdelen;2010 november;81.0;6.2;;75.9;8.0;1.7
3610;Vervoermiddelen en onderdelen;2010 december;45.0;10.4;;37.2;13.2;2.5
3611;Vervoermiddelen en onderdelen;2010 4e kwartaal;73.2;5.5;;66.4;7.3;1.7
3612;Vervoermiddelen en onderdelen;2011 januari;147.4;15.3;;102.2;11.6;-3.2
3613;Vervoermiddelen en onderdelen;2011 februari;98.4;13.5;;67.7;12.1;-1.3
3614;Vervoermiddelen en onderdelen;2011 maart;121.6;3.7;;83.5;2.5;-1.2
3615;Vervoermiddelen en onderdelen;2011 1e kwartaal;122.5;10.7;;84.5;8.5;-2.0
3616;Vervoermiddelen en onderdelen;2011 april;92.0;4.7;;79.7;6.0;1.2
3617;Vervoermiddelen en onderdelen;2011 mei;95.0;17.1;;83.3;19.4;2.0
3618;Vervoermiddelen en onderdelen;2011 juni;96.7;-3.2;;82.9;-4.9;-1.8
3619;Vervoermiddelen en onderdelen;2011 2e kwartaal;94.6;5.5;;82.0;5.9;0.4
3620;Vervoermiddelen en onderdelen;2011 juli;87.6;-2.3;;71.5;-2.8;-0.5
3621;Vervoermiddelen en onderdelen;2011 augustus;78.5;-5.7;;66.4;-3.5;2.3
3622;Vervoermiddelen en onderdelen;2011 september;88.4;-8.1;;72.7;-8.4;-0.3
3623;Vervoermiddelen en onderdelen;2011 3e kwartaal;84.8;-5.4;;70.2;-5.0;0.4
3624;Vervoermiddelen en onderdelen;2011 oktober;82.3;-12.0;;78.1;-9.4;3.0
3625;Vervoermiddelen en onderdelen;2011 november;78.3;-3.2;;75.6;-0.3;3.0
3626;Vervoermiddelen en onderdelen;2011 december;50.7;12.5;;43.0;15.6;2.7
3627;Vervoermiddelen en onderdelen;2011 4e kwartaal;70.4;-3.8;;65.6;-1.3;2.6
3628;Vervoermiddelen en onderdelen;2012 januari;127.0;-13.8;;88.9;-13.0;1.0
3629;Vervoermiddelen en onderdelen;2012 februari;84.0;-14.6;;57.6;-15.0;-0.5
3630;Vervoermiddelen en onderdelen;2012 maart;113.4;-6.8;;77.7;-7.0;-0.2
3631;Vervoermiddelen en onderdelen;2012 1e kwartaal;108.2;-11.7;;74.7;-11.5;0.2
3632;Vervoermiddelen en onderdelen;2012 april;76.6;-16.8;;68.1;-14.5;2.7
3633;Vervoermiddelen en onderdelen;2012 mei;83.5;-12.1;;73.2;-12.2;-0.1
3634;Vervoermiddelen en onderdelen;2012 juni;106.3;10.0;;91.0;9.7;-0.3
3635;Vervoermiddelen en onderdelen;2012 2e kwartaal;88.8;-6.1;;77.4;-5.6;0.6
3636;Vervoermiddelen en onderdelen;2012 juli;69.9;-20.2;;59.7;-16.5;4.7
3637;Vervoermiddelen en onderdelen;2012 augustus;71.6;-8.7;;60.3;-9.2;-0.6
3638;Vervoermiddelen en onderdelen;2012 september;76.4;-13.5;;63.3;-12.9;0.7
3639;Vervoermiddelen en onderdelen;2012 3e kwartaal;72.7;-14.3;;61.1;-13.0;1.6
3640;Vervoermiddelen en onderdelen;2012 oktober;57.6;-30.0;;57.5;-26.3;5.2
3641;Vervoermiddelen en onderdelen;2012 november;59.2;-24.4;;59.3;-21.6;3.8
3642;Vervoermiddelen en onderdelen;2012 december;41.2;-18.8;;39.7;-7.7;13.7
3643;Vervoermiddelen en onderdelen;2012 4e kwartaal;52.7;-25.2;;52.2;-20.4;6.4
3644;Vervoermiddelen en onderdelen;2013 januari;103.3;-18.7;;78.7;-11.5;8.8
3645;Vervoermiddelen en onderdelen;2013 februari;70.0;-16.7;;52.1;-9.4;8.8
3646;Vervoermiddelen en onderdelen;2013 maart;89.8;-20.8;;69.0;-11.2;12.0
3647;Vervoermiddelen en onderdelen;2013 1e kwartaal;87.7;-18.9;;66.6;-10.9;9.9
3648;Vervoermiddelen en onderdelen;2013 april;68.1;-11.1;;62.5;-8.3;3.1
3649;Vervoermiddelen en onderdelen;2013 mei;67.5;-19.2;;61.7;-15.7;4.3
3650;Vervoermiddelen en onderdelen;2013 juni;75.8;-28.7;;69.7;-23.3;7.6
3651;Vervoermiddelen en onderdelen;2013 2e kwartaal;70.5;-20.7;;64.6;-16.5;5.2
3652;Vervoermiddelen en onderdelen;2013 juli;69.5;-0.6;;60.8;1.8;2.4
3653;Vervoermiddelen en onderdelen;2013 augustus;65.8;-8.2;;58.0;-3.8;4.8
3654;Vervoermiddelen en onderdelen;2013 september;69.4;-9.3;;61.0;-3.7;6.2
3655;Vervoermiddelen en onderdelen;2013 3e kwartaal;68.2;-6.1;;59.9;-1.9;4.5
3656;Vervoermiddelen en onderdelen;2013 oktober;73.6;27.8;;68.1;18.3;-7.4
3657;Vervoermiddelen en onderdelen;2013 november;75.2;27.0;;73.8;24.5;-2.0
3658;Vervoermiddelen en onderdelen;2013 december;63.8;54.9;;59.8;50.9;-2.6
3659;Vervoermiddelen en onderdelen;2013 4e kwartaal;70.9;34.6;;67.3;28.9;-4.2
3660;Vervoermiddelen en onderdelen;2014 januari;110.9;7.3;;86.7;10.2;2.7
3661;Vervoermiddelen en onderdelen;2014 februari;80.1;14.5;;62.9;20.6;5.3
3662;Vervoermiddelen en onderdelen;2014 maart;90.6;0.9;;71.3;3.4;2.5
3663;Vervoermiddelen en onderdelen;2014 1e kwartaal;93.9;7.0;;73.6;10.6;3.3
3664;Vervoermiddelen en onderdelen;2014 april;75.0;10.1;;68.3;9.3;-0.7
3665;Vervoermiddelen en onderdelen;2014 mei;79.2;17.3;;72.8;18.1;0.7
3666;Vervoermiddelen en onderdelen;2014 juni;80.1;5.7;;73.2;4.9;-0.7
3667;Vervoermiddelen en onderdelen;2014 2e kwartaal;78.1;10.8;;71.4;10.5;-0.3
3668;Vervoermiddelen en onderdelen;2014 juli;74.0;6.6;;63.7;4.8;-1.7
3669;Vervoermiddelen en onderdelen;2014 augustus;66.4;0.8;;57.6;-0.7;-1.5
3670;Vervoermiddelen en onderdelen;2014 september;72.9;5.0;;62.8;3.0;-1.9
3671;Vervoermiddelen en onderdelen;2014 3e kwartaal;71.1;4.2;;61.4;2.4;-1.7
3672;Vervoermiddelen en onderdelen;2014 oktober;79.7;8.3;;76.8;12.9;4.2
3673;Vervoermiddelen en onderdelen;2014 november;72.3;-3.8;;69.9;-5.3;-1.6
3674;Vervoermiddelen en onderdelen;2014 december;58.6;-8.1;;56.4;-5.7;2.5
3675;Vervoermiddelen en onderdelen;2014 4e kwartaal;70.2;-0.9;;67.7;0.7;1.6
3676;Vervoermiddelen en onderdelen;2015 januari;118.8;7.1;;93.7;8.0;0.8
3677;Vervoermiddelen en onderdelen;2015 februari;82.0;2.3;;64.6;2.7;0.3
3678;Vervoermiddelen en onderdelen;2015 maart;93.5;3.2;;73.5;3.2;0.0
3679;Vervoermiddelen en onderdelen;2015 1e kwartaal;98.1;4.5;;77.2;4.9;0.4
3680;Vervoermiddelen en onderdelen;2015 april;79.3;5.8;;72.9;6.7;0.8
3681;Vervoermiddelen en onderdelen;2015 mei;79.5;0.3;;74.1;1.8;1.4
3682;Vervoermiddelen en onderdelen;2015 juni;87.9;9.8;;82.0;12.0;2.1
3683;Vervoermiddelen en onderdelen;2015 2e kwartaal;82.2;5.3;;76.3;6.8;1.5
3684;Vervoermiddelen en onderdelen;2015 juli;83.6;13.0;;74.1;16.4;3.1
3685;Vervoermiddelen en onderdelen;2015 augustus;74.8;12.8;;66.5;15.5;2.4
3686;Vervoermiddelen en onderdelen;2015 september;82.4;13.1;;73.4;16.8;3.3
3687;Vervoermiddelen en onderdelen;2015 3e kwartaal;80.3;12.9;;71.3;16.2;2.9
3688;Vervoermiddelen en onderdelen;2015 oktober;82.2;3.1;;81.9;6.6;3.4
3689;Vervoermiddelen en onderdelen;2015 november;72.8;0.6;;72.8;4.2;3.5
